text,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm,vader_norm_winsorized,vader_norm_scaled,textblob_norm_winsorized,textblob_norm_scaled,llama3_norm_winsorized,llama3_norm_scaled,mean_scaled,vader_norm_no_outliers,textblob_norm_no_outliers,llama3_norm_no_outliers,mean_no_outliers,vader_norm_norm,vader_norm_smooth,vader_norm_final,textblob_norm_norm,textblob_norm_smooth,textblob_norm_final,llama3_norm_norm,llama3_norm_smooth,llama3_norm_final,mean_norm,mean_smooth,mean_final,normalized_time
"The image captures a tender moment between a man and a woman, both dressed in white, standing on a red carpet. The man is adorned with a crown of gold and a cape of red and gold, while the woman holds a bouquet of flowers. They are positioned in front of a throne, which is also decorated with gold and red accents. The background features a large window draped with curtains, allowing natural light to illuminate the scene. The overall composition evokes a sense of grandeur and romance.",0.8834,0.0892857142857142,0.72,0.0293063912706117,0.1749165969565981,0.2222831305113352,0.0293063912706117,0.548073190568716,0.1749165969565981,0.5083248622981188,0.2222831305113352,0.5881976210285311,0.548198557965122,0.548073190568716,0.5083248622981188,0.5881976210285311,0.548198557965122,0.548073190568716,0.558557720993253,0.11478151188948879,0.5083248622981188,0.5297366652189008,0.8296923625802075,0.5881976210285311,0.5664594049727054,0.7573176398944539,0.548198557965122,0.5515845970616202,0.6253992680570846,0.02427184466019417
"In the image, there are two individuals in a dance scene set against a vibrant red curtain. The individual on the left is adorned in a white dress and holds an orange ball in their hand. On the right, the other individual is dressed in a blue suit complemented by a red hat. Both of them are engaged in a dance move, with their arms extended as if they are in mid-motion. The setting appears to be indoors, with a staircase subtly visible in the background. The color palette of the image is dominated by shades of red, white, and blue, which adds to the overall vibrancy of the scene. The individuals' body language and gestures suggest a sense of joy and movement, while their facial expressions convey a range of emotions. The props used in this scene include the orange ball held by the individual in the white dress and the red hat worn by the person in the blue suit. These elements add depth to the image and contribute to the overall narrative of the dance scene. In terms of composition, the two individuals are positioned centrally within the frame, drawing the viewer's attention directly to them. The staircase in the background provides a sense of depth and perspective to the image. The lighting in this scene is bright and even, illuminating all elements of the image clearly and evenly. This ensures that each detail can be appreciated without any ambiguity or confusion. Overall, the film-maker has used a combination of visual elements such as facial expression, camera angle, lighting, framing, setting, color, body language, props, and costumes to create an engaging and dynamic dance scene. The use of these elements contributes to the overall sentiment and emotions evoked by the image.",0.9764,0.0674719887955182,0.7,0.0228599810724627,0.1785262396118856,0.2253576973218551,0.0228599810724627,0.5419572513822163,0.1785262396118856,0.5118622788797369,0.2253576973218551,0.5908937170275044,0.5482377490964859,0.5419572513822163,0.5118622788797369,0.5908937170275044,0.5482377490964859,0.5419572513822163,0.5559376127292339,0.1008114159278082,0.5118622788797369,0.5262162794999564,0.8129436783421513,0.5908937170275044,0.5616142663409506,0.7349191166844454,0.5482377490964859,0.5479227195233802,0.6063009421338277,0.02669902912621359
"The image captures a scene from the movie ""Sing in the Rain"". The focus is on two characters, Gene Kelly and Donald O'Connor, who are dancing on a stage. Gene Kelly, dressed in a white suit, is holding a cane and appears to be leading the dance. Donald O'Connor, wearing a gray suit, is following Kelly's lead. Both actors have broad smiles on their faces, indicating they are enjoying themselves. The setting of the scene is a grand theater with a red curtain and gold columns. The stage is set against this backdrop, adding to the theatrical atmosphere. The lighting in the image is dramatic, with spotlights shining down on the characters, highlighting their movements and expressions. In terms of composition, the two dancers are positioned centrally in the frame, drawing the viewer's attention directly to them. Their relative positions suggest a dynamic interaction between the two characters, further emphasized by their body language and gestures. The color palette of the image is dominated by the red of the curtain and gold of the columns, contrasted with the white and gray suits of the dancers. This combination creates a visually striking scene that complements the lively energy of the dance performance. Overall, the film-maker has skillfully used various elements to create a captivating scene from ""Sing in the Rain"", including facial expressions, camera angles, lighting, framing, setting, color, body language, gestures, props, costumes, depth of field, character positioning, and visual effects.",0.9601,0.0743467281510759,0.85,0.0169793089558691,0.1825327256207479,0.2271416001647431,0.0169793089558691,0.5363780480837421,0.1825327256207479,0.5157885982955966,0.2271416001647431,0.5924580262826524,0.5482082242206637,0.5363780480837421,0.5157885982955966,0.5924580262826524,0.5482082242206637,0.5363780480837421,0.5533441441163542,0.08698335931920063,0.5157885982955966,0.5226021664617622,0.7957490744237182,0.5924580262826524,0.5567101252053696,0.7122478316296597,0.5482082242206637,0.5442188119278291,0.5869834107006323,0.029126213592233007
"The image captures a scene from the movie ""Sing in the Rain"" featuring Gene Kelly and Donald O'Connor. The setting is a grand ballroom with a high ceiling and ornate decorations. The floor is made of marble, adding to the opulence of the scene. In the center of the frame, Gene Kelly, dressed in a white suit and top hat, is dancing energetically. He holds a cane in his right hand, using it as a prop for his dance moves. His facial expression is one of joy and enthusiasm, reflecting the lively atmosphere of the ballroom. To his left, Donald O'Connor, clad in a blue suit and holding a yellow ball, mirrors Kelly's energy. His body language suggests he is engaged in a playful interaction with Kelly, adding a dynamic element to the scene. The background features statues on pedestals, further enhancing the grandeur of the setting. The statues are stationary, providing a stark contrast to the lively dance performance taking place in the foreground. Overall, the image is a vibrant representation of a classic movie scene, filled with energy, joy, and a touch of elegance.",0.9929,0.1786559472273758,0.8,0.0116413869178094,0.1868009684753219,0.2276855854522307,0.0116413869178094,0.5313137711352439,0.1868009684753219,0.5199714370112314,0.2276855854522307,0.5929350484608914,0.5480734188691222,0.5313137711352439,0.5199714370112314,0.5929350484608914,0.5480734188691222,0.5313137711352439,0.5507751796484399,0.07328595580662195,0.5199714370112314,0.5188959216082399,0.7781161416383933,0.5929350484608914,0.551751495194926,0.689324650721926,0.5480734188691222,0.540474198817202,0.5674535818364951,0.03155339805825243
"The image captures a scene from the movie ""Cinderella"". In the center of the frame, Cinderella is dancing with her prince charming. She is dressed in a white ball gown and holds a yellow flower in her hand. The prince charming, wearing a blue suit, has his arm around her waist as they twirl together. The setting is a grand ballroom adorned with red curtains and gold candelabras. The room is illuminated by the warm glow of the candles, casting long shadows and highlighting the dancers' movements. The floor beneath them is made of polished wood, reflecting the candlelight. In the background, a throne can be seen, suggesting that this scene takes place in a royal palace. The overall composition of the image, with its central focus on the dancing couple and the surrounding elements, creates a sense of depth and perspective. The colors used in the image - the red of the curtains, the gold of the candelabras, the white of Cinderella's gown, and the blue of the prince charming's suit - are vibrant and add to the festive atmosphere of the scene. The body language and gestures of the characters, their facial expressions, and the props they hold (Cinderella's yellow flower) all contribute to the narrative of the image. The film-maker has used various elements to evoke emotions in this scene. The close-up shot of Cinderella and the prince charming emphasizes their connection and shared joy in the dance. The grandeur of the ballroom and the presence of the throne suggest a sense of importance and high status, adding to the romantic and magical feel of the movie. Overall, the image is a beautiful representation of a pivotal moment from ""Cinderella"", capturing the essence of the story through its careful composition, use of color, and attention to detail.",0.9932,0.2285057471264367,0.8,0.0068232269552619,0.1911958816677445,0.2270403995965496,0.0068232269552619,0.5267426109986721,0.1911958816677445,0.5242784114921748,0.2270403995965496,0.5923692832291377,0.5477967685733282,0.5267426109986721,0.5242784114921748,0.5923692832291377,0.5477967685733282,0.5267426109986721,0.5482286245615962,0.059708036365864574,0.5242784114921748,0.5150996833927359,0.7600550539508248,0.5923692832291377,0.5467428126872419,0.6661700828289342,0.5477967685733282,0.5366903735471912,0.5477192440579424,0.03398058252427184
"The image captures a scene from the movie ""Beauty and the Beast"". In the center of the frame, Belle, dressed in a white ball gown with gold accents, is dancing with the Beast. The Beast, donned in a red cape and a yellow hat, holds her hand. They are positioned on a red carpet that leads to a throne in the background. The setting appears to be a grand hall adorned with chandeliers and arches. The image evokes a sense of enchantment and romance, amplified by the vibrant colors and the dynamic interaction between Belle and the Beast.",0.9657,0.0708333333333333,0.8,0.0025018410652051,0.1955823786901527,0.225256789009931,0.0025018410652051,0.5226427581359776,0.1955823786901527,0.5285771382039604,0.225256789009931,0.5908052302543072,0.5473417088647484,0.5226427581359776,0.5285771382039604,0.5908052302543072,0.5473417088647484,0.5226427581359776,0.5457024630414467,0.04623885292187195,0.5285771382039604,0.5112161391814488,0.7415785968485951,0.5908052302543072,0.541688356262529,0.6428039073389452,0.5473417088647484,0.5328689861618081,0.5277890030810293,0.03640776699029126
"The image captures a moment from the movie ""A Room with a View"" featuring the character Lucy Honeychurch. The scene is set in a grand room filled with people, creating an atmosphere of social gathering or event. Lucy Honeychurch, played by Helena Bonham Carter, stands out in the center of the frame. She is dressed in a white dress adorned with a red flower on her lapel, adding a touch of color to her attire. Her gaze is directed towards something off-camera, suggesting she might be engaged in a conversation or lost in thought. The room itself is quite grand, filled with people who are all facing the same direction as Lucy. The camera angle is from above and slightly to the side, providing a comprehensive view of the scene. The lighting is diffused, casting soft shadows and adding depth to the image. The framing and composition are well-balanced, with Lucy Honeychurch positioned centrally. The color palette of the image is dominated by neutral tones, but the red flower on Lucy's dress stands out, drawing attention to her character. The body language and gestures of the people in the room suggest a formal event or gathering. As for props and costumes, the room appears to be decorated with various pieces of furniture and decorations, indicative of a period setting. The characters are dressed in period-appropriate clothing, further enhancing the historical context of the scene. The depth of field is shallow, focusing on Lucy Honeychurch while keeping the background slightly blurred. This technique helps emphasize the character and her actions. In terms of visual effects and post-processing, the image has been carefully edited to maintain a realistic representation of the period setting and characters. The overall effect is a detailed and accurate portrayal of a scene from ""A Room with a View"".",0.8806,0.0813333333333333,0.45,-0.0013457587553825,0.1998253730346834,0.2223855001046068,-0.0013457587553825,0.5189924030091105,0.1998253730346834,0.5327352336121219,0.2223855001046068,0.5882873892033165,0.5466716752748496,0.5189924030091105,0.5327352336121219,0.5882873892033165,0.5466716752748496,0.5189924030091105,0.5431947960725838,0.032868280157365745,0.5327352336121219,0.5072485469314915,0.7227022704783642,0.5882873892033165,0.5365921673877637,0.6192448074927817,0.5466716752748496,0.5290118367972795,0.507672247419709,0.038834951456310676
"The image captures a moment from the film ""Schindler's List"". The scene is set in a theater, filled with an audience of people. The focus of the image is on two individuals - one man and one woman. The man, dressed in a suit, stands at the center of the frame, his gaze directed towards something or someone off-camera. Beside him, the woman, clad in a white dress, mirrors his expression, her attention also drawn to the same point. The theater itself is filled with other people, their faces turned towards the man and woman, creating a sense of anticipation and engagement. The lighting in the scene is dim, casting shadows and highlighting the central figures. The color palette of the image is muted, further emphasizing the solemnity of the moment. In terms of body language and gestures, both the man and woman appear to be deeply engrossed in whatever they are looking at, their postures suggesting a mix of curiosity and concern. Their positioning relative to each other and the rest of the audience suggests they are at the heart of this scene. As for visual effects and post-processing, the image does not contain any discernible special effects or alterations. The focus is purely on the actors and their expressions, with no additional elements to distract from the emotional intensity of the moment. The overall composition of the image reflects a powerful narrative moment in ""Schindler's List"", capturing the essence of the film's dramatic storytelling.",0.9061,0.0520050125313283,0.4,-0.0047425605095227,0.2037897781934735,0.2184772792928082,-0.0047425605095227,0.5157697360800215,0.2037897781934735,0.5366203141821928,0.2184772792928082,0.5848602597430812,0.5457501033350985,0.5157697360800215,0.5366203141821928,0.5848602597430812,0.5457501033350985,0.5157697360800215,0.5407038801037395,0.019587021670794725,0.5366203141821928,0.5032007788814975,0.7034444975095062,0.5848602597430812,0.5314579700472716,0.5955099988451855,0.5457501033350985,0.5251208763441695,0.4873791518390977,0.04126213592233009
"The image captures a scene from the movie ""Mars Attacks"". The main focus is on a group of soldiers, dressed in vibrant red uniforms and yellow hats, marching in formation. Their faces are set in determined expressions, suggesting a sense of purpose and resolve. In the center of the frame, a woman in a white dress stands out against the backdrop. She appears to be observing the procession of soldiers, her gaze fixed on them as they march past. The setting is an indoor space with a high ceiling adorned with chandeliers, adding an air of grandeur to the scene. The walls are decorated with red curtains and gold accents, further enhancing the opulence of the surroundings. The color palette of the image is dominated by shades of red, yellow, and white, which are used to highlight the key elements in the frame - the soldiers, the woman, and the ornate decorations. The composition of the image places the soldiers in the foreground, drawing attention to their actions and expressions. The woman in the white dress is positioned slightly behind them, creating a sense of depth and perspective. The chandeliers on the ceiling are located towards the back of the frame, providing a contrasting backdrop to the marching soldiers. Overall, the image effectively uses facial expression, camera angle, lighting, framing, color, body language, props, and composition to create a visually engaging scene from the movie ""Mars Attacks"".",0.948,0.0383333333333333,0.7,-0.007711552200237,0.20734050765866,0.2135828729867668,-0.007711552200237,0.5129529478106611,0.20734050765866,0.5400999963797067,0.2135828729867668,0.5805683415405178,0.5445404285769618,0.5129529478106611,0.5400999963797067,0.5805683415405178,0.5445404285769618,0.5129529478106611,0.5382281684311984,0.006386830627619973,0.5400999963797067,0.4990773944983219,0.6838269701873444,0.5805683415405178,0.5262890855442942,0.5716148354021822,0.5445404285769618,0.5211982161579386,0.4669207280003726,0.04368932038834951
"The image captures a scene from the movie ""A Room with a View"". The central figure is Lucy Honeychurch, portrayed by Helena Bonham Carter. She is dressed in a blue dress and is standing in front of a group of men in red military uniforms. The setting appears to be a grand room adorned with gold decorations and a large chandelier hanging from the ceiling. The overall color scheme of the image is dominated by shades of red, yellow, and blue. The scene seems to evoke a sense of tension and conflict, as Lucy stands defiantly in front of the men in uniform.",0.0516,0.0614285714285714,0.4,-0.0102757218305469,0.2103424749223798,0.2077530275987141,-0.0102757218305469,0.51052022866298,0.2103424749223798,0.5430418966701973,0.2077530275987141,0.5754561342625425,0.5430060865319066,0.51052022866298,0.5430418966701973,0.5754561342625425,0.5430060865319066,0.51052022866298,0.5357663590744157,-0.006739234972761928,0.5430418966701973,0.49488375020250347,0.6638751723660394,0.5754561342625425,0.5210883347799834,0.5475723578680163,0.5430060865319066,0.5172461480189676,0.44630892856120735,0.046116504854368925
"The image captures a scene from the movie ""Mary Poppins"". The main focus is on Mary Poppins, who is positioned in the center of the frame. She is dressed in her iconic white dress and holds a umbrella in her hand. Her body language suggests she is in mid-song, adding a sense of movement to the still image. To her left stands Prince Edward, depicted as a red soldier. His attire contrasts with Mary's, emphasizing his character's role. On her right, there's George Banks, portrayed as a judge in a gray robe and hat. His position and attire suggest authority and formality. The background features a red curtain and a throne, further enhancing the regal atmosphere of the scene. The color scheme is dominated by shades of red, white, and gray, which are traditional colors associated with this classic tale. Overall, the image effectively conveys the characters' emotions and interactions, immersing the viewer in the world of ""Mary Poppins"".",0.7506,0.1079365079365079,0.7,-0.012458057403474,0.2126605934767698,0.2010384895408815,-0.012458057403474,0.5084497690989284,0.2126605934767698,0.545313631519198,0.2010384895408815,0.569568137576071,0.5411105127313991,0.5084497690989284,0.545313631519198,0.569568137576071,0.5411105127313991,0.5084497690989284,0.5333174574299588,-0.019796478233886732,0.545313631519198,0.49062615113969654,0.6436191015805406,0.569568137576071,0.5158579107529734,0.5233927042252189,0.5411105127313991,0.5132671731075432,0.4255567982932549,0.04854368932038834
"The image captures a scene from the movie ""Mary Poppins"". In the center of the frame, Mary Poppins, dressed in her iconic white dress and hat, is seen flying with her umbrella. She is surrounded by soldiers, all donned in red uniforms and hats, who are standing on either side of her. The backdrop features a red curtain adorned with gold trim, adding to the grandeur of the scene. The image is taken from a low angle, making Mary Poppins appear larger than life, further emphasizing her magical presence. The overall composition of the image, along with the elements within it, evokes a sense of wonder and enchantment that is characteristic of the movie's narrative.",0.4767,0.0757575757575757,0.8,-0.01428154692204,0.2141597768139671,0.1934900052255007,-0.01428154692204,0.5067197595804569,0.2141597768139671,0.5467828173922424,0.1934900052255007,0.5629488511480201,0.5388171427069065,0.5067197595804569,0.5467828173922424,0.5629488511480201,0.5388171427069065,0.5067197595804569,0.5308808724676042,-0.03278805045642873,0.5467828173922424,0.4863120405805345,0.6230941701406031,0.5629488511480201,0.5105991816492569,0.49908219944156523,0.5388171427069065,0.5092640315657984,0.40467862826086265,0.050970873786407765
