video_vader_norm,video_textblob_norm,video_llama3_norm,transcript_vader_norm,transcript_textblob_norm,transcript_llama3_norm,video_mean,transcript_mean,video_mean_norm,transcript_mean_norm,video_mean_smooth,transcript_mean_smooth,video_mean_final,transcript_mean_final,normalized_time
0.604080317511289,0.5045615431669539,0.5380447330398069,0.6370047707944411,0.6060606060606061,0.8666666666666666,0.5488955312393499,0.703244014507238,0.5488955312393499,0.703244014507238,0.5772726768834656,0.38639865447542165,0.7666667969947971,-2.545993983414397,0.008130081300813007
0.6005686849284905,0.5035929605686367,0.5420188896888422,0.333748185023854,0.24242424242424243,0.0,0.5487268450619899,0.19205747581603214,0.5487268450619899,0.19205747581603214,0.5760954294669093,0.38754084235600544,0.7604631234457522,-2.510809458289112,0.00894308943089431
0.5970705041048018,0.5026500479717927,0.5459648846908094,0.3069902509852728,0.24242424242424243,0.7999999999999999,0.5485618122558013,0.44980483113650505,0.5485618122558013,0.44980483113650505,0.5749131874374975,0.3886788488887479,0.7542331300702857,-2.4757537374881267,0.00975609756097561
0.5937897933867197,0.5021221337321002,0.5494555997318429,0.6816013275254097,0.24242424242424243,0.1333333333333333,0.5484558422835543,0.35245296776099516,0.5484558422835543,0.35245296776099516,0.5737259265693105,0.3898127251221832,0.7479766892064503,-2.440825248486933,0.01056910569105691
0.5905090826686376,0.5015942194924078,0.5529463147728764,0.4397427919518772,0.24242424242424243,0.9333333333333332,0.5483498723113073,0.5385001225698177,0.5483498723113073,0.5385001225698177,0.5725336268964311,0.3909425221391588,0.7416936956409907,-2.4060224177040204,0.011382113821138212
0.5872446547094902,0.5010951638878627,0.5564029131128044,0.3069902509852728,0.24242424242424243,0.6666666666666666,0.5482475772367191,0.4053603866920606,0.5482475772367191,0.4053603866920606,0.571336272627441,0.39206828977169345,0.735384066158772,-2.371343710089033,0.012195121951219513
0.5841875605474446,0.5009635749041934,0.5594250921253237,0.3069902509852728,0.36363636363636365,0.9333333333333332,0.5481920758589872,0.5346533159849899,0.5481920758589872,0.5346533159849899,0.5701338520594073,0.39319006294220027,0.7290477390895151,-2.3367880498745377,0.013008130081300813
0.5811304663853989,0.5008319859205241,0.5624472711378428,0.3069902509852728,0.24242424242424243,0.7333333333333333,0.5481365744812553,0.42758260891428285,0.5481365744812553,0.42758260891428285,0.5689263574913401,0.3943078675729666,0.7226846738517543,-2.302354638537468,0.013821138211382113
0.5780922732061319,0.5007311526589985,0.565429812538311,0.9464841319228376,0.24242424242424243,0.8666666666666666,0.5480844128011472,0.6851916803379156,0.5480844128011472,0.6851916803379156,0.5677137851335708,0.39542171339819454,0.7162948504752878,-2.2680431762206066,0.014634146341463414
0.5752514902914427,0.5009515458287506,0.5679983611018031,0.3069902509852728,0.24242424242424243,0.0,0.5480671324073322,0.1831381644698384,0.5480671324073322,0.1831381644698384,0.5664961350167151,0.3965315951713634,0.7098782691214499,-2.233853824540395,0.015447154471544716
0.5724107073767535,0.5011719389985028,0.5705669096652952,0.7029661895872226,0.5454545454545454,0.9333333333333332,0.5480498520135172,0.7272513561250338,0.5480498520135172,0.7272513561250338,0.5652734109002053,0.39763748162079965,0.7034349496011065,-2.1997875468050587,0.016260162601626015
0.569591230892706,0.501423693430717,0.5730907338488829,0.3069902509852728,0.24242424242424243,0.6,0.5480352193907686,0.3831381644698384,0.5480352193907686,0.3831381644698384,0.5640456201779167,0.3987393466826945,0.6969649308773405,-2.165845145897164,0.01707317073170732
0.5669594539166933,0.5019517256512889,0.5752205575428353,0.3069902509852728,0.24242424242424243,0.0,0.5480439123702725,0.1831381644698384,0.5480439123702725,0.1831381644698384,0.5628127737835362,0.3998371356623654,0.6904682705667782,-2.132028306658991,0.01788617886178862
0.5643276769406806,0.5024797578718606,0.5773503812367878,0.7029661895872226,0.5454545454545454,0.7999999999999999,0.5480526053497764,0.6828069116805894,0.5480526053497764,0.6828069116805894,0.5615748860957683,0.40093079112042485,0.683945044440058,-2.098338798482079,0.01869918699186992
0.5617193990671918,0.5030384653485355,0.579430827926074,0.3069902509852728,0.24242424242424243,0.1333333333333333,0.5480628974472671,0.22758260891428284,0.5480628974472671,0.22758260891428284,0.5603319748418113,0.4020202695532811,0.6773953459131854,-2.0647779614727653,0.01951219512195122
0.5592893227211755,0.503829793517325,0.5811368323299742,0.3069902509852728,0.0,0.0,0.5480853161894915,0.1023300836617576,0.5480853161894915,0.1023300836617576,0.5590840610008562,0.40310550796028716,0.6708192855390067,-2.0313477363343986,0.02032520325203252
0.5568592463751592,0.5046211216861146,0.5828428367338743,0.5259282306575399,0.24242424242424243,0.7333333333333333,0.548107734931716,0.5005619354717052,0.548107734931716,0.5005619354717052,0.5578311687078329,0.40418645953867616,0.6642169904999852,-1.9980495648027545,0.02113821138211382
0.5544546490275678,0.5054411475579703,0.5844952456514383,0.6816013275254097,0.5454545454545454,0.9333333333333332,0.5481303474123255,0.7201297354377627,0.5481303474123255,0.7201297354377627,0.5565733251566306,0.4052631081510195,0.6575886040982071,-1.9648839439832304,0.02195121951219512
0.5522189680028681,0.5064514285723761,0.5857923363447736,0.7828251400124455,0.628099173553719,0.9333333333333332,0.5481542443066726,0.781419215633166,0.5481542443066726,0.781419215633166,0.5553105605037846,0.40633542762489183,0.6509342852478459,-1.931851680104271,0.022764227642276424
0.5499832869781682,0.5074617095867818,0.5870894270381087,0.30699025098527283,0.24242424242424243,0.0,0.5481781412010195,0.18313816446983844,0.5481781412010195,0.18313816446983844,0.5540429077729208,0.4074033489348459,0.6442542079716194,-1.8989548994601777,0.023577235772357725
0.5477748520718135,0.5084974192045392,0.5883291379065299,0.3069902509852728,0.24242424242424243,0.19999999999999996,0.5482004697276276,0.24980483113650506,0.5482004697276276,0.24980483113650506,0.5527704027599969,0.4084667624962301,0.6375485609014436,-1.8661969777512146,0.024390243902439025
0.5457262610597502,0.5096823099619593,0.5892322204687875,0.02364654635967639,0.24242424242424243,0.0,0.548213597163499,0.08869026292797294,0.548213597163499,0.08869026292797294,0.5514930839395278,0.4095255721404044,0.6308175467842746,-1.8335808774041296,0.025203252032520326
0.543677670047687,0.5108672007193793,0.5901353030310452,0.3069902509852728,0.24242424242424243,0.6,0.5482267245993705,0.3831381644698384,0.5482267245993705,0.3831381644698384,0.5502109923723182,0.41057970748812406,0.6240613819958925,-1.8011087664162806,0.026016260162601626
0.5416578794979079,0.5120729594337586,0.5909776555729026,0.3069902509852728,0.24242424242424243,0.6,0.5482361648348565,0.3831381644698384,0.5482361648348565,0.3831381644698384,0.5489241716153455,0.41162913151407887,0.6172802960660159,-1.7687817853337877,0.026829268292682926
0.5397890731898011,0.5133881168315914,0.59150163558357,0.3069902509852728,0.24242424242424243,0.0,0.5482262752016541,0.1831381644698384,0.5482262752016541,0.1831381644698384,0.5476326676333673,0.4126738173469437,0.610474531212506,-1.7366007619143529,0.027642276422764227
0.5379202668816944,0.5147032742294241,0.5920256155942375,0.5168014934660858,0.0,0.9333333333333332,0.548216385568452,0.48337827559980634,0.548216385568452,0.48337827559980634,0.5463365287129197,0.41371374628361646,0.6036443418881676,-1.7045662722976602,0.028455284552845527
0.53608160260383,0.516033447391146,0.5924859495321103,0.3069902509852728,0.02777777777777785,0.6,0.5482003331756954,0.31158934292101687,0.5482003331756954,0.31158934292101687,0.5450358053800001,0.4147489200623477,0.5967899943469657,-1.6726782629377728,0.029268292682926828
0.5343852756909997,0.5174345283267895,0.5926457325706749,0.3069902509852728,0.24242424242424246,0.7333333333333333,0.5481551788628214,0.42758260891428285,0.5481551788628214,0.42758260891428285,0.5437305503203882,0.41577934208674544,0.5899117662241489,-1.6409366289882525,0.03008130081300813
0.5326889487781694,0.518835609262433,0.5928055156092396,0.3069902509852728,0.24242424242424243,0.0,0.5481100245499473,0.1831381644698384,0.5481100245499473,0.1831381644698384,0.5424208183034767,0.4168050239447994,0.5830099461348605,-1.6093410134868837,0.030894308943089432
0.5310238926875589,0.520244562222218,0.5928991706657071,0.3069902509852728,0.24242424242424243,0.7333333333333333,0.548055875191828,0.42758260891428285,0.548055875191828,0.42758260891428285,0.5411066661115105,0.4178259847077713,0.5760848333012577,-1.577890828953009,0.03170731707317073
0.5294927398613251,0.5216872235930706,0.5927096623116562,0.3069902509852728,0.24242424242424243,0.0,0.547963208588684,0.1831381644698384,0.547963208588684,0.1831381644698384,0.5397881524726124,0.41884226589833307,0.5691367371995782,-1.546584796301535,0.03252032520325203
0.5279615870350913,0.5231298849639232,0.5925201539576054,0.3069902509852728,0.24242424242424243,0.9333333333333333,0.54787054198554,0.49424927558094955,0.54787054198554,0.49424927558094955,0.538465337998715,0.41985392109956954,0.5621659772330659,-1.5154212649323902,0.03333333333333333
0.5264626210470735,0.5245719830724919,0.5922624698552469,0.6596141879278159,0.24242424242424243,0.9333333333333332,0.5477656913249375,0.6117905878951305,0.5477656913249375,0.6117905878951305,0.5371382851308729,0.4208610265912513,0.5551728824437837,-1.4843978850854789,0.03414634146341464
0.5250893369987563,0.5260118817759517,0.5917385756880679,0.3069902509852728,0.24242424242424243,0.0,0.5476132648209253,0.1831381644698384,0.5476132648209253,0.1831381644698384,0.5358070580897716,0.4218636564281725,0.5481577912518137,-1.453512375539989,0.034959349593495934
0.5237160529504391,0.5274517804794117,0.5912146815208889,0.3069902509852728,0.24242424242424243,0.6666666666666666,0.5474608383169133,0.4053603866920606,0.5474608383169133,0.4053603866920606,0.5344717228328754,0.422861874069784,0.5411210512294433,-1.4227627814593449,0.03577235772357724
0.5223756589803532,0.5288813890874844,0.5906209979822835,0.3069902509852728,0.24242424242424243,0.6666666666666666,0.5472926820167071,0.4053603866920606,0.5472926820167071,0.4053603866920606,0.5331323470211758,0.42385576454018836,0.5340630189259395,-1.3921464837186872,0.036585365853658534
0.5211529384012725,0.5302741820209499,0.5897776235814638,0.22692387471478948,2.7755575615628914e-17,0.9333333333333332,0.5470682480012287,0.3867524026827076,0.5470682480012287,0.3867524026827076,0.531788999992842,0.4248454250622662,0.526984059728696,-1.3616604874159137,0.03739837398373984
0.5199302178221918,0.5316669749544154,0.5889342491806442,0.5387886330636797,0.24242424242424243,0.7999999999999999,0.5468438139857504,0.527070958495974,0.5468438139857504,0.527070958495974,0.5304417527455156,0.4258309611335356,0.519884547769935,-1.3313015427528614,0.038211382113821135
0.5187408777853768,0.5330384594127129,0.5880199059283713,0.9001244555071561,0.24242424242424243,0.8666666666666666,0.5465997477088204,0.6697384548660218,0.5465997477088204,0.6697384548660218,0.5290906779306237,0.42681248578472347,0.5127648658967364,-1.3010661678746445,0.03902439024390244
0.5176614153668526,0.5343398034735821,0.5868719568733981,0.8365484339348683,0.6681096681096681,0.6666666666666666,0.5462910585712777,0.7237749229037344,0.5462910585712777,0.7237749229037344,0.5277358498564254,0.42779010395724365,0.5056254056870948,-1.2709511301136147,0.03983739837398374
0.5165819529483285,0.5356411475344514,0.585724007818425,0.3069902509852728,0.2424242424242425,0.7999999999999999,0.545982369433735,0.4498048311365051,0.545982369433735,0.4498048311365051,0.526377344501716,0.42876389378623486,0.49846656752213264,-1.2409540225559892,0.04065040650406504
0.5155361487601233,0.536908873193694,0.5845043445750637,1.0,0.8181818181818182,0.7333333333333333,0.5456497888429603,0.8505050505050505,0.5456497888429603,0.8505050505050505,0.5250152395437924,0.4297339029070426,0.4912887607334697,-1.2110733778188276,0.041463414634146344
0.5145926391934758,0.5380744252793653,0.5830667264454247,0.3069902509852728,0.05387205387205396,1.0,0.5452445969727552,0.4536207682857756,0.5452445969727552,0.4536207682857756,0.5236496143965046,0.4307001623736935,0.4840924038037415,-1.181308239298406,0.04227642276422764
0.5136491296268283,0.5392399773650366,0.5816291083157855,0.3069902509852728,0.5454545454545454,0.6,0.5448394051025501,0.4841482654799394,0.5448394051025501,0.4841482654799394,0.5222805502601209,0.4316626626224408,0.4768779246293689,-1.1516589016011503,0.043089430894308944
0.5127393432025721,0.5403583095759449,0.5801194648039151,0.07228790707322133,0.24242424242424243,0.7333333333333333,0.5444057058608106,0.3493484942769323,0.5444057058608106,0.3493484942769323,0.5209081301863193,0.4326213794275764,0.46964576086304166,-1.1221261109878535,0.04390243902439024
0.5119244811791211,0.5413437265838166,0.5784070831790974,0.3069902509852728,0.24242424242424243,0.7333333333333333,0.5438917636473449,0.42758260891428285,0.5438917636473449,0.42758260891428285,0.5195324391523773,0.4335762834779247,0.46239636030467085,-1.0927107703745873,0.044715447154471545
0.5111096191556702,0.5423291435916883,0.5766947015542796,0.3069902509852728,0.24242424242424243,0.0,0.5433778214338794,0.1831381644698384,0.5433778214338794,0.1831381644698384,0.5181535641451526,0.4345273513740422,0.45513018134393735,-1.0634136005694812,0.04552845528455285
0.510328332410702,0.5432524477049827,0.5749104174964793,0.3069902509852728,0.24242424242424243,0.7333333333333333,0.5428303992040546,0.42758260891428285,0.5428303992040546,0.42758260891428285,0.5167715942563633,0.4354745683034609,0.4478476934623866,-1.034235057863186,0.046341463414634146
0.5096348126217677,0.5440133865324529,0.5729381779559701,0.14820576643849823,0.24242424242424243,0.6666666666666666,0.5421954590367303,0.3524322251764691,0.5421954590367303,0.3524322251764691,0.5153866207795337,0.43641794658156,0.44054937774429415,-1.0051747628866166,0.04715447154471545
0.5089412928328333,0.544774325359923,0.5709659384154611,0.3069902509852728,0.4155844155844155,0.8666666666666666,0.5415605188694058,0.5297471110787849,0.5415605188694058,0.5297471110787849,0.513998737305467,0.4373575112350961,0.43323572737977684,-0.9762319447030856,0.04796747967479675
0.5082809876824921,0.5454569667263243,0.56892235353431,0.6139805019705455,0.48484848484848486,0.6666666666666666,0.5408867693143754,0.5884985511618991,0.5408867693143754,0.5884985511618991,0.512608039812442,0.43829329842994996,0.4259072481400949,-0.9474054892407605,0.04878048780487805
0.5077015048193944,0.5459490842707911,0.566705161657597,0.8532462144783239,0.8484848484848485,0.7333333333333333,0.5401185835825942,0.8116881320988353,0.5401185835825942,0.8116881320988353,0.5112146267329934,0.43922533792795515,0.4185644587295612,-0.9186944797012789,0.04959349593495935
0.5071220219562966,0.5464412018152581,0.5644879697808839,0.0,0.8484848484848485,0.9333333333333332,0.5393503978508128,0.5939393939393939,0.5393503978508128,0.5939393939393939,0.5098185989841967,0.440153634824964,0.41120789094512994,-0.8900987591094633,0.05040650406504065
0.5065751803159215,0.5468375457854866,0.5622004237989615,0.3069902509852728,0.24242424242424243,0.9333333333333332,0.5385377166334565,0.4942492755809495,0.5385377166334565,0.4942492755809495,0.5084200599440066,0.44107814589495564,0.4038380895517127,-0.8616196590212195,0.05121951219512195
0.5061024290699804,0.5470164989443487,0.559753185165532,0.9049989628707737,0.24242424242424243,0.6666666666666666,0.5376240377266203,0.6046966239872277,0.5376240377266203,0.6046966239872277,0.507019115335865,0.4419987959261108,0.39645561167409854,-0.8332594962989389,0.05203252032520325
0.5056296778240392,0.5471954521032106,0.5573059465321023,0.3069902509852728,0.24242424242424243,0.9333333333333332,0.536710358819784,0.4942492755809495,0.536710358819784,0.4942492755809495,0.5056158729840133,0.44291548922499663,0.3890610255075423,-0.8050212187308531,0.052845528455284556
0.5051887816089693,0.547259864027987,0.5547897791719877,0.3069902509852728,0.24242424242424243,0.6,0.5357461416029814,0.3831381644698384,0.5357461416029814,0.3831381644698384,0.5042104423892312,0.44382810011881824,0.3816549080820543,-0.7769086976044134,0.05365853658536585
0.5048154566715047,0.5470813096986422,0.5521273993613288,0.0,2.7755575615628914e-17,0.9333333333333332,0.534674721910492,0.31111111111111106,0.534674721910492,0.31111111111111106,0.5028029340421557,0.4447364829264553,0.37423784164384205,-0.7489264205535073,0.05447154471544716
0.5044421317340403,0.5469027553692973,0.5494650195506701,0.3069902509852728,0.24242424242424243,0.0,0.5336033022180026,0.1831381644698384,0.5336033022180026,0.1831381644698384,0.5013934583792802,0.44564048932264483,0.3668104081537936,-0.7210789566635105,0.055284552845528454
0.5040996628596145,0.5465896005993419,0.5467355705349424,0.3069902509852728,0.24242424242424243,0.8666666666666666,0.532474944664633,0.47202705335872724,0.532474944664633,0.47202705335872724,0.49998212425554317,0.4465399850459407,0.3593731812385687,-0.6933704417909706,0.05609756097560976
0.5038184589219467,0.5460091956791886,0.5438729551265417,0.3069902509852728,0.18181818181818182,0.6666666666666666,0.5312335365758923,0.3851583664900404,0.5312335365758923,0.3851583664900404,0.4985690367498746,0.4474348612715881,0.35192671462660935,-0.6658042282279117,0.056910569105691054
0.5035372549842788,0.5454287907590353,0.5410103397181409,0.12248496162621864,0.48484848484848486,0.0,0.5299921284871517,0.20244448215823452,0.5299921284871517,0.20244448215823452,0.4971542940801857,0.44832500444561924,0.34447152589123936,-0.6383838139473894,0.05772357723577236
0.5032856953658361,0.5446924346450687,0.5380829487693795,0.3069902509852728,0.24242424242424243,0.7333333333333333,0.5286870262600948,0.42758260891428285,0.5286870262600948,0.42758260891428285,0.4957379833351142,0.44921030217562313,0.3370080739584845,-0.611112661141286,0.058536585365853655
0.503089307119285,0.5436658360315052,0.5350350033427244,0.7828251400124455,0.24242424242424243,0.9333333333333332,0.5272633821645049,0.6528609052566737,0.5272633821645049,0.6528609052566737,0.49432017462389893,0.45009066251444274,0.32953672827900066,-0.583993602195685,0.05934959349593496
0.5028929188727338,0.5426392374179416,0.5319870579160693,0.9550923045011409,1.0,1.0,0.5258397380689149,0.9850307681670469,0.5258397380689149,0.9850307681670469,0.4929009131519181,0.45096597767887114,0.3220577270689905,-0.5570299573182477,0.06016260162601626
0.5027247504256134,0.5414340453106845,0.5288770647568533,0.3069902509852728,0.24242424242424243,0.6,0.5243452868310504,0.3831381644698384,0.5243452868310504,0.3831381644698384,0.49148020859381636,0.45183605918891967,0.3145711213103772,-0.5302275325405472,0.06097560975609756
0.5026058725614989,0.539916909901109,0.5256586948914309,0.3069902509852728,0.787878787878788,0.7333333333333333,0.522727159118013,0.6094007907324647,0.522727159118013,0.6094007907324647,0.4900580209553738,0.45270057923232904,0.3070767002479017,-0.5035964259549106,0.061788617886178863
0.5024869946973843,0.5383997744915334,0.5224403250260086,0.3069902509852728,0.0,0.6666666666666666,0.5211090314049754,0.3245523058839798,0.5211090314049754,0.3245523058839798,0.48863424195153654,0.453559116398904,0.29957389325799294,-0.47714961889116503,0.06260162601626017
0.5023946993369253,0.5366850580412386,0.5191630693789173,0.3069902509852728,0.24242424242424243,1.0,0.5194142755856938,0.5164714978031717,0.5194142755856938,0.5164714978031717,0.4872086707335346,0.45441112981665677,0.2920616419393464,-0.45090377263977605,0.06341463414634146
0.5023460265465675,0.5346461060369425,0.5157891806542153,0.3069902509852728,0.5454545454545454,0.7333333333333333,0.5175937710792419,0.5285927099243838,0.5175937710792419,0.5285927099243838,0.4857809825992049,0.455255960112235,0.2845382352274977,-0.42487919886634234,0.06422764227642276
0.5022973537562097,0.5326071540326466,0.5124152919295133,0.3069902509852728,0.09090909090909088,0.8666666666666666,0.5157732665727899,0.42152200285367675,0.5157732665727899,0.42152200285367675,0.4843506892367591,0.45609277391757863,0.27700109989367405,-0.3991015690562194,0.06504065040650406
0.5022734133977509,0.5303712685457957,0.508986113517126,0.3069902509852728,0.40771349862258943,0.0,0.5138769318202242,0.23823458320262073,0.5138769318202242,0.23823458320262073,0.4829170891097097,0.45692051393900124,0.2694465390910696,-0.37360345261143446,0.06585365853658537
0.5022876403724696,0.5278314733636442,0.5054716115126315,0.7238124870358846,0.24242424242424243,0.7333333333333333,0.5118635750829151,0.5665233542644867,0.5118635750829151,0.5665233542644867,0.4814792069547863,0.45773787714117153,0.2618694135304673,-0.34842498888220524,0.06666666666666667
0.5023018673471885,0.5252916781814927,0.5019571095081371,0.3069902509852728,0.24242424242424243,0.7333333333333333,0.5098502183456062,0.42758260891428285,0.5098502183456062,0.42758260891428285,0.48003572237194425,0.45854328973446407,0.2542627651750806,-0.32361465766906194,0.06747967479674796
0.5023387639060691,0.522561534735282,0.49839134805303276,0.3069902509852728,0.5454545454545454,0.0,0.5077638822314613,0.2841482654799394,0.5077638822314613,0.2841482654799394,0.47858488946392624,0.45933480662582665,0.24661739376973635,-0.2992323765884745,0.06829268292682927
0.5024085853371847,0.5195549330960331,0.4947511383482333,0.3069902509852728,0.24242424242424243,0.6,0.5055715522604837,0.3831381644698384,0.5055715522604837,0.3831381644698384,0.4771244530242114,0.4601100831876737,0.2389214151812909,-0.27535037071794266,0.06910569105691057
0.5024784067683001,0.5165483314567842,0.49111092864343386,0.3717071147064924,0.24242424242424243,0.9333333333333332,0.503379222289506,0.5158215634880227,0.503379222289506,0.5158215634880227,0.4756515727370466,0.46086638837602223,0.23115986195986002,-0.2520527684983929,0.06991869918699187
0.5025686221598592,0.5133589581327708,0.48742392386819194,0.3069902509852728,0.24242424242424243,0.6666666666666666,0.5011171680536073,0.4053603866920606,0.5011171680536073,0.4053603866920606,0.47416277610263996,0.46160061311013295,0.2233144352713966,-0.22943534360353188,0.07073170731707316
0.5026867327386915,0.5099195867571827,0.4836729120425748,0.7815805849408837,0.787878787878788,0.0,0.4987597438461496,0.5231531242732239,0.4987597438461495,0.5231531242732239,0.4726539742752106,0.4623093508292323,0.215363588358558,-0.20760303343040803,0.07154471544715447
0.5028048433175237,0.5064802153815947,0.47992190021695763,0.3069902509852728,0.4462809917355371,0.8666666666666666,0.496402319638692,0.5399793031291589,0.49640231963869197,0.5399793031291589,0.47112059334664236,0.4629891587548834,0.20728321835868585,-0.18666189104303363,0.07235772357723577
0.5029408594571002,0.5028666402613355,0.47612899184415736,0.744140219871396,0.4545454545454546,0.7333333333333333,0.4939788305208644,0.644006335916728,0.49397883052086433,0.644006335916728,0.4695578964490829,0.4636370017232519,0.19904836366949724,-0.16670541314191065,0.07317073170731707
0.5030999538749692,0.49902853587016655,0.47228208347720985,0.3069902509852727,0.24242424242424243,0.0,0.4914701910741152,0.18313816446983835,0.49147019107411516,0.18313816446983835,0.4679615979454308,0.4642510170859569,0.19063644051365417,-0.14779097767673746,0.07398373983739838
0.5032590482928381,0.49519043147899766,0.46843517511026245,0.3069902509852728,0.24242424242424243,0.0,0.48896155162736604,0.1831381644698384,0.488961551627366,0.1831381644698384,0.4659523440687735,0.46441676140454236,0.18004838998779568,-0.14268530702414509,0.07479674796747968
0.5034333470957711,0.4911876826440496,0.464551702862483,0.333748185023854,0.5454545454545454,0.6666666666666666,0.48639091086743463,0.5152897990483553,0.4863909108674346,0.5152897990483553,0.46392063024182656,0.4645684660898921,0.1693419835432363,-0.13801212023583526,0.07560975609756097
0.5036261200439969,0.48698488195805795,0.46062380353369264,0.3069902509852728,0.36363636363636365,0.6,0.4837449351785825,0.4235422048738788,0.48374493517858247,0.4235422048738788,0.46186690871664016,0.46470828145568,0.15851960438680393,-0.13370517797695708,0.07642276422764227
0.5038188929922227,0.4827820812720663,0.4566959042049022,0.3069902509852728,0.24242424242424243,0.8666666666666666,0.48109895948973036,0.47202705335872724,0.4810989594897303,0.47202705335872724,0.4597916535108231,0.4648380923433775,0.14758375042204888,-0.12970641865078295,0.07723577235772358
0.5040239563738511,0.4784251868039863,0.4527372078047228,0.3069902509852728,0.24242424242424243,0.0,0.47839545032752007,0.1831381644698384,0.47839545032752,0.1831381644698384,0.4576953600255988,0.46495991318824714,0.13653703223653588,-0.12595378858880962,0.07804878048780488
0.5042431025437536,0.47389172654393014,0.4487432230935769,0.7637419622484962,0.24242424242424243,0.7333333333333333,0.4756260173937535,0.5798331793353574,0.47562601739375343,0.5798331793353574,0.4555785445684647,0.4650755644761115,0.12538217058642845,-0.12239120863781719,0.07886178861788617
0.5044622487136561,0.4693582662838739,0.44474923838243086,0.3069902509852728,0.24242424242424243,0.0,0.47285658445998696,0.1831381644698384,0.4728565844599869,0.1831381644698384,0.4534417438880257,0.46518642838205754,0.11412199394522858,-0.11897610158708176,0.07967479674796749
0.5046905585893191,0.4646822542642191,0.44073065755243074,0.6816013275254097,0.24242424242424243,0.9333333333333332,0.470034490135323,0.6191196344276618,0.47003449013532295,0.6191196344276618,0.4512855147534085,0.4652936113042596,0.10275943628743926,-0.11567438539544006,0.08048780487804878
0.5049287726722184,0.4598521711508568,0.43668549303841653,0.7841734080066376,0.8686868686868686,0.7333333333333333,0.4671554789538306,0.7953978700089466,0.4671554789538305,0.7953978700089466,0.4491104334442619,0.4653977401360571,0.09129753440104915,-0.11246674892780993,0.08130081300813008
0.5051669867551176,0.45502208803749444,0.4326403285244024,0.3069902509852728,0.24242424242424243,0.6,0.4642764677723381,0.3831381644698384,0.46427646777233805,0.3831381644698384,0.4469170952455977,0.4654984976418585,0.07973942522552416,-0.10936296446756971,0.08211382113821138
0.5054110250401543,0.45006198654782176,0.4285772029871607,0.0,1.0,0.7333333333333333,0.4613500715250456,0.5777777777777778,0.46135007152504554,0.5777777777777778,0.44470611399174004,0.4655949007775493,0.06808834344858265,-0.10639331419590503,0.08292682926829269
