text,start,duration,time_midpoint,vader,textblob,llama3
nothing against him but he hasn't any,161.48,3.08,163.01999999999998,0.0,0.0,0.2
money and my sister's not a rich woman,162.72,4.0,164.72,-0.4449,-0.1875,-0.7
by any means she needs all she's got I,164.56,3.679,166.3995,0.0,0.0,0.4
said only this morning is it necessary,166.72,3.4,168.42,0.0,0.0,-0.7
for you to tell Mr Mom all our Private,168.239,3.64,170.059,0.0,0.0,-0.7
Affairs we can't all be millionaires,170.12,4.36,172.3,0.0,0.0,-0.7
Elliot he hasn't even got a job he can,171.879,4.761,174.2595,0.0,0.0,-0.7
get one can't he he doesn't want a job,174.48,5.32,177.14,-0.0572,0.0,-0.7
why not because he's bone idle that a,176.64,4.599,178.93949999999998,0.0,0.0,-0.7
shock a man like you who never earned a,179.8,3.359,181.4795,-0.0258,0.0,-0.7
penny in his,181.239,4.321,183.3995,0.0,0.0,0.4
life it may have escaped your notice my,183.159,5.401,185.8595,0.0,0.0,-0.7
dear fell but I am not an ordinary,185.56,6.28,188.7,0.2023,-0.25,0.4
man cocktail oh yeah for the Run of,188.56,5.44,191.28,0.296,0.0,0.7
mankind industry is essential and I see,191.84,4.24,193.96,0.0,0.0,0.7
a reason why this young man who my niece,194.0,3.56,195.78,0.0,0.1,0.5
has got herself engaged to should not,196.08,3.96,198.06,0.4019,0.0,-0.7
conform to the customs of his,197.56,6.88,201.0,0.0,0.0,0.4
country ah here's my niece,200.04,4.4,202.24,0.0,0.0,0.7
mother hello Isabelle hello Mr M this is,212.799,5.561,215.5795,0.0,0.0,0.4
my daughter Isabelle how do you doing M,215.879,5.521,218.6395,0.0,0.0,0.7
where's Larry late oh poor sweet I,218.36,4.799,220.7595,-0.0258,-0.11666666666666665,0.4
suppose he forgot to wind his watch last,221.4,4.199,223.4995,0.0,0.0,0.3
night as usual you wouldn't know about,223.159,4.601,225.4595,0.0,-0.25,-0.7
Larry say mother you know you've mixed,225.599,5.161,228.1795,0.0,0.0,0.3
up the cards I Sophie dear hello this is,227.76,5.119,230.3195,0.3818,0.0,0.4
Sophie Nelson Mr Somerset mom Sophie is,230.76,3.72,232.62,0.0,0.0,0.5
a neighbor of ours in the country how do,232.879,3.841,234.7995,0.0,0.0,0.3
you doing you look Charming Sophie yes,234.48,5.399,237.1795,0.7579,0.7,0.7
doesn't she excuse us come here I want,236.72,4.439,238.9395,0.0201,-0.05,0.4
to have a look at,239.879,4.521,242.1395,0.0,0.0,0.4
you selfie selfie you look lovely it's,241.159,5.761,244.0395,0.5859,0.5,0.7
the dress you sure you don't mind my,244.4,4.559,246.6795,0.3182,0.5,0.3
wearing it oh of course not if you'd,246.92,3.92,248.88,0.0,0.0,0.7
like it take it as a present oh Isabelle,248.959,4.161,251.0395,0.3612,0.0,-0.7
that's all sweet of you it' be such a,250.84,3.8,252.74,0.4588,0.175,0.7
surprise for Bob to see me decently,253.12,3.72,254.98,0.2732,0.16666666666666666,0.3
dressed for once oh you know Bob's much,254.64,3.559,256.4195,0.0,0.2,0.6
too much in love with you to notice what,256.84,3.76,258.72,0.6369,0.5,0.8
you wear he's no more crazy about me,258.199,3.881,260.1395,0.0333,-0.425,-0.7
than I am about,260.6,3.96,262.58000000000004,0.0,0.0,-0.5
him I don't think anyone ever loved,262.08,5.559,264.8595,0.5994,0.7,-0.7
anyone as I love him isn't it Heavenly,264.56,4.04,266.58,0.2453,0.5,0.8
alive hi hello gray hello gray may I,268.6,7.319,272.2595,0.3818,0.1,0.4
break this up sure,272.56,7.6,276.36,0.3182,0.5,0.4
hello you look lovely thanks,275.919,4.241,278.0395,0.7717,0.35,0.7
sir hello Sophie hello may I get you one,280.44,6.24,283.56,0.0,0.0,0.3
miss um Miss Nelson is yeah Sophie,284.16,6.16,287.24,0.0,0.0,0.3
Nelson I'd love it only no I guess I,286.68,6.4,289.88,0.4588,0.25,0.3
better not why was one with cocktails oh,290.32,6.24,293.44,0.4404,0.5,0.2
nothing only I I promised Bob I wouldn't,293.08,6.36,296.26,0.3612,0.0,0.3
who's Bob my boyfriend he doesn't like,296.56,5.04,299.08,-0.2755,0.0,-0.7
me me to drink he thinks I'm too fond of,299.44,5.759,302.3195,0.4404,0.0,0.2
him which is Bob oh he isn't here he's,301.6,5.56,304.38,0.0,0.0,-0.7
working he's putting himself through law,305.199,3.961,307.1795,0.0,0.0,0.5
school but he's going to drop in later,307.16,3.759,309.03950000000003,-0.3919,0.0,0.4
and take me home will you have one of,309.16,4.319,311.3195,0.0,0.0,0.4
these if my man Joseph Could See Me Now,310.919,5.921,313.8795,0.0,0.0,0.8
I give you my word he'd faint dead,313.479,6.0,316.479,-0.6486,-0.35,0.8
away you're a great friend of Mr templon,316.84,4.52,319.1,0.8074,0.8,-0.7
aren't you I wouldn't say that OT has no,319.479,3.72,321.339,-0.296,0.0,0.2
friends only,321.36,4.16,323.44,0.4767,0.0,-0.7
acquaintances he's an awful snob isn't,323.199,5.0,325.699,-0.7184,-1.0,0.7
he awful but he's kind and generous,325.52,4.119,327.5795,0.8422,-0.2,0.3
people laugh at him behind his back to,328.199,3.681,330.03950000000003,0.5574,-0.03333333333333335,-0.7
eat his food and drink his wine oh Mr,329.639,5.241,332.2595,0.0,0.0,0.4
Mom Mr Mom you're next to Mother s for,331.88,4.12,333.94,0.0,0.0,0.2
you're next to gray at the end of the,334.88,5.84,337.8,0.0,0.0,0.4
cable that's us Mr Mom Mr mat Isabelle,336.0,8.199,340.0995,0.0,0.0,0.4
dinner my fellow oh,340.72,8.24,344.84000000000003,0.0,0.0,0.4
yeah and who's Mr Matan oh great he's,344.199,6.641,347.5195,0.743,0.8,0.2
our millionaire his father's a big,348.96,3.799,350.8595,0.0,0.0,0.4
broker and we're proud of him he gives,350.84,5.28,353.48,0.4767,0.8,0.7
us class but he's nice I know several,352.759,4.72,355.119,0.5719,0.3,0.4
girls who T but nothing short of,356.12,3.919,358.0795,0.0,0.0,0.7
murdered again they haven't a chance,357.479,4.641,359.7995,-0.7303,0.0,-0.8
why not he's so much in love with,360.039,4.841,362.4595,0.6666,0.5,0.5
Isabella he can't see straight I see and,362.12,4.359,364.2995,-0.1695,0.2,0.4
she's in love with Larry,364.88,3.599,366.6795,0.6369,0.5,0.6
Daryl I suppose that does complicate,366.479,4.201,368.5795,0.0,0.0,-0.5
matters it does if you're as high,368.479,7.28,372.119,0.0258,0.16,0.4
principled as gray is and Larry isn't,370.68,5.079,373.2195,0.0,0.0,0.4
here oh yes he's just coming in now way,382.96,5.44,385.68,0.4019,0.0,0.4
over there look come on,385.52,3.92,387.48,0.0,0.0,0.7
this is the young man of whom I write he,400.68,5.76,403.56,0.0,0.1,0.6
is not famous it may be that when his,403.56,5.4,406.26,0.0,-0.25,-0.7
life at last comes to an end he will,406.44,4.759,408.8195,0.0,0.0,-0.8
leave no more trace of his soen on this,408.96,5.079,411.4995,-0.34,-0.25,-0.7
Earth than a stone thrown into a river,411.199,4.761,413.5795,0.0,0.0,0.7
leaves on the surface of the,414.039,4.401,416.2395,0.0,0.0,0.2
water yet it may be that the way of life,415.96,4.959,418.4395,0.0,0.0,0.2
he has chosen for himself himself may,418.44,4.159,420.5195,0.0,0.0,0.4
have an Ever growing influence over his,420.919,5.041,423.4395,0.1779,0.0,0.7
fellow men so that long after his death,422.599,5.761,425.4795,-0.5994,-0.05,0.6
perhaps it may be realized that there,425.96,7.04,429.48,0.0,0.0,0.2
lived in this age a very remarkable,428.36,7.519,432.1195,0.5984,0.9750000000000001,0.7
creature you're very late Larry I'm,433.0,5.479,435.7395,0.0,-0.39,-0.7
sorry Sophie where's Mr M evidently,435.879,4.281,438.0195,-0.0772,-0.125,0.2
Larry hasn't learned that punctuality is,438.479,4.361,440.6595,0.0,0.0,-0.7
the politeness of Kings Mr M this is,440.16,5.479,442.8995000000001,0.0,0.0,0.4
Larry Dar Louisa when can we start Mr,442.84,5.84,445.76,0.0,0.0,0.2
M's a novelist darling Oh I may as well,445.639,4.68,447.979,0.7096,0.0,0.7
tell you that Larry is very stupid and,448.68,3.68,450.52,-0.5709,-1.0,-0.8
uneducated he knows nothing about,450.319,4.681,452.6595,0.0,0.0,-0.7
anything except flying but when he came,452.36,4.6,454.66,0.0,0.0,0.3
back he looked so lovely in his uniform,455.0,3.52,456.76,0.7065,0.25,0.8
I camped on his doorstep until he,456.96,3.76,458.84,0.0,0.0,-0.8
consented to marry me the competition,458.52,3.76,460.4,0.0,0.0,0.4
was awful don't believe a word she says,460.72,3.68,462.56,-0.4588,-1.0,-0.9
Mr Mom Isabelle is not a bad girl really,462.28,5.039,464.7995,0.431,0.27499999999999997,0.7
but she's a terrible liar dinner oh oh,464.4,4.68,466.74,-0.8625,-1.0,-0.7
yes I've seen you,467.319,5.041,469.8395,0.4019,0.0,0.6
before Oh when I happened to have a job,469.08,4.44,471.3,0.0,0.0,-0.5
of work to do and I went into the,472.36,3.08,473.9,0.0,0.0,0.2
library I saw you when I went in there,473.52,3.32,475.18,0.0,0.0,0.3
early this morning and when I came back,475.44,3.28,477.08,0.0,0.05,0.2
from lunch you was still there to tell,476.84,2.84,478.26,0.0,0.0,0.2
you the truth I forgot forgot about,478.72,2.64,480.04,0.3182,0.0,-0.7
lunch I couldn't help it Maring your,479.68,4.0,481.68,-0.3089,0.0,-0.7
power of concentration well it was that,481.36,3.92,483.32,0.2732,0.0,0.7
kind of a book my dear fellow you're at,483.68,4.16,485.76,0.3818,0.6,0.6
the end of the table with my,485.28,6.44,488.5,0.0,0.0,0.4
sister gray hi there say Dad tells me,487.84,6.0,490.84,0.0,0.0,0.4
you turned on that job in the office oh,491.72,4.919,494.1795,0.0,0.0,0.4
Larry why have you done that I thought,493.84,4.4,496.04,0.0,0.0,-0.7
it over and well I figured I'd be a,496.639,3.0,498.139,0.2732,0.0,0.3
disappointment to Gray's father so I,498.24,4.6,500.54,-0.5106,-0.6,0.2
decided I'd better refuse sorry old man,499.639,6.52,502.899,0.1027,0.03333333333333333,-0.7
it would have been swell us working,502.84,3.319,504.4995,0.0,0.0,0.7
hi brown eyes looks as if tall dark and,531.16,3.6,532.9599999999999,0.0,-0.15,-0.7
legal is standing you up tonight I'd,533.12,4.36,535.3,0.128,0.2,0.7
like to catch him trying it your old,534.76,5.16,537.34,0.3612,0.1,0.4
friends we grew up together together I,537.48,4.12,539.54,0.4767,0.0,0.8
used to play Shortstop on his baseball,539.92,3.76,541.8,0.34,0.0,0.7
team we used to think we could look any,541.6,5.6,544.4,0.0,0.0,-0.7
10 kids ourside and could you we,543.68,8.04,547.6999999999999,0.0,0.0,-0.7
tried oh here comes my young man,547.2,4.52,549.46,0.0,0.1,0.6
now oh here you are,551.8,4.719,554.1595,0.0,0.0,0.6
hello this is Mr M Bob McDonald how do,562.079,6.081,565.1194999999999,0.0,0.0,0.3
you do are you he's the one who seems to,565.8,4.0,567.8,0.0,0.0,0.2
think he wants to marry,568.16,4.64,570.48,0.0,0.2,0.6
I can't see why but there it is I just,569.8,5.44,572.52,0.0,0.0,0.2
happen to be crazy about the girl I,572.8,3.88,574.74,-0.34,-0.6,0.7
wouldn't like him to know but just,575.24,3.52,577.0,-0.1419,0.0,-0.7
between you and me I rather like you,576.68,5.399,579.3794999999999,0.3612,0.0,0.7
myself that's,578.76,3.319,580.4195,0.0,0.0,0.4
hello Isabelle,608.519,4.161,610.5995,0.0,0.0,0.6
hello lar why didn't you tell me that Mr,610.079,4.281,612.2194999999999,0.0,0.0,-0.7
mat had offered you a,612.68,4.68,615.02,0.0,0.0,0.5
what Larry why didn't you tell me that,618.839,4.961,621.3195000000001,0.0,0.0,-0.7
Mr Matan had offered you a,621.04,7.0,624.54,0.0,0.0,0.4
job answer me answer,623.8,6.279,626.9395,0.0,0.0,0.4
me well I thought I'd better not till I,628.04,3.479,629.7795,0.6124,0.5,0.2
made up my mind one way or,630.079,4.44,632.299,0.0,0.0,0.7
another you mad darling there's the,631.519,5.081,634.0595,0.1531,-0.625,0.4
horrible part about you however,634.519,3.76,636.399,-0.5423,-1.0,-0.7
aggravating you are one can't really be,636.6,5.56,639.38,-0.296,0.2,-0.7
angry with you oh can't,638.279,3.881,640.2195,-0.5106,-0.5,-0.7
they did you see those looks Uncle,643.92,3.56,645.6999999999999,0.0,0.0,0.5
Elliot was giving me at dinner well,645.92,3.84,647.8399999999999,0.5423,0.0,0.4
after all Larry a man must work and the,647.48,4.159,649.5595000000001,0.0,0.0,0.3
longer you put it off the harder it'll,649.76,4.04,651.78,0.0,-0.1,-0.7
be I've got a foolish notion I want to,651.639,3.44,653.359,-0.2023,0.0,-0.7
do more with my life than just sell,653.8,4.039,655.8195,0.0,0.5,0.7
bonds all right,655.079,6.0,658.079,0.0,0.2857142857142857,-0.7
then go go into a law office I don't,657.839,5.081,660.3795,0.0,0.0,0.7
want to do that,661.079,5.88,664.019,0.0772,0.0,0.7
either what do you want to do,662.92,4.039,664.9395,0.0772,0.0,0.2
then I don't,667.44,5.839,670.3595,0.0,0.0,-0.5
maybe oh Larry don't be,673.279,5.601,676.0795,0.0,0.0,-0.7
funny this is,675.839,5.281,678.4795,0.4404,0.25,0.7
serious I'm not being funny I think it's,678.88,4.48,681.12,-0.4031,-0.04166666666666666,-0.7
I wouldn't make you miserable for,695.12,5.959,698.0995,0.3875,-1.0,-0.7
anything but you are making me,696.959,4.12,699.0189999999999,0.0,0.0,-0.7
miserable you see I love,701.24,5.88,704.1800000000001,0.25,-0.25,-0.7
you I love you,703.56,3.56,705.3399999999999,0.6369,0.5,0.8
look Larry let's be,719.88,5.12,722.4399999999999,0.0,0.0,0.5
sensible a man must work it's a matter,722.72,4.72,725.08,0.0258,0.0,0.4
of self-respect this is a young country,725.0,4.04,727.02,0.0,0.1,0.7
and it's a man's duty to take part in,727.44,4.16,729.5200000000001,0.0,0.0,0.4
its activities why Gray's father was,729.04,4.479,731.2795,0.0,0.0,0.2
saying only the other day that we're,731.6,3.359,733.2795,0.0,-0.0625,-0.5
beginning an era that will make the past,733.519,3.841,735.4395,0.0,-0.25,0.8
of like 30 cents he said that he can see,734.959,4.641,737.2795,0.3612,0.0,0.4
no limit to our progress and that by,737.36,4.8,739.76,0.1531,0.0,0.7
1930 we'll be the greatest and richest,739.6,5.0,742.1,0.8225,1.0,0.8
country in the whole world don't you,742.16,5.56,744.9399999999999,0.0,0.2,0.2
think that's terribly exciting terribly,744.6,4.52,746.86,-0.6124,-0.35,0.8
why there never was such a chance for,747.72,3.32,749.38,0.25,0.0,0.2
young men I I'd have thought you'd be,749.12,4.24,751.24,0.0,0.1,-0.7
proud to be a part of it it's such a,751.04,4.72,753.4,0.4767,0.4,0.7
wonderful Adventure I'm sure you're,753.36,4.76,755.74,0.8074,0.75,0.8
right Isabelle the armors and the Swifts,755.76,4.56,758.04,0.0,0.2857142857142857,0.4
will pack more and better meat mccormix,758.12,3.56,759.9,0.4902,0.5,0.7
will turn out more and better Harvesters,760.32,2.879,761.7595,0.4902,0.5,0.7
and Henry Ford will make more and better,761.68,2.88,763.12,0.4902,0.5,0.7
cars and everybody will get richer and,763.199,5.841,766.1194999999999,0.5267,0.0,0.6
richer and what's wrong with that,764.56,4.48,766.8,0.0772,-0.5,0.2
nothing nothing at all it it just,769.079,4.0,771.079,0.0,0.0,0.2
happens it's sitting in an office and,771.8,2.479,773.0395,0.0,0.0,0.2
making a lot of money doesn't interest,773.079,3.2,774.679,-0.357,0.0,0.2
me as much as it should oh Larry don't,774.279,3.601,776.0795,0.0,0.2,-0.7
talk like a fool you can't live without,776.279,3.68,778.119,-0.1027,0.13636363636363635,0.4
money if I have a little that's what,777.88,3.88,779.82,0.0,-0.1875,0.7
gives me the chance to do what I want,779.959,3.641,781.7795,0.3182,0.0,0.8
you're making it very difficult for me,781.76,3.439,783.4795,-0.4201,-0.65,0.2
Larry I'm sorry darling I wouldn't if I,783.6,3.96,785.58,0.5423,-0.5,-0.7
could help,785.199,2.361,786.3795,0.4019,0.0,0.7
it you can help,789.279,4.0,791.279,0.4019,0.0,0.5
yes the dead look so terribly dead when,799.56,3.639,801.3794999999999,-0.9016,-0.2,-0.7
dead what does that mean exactly just,803.199,6.161,806.2795,-0.6486,-0.08749999999999998,-0.7
are you terribly unhappy darling no the,809.36,4.32,811.52,-0.5859,-0.6,-0.7
only thing that makes me unhappy is,812.36,3.08,813.9,-0.4215,-0.3,-0.7
making you,813.68,3.92,815.64,0.0,0.0,0.3
unhappy I don't think I'll ever find,815.44,5.759,818.3195000000001,-0.4215,-0.6,-0.7
peace until I make up my mind about,817.6,3.599,819.3995,0.5423,0.0,0.2
things it's so difficult to put into,821.92,4.96,824.4,-0.5009,-0.5,0.4
words the minute you try you feel,824.04,5.039,826.5595,0.0,0.0,0.7
embarrassed you say to yourself who am I,826.88,3.92,828.84,-0.3612,0.0,-0.7
to bother my head about this that or the,829.079,3.361,830.7595,-0.34,0.0,0.2
other wouldn't it be better just to,830.8,2.92,832.26,-0.3412,0.1875,-0.7
follow the beaten path and let what's,832.44,3.48,834.1800000000001,-0.4215,0.0,0.2
coming do you,833.72,6.16,836.8000000000001,0.0,0.0,0.5
come and then I think,835.92,5.2,838.52,0.0,0.0,0.2
of a guy I,839.88,3.6,841.68,0.0,0.0,0.3
knew a minute before he was full of life,841.12,4.92,843.58,0.0,0.35,-0.7
and fun and,843.48,5.96,846.46,0.5106,0.3,0.5
then he was,846.04,3.4,847.74,0.0,0.0,0.2
dead I've seen many men die but this one,852.72,6.0,855.72,-0.6249,0.15,-0.7
different it was the last day of the war,858.72,4.679,861.0595000000001,-0.5994,0.0,-0.7
almost the last moment he could have,860.88,4.6,863.18,0.0,0.0,-0.7
saved himself but he didn't he saved me,863.399,4.281,865.5395,-0.2728,0.0,0.5
so he's gone and I'm here alive why it's,869.279,6.68,872.619,0.3818,0.1,-0.7
all so meaningless you can't help but,873.56,4.48,875.8,-0.407,-0.5,-0.7
ask yourself what life is all about,875.959,3.24,877.579,0.0,0.0,0.5
whether there's any sense to it or,878.04,4.12,880.0999999999999,0.0,0.0,0.2
whether it's just a stupid,879.199,2.961,880.6795,-0.5267,-0.7999999999999999,-0.7
blunder I hardly know what to say it's,892.8,4.88,895.24,0.0,-0.2916666666666667,-0.7
unexpected,897.68,3.0,899.18,0.0,0.1,0.4
Larry do you think it would help if you,903.88,4.16,905.96,0.4019,0.0,0.2
went away for a while I think perhaps it,905.68,5.48,908.42,0.0,0.0,0.2
would then why don't you,908.04,6.599,911.3395,0.0,0.0,-0.5
go because of,911.16,3.479,912.8995,0.0,0.0,0.2
you Larry let's be frank with each,917.839,5.161,920.4195,0.0,0.0,0.3
other there's no place in your life for,920.759,4.721,923.1195,-0.296,-0.125,-0.7
me just now does that mean you don't,923.0,4.6,925.3,0.0,-0.3125,-0.7
want to be engaged to me anymore oh no,925.48,3.76,927.36,0.2023,0.0,-0.7
it means that I'm prepared to,929.24,3.2,930.84,0.2263,0.0,0.7
wait might be a year or even,933.36,5.76,936.24,0.0,0.0,0.2
longer that doesn't,937.079,5.32,939.739,0.0,0.0,-0.7
matter might be,939.12,7.0,942.62,0.0258,0.0,0.2
less where have you thought of,942.399,6.721,945.7595,0.0,-0.16666666666666666,-0.7
where well I thought I'd start by going,949.44,5.16,952.02,0.2732,0.0,0.2
to Paris I went there several times on,951.48,5.159,954.0595,0.0,0.0,0.6
leave I don't know why but I've got it,954.6,3.679,956.4395,-0.0258,0.0,0.7
into my head that there everything,956.639,3.88,958.579,0.0,0.0,0.4
that's muddled in my,958.279,4.841,960.6995,0.0,0.0,-0.7
mind would grow,960.519,5.76,963.399,0.0,0.0,0.7
clear it's a funny place it gives you,963.12,4.56,965.4,0.6705,0.17500000000000002,0.7
the feeling that you can think out your,966.279,3.521,968.0395,0.128,0.0,0.6
thoughts to the very,967.68,4.399,969.8795,0.0,0.2,0.4
end I think over there I may be able to,969.8,5.08,972.34,0.0,0.5,0.2
see my way before,972.079,2.801,973.4795,0.0,0.0,0.4
me and if you,975.759,6.361,978.9395,0.0,0.0,0.5
don't I'll give it up as a bad job come,978.959,4.56,981.239,-0.5423,-0.6999999999999998,-0.7
back to Chicago and take the first work,982.12,3.719,983.9795,0.0,0.125,0.4
get my darling,986.88,4.079,988.9195,0.5859,0.0,0.8
Larry I love,990.959,6.281,994.0995,0.6369,0.5,0.8
you I love you so,993.199,4.041,995.2195,0.6369,0.5,0.8
much I cannot for the life of me,1006.399,4.201,1008.4995,0.0,0.2,-0.7
understand how Isabelle could possibly,1008.8,3.719,1010.6595,0.0,0.0,0.4
prefer that young man to a fine chap,1010.6,4.4,1012.8,0.2023,0.25833333333333336,0.4
like gray oh I grant you he's,1012.519,4.961,1014.9995,0.6124,0.0,0.3
goodlooking and his clothes fit but,1015.0,4.8,1017.4,0.1901,0.4,0.6
imagine an opportunity to go in with,1017.48,4.719,1019.8395,0.4215,0.0,0.4
gray and his father on the ground,1019.8,5.399,1022.4995,0.0,0.0,-0.7
Isabelle home so,1025.48,3.4,1027.18,0.0,0.0,0.2
yes what's the matter,1032.72,7.64,1036.54,0.4215,0.0,0.4
nothing where's Larry gone hello mother,1037.12,5.199,1039.7195,0.0,0.0,0.2
did you have a talk with him yes may I,1040.36,3.679,1042.1995,0.4019,0.0,0.3
been to inquire the result he's going to,1042.319,3.841,1044.2395,0.0,0.0,0.2
Europe for a while I I promised to wait,1044.039,3.52,1045.799,0.3612,0.0,0.2
for him what in the world is he going to,1046.16,2.8,1047.5600000000002,0.0,0.0,-0.7
do in Europe,1047.559,3.441,1049.2795,0.0,0.0,0.7
loaf don't be ridiculous Isabelle that's,1048.96,3.079,1050.4995,0.2755,-0.3333333333333333,-0.7
what he told me really I have no,1051.0,3.0,1052.5,-0.3535,0.2,0.4
patience with you if you had any Spirits,1052.039,3.161,1053.6195,0.0,0.0,-0.7
you'd have broken off your engagement,1054.0,5.16,1056.58,-0.0258,-0.4,-0.7
then and there what can I do I love him,1055.2,5.479,1057.9395,0.6369,0.5,0.2
along it's all,1060.679,3.441,1062.3995,0.0,0.0,0.7
right well things might be a great deal,1065.76,6.68,1069.1,0.7351,0.5428571428571429,0.7
worse oh thank heavens I Joseph now just,1068.16,5.879,1071.0995,0.2732,-0.4,0.2
say Louisa things might be a great deal,1072.44,5.599,1075.2395,0.6249,0.8,0.7
worse oh don't get up I don't see how my,1074.039,6.76,1077.419,-0.4767,-0.4,-0.7
poor L you have no,1078.039,4.441,1080.2595,-0.1449,-0.4,-0.8
imagination when you're young your,1080.799,3.041,1082.3195,0.0,0.1,0.7
emotions are violent but they're not,1082.48,3.6,1084.28,-0.3506,-0.8,0.4
durable it's a delusion that absence,1083.84,3.56,1085.62,0.0,-0.0125,-0.7
makes the heart gr,1086.08,3.32,1087.74,0.6369,0.0,0.7
founder with Larry out of the way and,1087.4,3.2,1089.0,0.0,0.0,0.4
gray on the spot I don't see why,1089.4,2.519,1090.6595,0.0,0.0,-0.7
Isabelle shouldn't marry him before the,1090.6,3.6,1092.4,0.0,0.0,-0.7
years out you've been away from America,1091.919,4.281,1094.0595,0.0,0.0,0.3
too long Elliot you've forgotten that in,1094.2,3.64,1096.02,-0.2263,-0.05,-0.7
this country a girl doesn't marry a man,1096.2,3.8,1098.1,0.0,0.0,0.4
because her mother or even her uncle,1097.84,4.44,1100.06,0.0,0.0,0.4
wants her to that's nothing to be proud,1100.0,5.0,1102.5,-0.3724,0.5,-0.7
of Louisa as a result of 30 years,1102.28,3.92,1104.24,0.0,0.0,0.42
experience I may tell you that a,1105.0,2.96,1106.48,0.0,0.0,0.4
marriage arranged with a proper regard,1106.2,3.32,1107.86,0.0,0.0,0.6
for position and Fortune has every,1107.96,4.36,1110.14,0.0,0.0,0.4
advantage over a love match in France,1109.52,5.08,1112.06,0.7351,0.5,0.7
