text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
I always figured you invented the Dutch,480.08,5.6,482.88,0.0,0.0,0.2,0.04214628522989323,0.08214458227691726,0.2034589384518864
Treat wait a minute I'd like to have a,482.72,4.56,485.0,0.6369,0.0,0.3,0.04162031483738278,0.08167929054558848,0.20144103913898542
nickel for every bottle of champagne I,485.68,3.72,487.54,0.296,0.0,0.4,0.0409796101581169,0.0811134495595801,0.19900273514208555
bought you I was more naive then I,487.28,3.68,489.12,-0.3384,0.1,0.7,0.04057544270567137,0.08075702643077971,0.19747490447796112
believed you could make Champagne by,489.4,4.4,491.6,0.296,0.0,0.3,0.039932646381033596,0.0801909652706304,0.19506005611520494
mixing ginger ale and rubbing alcohol it,490.96,4.4,493.16,0.0,0.0,-0.7,0.039523196043210494,0.07983089460537728,0.1935307877023501
was not rubbing,493.8,4.76,496.18,0.0,0.0,-0.7,0.03871974347081372,0.07912543908500284,0.19054840054846187
alcohol look at those beautiful violets,495.36,6.959,498.8395,0.5994,0.791329158084387,0.7,0.03800087469013367,0.07849545474296546,0.1878988200724671
25 cents a bunch to you mister come on,498.56,6.24,501.68,0.0,0.0,0.7,0.03722193684782275,0.07781407738291556,0.18504575611748017
they've got dangerous Thorns yeah same,502.319,4.801,504.7195,-0.2263,-0.3,0.3,0.03637633167096224,0.07707581832515786,0.18196728284022565
old sorrowful now you got me wrong I'm a,504.8,4.48,507.04,-0.743,-0.2,-0.7,0.03572277397270208,0.07650623106052054,0.17959990652321578
big man now since we folded in the game,507.12,3.639,508.9395,0.0,-0.2,-0.7,0.03518289342428446,0.07603636588064643,0.17765136754156607
ladies I've been going places in Show,509.28,3.84,511.2,0.0,0.0,0.6,0.0345349261107631,0.075473199588502,0.1753203795542621
Business I hear it's wind place in show,510.759,4.601,513.0595000000001,0.0,0.0,0.2,0.033997635208930864,0.07500685521641844,0.1733933054755043
business so I'm hustling bets it's a,513.12,5.359,515.7995,0.0,0.0,0.4,0.0331992758947097,0.07431496138169,0.1705385041487836
living practically honest well I have to,515.36,5.159,517.9395000000001,0.6597,0.6,0.4,0.0325705273440755,0.0737709346335295,0.1682966660452416
make a living too and this is,518.479,3.56,520.259,0.0,0.0,0.2,0.03188419589652528,0.07317795984891699,0.16585519644506846
hey nice picture beautiful job of,522.039,6.8,525.439,0.7717,0.725,0.7,0.030334860549874627,0.07184271978386417,0.16036164884608473
rouching I've been here four months I,526.68,4.2,528.78,0.0,0.0,0.2,0.02932472919373547,0.07097467539212421,0.15679020255829643
wondered why you didn't drop by just for,528.839,4.481,531.0795,0.2057,0.0,0.7,0.02862515054100947,0.07037466286252189,0.15432012613611304
old time's sake well I understood you,530.88,4.56,533.16,0.2732,0.1,0.4,0.027989451100957383,0.06983026725908387,0.15207733124340908
were going with big Steve and I happen,533.32,3.24,534.94,0.0,0.0,0.7,0.027443679094186206,0.0693635165823563,0.1501527395943514
to know Big,535.44,4.04,537.46,0.0,0.0,0.5,0.02666832724336963,0.0687014402994695,0.14741942518018297
Steve oh well Steve doesn't like like me,536.56,4.6,538.8599999999999,-0.2778,0.0,-0.7,0.026236349689784035,0.06833309289701522,0.14589675332289553
to have other boyfriends but I could,539.48,3.84,541.4,0.0,-0.125,-0.7,0.025450658797748927,0.06766409746857173,0.1431270069378568
tell them you were my,541.16,5.64,543.98,0.0,0.0,0.5,0.024650375726504515,0.06698396980989531,0.14030470319045685
aunt look at here look at,543.32,6.48,546.5600000000001,0.0,0.0,0.3,0.023848294540787216,0.06630364250228996,0.13747403781095177
hey well fun is fun but big Steve can,549.959,4.721,552.3195,0.5927,0.1999999999999999,0.5,0.022053512290169892,0.06478623997506196,0.13112810633106334
get awful nasty yeah well while I'm here,552.76,3.56,554.54,-0.5106,-0.6500479218355971,-0.7,0.021360791552587063,0.06420245168068053,0.12867279002622714
I thought I'd droing and see him you,554.68,3.24,556.3,0.0,0.0,-0.7,0.020811720172120324,0.06374048514608588,0.12672365262406915
don't think I'm afraid of big Steve do,556.32,4.199,558.4195000000001,0.0,-0.3,0.4,0.020150696241532307,0.06318523643784561,0.12437315559002562
you well some people are not me kid I,557.92,5.12,560.4799999999999,0.2732,0.0,0.2,0.01950850291296982,0.06264677561659465,0.12208503262941318
can handle my fist yes I remember while,560.519,3.841,562.4395,0.4019,0.0,0.5,0.018898388038027167,0.06213611608018462,0.11990657751977354
you were handling your fist somebody,563.04,3.88,564.98,0.0,0.0,0.6,0.018108562896894866,0.061476380497235104,0.11707906188150524
else was handling your head but you've,564.36,5.12,566.92,0.0,0.0,-0.7,0.017506574522683588,0.060974583203180874,0.11491785498874903
never heard my courage question I never,566.92,5.159,569.4995,-0.3875,0.0,-0.7,0.016708035048153214,0.060310373691001576,0.11204202235908525
heard it mentioned keep your baby blues,569.48,5.04,572.0,0.0,0.0,0.4,0.015936389996379273,0.05967012451037271,0.10925242347266696
on me I'm a buzz,572.079,5.931,575.0445,0.0,0.0,0.4,0.015000695511060789,0.058895931281125205,0.10585434789996293
s Big Steve in there,578.2,4.72,580.5600000000001,0.0,0.0,0.7,0.013318501210630716,0.05751038065367465,0.09969717670554773
come hi fellas don't get up sit,585.399,7.601,589.1995000000001,0.0,0.0,0.4,0.010726005742937274,0.05539232695510506,0.0900629355201207
on well every bookmaker in town is here,589.6,5.88,592.5400000000001,0.2732,0.0,0.4,0.00974050778602481,0.05459322488938564,0.08634563235304514
except Whitey by the way Steve what ever,593.0,3.92,594.96,0.0,0.0,-0.7,0.009033317147332682,0.0540220239362675,0.08365665144972562
happened to whitey I haven't seen Whitey,595.48,2.799,596.8795,0.0,0.0,-0.7,0.00847669074521718,0.05357381092480378,0.08152658966253204
since the two of you had the run in and,596.92,4.2,599.02,0.0,0.0,-0.7,0.007860709205719804,0.053079277459736854,0.079154550507155
anybody taking up a collection for Mrs,602.24,3.68,604.08,0.0,0.0,0.4,0.006425827573417585,0.05193368969007641,0.07356299673923562
Whitey sit,604.04,6.039,607.0595,0.0,0.0,0.3,0.005595939036465715,0.05127550605038415,0.07028242081022436
on okay Ste all here what's on your mind,605.92,6.599,609.2194999999999,0.2263,0.5,-0.8,0.005001752629357986,0.05080638727887817,0.06791039465990201
I told a few small fry about dreamy Joe,610.079,4.641,612.3995,0.0,-0.225,0.3,0.004138969774037686,0.05012858331048252,0.06442868250043803
today guess you guys went for a bundle,612.519,3.281,614.1595,0.0,0.0,0.4,0.00366785839272503,0.049760264228062165,0.06250743107592346
huh I was scarred next week I'm giving,615.8,5.4,618.5,0.34,0.0,0.4,0.0025265601318281965,0.04887364529406004,0.05778826911794917
the word to some important money what,619.16,3.64,620.98,0.2023,0.4,0.2,0.0018882148732714526,0.04838151246110978,0.055104979424588245
are you trying to do run us out of town,621.2,4.319,623.3595,0.0,0.0,-0.7,0.001285592610536919,0.04791961693436555,0.052540030317392
just a minute let me finish next time he,622.8,4.719,625.1595,0.0,0.0,-0.7,0.0008363577915258468,0.047577104568961595,0.050606309108618755
runs dreamy Joe is going to lose that's,625.519,4.44,627.739,-0.4019,0.0,-0.7,0.00020285516497202914,0.047096916602661534,0.04784551804535066
different but I want a th000 bucks a,627.519,5.081,630.0595,0.1154,0.0,0.4,-0.0003563708711269431,0.04667596217583676,0.04537281725424841
piece from you guys just for making him,629.959,4.44,632.179,0.0,0.0,0.4,-0.0008580451182762551,0.046300849428136545,0.04312372801543289
lose thousand bucks what do you need,632.6,4.239,634.7195,-0.4019,0.0,-0.7,-0.0014475512769187016,0.04586335026480022,0.040440280937172446
money for ran into some bad dice last,634.399,3.601,636.1995000000001,-0.5423,-0.3499999999999999,-0.7,-0.0017848800521106456,0.04561471606103669,0.03888345985999993
night need,636.839,3.361,638.5195000000001,0.0,0.0,-0.5,-0.0023043957670365435,0.045234424114900765,0.03645295372401602
cash anyhow what are you belly aching,638.0,4.6,640.3,-0.4939,0.0,-0.7,-0.002695250609672048,0.04495055958194449,0.034596114366881425
about I pick up a few grand you guys,640.2,5.079,642.7395,0.4588,0.15,0.7,-0.00321941064767771,0.04457316558152564,0.032064387705854194
make a fortune now wait a minute Steve,642.6,3.799,644.4995,0.0,0.0,0.4,-0.0035892270609815535,0.04430934582707234,0.03024700839961585
how do we know you won't collect the,645.279,2.521,646.5395,0.0,0.0,0.2,-0.004008919963165822,0.044012611847875194,0.028150411747869135
grand from each of us and then turn,646.399,5.481,649.1395,0.4588,0.5,0.7,-0.0045295518038595195,0.04364881923449622,0.02549419068053877
right around and and what sorrowful yeah,647.8,5.24,650.42,-0.25,0.2857142857142857,-0.7,-0.004779959233277611,0.04347569692628214,0.0241927415154967
sorrowful well you turn around and and,653.04,8.0,657.04,-0.2732,0.0,0.2,-0.006008988318333949,0.042646465547890394,0.017538845666326394
around and F can get dizzy that way,656.56,4.48,658.8,-0.2263,0.0,0.3,-0.006316647628276653,0.04244511525851428,0.0157917169903585
you know sville you're a very suspicious,663.0,4.68,665.34,-0.4201,0.2,-0.7,-0.007386153170725834,0.041770424213805946,0.009385200097950679
man hey Doc come,665.12,6.839,668.5395,0.0,0.0,0.4,-0.007865519509085449,0.04148395535014381,0.006302437691584773
here explain it to him dreamy Joe wins,667.68,6.36,670.8599999999999,0.5719,0.3,0.7,-0.008194500926758108,0.041294717393293885,0.004088722402883403
only when I give him one of these speed,671.959,5.161,674.5395,0.0,0.0,0.5,-0.00868307170733924,0.04102738419680635,0.0006179503707671209
balls it won't show up in the test won't,674.04,6.0,677.04,0.0,0.0,-0.7,-0.00899137729283523,0.04086913708640523,-0.0017122914168181853
show up any place except his heart one,677.12,6.08,680.16,0.6369,0.0,0.7,-0.009348456467562482,0.040698907203156,-0.004586580296389805
more speed ball and he'll win the race,680.04,6.2,683.14,0.5859,0.65,0.4,-0.009660224255257806,0.04056514849850032,-0.007296417607793041
but an hour later he'll be dead we could,683.2,5.36,685.88,-0.7733820529666636,-0.1,-0.7,-0.009921038615786863,0.04046756456766319,-0.009756550028219083
give him the speed ball now and he'd win,686.24,3.8,688.14,0.5859,0.791329158084387,0.7,-0.010117143475371971,0.040405744043851874,-0.011762456128356573
but I'm with till I've got a big bank,688.56,4.0,690.56,0.0,0.0,0.3,-0.010307710053218589,0.040358587012355125,-0.013886535550798867
roll to bet on him so for now I'll just,690.04,4.12,692.0999999999999,0.0,0.0,0.6,-0.010418359601403785,0.04033897910171701,-0.01522514715056628
take a grand a piece and the next time,692.56,4.8,694.9599999999999,0.4588,0.25,0.2,-0.010601570173190486,0.04032436348455035,-0.01768361721564422
I'll dreamy Joe loses that fair enough,694.16,5.04,696.68,0.0,0.1333333333333333,0.4,-0.010697598396021796,0.04032940893103462,-0.01914460376664017
all right boys come up with a grand a,697.36,4.159,699.4395000000001,0.4588,0.3928571428571428,0.3,-0.010829192531540651,0.040359751840717634,-0.02146060397346888
piece sounds like a good deal it's okay,699.2,8.04,703.22,0.743,0.6,0.3,-0.010964808885467315,0.040448257190244113,-0.024577550052185298
for me not me I'll go for that,701.519,5.721,704.3795,0.0,0.0,0.7,-0.010996136432458663,0.040486832524245016,-0.025520580115149766
yeah oh you forgot to pay your fair oh I,710.04,4.799,712.4395,0.4767,0.7,0.4,-0.01108249133075634,0.04091545902642684,-0.03190800682920544
don't handle that kind of money I'm in a,713.36,3.12,714.92,0.0,0.6,-0.7,-0.01106339399732697,0.04110769622691957,-0.033814785085485626
photograph finish with my land lady,714.839,4.881,717.2795000000001,0.0,0.0,0.2,-0.011025550381158952,0.04131876449431569,-0.035602822838703654
right now I hear different,716.48,6.08,719.52,0.0,0.1428571428571428,0.2,-0.010971990993641947,0.04154556628769746,-0.037277481016293794
I he tell you very Thrifty no no I'm,719.72,5.6,722.52,0.3464,0.2,0.2,-0.010873611155365497,0.041890997618993765,-0.039484462931809274
just just a little careful I have a,722.56,5.92,725.52,0.079,-0.14375,0.2,-0.010744975675549722,0.04228609811071675,-0.04165099108513994
little here here's 115 I'll owe you the,725.32,5.68,728.1600000000001,0.0,-0.1875,-0.7,-0.010606986057436724,0.04267649658311861,-0.04352410264000738
rest 885 I suppose we have to get the,728.48,4.76,730.86,0.0,0.0,0.4,-0.01044207669593338,0.04311864271688974,-0.04540743879069002
hard way huh what no I I'm good where,731.0,4.92,733.46,0.0772,-0.3208333333333333,-0.5,-0.010260745531706375,0.0435867717701136,-0.04719013258018577
you going into the Vault oh I didn't,733.24,5.279,735.8795,0.0,0.0,0.2,-0.010072319802904567,0.044060916992690435,-0.04882186479342927
know I had it on I might have a little,735.92,4.719,738.2795,0.0,-0.1875,0.3,-0.009866824294765162,0.04456900647497817,-0.05041455897524752
here it's my Mad,738.519,5.44,741.239,-0.4939,-0.625,0.7,-0.009588159932472773,0.045248889294583254,-0.052343080216387436
Money there's a,740.639,3.32,742.299,0.0,0.0,0.2,-0.00948161548648522,0.04550707662118008,-0.05302429457134659
and don't let it happen again next time,750.839,4.041,752.8595,0.0,0.0,-0.7,-0.008229435334061636,0.048524579164372104,-0.05953723096358464
