text,start,duration,time_midpoint
what's got into you it's spring,288.06,3.9,290.01
it must be,291.96,3.739,293.8295
yes sir we're in a rut Ellie not that it,295.699,4.241,297.8195
isn't a Pleasant Run but I think we,298.68,2.64,300.0
ought to get out of it you know you're a,299.94,3.9,301.89
very beautiful woman Ellie I stand a,301.32,4.319,303.4795
very very beautiful woman,303.84,4.079,305.87949999999995
trouble as I never see you come home at,305.639,3.301,307.28950000000003
night you want to know if I've seen the,307.919,2.521,309.17949999999996
hole in the carpet or whether I'll fix,308.94,3.96,310.92
the Leaky forces oh I don't mean that,310.44,4.56,312.71999999999997
it's your fault I think we ought to,312.9,3.06,314.42999999999995
forget about it though we're gonna,315.0,2.4,316.2
forget the house we get the whole thing,315.96,3.959,317.93949999999995
go away and take a trip no reason why we,317.4,4.799,319.79949999999997
can we're as free as the air,319.919,5.28,322.55899999999997
kind of like when we were first married,322.199,5.901,325.1495
4k camera only this time we're not broke,325.199,5.401,327.8995
we could even go to Europe I think we've,328.1,4.14,330.17
got to wait and hear what kay has to say,330.6,4.26,332.73
Honolulu what about Honolulu that's the,332.24,5.519,334.9995
place how about it I'll eat we'll see,334.86,6.619,338.1695
Waikiki Beach Moonlight on Waikiki,337.759,7.38,341.449
flowers ukulele Romance,341.479,7.141,345.04949999999997
well I'm gonna call up that travel,350.28,2.699,351.62949999999995
agency in the morning find out about,351.66,3.92,353.62
those craters,352.979,2.601,354.2795
hi there Hello darling there she was my,355.8,5.82,358.71000000000004
K the darling of my heart,359.34,4.02,361.34999999999997
I couldn't yet believe she was a married,361.62,2.639,362.9395
she still seemed like a kid to me,364.259,4.701,366.6095
playing at keeping house,366.0,2.96,367.48
how's he treated you oh fine you miss me,375.199,8.321,379.3595
don't talk hello hello I was full of the,378.919,6.34,382.089
milk of human kindness that night I even,383.52,3.54,385.28999999999996
looked at my son-in-law with a friendly,385.259,2.641,386.5795
I don't say that he was my ideal but I,387.9,4.38,390.09
was getting used to Him Father thanks,390.36,3.899,392.3095
how are you nice to see you have you,392.28,5.58,395.07
been oh yeah okay say uh,394.259,4.981,396.7495
do you kind of do away with that father,397.86,3.959,399.8395
Bank stuff just call me Stanley okay,399.24,6.48,402.48
Stan not not Stan Stanley Stanley yeah,401.819,6.361,404.9995
okay Stanley how about a little golf on,405.72,4.099,407.76950000000005
Sunday oh you're right,408.18,5.299,410.8295
wonderful to see you again,409.819,3.66,411.649
how are you what's wrong with the old,417.74,4.239,419.8595
man it's the spring it always takes it,419.759,5.101,422.3095
out of here puts it into me doesn't it I,421.979,5.06,424.50899999999996
suppose you got the same message we did,424.86,5.399,427.5595
that's right okay I can't wait you have,427.039,5.38,429.729
your cocktails oh darling you cannot do,430.259,4.021,432.2695
this too exactly you tell us we're all,432.419,5.161,434.99949999999995
here now I hope it is I know what it is,434.28,6.72,437.64
great news oh hell I I think it is oh,437.58,8.0,441.58
 did you tell them and not tell us,441.0,4.58,443.29
that's all,470.9,5.199,473.49949999999995
Buckley stood by trying to look modest,473.539,4.301,475.6895
he only succeeded in looking slightly,476.099,4.461,478.3295
half-witted,477.84,2.72,479.2
I grinned and tried to join in but,482.46,4.1,484.51
somehow there was a fly in the ointment,484.5,4.56,486.78
I couldn't put my finger on it but there,486.56,5.859,489.4895
was definitely a fly yes sir that's the,489.06,5.82,491.97
greatest news I've had in years,492.419,5.12,494.979
that was the fly,500.46,5.76,503.34
first he steals my daughter now he makes,506.22,5.479,508.95950000000005
a grandpa out of me,508.62,3.079,510.1595
I do wish he'd go to Dr Barnes after all,511.88,5.2,514.48
he's taken care of her all her life I,514.74,4.38,516.9300000000001
suppose this man is all right though,517.08,4.139,519.1495
good gracious November that doesn't give,519.12,3.599,520.9195
me much time and I have a million things,521.219,4.501,523.4695
to do then Tommy what do you want them,522.719,5.401,525.4195000000001
for I want to tell them then Tommy wake,525.72,3.299,527.3695
Tommy Ben boys you hear me something,529.019,5.661,531.8495
wrong what is it,532.44,7.44,536.1600000000001
the most exciting news K's having a baby,534.68,9.159,539.2595
right now no silly November poor Barkley,539.88,4.92,542.34
what do you mean poor Buckley you,543.839,1.801,544.7395
wouldn't say that if you've been there,544.8,2.28,545.9399999999999
tonight He was just boosting with pride,545.64,2.52,546.9
we were standing there telling him how,547.08,2.4,548.2800000000001
delighted if he were and he does to,548.16,2.88,549.6
their looking sort of cute and shot,549.48,4.56,551.76
wasn't he cute Stanley cutest thing you,551.04,4.62,553.3499999999999
ever saw oh all right all right you're,554.04,3.06,555.5699999999999
all like you man good night Tommy sorry,555.66,3.239,557.2795
I woke you up now night fans go back to,557.1,4.72,559.46
your book good night good night,558.899,4.021,560.9095
no need of broadcasting National,564.18,5.629,566.9944999999999
Mrs Dixon please Sally what are you,573.839,4.141,575.9095000000001
doing calling people up at this time of,576.42,2.94,577.89
the night will you please ask her to,577.98,2.76,579.36
call Mrs Banks the minute she comes in I,579.36,4.22,581.47
have some very important news to talk,580.74,4.68,583.08
forgive me if I didn't tell her right,583.58,3.64,585.4000000000001
away you know I think I'll give Kay a,585.42,2.94,586.89
baby shall we could have it on a,587.22,2.28,588.36
Saturday and you could ask the men to,588.36,3.06,589.89
come in uh do we really have to Blazing,589.5,4.14,591.57
this thing from the house tops huh you,591.42,3.539,593.1895
know after all it really isn't our,593.64,2.4,594.84
apparently what's the matter with you,596.04,2.28,597.18
ask where you at because though you,597.42,2.94,598.89
almost didn't like the idea I don't,598.32,4.92,600.7800000000001
why Stanley For Heaven's Sake why I'll,600.36,5.099,602.9095
tell you why exactly why the first place,603.24,3.659,605.0695000000001
I haven't got room enough for a baby the,605.459,2.641,606.7795
little apartment I live in isn't big,606.899,2.581,608.1895
enough the two of them much less a baby,608.1,2.7,609.45
but they can always second place they,609.48,3.12,611.04
can't afford a baby babies cost money,610.8,3.659,612.6295
the older they get the more they cost,612.6,3.359,614.2795
what do they think they're going to use,614.459,2.701,615.8095
for money you heard them tonight didn't,615.959,2.221,617.0695
you when I asked him if he had the,617.16,2.82,618.5699999999999
contract said no but did that phase him,618.18,4.44,620.4
oh no no he just stood there looking,619.98,5.4,622.6800000000001
cute cute and he's the one who's going,622.62,4.8,625.02
to be the father well I'll tell you,625.38,3.6,627.18
something if he's got any idea that I'm,627.42,2.7,628.77
going to pay for it he's got another,628.98,2.82,630.39
thing coming I just got through paying,630.12,3.6,631.92
for the wedding that's another thing I,631.8,3.659,633.6295
think they're ought to wait wait for,633.72,3.6,635.52
what for seven or eight years that's,635.459,3.421,637.1695
what what do they know about children my,637.32,3.06,638.85
king is just a child herself here she,638.88,3.0,640.38
gets out of college Mary's the first guy,640.38,3.3,642.03
she comes in contact with now she's,641.88,3.72,643.74
saddled with a baby Stanley Banks you,643.68,2.94,645.15
listen to me,645.6,3.0,647.1
I left school to marry you do you,646.62,3.48,648.36
remember that and do you remember when,648.6,3.66,650.4300000000001
we were married of course you don't we,650.1,3.54,651.87
were married on the 4th of September,652.26,3.0,653.76
what's that got to do and you remember,653.64,3.199,655.2395
when Kay was born,655.26,4.259,657.3895
21st of June exactly,656.839,4.361,659.0195000000001
while my class was up there on the,659.519,3.841,661.4395
platform graduating I was home having a,661.2,5.54,663.97
baby wow I don't,663.36,3.38,665.0500000000001
and I are I know they haven't money and,666.959,6.241,670.0794999999999
the apartment is small but those things,670.68,4.56,672.9599999999999
don't really matter do they,673.2,4.44,675.4200000000001
the important thing is that we're going,675.24,4.5,677.49
to have a grandchild,677.64,5.699,680.4895
darling it's like getting a dividend,679.74,5.94,682.71
it's like getting a dividend yeah,683.339,4.141,685.4095000000001
something comes to you and you don't,685.68,3.839,687.5994999999999
even lift a finger you have none of the,687.48,4.38,689.6700000000001
responsibilities of a baby no the,689.519,7.041,693.0395
hardships all you have to do is love it,691.86,4.7,694.21
hello Ruth I have the most marvelous,698.7,5.22,701.3100000000001
news for you I'm going to be a,701.579,4.161,703.6595
grandmother,703.92,4.859,706.3494999999999
isn't that Divine oh we're so excited,705.74,6.48,708.98
yes Kate told us about it,708.779,3.441,710.4995
Ellie didn't seem to mind the idea maybe,713.1,4.26,715.23
women were different but when I thought,715.74,3.9,717.69
a grandfather,717.36,5.34,720.03
why was the guy who was going places the,719.64,4.56,721.92
whole world of Adventure was waiting,722.7,3.12,724.26
just waiting for me to give it the nod,724.2,4.079,726.2395
and now a grandfather,725.82,4.5,728.07
I thought of the other grandfathers I,728.279,2.881,729.7195
why they were old old men the toothless,731.16,5.58,733.9499999999999
old codger down the street,734.279,4.441,736.4995
a client of ours his only fun was,736.74,4.58,739.03
cutting people out of his will,738.72,4.799,741.1195
those ancient daughters at the club,741.32,4.42,743.5300000000001
you'd have to use a stethoscope to be,743.519,4.091,745.5645
sure they were still living,745.74,4.2,747.84
with them I wasn't ready for the,749.94,3.54,751.71
mothball jet why I hadn't even begun to,751.5,4.1,753.55
he talked with me was I was a little out,756.42,3.06,757.9499999999999
of condition,757.98,3.299,759.6295
I spent the next afternoon in the gym,759.48,4.63,761.7950000000001
that evening I felt like a million,796.68,3.92,798.64
but the next morning I fell closer to a,800.639,4.461,802.8695
Andy Buckley's here for your golf match,815.18,5.64,818.0
what's the matter I'm gonna get done,817.399,6.24,820.519
where's the pain it's all over oh,823.639,4.781,826.0295
whatever did you do what happened I'll,826.44,3.12,828.0
call Dr Barnes and get him over here,828.42,4.52,830.68
right oh I don't want any doctor,829.56,3.38,831.25
Buckley if I don't want a doctor I,837.44,5.56,840.22
certainly don't want Buckley so we might,840.18,5.099,842.7294999999999
be able to help help don't you think,843.0,4.5,845.25
he's done enough all I want is a hot,845.279,5.961,848.2595
bath with some Epsom salts,847.5,3.74,849.37
the next week Ellie gave what she called,857.839,4.06,859.869
a stork shower,860.279,4.081,862.3195
this is one form of highway robbery not,861.899,5.421,864.6095
punishable by law,864.36,2.96,865.84
understanding how wonderful that you got,880.32,3.0,881.82
home and done you should see the things,882.0,3.54,883.77
they gave K everyone was so sweet they,883.32,4.56,885.6
all brought us something what else could,885.54,4.68,887.88
they do honey oh Stan you make it sound,887.88,4.86,890.31
so sordid go on in Casey oh no no no I,890.22,4.799,892.6195
had no place for a man,892.74,4.62,895.05
where are you going I don't want to come,895.019,4.26,897.149
in and see my plunder well I'll see you,897.36,3.24,898.98
later oh come on Stanley when you,899.279,2.641,900.5995
finished I have something very important,900.6,2.7,901.95
I want to talk over with you I'll be in,901.92,3.56,903.6999999999999
the kitchen,903.3,2.18,904.39
Buckley looked like a man going down for,925.019,4.32,927.179
the third and last time,927.06,4.5,929.31
but I decided to let him stew in his own,929.339,4.461,931.5695000000001
what do you want mom,937.82,5.68,940.6600000000001
I wanted to talk to you before the,943.5,4.92,945.96
dunstons got here well you know how,945.899,4.081,947.9395
worried I've been about how we're gonna,948.42,3.719,950.2795
rattle around in this house after Ben,949.98,4.14,952.0500000000001
leaves the school in the fall,952.139,4.681,954.4795
mm-hmm well I had a wonderful idea today,954.12,4.62,956.43
I say we asked hey and Buckley to move,958.74,4.14,960.8100000000001
in with us,961.56,3.54,963.3299999999999
Ellie are you crazy,962.88,4.56,965.16
the Stanley would be so simple,965.1,4.5,967.35
we could make a sitting room for them,967.44,4.68,969.7800000000001
out of Kay's old bedroom and knock,969.6,4.32,971.76
through a door to Ben's room and that,972.12,3.959,974.0995
could be their bedroom then if we put,973.92,4.38,976.11
Tommy in the spare room,976.079,4.141,978.1495
we could put connecting doors from the,978.3,4.5,980.55
bathroom and that would be the nursery,980.22,4.5,982.47
right next to our room we could even,982.8,3.659,984.6295
knock through a door to our room so if a,984.72,4.08,986.76
baby cried yes that'd be good Noah Ellie,986.459,5.761,989.3394999999999
no no damn it won't cost much I had the,988.8,5.76,991.68
contractor over here today it's a,992.22,3.9,994.1700000000001
perfect place for the baby and the,994.56,3.42,996.27
wonderful thing would be that if they,996.12,3.779,998.0095
wanted to go out some evening or even go,997.98,3.24,999.6
away for a week or two they wouldn't,999.899,2.94,1001.369
have to worry we'd be right here to take,1001.22,4.44,1003.44
you yeah yeah I love Kelly I know how,1002.839,4.74,1005.2090000000001
anxious you've been to get your hopes,1005.66,4.32,1007.8199999999999
into that baby but the answer is no I've,1007.579,4.021,1009.5894999999999
been all through that you know the two,1009.98,3.359,1011.6595
o'clock feedings and the colic and the,1011.6,3.299,1013.2495
measles and all the rest of it and I'm,1013.339,2.881,1014.7795000000001
not going through it again especially,1014.899,3.36,1016.579
with somebody else's baby but it,1016.22,3.78,1018.11
wouldn't be like that Stan it would be,1018.259,3.601,1020.0595000000001
fun to have a baby yeah you can go over,1020.0,3.48,1021.74
and see the baby at their apartment when,1021.86,3.24,1023.48
they get it all washed and ironed but,1023.48,3.18,1025.07
it's not coming here and that's final,1025.1,3.239,1026.7195
well you know that apartment isn't big,1026.66,3.12,1028.22
enough right tell them to buy a house,1028.339,3.36,1030.019
they can't afford a house oh they should,1029.78,4.2,1031.8799999999999
have thought of that before,1031.699,4.561,1033.9795000000001
I don't understand how you can be so,1033.98,6.859,1037.4095
hard on a poor innocent little baby,1036.26,4.579,1038.5495
the Johnsons are here would you please,1041.02,3.34,1042.69
come out and talk to am I gonna say,1043.04,4.94,1045.51
goodbye to the girls of course,1044.36,3.62,1046.1699999999998
come on Stan,1048.86,3.14,1050.4299999999998
we were afraid,1056.38,3.48,1058.1200000000001
you're crazy look at me I always say the,1067.84,5.68,1070.6799999999998
only exercise I get is in varying the,1071.539,3.321,1073.1995
men that take it,1073.52,3.72,1075.3799999999999
really this Baby's the best thing that,1074.86,4.179,1076.9495
ever happened to her but it's giving him,1077.24,4.62,1079.55
a new lease on life sit down oh no no no,1079.039,6.061,1082.0695
no no not now you sit down Ellie you sit,1081.86,5.699,1084.7095
down go I beg your pardon me because,1085.1,3.959,1087.0794999999998
I've got something I want to show you,1087.559,4.081,1089.5995
hey Buckley come here I want you to see,1089.059,4.261,1091.1895
your present here take this out of the,1091.64,3.18,1093.23
way will you stand now we're gonna need,1093.32,4.02,1095.33
a lot of room here you are boy what is,1094.82,5.84,1097.74
it what it's a blueprint here,1097.34,7.14,1100.9099999999999
a blueprint for the future a blueprint,1100.66,6.34,1103.8300000000002
for happiness then I stand just hold,1104.48,4.26,1106.6100000000001
that side down on you and you hold the,1107.0,4.38,1109.19
other side Ellie there now you two kids,1108.74,5.46,1111.47
take a look at that what is it it's your,1111.38,5.179,1113.9695000000002
new home oh,1114.2,4.859,1116.6295
well I'll tell you I was looking over,1116.559,4.541,1118.8295
our house just the other day and it came,1119.059,4.201,1121.1595
to me like an inspiration that whole,1121.1,4.14,1123.1699999999998
West Wing It was the perfect place for,1123.26,4.44,1125.48
you kids so I called up my architect and,1125.24,4.2,1127.34
I had him come right out here let me,1127.7,4.5,1129.95
show you your own study your own living,1129.44,5.7,1132.29
room dining out cold kitchen and laundry,1132.2,6.42,1135.41
and over here baby's room nurses room,1135.14,6.899,1138.5895
and master bedroom and it's all plenty,1138.62,5.58,1141.4099999999999
commodious yeah Kelly was fit to be tied,1142.039,4.26,1144.169
she saw that baby slipping out of her,1144.2,5.099,1146.7495000000001
hands that your living room is 26 by 22.,1146.299,5.221,1148.9095
is that big enough and best of all,1149.299,5.061,1151.8295
you'll have two babysitters ready-made,1151.52,8.659,1155.8495
that's right well kids how valid wait,1154.36,5.819,1157.2694999999999
now you understand of course if there's,1162.76,3.58,1164.55
nothing final about these particular,1164.9,3.3,1166.5500000000002
plans I just thought I'd give you a,1166.34,3.3,1167.99
general idea of what it might look like,1168.2,3.719,1170.0595
now if you'd like to have your entrance,1169.64,4.5,1171.89
here well that can be managed I'll call,1171.919,4.5,1174.169
up the office it's all your phone it,1174.14,3.84,1176.0600000000002
never wouldn't would have happened if,1176.419,4.201,1178.5195
you'd let me ask them here Kelly I don't,1177.98,4.199,1180.0795
get it you're more excited about this,1180.62,5.04,1183.1399999999999
baby than you were about any of ours,1182.179,6.061,1185.2095000000002
private candy me the most I was I was,1185.66,4.2,1187.76
gonna take so much of her shoulders I,1188.24,3.72,1190.1
was gonna help her with the shopping and,1189.86,4.439,1192.0794999999998
help fix the baby clothes and fix the,1191.96,4.079,1193.9995000000001
I mean so much,1196.039,4.681,1198.3795
now they're going to the Dustin's will,1198.44,7.04,1201.96
never see don't be silly now,1200.72,4.76,1203.1000000000001
this baby was the best thing in the,1206.559,4.661,1208.8895
world that ever happened to her to her,1208.58,3.839,1210.4995
you're gonna take over that baby mommy,1212.419,4.921,1214.8795
ridiculous,1214.34,3.0,1215.84
oh wait it was so sweet of you so,1224.299,5.101,1226.8495
wonderful and we'll never be able to,1227.299,4.561,1229.5795
thank you enough but it's really better,1229.4,4.5,1231.65
this way we we'd only have gotten in,1231.86,3.059,1233.3895
I'm sorry I went to all this trouble on,1234.919,3.721,1236.7795
expense Dad we should have told you,1236.6,4.8,1239.0
sooner have you already bought it well,1238.64,4.74,1241.01
practically we've made a deposit on,1241.4,5.04,1243.92
Sunday I see what's this King you got a,1243.38,5.22,1245.99
house I didn't realize that you were in,1246.44,3.18,1248.03
a position,1248.6,3.84,1250.52
well yeah we got a mortgage from the,1249.62,5.58,1252.4099999999999
bank a mortgage what's wrong with a,1252.44,4.32,1254.6000000000001
mortgage I had a mortgage myself and a,1255.2,3.0,1256.7
few years ago tell me all about the,1256.76,3.419,1258.4695
house key where is it it's in the new,1258.2,3.54,1259.97
development it was just darling isn't it,1260.179,3.601,1261.9795000000001
yes it's just big enough for me to take,1261.74,3.299,1263.3895
care of easily and there's a nice,1263.78,3.36,1265.46
backyard for the baby and Bob and fliss,1265.039,3.961,1267.0194999999999
are going to fire is it furnished well,1267.14,3.539,1268.9095000000002
uh no it isn't but we thought we could,1269.0,4.02,1271.01
buy some unpainted furniture oh you,1270.679,3.961,1272.6595
can't lift a finger you don't have to do,1273.02,3.18,1274.61
a thing I'll do the whole business,1274.64,4.5,1276.89
what's it I'd like Ellie,1276.2,5.42,1278.91
was off again,1279.14,2.48,1280.38
for the next few weeks I'd stop at the,1284.78,3.36,1286.46
new house to pick up Ellie she was,1286.64,3.65,1288.4650000000001
working time and overtime,1288.14,19.02,1297.65
where do we sit,1329.44,4.8,1331.8400000000001
how about a week,1331.46,2.78,1332.8500000000001
how do you like your house oh I think,1334.419,4.361,1336.5995
it's just right the horse just loved it,1337.039,2.941,1338.5095
this has been ever would have moved it,1338.78,4.519,1341.0394999999999
hadn't gotten too small for them,1339.98,3.319,1341.6395
send it to him,1344.14,3.36,1345.8200000000002
how did you feel when you had your first,1348.86,3.66,1350.6899999999998
did it make any difference between you,1352.52,5.7,1355.37
and moms I I mean how did you feel well,1354.26,5.22,1356.87
I felt fine,1358.22,3.24,1359.84
I mean really,1359.48,4.14,1361.55
well I'm fine,1361.46,4.02,1363.47
no I guess my nose with a lot of joint,1363.62,3.84,1365.54
at first I've been high mad with your,1365.48,3.12,1367.04
mother for over a year and then suddenly,1367.46,3.3,1369.1100000000001
you came along to the spotlight you must,1368.6,4.86,1371.03
have hated me no no I don't think it was,1370.76,4.32,1372.92
I think the worst time was the first,1375.08,4.2,1377.1799999999998
night we took you home you know,1376.7,4.26,1378.8300000000002
yeah I remember we got your home give,1379.28,3.18,1380.87
you the six o'clock feeding got your bed,1380.96,2.579,1382.2495000000001
then we must have gone into your room a,1383.539,3.541,1385.3095
dozen times the next hour to see how you,1385.34,3.6,1387.1399999999999
were of course if you were quiet we,1387.08,3.24,1388.6999999999998
wanted to see if we were dead and if you,1388.94,2.58,1390.23
cried we went in to see what was wrong,1390.32,2.88,1391.76
I remember lying awake that night,1393.2,2.88,1394.64
thinking to myself now what have we got,1394.7,3.359,1396.3795
into here we were two perfectly happy,1396.08,5.04,1398.6
people three is the air now we're,1398.059,4.62,1400.369
trapped by 20 inches of screaming,1402.679,4.801,1405.0795
Humanity do all fathers feel that way,1404.84,4.92,1407.3
only know about myself,1407.48,4.199,1409.5795
I remember that morning you you woke,1409.76,3.659,1411.5895
with the dawn,1411.679,3.901,1413.6295
screaming your head up,1413.419,3.841,1415.3395
and your mother went into heat your,1415.58,3.24,1417.1999999999998
formula and I went in to see what I,1417.26,4.26,1419.39
could do about quieting you,1418.82,4.92,1421.28
and I stuck a finger at you and you,1421.52,3.539,1423.2895
grabbed it,1423.74,4.62,1426.05
grabbed it with such a grip,1425.059,6.421,1428.2694999999999
from that moment on you had me hooked,1428.36,5.6,1431.1599999999999
while Buckley gets over that quickly,1431.48,5.16,1434.06
you know make them think he's still part,1433.96,4.9,1436.41
of the family,1436.64,5.24,1439.26
oh there he is,1438.86,3.02,1440.37
well what's new wonders to be,1447.82,3.82,1449.73
accomplished today you're gonna see it,1450.2,2.7,1451.55
tomorrow take her along now you'll be,1451.64,3.8,1453.5400000000002
late to the park,1452.9,2.54,1454.17
come here I want to show you,1460.72,4.42,1462.93
how do you like the screen this is a,1463.52,2.94,1464.99
perfectly wonderful shade we're going to,1465.14,3.06,1466.67
use it in here and then the hall and,1466.46,2.94,1467.93
every place we'll make a house with,1468.2,3.599,1469.9995000000001
myself and the same thing I got the most,1469.4,4.62,1471.71
wonderful Lord today a million look at,1471.799,3.0,1473.299
put that for all the windows and this is,1474.799,3.661,1476.6295
for the bedroom just wait you see the,1477.08,2.64,1478.3999999999999
price you want to be very proud of me,1478.46,2.64,1479.78
I'm staying right within their budget,1479.72,4.14,1481.79
I'm having a marvelous time there's only,1481.1,5.34,1483.77
one thing wrong,1483.86,5.28,1486.5
haven't done a thing about the nursery I,1486.44,4.68,1488.78
could cry about it what's the matter,1489.14,4.56,1491.42
Herbert's doing it Dunstan,1491.12,4.14,1493.1899999999998
he was so upset about they're not moving,1493.7,2.82,1495.1100000000001
in with him he said the least they could,1495.26,2.46,1496.49
do would be to let them furnish the,1496.52,2.58,1497.81
nursery he's going to give them a crib,1497.72,3.42,1499.43
and a bassinet and a screen and a chest,1499.1,3.66,1500.9299999999998
of drawers will probably all be done in,1501.14,4.94,1503.6100000000001
14 karat gold,1502.76,3.32,1504.42
what are we gonna give the baby,1506.12,3.72,1507.9799999999998
what are you so surprised about did you,1509.84,2.699,1511.1895
think I was gonna give the baby in,1511.64,2.519,1512.8995
prison oh as a matter of fact there was,1512.539,2.88,1513.979
something I was looking at today that,1514.159,2.821,1515.5695
would make a wonderful present to put it,1515.419,2.88,1516.8590000000002
right in this window and it keeps the,1516.98,3.24,1518.6
air clean and the right temperature it's,1518.299,3.481,1520.0395
very pretty and modern looking it's,1520.22,3.48,1521.96
quite expensive what's the name of it I,1521.78,3.42,1523.49
don't know the name of it but it will,1523.7,4.44,1525.92
all extend this way downtown,1525.2,5.66,1528.03
you see uh you're regulated from here,1528.14,4.62,1530.45
controls the air and the temperature at,1530.86,3.46,1532.59
all times see,1532.76,5.159,1535.3395
no dust no soap no pollen Wonder Ellie's,1534.32,5.04,1536.84
idea I wish we'd had one for Tommy,1537.919,2.76,1539.2990000000002
probably wouldn't have those adenoids,1539.36,3.66,1541.1899999999998
and it is wonderful and look over here,1540.679,5.581,1543.4695000000002
today I want to show you this crazy you,1543.02,5.519,1545.7794999999999
turn it on and leave it here beside his,1546.26,4.14,1548.33
crib and then you can go out and close,1548.539,4.441,1550.7595
the door and if he cries or even if,1550.4,4.379,1552.5895
there's any change in his breathing you,1552.98,3.12,1554.54
can hear it from anywhere in the house,1554.779,3.241,1556.3995
no well they're certainly going to love,1556.1,3.959,1558.0794999999998
that and here's his combination bath and,1558.02,4.5,1560.27
dressing table right just the right size,1560.059,4.441,1562.2794999999999
what is that what does that mean oh,1562.52,3.24,1564.1399999999999
that's mine I thought he might as well,1564.5,2.46,1565.73
get used to it he'll be going there,1565.76,3.659,1567.5895
someday oh he will oh yes as a matter of,1566.96,4.02,1568.97
fact I've already registered him in the,1569.419,4.681,1571.7595000000001
class of 1973. I'm a Dartmouth man,1570.98,5.1,1573.53
myself oh that's a good college too now,1574.1,3.6,1575.8999999999999
this bad stand I want you to notice the,1576.08,4.339,1578.2495
height of it a good college,1577.7,5.52,1580.46
a good college,1580.419,7.801,1584.3195
we beat you in football in 1947 1948 and,1583.22,8.339,1587.3895
1949 and we shall probably and we have,1588.22,5.199,1590.8195
defeated you five years running in,1591.559,4.261,1593.6895
hockey and our bobsled team is probably,1593.419,4.021,1595.4295000000002
the finest that has ever been developed,1595.82,3.859,1597.7495
in the history,1597.44,5.219,1600.0495
uh good that's one of the funniest,1599.679,6.341,1602.8495
