text,start,duration,time_midpoint
francisco uh-huh,2076.879,5.441,2079.5995
but i i don't see any harvey miller jr,2079.599,3.441,2081.3195
oh that's right joe's the player i'm his,2083.04,5.599,2085.8395
caddy the caddy house is next door son,2085.04,6.16,2088.12
oh yes thank you wait a minute we're,2088.639,4.561,2090.9195
partners if he can't stay i don't stay,2091.2,4.719,2093.5595
well no joe uh excuse me just a second,2093.2,4.96,2095.68
no joe don't worry about me i'll be all,2095.919,4.241,2098.0395
right we caddies have an awful lot of,2098.16,4.56,2100.44
fun together and and you belong here and,2100.16,5.439,2102.8795
i belong there we'll be together,2102.72,5.04,2105.24
thank you very much sir caddy house is,2105.599,3.921,2107.5595000000003
you told me before,2109.52,3.04,2111.04
i better go along with him take my word,2112.64,4.0,2114.64
for it you'll be all right,2114.8,5.52,2117.5600000000004
come on i'll introduce you around,2116.64,3.68,2118.48
mr anthony bruce rieber gloria hi gaston,2121.28,5.76,2124.1600000000003
lerong how do you do sidney benthal,2124.72,4.879,2127.1594999999998
how'd you do,2127.04,6.079,2130.0795
jonathan preen and harry bill hi,2129.599,6.561,2132.8795
i'm kathy taylor hi,2133.119,5.201,2135.7195
uh mr anthony is from san francisco,2136.16,3.439,2137.8795
we'll say if you're from san francisco,2138.32,2.72,2139.6800000000003
you must know ted kohler of kohler,2139.599,4.0,2141.599
heisler and dodge i don't oh but you,2141.04,3.92,2143.0
must if you play at the bay city country,2143.599,3.201,2145.1995
club i don't,2144.96,4.24,2147.08
what club do you represent up there,2146.8,3.6,2148.6000000000004
i know now you played in the phoenix,2150.4,3.04,2151.92
open didn't you no,2151.92,4.32,2154.08
anthony anthony san francisco,2153.44,5.04,2155.96
what business your family in fish,2156.24,4.56,2158.52
importing or exporting,2158.48,4.8,2160.88
i beg your pardon i would like to know,2165.76,4.16,2167.84
i would like to know if i can have a,2182.88,4.56,2185.1600000000003
locker hey you're quite a tomboy aren't,2184.48,5.119,2187.0395
well sticks and stones will break my,2195.92,4.88,2198.36
bones and names will never harm me,2197.44,5.52,2200.2000000000003
could i have a locker yeah down that way,2200.8,3.039,2202.3195
thank you so you're a gentleman thank,2203.839,4.76,2206.219
well look at skinny boys,2216.0,4.04,2218.02
