text,start,duration,time_midpoint
what are you talking about Everett,622.5,3.72,624.36
Winston left town three years ago,624.0,3.839,625.9195
we're still staying home from his party,626.22,3.72,628.08
but you can't stay home from a party if,627.839,4.281,629.9795
your phone's ringing yes I know shall I,632.22,6.119,635.2795
answer it no just let it ring that's,635.7,3.92,637.6600000000001
important isn't it,638.339,4.021,640.3495
used to were Way Beyond me well please,639.62,4.06,641.65
convey our regress to the Everett,642.36,4.56,644.64
Winston and say we're very sorry,643.68,5.159,646.2595
and the language is confusing but the,646.92,3.78,648.81
actions are unmistakable,648.839,5.0,651.339
good night you two,650.7,3.139,652.2695
just a moment please,663.899,4.741,666.2695
Goodbye Oh Dr Fulton Mr artsy would like,665.64,7.22,669.25
to see you in his office thank you,668.64,4.22,670.75
good morning Dr Fulton good morning,676.8,6.659,680.1295
aren't you here early oh yes Mr oxley's,680.04,5.28,682.68
been complaining about my punctuation so,683.459,5.241,686.0794999999999
I'm careful to get here before nine,685.32,3.38,687.0100000000001
won't you sit down,689.42,5.5,692.17
glad we have a moment I have something I,692.7,4.699,695.0495000000001
want to show you,694.92,2.479,696.1595
isn't it wonderful,699.66,4.38,701.85
a bigger fun a new non-metastic,702.06,4.04,704.0799999999999
stockings you invented,704.04,5.64,706.86
oh the n41 acetate project this is an,706.1,5.38,708.7900000000001
experimental pair the first pair of the,709.68,4.2,711.78
factory aren't you proud turned out,711.48,4.56,713.76
rather well I'll say you can't tear them,713.88,3.18,715.47
or snack them or anything oh I'm,716.04,2.1,717.0899999999999
familiar with them no matter how hard,717.06,3.839,718.9794999999999
you try you'd be amazed doctor oh no I,718.14,4.139,720.2094999999999
wouldn't be amazed I've done a lot of,720.899,2.701,722.2495
experimenting with this kind of thing,722.279,5.161,724.8595
because I'm through with all of that now,723.6,6.96,727.08
uh Mr Oxley Dr Portland's here good,727.44,4.86,729.87
morning sir good morning you can come in,730.56,3.719,732.4195
now thank you if you're not too busy,732.3,4.2,734.4
well Miss Laura was just showing me her,734.279,6.861,737.7095
acetates yes no calls please yes sir,736.5,7.86,740.43
finally I want to talk to you yes you,741.14,4.66,743.47
know I am very much interested in this,744.36,3.36,746.04
new experiment of yours as a matter of,745.8,3.96,747.78
fact I'm all steamed up about it how's,747.72,4.14,749.7900000000001
it coming well our problem is to,749.76,3.9,751.71
increase the efficiency of the formula,751.86,3.719,753.7195
could be quite a thing you know I,753.66,3.06,755.1899999999999
stumbled onto something last night that,755.579,3.121,757.1395
may be of help well that's good news,756.72,4.2,758.82
oh I wanted you to see this advertising,758.7,4.86,761.13
layout I want your opinion we jumped the,760.92,4.08,762.9599999999999
gun on it a little but I thought we'd,763.56,3.6,765.3599999999999
better be ready,765.0,6.48,768.24
well well why before B4 as in before and,767.16,8.66,771.49
after emphasizes the youth angle get it,771.48,6.84,774.9
what's the vote you're doing that's a,775.82,4.9,778.2700000000001
phoenix a mythical bird rising out of,778.32,3.84,780.24
the ashes of age,780.72,3.84,782.64
makes the youth Point again dignified,782.16,4.739,784.5295
yet forceful and do you mind the comment,784.56,4.62,786.8699999999999
Mr Oxley not a tour and welcome I think,786.899,4.321,789.0595
it's appalling from what point of view,789.18,4.32,791.3399999999999
well it's lurid and inaccurate it,791.22,3.54,792.99
implies that we're going to offer the,793.5,2.82,794.91
public some sort of Fountain of Youth,794.76,3.78,796.65
drug but wouldn't it make people Young,796.32,5.16,798.9000000000001
Mr Oxley we're working with a large,798.54,4.919,800.9995
number of ingredients Each of which as,801.48,3.96,803.46
we know accomplishes certain beneficial,803.459,4.861,805.8895
results well well it depends upon which,805.44,4.86,807.87
combination of those ingredients we use,808.32,4.1,810.37
and the proportions in which we use them,810.3,4.44,812.52
mathematically we may never find the,812.42,3.82,814.3299999999999
right combination or the exact,814.74,3.24,816.36
proportions to produce the effect you're,816.24,4.08,818.28
talking about it will be a miracle but,817.98,4.799,820.3795
you can do it my boy,820.32,5.1,822.87
I told you I didn't want any calls Mr,822.779,4.5,825.029
Oxley Dr Newton's on the phone I told,825.42,3.24,827.04
him you were busy but he said it's very,827.279,3.661,829.1095
important who is he well he's done he's,828.66,4.5,830.91
my new assistant oh yes,830.94,4.62,833.25
well just a moment Miss Laurel find,833.16,3.84,835.0799999999999
someone to type this,835.56,4.14,837.63
oh Mr Oxford can I try again no it's,837.0,3.899,838.9495
very important,839.7,5.96,842.6800000000001
find someone to type it for you yes sir,840.899,4.761,843.2795
anybody can type,849.6,3.14,851.1700000000001
what would you say was calling Dr Lenten,853.92,5.039,856.4395
oh yes yes Dr limbo,856.26,4.199,858.3595
I know he's not there Dr Fulton is here,860.459,3.961,862.4395
what sort of reactions boy that's,868.44,4.98,870.9300000000001
amazing we'll be right there come along,871.139,4.081,873.1795
Barnaby you've done better work than you,873.42,3.419,875.1295
come on it's amazing that's amazing Dr,876.839,5.101,879.3895000000001
witch McCoy says one of your monkeys,880.32,4.079,882.3595
broke loose we've got to hurry he's,881.94,4.62,884.25
acting very strangely obviously a,884.399,4.081,886.4395
reaction to your formula I knew you,886.56,5.07,889.0949999999999
could do it Barnaby I knew it,888.48,5.7,891.33
oh I know that he's opened the door of,900.5,3.699,902.3495
his cage he has been acting very strange,902.639,3.06,904.169
let's call him Gentlemen let's see him,904.199,2.88,905.639
in action not telling what he's liable,905.699,3.301,907.3494999999999
to do said go away,907.079,4.7,909.429
look at that old chimp Miss Laura 84,915.32,5.86,918.25
years old 14 years older than I am and,918.48,7.28,922.12
just look at him I am looking this Oxley,921.18,4.58,923.4699999999999
this is incredible,927.959,3.141,929.5295
you come down,938.12,3.42,939.83
this isn't like you,955.579,6.781,958.9694999999999
oh come on,959.16,3.2,960.76
that's better that's what you're doing,965.639,3.781,967.5295
there that cage contains our new female,967.32,4.879,969.7595
Mr Oxley haven't you seen enough yet,973.22,6.78,976.61
something's wrong let me see if there's,980.0,4.86,982.43
something I can do with this,982.68,4.44,984.9
you calm down now come on Rudolph you,984.86,4.419,987.0695000000001
behave yourself that's better now let's,987.12,3.959,989.0995
be a good boy do as I tell you now come,989.279,4.56,991.559
on down for that come on Come Along come,991.079,4.82,993.4889999999999
on all right,993.839,4.74,996.2090000000001
so calm down and sit there and let me,995.899,5.081,998.4395
look at you yes,998.579,4.141,1000.6495
well gentlemen I think we've seen enough,1000.98,5.599,1003.7795
I'd like to consult with Dr Fulton alone,1002.72,6.539,1005.9895
will have the same effect in humans it's,1006.579,4.961,1009.0595
the greatest thing in modern science,1009.259,4.14,1011.3290000000001
we intend to discontinue every other,1011.54,3.359,1013.2194999999999
product in the plant we'll turn out,1013.399,3.661,1015.2295
before and nothing but before I'd like,1014.899,4.081,1016.9395
to offer myself a sufficed human to try,1017.06,4.32,1019.2199999999999
it Mr oxy that may be dangerous I'm,1018.98,5.28,1021.62
perfectly willing to take that chance,1021.38,7.439,1025.0995
oh this isn't brood off what but no no,1024.26,6.659,1027.5895
no this this chimpanzee is only six,1028.819,4.98,1031.309
months old Rudolph is a male this is a,1030.919,4.741,1033.2895
female how do they are you sure or,1033.799,3.721,1035.6595
reasonably she's wearing Rudolph's,1035.66,4.019,1037.6695
jacket but this is Esther here hold on,1037.52,3.539,1039.2895
to Esther will you please look how prove,1039.679,3.721,1041.5395
it to you now there's Rudolph with,1041.059,3.961,1043.0394999999999
Esther's number on well I suppose a,1043.4,3.299,1045.0495
janitor gave them a bet in Swiss jackets,1045.02,4.279,1047.1595
by mistake,1046.699,2.6,1047.999
I'm glad it happened no you're expecting,1051.82,5.14,1054.3899999999999
too much from that formula,1055.039,4.5,1057.289
before Mr Oxley perhaps his name is,1056.96,4.8,1059.3600000000001
confusing you okay just let me work in,1059.539,3.661,1061.3695
an avatars for a couple of hours I'll be,1061.76,2.76,1063.14
better able to prove what the formula,1063.2,3.18,1064.79
will do let me know when you're ready,1064.52,3.779,1066.4095
and let's have no more of these false,1066.38,3.96,1068.3600000000001
alarms they've certainly taken out of a,1068.299,5.521,1071.0595
man come along Miss Laurel,1070.34,5.16,1072.9199999999998
it's kind of ridiculous way to start a,1073.82,2.4,1075.02
I hope it doesn't get any worse,1076.22,3.5,1077.97
sodium excavate,1084.32,3.5,1086.07
three thousand milligrams that's okay,1090.62,7.34,1094.29
you keep quiet,1094.94,3.02,1096.45
honestly don't you like the way I'm,1124.059,4.021,1126.0695
doing this,1125.78,2.3,1126.93
sodium and update yeah,1144.74,3.2,1146.34
three dose should be 1200 milligrams,1148.12,4.14,1150.1899999999998
did you bathe the monkeys this morning,1182.679,4.12,1184.739
oh yes of course sure well then you,1184.94,4.32,1187.1000000000001
mixed up the uniforms oh I did oh I'm,1186.799,4.201,1188.8995
off for sure enough I'll fix them up,1189.26,2.94,1190.73
right away no that's all right you can,1191.0,2.039,1192.0195
do it when you feed them this afternoon,1192.2,2.339,1193.3695
that'll be soon enough but don't let it,1193.039,4.221,1195.1495
happen again oh no sir,1194.539,5.401,1197.2395
oh quiet down you've caused me enough,1197.26,4.68,1199.6
trouble already,1199.94,5.46,1202.67
grown-up means pain with monkey,1201.94,7.8,1205.8400000000001
my rabbit guinea pigs,1205.4,4.34,1207.5700000000002
what's the matter oh oh my bursitis well,1289.12,6.1,1292.1699999999998
that's one of the things I hope the,1293.96,3.36,1295.64
formula will alleviate if you tend to,1295.22,4.14,1297.29
take it yourself certainly I'd uh,1297.32,3.96,1299.3
finally tried on Jerome well I wouldn't,1299.36,3.12,1300.9199999999998
dare try it on Jerome do you remember,1301.28,2.94,1302.75
what happened with the hairy starter yes,1302.48,3.9,1304.43
one of our more successful experiments,1304.22,4.26,1306.3500000000001
now we learned how to remove hair anyway,1306.38,5.779,1309.2695
let's talk about something else,1308.48,3.679,1310.3195
guys I thought you were going to attend,1399.5,4.86,1401.93
to that later oh how do I even changing,1401.659,5.041,1404.1795000000002
them Doctor Esther got out not putting,1404.36,4.199,1406.4595
her back in the cage oh well I guess it,1406.7,3.3,1408.3500000000001
was my fault I forgot to close the lock,1408.559,3.901,1410.5095
and I missed your stuff up there I'll,1410.0,5.84,1412.92
take care of it Guster all right,1412.46,3.38,1414.15
oh don't bother with anything now Jerome,1417.44,4.38,1419.63
I'm anxious to try this,1419.539,4.14,1421.609
seriously doctor you think you should,1421.82,4.32,1423.98
take it self-experimentation is against,1423.679,5.101,1426.2295000000001
the rules of all good research the,1426.14,4.44,1428.3600000000001
history of discovery of the history of,1428.78,4.56,1431.06
people who didn't follow rule,1430.58,6.06,1433.61
here it goes to x five eight and a,1433.34,5.719,1436.1995
better world,1436.64,2.419,1437.8495
get some water,1444.28,3.36,1445.96
all that Gus,1448.22,5.019,1450.7295
already makes the water taste bitter,1457.4,3.86,1459.3300000000002
well better put these away theoretically,1463.58,4.38,1465.77
doctor what might be the first reaction,1466.22,4.079,1468.2595000000001
oh and the biggest idea what about the,1467.96,3.9,1469.91
lane of time it might depends upon the,1470.299,3.061,1471.8295
period of assault channel it's quite,1471.86,3.74,1473.7299999999998
Touch of dizziness and you have a slight,1475.6,4.84,1478.02
Flash oh well that's probably due to my,1478.46,4.76,1480.8400000000001
natural excitement,1480.44,2.78,1481.8300000000002
around 150. well that's eleven there's,1483.58,4.24,1485.6999999999998
nothing in the mixture that could,1486.86,3.12,1488.4199999999998
accelerate the heart and you feel dizzy,1487.82,3.78,1489.71
as a matter of fact I believe it's,1491.6,3.72,1493.4599999999998
increasing well I better record my,1492.74,2.98,1494.23
pulse 150 is that right 150.,1500.299,6.961,1503.7794999999999
mounting vertigo,1504.32,4.25,1506.445
no no yeah,1507.26,2.76,1508.64
and sensation,1510.02,6.18,1513.11
not unlike a series of small electric,1511.82,6.78,1515.21
Jerome Jerome where are you I'm here,1524.72,5.459,1527.4495
what is it I can't see I'm blind please,1526.7,4.8,1529.1000000000001
go on with the notes oh this is too,1530.179,2.521,1531.4395000000002
serious I'll get something here as I,1531.5,2.52,1532.76
tell you there isn't time I know what I,1532.7,2.64,1534.02
took if they ended up we'll have to find,1534.02,5.58,1536.81
it ourselves uh just take the notes,1535.34,4.74,1537.7099999999998
a general milkiness but no discomfort in,1542.9,5.46,1545.63
fact uh it's a sensation of extreme,1545.72,6.079,1548.7595000000001
well-being as if I,1548.36,3.439,1550.0794999999998
what is it paralysis can you speak try,1552.799,6.781,1556.1895
typing one for yes two for no,1557.0,6.59,1560.295
can you hear me doctor can you hear me,1559.58,6.479,1562.8194999999998
whose number that you want let me have,1566.059,2.941,1567.5294999999999
Englewood dropped Forge and Tool Company,1573.62,7.039,1577.1395
1065 West Hauser Avenue Inglewood West,1576.58,8.14,1580.6499999999999
60945 this isn't possible,1580.659,6.461,1583.8895
it is possible Jerome for the first time,1584.72,4.8,1587.1200000000001
in 10 years I am able to see without my,1587.12,4.14,1589.1899999999998
glasses perfect vision I can't believe,1589.52,3.899,1591.4695
now I can see again doctor x58 seems to,1595.88,5.76,1598.7600000000002
be a success oh indeed it does,1599.0,5.48,1601.74
I'll try my best sighters,1601.64,7.38,1605.3300000000002
another cringe this is amazing,1609.02,6.659,1612.3495
let me say can with the next Nobel Prize,1613.0,4.38,1615.19
apparently my phone's running over,1617.38,4.48,1619.6200000000001
hello Department of Water and Power,1620.0,3.12,1621.56
which one would you care to have cut off,1621.86,6.179,1624.9495
hello hello oh Barnaby you sound as if,1623.12,6.659,1626.4495
the formula was a success did it go well,1628.039,3.541,1629.8095
Tommy anybody give me a party we can,1629.779,4.701,1632.1295
stay home from again tonight,1631.58,2.9,1633.03
well employ yourself into that new dress,1635.2,5.4,1637.9
and we'll go out and celebrate,1637.46,3.14,1639.03
what I have to do,1640.7,5.0,1643.2
oh and darling uh stop by the automobile,1646.179,4.841,1648.5995
agency Mr Peabody just called and says,1649.039,4.681,1651.3795
he has a very good buy a goodbye eh well,1651.02,6.36,1654.2
goodbye to you oh what a joke a real,1653.72,6.24,1656.84
meat slapper you do feel all right I'll,1657.38,3.659,1659.2095000000002
uh Griffith Park Zoo snake Department,1661.039,5.581,1663.8295
hello hello what is this this is Mr,1664.159,5.281,1666.7995
Oxley I'll see if he's here,1666.62,4.32,1668.78
oh you're Mr speaking,1670.94,4.8,1673.3400000000001
what's this speaking any relation to,1674.12,5.52,1676.8799999999999
Oxley is that you I am Barnaby Oh no,1675.74,5.58,1678.53
you're not part of me I'm Barnaby I have,1679.64,4.2,1681.74
to know who I am,1681.32,4.32,1683.48
well now that's ridiculous you can't be,1683.84,3.06,1685.37
all three now figure out which one you,1685.64,2.76,1687.0200000000002
want then call me back and I'm coming,1686.9,2.899,1688.3495
right down there,1688.4,4.259,1690.5295
coming right down all three of him,1689.799,5.86,1692.729
he went through the window through the,1712.299,3.88,1714.239
window what's this all about what's,1714.62,3.24,1716.2399999999998
happened to the man he took some of the,1716.179,3.541,1717.9495000000002
formula and went out of here acting,1717.86,4.02,1719.87
almost as though no exactly as though we,1719.72,4.98,1722.21
were 20 years old why he charged by a,1721.88,4.14,1723.95
charge do you know where he went yes sir,1724.7,3.359,1726.3795
hello get me Miss hello get me Miss,1726.02,4.32,1728.18
Laura quick ready to go to buy a new,1728.059,3.901,1730.0095
automobile sir what kind of car does he,1730.34,3.6,1732.1399999999999
drive he's a Ford hello hello Miss,1731.96,4.74,1734.33
Laurel now listen carefully I want you,1733.94,5.76,1736.8200000000002
to go to Every Ford agency in town and,1736.7,4.8,1739.1000000000001
find Dr Fulton,1739.7,5.52,1742.46
Mr Oxley which shall I do first,1741.5,6.779,1744.8895
he'll be at the agencies to find him,1745.22,5.4,1747.92
you'll have to go there oh I see Mr,1748.279,4.741,1750.6495
yes sir right away,1753.02,3.139,1754.5895
no doctor I cut it the way you wanted me,1759.039,4.921,1761.4995
nothing likes it she will,1764.84,2.66,1766.1699999999998
what do you think fetch rather well are,1770.36,4.98,1772.85
you sure it's what you want Dr Fulton,1773.84,4.14,1775.9099999999999
well tell me do they ever wear trousers,1775.34,6.36,1778.52
to match oh very seldom uh usually gray,1777.98,7.14,1781.55
flannels oh oh these socks ought to go,1781.7,5.959,1784.6795
well with him,1785.12,2.539,1786.3895
to be honest with you Dr Fulton I don't,1794.659,3.481,1796.3995000000002
think either you or Mrs Clinton are,1796.7,3.14,1798.27
going to be happy for this type of car,1798.14,4.259,1800.2695
isn't exactly what you had in mind yeah,1799.84,4.48,1802.08
well you're perfectly right let's take,1802.399,3.481,1804.1395
off the fenders no I'm sorry we can't do,1804.32,3.9,1806.27
that doctors against the state law ah,1805.88,4.86,1808.3100000000002
it's too bad well say you don't have to,1808.22,3.9,1810.17
have a beaver chair anywhere around your,1810.74,3.26,1812.3700000000001
hello Miss Laurel,1814.0,3.72,1815.86
oh hello doctor,1818.659,5.181,1821.2495000000001
I'm so glad I found you oh I found you,1824.14,4.8,1826.5400000000002
pick a finger,1827.36,5.539,1830.1295
oh you know that one yeah,1828.94,7.0,1832.44
he wants to see you right away oh well,1832.899,4.841,1835.3194999999998
hopping the bus I'll get you there in a,1835.94,5.239,1838.5595
hurry sure,1837.74,3.439,1839.4595
oh Mr Peabody would you get that suit,1842.26,5.58,1845.05
box out of my own car please,1844.58,3.26,1846.21
oh thank you Mr Peabody just mailed me,1853.48,4.179,1855.5695
the bill certainly it takes a while to,1855.919,5.101,1858.4695000000002
warm up that's me too ah watch your hand,1857.659,6.38,1860.8490000000002
I'll watch everything else,1861.02,3.019,1862.5294999999999
family sure doc,1944.779,3.801,1946.6795
this game oh not lately,1952.7,5.42,1955.41
worry I'll show you how,1955.039,3.081,1956.5795
oh no not for me oh everybody looking at,1981.52,5.58,1984.31
how about some music,2004.6,3.02,2006.11
I used to think you didn't like me do,2010.62,7.14,2014.1899999999998
you like me a little just a minute,2014.32,3.44,2016.04
I would say it sounds like a silly song,2040.26,5.38,2042.95
to me why must you say that in my,2042.64,6.3,2045.7900000000002
opinion it's song in my opinion your,2045.64,4.92,2048.1
opinion that it's a silly song It's a,2048.94,4.219,2051.0495
silly opinion,2050.56,2.599,2051.8595
is it getting dark you're not,2060.04,4.76,2062.42
particularly,2063.099,5.841,2066.0195000000003
must be something wrong with my eyes,2064.8,4.14,2066.8700000000003
no no no no I just I can't see very well,2069.179,5.081,2071.7195
