text,start,duration,time_midpoint,vader,textblob,llama3
two doctors in this town,443.34,3.479,445.0795,0.0,0.0,0.4
I can tell but let the competition be on,445.02,4.019,447.0295,0.0,0.0,0.4
an open plane ethics you get what I mean,446.819,3.961,448.7995,0.0,-0.15625,0.6
Parry if ever I'm called on an emergency,449.039,4.021,451.0495,-0.3818,0.0,0.4
and you have to be sleeping I intend to,450.78,3.18,452.37,0.0,0.0,0.7
that's very Noble and ambitious,453.96,3.78,455.85,0.7688,0.515,0.8
don't let anything discourage you,456.24,3.72,458.1,0.3252,0.0,-0.5
nothing will,457.74,4.38,459.93,0.0,0.0,0.8
oh by the way,459.96,3.78,461.85,0.0,0.0,0.3
you might like to see what this story,462.12,3.299,463.7695,0.3612,0.0,0.4
did to that prescription you wrote last,463.74,3.92,465.7,0.0,0.0,0.3
I'm gonna make some calls Helen I'll,492.8,5.44,495.52,0.0,0.0,0.5
take you through the crossroads,495.36,5.519,498.1195,0.0,0.0,0.4
were you at the hotel,498.24,4.26,500.37,0.0,0.0,0.2
was a very nice thing to have happen in,500.879,3.861,502.8095,0.4754,0.78,0.7
your afternoon,502.5,2.24,503.62,0.0,0.0,0.4
I've been pretty busy lately,505.379,3.061,506.9095,0.4939,0.016666666666666663,0.4
I haven't had much of a chance to drop,507.06,2.699,508.4095,-0.0258,0.2,-0.5
in and see you,508.44,2.699,509.7895,0.0,0.0,0.6
but I've been thinking about you a great,509.759,1.581,510.5495,0.7684,0.8,0.7
you have many family Helen no one else,513.0,3.719,514.8595,-0.296,0.5,0.8
to worry about you,514.68,3.719,516.5395,-0.4404,0.0,-0.7
and I got to wondering just how long you,516.719,3.781,518.6095,0.0,-0.05,0.3
were going on like this,518.399,4.02,520.409,0.3612,0.0,0.4
I mean doing the work you you're doing,520.5,4.08,522.54,0.0,-0.3125,0.2
at the Waterhouse,522.419,6.501,525.6695,0.0,0.0,0.7
you wanted to be a nurse teaching,524.58,4.34,526.75,0.0,0.0,0.7
you mean you're going to give up that,529.26,3.54,531.03,0.0,-0.3125,-0.7
without making an effort to get your,530.519,3.211,532.1245,0.0,0.0,-0.7
voice back again,532.8,3.599,534.5994999999999,0.0,0.0,0.4
yes I know Helen you did see a doctor,536.399,2.94,537.869,0.4019,0.0,0.4
that was a long time ago it might have,539.339,4.261,541.4695,0.0,-0.05,0.2
discovered a lot since then,541.68,5.659,544.5095,0.0,0.0,0.7
there are specialists in Boston now,543.6,3.739,545.4695,0.0,0.0,0.6
I don't want to build your hoax up Helen,548.279,5.041,550.7995,-0.323,0.0,-0.7
seems such a shame to give up so ease of,551.339,4.101,553.3895000000001,0.0364,0.0,0.5
you'd rather I wouldn't talk about it,555.899,3.921,557.8595,0.0,0.0,-0.7
wouldn't you,557.459,2.361,558.6395,0.0,0.0,0.3
all right I won't,560.1,3.739,561.9695,0.0,0.2857142857142857,-0.7
you know the words of that too,571.26,3.259,572.8895,0.0,0.0,0.4
Dr Perry Dr Perry,585.86,8.2,589.96,0.0,0.0,0.5
oh Freddy's classic Dr Perry bad they,594.06,5.399,596.7594999999999,-0.5423,-0.2666666666666666,-0.7
didn't send you for me did they sent me,597.48,4.32,599.64,0.0,0.0,-0.7
for Dr Harvey but Paul wants you to come,599.459,4.201,601.5595,0.0,0.2,0.4
I'm afraid I can't help you out this,601.8,4.14,603.87,-0.3089,-0.6,-0.7
time Freddy you don't understand your,603.66,4.14,605.73,0.0,0.0,-0.7
father's Dr Harvey's patient we'll have,605.94,3.66,607.7700000000001,0.0,0.0,0.6
to try and find him for you I'll call,607.8,4.32,609.9599999999999,0.0,0.0,0.7
him as soon as I get home oh please Dr,609.6,5.38,612.2900000000001,0.3182,0.0,0.4
Perry you come I want you,612.12,4.44,614.34,0.0772,0.0,0.7
to go up and have a look I'll run you,616.56,3.899,618.5094999999999,0.0,0.0,0.4
home afterwards,619.019,3.621,620.8295,0.0,0.0,0.7
afraid you'll be late,620.459,5.541,623.2294999999999,0.0,-0.44999999999999996,-0.7
you sure you'll be all right,626.339,4.001,628.3395,0.3182,0.39285714285714285,0.4
you go straight home won't you help,628.2,28.589,642.4945,-0.092,0.2,0.4
they phoned us about the murder,831.3,4.74,833.67,-0.6908,0.0,-0.7
for a while I thought it might have been,834.36,3.979,836.3495,0.0,0.0,-0.9
terrible that's what it is,841.079,3.56,842.8589999999999,-0.4767,-1.0,0.2
n't bad enough murdering people but all,845.639,5.041,848.1595,0.4847,-0.3499999999999999,-0.9
these defenseless women,848.639,4.26,850.769,-0.34,-0.4,0.2
first it was the girl with a scar on her,850.68,5.159,853.2595,0.0,0.25,-0.8
face then that poor simple-minded,852.899,4.081,854.9395,-0.4767,-0.4,0.4
and now this it seems like,856.98,6.539,860.2495,0.3612,0.0,-0.7
you've had enough of one afternoon now,861.24,4.2,863.34,0.0,0.0,0.5
now get your wet shoes off before you,863.519,3.841,865.4395,0.0,-0.1,-0.7
catch a death and you better get up to,865.44,4.38,867.6300000000001,-0.25,0.5,-0.7
Mrs Warren straight away she's raising a,867.36,4.02,869.37,0.2263,0.2,0.4
rhombus with that nurse of hers again,869.82,4.519,872.0795,0.0,0.0,-0.7
won't even allow her in the room now,871.38,5.519,874.1395,-0.1695,0.0,-0.8
she sent down word for you to go up the,874.339,4.421,876.5495000000001,0.0,-0.15555555555555559,0.4
moment you came in,876.899,5.601,879.6995000000001,0.0,0.0,0.6
is that someone at the front door,878.76,3.74,880.63,0.0,0.0,0.2
who's there,899.66,4.97,902.145,0.0,0.0,0.3
I don't understand I closed that window,912.199,6.301,915.3495,0.0,-0.1,-0.7
when the storm started,915.6,7.07,919.135,0.0,0.0,0.7
I'll get a hammer and fix that shutter,918.5,13.96,925.48,0.0,0.0,0.2
it was him,938.16,6.38,941.35,0.0,0.0,0.6
Carlton bad dog,940.62,3.92,942.58,-0.5423,-0.6999999999999998,-0.7
out all day and only home in time to get,948.0,5.56,950.78,0.0,0.0,-0.7
under my feet and break my,950.76,6.68,954.1,0.0,0.0,-0.7
and you're out caught in the neighbor's,957.44,4.44,959.66,0.0,0.0,-0.7
Carlton you deserve a good beating,964.8,6.02,967.81,-0.0258,0.7,-0.8
guess I better dry you first,968.579,4.681,970.9195,0.4404,0.22777777777777777,0.4
definitely cold that's what you will,973.26,5.16,975.84,0.4019,-0.6,-0.7
if you think this is all I've got to do,976.139,5.241,978.7595,0.0,0.0,0.4
you're mistaken,978.42,2.96,979.9,-0.3612,0.0,-0.7
I think I better fix that window first,981.66,6.979,985.1495,0.4404,0.375,0.3
I hope that Carlton is all that came in,984.24,4.399,986.4395,0.4404,0.0,0.4
I won't need you you better get up to,989.639,4.711,991.9945,0.4404,0.5,-0.7
Mrs Warren,991.92,37.919,1010.8795,0.0,0.0,0.4
haven't you gone into Mrs Warren yet,1094.46,6.2,1097.56,0.0,0.0,-0.7
hurry along will you,1097.52,3.14,1099.09,0.0,0.0,0.3
it's about time you got here Mrs,1114.26,2.94,1115.73,0.0,0.0,0.3
Warren's been asking for you all,1116.179,2.701,1117.5295,0.0,0.0,0.5
afternoon she won't let me do anything,1117.2,4.5,1119.45,0.0,0.0,-0.7
for her oh no I'm ordered to sit down in,1118.88,4.86,1121.3100000000002,-0.296,-0.15555555555555559,-0.7
the hallway why in the world am I kept,1121.7,3.839,1123.6195,0.0,0.0,-0.7
on here to nurse someone who can't stand,1123.74,4.38,1125.93,0.0,0.0,-0.7
the sight of me but then I can't stand,1125.539,4.561,1127.8195,0.0,0.0,-0.7
the sight of her either,1128.12,4.02,1130.13,0.0,0.0,0.8
I know some queer ones in my time but,1130.1,4.8,1132.5,0.0,0.0,0.2
she's got them all beat she's Sly too,1132.14,4.919,1134.5995,0.0,0.0,0.8
Eden with her eyes shut she seems to be,1134.9,4.08,1136.94,0.0,0.0,0.5
watching you like an evil spirit,1137.059,3.541,1138.8295,-0.296,-1.0,-0.7
but get in there before she gets herself,1138.98,4.699,1141.3295,0.0,0.0,-0.7
into another tantrum,1140.6,3.079,1142.1395,-0.4215,0.0,-0.7
tiger on me,1214.4,6.18,1217.49,0.0,0.0,-0.7
I was as good as any man,1216.86,5.64,1219.6799999999998,0.4404,0.7,0.7
you're not only late but you're playing,1220.58,4.48,1222.82,0.296,-0.15,-0.7
games why are you so late,1222.5,5.46,1225.23,0.0,-0.3,-0.7
never mind never mind,1227.96,4.94,1230.43,0.0,0.0,0.0
I hoped you are never coming back,1233.299,6.141,1236.3695,0.3818,0.0,-0.8
you should run away,1236.6,2.84,1238.02,0.0,0.0,-0.8
leave this house tonight if you know,1240.799,5.12,1243.359,-0.0516,0.0,-0.7
what's good for you,1243.08,2.839,1244.4995,0.4404,0.7,0.7
you understand,1246.559,5.36,1249.239,0.0,0.0,0.6
who's there,1248.679,3.24,1250.299,0.0,0.0,0.2
I told you to sit in the hall why must,1257.24,4.2,1259.34,0.0,0.0,-0.7
you spy on me I'm not spying on you it's,1259.22,4.199,1261.3195,0.0,0.0,0.2
time for your medicine Helen could give,1261.44,3.96,1263.42,0.0,0.0,0.4
me my medicine I don't know what I'm,1263.419,4.081,1265.4595000000002,0.0,0.0,-0.7
being paid for you're being paid to sit,1265.4,3.54,1267.17,0.0,0.0,0.6
in the Hall that's all you're good for,1267.5,4.34,1269.67,0.4404,0.7,-0.7
but there's an order with you yes sir,1304.039,3.861,1305.9695,0.5499,0.0,0.7
Constable yes Professor Warren I'll be,1308.659,5.52,1311.419,0.4019,0.0,0.4
with you in just a moment have lunch get,1311.24,5.04,1313.76,0.0,0.0,0.5
these ready as quickly as possible yes,1314.179,4.281,1316.3195,0.6369,0.1,0.7
hello Constable hello Professor wouldn't,1321.62,5.52,1324.38,0.0,0.0,0.2
you like to sit down oh no no thanks you,1324.74,3.54,1326.51,0.2458,-0.1277777777777778,-0.7
sure got a lot of interesting things,1327.14,5.88,1330.0800000000002,0.6124,0.5,0.7
here uh what's this that plant life,1328.28,6.12,1331.34,0.0,0.0,-0.7
do you mean to say you can write a whole,1333.02,4.68,1335.36,0.0,-0.056249999999999994,0.3
book about a little stuff like this yeah,1334.4,5.399,1337.0995,0.575,-0.1875,-0.7
yeah what did you want to see me about,1337.7,4.02,1339.71,0.3612,0.0,0.2
Constable oh a couple of things,1339.799,3.24,1341.419,0.0,0.0,-0.8
I hate the board here at this time of,1343.039,6.38,1346.229,-0.5719,-0.8,0.4
night but I figure it's important enough,1345.2,4.219,1347.3095,0.296,0.2,0.7
you know there's been another murder,1350.48,4.62,1352.79,-0.6908,0.0,-0.7
yes so I've heard,1353.0,4.679,1355.3395,0.4019,0.0,0.2
what I want to say is that we've traced,1355.1,4.68,1357.4399999999998,0.0772,0.0,-0.7
the murderer to this vicinity,1357.679,4.921,1360.1395,-0.6808,0.0,0.2
are you certain yes that's why I've come,1359.78,4.139,1361.8495,0.5859,0.21428571428571427,0.4
that's why I'm asking everyone to be,1363.919,2.76,1365.2990000000002,0.0,0.0,0.3
keep your doors and windows locked,1366.679,3.421,1368.3895,0.0,0.0,-0.6
tonight well I'll say that your orders,1368.299,3.36,1369.979,0.2732,0.0,-0.7
are carried out constable,1370.1,4.319,1372.2595,0.0,0.0,0.2
I'm especially worried about the that,1371.659,4.681,1373.9995,-0.3597,0.0,-0.7
girl who works for you,1374.419,3.961,1376.3995,0.0,0.0,0.7
you see every one of those girls,1378.38,3.48,1380.12,0.0,0.0,0.5
murdered had something to matter with,1380.48,4.02,1382.49,-0.6486,0.0,-0.7
her something wrong Oh you mean some,1381.86,5.16,1384.4399999999998,-0.4767,-0.40625,-0.7
sort of a reflection yes now my punch is,1384.5,4.98,1386.99,0.4019,0.0,0.3
that this murderer whoever he is is,1387.02,4.44,1389.24,-0.6808,0.0,-0.8
understand exactly what you mean and I,1389.48,3.54,1391.25,0.0,-0.03125,0.7
assure you that I shall be especially,1391.46,3.66,1393.29,0.34,0.0,0.4
careful about health as a matter of fact,1393.02,3.72,1394.88,0.1779,-0.1,0.7
I'll teach you that somebody is with her,1395.12,3.98,1397.11,0.0,0.0,0.6
at all time good,1396.74,8.519,1400.9995,0.4404,0.7,0.8
I didn't hear you come in,1406.4,3.5,1408.15,0.0,0.0,-0.7
don't stop typing how many times have I,1413.419,4.041,1415.4395000000002,0.2235,0.5,0.2
asked you not to see me when I'm working,1416.0,5.039,1418.5195,0.0,0.0,-0.7
that's so embarrassing,1417.46,6.52,1420.72,-0.4391,0.0,-0.7
please leave me alone I can't stay away,1421.039,4.26,1423.169,0.0258,0.0,-0.7
when am I going to see where,1425.299,4.201,1427.3995,0.0,0.0,-0.7
you're not going to sing it all if you,1428.059,3.301,1429.7095,0.0,0.0,-0.7
don't let me finish this,1429.5,3.419,1431.2095,0.0,0.0,-0.7
I'm so bored,1431.36,4.76,1433.74,-0.3384,-0.5,-0.7
I don't know what to do with myself,1432.919,3.201,1434.5195,0.0,0.0,-0.7
even you're going to get us into trouble,1436.82,4.16,1438.9,-0.4019,-0.2,-0.7
now please go,1438.38,4.279,1440.5195,0.3182,0.0,0.2
and I'll just have to finish this,1442.659,2.741,1444.0295,0.0,0.0,0.4
someplace else,1444.679,3.301,1446.3295,0.0,0.0,0.2
oh miss Blanche yes Mr Warren,1447.98,4.819,1450.3895,0.2732,0.0,0.4
you remember my stepbrother don't you I,1466.94,3.719,1468.7995,0.0,0.0,-0.7
sure do hadn't seen you in a long time,1468.86,4.26,1470.99,0.3182,0.225,0.4
Mr Warren heard you were back,1470.659,4.26,1472.7890000000002,0.0,0.0,0.4
how'd you leave things over in Europe I,1473.12,3.66,1474.9499999999998,-0.0516,0.0,0.2
left everything in order they like you,1474.919,6.421,1478.1295,0.3612,0.0,0.7
too Paris must be quite a town as it is,1476.78,6.72,1480.14,0.0,0.0,0.7
lots of beautiful women from what I've,1481.34,3.5,1483.09,0.5994,0.85,0.4
seen they're not so bad here either,1483.5,4.039,1485.5195,0.5549,-0.6999999999999998,0.7
always wanted to go there myself but,1484.84,5.319,1487.4995,0.0,0.0,0.3
I've been married since I was 16 never,1487.539,3.88,1489.479,0.0,0.25,-0.7
had a chance,1490.159,3.601,1491.9595000000002,0.25,0.0,0.4
must be pretty exciting what I,1491.419,3.661,1493.2495,0.7506,0.275,0.7
understand it's been pretty exciting,1493.76,4.32,1495.92,0.7506,0.275,0.7
here for you too oh yes it has been fed,1495.08,4.44,1497.3,0.4019,0.0,0.7
I wish there was something I could do to,1498.08,3.66,1499.91,0.4019,0.0,-0.7
help don't think there is Steven,1499.52,3.96,1501.5,0.4019,0.0,0.3
the Constable wants to know if anyone,1501.74,3.299,1503.3895,0.0,0.2,0.2
left the house today,1503.48,3.6,1505.28,0.0,0.0,0.2
well nothing personal I assure you I've,1505.039,3.901,1506.9895,0.0165,0.0,0.2
been asked to check up on everybody,1507.08,3.959,1509.0594999999998,0.0,0.0,0.5
I haven't been out all day constable,1508.94,4.08,1510.98,0.0,0.0,-0.7
that's all I wanted to know thank you,1511.039,3.901,1512.9895,0.3612,0.0,0.7
very much well good night then don't,1513.02,5.36,1515.7,0.6749,0.48,0.4
forget to lock your doors I won't,1514.94,3.44,1516.66,-0.2263,0.0,-0.7
his stepbrother gave him an accusing,1520.159,3.441,1521.8795,-0.1779,0.0,-0.7
oh Professor could I see you for a,1523.6,4.92,1526.06,0.0,0.0,0.2
moment please,1526.159,2.361,1527.3395,0.3182,0.0,0.5
would you mind calling him he doesn't,1535.46,4.459,1537.6895,0.0,0.0,-0.7
know me you're not afraid of him are you,1537.08,5.94,1540.05,0.0,0.3,0.3
I'm sure he loves policemen I'm not in,1539.919,5.38,1542.6090000000002,0.7184,0.5,0.3
right Carlton go away,1545.299,3.441,1547.0195,0.0,0.2857142857142857,-0.7
well good night good night,1548.84,4.219,1550.9495,0.7845,0.7,0.6
anything wrong Alvin,1562.34,4.98,1564.83,-0.4767,-0.5,0.3
because I just stopped by to tell him,1565.159,3.601,1566.9595000000002,-0.2263,0.0,0.4
the same thing I told you in town today,1567.32,6.32,1570.48,0.0,0.0,0.5
oats see anything on your way home nope,1568.76,4.88,1571.2,0.0,0.0,0.7
well good night professor,1574.82,4.28,1576.96,0.6124,0.7,-0.7
good night,1576.74,2.36,1577.92,0.4404,0.7,0.8
your hat Oaks oh yeah I keep forgetting,1582.62,6.14,1585.6899999999998,0.296,0.0,0.3
come along Carlton,1585.86,2.9,1587.31,0.0,0.0,0.7
evening Helen,1592.159,2.9,1593.6090000000002,0.0,0.0,0.4
Kellen I want to talk to you a moment,1596.48,4.76,1598.86,0.0772,0.0,0.3
now Helen I don't want to frighten you,1601.4,5.04,1603.92,0.2057,0.0,0.2
but because of what happened in town we,1603.98,4.02,1605.99,0.0,0.0,-0.7
have to be especially careful for the,1606.44,3.0,1607.94,0.2247,-0.2,-0.7
next few days,1608.0,3.179,1609.5895,0.0,-0.1,0.2
if you should see anything outside of,1609.44,4.739,1611.8095,0.0,0.0,0.2
this house or even in it that makes you,1611.179,5.281,1613.8195,0.0,0.0,0.4
suspicious I want you to let me know see,1614.179,3.841,1616.0995,-0.296,0.0,0.3
that someone else does your outside work,1616.46,4.02,1618.47,0.0,0.0,-0.7
you stay in the house,1618.02,4.139,1620.0895,0.0,0.0,0.2
and don't hesitate to come to me at any,1620.48,3.6,1622.28,0.2057,0.0,0.5
hour if you need help,1622.159,3.661,1623.9895,0.4019,0.0,0.5
now you may go up to a stepmother if you,1624.08,3.92,1626.04,0.0,0.0,-0.7
remember what I told you,1636.14,5.3,1638.7900000000002,0.0,0.0,0.4
don't trust anyone,1638.299,3.141,1639.8695,-0.4023,0.0,-0.8
leave the fire and down heaven,1662.539,3.681,1664.3795,0.1779,-0.15555555555555559,0.4
pack your things,1667.46,4.88,1669.9,0.0,0.0,0.4
leave this house tonight,1668.96,3.38,1670.65,-0.0516,0.0,-0.7
too many trees,1674.779,5.341,1677.4495,0.0,0.5,0.2
to check their branches,1677.12,5.28,1679.76,0.0,0.0,0.4
knock the window,1680.12,4.679,1682.4595,0.0,0.0,-0.7
try to get in,1682.4,8.1,1686.45,0.0,0.0,-0.7
and it's dark they move I've seen them,1684.799,8.521,1689.0595,0.0,-0.15,0.4
creeping up to the house,1690.5,6.32,1693.66,0.0,0.0,0.2
throw away my dear,1693.32,3.5,1695.07,0.3818,0.0,0.3
I'm such a little girl,1698.299,5.281,1700.9395,0.0,-0.09375,0.8
I want to take care of you,1700.94,5.219,1703.5495,0.5423,0.0,0.7
if you don't leave the houses I,1703.58,6.24,1706.6999999999998,0.0382,0.0,-0.7
ask you to it was sleep in this room,1706.159,5.161,1708.7395,0.0,0.0,0.2
don't be afraid of me,1711.32,5.94,1714.29,0.0,-0.6,0.4
I want to take care of you,1713.779,5.821,1716.6895,0.5423,0.0,0.7
you're not safe my dear,1719.6,3.98,1721.59,-0.5559,-0.25,-0.7
don't leave me alone,1728.9,5.34,1731.5700000000002,0.2235,0.0,-0.7
you're worse than nice Barker,1730.82,5.76,1733.7,-0.0772,0.09999999999999998,-0.7
start fussing,1734.24,4.14,1736.31,0.0,0.0,-0.7
you won't leave the house as I ask you,1736.58,3.06,1738.11,0.0382,0.0,-0.7
the least you can do is to leave me,1738.38,2.58,1739.67,-0.0516,-0.3,-0.7
go over there and sit down,1740.96,6.199,1744.0595,0.0,-0.15555555555555559,0.4
stay where you are I don't need your,1785.6,2.6,1786.9,0.0,0.0,-0.7
your own business,1797.539,8.95,1802.014,0.0,0.6,0.7
what is it,1824.96,2.66,1826.29,0.0,0.0,0.2
well that must be worse get Albert,1830.419,4.281,1832.5595,-0.25,-0.4,-0.7
give me the Brandy Helen,1842.179,3.681,1844.0195,0.0,0.0,0.3
it's empty is there any more,1846.98,5.12,1849.54,-0.2023,0.2,0.2
give me the eater then,1848.96,3.14,1850.53,0.0,0.0,0.5
don't stand there give me The Ether,1852.32,3.44,1854.04,0.0,0.0,-0.7
why did you have to come back Stephen,1876.02,6.259,1879.1495,0.0,0.0,0.7
why didn't you stay in Europe mother,1879.32,5.339,1881.9895,0.0,0.0,-0.7
there's always trouble when you come,1882.279,4.601,1884.5795,-0.4019,-0.2,-0.7
always trouble,1886.88,3.019,1888.3895,-0.4019,-0.2,-0.7
why didn't you stay away,1889.94,3.5,1891.69,0.0,0.0,-0.7
I want Dr Patty,1893.539,4.561,1895.8195,0.0772,0.0,0.6
you said you didn't want him here,1898.1,2.52,1899.36,-0.0572,0.0,-0.7
you and Albert decided that,1900.62,5.939,1903.5895,0.0,0.0,0.5
I want Dr Patty,1903.98,4.98,1906.47,0.0772,0.0,0.4
mother we've given him a chance you,1906.559,5.041,1909.0795,0.25,0.0,0.4
haven't improved any I'll never improve,1908.96,6.3,1912.11,-0.6072,0.0,-0.9
that ancient Dr Harvey,1911.6,5.16,1914.18,0.0,0.0,0.6
stupid girl,1915.26,4.32,1917.42,-0.5267,-0.7999999999999999,-0.7
it's all your fault,1916.76,5.58,1919.55,-0.4019,0.0,-0.7
you brought on this attack,1919.58,5.459,1922.3095,-0.561,0.0,-0.7
she deliberately refused to let me have,1922.34,4.439,1924.5595,-0.296,0.0,-0.7
my spectacle case,1925.039,4.26,1927.169,0.0,0.0,0.4
mother Helen wouldn't have any reason,1926.779,4.861,1929.2095,0.0,0.0,0.4
for refusing to give it to you never,1929.299,5.041,1931.8195,-0.4019,0.0,-0.7
mind never mind we won't talk about it,1931.64,4.32,1933.8,0.0,0.0,-0.7
get out now both of you,1935.96,6.74,1939.33,0.0,0.0,-0.8
go and call Dr Patty,1939.02,3.68,1940.86,0.0,0.0,0.6
will you be all right,1946.1,4.079,1948.1395,0.0,0.2857142857142857,0.2
after all these years you asked me if,1948.02,5.82,1950.93,0.0,0.0,0.2
I'll be all right oh Stephen,1950.179,7.401,1953.8795,0.0,0.2857142857142857,0.4
get out take beneatha with you,1953.84,3.74,1955.71,0.0,0.0,0.4
well mother I can see that you're,1959.12,2.88,1960.56,0.2732,0.0,-0.7
feeling better already,1960.679,4.141,1962.7495,0.5267,0.5,0.7
I don't like that Issa I don't think it,1962.0,5.52,1964.76,-0.2755,0.0,-0.7
does any good but Dr Perry and Dr Harvey,1964.82,4.14,1966.89,0.2382,0.7,0.3
explained to you that taken us more,1967.52,3.539,1969.2895,0.0,0.5,-0.5
quantities it's a stimulant rather than,1968.96,4.8,1971.36,0.0,0.0,-0.7
a depressant it did help you didn't it,1971.059,6.681,1974.3995,0.0258,0.0,0.2
it's been another new day isn't there,1973.76,3.98,1975.75,0.0,0.13636363636363635,0.3
nobody told me,1978.08,3.26,1979.71,0.0,0.0,-0.7
nobody had to,1981.5,3.26,1983.13,0.0,0.0,0.8
I always know everything,1985.22,3.62,1987.03,0.0,0.0,0.2
no Blanche,1998.48,3.199,2000.0795,-0.296,0.0,0.2
oh Blanche if you don't come here I'll,2010.899,5.701,2013.7495,0.0,0.0,0.7
come over yes I'll come over yes I'll,2012.94,6.32,2016.1,0.6597,0.0,0.7
hail hands I love beside the Shalimar,2029.279,6.181,2032.3695,0.6705,0.5,0.6
oh dude I'm so unhappy,2040.12,6.799,2043.5195,-0.5598,-0.6,-0.8
where were you this afternoon why,2048.82,4.14,2050.8900000000003,0.0,0.0,-0.7
those are mine I know,2053.5,3.5,2055.25,0.0,0.0,0.7
so you've unmasked me well I don't know,2058.24,4.56,2060.52,0.2732,0.0,-0.7
whether I've unmasked you or not,2061.06,3.0,2062.56,0.0,0.0,0.5
but I don't know why you told her,2062.8,2.4,2064.0,0.0,0.0,-0.7
Constable you weren't out this afternoon,2064.06,3.42,2065.77,0.0,0.0,0.2
when obviously you were well to be,2065.2,3.78,2067.09,0.2732,0.0,-0.7
