text,start,duration,time_midpoint,vader,textblob,llama3
Jake if you force me to accept the idea,845.88,3.48,847.62,0.3818,0.0,0.2
that I need a doctor,847.74,3.599,849.5395,0.0,0.0,-0.7
that I can't work this out by myself,849.36,3.36,851.04,0.0,0.0,-0.7
it's not going to get better don't you,852.72,3.9,854.6700000000001,0.4404,0.5,-0.7
what's the matter,856.62,4.32,858.78,0.0258,0.0,-0.5
you've been hurt,860.94,5.3,863.59,-0.5267,0.0,-0.7
I said it was nothing,863.399,2.841,864.8195,0.0,0.0,-0.7
why can't you tell me,867.24,8.069,871.2745,0.0,0.0,-0.7
was it last night,876.48,8.1,880.53,0.0,0.0,0.2
I'll put it away I want a note,888.72,5.34,891.39,0.0772,0.0,0.2
it all happens so quickly,894.06,5.219,896.6695,0.0,0.3333333333333333,0.6
I was awakened,897.3,4.06,899.3299999999999,0.0,0.0,0.4
I thought I heard someone in the hole,899.279,3.721,901.1395,0.0,0.0,-0.7
as I came out of my room I saw you,903.0,6.36,906.18,0.0,0.0,0.4
walking down the stairs,906.36,5.279,908.9995,0.0,-0.15555555555555559,0.4
I called you but you didn't answer,909.36,5.099,911.9095,0.0,0.0,-0.7
so I ran after you,911.639,5.281,914.2795,0.0,0.0,0.6
you saw me coming,914.459,5.041,916.9795,0.0,0.0,0.6
and took the gun out of your purse,916.92,4.06,918.95,-0.34,0.0,-0.7
then there was a shot,919.5,2.639,920.8195,0.0,0.0,0.4
I don't remember much after that,922.139,4.44,924.359,0.0,0.2,-0.7
I must have passed out,924.6,6.479,927.8395,0.0,0.0,-0.7
oh no oh Alison darling it's nothing,926.579,7.56,930.359,0.3818,0.0,0.4
serious it's only a surface wound I,931.079,4.451,933.3045,-0.0772,-0.16666666666666666,0.2
might have killed you,934.139,4.2,936.239,-0.6705,-0.2,-0.7
Dr Reinhardt,946.22,6.54,949.49,0.0,0.0,0.6
I want to see him,949.38,3.38,951.07,0.0772,0.0,0.8
what do you think that is your arm come,979.16,4.919,981.6195,0.0,0.0,0.2
hello hello,993.24,4.74,995.61,0.0,0.0,0.5
too late probably something important,995.639,3.14,997.209,0.2023,0.05000000000000002,0.4
why didn't you answer the phone or shut,998.779,4.62,1001.089,0.0,0.0,-0.7
oh where is she well maybe she's in her,1006.199,5.101,1008.7495,0.2732,0.0,0.2
room just you sure she could be done,1008.48,4.5,1010.73,0.3182,0.5,-0.7
here shouldn't leave the place,1011.3,3.539,1013.0695,0.0382,0.0,-0.7
unattended certainly expect to do,1012.98,2.94,1014.45,0.34,0.21428571428571427,0.2
everything myself how can I get into,1014.839,4.201,1016.9395,0.0,0.0,0.2
people like this around me,1015.92,4.919,1018.3795,0.3612,0.0,0.7
definitely definitely,1019.04,4.02,1021.05,0.6597,0.0,0.8
ah there you are,1020.839,4.561,1023.1195,0.0,0.0,0.7
calm down four eyes curing business,1023.06,3.6,1024.86,0.3182,0.07222222222222223,0.4
hours why aren't you here in the studio,1025.4,2.46,1026.63,0.0,0.0,-0.7
you can't hear the phone from upstairs,1026.66,2.88,1028.1,0.0,0.0,-0.4
I'm not your switchboard operator,1029.54,3.72,1031.4,0.0,0.0,-0.7
is that clear,1031.819,2.88,1033.259,0.3818,0.10000000000000002,0.5
with no one here what kind of a place,1033.26,3.24,1034.88,-0.296,0.6,0.2
will the customers think this is what,1034.699,4.62,1037.009,0.0,0.0,-0.7
kind of a place is it four eyes it,1036.5,4.14,1038.57,0.0,0.6,0.2
happens to be one of the oldest Daphne,1039.319,3.12,1040.879,0.0,0.0,0.5
do we had the most interesting trip that,1040.64,4.5,1042.89,0.4576,0.5,0.7
scenery was just lovely just lovely,1042.439,5.701,1045.2895,0.8225,0.5,0.9
really then there was this sick lady uh,1045.14,5.039,1047.6595000000002,-0.596,-0.2571428571428571,-0.7
on the way up and Charles told me to,1048.14,4.2,1050.24,0.0,0.0,0.4
help her and I did and Charles said I,1050.179,4.321,1052.3395,0.4019,0.0,0.4
handled it very well isn't that nice,1052.34,4.02,1054.35,0.0157,0.4,0.5
yes Grace that's nice where are the,1056.36,5.22,1058.9699999999998,0.8074,0.6,0.7
cigarettes goodly oh no there they are,1058.64,5.58,1061.43,-0.296,-0.35,-0.7
there in the Box,1061.58,6.18,1064.6699999999998,0.0,0.0,-0.7
Daphne you shouldn't smoke so much,1064.22,5.72,1067.08,0.0,0.2,0.2
like a good girl get us back for you,1069.94,4.68,1072.28,0.6597,0.35,0.7
you see on the train everything went,1077.36,4.5,1079.61,0.0,0.0,0.5
exactly according to my plan your plan,1079.64,4.8,1082.0400000000002,0.0,0.25,-0.7
it's more like a five-year plan to me,1081.86,4.02,1083.87,0.4201,0.5,0.7
you know we've got to be very careful,1084.44,3.0,1085.94,0.2247,-0.13,0.3
about every detail did you see you,1085.88,4.08,1087.92,0.0,0.0,-0.7
subtly not good because tomorrow she's,1087.44,4.859,1089.8695,-0.3412,-0.35,0.4
going to tomorrow what 12 o'clock it's,1089.96,5.04,1092.48,0.0,0.0,0.2
all set perfect,1092.299,5.901,1095.2495,0.5719,1.0,0.8
your husband made the appointment for,1175.96,6.12,1179.02,0.0,0.0,0.3
this time oh it's quite all right doctor,1177.98,4.1,1180.03,0.0,0.2857142857142857,0.4
and then I started walking in my sleep,1182.36,5.1,1184.91,0.0,0.0,0.2
about two months ago,1185.0,4.08,1187.04,0.0,0.0,0.2
but I've always been perfectly healthy,1189.08,3.479,1190.8194999999998,0.8847,0.5,0.6
in fact they're almost monotonously,1192.559,4.101,1194.6095,0.0,0.0,-0.5
Dr Reinhardt I'm sorry but,1198.74,4.5,1200.99,-0.0387,-0.5,-0.7
would you mind,1201.5,4.82,1203.91,0.0,0.0,-0.7
not doing that,1203.24,3.08,1204.78,0.0,0.0,0.2
you're silly,1207.559,5.701,1210.4095,0.0258,-0.5,0.7
I'm usually not so go on,1210.2,7.7,1214.05,0.0,0.125,0.3
well on the train I found that I'd taken,1213.26,4.64,1215.58,0.2732,0.0,0.2
I had a gun,1218.419,3.021,1219.9295000000002,-0.34,0.0,0.6
my husband keeps wanting I must have,1222.38,5.78,1225.2700000000002,0.0,0.0,-0.7
taken it I am,1224.419,3.741,1226.2895,0.0,0.0,0.2
you shot someone,1229.16,3.139,1230.7295,0.0,0.0,-0.8
yes I shot him,1233.9,4.2,1236.0,0.4019,0.0,-0.8
who knows what you may do the next time,1236.0,4.559,1238.2795,0.0,0.0,0.2
oh doctor there won't be a next time,1238.1,5.579,1240.8895,0.0,0.0,-0.7
this is Scotland how can you be sure the,1240.559,6.86,1243.989,0.3182,0.5,0.3
doctor and you'll be sure of anything,1243.679,3.74,1245.549,0.3182,0.5,0.4
light body alright,1248.539,6.201,1251.6395,0.25,0.4,0.4
the life no,1251.059,3.681,1252.8995,-0.296,0.0,-0.8
why did you do that,1261.86,3.08,1263.4,0.0,0.0,-0.7
thank you I told you the light didn't,1267.44,4.46,1269.67,0.3612,0.4,-0.5
Mrs Cortland you are frightened,1275.36,7.1,1278.91,-0.4404,0.0,-0.7
do you know why you're frightened,1278.419,4.041,1280.4395000000002,-0.4404,0.0,0.4
yeah yeah very nervous aren't we,1285.2,5.64,1288.02,0.2516,0.2,-0.7
this is Cortland please try to control,1288.559,4.5,1290.809,0.3182,0.0,0.2
why aren't you going to tell me I'll,1293.059,4.5,1295.309,0.0,0.0,0.6
show you I'm quite capable of accepting,1295.28,4.259,1297.4095,0.6962,0.2,-0.7
may I use your phone,1297.559,6.381,1300.7495,0.0,0.0,0.4
oh yes yes it's right over there,1299.539,4.401,1301.7395,0.6597,0.2857142857142857,0.7
is this Mr coughlin's office I wish to,1315.679,5.341,1318.3495,0.4019,0.0,0.7
speak to him please this is Dr Reinhardt,1318.2,7.14,1321.77,0.3182,0.0,0.2
ah Mr Cortland I must see you right away,1321.02,7.2,1324.62,0.0,0.2857142857142857,0.7
oh no it won't wait,1325.34,5.459,1328.0694999999998,-0.296,0.0,-0.7
yes it's serious,1328.22,4.8,1330.62,0.34,-0.3333333333333333,0.7
yes it's very serious,1330.799,3.901,1332.7495,0.2748,-0.43333333333333335,0.7
and that's fine,1333.02,4.279,1335.1595,0.2023,0.4166666666666667,0.5
right away,1380.559,3.12,1382.119,0.0,0.2857142857142857,0.7
but he must be there,1384.26,3.2,1385.86,0.0,0.0,0.5
Bismillah someone just talked to him I,1387.799,3.961,1389.7795,0.0,0.0,0.3
heard him your husband left some time,1389.72,4.8,1392.12,0.0,0.0,-0.7
ago Mrs Cortland,1391.76,5.46,1394.49,0.0,0.0,0.2
how long ago oh I should say at least,1394.52,4.139,1396.5895,0.0,-0.175,0.2
half an hour,1397.22,4.459,1399.4495,0.0,-0.16666666666666666,0.2
that's impossible,1398.659,3.02,1400.169,0.0,-0.6666666666666666,-0.7
no thank you,1404.12,3.08,1405.66,-0.2755,0.0,-0.7
who knows what you may do the next time,1422.98,4.92,1425.44,0.0,0.0,0.3
hello around here,1492.02,5.779,1494.9095,0.0,0.0,0.4
anybody home,1494.659,3.14,1496.229,0.0,0.0,0.4
the door is open it's very observing,1499.58,9.54,1504.35,0.0,0.1,0.4
ah let's see one two three four,1504.2,7.44,1507.92,0.0,0.0,0.2
five more in the car six,1509.12,4.98,1511.61,0.0,0.5,0.7
it's funny nobody here but the family,1511.64,4.38,1513.8300000000002,0.2382,0.25,0.4
Hmm this place is certainly uh crawling,1516.02,5.82,1518.93,0.34,0.21428571428571427,-0.7
with cortlands isn't it Penningtons this,1519.26,4.74,1521.63,0.0,0.0,0.2
