text,start,duration,time_midpoint
dislike you for this but that doesn't,1057.12,5.64,1059.9399999999998
concern me you must have been such a,1059.72,6.16,1062.8
sweet girl once tell me what happened,1062.76,7.84,1066.68
the war Frenchman German an,1065.88,7.56,1069.66
American and that time I kept hoping for,1070.6,5.68,1073.4399999999998
the Cavalry to,1073.44,2.84,1074.8600000000001
come yes yes I think you'll do very well,1077.44,5.8,1080.3400000000001
the stupid ones always try to get to the,1080.84,4.56,1083.12
door my dear young lady I happen to know,1083.24,4.12,1085.3
that Mr Parker left town early this,1085.4,4.12,1087.46
afternoon and couldn't possibly have,1087.36,4.92,1089.82
sent that message I also knew that I was,1089.52,6.6,1092.82
walking into a trap a very clever,1092.28,6.56,1095.56
one what are you going to,1096.12,6.08,1099.1599999999999
do call the police the police Heavens,1098.84,8.04,1102.86
know £1 you said how would you like,1102.2,7.76,1106.0800000000002
500 I know my stuck in trade I'm not,1106.88,5.679,1109.7195000000002
worth it the Market's Rising an old,1109.96,4.24,1112.08
friend has just arrived in diamond stud,1112.559,4.801,1114.9595
so I have a job for you a,1114.2,7.8,1118.1000000000001
job that's so what kind of a job you ask,1117.36,8.12,1121.4199999999998
him a question to get him to,1122.0,7.44,1125.72
answer what kind of question Michael,1125.48,6.079,1128.5195
darling now tell me where the diamonds,1129.44,4.92,1131.9
are in your own sweet way of course how,1131.559,4.641,1133.8795
do I know you'll pay have you ever seen,1134.36,3.36,1136.04
a more honest,1136.2,4.4,1138.4
face very well then shall we say half,1137.72,5.88,1140.66
the money down well that's much better,1140.6,5.319,1143.2595
I'll take the job,1143.6,5.36,1146.28
good do you want to kiss,1145.919,6.0,1148.919
me no I think not you better keep your,1148.96,6.12,1152.02
kisses for emergencies but tell me why,1151.919,6.081,1154.9595000000002
should a young woman with your talents,1155.08,5.64,1157.8999999999999
be driven to such extremities as,1158.0,5.44,1160.72
this there is an extra charge for my,1160.72,6.36,1163.9
life story well my dear we have a plane,1163.44,5.32,1166.1000000000001
to catch early tomorrow so I think I'd,1167.08,3.479,1168.8194999999998
better pack my,1168.76,5.24,1171.3799999999999
bag but um you can fix yourself a drink,1170.559,7.761,1174.4395
if you like Miss uh Miss oh no suzan to,1174.0,7.76,1177.88
you Mr Martin Gale,1178.32,8.359,1182.4995
Fred suzan to you,1181.76,4.919,1184.2195
Pleasant holiday Mr Martingale very nice,1224.6,4.16,1226.6799999999998
have you missed me Paul I've had company,1226.76,5.24,1229.3799999999999
but none so beguiling as I bring you,1228.76,6.44,1231.98
now M suzan Reno may I present Mr Paul,1232.0,6.32,1235.16
ble the head of our police,1235.2,3.12,1236.76
Bureau how' you,1238.52,3.44,1240.24
do Mel Rena is the niece of one of our,1242.28,5.04,1244.8
largest French stockholders forgive me,1244.96,4.599,1247.2595000000001
Melle I'm a little overwhelmed by such,1247.32,4.9,1249.77
beauty well put,1249.559,8.041,1253.5795
commandant,1257.6,29.92,1272.56
right consider this place for a minute,1287.52,5.84,1290.44
if you will it often reminds me of the,1290.159,5.601,1292.9595000000002
interior of a whales belly you sure get,1293.36,4.24,1295.4799999999998
around it's only an intellectual,1295.76,4.56,1298.04
Association of course but it's just from,1297.6,5.04,1300.12
the whales sworded interior that we,1300.32,4.4,1302.52
scavenge the base for the most exciting,1302.64,5.76,1305.5200000000002
perfumes and that in turn be be confused,1304.72,7.48,1308.46
with with desirability with virtue with,1308.4,6.72,1311.76
great Passion say why are you here I,1312.2,6.12,1315.26
mean you I any of us why do we stay here,1315.12,7.0,1318.62
in DED huh simply because we are,1318.32,5.8,1321.22
infatuated,1322.12,5.6,1324.9199999999998
yes infatuated plucking at the skirts of,1324.12,6.439,1327.3394999999998
this woman this this desert this,1327.72,6.439,1330.9395
heartless corisan but we we stay here,1330.559,7.48,1334.299
etly hopeful for some small glittering,1334.159,7.241,1337.7795
favor amazing place this this place here,1338.039,5.64,1340.859
in a desert where where the gems slide,1341.4,5.84,1344.3200000000002
just a few inches below the surface free,1343.679,5.961,1346.6595
free for the taking,1347.24,6.0,1350.24
were it not for certain unfortunate,1349.64,6.32,1352.8000000000002
restrictions here go away you'll spoil,1353.24,3.4,1354.94
Rhythm Dr Hunter's famous prescription,1356.64,5.279,1359.2795
for pickling the,1360.32,6.959,1363.7994999999999
heart one injection every 15,1361.919,5.36,1364.5990000000002
minutes the rhythm is,1376.64,5.12,1379.2
doc Michael whiskey and,1386.76,7.76,1390.64
soda you did a good job on my boy,1390.2,4.32,1392.3600000000001
Duc did a good job on you,1395.08,4.44,1397.3
Michael Scar's almost gone why not had,1399.919,7.281,1403.5595
almost two years to,1404.44,2.76,1405.8200000000002
why did you come,1410.2,2.959,1411.6795
back I had business with Martingale and,1414.12,6.4,1417.32
now I'm in business for,1417.48,3.04,1419.0
myself I'm making a,1420.799,3.561,1422.5795
survey which of vogel's boys drinks the,1425.279,5.801,1428.1795
most owes the most,1427.84,6.16,1430.9199999999998
Henry what's happened to our friend,1434.0,6.44,1437.22
Thompson he,1437.2,3.24,1438.82
why don't you go sell your rug someplace,1498.919,3.681,1500.7595000000001
else heard a curious story the other day,1505.399,6.601,1508.6995
Mr Davis it's about a young man a a,1508.039,5.52,1510.799
hunter who used to make his living,1512.0,4.88,1514.44
around here as a guide until um until he,1513.559,6.36,1516.739
got into trouble what kind of trouble oh,1516.88,5.039,1519.3995000000002
it seems he took an impetuous gentleman,1519.919,4.48,1522.159
somewhat beyond the main Hunting Party,1521.919,4.961,1524.3995
this gentleman he he was obsessed by one,1524.399,5.561,1527.1795
idea he wanted to shoot a line so one,1526.88,5.56,1529.66
night they they camped quite near to a,1529.96,4.56,1532.24
prohibited area and and to amuse the,1532.44,3.92,1534.4
gentleman he started to tell him some of,1534.52,4.72,1536.8799999999999
the tales of the prohibited Diamond area,1536.36,5.88,1539.3
perhaps the one about the,1539.24,5.48,1541.98
clerk you know the clerk that made a,1542.24,4.799,1544.6395
quick Dash past a Baran scooped up a,1544.72,5.24,1547.34
busho of diamonds they're lying only a,1547.039,4.52,1549.299
few inches under the,1549.96,4.76,1552.3400000000001
sand and he fled to Angola and from,1551.559,4.801,1553.9595
there to England and there he's supposed,1554.72,4.12,1556.78
to be living now like a fabulous,1556.36,5.319,1559.0194999999999
friends at any rate in the morning when,1558.84,6.28,1561.98
a guide woke up his gentleman was gone,1561.679,6.521,1564.9395000000002
pasted a Barian into a prohibited,1565.12,5.919,1568.0794999999998
area is this,1568.2,4.88,1570.64
interesting it's,1571.039,5.88,1573.979
interesting yes well eventually he found,1573.08,4.76,1575.46
Delirious fantastic as it sounds,1577.84,5.64,1580.6599999999999
wallowing but wallowing in a virtual bed,1580.559,4.761,1582.9395
diamonds he got him back but the two,1585.32,4.0,1587.32
fell into the hands of the diamond,1587.76,4.919,1590.2195
police and the impetuous gentleman who,1589.32,6.479,1592.5594999999998
so badly wanted to shoot a lion died,1592.679,5.081,1595.2195000000002
incoherently poor,1597.76,6.88,1601.2
gentleman what happened to the GU H,1600.76,7.72,1604.62
oh he was badly beaten by the police and,1604.64,5.72,1607.5
then he was released after a time and,1608.48,3.64,1610.3
packing but apparently he has never,1612.12,5.76,1615.0
disclosed the location of the diamonds,1615.279,4.4,1617.479
curious part about the story as it was,1617.88,4.279,1620.0195
told to me is that this young man this,1619.679,4.521,1621.9395000000002
this guy he's supposed to be raty and,1622.159,5.361,1624.8395
Diamond at this very moment his purpose,1624.2,5.28,1626.8400000000001
of course you can easily,1627.52,6.0,1630.52
guess have you ever done any hunting Mr,1629.48,6.96,1632.96
Davis once or,1633.52,6.879,1636.9595
twice I was only thinking if uh if you,1636.44,6.479,1639.6795
ever meet this young man this guide you,1640.399,5.081,1642.9395
might deliver a message for me saying,1642.919,6.841,1646.3395
what oh saying uh saying that I'm here,1645.48,6.559,1648.7595000000001
free as the wind Fountain of,1649.76,4.56,1652.04
extraordinary knowledge splendidly,1652.039,5.961,1655.0194999999999
corrupt and eager to be of profitable,1654.32,6.56,1657.6
service where would he find you that,1658.0,5.64,1660.82
wouldn't be,1660.88,6.279,1664.0195
difficult never heard of,1663.64,3.519,1665.3995
uh if you excuse me please you see they,1673.64,6.519,1676.8995
and I we slightly disagree about a man's,1677.919,4.841,1680.3395
privilege to to occasionally sell or buy,1680.159,3.841,1682.0795
a few little,1682.76,5.0,1685.26
diamonds until we meet,1684.0,3.76,1685.88
again good luck keep out of the drive,1690.679,7.281,1694.3195
after you sir don't be so rude don't,1694.64,5.759,1697.5195
me bring me another whiskey and soda,1704.64,5.519,1707.3995
with yes sir,1706.84,3.319,1708.4995
there's your,1712.559,2.401,1713.7595
quar hello,1718.32,4.079,1720.3595
Michael you're looking so much better,1720.2,3.64,1722.02
than when I saw you,1722.399,4.681,1724.7395
last it was a long rest well forgive me,1723.84,5.04,1726.36
Mr Davis Mr Reno she's the niece of one,1727.08,5.439,1729.7994999999999
of our stockholders I do do hello Miss,1728.88,5.399,1731.5795
Rena has come here to see for herself,1732.519,5.28,1735.159
the irresistible glamour of Africa and,1734.279,5.361,1736.9595
the man men who live in,1737.799,6.561,1741.0795
it really well Mr Martingale I thought,1739.64,6.84,1743.0600000000002
you told me I'd find this place quite,1744.36,5.84,1747.28
dull if I like young rude Americans I,1746.48,5.84,1749.4
should be devoted to them and start for,1750.2,4.68,1752.54
life I'm afraid Michael could jist about,1752.32,4.8,1754.72
the ladies it's a very common amongst,1754.88,4.76,1757.2600000000002
professional hunters and guides I,1757.12,5.08,1759.6599999999999
suppose as Hunters they feel that U they,1759.64,5.36,1762.3200000000002
ought to do the hunting a,1762.2,6.52,1765.46
hunter well then perhaps retired and so,1765.0,5.679,1767.8395
young no he's not rard my de he's just,1768.72,3.64,1770.54
entering the diamond business he's,1770.679,3.84,1772.5990000000002
working for,1772.36,5.039,1774.8795
you I'm working for me Michael may I say,1774.519,4.961,1776.9995
something quickly I regard this incident,1777.399,4.441,1779.6194999999998
of two years ago as ancient history I,1779.48,5.48,1782.22
hold nothing against you I regret what,1781.84,5.52,1784.6
happened and I'm willing to see that you,1784.96,5.319,1787.6195
get your license back if you will tell,1787.36,5.84,1790.28
us where the diamonds,1790.279,5.76,1793.159
are Maring Gale I'm dead from Cape Town,1793.2,5.24,1795.82
to the Belgian C I'm an under desirable,1796.039,4.52,1798.299
at Kinko I can't get a job and I can't,1798.44,4.64,1800.76
get a passport to go anywhere else and,1800.559,3.881,1802.4995
you are the one man that can help me to,1803.08,3.479,1804.8194999999998
get my license that's why I came back,1804.44,5.2,1807.04
here but now you're a little too late,1806.559,4.521,1808.8195
yesterday might have been,1809.64,4.519,1811.8995
different V I didn't like what that,1811.08,4.92,1813.54
smiling sadus did to me at the dock or,1814.159,3.961,1816.1395
what he did to a friend of mine I'm,1816.0,3.559,1817.7795
sorry to hear this Michael but what can,1818.12,4.12,1820.1799999999998
I do not a thing marale not a thing,1819.559,4.201,1821.6595
after the reception Vogal gave me I've,1822.24,4.799,1824.6395
forgotten where the diamonds are have,1823.76,4.3,1825.91
cheers you'll have to do better my,1837.76,5.75,1840.635
hello Carl your Mr Davis hat fle and vle,1862.279,6.801,1865.6795
hates him the one thing vogle Treasures,1866.76,4.48,1869.0
more than his house and you must see his,1869.08,4.319,1871.2395
house my dear is the hope of someday,1871.24,4.88,1873.68
beating Mike Davis to death you know I,1873.399,5.361,1876.0794999999998
find the comeon most charming and I,1876.12,4.12,1878.1799999999998
intend to spend a good part of the,1878.76,5.039,1881.2795
evening with him so why don't you invite,1880.24,6.559,1883.5195
him to our table Davis is your,1883.799,6.48,1887.039
business d Dions are your business but,1886.799,5.161,1889.3795
mine tell me have you ever gone fishing,1891.96,9.24,1896.58
H what did you use for bit small mael,1896.559,9.0,1901.059
fish so if you were going to catch a man,1901.2,6.64,1904.52
what would you use for,1905.559,5.08,1908.099
beat my fondest Hope was that you'd find,1907.84,6.959,1911.3194999999998
the diamonds but this to set each of,1910.639,5.601,1913.4395
them against the,1914.799,4.88,1917.239
other the memory of it warm in my old,1916.24,6.88,1919.68
age oh hello Paul would you like to join,1919.679,5.12,1922.239
us you like,1923.12,4.01,1925.125
come I hope you're enjoying Diamond St,1934.32,5.12,1936.8799999999999
even more than I expect do sit down Paul,1936.919,4.321,1939.0795
I thank you would you like to have some,1939.44,4.16,1941.52
champagne with me that be very nice,1941.24,5.319,1943.8995
perfectly cold cool as the desert night,1943.6,4.64,1945.9199999999998
M REO you must allow me to to show you,1946.559,4.041,1948.5795
the deserted night sometimes it's more,1948.24,4.64,1950.56
beautiful here than anywhere else in the,1950.6,5.319,1953.2595
world and I'd like you to see my house I,1952.88,5.56,1955.66
think it would please you we must do,1955.919,3.321,1957.5795
sometime do that which Diamond start,1959.24,4.96,1961.72
before and now if you'll excuse,1971.24,4.2,1973.34
I must be wait Martingale Michael yes,1980.919,5.0,1983.419
how else can he lead us to the diamonds,1983.84,4.079,1985.8795
you allow me to persuade him oh no Paul,1985.919,3.201,1987.5195
you had your way once with him and you,1987.919,3.72,1989.779
failed if you forgotten no I haven't,1989.12,4.0,1991.12
forgotten that because of the report of,1991.639,3.28,1993.279
my failure that someone sent in I failed,1993.12,3.679,1994.9595
to get a district of my own my dear Paul,1994.919,4.24,1997.039
must we always talk sh by the way Paul,1996.799,3.36,1998.479
when are you going to apply for the,1999.159,3.281,2000.7995
persu club in Cape Town,2000.159,4.52,2002.419
again a day you'll be absent from a,2002.44,4.0,2004.44
membership this is a very dangerous,2006.44,4.079,2008.4795000000001
thing to do Mr,2008.679,5.201,2011.2795
Davis you are tense,2010.519,5.721,2013.3795
cautious I I thought you might want,2013.88,5.039,2016.3995000000002
company I'm used to being alone oh yes,2016.24,4.96,2018.72
that's right a,2018.919,5.321,2021.5795
hunter you're a Stock's,2021.2,6.439,2024.4195
niece one cannot be too particular when,2024.24,4.96,2026.72
one is in need of,2027.639,3.681,2029.4795
employment well sometimes the profession,2029.2,3.56,2030.98
makes demands that I don't care to,2031.32,4.04,2033.34
fulfill don't you think that depend on,2032.76,4.08,2034.8
yes look I'm not for hire you are tense,2040.159,6.321,2043.3195
Mr Davis men with tense makes mistakes,2043.36,6.36,2046.54
you're too worried Miss Reno you need a,2046.48,6.0,2049.48
friend just where do you fit into that I,2049.72,4.52,2051.98
could be a,2052.48,4.04,2054.5
friend I like,2054.24,5.439,2056.9595
courage what do you like Mr,2056.52,6.159,2059.5995
honesty game,2062.879,3.881,2064.8195
he's insulted,2069.679,2.92,2071.139
her you'll apologize to Mel Reno please,2075.0,8.04,2079.02
please go away Pig get,2078.639,6.52,2081.8990000000003
out Bogel I got a little business hair,2083.04,4.0,2085.04
at the poker table you know all I need,2085.159,3.641,2086.9795
to make you sorry I ever came back is a,2087.04,2.879,2088.4795
dough I might even play with you play,2089.919,4.081,2091.9595
you for a miserable 10 Shillings it,2092.56,2.96,2094.04
wouldn't be worth my while perhaps you,2094.0,5.24,2096.62
will allow me to remedy that Stakes are,2095.52,8.2,2099.62
£500 shall we say,2099.24,4.48,2101.4799999999996
750 shall we say,2104.04,3.6,2105.84
50 I'll raise your,2149.359,3.561,2151.1394999999998
three I'll Stand,2165.44,3.6,2167.2400000000002
Che let's make it a 100,2183.4,6.24,2186.52
got to show your openness didn't,2193.119,3.121,2194.6795
you you should have,2201.88,6.8,2205.28
stayed you have beaten,2205.04,3.64,2206.86
you wouldn't be bluffing Mr,2254.16,6.919,2257.6195
Davis what will you pay to find,2257.16,3.919,2259.1195
straight oh,2280.4,4.719,2282.7595
check 500 more in a new deck of,2292.24,5.0,2294.74
cards how many Mr,2299.2,5.68,2302.04
one I take one too,2304.88,4.64,2307.2000000000003
check all I've,2328.079,3.441,2329.7995
keep my flesh with pleasure Full House,2343.2,6.44,2346.4199999999996
Aces catch it for me will you yes a,2351.4,7.679,2355.2395
Victor thank you let's celebrate Carl,2354.92,6.56,2358.2000000000003
some more champagne oh please I do not,2359.079,5.921,2362.0395000000003
really want champagne not here well I,2361.48,5.04,2364.0
scarcely know what to suggest this is,2365.0,3.64,2366.82
the only decent place I thought perhaps,2366.52,4.96,2369.0
you would like to show me your,2368.64,6.93,2372.105
house was comeand your,2371.48,7.509,2375.2345
don't take it too,2406.8,3.88,2408.7400000000002
high maybe you haven't lost as much as,2408.52,4.36,2410.7
it can be a place like it for 100 miles,2475.119,5.761,2477.9995000000004
a thousand has all been assembled with,2478.2,3.919,2480.1594999999998
care there's only one thing that I,2482.119,4.96,2484.599
wondered that I've been waiting for for,2485.28,5.92,2488.2400000000002
a a long time because I'm a,2487.079,8.76,2491.4590000000003
perfectionist nothing of value is gained,2491.2,4.639,2493.5195
easily how,2499.319,5.641,2502.1394999999998
beautiful isn't,2501.64,3.32,2503.2999999999997
it it needs a woman of your taste to,2505.2,6.8,2508.6
appreciate its magnificent Beauty here,2507.8,9.6,2512.6000000000004
look s 1782 1782 there only two other,2512.0,8.16,2516.08
like it in the whole,2517.4,5.919,2520.3595
world not the Perfection of the,2520.16,5.919,2523.1195
enamoring how,2523.319,5.76,2526.199
lovely I had to wait for it for 7 years,2526.079,4.921,2528.5395000000003
