text,start,duration,time_midpoint
you are the one the Spanish called Don,1805.46,5.04,1807.98
Pedro's hungry I'm flattered your French,1807.5,4.02,1809.51
aren't you,1810.5,4.86,1812.93
I am International Tomas has acquired,1811.52,6.3,1814.67
many beautiful things inside you man,1815.36,5.84,1818.28
you find me beautiful,1817.82,3.38,1819.51
thank you then we are two people we know,1822.5,4.5,1824.75
what we want,1825.44,3.09,1826.9850000000001
Thomas is a pig,1827.0,4.02,1829.01
called the balloons banish money and new,1831.02,4.519,1833.2794999999999
and those earrings,1837.08,4.979,1839.5694999999998
Peruvian emeralds if I'm not mistaken,1839.0,7.559,1842.7795
a gift from Tomas a gift from that pig,1842.059,7.441,1845.7794999999999
when I want presents from him,1846.559,4.971,1849.0445
you do not find me interesting captain,1854.6,5.4,1857.3
fascinating,1858.14,5.039,1860.6595000000002
I can hardly take my eyes from yes,1860.0,6.0,1863.0
those earrings,1863.179,5.88,1866.1190000000001
my earrings are all that Intrigue you,1866.0,5.52,1868.76
you English have any business in mind,1869.059,4.561,1871.3395
you're just like the Dutch,1871.52,5.6,1874.32
you're a pig like Thomas,1873.62,3.5,1875.37
just like old times right,1894.58,6.76,1897.96
did you write Carter Hannah did I read,1901.34,7.559,1905.1195
don't make joke with me my friend is,1905.62,5.02,1908.1299999999999
only one man with a magnificent,1908.899,4.201,1910.9995
Brilliance for such a raid what plunder,1910.64,5.0,1913.14
what what what what what what,1913.1,5.76,1915.98
only Captain Blood has such magnificent,1915.64,5.38,1918.3300000000002
Brilliance seems another man has stolen,1918.86,4.199,1920.9595
my brilliance,1921.02,4.92,1923.48
see I didn't make the raid you didn't,1923.059,6.301,1926.2095
Thomas do you know what this oh I'm so,1925.94,5.7,1928.79
sorry my friend he's not your friend he,1929.36,5.22,1931.9699999999998
insulted me didn't you hear me I have,1931.64,5.46,1934.3700000000001
been insulted by that English Pig shut,1934.58,5.01,1937.085
up we are talking,1937.1,6.11,1940.155
where did they come from,1944.26,4.6,1946.56
and the earrings she's wearing oh those,1946.399,4.441,1948.6194999999998
earrings well,1948.86,4.919,1951.3194999999998
one night this one and me we are seated,1950.84,6.54,1954.11
in a cafe with a two-faced sea scavenger,1953.779,6.481,1957.0195
by the name easterling easterling sales,1957.38,6.0,1960.38
are Martinique that's the kid,1960.26,6.62,1963.57
we are drinking me a little bit too much,1963.38,7.019,1966.8895
this one next morning she is wearing the,1966.88,7.0,1970.38
earrings how she gave them she can't,1970.399,5.221,1973.0095
what happened to the rest of the set,1975.62,3.9,1977.57
what set the celebrated Jewel collection,1977.059,3.6,1978.859
sent by the king of Spain to the,1979.52,2.879,1980.9595
governor's wife in Carter Hanna,1980.659,3.661,1982.4895000000001
besides the earrings there was a,1982.399,3.841,1984.3194999999998
necklace of Peruvian emeralds and a,1984.32,3.839,1986.2395
fabulous Tiara of emeralds rubies and,1986.24,4.26,1988.3700000000001
diamonds that cheap is still in,1988.159,6.961,1991.6395
only the earrings ah maybe I should say,1990.5,7.38,1994.19
drunk a little bit longer now maybe your,1995.12,7.2,1998.7199999999998
memory returns a little bit no no,1997.88,6.419,2001.0895
the entire collection was stolen in the,2002.32,3.719,2004.1795
raid on Cartagena,2004.299,2.76,2005.679
do you think it could have been,2006.039,2.161,2007.1195
easterling,2007.059,2.821,2008.4695
what can I do to help,2009.88,4.019,2011.8895
tell me where to find easterling,2012.46,4.68,2014.8
Martinique but he's a very dangerous man,2013.899,6.801,2017.2994999999999
not to be trusted,2017.14,3.56,2018.92
I think maybe I go with you no the sun,2023.919,4.441,2026.1395
is too long I said it once for,2026.44,4.44,2028.66
Martinique oh but my friend everything I,2028.36,4.74,2030.7299999999998
have is yours,2030.88,4.08,2032.92
everything,2033.1,4.38,2035.29
I appreciate your generosity my friend,2034.96,4.5,2037.21
but everything in the world I want is in,2037.48,4.4,2039.68
Port Royal,2039.46,2.42,2040.67
only the eatings huh,2044.5,3.62,2046.31
surely lady Isabella you appreciate the,2051.46,3.899,2053.4095
gravity of these charges that Captain,2053.919,4.5,2056.169
Evans has brought against you 80 in The,2055.359,5.04,2057.879
Escape of a prisoner of the crown,2058.419,4.26,2060.549
fostering a mutiny aboard the ship Congo,2060.399,4.921,2062.8595
Queen which resulted in his capture by,2062.679,3.72,2064.539
Mutiny treason and Parise have you,2066.399,5.821,2069.3095
nothing to say in your own defense,2069.52,5.46,2072.25
if words can erase some of the dishonor,2072.22,4.619,2074.5294999999996
that your Deeds have brought upon our,2074.98,4.919,2077.4395
name you must speak Isabella,2076.839,5.161,2079.4195
if you have no objection I would like to,2079.899,4.321,2082.0595
have another try at the slave land bring,2082.0,4.639,2084.3195
him forward,2084.22,2.419,2085.4294999999997
on the night Bloods Pirates stole my,2087.22,2.699,2088.5694999999996
did you not say these words to the,2089.919,4.76,2092.299
seniority term to strike Allah,2091.839,5.161,2094.4195
Tiempo alvascate,2094.679,4.061,2096.7095
he did not I was addressing the question,2097.0,4.82,2099.41
to the land well,2098.74,3.08,2100.2799999999997
if your Excellency is unfamiliar with,2103.06,3.779,2104.9495
Spanish those words translated are did I,2104.68,3.54,2106.45
entertain the sailors long enough to,2106.839,3.901,2108.7895
allow the good Captain to be rescued,2108.22,4.32,2110.3799999999997
I think a touch of the Lash might loosen,2110.74,5.06,2113.27
his tongue no doubt,2112.54,3.26,2114.17
the boy is innocent,2116.14,3.56,2117.92
Dodges Isabella,2119.859,5.461,2122.5895
stop it stop,2122.68,4.38,2124.87
s it's always caught and hanged and,2125.32,3.299,2126.9695
Captain Peter blood hanged House of them,2127.06,2.83,2128.475
come lad speak up yes speak slave while,2135.16,5.22,2137.77
you still have a tongue we shall get,2137.98,3.96,2139.96
nothing out of him Hillary he's in need,2140.38,4.26,2142.51
of another dose take him back,2141.94,3.899,2143.8895
no more sagging he had nothing to do,2145.839,4.441,2148.0595
with it it was all my doing I planned,2148.3,3.299,2149.9495
you admit this crime crime,2151.599,6.421,2154.8095000000003
is it a crime to help the man you love,2155.38,4.5,2157.63
he was being sent away an innocent man,2158.02,3.54,2159.79
to stand a hopeless trial and die on The,2159.88,2.699,2161.2295
and why all because of the jealousy of,2162.579,5.341,2165.2495000000004
one man and the greed of another,2165.28,4.74,2167.65
you are hardly qualified to judge,2167.92,4.8,2170.32
between Justice and Injustice you were,2170.02,4.559,2172.2995
under arrest,2172.72,3.48,2174.4599999999996
hit under guard to the viceroy's court,2174.579,4.02,2176.5890000000004
of Portobello there to be sentenced by,2176.2,5.54,2178.97
the Spanish authorities,2178.599,3.141,2180.1695
but if the captain wants to sail into,2198.839,3.76,2200.719
Martinique as a Dutch trading ship,2201.04,4.62,2203.35
that's his business,2202.599,5.881,2205.5395000000003
but covering up our guns in a strange,2205.66,6.439,2208.8795
part is our business and I don't like it,2208.48,6.9,2211.93
ah tell you it's tough often the shape,2212.099,5.081,2214.6395
of a ship is like changing a leopard's,2215.38,2.94,2216.85
and I tell you sweet it'll bring you,2218.32,4.5,2220.57
nothing but trouble ah you're full of,2220.42,5.54,2223.19
Scott's superstition,2222.82,3.14,2224.3900000000003
have you seen what the captain's up to,2226.02,4.62,2228.33
no take a look for yourself,2231.7,3.98,2233.6899999999996
this is it the bunniest place in the,2304.3,3.66,2306.13
what about easterling I've never been,2307.96,3.42,2309.67
able to find haydner ahead of an orange,2309.7,3.96,2311.68
crew but they say that Nightingale in,2311.38,4.56,2313.6600000000003
there is his light of love,2313.66,3.9,2315.6099999999997
keep looking for him,2317.56,22.19,2328.6549999999997
go to school,2432.72,4.24,2434.8399999999997
you asked for me yes I hope you donate,2463.839,4.02,2465.849
Me by accepting a glass of wine,2466.06,4.62,2468.37
I I haven't seen you here before in this,2467.859,4.021,2469.8695
Fortune which I am pleased to repair,2470.68,3.54,2472.45
Captain Peter Vandermeer of the Dutch,2471.88,4.32,2474.04
West India Company,2474.22,4.98,2476.7099999999996
such a gallantry I would have taken you,2479.2,4.68,2481.54
for a spaniel do you think our low,2481.54,3.9,2483.49
countries produce only tulips and,2483.88,3.78,2485.77
cheeses sometimes Holland exports,2485.44,3.24,2487.06
it was your way of speaking it sounded,2488.68,4.02,2490.69
more Spanish an inheritance from my,2490.66,4.38,2492.85
mother you see she was Spanish uh born,2492.7,4.32,2494.8599999999997
in Sevilla,2495.04,4.579,2497.3295
what a coincidence I also was born there,2497.02,5.46,2499.75
what was her name oh uh you wouldn't,2499.619,4.421,2501.8295000000003
know it it was the most undistinguished,2502.48,3.48,2504.22
family and it's quite obvious to,2504.04,3.48,2505.7799999999997
senorita that you are a young lady of,2505.96,4.94,2508.43
Distinction and refinement,2507.52,3.38,2509.21
I hear some of your finest can everyone,2511.3,4.64,2513.6200000000003
used to live you will not expect it,2525.78,5.339,2528.4495
until tomorrow,2528.579,2.54,2529.849
you are here,2535.859,3.24,2537.479
with the Dutch West India Company,2543.04,3.92,2545.0
you have not seen me here is that clear,2555.099,6.721,2558.4595
I can scarcely restrain my curiosity,2558.22,5.82,2561.1299999999997
how these lovely stones,2561.82,5.7,2564.67
come to surround such a lovely neck,2564.04,4.74,2566.41
whoever gave it to you must have been a,2567.52,3.0,2569.02
connoisseur of beauty a collector of,2568.78,4.14,2570.8500000000004
treasures a man familiar with the riches,2570.52,5.819,2573.4295
of Panama or perhaps kapahana,2572.92,5.58,2575.71
