text,start,duration,time_midpoint
complaints,465.28,4.16,467.35999999999996
Hello darling I think you'd better take,467.36,5.04,469.88
a nap when we get to the hotel a long,469.44,5.96,472.42
Mor been looking for you so I heard got,491.96,8.16,496.03999999999996
a deal for you Harry little money how M,495.72,7.52,499.48
you'll find out give me half if I trust,500.12,7.44,503.84000000000003
you I'm all choked up it's a girl,503.24,6.88,506.68
European Hungarian I guess a Romania,507.56,6.279,510.6995
from the name she needs help what kind I,510.12,5.2,512.72
don't want to know any details that's,513.839,4.0,515.839
your department never saw this girl I,515.32,4.48,517.5600000000001
want to see her yeah if I get my nose in,517.839,5.12,520.399
a sling you never heard of me okay where,519.8,7.36,523.4799999999999
is she gets in today from the pass by,522.959,6.721,526.3195
truck people don't ride in trucks unless,527.16,4.239,529.2795
they're trying to get past the Border,529.68,4.88,532.12
inspection live would not live I don't,531.399,5.401,534.0995
questions I see you something else,537.12,6.32,540.28
else I didn't think you'd get me all the,541.12,3.719,542.9795
way over here for something you could,543.44,3.079,544.9795
have told me on the phone I've been,544.839,2.801,546.2395
things I heard the archaological museum,547.64,6.08,550.68
just came up with a new,551.48,7.4,555.1800000000001
exhibit Big Stone carving,553.72,5.16,556.3000000000001
Ina tell me about it I will heard an,559.72,7.88,563.6600000000001
Indian named Wonka found the Big Stone,563.64,7.639,567.4594999999999
cing with a corner missing,567.6,6.52,570.86
yeah here they can't find the,571.279,5.361,573.9595
corner and I heard the Indian n Wonka,574.12,4.6,576.42
just bought his woman 50 yards of silk,576.64,4.6,578.9399999999999
and a pair of,578.72,2.52,579.98
shoes you got good ears Ed hearing all,581.32,5.8,584.22
that I just thought I'd mention it in,584.399,4.761,586.7795
case you wanted to tell me,587.12,5.279,589.7595
something I can't think of a,589.16,5.799,592.0595
thing you might get a certain thought,592.399,5.0,594.899
sometime I'm a very slow thinker I,594.959,5.041,597.4794999999999
wouldn't count on it I know you wouldn't,597.399,5.841,600.3195
hold on on me that's your old buddy at,600.0,6.72,603.36
Morgan hold that,603.24,3.48,604.98
who sent you stay down or I'll kick your,692.56,5.2,695.16
head right out the window it was Ed,695.2,6.199,698.2995000000001
Morgan wasn't it I thought so whatever,697.76,5.28,700.4
he gave you for the job my friend it,701.399,3.921,703.3595
wasn't worth it it was supposed to only,703.04,6.28,706.18
to frighten you you did you made me very,705.32,6.48,708.5600000000001
nervous there's a profession with you,709.32,5.88,712.2600000000001
just a hobby I don't want trouble Morgan,711.8,5.68,714.64
said not to hit you only shoot at you,715.2,5.28,717.84
and get out quick you gave me me 500,717.48,6.479,720.7195
solers let's say,720.48,3.479,722.2195
it it's my money not anymore you,729.44,9.04,733.96
missed I get this I don't like your face,734.36,7.839,738.2795
if I see it again I'll change it for,738.48,3.719,740.3395
you the rifle the rifle who will pay for,742.959,7.88,746.899
funny thing happened to me just now Ed I,755.04,4.599,757.3394999999999
thought I'd come down and tell you about,758.199,4.721,760.5595
it don't get rough that's all I can't,759.639,6.281,762.7795
move fast myself but I got friends who,762.92,5.08,765.4599999999999
move fast you'll need them right away if,765.92,3.68,767.76
you don't get straightened out about,768.0,3.04,769.52
what Harry about that friend of yours,769.6,3.799,771.4995
with a rifle oh I get excited I could,771.04,4.88,773.48
have sent a better shot you know that am,773.399,5.44,776.119
I supposed to say thanks you crud watch,775.92,7.24,779.54
your you watch it quite a guy aren't you,778.839,7.641,782.6595000000001
busted big goodlooking you got,783.16,7.28,786.8
everything here I am old and tired and,786.48,6.719,789.8395
fat and you think that's all there is to,790.44,5.04,792.96
me you're big in your look I'll give you,793.199,5.481,795.9395
that 2B in a one PB,795.48,6.84,798.9
bag I was like you once came down here,798.68,5.519,801.4395
to teach them the,802.32,6.16,805.4000000000001
score quick million and then home 14,804.199,6.041,807.2194999999999
years I met and waiting for a line on,808.48,3.32,810.14
that Inc of,810.24,3.48,811.98
treasure what difference does that make,811.8,5.8,814.6999999999999
to me don't snow me you got that,813.72,7.44,817.44
stone the one that says where MCO buried,817.6,5.32,820.26
Sunburst I was a half hour behind you,822.92,7.96,826.9
you got it you know what it is and you,826.68,7.24,830.3
need a partner maybe you had something,830.88,7.16,834.46
once Ed not anymore you haven't got a,833.92,6.44,837.14
thing to me you're just a big tub of,838.04,4.76,840.42
guts I don't need you maybe I did get,840.36,4.76,842.74
lucky get a lead on something maybe it's,842.8,4.159,844.8795
something worth going after it won't,845.12,5.0,847.62
matter to you forget it I know a better,846.959,5.521,849.7194999999999
shot than the one I sent the next time,850.12,4.12,852.18
you send a rifle after me I'm going to,852.48,3.359,854.1595
bring it back here and RAM it up your,854.24,5.64,857.0600000000001
nose don't get mad just remember what I,855.839,6.24,858.9590000000001
said hey wait a,859.88,4.72,862.24
minute what about that job I lined up,862.079,5.081,864.6194999999999
for you that,864.6,5.84,867.52
girl you're quite a guy aren't you oh we,867.16,5.76,870.04
made a deal you mean there really is a,870.44,8.24,874.5600000000001
girl I told you she's coming in by truck,872.92,5.76,875.8
what do you want,902.959,3.041,904.4794999999999
hotela you see oh thank you good welcome,906.36,7.159,909.9395000000001
now here we have the great Cathedral of,961.319,4.601,963.6195
Cusco the site of the famous Bell Maria,963.319,4.921,965.7795
Angola whose tones can be heard from a,965.92,5.359,968.5994999999999
distance of 7 km the building is also,968.24,5.24,970.86
famous for the art Treasures it contains,971.279,4.081,973.3195
among them a canvas attributed to Van,973.48,6.4,976.6800000000001
dijk now if you'll just follow me,975.36,4.52,977.62
this edifice was established by the,989.759,4.921,992.2195
early Spanish fathers in 1595 and,991.56,5.839,994.4794999999999
survived two major earthquakes now if,994.68,5.8,997.5799999999999
you'll just step inside,997.399,3.081,998.9395
here get up take over would you seor,1013.399,6.281,1016.5395
Fernandez I've been running errands all,1016.8,4.32,1018.9599999999999
I think the number three tour will,1019.68,4.599,1021.9794999999999
satisfy see,1021.12,3.159,1022.6995000000001
see these are knives made of Bron for,1030.52,5.88,1033.46
surgical purposes that give us an idea,1033.679,5.12,1036.239
of an advanced civilization as a matter,1036.4,5.0,1038.9
of fact two famous Peruvian surgeons,1038.799,5.16,1041.379
recently performed an operation using,1041.4,5.08,1043.94
the very same KN the Incas used for,1043.959,5.681,1046.7995
skull surgery,1046.48,6.079,1049.5195
one these textiles are considered among,1049.64,5.2,1052.24
the finest in the world including the,1052.559,4.521,1054.8195
most perfect ones of the,1054.84,5.68,1057.6799999999998
Egyptians many great discoveries are the,1057.08,6.88,1060.52
result of purest chance a native trades,1060.52,5.64,1063.34
the secret to a hidden city for a glass,1063.96,5.76,1066.8400000000001
of chicha a child seeks a lost lamb on a,1066.16,7.2,1069.76
Hillside and finds the Rosetta Stone the,1069.72,7.28,1073.3600000000001
Earth Shakes as it did in 1950 and opens,1073.36,7.4,1077.06
a secret room and we have in our hands a,1077.0,7.32,1080.66
stone map showing the way to the tombs,1080.76,6.159,1083.8395
of the rulers of machup Pico and,1084.32,5.12,1086.8799999999999
now here you see a fine collection of,1089.44,5.92,1092.4
pots trays and dishes in different,1092.919,5.201,1095.5195
shapes and decorations she reminds me of,1095.36,3.72,1097.2199999999998
mother your mother's very,1099.08,5.719,1101.9395
pretty variety of weapons you're,1102.159,4.76,1104.5390000000002
thinking of changing horses in Midstream,1104.799,4.601,1107.0995
a contrast of wouldn't you,1106.919,5.601,1109.7195000000002
used by the selected virgins of the sun,1109.4,6.159,1112.4795000000001
these big vases named Aros for their,1112.52,5.6,1115.32
similarity to the Greek ones were used,1115.559,4.12,1117.619
in the preparation of,1118.12,5.76,1121.0
chicha this was found in 1915 in a tomb,1119.679,5.841,1122.5995
just outside,1123.88,6.96,1127.3600000000001
kusco and now for the piesta resistance,1125.52,5.32,1128.18
magnificent there's a million dollars,1145.919,3.88,1147.8590000000002
Within Reach I thought you were all,1148.0,4.48,1150.24
talked Out Mr steel not on this subject,1149.799,5.041,1152.3195
where did they come from the large Relic,1152.48,4.319,1154.6395
was a gift from the great Spanish,1154.84,5.52,1157.6
conqueror pisaro this small Sunburst is,1156.799,5.24,1159.4189999999999
Ina a Sunburst like that only twice as,1162.039,5.281,1164.6795
big was stolen from the incor Temple of,1165.24,5.679,1168.0795
the sun nearly four centuries ago it had,1167.32,8.0,1171.32
119 pure diamonds 243 other precious,1170.919,6.481,1174.1595000000002
stones and weighed nearly,1175.32,4.52,1177.58
gold it's never been,1179.84,4.6,1182.1399999999999
found there's a legend that the Inc,1182.2,4.44,1184.42
Empire was destroyed by the gods because,1184.44,4.96,1186.92
the Sunburst disappeared the Indians,1186.64,4.76,1189.0200000000002
believe their empire will be restored if,1189.4,4.36,1191.5800000000002
they find the sacred Sunburst this one's,1191.4,4.68,1193.74
big brother is there really such a,1193.76,5.48,1196.5
Sunburst somewhere well there isn't,1196.08,5.24,1198.6999999999998
archaeologists have dug up half of Peru,1199.24,5.559,1202.0195
just to look at some old ruins in,1201.32,3.479,1203.0594999999998
mummies oh good evening,1216.76,5.279,1219.3995
Harry good evening Mr Winston Miss,1219.159,5.52,1221.919
Winston hello we uh thought we'd like to,1222.039,4.161,1224.1195
see some nightland maybe you could help,1224.679,4.801,1227.0795
us well not much to see some native,1226.2,5.04,1228.72
dances maybe if you're interested well,1229.48,4.559,1231.7595000000001
that sounds exciting oh it is I can't,1231.24,5.0,1233.74
stand that much excitement,1234.039,5.88,1236.979
myself yeah go to this place El pra find,1236.24,5.439,1238.9595
a man named ed Morgan he'll see that you,1239.919,3.681,1241.7595000000001
have a good time Ed Morgan is he a,1241.679,3.88,1243.6190000000001
friend of yours well don't lend him any,1243.6,5.8,1246.5
money we we thought you might go with us,1245.559,5.281,1248.1995
I'm meeting a,1249.4,4.72,1251.76
girl oh we don't want to interfere with,1250.84,5.719,1253.6995
your private life well you won't well,1254.12,4.28,1256.26
thanks AR see you tomorrow have a good,1256.559,4.041,1258.5795
please could you help me Mr Harris de,1276.84,5.92,1279.8
Mr steel Harry steel well there a name,1292.96,6.0,1295.96
really matter yes because my name's,1296.6,8.28,1300.74
steel I'm bigger than you are oh,1298.96,5.92,1301.92
I you should have stuck around the,1309.559,3.72,1311.4189999999999
museum this,1311.679,5.281,1314.3195
afternoon I didn't know who you were now,1313.279,6.681,1316.6195
I called Mr Morgan he said you would,1319.96,4.8,1322.3600000000001
me Mr Morgan says a lot of,1324.76,6.08,1327.8
things how'd you know where to find him,1328.039,5.961,1331.0194999999999
Nina Costa sent me from the club Granada,1330.84,6.319,1333.9995
in lapas I worked for,1334.0,5.12,1336.56
dancing club must have changed its,1339.12,5.0,1341.62
policy All I Do Is Dance,1341.32,5.26,1343.95
Mr come here Harry,1344.12,4.64,1346.4399999999998
he wants to know if you're drinking oh,1348.76,7.72,1352.62
thank you a Pisco in a tall glass,1351.159,5.321,1353.8195
Pisco what's your name Elena Elena,1356.72,6.92,1360.18
anesu Mr Morgan said you're from Europe,1360.96,6.04,1363.98
he didn't say where it's not,1363.64,6.48,1366.88
important like that how'd you get out,1367.0,7.08,1370.54
under the fence illegally yes that must,1370.12,6.36,1373.3
have been tough they have been trying to,1374.08,5.52,1376.84
get me back ever since say,1376.48,7.0,1379.98
soless that'll be six,1379.6,3.88,1381.54
soless I'm on a,1388.76,3.44,1390.48
budget now what's your,1393.4,3.639,1395.2195000000002
problem I want to get into the United,1397.799,6.401,1400.9995
States why don't you ask me something,1402.039,4.441,1404.2595
easy like a nice murderer of boatload of,1404.2,4.92,1406.66
penicillin all I wish from you is to go,1406.48,5.559,1409.2595000000001
north if I can get to Mexico I will be,1409.12,5.919,1412.0794999999998
that much closer to the state even that,1412.039,5.721,1414.8995
might take a little,1415.039,5.161,1417.6195
time you will help,1417.76,5.799,1420.6595
me don't rush me how'd you get across,1420.2,4.52,1422.46
the Bolivian,1423.559,4.521,1425.8195
border I got across at like Titi Kaka,1424.72,5.199,1427.3195
gave the guards a smile instead of your,1428.08,5.12,1430.6399999999999
papers huh I have no,1429.919,5.721,1432.7795
papers any particular reason why you,1433.2,7.76,1437.0800000000002
left laaz police no no visible means of,1435.64,8.76,1440.0200000000002
support they need,1440.96,3.44,1442.68
glasses ERS both another,1448.12,6.36,1451.3
drink I've been saving,1450.76,3.72,1452.62
hello okay,1465.159,4.0,1467.159
here that was Morgan in the,1482.159,6.76,1485.5390000000002
phone there's a report on you from,1486.0,6.64,1489.32
laaz apparently you're pretty hot cargo,1488.919,5.961,1491.8995
north I know a man who might be able to,1494.88,4.159,1496.9595000000002
get you into Ecuador,1497.12,4.72,1499.4799999999998
he has very expensive habits though,1499.039,5.961,1502.0194999999999
without your help I'm in serious,1501.84,5.52,1504.6
trouble I'm not cheap,1505.0,5.279,1507.6395
either I know I can depend on,1507.36,6.52,1510.62
you maybe you don't hear good how much,1510.279,6.241,1513.3995
money have you,1513.88,2.64,1515.2
$50 you're still in trouble but it's all,1520.799,7.24,1524.4189999999999
the money I have that's not money that's,1524.48,5.04,1527.0
it' cost me that much just to get an,1529.52,5.08,1532.06
appointment with this,1531.48,3.12,1533.04
guy I'm sorry but the wheels just don't,1540.88,5.519,1543.6395
turn for 50,1543.6,6.28,1546.74
bucks you won't help me that's your,1546.399,5.76,1549.279
Harry it's a very good,1557.24,6.2,1560.34
act very good,1560.0,3.44,1561.72
indeed it usually works I've seen so,1564.24,5.48,1566.98
many women cry it doesn't impress me,1567.88,4.84,1570.3000000000002
I got your,1606.84,3.959,1608.8194999999998
room that's the most I can do for you,1608.32,4.839,1610.7395
unless you want a guided tour of,1610.799,4.801,1613.1995
Cusco you can stay here a few days,1613.159,5.52,1615.919
anyway thank you it's no use he come,1615.6,5.439,1618.3194999999998
after me who,1618.679,6.0,1621.679
were the Romanian Council he flew to,1621.039,4.841,1623.4595
get they'll do anything to get the,1625.88,6.6,1629.18
refugee back behind the Iron,1629.399,6.76,1632.779
Curtain follow me well aren't any,1632.48,5.88,1635.42
passenger flights till Friday he flies a,1636.159,3.321,1637.8195
himself he flies his own,1639.48,5.72,1642.34
plan this guy from the,1642.32,6.44,1645.54
embassy ler small,1645.2,7.839,1649.1195
small I think why it's kind of a hobby,1648.76,6.84,1652.18
PL he's in laas you said what's his name,1655.6,8.48,1659.84
Maru you get some sleep I'll see you,1664.08,5.66,1666.9099999999999
my name is steel Harry Steel,1699.72,5.199,1702.3195
what do you,1712.88,4.159,1714.9595000000002
want you left your key in the lock I,1713.88,4.2,1715.98
thought maybe you were looking for,1717.039,4.041,1719.0595
company no well at least you could say,1718.08,6.079,1721.1195
maybe I said,1721.08,3.079,1722.6195
no I came to tell you,1724.36,6.64,1727.6799999999998
something you won't like it the police,1726.96,7.16,1730.54
they know where I am worse than that,1731.0,4.6,1733.3
maruno how could he find out some heel,1735.6,5.76,1738.48
must have told,1738.799,5.161,1741.3795
him he wait not so fast he can't get,1741.36,3.88,1743.3
tomorrow besides I want you here when he,1745.24,4.52,1747.5
comes I am beginning to wonder about you,1750.24,4.039,1752.2595000000001
steel you will forgive me but I'm very,1754.279,5.52,1757.039
suspicious no one trusts,1756.96,6.68,1760.3
me Maru why is he important to you,1759.799,6.321,1762.9595
because he's coming by plane a nice,1763.64,5.159,1766.2195000000002
private plane to get me to take me back,1766.12,5.36,1768.8
if I'm here I guess I'll have to be,1768.799,4.48,1771.039
honest with you it would be a nice,1771.48,5.079,1774.0195
change I hate to tell the truth but I,1773.279,6.161,1776.3595
want that plane I want it so bad I can,1776.559,6.561,1779.8395
taste it how does that concern me you're,1779.44,6.239,1782.5595
my bait when this guy gets here I dangle,1783.12,4.12,1785.1799999999998
you in front of him till I get my hooks,1785.679,3.401,1787.3795
plane you want me to help you,1789.08,8.8,1793.48
mhm I know what I do for you what do you,1794.0,6.0,1797.0
me when I leave you go with me,1800.0,6.279,1803.1395
Mexico not right away though something,1809.36,5.24,1811.9799999999998
else I have to do,1811.799,2.801,1813.1995
first all right I will wait for the,1816.44,7.479,1820.1795
plane how can we get it from him all we,1820.279,5.801,1823.1795
need are the keys you could get them,1823.919,7.401,1827.6195
easily how he'll have him in his P's,1826.08,5.24,1828.6999999999998
okay I'll think of something,1834.12,3.72,1835.9799999999998
steel you told Maru I was here Mr steel,1844.0,7.88,1847.94
call me Harry,1848.44,3.44,1850.16
clear runway for a plane now,1858.48,4.0,1860.48
Landing looks like the plane you've been,1866.559,5.84,1869.479
waiting for it is friend of mine I,1868.6,5.36,1871.28
talked to him on the phone last night he,1872.399,3.561,1874.1795
asked me to order a load of gas for him,1873.96,5.04,1876.48
okay who shall I charge it to,1875.96,5.76,1878.8400000000001
MCU he wanted High,1881.72,7.079,1885.2595000000001
test nothing but the best,1884.12,4.679,1886.4595
welcome to Cusco the city of light Mr,1923.559,4.521,1925.8195
Maru oh you're the man who called me,1925.44,5.28,1928.0800000000002
Steel's the name Harry steel the young,1928.08,5.04,1930.6
lady we talked about I convinced her she,1930.72,3.88,1932.66
ought to stay and talk to you you told,1933.12,3.439,1934.8394999999998
her I was coming and she did not run,1934.6,4.0,1936.6
away I sold her a bill of goods told her,1936.559,4.321,1938.7195
I'd help her Escape stuff like that,1938.6,5.12,1941.1599999999999
you're very intelligent Mr uh call me,1940.88,5.159,1943.4595000000002
Harry I won't need you anymore just tell,1943.72,5.199,1946.3195
me where she is I um hate to seem sorted,1946.039,4.681,1948.3795
and commercial about this but my piggy,1948.919,3.64,1950.739
banks seen better,1950.72,5.079,1953.2595000000001
days pingos zes whatever you use in,1952.559,6.441,1955.7794999999999
Romania oh you want your money I have it,1955.799,6.681,1959.1395
right here where is she when I have it,1959.0,5.919,1961.9595
right here we'll go find,1962.48,6.919,1965.9395
her get my bag,1964.919,4.48,1967.159
auth you do not give me much a choice,2005.039,4.721,2007.3995
if I go back with you what will happen,2011.44,4.0,2013.44
me you have to speak English she's just,2015.44,6.199,2018.5395
being polite she doesn't want me to get,2019.0,4.519,2021.2595
bored I'm not,2021.639,5.64,2024.4589999999998
bored hello Mrs Winston I said what will,2023.519,6.52,2026.779
happen to me,2027.279,6.321,2030.4395
n yes the knew,2030.039,3.561,2031.8195
my if I go wish you I will never see,2036.159,5.36,2038.8390000000002
again I have,2041.6,5.44,2044.32
friends nothing will happen to me here,2043.559,6.761,2046.9395
yeah you think he will help you I can,2047.04,5.96,2050.02
buy him like,2050.32,2.68,2051.6600000000003
potatoes you get me a,2055.399,5.68,2058.239
sure doing things for you is a pleasure,2061.079,5.121,2063.6395
miss that guy you're with you'll put him,2075.879,4.641,2078.1994999999997
out with that,2079.32,3.72,2081.1800000000003
Harry he's healthier than he looks,2080.52,4.559,2082.7995
doesn't he know better in this altitude,2083.04,3.28,2084.68
I'm teaching,2085.079,3.241,2086.6995
want want to talk to you no you don't,2088.32,10.68,2093.6600000000003
treat me right that worries me eh,2093.2,5.8,2096.1
slob I said don't do,2108.28,4.12,2110.34
that it necessary to get angry who's,2112.44,6.96,2115.92
angry I was angry I might have done,2117.119,5.441,2119.8395
something like this,2119.4,3.16,2120.98
impatient must left the keys in his,2126.44,5.679,2129.2795
manuelo exceptional his room's 218 put,2134.839,6.681,2138.1794999999997
him in a cool dark place it is the,2139.04,5.96,2142.02
altitude very bad the,2141.52,3.48,2143.2599999999998
altitude what,2151.92,7.04,2155.44
now your room's 220 it's right next to,2154.839,6.681,2158.1794999999997
his there's a balcony between you want,2158.96,6.08,2162.0
me to get the keys why not you he wakes,2161.52,5.44,2164.24
up and finds you in his room he won't be,2165.04,4.64,2167.36
the one to do the,2166.96,2.72,2168.32
yelling I want to talk to you Harry I,2178.319,3.841,2180.2395
don't want to talk to you about that,2180.52,3.68,2182.36
stone I know You',2182.16,4.88,2184.6
got why don't you shave once in a while,2184.2,4.8,2186.6
I'll buy a,2187.04,5.039,2189.5595
pay a good for it enough to get you home,2189.0,5.2,2191.6
well you poor little thing you're,2192.079,5.28,2194.719
trembling up to now I took it,2194.2,6.24,2197.3199999999997
easy now it's,2197.359,6.76,2200.739
different I want that,2200.44,3.679,2202.2795
Stone come and get,2204.839,3.601,2206.6394999999998
it I won't forget this Harry,2213.72,7.8,2217.62
I don't think you will at,2218.319,3.201,2219.9195
time he didn't even move we'll have to,2239.16,4.76,2241.54
luggage give me the keys not until we're,2243.92,5.159,2246.4995
plan I thought you were just beginning,2249.079,4.121,2251.1395
to trust me Miss,2251.48,6.28,2254.62
antonescu call me Elena,2253.2,4.56,2255.48
I'll get them away from here as soon as,2289.52,3.799,2291.4195
they leave run to the plane get on board,2291.119,5.881,2294.0595000000003
and unlock the panel board you got,2293.319,3.681,2295.1594999999998
fore foreign,2314.839,7.561,2318.6195
for foreign,2318.4,4.0,2320.4
good old Charlie got enough gas for 8,2407.96,6.08,2411.0
where are we about 10 miles across that,2445.88,4.28,2448.02
river is where we're headed why do we,2448.319,4.321,2450.4795
stop here I thought we keep on going,2450.16,4.36,2452.3399999999997
that's what they think back in kushco,2452.64,3.84,2454.56
they know exactly how far we'd go on 8,2454.52,3.799,2456.4195
hours worth of gas ass they'll have,2456.48,3.48,2458.22
every field pinpointed and be waiting,2458.319,4.52,2460.579
for us only we won't be there where will,2459.96,3.639,2461.7795
be look don't start giving me a bad time,2463.599,7.441,2467.3195
I'm here for a reason you can either,2468.359,4.441,2470.5795
change your clothes and come along with,2471.04,4.92,2473.5
me or start walking back that way I have,2472.8,6.16,2475.88
the right to ask questions sure only,2475.96,7.84,2479.88
don't do it it annoys me,2478.96,4.84,2481.38
oh wear heavier socks tomorrow I think I,2541.599,6.401,2544.7995
you said you take me to,2548.0,4.96,2550.48
Mexico I didn't say when where are we,2549.72,6.72,2553.08
going then you ever hear of metap Pichu,2552.96,6.92,2556.42
no it's an ancient city of the incor was,2556.44,5.96,2559.42
lost for over a thousand years you'll,2559.88,4.8,2562.28
see it tomorrow why are you so anxious,2562.4,4.64,2564.7200000000003
to get this place it's out of the high,2564.68,5.2,2567.2799999999997
rent district I want to go to Mexico you,2567.04,6.92,2570.5
promise quit magging,2569.88,4.08,2571.92
where are you from,2610.0,6.44,2613.22
Harry California or California I know,2612.319,6.361,2615.4995
about California everything all the,2616.44,6.399,2619.6395
apples come from there sure that's it,2618.68,6.12,2621.74
California that's where they come from,2622.839,3.841,2624.7595
all right and,2624.8,6.0,2627.8
Florida lots of apples you see I know,2626.68,6.96,2630.16
everything about the United States ask,2630.8,5.08,2633.34
anything who cut down the cherry tree AB,2636.04,5.68,2638.88
Lincoln I didn't think you'd,2642.52,3.839,2644.4395
know maybe I should have,2654.079,5.841,2656.9995000000004
shaved I like you with be,2656.64,6.85,2660.065
S finally getting my message,2659.92,14.52,2667.1800000000003
and tomorrow we go back to the plan and,2674.44,4.6,2676.7400000000002
Mexico won't,2679.04,3.36,2680.72
we let's talk about that tomorrow,2682.72,4.96,2685.2
you're about through can breathe well,2742.04,6.44,2745.2599999999998
the air is still pretty thin even,2745.96,5.359,2748.6395
"here about 8,000",2748.48,6.76,2751.86
ft this place we are going met,2751.319,7.52,2755.079
Pichu suppose there is someone there who,2755.24,7.04,2758.7599999999998
knows you there won't be anyone,2758.839,5.72,2761.699
there you Indians,2762.28,6.0,2765.28
maybe it's not a summer Resort not many,2764.559,6.28,2767.699
people go to meip picu I could do,2768.28,5.76,2771.1600000000003
without it,2770.839,3.201,2772.4395
myself that'll keep you going for a,2776.119,4.2,2778.219
while you want me to carry you the rest,2780.52,8.24,2784.64
of the way no I'm glad you said that,2782.76,6.0,2785.76
Picchu the lost city of the,2830.96,5.36,2833.64
tense someone here ahead of us,2839.92,5.08,2842.46
perhaps it's only some visitors I told,2847.4,4.76,2849.78
you no one comes here without a reason,2849.88,4.199,2851.9795
the only reasons is to,2852.16,6.679,2855.4995
dig I don't like the competition,2854.079,4.76,2856.4590000000003
some sort of an archaeological,2895.0,4.48,2897.24
Expedition let's get our story straight,2896.96,4.24,2899.08
we ran out of gas in the plane,2899.48,4.92,2901.94
understand we want gas and you and I,2901.2,6.76,2904.58
what are we to each other,2904.4,6.24,2907.52
brother and sister nobody' believe that,2907.96,5.28,2910.6
including me you hired me to Pilot your,2910.64,5.16,2913.22
that what happened to you I,2916.68,5.24,2919.2999999999997
fail you got to watch your feet up here,2919.52,5.76,2922.4
it's 2 miles straight,2921.92,3.36,2923.6
down not right away you have come at a,2931.119,6.281,2934.2595
very important time you speaking English,2934.079,6.361,2937.2595
I learned to at the University of,2937.4,6.04,2940.42
kusu what's going on down there they are,2940.44,5.44,2943.16
