text,start,duration,time_midpoint,vader,textblob,llama3
her if you saw her again I think so we,223.2,6.119,226.2595,0.0,0.0,0.4
met face to face I see,225.72,4.86,228.15,0.0,0.0,0.6
what do you know about him as a,229.319,3.121,230.8795,0.0,0.0,0.2
dietrickson well I live in the apartment,230.58,5.219,233.1895,0.2732,0.13636363636363635,0.2
just under Dr Peralta about 10 35 last,232.44,4.98,234.93,0.0,0.0,0.3
night I heard this thud on the floor,235.799,3.841,237.7195,0.0,0.0,-0.7
above my ceiling how do you know the,237.42,4.2,239.52,0.0,0.0,-0.7
time so well I just turned on the 10 30,239.64,4.56,241.92,0.3384,0.0,0.4
News I heard footsteps on the stairs,241.62,4.74,243.99,0.0,0.0,0.4
outside so I opened my door a bit and,244.2,3.24,245.82,0.0,0.0,0.4
looked out,246.36,2.7,247.71,0.0,0.0,0.4
I was curious,247.44,2.82,248.85,0.3182,-0.1,0.6
yes I'm glad you were,250.26,4.02,252.27,0.6908,0.5,0.7
what'd you see a young woman quite,251.939,3.961,253.9195,0.0,0.1,0.3
pretty fast man without the front door,254.28,4.26,256.41,0.4939,0.225,0.5
from Dr Peralta's apartment,255.9,4.14,257.97,0.0,0.0,0.2
suppose so,258.54,3.36,260.22,0.0,0.0,0.2
but you didn't actually see her come out,260.04,4.2,262.14000000000004,0.0,0.0,0.2
of his door,261.9,6.06,264.92999999999995,0.0,0.0,0.2
I'm not sure but I don't think so,264.24,6.66,267.57,-0.1232,-0.25,-0.7
recognize her again you saw oh yes yes,267.96,5.16,270.54,0.6597,0.0,0.8
I'm sure I would I got a very good look,270.9,7.16,274.48,0.6697,0.705,0.7
at her she passed under the light I see,273.12,4.94,275.59000000000003,0.0,0.4,0.4
you're Dr Peralta secretary,278.34,3.9,280.29,0.0,0.0,0.2
what do you know about any plans you had,282.24,2.82,283.65000000000003,0.0,0.0,-0.4
for last night,283.919,2.941,285.3895,0.0,0.0,0.2
he had an engagement for dinner with a,285.06,4.5,287.31,0.4588,0.0,0.4
girl named Teresa Collins,286.86,4.44,289.08000000000004,0.0,0.0,0.4
you didn't care for Miss Cullen to take,289.56,4.98,292.05,-0.2924,0.0,-0.7
it I know very little about her,291.3,5.1,293.85,0.0,-0.24375000000000002,-0.5
but I couldn't believe that Dr Peralta,294.54,3.599,296.33950000000004,0.0,0.0,0.4
was in love with her,296.4,3.18,297.98999999999995,0.6369,0.5,0.8
thought he was,298.139,3.06,299.669,0.0,0.0,0.2
sometimes he didn't,299.58,3.42,301.29,0.0,0.0,-0.5
sometimes he didn't,301.199,4.021,303.2095,0.0,0.0,-0.5
but she treated him so wickedly she kept,303.0,3.2,304.6,-0.757,0.0,-0.7
him in such a state,305.22,2.82,306.63000000000005,0.0,0.0,-0.7
but he was going to propose to her last,308.04,3.659,309.8695,0.0,0.0,0.7
night he said,309.66,4.2,311.76000000000005,0.0,0.0,0.2
Teresa Collins,311.699,4.981,314.1895,0.0,0.0,0.45
you know where she lives no,313.86,4.86,316.29,-0.296,0.0,-0.7
if I can tell you where she works,316.68,3.959,318.6595,0.0,0.0,0.2
she runs a magazine stand in the lobby,318.72,3.66,320.55,0.0258,0.0,0.3
of the medical building where Dr,320.639,3.721,322.4995,0.0,0.0,0.2
Peralta's offices are,322.38,3.21,323.985,0.0,0.0,0.2
this is Davidson you go first just look,340.8,5.04,343.32,0.0,0.25,0.3
around see if you see anybody you know,343.8,3.959,345.7795,0.0,0.0,0.3
in the middle years but not a bad little,345.84,4.32,348.0,0.5824,0.05416666666666664,0.3
number at that keep your mind on what,347.759,5.421,350.46950000000004,0.0772,0.0,0.5
you're doing will you,350.16,3.02,351.67,0.0,0.0,0.4
you go out with me and I'll buy you a,359.759,3.901,361.7095,0.0,0.0,0.7
steak good enough for me,361.5,4.74,363.87,0.4404,0.35,0.7
I ain't kidding neither am I,363.66,4.68,366.0,-0.0762,0.0,0.7
when I get out of this monkey suit I,368.34,5.6,371.14,0.0,-0.05,-0.7
ain't such a bad looking guy,370.8,3.14,372.37,0.431,-0.3499999999999999,0.5
a Ben's a new gun that's the girl all,378.419,4.081,380.4595,-0.34,0.13636363636363635,0.2
right behind the counter you're sure of,380.759,5.041,383.2795,0.3182,0.12857142857142856,0.7
it well pretty sure pretty sure won't,382.5,4.62,384.81,0.9022,0.375,-0.7
you swear to it,385.8,2.76,387.18,-0.0516,0.0,0.6
I think so,387.12,4.26,389.25,0.0,0.0,0.7
still there's something yes I'll swear,388.56,6.9,392.01,0.3612,0.0,0.6
to it well I hope you'll remember that,391.38,6.3,394.53,0.6124,0.0,0.4
don't you remember me sure if you want,395.46,6.2,398.56,0.3818,0.5,0.2
me to I remember you all right,397.68,3.98,399.67,0.0,0.2857142857142857,0.3
where'd she go how do I know what about,404.06,3.699,405.9095,0.0,0.0,0.4
him there that's the girl all right,406.5,3.6,408.3,0.0,0.2857142857142857,0.4
behind the counter you swear to her yep,407.759,4.801,410.1595,0.25,-0.4,0.4
on a stack of Bibles a mile high okay,410.1,6.379,413.2895,0.2263,0.33,0.8
thanks we'll get in touch with you later,412.56,3.919,414.5195,0.4404,0.1,0.4
looks pretty good,418.56,2.9,420.01,0.7269,0.475,0.7
it's Collins yes I'm from the police,421.68,4.7,424.03,0.4019,0.0,0.2
department,424.259,4.681,426.5995,0.0,0.0,0.2
good morning doctor I wonder if you,426.38,4.48,428.62,0.4404,0.7,0.3
could show me something in the line of,428.94,5.099,431.4895,0.0,0.0,0.6
lemon drops how about lemon drops that's,430.86,5.7,433.71,0.0,0.0,0.6
a very good idea,434.039,4.861,436.4695,0.4927,0.9099999999999999,0.9
I don't know how I can thank you enough,436.56,5.359,439.2395,0.3612,0.0,-0.7
I'm not good,438.9,3.019,440.4095,-0.3412,-0.35,0.8
I'm sorry okay I wonder if you'd mind,445.56,4.259,447.6895,0.1531,0.0,0.3
telling me how you spent last night why,448.02,4.32,450.18,0.0,-0.05,0.2
do you mind no but from about eight,449.819,5.16,452.399,-0.1531,0.0,0.2
o'clock on what's it all about begin at,452.34,4.68,454.68,0.0,0.0,0.2
nine will you tell me then,454.979,4.321,457.1395,0.0,0.0,0.4
all right I went for a walk in Jefferson,457.02,5.76,459.9,0.0,0.2857142857142857,0.4
Park alone yes how long will that take,459.3,5.58,462.09,0.1779,-0.05,0.2
you oh I got home about 11 30 quarter of,462.78,4.319,464.9395,0.0,0.0,0.3
12. for nearly three hours you walked,464.88,4.98,467.37,0.0,0.1,0.5
alone in the park not exactly for about,467.099,4.261,469.2295,-0.25,-0.125,0.2
two hours I was listening to the band,469.86,3.179,471.4495,0.0,0.0,0.7
concert and then when it was over I,471.36,2.88,472.8,0.0,0.0,0.7
strolled down by the lake and sat,473.039,2.521,474.2995,0.0,-0.15555555555555559,0.6
listening to the singing over the water,474.24,4.079,476.2795,0.0,0.0,0.7
then I got chilly so I went on home and,475.56,4.079,477.5995,0.0,-0.6,0.2
all that time you'll never met anybody,478.319,3.301,479.9695,0.0,0.0,-0.7
you knew well I didn't say that anybody,479.639,3.541,481.4095,0.2732,0.0,-0.7
who knows you I should say my butcher,481.62,3.06,483.15,0.0,0.0,0.3
and his wife sat back at me during the,483.18,3.299,484.8295,0.0,0.0,-0.7
what's his name Mr Peterson fine and 14,486.479,5.94,489.449,0.2023,0.4166666666666667,0.3
that's where his shop is,489.479,4.201,491.5795,0.0,0.0,0.2
speak to him,492.419,3.9,494.369,0.0,0.0,0.4
sure we're all friends,493.68,4.38,495.87,0.6597,0.5,0.7
I can check remember,496.319,4.38,498.509,0.0,0.0,0.2
all right check,498.06,5.699,500.9095,0.0,0.2857142857142857,0.5
anyone else yes the park policeman down,500.699,5.761,503.5795,0.4019,-0.15555555555555559,0.2
by the lake we talked for quite a while,503.759,5.401,506.4595,0.0,0.0,0.7
you know his name and number no but we,506.46,4.38,508.65,-0.1154,0.0,0.3
know each other we've talked down there,509.16,4.319,511.3195,0.0,-0.14027777777777778,0.4
before at night what's he some kind of,510.84,3.72,512.6999999999999,0.0,0.6,0.2
sweetheart,513.479,4.021,515.4895,0.6486,0.0,0.7
not till I get his name anyway,514.56,5.339,517.2294999999999,0.0,0.0,-0.6
well the truth is and a boy named Nat,517.5,5.839,520.4195,0.5267,0.0,0.3
Nat a group walked home with me,519.899,3.44,521.619,0.0,0.0,0.5
well I find him,525.959,4.741,528.3294999999999,0.2732,0.0,0.4
he works at the True Value shop at 15th,528.48,3.72,530.34,0.6369,0.35,0.3
and he actually walked home with you,532.2,4.62,534.51,0.0,0.0,0.5
go ask him if you don't believe me,534.42,3.96,536.4,0.0,0.0,0.7
I intend to,536.82,4.86,539.25,0.0,0.0,0.2
all right now what's this all about,538.38,7.7,542.23,0.0,0.2857142857142857,0.4
Dr Frank Peralta was murdered last night,541.68,4.4,543.88,-0.6597,0.0,-0.7
stabbed her death straight through the,548.279,4.521,550.5395,-0.7096,0.2,-0.8
doctor Terry,559.94,4.0,561.94,0.0,0.0,0.6
Terry what happened,567.74,7.26,571.37,0.0,0.0,-0.4
break it up break it up all right folks,575.0,5.32,577.66,0.0,0.2857142857142857,0.6
keep moving keep moving,578.339,5.06,580.869,0.0,0.0,0.8
it's all over lady keep moving,580.32,5.82,583.23,0.0,0.0,0.7
well what do you want,583.399,3.781,585.2895,0.34,0.0,-0.5
okay she's all right now,605.22,4.799,607.6195,0.2263,0.39285714285714285,0.4
a little shaky but okay the doctor says,607.86,4.38,610.0500000000001,0.1657,-0.00694444444444442,0.2
all right let her go,610.019,4.081,612.0595,0.0,0.2857142857142857,0.4
are you kidding,612.24,3.539,614.0095,0.1027,0.0,-0.8
of course I'm not kidding it's a free,614.1,3.66,615.9300000000001,0.4596,0.4,0.7
country isn't it,615.779,4.201,617.8795,0.0,0.0,0.2
you mean with two witnesses a sir smack,617.76,4.079,619.7995,0.0,-0.3125,-0.7
at the place against three who saw a,619.98,3.359,621.6595,0.0,0.0,0.2
smack away from it,621.839,4.5,624.089,0.0,0.0,-0.7
four smacking miles away from it,623.339,6.601,626.6395000000001,0.0,0.0,0.2
I saw them three solid tax paying,626.339,6.721,629.6995000000001,0.1531,0.0,0.6
God-fearing citizens who know her and,629.94,5.339,632.6095,0.0,0.0,0.7
talk to her all over Jefferson Park last,633.06,3.12,634.6199999999999,0.0,0.0,0.5
from nine o'clock till 11 35. well what,636.18,5.82,639.0899999999999,0.2732,0.0,0.3
do you know about that I don't get it I,639.54,4.14,641.61,0.0,0.0,-0.7
just don't get it don't make any more,642.0,3.42,643.71,0.0,0.5,-0.7
sense to me than Chinese music,643.68,8.6,647.9799999999999,0.0,0.0,0.7
second floor plot Lieutenant thanks,655.2,3.92,657.1600000000001,0.4404,0.1,0.4
how you feeling now,681.06,3.899,683.0094999999999,0.128,0.0,0.4
all right thanks,682.8,6.36,685.9799999999999,0.4404,0.24285714285714285,0.4
it's diction though it sticks The Alibi,684.959,7.56,688.7389999999999,0.0,0.0,0.4
oh well of course it's the truth that,689.16,5.28,691.8,0.5267,0.0,0.4
butcher now,692.519,4.621,694.8295,0.0,0.0,-0.7
he couldn't be in love with you no,694.44,5.639,697.2595,-0.6776,0.5,-0.8
the cop might another guy but not the,697.14,4.5,699.39,0.0,0.0,0.3
butcher I don't think,700.079,3.421,701.7895,0.0,0.0,-0.5
I don't think so either guys generally,701.64,5.04,704.16,0.0,0.05000000000000002,-0.7
fall in love don't they Sam Peralta,703.5,6.3,706.65,0.6369,0.5,0.7
he was a very dear friend,706.68,5.58,709.4699999999999,0.7485,0.2,0.8
very dear why'd you quarrel with him the,709.8,4.08,711.8399999999999,0.4391,0.2,0.4
elevator boy heard you yesterday it,712.26,3.06,713.79,0.0,0.0,0.2
wasn't a quarrel we just differed about,713.88,3.959,715.8595,0.0,0.0,0.2
something rusty never liked him,715.32,4.5,717.57,-0.3252,-0.3,-0.7
jealous you think Rusty might have,717.839,4.801,720.2395,-0.4588,0.0,-0.7
killed him why well he was in love with,719.82,4.199,721.9195000000001,0.2023,0.15,-0.7
you too wasn't he,722.64,3.24,724.26,0.0,0.0,-0.5
policeman you certainly spend a lot of,724.019,3.601,725.8195000000001,0.34,0.21428571428571427,0.3
time thinking about love yeah I'm a,725.88,5.04,728.4,0.7506,0.5,0.7
romantic type thanks you left-handed,727.62,5.1,730.17,0.6808,0.1,0.7
excuse me is this visit social or,730.92,3.72,732.78,0.0772,-0.008333333333333335,0.2
professional he gave the doctors lemon,732.72,3.72,734.58,0.0,0.1,0.2
drops with your right hand,734.64,4.86,737.0699999999999,0.4939,0.2857142857142857,0.3
I was born left-handed,736.44,4.56,738.72,0.0,0.0,0.3
most of the things I've learned to do,739.5,3.12,741.06,0.0,0.5,0.7
since I do right-handed I didn't like,741.0,3.959,742.9795,-0.2755,0.0,0.4
being left-handed the medical examiner,742.62,4.68,744.96,0.0,0.0,0.3
figures he was stared right-handed,744.959,4.261,747.0894999999999,0.0,0.0,0.3
what am I supposed to say to that I'm,747.3,4.64,749.62,0.0,0.0,0.3
just waiting to see,749.22,2.72,750.58,0.0,0.0,0.2
if you don't mind we'll break it you,753.0,2.7,754.35,0.0,0.0,-0.7
this Alibi it may take time but I've,755.7,4.92,758.1600000000001,0.0,0.0,0.4
figured it yet for dough,757.8,5.039,760.3195,0.0,0.0,0.4
I don't mind I'd like you to leave I'm,760.62,4.81,763.025,-0.3204,0.0,-0.5
tired and I want to go to bed,762.839,14.06,769.869,-0.3818,-0.4,0.4
so that's it my sister Ruth,782.24,7.43,785.955,0.0,0.0,0.7
why didn't you tell me,787.86,3.659,789.6895000000001,0.0,0.0,0.2
I was going to when the time came,793.459,4.241,795.5794999999999,0.0,0.0,-0.7
everybody knows it so there wouldn't,796.019,3.361,797.6995000000001,0.0,0.0,-0.7
have been much use to try to hide it not,797.7,3.06,799.23,-0.1779,0.2,-0.7
at the medical building they don't know,799.38,3.959,801.3595,0.0,0.0,-0.7
it no not there that was so we could,800.76,4.68,803.1,-0.296,0.0,-0.7
take days off when we wanted to when we,803.339,3.661,805.1695000000001,0.0,0.0,-0.7
didn't have another job,805.44,3.72,807.3000000000001,0.0,0.0,-0.7
do you make a habit of that kind of,807.0,4.44,809.22,0.0,0.6,0.2
monkey business all twins do now and,809.16,3.179,810.7495,0.0,-0.05,0.4
your Terry and your roof,814.98,5.4,817.6800000000001,0.0,0.0,0.5
you've no idea how much this relieves me,818.279,4.381,820.4695,0.1717,0.2,0.8
that's nice I was beginning to think I,820.38,4.139,822.4495,0.4215,0.6,0.5
was losing my marbles it's not always,822.66,4.56,824.9399999999999,-0.3818,0.0,-0.7
easy to tell us apart that's true so I,824.519,3.661,826.3495,0.6908,0.39166666666666666,0.6
which one now was in Jefferson Park last,828.18,3.18,829.77,0.0,0.0,0.2
one of us that I know which one is what,831.36,4.88,833.8000000000001,0.0,0.0,0.4
oh well now no you're stalling about it,839.24,3.64,841.0600000000001,0.126,0.0,-0.7
because I'll get it out of you one way,841.68,4.2,843.78,0.0,0.0,0.6
or another so how,842.88,4.98,845.37,0.0,0.0,0.2
look you don't want to make this any,845.88,3.899,847.8294999999999,-0.0572,0.0,-0.7
tougher than it is do you so let's have,847.86,4.5,850.11,0.1779,0.0,0.3
it and get it over with which of you did,849.779,4.8,852.179,0.0,0.0,0.2
which last night,852.36,3.779,854.2495,0.0,0.0,0.4
one of us spent the evening in Jefferson,854.579,4.26,856.709,0.0,-0.1,-0.5
Park the other stayed home and went to,856.139,3.601,857.9395000000001,0.0,-0.125,0.4
but how can that one prove that and,859.74,4.26,861.87,0.0,0.0,0.2
that's all we're going to say,862.139,3.691,863.9845,0.0,0.0,0.2
were you in Jefferson Park last night,864.0,3.959,865.9795,0.0,0.0,0.2
are you gonna answer me or not,867.959,4.38,870.149,0.0,0.0,-0.7
you're only making trouble for,872.339,2.701,873.6895000000001,-0.4019,-0.1,0.2
yourselves you know it'll be all the,874.019,2.94,875.489,0.0,0.0,-0.7
harder for you in the end because you,875.04,3.419,876.7495,0.0,-0.1,-0.7
can't get away with a gag like this it's,876.959,2.581,878.2494999999999,0.0258,0.0,-0.7
look when you cut this nonsense out and,879.54,5.159,882.1195,-0.6399,0.0,-0.7
be sensible a man was murdered you know,882.24,4.14,884.3100000000001,-0.6597,0.0,-0.7
I'll give you one more chance now and,884.699,2.7,886.049,0.3167,0.5,0.4
this time let's see if we can get,886.38,3.6,888.18,0.0,0.0,0.4
somewhere which one of you stayed home,887.399,5.361,890.0795,0.0,0.0,0.2
here last night,889.98,2.78,891.37,0.0,0.0,-0.5
one of us spent the evening in Jefferson,893.76,4.98,896.25,0.0,-0.1,0.3
Park and the other what what one did,895.74,6.24,898.86,0.0,-0.125,0.4
which is what I'm asking which one did,898.74,5.539,901.5095,0.0,0.0,0.5
okay I'll just have to run you both in,906.839,5.041,909.3595,0.2263,0.5,0.4
are you allowed to play the field like,911.88,3.78,913.77,0.5994,0.0,0.4
that what do you mean can you throw any,913.62,3.42,915.33,0.0,-0.3125,0.2
number of people you want to into court,915.66,3.179,917.2495,0.1531,0.0,0.5
and tell the judge to take his pick I'm,917.04,2.88,918.48,0.0,0.0,0.3
afraid you're going to look awfully,918.839,2.581,920.1295,0.0,-0.8,-0.7
funny explaining that even to a lawyer,919.92,3.24,921.54,0.4404,0.25,0.7
what lawyer the one that's coming,921.42,3.12,922.98,0.0,0.0,0.2
straight to the police station if we're,923.16,2.76,924.54,0.2263,0.2,-0.7
not here to answer the phone anytime,924.54,3.06,926.07,0.0,0.0,0.4
pretty smart aren't you,927.6,4.44,929.82,0.7096,0.23214285714285715,0.7
well listen to this did you ever hear of,929.48,4.06,931.51,0.2732,0.0,-0.7
a little charge called obstructing,932.04,2.46,933.27,0.0,-0.1875,0.2
yes and would you like to reconsider,934.5,7.22,938.11,0.6369,0.0,0.7
will you tell me one thing one of us,943.339,5.261,945.9695,0.0,0.0,0.4
will your car dive out,946.26,4.019,948.2695,0.0,0.0,-0.7
is there no way at all of telling you,948.6,3.539,950.3695,-0.296,0.0,-0.7
two girls apart we're identical I,950.279,3.661,952.1095,0.0,0.0,0.4
thought I told you that,952.139,2.981,953.6295,0.0,0.0,-0.7
dear he's not going to do anything,959.959,7.361,963.6395,0.3818,0.0,-0.7
you don't think so huh no I don't I know,963.54,5.64,966.36,-0.3566,0.0,-0.7
what our rights are and so would a judge,967.32,3.6,969.12,0.0,0.0,0.7
and one of them is the constitutional,969.18,3.0,970.68,0.0,0.0,0.4
right not to say anything that might,970.92,3.9,972.87,0.0,0.2857142857142857,0.2
incriminate us constitutional rights she,972.18,5.519,974.9395,0.0,0.0,-0.7
says and will you please leave or do you,974.82,5.04,977.34,0.2732,0.0,-0.7
want me to call our lawyer now okay Miss,977.699,3.841,979.6195,0.1531,0.5,-0.7
Collins I'm a policeman not a lawyer so,979.86,3.0,981.36,0.0,0.0,0.4
I'll give you this round but just one,981.54,3.419,983.2495,0.0,-0.2,0.4
round remember so don't try to duck out,982.86,3.24,984.48,0.0,-0.2,0.7
or anything like that because we're,984.959,2.82,986.369,0.3612,0.0,0.2
going to unravel this thing yet the,986.1,3.179,987.6895,0.0,0.0,0.3
Law's never been licked yet by one of,987.779,3.3,989.429,0.0,0.0,0.5
these Rube Goldberg defenses and it's,989.279,3.18,990.869,0.1779,0.0,0.3
not going to start with this one and,991.079,2.88,992.519,0.0,0.0,-0.7
bring a warrant next time you come with,992.459,3.421,994.1695,0.0,0.0,-0.7
a name already written in say what did,993.959,3.3,995.609,0.0,0.0,0.2
you do did you read up on this before,995.88,3.18,997.47,0.0,0.0,-0.7
you did it never mind telling me I don't,997.259,4.341,999.4295,0.0,0.0,-0.7
want to hear it,999.06,2.54,1000.33,0.0772,0.0,0.4
uh I forgot to tell you lieutenant yeah,1008.66,5.28,1011.3,0.296,0.0,0.2
it's two of them two twins did you get,1011.779,4.68,1014.119,0.0,0.0,0.3
that yeah I got that look very much,1013.94,4.199,1016.0395,0.296,0.26,0.7
alike the fellow was telling me some,1016.459,3.18,1018.049,0.0,0.0,-0.7
people can't even tell him a party said,1018.139,3.421,1019.8495,0.4019,0.0,0.4
can't they really well that's the way,1019.639,4.981,1022.1295,-0.2572,0.2,0.4
twins are you know yeah thanks you can,1021.56,4.499,1023.8095,0.6249,0.2,0.4
see you've got your eyes open all right,1024.62,3.54,1026.39,0.0,0.14285714285714285,0.3
well I try to keep on my toes as much as,1026.059,4.38,1028.249,0.2732,0.2,0.4
possible Lieutenant I don't think we,1028.16,4.32,1030.3200000000002,0.0,0.0,0.2
don't appreciate it either,1030.439,3.48,1032.179,-0.3089,0.0,0.8
good night,1032.48,3.78,1034.37,0.4404,0.7,-0.7
good night lieutenant,1033.919,5.241,1036.5395,0.4404,0.7,0.7
thank you sir,1036.26,2.9,1037.71,0.3612,0.0,0.7
it's no use there isn't even a piece of,1042.199,4.5,1044.449,-0.296,0.0,-0.7
printer on this handle gloves could be,1044.72,3.3,1046.37,0.0,0.0,0.2
you know there ought to be a state law,1046.699,3.001,1048.1995000000002,0.0,0.0,0.4
against the sale of gloves to murders,1048.02,3.539,1049.7895,-0.6124,0.0,-0.7
you know what they do in the old days,1049.7,3.9,1051.65,0.0,0.1,0.4
that's no good ladies Brew's too easy,1051.559,5.48,1054.299,0.1265,0.041666666666666685,-0.7
get me Judge Hill,1053.6,3.439,1055.3194999999998,0.0,0.0,0.4
Judge Hill,1060.14,4.26,1062.2700000000002,0.0,0.0,0.4
you know Lieutenant I was just thinking,1062.02,5.019,1064.5295,0.0,0.0,0.4
yeah I was just thinking maybe one of,1064.4,4.019,1066.4095,0.296,0.0,0.5
these babies has got a birthmark,1067.039,3.481,1068.7795,0.0,0.0,0.2
somewhere I was just wondering if it,1068.419,3.901,1070.3695,0.0,0.0,0.2
might not be a good idea if I ran back,1070.52,3.72,1072.38,-0.3412,0.35,-0.7
there and made a kind of a thorough,1072.32,4.8,1074.72,0.0,0.6,0.6
examination of both of them,1074.24,5.22,1076.85,0.0,0.0,0.4
just an idea all right now if you're,1077.12,3.66,1078.9499999999998,0.0,0.2857142857142857,0.2
through with the comedy relief here's a,1079.46,2.579,1080.7495,0.6808,0.0,0.3
list of witnesses I want you to get,1080.78,2.399,1081.9795,0.0772,0.0,0.4
after Helen here at nine o'clock,1082.039,5.401,1084.7395,0.0,0.0,0.2
tomorrow morning Sharp got it got it,1083.179,6.12,1086.239,0.0,-0.125,0.7
oh judge judge Hill,1087.44,4.26,1089.5700000000002,0.0,0.0,0.4
Lieutenant Stevenson detective Bureau I,1089.299,3.721,1091.1595,0.0,0.0,0.4
won a couple of warrants for Ruth,1091.7,4.62,1094.01,0.5719,0.0,0.4
Collins and Teresa Collins that's right,1093.02,6.48,1096.26,0.0,0.2857142857142857,0.8
charge suspicion of murder yes sir both,1096.32,4.739,1098.6895,-0.6808,0.0,0.4
I'm going to hang numbers on their backs,1102.74,5.22,1105.35,-0.0516,0.0,-0.7
like football players,1105.02,5.84,1107.94,0.3612,0.0,0.6
where do you live Collins,1120.74,4.98,1123.23,0.0,0.13636363636363635,0.2
492 Kendale Avenue have you ever been,1122.559,7.681,1126.3995,0.0,0.0,0.3
arrested before no turn around,1125.72,4.52,1127.98,-0.6486,0.0,-0.7
that's her all right no question in the,1132.14,3.02,1133.65,-0.296,0.2857142857142857,0.6
nowhere in a million came to me faced,1135.16,4.86,1137.59,0.0,0.0,-0.7
your name Teresa Collins it is you two,1140.24,5.58,1143.03,0.0,0.0,0.4
girls are held on suspicion of murder,1143.84,4.62,1146.15,-0.8074,0.0,-0.7
what have you got to say for yourselves,1145.82,4.38,1148.01,0.0,0.0,-0.7
neither one of us who tends to say,1148.46,3.66,1150.29,0.0,0.0,0.2
anything until we've talked to a lawyer,1150.2,4.44,1152.42,0.0,0.0,-0.7
well how do you like that,1152.12,6.08,1155.16,0.5574,0.0,0.7
nor in a millionaire,1154.64,3.56,1156.42,0.0,0.0,0.2
what do you think Doug really,1161.86,5.679,1164.6995,0.0,0.2,0.3
no idea Rusty it's hard to believe she,1164.84,4.26,1166.97,-0.3818,-0.2916666666666667,-0.7
could have done such a thing oh you,1167.539,3.301,1169.1895,0.0,0.0,0.2
didn't I know she didn't,1169.1,3.78,1170.99,0.0,0.0,-0.7
those guys are crazy,1170.84,4.5,1173.09,-0.34,-0.6,0.7
you better have a lemon drop good for,1172.88,3.86,1174.8100000000002,0.5719,0.6,0.7
the nerves,1175.34,3.36,1177.02,-0.1027,0.0,0.4
send them in,1176.74,5.16,1179.32,0.0,0.0,0.5
will you go in please,1178.7,3.2,1180.3,0.3182,0.0,0.4
well they're not going to get me to say,1183.799,2.701,1185.1495,0.2732,0.0,-0.7
one word against her let me tell you,1184.94,5.66,1187.77,0.0,0.0,-0.7
that right now I knew her too well,1186.5,4.1,1188.55,0.2732,0.2857142857142857,-0.7
sorry Rustin,1196.94,4.739,1199.3095,-0.0772,-0.5,0.3
Dr Elliott Mr district attorney thank,1199.1,4.079,1201.1395,0.3612,0.0,0.4
you very much for coming over doc not at,1201.679,4.581,1203.9695000000002,0.0,0.26,0.2
all sir sit down will you,1203.179,3.081,1204.7195000000002,0.0,-0.15555555555555559,0.7
I don't think this is going to take us,1209.6,3.06,1211.13,0.0,0.0,-0.7
very long Rusty,1211.1,3.42,1212.81,0.0,-0.065,0.2
you told Lieutenant Stevenson that you,1212.66,3.54,1214.43,0.0,0.0,0.5
saw Dr Peralta and the girl at the,1214.52,3.539,1216.2895,0.0,0.0,0.4
magazine stand talking and apparently,1216.2,3.96,1218.18,0.0,0.05,0.2
arguing on the morning of the day Dr,1218.059,5.401,1220.7595,-0.4588,0.0,-0.7
Peralta was killed that right uh yes sir,1220.16,7.1,1223.71,-0.4215,0.042857142857142844,-0.7
