text,start,duration,time_midpoint,vader,textblob,llama3
but his intelligence service knows when,887.399,4.38,889.589,0.631,0.0,0.2
you got to Fort Grant and how many men,889.38,3.84,891.3,0.3612,0.5,0.4
you've got,891.779,3.601,893.5795,0.0,0.0,0.7
he stopped the Butterfield Stage from,893.22,4.26,895.35,-0.2263,0.0,0.7
running he stopped the U.S males from,895.38,4.139,897.4495,-0.2263,0.0,0.4
going through and for the first time in,897.48,4.08,899.52,0.0,0.25,0.4
Indian history he has all the Apaches,899.519,3.781,901.4095,0.0,0.0,0.4
from all the tribes fighting under one,901.56,3.899,903.5095,-0.3612,0.0,-0.7
command you're not going to string him,903.3,3.96,905.28,0.0,0.0,0.7
up in six months Colonel not in six,905.459,3.901,907.4095,0.0,0.0,0.4
today chance,909.36,4.62,911.67,0.25,0.0,0.7
Terry Jeffords,911.22,5.16,913.8,0.0,0.0,0.5
I wish I got a scout for me you can find,913.98,4.979,916.4695,0.4019,0.0,0.4
somebody else maybe Captain Jeffords,916.38,4.62,918.69,0.0,0.0,0.2
became too friendly with the Apaches,918.959,5.221,921.5695,0.4939,0.375,0.4
maybe he doesn't know what side he's on,921.0,4.88,923.44,0.0,0.0,-0.5
easy gents,924.18,4.14,926.25,0.4404,0.43333333333333335,0.3
I'm not looking for trouble but we don't,925.88,4.3,928.03,0.1603,-0.2,-0.7
fight against him you're with him and,928.32,3.84,930.24,-0.3818,0.0,0.5
I've got a right to say that who says so,930.18,4.08,932.22,0.0,0.2857142857142857,0.7
what's your name then Slade I own a,932.16,3.78,934.05,0.0,0.6,0.3
ranch only a mile out from Fort Grant,934.26,3.96,936.24,0.3612,0.0,0.6
even so the Apaches burned my house last,935.94,3.54,937.71,0.0,0.0,-0.7
my wife was inside,939.48,4.919,941.9395,0.0,0.0,0.4
he almost got my boy too seems to me a,941.519,4.081,943.5595,0.0,0.0,-0.7
white man like you would want to see,944.399,2.641,945.7195,0.4215,0.0,0.6
that sort of thing stopped that's right,945.6,3.599,947.3995,-0.2944,0.2857142857142857,0.4
anybody would and why don't you join the,947.04,3.96,949.02,-0.2235,0.0,0.5
colonel staff that's private business,949.199,4.26,951.329,0.0,0.0,0.4
slay boring Private Business not when,951.0,4.019,953.0095,-0.3182,-0.5,0.7
they're murdering our women and kids uh,953.459,3.421,955.1695,-0.6486,0.0,-0.9
big quick we murdered Indian women and,955.019,4.68,957.359,-0.6597,0.16666666666666666,-0.8
kids started this and amen not just let,956.88,4.139,958.9495,0.0,0.0,0.5
Let's Get the facts straight here,959.699,4.14,961.769,0.2263,0.2,0.4
Cochise didn't start this war a snooty,961.019,4.32,963.179,-0.6833,0.0,-0.7
little Lieutenant fresh out of the East,963.839,4.201,965.9395,0.2551,0.056249999999999994,0.6
started he flew a flag of truce which,965.339,4.44,967.559,0.0,0.0,0.4
coach he's honored and then he hanged,968.04,3.539,969.8095,0.5859,0.0,-0.5
cochise's brother and five others under,969.779,3.781,971.6695,0.0,0.0,0.5
the flag oh you hear all sorts of,971.579,3.601,973.3795,0.0,0.0,0.2
stories you want to know why I didn't,973.56,3.779,975.4495,0.0772,0.0,-0.7
kill that Apache boy well for the same,975.18,4.08,977.22,-0.5574,0.0,0.4
reason I wouldn't kill your boy or Scout,977.339,4.081,979.3795,0.5773,0.0,0.7
for the Army I'm sick and tired of all,979.26,4.319,981.4195,-0.7351,-0.5571428571428572,-0.7
this killing besides who asses out here,981.42,4.8,983.82,-0.6597,0.0,-0.7
on the first place I don't know Tom I,983.579,3.961,985.5595,0.0,0.25,-0.7
don't think my white man's always done,986.22,2.76,987.6,0.0,0.0,-0.7
right but we're bringing civilization,987.54,3.96,989.52,0.0,0.2857142857142857,0.7
here aren't we clothes carpets hats,988.98,3.9,990.93,0.0,0.0,-0.5
boots medicine,991.5,3.18,993.09,0.0,0.0,0.2
why I got a wagon load of first class,992.88,3.899,994.8295,0.0,0.25,0.8
whiskey waiting for me in the East I,994.68,3.839,996.5995,0.0,0.0,0.7
could sell that at a dollar a bottle if,996.779,5.781,999.6695,0.0,0.0,-0.7
it wasn't for Cochise it's an ambush,998.519,4.041,1000.5395,0.0,0.0,0.7
I won come on in,1010.899,3.721,1012.7595,0.5719,0.0,0.7
hi Tom I'm out after all this time one,1018.019,4.981,1020.5095,0.0,0.0,0.2
single Freight wagon squeezed through,1021.44,3.72,1023.3,0.0,-0.07142857142857142,0.4
with the military the cheese didn't show,1023.0,3.839,1024.9195,0.0,-0.1,-0.7
his ugly face you're gonna send your,1025.16,3.96,1027.14,-0.5106,-0.7,-0.9
male Riders on a military guard too I'd,1026.839,4.561,1029.1195,0.0,-0.05,0.2
take the Army and the Navy no Eastern,1029.12,3.839,1031.0395,-0.296,0.0,0.4
mayor's gonna ought to come in for seven,1031.4,3.779,1033.2895,0.0,0.0,-0.7
weeks their patches are shooting my job,1032.959,3.661,1034.7895,0.0,0.0,0.4
right from under me,1035.179,3.361,1036.8595,0.0,0.2857142857142857,0.4
well you know Mel I kind of think maybe,1036.62,3.959,1038.5994999999998,0.2732,0.6,0.2
there's a way to get your mail through a,1038.54,2.94,1040.01,0.0,0.0,0.4
can I have the use of this office every,1041.48,5.28,1044.12,0.0,0.0,0.4
afternoon for a while oh what for one,1043.16,6.24,1046.28,0.0,0.0,0.2
one I've got some work for you I want to,1046.76,4.86,1049.19,0.0772,0.0,0.3
hire you for maybe almost a moon I want,1049.4,4.68,1051.74,0.0772,0.0,0.7
you to teach me to speak Apache good I,1051.62,4.439,1053.8394999999998,0.4404,0.7,0.3
want to learn about Apache Spirits I,1054.08,3.78,1055.97,0.0772,0.0,0.5
want to learn about the Apache ways,1056.059,4.561,1058.3395,0.0772,0.0,0.8
Apache in here no white man has to learn,1057.86,4.8,1060.26,-0.296,0.0,0.7
these things why do you I want to speak,1060.62,4.98,1063.11,0.0772,0.0,-0.7
to Cochise are you crazy Tom I tell you,1062.66,4.68,1065.0,-0.34,-0.6,0.4
Mel I'm sick and tired of being in the,1065.6,3.18,1067.1899999999998,-0.7351,-0.5571428571428572,-0.7
middle I'm tired of having people like,1067.34,3.18,1068.9299999999998,-0.1027,-0.2,0.4
Lowry and even you and Terry asked me,1068.78,3.54,1070.55,0.0,0.0,-0.7
which side I'm on I've been willing to,1070.52,3.48,1072.26,0.0,0.25,0.7
take a chance up on cochise's territory,1072.32,3.42,1074.03,0.25,0.0,0.7
to look for gold all right now I'll take,1074.0,3.78,1075.89,0.0,0.2857142857142857,0.6
a chance on something else coaches will,1075.74,3.96,1077.72,0.25,0.0,0.4
not speak with white men won't stand up,1077.78,3.66,1079.61,0.0,0.0,-0.7
smoke signals he will not come to see,1079.7,4.62,1082.01,0.0,0.0,-0.7
you no no I want to go and see him to,1081.44,5.16,1084.02,0.1695,0.0,-0.7
his stronghold that's right no white man,1084.32,4.2,1086.4199999999998,-0.1779,0.14285714285714285,0.4
seemed to cheese in 10 years and live to,1086.6,3.6,1088.4,0.0,0.13636363636363635,0.4
tell it well there was a time when you,1088.52,3.659,1090.3495,0.2732,0.0,-0.7
could parley with him well don't try it,1090.2,3.96,1092.18,0.1779,0.0,0.2
Tom the ants will be feeding off your,1092.179,3.841,1094.0995,0.0,0.0,-0.7
eyes oh well that could happen anytime,1094.16,3.42,1095.87,0.2732,0.0,-0.4
didn't miss it by very much the other,1096.02,2.519,1097.2795,0.1139,0.0675,0.2
Juan will you teach me I want to speak,1098.539,3.961,1100.5195,0.0772,0.0,0.7
to Cochise about letting the mail go,1100.88,3.9,1102.8300000000002,0.0,0.0,0.4
through maybe even about peace,1102.5,5.1,1105.05,0.5423,0.0,0.5
yes I will teach you and for this I will,1104.78,4.92,1107.24,0.4019,0.0,0.4
not take any dollars but I think it will,1107.6,6.56,1110.88,0.0,0.0,0.8
end bad I think Cochise would kill you,1109.7,4.46,1111.93,-0.8481,-0.6999999999999998,-0.7
well Mel can we use the office,1115.34,5.42,1118.05,0.2732,0.0,0.4
it's your eyes,1118.039,2.721,1119.3995,0.0,0.0,0.6
good enough Apache eyes are quick this,1131.12,5.34,1133.79,0.4404,0.3444444444444444,0.4
says you come in peace they will not,1134.419,3.481,1136.1595000000002,0.5423,0.0,-0.7
believe it but perhaps it'll make them,1136.46,3.18,1138.05,0.0,0.0,0.4
want to find out,1137.9,3.3,1139.5500000000002,0.0772,0.0,0.3
you've learned to speak our language,1139.64,4.32,1141.8000000000002,0.0,0.0,0.7
well you do not yet think like an Apache,1141.2,5.219,1143.8095,-0.0026,0.0,0.2
but you are not distant from it Juan,1143.96,4.38,1146.15,0.0,0.05,0.5
you've been a good guide,1146.419,4.861,1148.8495,0.4404,0.7,0.7
if I see Cochise what grows from our,1148.34,5.52,1151.1,0.0,0.0,0.6
talks will be from you too last night I,1151.28,5.279,1153.9195,0.0,0.0,0.4
heard an owl the worst of all signs it,1153.86,4.679,1156.1995,-0.6249,-1.0,-0.7
is not yet too late come back with me,1156.559,4.201,1158.6595,0.0,-0.15,0.5
they will kill you,1158.539,4.681,1160.8795,-0.6908,0.0,-0.8
I didn't hear they all won but thank you,1160.76,3.79,1162.655,0.6808,0.0,-0.5
if you see him do not lie to him not in,1172.76,5.82,1175.67,0.0,0.0,0.7
the smallest thing his eyes will see,1176.12,4.919,1178.5794999999998,0.0,0.0,0.4
into your heart he is greater than other,1178.58,3.2,1180.1799999999998,0.7717,0.1875,0.8
I never felt so lonely and so dog scared,1218.96,4.38,1221.15,-0.7521,-0.09999999999999998,0.4
for three days I climbed higher into the,1223.34,4.14,1225.41,0.0,0.25,-0.7
mountains in which the Apache stronghold,1225.679,2.751,1227.0545000000002,0.128,0.0,0.6
was hidden,1227.48,11.84,1233.4,0.0,-0.16666666666666666,-0.7
of the third day I was nearing the,1303.1,4.36,1305.28,0.0,0.0,0.2
entrance to the stronghold,1305.299,5.281,1307.9395,0.128,0.0,0.4
one had told me what to look for,1307.46,5.04,1309.98,0.0,0.0,0.3
I knew then that Cochise had given me,1310.58,4.14,1312.65,0.0,0.0,0.5
permission to enter her,1312.5,4.32,1314.66,0.0,0.0,0.5
I kept my hands visible,1314.72,5.24,1317.34,0.0,0.0,0.6
away from my weapons,1316.82,3.14,1318.39,-0.4404,0.0,0.7
look at ease,1320.36,18.679,1329.6995,0.3612,0.0,-0.7
patches is the greatest Indian leader,1436.6,5.5,1439.35,0.6369,1.0,0.8
I've come to speak to him about the,1440.0,4.08,1442.04,0.0,0.0,0.2
welfare of his people,1442.1,4.38,1444.29,0.0,0.0,0.8
it is known that he respects truth as he,1444.08,5.479,1446.8194999999998,0.5574,0.0,0.7
respects bravery,1446.48,3.079,1448.0195,0.6705,0.0,0.8
you hold these for me,1461.6,3.38,1463.29,0.0,0.0,0.7
I'll want them when I leave,1465.559,3.321,1467.2195,0.0258,0.0,0.4
how do you know you will leave here,1471.62,3.62,1473.4299999999998,-0.0516,0.0,-0.7
I am coaches,1480.26,5.0,1482.76,0.0,0.0,0.6
when the Indian wishes to Signal his,1487.34,6.199,1490.4395,0.1531,0.0,0.5
brother he does so by smoke signs,1489.5,4.039,1491.5195,0.0,0.0,0.4
this is The White Man's signal,1493.94,5.04,1496.46,0.0,0.0,-0.7
my brother's far away can look at this,1496.52,4.38,1498.71,0.0,0.1,0.4
and understand my meaning,1498.98,4.559,1501.2595,0.0,0.0,0.5
we call this mail,1500.9,4.62,1503.21,0.0,0.0,0.2
and the men who carry the male are like,1503.539,4.14,1505.609,0.3612,0.0,0.4
the air that carries the Apache smoke,1505.52,3.72,1507.38,0.0,0.0,-0.7
now they seek no trouble,1509.24,4.679,1511.5795,0.3089,0.1,0.6
yet your warriors kill them,1511.52,4.44,1513.74,-0.6908,0.0,-0.7
I have come here to ask you that you let,1513.919,5.481,1516.6595000000002,0.0,0.0,-0.7
these men travel in safety,1515.96,3.44,1517.68,0.4215,0.0,0.7
this male carries War signals against us,1519.559,5.041,1522.0795,-0.5994,0.0,-0.7
oh no this is this is used for other,1522.559,4.561,1524.8395,-0.296,-0.125,-0.7
talk War signals are sent by the,1524.6,5.16,1527.1799999999998,-0.5994,0.0,-0.7
military by special ways,1527.12,4.08,1529.16,0.4019,0.12857142857142856,0.4
sometimes they use a thing we call the,1531.2,3.66,1533.03,0.0,0.0,0.2
other times by men like me,1534.86,5.4,1537.56,0.3612,-0.125,0.4
you have carried messages against us,1538.159,6.421,1541.3695,0.0,0.0,0.4
when I was a scout for the military yes,1540.26,8.419,1544.4695,0.4019,-0.1,-0.7
you have fought us yes,1544.58,4.099,1546.6295,0.1027,0.0,-0.7
and the Battle of Apache Pass,1552.74,3.679,1554.5795,-0.3818,0.0,0.7
come with me,1556.82,2.9,1558.27,0.0,0.0,0.3
you're a brave man,1590.6,3.439,1592.3194999999998,0.5267,0.8,0.7
now hear me,1601.4,4.92,1603.86,0.0,0.0,0.7
I am the leader of my people,1603.919,4.561,1606.1995000000002,0.0,0.0,0.7
they do not betray me and I do not,1606.32,3.9,1608.27,0.5216,0.0,0.5
betray them,1608.48,4.26,1610.61,-0.6369,0.0,-0.8
we fight for our land against Americans,1610.22,5.54,1612.99,-0.3818,0.0,0.7
who try to take it,1612.74,3.02,1614.25,0.0,0.0,0.4
you give me no reason why I should not,1615.919,4.86,1618.3490000000002,-0.296,0.0,-0.7
kill American male writers,1617.9,5.279,1620.5395,-0.6908,0.0,-0.8
and kill you too,1620.779,5.88,1623.719,-0.6908,0.0,-0.7
you were not asked to come here,1623.179,6.061,1626.2095000000002,0.0,0.0,-0.7
now writers do you no harm there were,1626.659,5.101,1629.2095000000002,0.431,0.0,0.4
Apaches who did your people no harm they,1629.24,4.679,1631.5795,0.431,0.0,0.7
were hanged one was my brother my people,1631.76,4.2,1633.86,0.0,0.0,-0.8
have done yours great wrong I say this,1633.919,3.841,1635.8395,0.25,0.15000000000000002,-0.8
to you as I've said it to them,1635.96,4.14,1638.03,0.0,0.0,0.2
do you think because I'm an Indian I'm a,1637.76,4.56,1640.04,0.0,0.0,-0.7
fool you can trick me I would not have,1640.1,4.86,1642.53,-0.4767,0.0,-0.7
come here if I thought that a fool sees,1642.32,4.56,1644.6,-0.4404,0.0,-0.7
only today it is because I respect you,1644.96,3.54,1646.73,0.4767,0.0,0.7
as a leader of your people that I think,1646.88,3.659,1648.7095000000002,0.0,0.0,0.7
