text,start,duration,time_midpoint,vader,textblob,llama3
to see in brighter colors light green I,900.24,4.5,902.49,0.3818,0.1,0.7
have a green blouse green blue yellow,902.639,4.801,905.0395,0.0,-0.1,0.2
maybe yellow I have a real pretty yellow,904.74,4.92,907.2,0.4939,0.125,0.5
one right here I'll put it on now oh no,907.44,4.68,909.78,-0.296,0.2857142857142857,-0.7
not now uh,909.66,3.9,911.61,0.0,0.0,-0.7
I'll save it for tomorrow,912.12,2.52,913.38,0.4939,0.0,0.4
here's where the ranch dies there's the,927.72,3.919,929.6795,0.0,0.0,-0.7
Spanish bit,931.639,4.721,933.9995,0.0,0.0,0.3
a million Acres of McCandless Empire,933.899,6.18,936.989,0.0,0.0,0.6
Empire isn't this still Texas yes but,936.36,5.219,938.9695,0.2144,0.0,0.2
the senator doesn't always acknowledge,940.079,2.521,941.3395,0.0,0.0,-0.7
he puts a seal of ownership on,942.6,3.78,944.49,0.0,0.0,0.6
everything it's on the sun's too I,944.339,3.06,945.869,0.0,0.0,0.4
in fact I'm sure my brother Luke and I,947.399,4.201,949.4995,0.3182,0.5,0.6
are the Senator's favorite property,949.5,5.399,952.1995,0.4588,0.5,0.2
is your brother as nice as you are,951.6,5.48,954.34,0.4215,0.6,0.3
girls in Town Lake is nicer,954.899,16.8,963.299,0.4404,0.0,0.7
is that is that your house that is the,971.699,5.94,974.669,0.0,0.0,0.2
residence of Jackson tilt McCandless and,975.18,3.36,976.86,0.0,0.0,0.3
nod to The Fortress,978.54,4.94,981.01,0.0,0.0,0.7
and happiness,980.76,27.75,994.635,0.5574,0.7,0.8
Spanish bit,1022.42,3.3,1024.07,0.0,0.0,0.4
no I'm so glad you've come to us darling,1027.799,6.0,1030.799,0.7089,0.5,0.7
yeah let me look at you,1030.5,6.419,1033.7095,0.296,0.0,0.7
yes your Scott's daughter and now you're,1033.799,6.12,1036.859,0.4019,0.0,0.4
ours you're just like he said I'm afraid,1036.919,4.26,1039.0490000000002,0.3612,-0.6,-0.7
I'm somewhat different than he,1039.919,4.321,1042.0795,0.0,0.0,0.2
remembered but come here did you take,1041.179,4.62,1043.489,0.0,0.0,0.2
good care of it Jesse well I shot all,1044.24,3.54,1046.01,0.802,0.7,0.7
the points of interest oh he did he did,1045.799,4.561,1048.0795,0.4588,0.0,0.4
he's nice I think so too all you,1047.78,4.68,1050.12,0.4215,0.6,0.7
southern belles are all alike yes sir,1050.36,5.76,1053.24,0.4019,0.0,-0.7
yes here we're in all the rest you've,1052.46,5.459,1055.1895,0.4019,0.0,0.7
been all day just went down to Paradise,1056.12,4.46,1058.35,0.6369,-0.15555555555555559,0.7
Flats Senator this is poo,1057.919,4.801,1060.3195,0.0,0.0,-0.7
Wellshire there's our cousin you,1060.58,3.94,1062.55,0.0,0.0,0.3
remember we invited her to come and stay,1062.72,3.72,1064.58,0.0,0.0,0.6
with us don't be scared Pearl you're not,1064.52,4.8,1066.92,0.3412,0.0,-0.7
a trespasser she's an awkward in the,1066.44,6.18,1069.53,-0.1531,-0.6,0.7
mind she Scotch of his daughter and she,1069.32,5.94,1072.29,0.0,0.0,0.2
yes of course she is well why don't you,1072.62,4.439,1074.8394999999998,0.5859,0.0,0.7
girl what are you doing in that get up,1077.059,7.521,1080.8195,0.0,0.0,0.3
is that the latest fashion with them,1081.559,6.24,1084.679,0.0,0.5,0.2
aristocratic cousins of yours,1084.58,5.62,1087.39,0.0,0.0,0.4
or is it what they're wearing this,1087.799,4.431,1090.0145,0.0,0.0,0.2
season in wig walls,1090.2,5.16,1092.78,0.0,0.0,0.2
come on boy we got dog business,1095.36,3.86,1097.29,0.0,0.0,0.7
take you to your room you don't want me,1099.52,4.779,1101.9095,-0.0572,0.0,-0.7
here oh you mustn't buying the senator,1102.559,4.081,1104.5995,0.0,0.0,-0.7
he doesn't need anything bad it's his,1104.299,4.201,1106.3995,0.431,-0.6999999999999998,0.7
way ever since,1106.64,5.159,1109.2195000000002,0.0,0.0,-0.5
well ever since his accident accident,1108.5,5.82,1111.41,-0.6249,0.0,-0.7
it's a long story and I'm afraid not a,1111.799,4.801,1114.1995,0.0,-0.325,-0.7
very pleasant one I wish we had a better,1114.32,4.62,1116.63,0.8479,0.7266666666666666,0.7
room for you but later on we'll speak to,1116.6,4.76,1118.98,0.0,0.0,0.3
the senator,1118.94,2.42,1120.15,0.0,0.0,0.2
this is Pearl my youngest son Luther,1125.24,5.24,1127.86,0.0,0.0,0.7
pleased to meet you,1131.72,3.14,1133.29,0.4404,0.5,0.8
we're used to meet you,1135.14,5.3,1137.7900000000002,0.0,0.0,0.4
I'm sure we will,1147.2,8.78,1151.59,0.3182,0.5,0.7
songs of the room,1165.46,10.38,1170.65,0.0,0.0,0.5
passed away,1175.84,3.24,1177.4599999999998,0.0,0.0,-0.7
queen of my song,1184.059,9.181,1188.6495,0.0,0.0,0.4
list while I will be,1188.12,5.12,1190.6799999999998,0.0,0.0,0.7
Miss McCannon leave it on the table,1193.78,4.74,1196.15,-0.2023,0.0,0.6
because McCandless cannot get mad,1199.58,5.52,1202.34,0.3875,-0.625,0.4
but vashtag whom do you want to marry,1202.1,5.22,1204.7099999999998,0.1154,0.0,0.2
nobody in particular mama I just thought,1205.1,4.439,1207.3194999999998,0.0,0.16666666666666666,-0.7
I'd kind of like to get mad,1207.32,4.68,1209.66,-0.2484,-0.012500000000000011,0.4
well of course first time you may marry,1209.539,7.161,1213.1195,0.2732,0.25,0.7
whenever you wish oh thank you ma'am,1212.0,4.7,1214.35,0.6369,0.0,0.4
you know anybody would be nice for me,1217.16,4.019,1219.1695,0.4215,0.6,0.7
no I don't flash Thai but I'll think,1221.179,3.541,1222.9495000000002,-0.1531,0.0,0.4
oh thank you ma'am,1224.72,3.74,1226.59,0.3612,0.0,0.7
it's great I'll never be able to trade,1232.16,4.17,1234.245,0.6249,0.65,-0.7
her properly and as to marriage,1233.96,4.26,1236.09,0.0,0.0,0.2
sit down for,1238.22,4.92,1240.68,0.0,-0.15555555555555559,0.2
I'm glad your father sent you to me all,1240.02,6.0,1243.02,0.4588,0.5,0.7
you have to do is behave like a lady oh,1243.14,4.44,1245.36,0.3612,0.0,0.4
not that Scotch ave's daughter could,1246.02,3.96,1248.0,0.0,0.0,-0.7
ever be anything but a lady I'm a good,1247.58,6.2,1250.6799999999998,0.5927,0.7,0.7
girl man of course you are dear but,1249.98,6.48,1253.22,0.2023,0.0,0.7
when you you see,1253.78,4.54,1256.05,0.0,0.0,0.2
you'll be the only young girl that,1256.46,3.48,1258.2,0.0,0.05,-0.7
Spanish bit,1258.32,3.54,1260.09,0.0,0.0,0.4
and no one could blame you if your head,1259.94,4.26,1262.0700000000002,-0.5574,0.0,-0.7
would turned a little no you take Luton,1261.86,6.42,1265.07,-0.228,-0.1875,-0.7
for instance he's such an attractive boy,1264.2,6.599,1267.4995,0.4404,0.4,0.7
I think Jess is much nicer but you,1268.28,4.8,1270.68,0.2382,0.2,0.4
scarcely know Luton of course he's a bit,1270.799,3.721,1272.6595,0.0,0.0,0.2
undisciplined but,1273.08,3.3,1274.73,0.0,0.0,0.2
perhaps that's what gives westerners,1274.52,5.88,1277.46,0.0,0.0,-0.4
their charm the senator was like that,1276.38,7.34,1280.0500000000002,0.6369,0.0,0.5
that's why when your father,1280.4,3.32,1282.0600000000002,0.0,0.0,0.3
Jesse always chides me for talking about,1284.48,5.88,1287.42,0.0,0.0,-0.7
the past I hope Jesse likes me we're,1286.64,6.06,1289.67,0.6908,-0.25,0.4
going to lose him someday I've known,1290.36,3.84,1292.28,-0.4019,0.0,-0.7
that ever since he came back from Law,1292.7,2.76,1294.0800000000002,0.0,0.0,0.3
oh I've been so selfish why he'd have,1295.46,5.339,1298.1295,-0.6113,-0.5,-0.7
gone long ago if it weren't for me,1298.34,7.14,1301.91,0.0,-0.05,0.7
my firstborn he's so good he's made such,1300.799,7.321,1304.4595,0.5777,0.35,0.8
a difference in my life,1305.48,3.84,1307.4,0.0,0.0,0.7
I'll be a good girl ma'am I promise I,1311.2,4.26,1313.3300000000002,0.6369,0.7,0.7
I want to be like you,1315.46,6.28,1318.6,0.4215,0.0,0.7
that's what my father wanted,1318.74,5.4,1321.44,0.0,0.0,0.7
I'm afraid neither your father nor I,1321.74,4.98,1324.23,0.0,-0.6,-0.7
found happiness child,1324.14,5.899,1327.0895,0.5574,0.7,0.7
I hope you will,1326.72,3.319,1328.3795,0.4404,0.0,0.7
sure this is no way to begin,1332.84,6.98,1336.33,0.0258,0.5,-0.7
look do you know this walls,1335.6,4.22,1337.7099999999998,0.0,0.0,-0.5
will you stop that infernal instrument,1342.34,6.459,1345.5694999999998,-0.296,0.0,-0.7
take me senator,1347.12,4.2,1349.2199999999998,0.0,0.0,0.4
I always figured when I moved into my,1348.799,5.221,1351.4095,0.0,0.0,0.3
own corners of Beretta that noise well I,1351.32,4.38,1353.51,0.2732,0.6,0.4
guess that's it senator,1354.02,3.24,1355.64,0.0,0.0,0.2
well they're going to take me a little,1355.7,5.339,1358.3695,0.2732,-0.1875,0.3
stroller now we got that Papoose to put,1357.26,6.6,1360.56,0.0,0.0,0.4
up with oh I don't know,1361.039,4.861,1363.4695,0.0,0.0,0.2
she looks like a pretty cute tamale to,1363.86,5.52,1366.62,0.8271,0.375,0.7
me I think so wouldn't appeal to me,1365.9,4.5,1368.15,0.0,0.0,-0.7
of course I always like my women more,1370.4,6.12,1373.46,0.3612,0.5,0.7
Senator yeah Lou you know that last trip,1376.52,6.0,1379.52,0.296,0.0,0.3
I took up to Abilene well I was driving,1379.159,6.121,1382.2195000000002,0.2732,0.0,0.6
a hurt all day kind of tired and felt,1382.52,4.92,1384.98,-0.7645,0.09999999999999998,-0.7
like getting some relaxation and yeah,1385.28,4.379,1387.4695,0.7964,0.0,0.7
didn't happen to drop into a place,1387.44,5.16,1390.02,0.2057,0.0,-0.5
called the last chance did you oh how'd,1389.659,4.981,1392.1495000000002,0.25,0.0,-0.7
you find that out send him a check for,1392.6,4.92,1395.06,0.0,0.0,0.2
1600 just yesterday that's how I found,1394.64,3.72,1396.5,0.0,0.0,0.6
I guess I had a few drinks too many,1398.36,3.78,1400.25,0.0,0.15,-0.7
all right Lou always got yourself some,1402.14,6.24,1405.26,0.0,0.2857142857142857,0.5
Wild Oats sometime I want some money for,1404.6,6.24,1407.7199999999998,0.0772,0.1,0.2
I hope someday I'll be like you,1410.84,6.48,1414.08,0.6597,0.0,0.7
you know Luke the only thing I don't,1414.22,5.8,1417.12,0.0,0.0,0.4
like about you is the miserable way you,1417.32,5.64,1420.14,-0.1779,-1.0,-0.7
play poker trying to fill inside,1420.02,6.18,1423.11,0.34,0.0,0.4
straight to the suckers game,1422.96,7.28,1426.6,-0.34,-0.16666666666666666,-0.7
come on boy go on run off,1426.2,4.04,1428.22,0.0,0.0,0.7
what a boy,1431.659,3.26,1433.2890000000002,0.0,0.0,0.7
how they come to name you Pearl,1443.539,7.561,1447.3195,0.0,0.0,0.7
I got no sin that couldn't add much eye,1447.679,6.74,1451.049,0.4449,0.2,0.7
for color couldn't it,1451.1,3.319,1452.7595,0.0,0.0,0.2
might better call you Pocahontas,1455.6,4.559,1457.8795,0.4404,0.5,0.4
ain't that right,1461.0,4.62,1463.31,0.0,0.2857142857142857,-0.7
I guess so,1464.0,4.98,1466.49,0.0,0.0,0.2
all right Minnie on your way,1465.62,6.38,1468.81,0.0,0.2857142857142857,0.7
good night sir,1468.98,3.02,1470.49,0.4404,0.7,0.7
well what's the matter you're unhappy,1477.98,3.73,1479.845,-0.1531,-0.6,-0.7
don't you like Spanish bit,1480.2,3.78,1482.09,-0.2755,0.0,0.3
if everybody was like you,1483.98,4.559,1486.2595,0.3612,0.0,0.7
like me the world would be a terribly,1486.679,4.021,1488.6895000000002,-0.2732,-1.0,-0.7
frustrating sort of place what do you,1488.539,5.341,1491.2095,-0.4404,-0.4,-0.7
mean Jason nothing beautiful,1490.7,4.979,1493.1895,-0.4847,0.26875,0.2
I want to learn Jesse will you learn me,1493.88,4.08,1495.92,0.0772,0.0,0.7
you're more says you're a lawyer I want,1495.679,3.841,1497.5995,0.0772,0.5,0.4
to be a lady and know everything like,1497.96,2.94,1499.43,0.3612,0.0,0.5
this learning ever made mother and a,1500.9,2.58,1502.19,0.0,0.0,0.4
I wish I could do that,1503.48,5.6,1506.28,0.4019,0.0,0.6
big Rings like that,1505.82,3.26,1507.45,0.3612,0.0,0.4
and now you will want to learn new,1515.24,3.24,1516.86,0.0772,0.13636363636363635,0.7
things with you,1516.74,4.919,1519.1995,0.0,0.0,0.8
you don't like me no more do you,1518.48,6.14,1521.55,-0.0572,-0.25,-0.7
know yes I do,1521.659,2.961,1523.1395,0.4019,0.0,0.2
read a lot of men,1525.799,2.901,1527.2495,0.0,0.0,0.7
I think you better go to bed,1533.539,6.26,1536.669,0.4404,0.5,0.3
a good little girl,1536.96,2.839,1538.3795,0.4404,0.25625,0.8
we will discuss your education another,1540.26,4.26,1542.39,0.0,0.0,0.2
good night,1565.46,3.02,1566.97,0.4404,0.7,0.7
I hate you I hate you now don't you,1616.52,5.22,1619.13,-0.8126,-0.8,-0.9
pretend nobody ever did that before,1619.52,6.74,1622.89,-0.1027,0.0,0.6
I didn't nobody did nobody's going to,1621.74,4.52,1624.0,0.0,0.0,-0.7
leave that alone,1634.4,7.04,1637.92,-0.296,0.0,-0.7
I reckon he must be the white half,1636.7,4.74,1639.07,0.0,-0.08333333333333333,0.5
oh I forgot to say good night man,1643.0,9.1,1647.55,0.4404,0.7,0.7
sometimes I feel like a marvelous child,1655.96,8.199,1660.0595,0.7506,1.0,0.4
that ain't no ham Miss Pearl that's a,1660.799,4.98,1663.289,0.143,0.0,0.7
same thing,1665.779,4.981,1668.2695,0.0,0.0,0.5
Candace she's very particular and she,1668.059,4.441,1670.2795,0.0,0.21666666666666667,0.2
don't want,1670.76,3.779,1672.6495,-0.0572,0.0,-0.7
no little ham,1672.5,4.26,1674.63,-0.296,0.09375,0.3
here maybe you better make the list,1674.539,5.401,1677.2395,0.4404,0.5,0.2
faster oh no no ma'am I can't ride,1676.76,6.06,1679.79,0.2235,0.0,-0.7
why Miss McKenna says to me what hashtag,1679.94,6.8,1683.34,-0.1531,0.0,0.2
can you ride and R says,1682.82,3.92,1684.78,0.0,0.0,0.4
Miss McCully says to me once vashtag can,1687.62,5.22,1690.2299999999998,-0.1531,0.0,0.3
you write and ask his miss mcallis you,1690.44,4.339,1692.6095,-0.1531,0.0,0.4
first time,1694.779,5.801,1697.6795,0.0,0.25,0.2
that's Mr Lou I think he wants to see me,1696.86,5.1,1699.41,0.0,0.2,0.6
where are you,1700.58,4.38,1702.77,0.0,0.0,-0.7
I scared of that Mr loon he says to me,1701.96,6.12,1705.02,-0.4404,0.0,0.2
once Rush tie you're an empty head first,1704.96,4.02,1706.97,-0.2023,0.075,-0.7
early come out here miss Pearl I heard,1708.98,7.28,1712.62,-0.1531,0.1,-0.7
him tell him I'm busy,1712.4,3.86,1714.3300000000002,0.0,0.1,-0.5
I'll tell him,1719.299,2.821,1720.7095,0.0,0.0,0.4
what do you want thought you might like,1722.12,6.02,1725.13,0.4215,0.0,0.4
to see some tricks watch this,1724.159,3.981,1726.1495000000002,-0.128,0.0,0.6
what do you want but you're supposed to,1748.88,3.24,1750.5,0.0387,0.0,-0.7
be on the Roundup today,1750.5,3.36,1752.18,0.0,0.0,0.4
and suppose you tend to your mortgages,1752.12,3.419,1753.8294999999998,0.0,0.0,0.2
and stop sticking your nose on my,1753.86,3.96,1755.84,-0.296,0.0,0.3
business just as one civilized man to,1755.539,5.221,1758.1495,0.0,0.4,-0.7
another that isn't insulting you I have,1757.82,4.739,1760.1895,0.3875,-1.0,0.4
a little suggestion to make all right,1760.76,3.899,1762.7095,0.0,0.04910714285714285,0.5
let's have it,1762.559,5.301,1765.2095,0.0,0.0,0.7
why don't you leave this one alone,1764.659,3.201,1766.2595,-0.2148,0.0,-0.7
she may do very nicely if given half a,1768.08,3.5,1769.83,0.4927,0.3066666666666667,0.4
once they're not a judge,1771.58,5.39,1774.275,0.0,0.0,0.3
you got her earmarked for yourself,1774.2,23.9,1786.15,0.0,0.0,0.7
oh boy I want you to meet a lady,1798.1,4.62,1800.41,0.0772,0.0,0.7
now bow for the lady dice,1803.02,4.259,1805.1495,0.0,0.0,0.4
he's right smart,1809.84,2.959,1811.3195,0.4019,0.25,0.7
what do you think of my new girl dice,1813.44,6.42,1816.65,0.0,0.13636363636363635,0.4
well maybe not did you teach him all,1820.159,5.301,1822.8095,0.2732,0.0,-0.7
