text,start,duration,time_midpoint,vader,textblob,llama3
with the General de go um quite a a,420.8,5.36,423.48,0.0,0.05000000000000002,0.2
coincidence meeting here if I hadn't,424.12,4.16,426.2,0.0,0.0,0.7
seen you in the mirror I thought some,426.16,4.479,428.3995000000001,0.0,0.0,0.4
stranger was giving me the eye but no no,428.28,5.039,430.7995,0.4646,0.0,-0.7
I didn't see,430.639,2.68,431.979,0.0,0.0,-0.5
you am I interrupting anything important,433.4,6.76,436.78,-0.1027,0.4,0.2
well uh Mario and I are uh you must have,436.08,6.519,439.3395,0.2732,0.0,-0.7
influence around here you have a drink,440.16,4.84,442.58,0.0,0.0,0.4
power the Press ma'am let's see what my,442.599,3.88,444.539,0.0,0.0,0.3
influence and lots of money can,445.0,3.319,446.6595,0.0,0.0,0.7
accomplish Maurice I've got a better,446.479,4.4,448.679,0.6908,0.5,0.7
idea let's go to my father father's,448.319,4.32,450.479,0.0,0.0,0.4
celebration where would he get enough,450.879,5.681,453.7195,0.0,0.0,0.7
whiskey for a party you don't know my,452.639,7.201,456.2395,0.4019,0.0,0.4
fathers to,459.879,3.241,461.4995,0.0,0.0,0.6
Contin what well mar ah my boy you have,478.319,6.121,481.3795,0.2732,0.0,0.8
a thirsty look in your eye oh does it,482.759,4.801,485.1595,0.0,0.0,-0.5
show maybe go if you have a drink and uh,484.44,5.879,487.3795,0.0,0.0,0.7
who have we here Charles Wills he's a,487.56,4.919,490.0195,0.0,0.0,0.3
reporter for the Stars and Stripes this,490.319,4.201,492.4195,0.0,0.0,0.4
is my father how do you do sir reporting,492.479,4.16,494.559,0.0,0.0,0.2
we don't need a report we need a bar,494.52,4.6,496.82,0.0,0.0,0.7
here I is here because it seems to be,496.639,3.721,498.4995,0.0,0.0,0.2
the only place in town where you can get,499.12,2.72,500.48,0.0,0.0,0.8
a drink and do you know that all these,500.36,5.16,502.94,0.0,0.0,0.3
people came to precisely the same,501.84,3.68,503.68,0.0,0.2,0.5
conclusion,508.24,3.0,509.74,0.0,0.0,0.2
what is Helen doing here,531.399,5.961,534.3795,0.0,0.0,0.5
uh hi what are you doing what are you,534.279,5.281,536.9195,0.0,0.0,0.2
doing here well the fact of the matter,537.36,4.28,539.5,0.296,0.0,0.8
is your sister has made me very proud we,539.56,3.68,541.4,0.5256,1.0,0.6
couldn't tell you the good news before,541.64,3.48,543.38,0.4404,0.7,-0.5
but Helen has been expelled from the,543.24,4.76,545.62,-0.3612,0.0,-0.7
University what if we're going to have a,545.12,4.52,547.38,0.0,0.0,0.4
scene either as this young man to leave,548.0,5.12,550.56,-0.0516,0.1,0.2
or introduce us maram please Helen going,549.64,5.12,552.1999999999999,0.3182,0.0,-0.7
to look let her alone after all I was,553.12,3.12,554.68,-0.25,0.0,0.4
expelled from Harvard wasn't I why,554.76,3.28,556.4,-0.25,0.0,-0.7
shouldn't a girl follow in her Father's,556.24,4.96,558.72,0.0,0.0,0.4
Footsteps excuse me a,558.04,5.84,560.9599999999999,0.0772,-0.05,0.2
moment I'll talk to you,561.2,4.879,563.6395,0.0,0.0,0.5
later I have a feeling she'd be talking,563.88,4.24,566.0,0.128,0.0,0.4
too name please oh Charlie something or,568.12,5.52,570.88,0.3182,0.0,0.3
other he U says he's a,571.399,5.841,574.3195,0.0,-0.125,0.4
bartender oh yes Charlie what Wills I,573.64,7.72,577.5,0.4019,0.0,0.4
wish I were a bartender a nice civilian,577.24,4.12,579.3,0.6705,0.6,0.4
bartender I told him we knew each other,589.48,4.039,591.4995,0.0,-0.125,0.4
well we do in a way we're only kissing,591.92,4.96,594.4,0.7003,0.0,0.4
an our ago we,593.519,6.161,596.5995,0.0,0.0,-0.5
were we SE now,596.88,5.8,599.78,0.0,0.0,0.2
you were one of the ones at the Ritz,599.68,6.24,602.8,0.0,0.0,0.7
fando I know near the dingo Cafe you do,618.079,8.241,622.1995,0.0,0.1,0.4
remember no it's the only other place I,623.279,7.761,627.1595,-0.296,-0.0625,-0.7
ran into more uniforms today,626.32,4.72,628.6800000000001,0.0,0.5,-0.4
rich no does that finish me off no but,633.88,5.72,636.74,0.0258,0.375,-0.7
it does slow us up a,638.12,3.68,639.96,0.0,-0.30000000000000004,-0.7
little we're not rich are they we just,639.6,4.72,641.96,-0.394,-0.1875,-0.7
live that way daddy says it's the same,641.8,4.719,644.1595,0.0,0.06818181818181818,0.4
thing only it's much,644.32,6.56,647.6,0.0,0.1,0.2
cheaper I think I like him that's good,646.519,5.961,649.4995,0.6597,0.7,0.5
because he'll try to borrow money from,650.88,4.68,653.22,0.0,0.0,-0.7
you and I don't want him to be,652.48,3.08,654.02,-0.0572,0.0,-0.7
disappointed I like the way you kiss,656.48,7.68,660.32,0.296,-0.75,0.4
really dear I'm afraid I've,661.04,5.16,663.62,0.4391,-0.19999999999999998,-0.7
underestimated the alcoholic capacity of,664.16,4.6,666.4599999999999,-0.2732,-0.25,0.5
our guests I'll only be a few minutes,666.2,5.36,668.88,0.0,-0.1,0.7
well get the bartender here to help you,668.76,5.96,671.74,0.5859,0.0,0.4
say Wills Wills are you one of the,671.56,5.44,674.28,0.0,0.0,0.2
wealthy Wills is from,674.72,5.96,677.7,0.3612,0.5,0.5
Maryland this way Lieutenant thank you,677.0,5.02,679.51,0.3612,0.0,0.5
sir where are you from,687.24,6.24,690.36,0.0,0.0,0.2
Milwaukee would you help me sure loaded,689.959,6.401,693.1595,0.6124,0.5,0.5
for good beer women with lovely legs and,693.48,4.799,695.8795,0.7717,0.6,0.6
practically no,696.36,4.84,698.78,-0.296,0.0,0.7
Millionaires and you New York till I was,698.279,5.321,700.9395,0.0,0.13636363636363635,-0.7
12 then Daddy moved us to Paris when the,701.2,4.04,703.22,0.0,0.0,0.3
Germans came in 1940 I was into to,703.6,3.96,705.58,0.0,0.0,-0.7
Switzerland that's where the loots kept,708.88,4.399,711.0794999999999,0.0,0.0,0.2
no Daddy put it there so the Germans,714.959,5.921,717.9195,-0.296,0.0,0.4
wouldn't drink it very resourceful,717.399,6.761,720.7795,0.0,0.78,0.3
man and lots of fun is he that's his,720.88,6.24,724.0,0.5106,0.3,0.8
11th commandment having fun especially,724.16,5.08,726.6999999999999,0.5106,0.15,0.7
now he says that after a war everybody,727.12,5.0,729.62,-0.5994,0.0,-0.9
should always be gay and have,729.24,5.399,731.9395,0.0,0.4166666666666667,0.2
fun isn't your father a little old for,732.12,5.519,734.8795,0.5106,0.07083333333333333,0.4
this war oh he wasn't in this one he was,734.639,4.88,737.0790000000001,-0.5994,0.0,0.2
in the 1918 war and he's been,737.639,4.76,740.019,-0.5994,0.0,0.2
celebrating ever,739.519,2.88,740.9590000000001,0.5719,0.0,0.8
since now that the war in Europe is over,743.72,6.04,746.74,-0.5994,0.0,0.8
what you can do try to stay out of the,746.88,3.88,748.82,0.0,0.0,0.2
war in the,749.76,4.519,752.0195,-0.5994,0.0,-0.7
Pacific it's very,750.76,3.519,752.5195,0.0,0.2,0.7
sensible that ought to be enough to tame,756.959,4.081,758.9994999999999,0.0,-0.10833333333333334,0.3
tiger Charles I was wondering what had,773.12,6.48,776.36,0.0,0.0,0.4
happened to you nothing yet,775.88,5.519,778.6395,0.0,0.0,-0.7
everybody's waiting to meet you I've,779.6,3.2,781.2,0.0,0.0,0.5
really got got a report back to the,781.399,3.841,783.3195,0.0,0.1,0.2
paper for some sort of story oh can't,782.8,4.039,784.8195,0.0,0.0,0.2
you stay just a few minutes I'm sorry,785.24,3.88,787.1800000000001,-0.0772,-0.35,-0.7
I've got a deadline oh Lieutenant don't,786.839,4.841,789.2595,0.0,0.0,-0.7
take the party with,789.12,5.959,792.0995,0.4019,0.0,0.7
me that's a nice love do you think,791.68,6.719,795.0395,0.7906,0.55,0.7
someday soon we might be,795.079,3.32,796.7389999999999,0.0,0.0,0.2
rich could you come back later all right,800.36,5.159,802.9395000000001,0.5574,0.16517857142857142,0.2
try uh better yet I'll meet you you call,805.76,7.639,809.5794999999999,0.4404,0.5,0.3
and tell me where all,809.56,3.839,811.4794999999999,0.0,0.0,0.5
hello who is this,818.68,4.92,821.14,0.0,0.0,0.2
who oh Helen this is Charlie,823.6,9.039,828.1195,0.0,0.0,0.2
Wills oh no Charlie the bartender the,828.92,6.919,832.3795,-0.296,0.0,-0.7
Army bar Cy that's right could you give,832.639,5.281,835.2795,0.0,0.2857142857142857,0.4
Marion a message please tell her that,835.839,3.761,837.7195,0.3182,0.0,0.7
the lights of Paris go on tonight for,837.92,3.839,839.8394999999999,0.0,0.0,0.7
the first time since the War,839.6,5.359,842.2795,-0.5994,0.25,0.4
Began well she wanted to meet me at the,841.759,5.161,844.3395,0.2732,0.0,0.2
AR Triumph right by the shrine for the,844.959,3.88,846.899,0.4767,0.2857142857142857,0.4
Soldier thank,848.839,3.201,850.4395000000001,0.3612,0.0,0.7
gu I thought thiso,893.68,7.48,897.42,0.0,0.0,-0.8
no Mary you know you,897.68,8.45,901.905,-0.296,0.0,-0.7
again you were,993.639,5.361,996.3195,0.0,0.0,0.4
asleep only my,996.04,6.64,999.36,0.0,0.0,0.2
eyes and my,999.0,3.68,1000.84,0.0,0.0,0.2
weaklings your arm in my eyes,1005.399,5.44,1008.119,-0.34,0.0,-0.7
mhm now where the,1011.0,3.68,1012.84,0.0,0.0,0.2
eyes I have bad eyes,1016.44,4.04,1018.46,-0.5423,-0.6999999999999998,-0.7
nice I'll take you,1027.36,9.0,1031.86,0.4215,0.6,-0.7
home you read Thomas wolf can't go home,1030.799,5.561,1033.5795,0.0,0.0,0.7
again it's,1037.839,3.36,1039.519,0.0,0.0,0.2
promise me,1067.28,5.399,1069.9795,0.3182,0.0,0.7
promise don't ever let the celebration,1074.32,5.8,1077.22,0.3182,0.0,0.7
end there'll be another celebration when,1077.4,5.0,1079.9,0.0,0.0,0.6
the rest of the war is over but it is,1080.12,4.679,1082.4595,-0.3506,0.0,0.2
over for us it's,1082.4,6.44,1085.62,0.0,0.0,0.7
over I'm sick to death of,1084.799,4.041,1086.8195,-0.802,-0.7142857142857143,-0.8
death I want to enjoy things and have,1088.919,6.201,1092.0195,-0.1027,0.4,0.4
fun and live like every day is the last,1091.64,7.08,1095.18,0.7003,0.14545454545454545,0.8
day wouldn't that be nice a lifetime,1095.12,6.36,1098.3,-0.3252,0.6,0.7
full of last,1098.72,2.76,1100.1,0.0,0.175,0.2
days except it never really would be a,1103.88,6.44,1107.1,0.0,-0.1,0.2
you're too,1112.52,2.6,1113.82,0.0,0.0,-0.7
serious make that nice,1115.36,6.199,1118.4595,0.3612,0.13333333333333333,-0.7
better I don't care if you're not,1129.64,4.2,1131.74,0.0701,0.5,0.4
wonderful look m,1165.12,5.48,1167.86,0.5719,1.0,0.8
you didn't have to do this my boy oh yes,1168.799,5.041,1171.3195,0.4019,0.0,0.7
he did he's trying to make time with me,1170.6,8.319,1174.7595,0.0,0.0,0.4
SC what is an animal vegetable powdered,1173.84,7.8,1177.74,0.0,0.0,0.2
eggs chocolate you shall not go,1178.919,5.0,1181.419,0.0,0.0,0.4
unrewarded my boy come to think of it,1181.64,4.36,1183.8200000000002,0.0,0.0,-0.7
your generosity shall be repaid this,1183.919,5.081,1186.4595000000002,0.5106,0.0,0.8
very day good morning morning look me,1186.0,4.52,1188.26,0.4902,0.44999999999999996,0.7
eggs about the powdered eggs you see,1189.0,2.84,1190.42,0.0,0.0,0.4
they look something like eggs never mind,1190.52,2.56,1191.8,0.3612,0.0,0.2
we'll cook them and Cherry that'll make,1191.84,3.56,1193.62,0.0,0.0,0.4
them taste like it Helen please I wish,1193.08,6.28,1196.22,0.7579,0.0,0.2
to make some small token of appreciation,1195.4,6.56,1198.68,0.5106,-0.25,0.7
Charles my boy a golden opportunity,1199.36,5.84,1202.28,0.4215,0.3,0.7
wakes us now the question is are we,1201.96,6.76,1205.34,0.0,0.0,0.2
equal to the challeng what is it,1205.2,3.52,1206.96,0.0,0.0,0.5
sir Benedictine in the fourth race today,1211.039,5.801,1213.9395,0.0,0.0,0.4
he'll go to the Post at 10 to1 at a mile,1214.32,6.88,1217.76,0.0,0.0,0.4
and 38 he can't lose why not um it's a,1216.84,6.48,1220.08,0.3089,0.0,0.4
trade secret daddy means he has a hot,1221.2,5.52,1223.96,0.0,-0.07500000000000001,0.6
tip right another hot tip look we have,1223.32,5.479,1226.0594999999998,0.0,0.26785714285714285,0.4
less than two hours to become wealthy I,1226.72,3.439,1228.4395,0.3612,0.16666666666666669,-0.7
think I can come along I'll make a phone,1228.799,3.281,1230.4395,0.0,0.0,0.3
call excellent now if we pull our,1230.159,5.161,1232.7395,0.5719,1.0,0.7
resources uh what is your Capital my boy,1232.08,5.8,1234.98,0.0,0.0,0.3
about $40 let's see that means if we,1235.32,6.28,1238.46,0.0,0.0,0.2
pull our resources we have $40 what a,1237.88,6.039,1240.8995000000002,0.0,0.0,0.4
Pity maybe I can borrow some don't you,1241.6,4.6,1243.9,-0.296,-0.1,0.3
do it Charles he'll keep you as broke as,1243.919,5.041,1246.4395000000002,-0.4215,0.0,-0.7
he is opportunity my dear is concerned,1246.2,5.599,1248.9995,0.6597,0.0,0.5
with the future not the past look if,1248.96,4.48,1251.2,0.0,-0.125,0.2
it's collateral you're worrying about I,1251.799,3.641,1253.6195,-0.34,0.0,0.6
happen to own oil leases in Texas that,1253.44,6.44,1256.66,0.0,0.6,0.4
are worth uh well you know Texas oh Dad,1255.44,7.32,1259.1,0.4588,0.3,0.3
the oil leases are a family joke plenty,1259.88,6.44,1263.1,0.296,0.0,0.6
of leases but not one drop of,1262.76,8.32,1266.92,0.3007,0.0,-0.7
oil Charlie what I feel lucky today I'll,1266.32,8.0,1270.32,0.4215,0.3333333333333333,0.7
see what I can dig up I have the utmost,1271.08,5.24,1273.6999999999998,0.0,0.0,0.7
confidence in the courage and Ingenuity,1274.32,4.359,1276.4995,0.7579,0.0,0.8
of the United States Army to horse my,1276.32,7.0,1279.82,0.4215,0.0,0.4
boy to horse Destiny hates a,1278.679,4.641,1280.9995,-0.4404,0.0,-0.7
the paper said the don't be nervous,1295.64,3.76,1297.5200000000002,0.2057,0.0,-0.4
Daddy's really very brilliant well what,1297.48,3.84,1299.4,0.7914,1.0,0.7
could possibly make me nervous if we,1299.4,3.84,1301.3200000000002,-0.2732,0.0,0.3
lose the race I'll owe half a Year's pay,1301.32,3.4,1303.02,-0.4767,-0.16666666666666666,0.4
the money belongs to four captains have,1303.24,3.319,1304.8995,0.0,0.0,-0.7
bought their way out of Bor with their,1304.72,4.8,1307.12,0.0,0.0,-0.7
bare hands we won't lose well did you,1306.559,6.561,1309.8395,0.1139,0.05,0.4
bet it all every penny and at 12 to one,1309.52,5.519,1312.2795,0.0,0.0,0.8
why did the odds go up the suckers think,1313.12,4.32,1315.28,-0.5106,-0.3,-0.7
that Benedictine will lose what can you,1315.039,7.12,1318.599,-0.4019,0.0,-0.7
expect of Gnostic my boy over this way,1317.44,4.719,1319.7995,0.0,0.0,0.7
what which one is Benedictine the number,1327.159,8.321,1331.3195,0.0772,0.0,0.2
four he lay back for the first half mile,1332.039,6.801,1335.4395,0.0,0.02777777777777778,0.2
he looks grny lean my boy lean and ready,1335.48,4.96,1337.96,0.3612,0.2,0.7
fit who gave you this,1340.44,3.8,1342.34,0.3612,0.4,-0.5
Benedict running,1355.24,6.039,1358.2595,0.0,0.0,0.8
beautifully but where is he six in,1357.72,5.08,1360.26,0.3291,0.85,0.2
position Benedict seven he's out,1371.96,7.12,1375.52,0.0,0.0,0.2
Helen I think I'll buy a new dress with,1379.08,3.8,1380.98,0.0,0.13636363636363635,0.2
my share of the,1381.36,8.94,1385.83,0.296,0.0,0.6
winning Benedictine won of course he won,1403.039,5.481,1405.7795,0.8957,0.5,0.8
why should that surprise you,1406.48,5.72,1409.34,0.2732,0.0,0.2
not so much surprise as Rel you know at,1408.52,6.56,1411.8,-0.2547,0.2,0.3
uh 12 to1 that makes your share maybe,1412.2,4.56,1414.48,0.296,0.0,0.5
there's another race fixed today if you,1415.08,4.16,1417.16,0.0,0.1,-0.7
fixed fixed race my boy you mean this,1416.76,4.08,1418.8,0.0,-0.0375,0.4
race wasn't fixed you've been reading,1419.24,4.4,1421.44,0.0,0.1,0.4
too many crime novels there was no hot,1420.84,4.8,1423.24,-0.6908,0.1875,-0.7
tip either was there well you just,1423.64,4.44,1425.86,0.2732,0.0,0.2
picked a crazy long shot out of a hat,1425.64,4.96,1428.12,-0.34,-0.325,0.4
intuition and experience my boy but we,1428.08,4.24,1430.1999999999998,0.0,0.0,0.6
could have gotten killed It's a,1430.6,5.199,1433.1995,-0.6705,-0.2,-0.7
Wonderful way to make a living isn't,1432.32,3.479,1434.0594999999998,0.5719,1.0,0.2
it this is the Amer American forces,1436.24,4.6,1438.54,0.0,0.0,0.8
Network in Paris a PA of black,1438.52,4.24,1440.64,0.0,-0.16666666666666666,0.4
destruction and Chaos still hangs over,1440.84,4.68,1443.1799999999998,-0.8126,0.0,-0.7
hoshima events are now moving swiftly,1442.76,4.919,1445.2195,0.296,0.0,0.7
Pres hear the news first things first,1447.679,6.201,1450.7795,0.0,0.25,0.3
it'll take more than one bomb this get,1451.559,3.641,1453.3795,-0.5367,0.5,-0.7
you 20 it's over in a week will you,1453.88,4.679,1456.2195000000002,0.0,0.0,-0.7
cover 60 bucks worth you got it don't do,1455.2,6.24,1458.32,0.2263,0.3,0.3
it Barney just came from the office,1458.559,5.6,1461.359,0.0,0.0,-0.7
Japan offer to surrender we let the,1461.44,4.239,1463.5595,0.0,0.0,0.6
emperor stay in his throne when are we,1464.159,3.441,1465.8795,0.0,0.0,0.3
going home Charlie what's the dope on,1465.679,3.681,1467.5195,0.0,0.0,-0.7
dis charges well if you start right now,1467.6,5.4,1470.3,0.0,0.2857142857142857,0.7
"you're already behind 10,000 other",1469.36,3.64,1471.1799999999998,0.0,-0.2625,-0.7
guys I have to get right back to the,1477.72,4.16,1479.8,0.0,0.14285714285714285,0.2
why I tried to phone you don't ever fall,1481.88,4.919,1484.3395,0.0,0.0,-0.7
if you can possibly come,1484.88,6.12,1487.94,0.0,0.0,0.8
yourself don't ever leave if you can,1486.799,4.201,1488.8995,0.0382,0.0,0.7
stay maybe we can meet for late supper,1493.279,6.051,1496.3045,0.0,-0.3,0.3
or something wasy,1495.6,5.6,1498.4,0.0,0.0,-0.7
is it really over the,1501.2,6.199,1504.2995,0.0,0.2,0.3
war cuz I want to buy you silk shirts,1503.6,4.799,1505.9995,-0.5574,0.0,0.3
socks silk,1508.399,6.76,1511.779,0.0,0.0,0.4
what' you do with my umbrella I had it,1530.0,4.24,1532.12,0.0,0.0,-0.7
when I started over here and stopped a,1532.279,4.201,1534.3795,-0.2263,0.0,0.2
second must have lost it you've got a,1534.24,4.36,1536.42,-0.3182,0.0,-0.7
special edition coming out you better,1536.48,5.24,1539.1,0.6808,0.4285714285714286,0.7
hurry I'll get you a taxi first taxi now,1538.6,5.28,1541.24,0.0,0.25,0.6
you stop fussing about,1541.72,6.12,1544.78,-0.296,0.0,0.3
me will you will you wait for me I think,1543.88,5.6,1546.68,0.0,0.0,0.5
I'll go home early and give daddy a,1547.84,3.28,1549.48,0.0,0.1,0.7
shock but in this,1549.48,4.24,1551.6,-0.2023,0.0,0.4
rain I may not be able to cook and to,1551.12,5.4,1553.82,0.0,0.5,0.3
sew but I really can find myself a taxi,1553.72,4.04,1555.74,0.0,0.2,-0.7
it's the first thing I learned about,1556.52,3.84,1558.44,0.0,0.25,0.4
finishing school now you go on ahe,1557.76,5.279,1560.3995,0.0,0.0,0.4
you're a girl after my own heart make no,1560.36,4.91,1562.8149999999998,0.4588,0.6,-0.7
mistake about it I'm after it all,1563.039,23.151,1574.6145,-0.34,0.0,0.7
Maran I phoned and I said I was all,1611.36,5.24,1613.9799999999998,0.0,0.0,0.3
right for visitors she get my,1613.48,6.84,1616.9,0.0,0.2857142857142857,0.6
flowers every day all my,1616.6,5.52,1619.36,0.0,0.0,0.7
everyone can I go in,1622.12,3.559,1623.8995,0.0,0.0,0.4
now Charles,1626.679,4.12,1628.739,0.0,0.0,0.2
what hi how do you feel the nurse,1641.6,6.799,1644.9995,0.0,0.0,0.2
answers all a St question,1646.24,5.48,1648.98,0.0,0.0,0.2
the patient improves but it is required,1648.399,6.52,1651.659,0.2263,0.0,0.3
not to we hurt I was going to ask her to,1651.72,5.11,1654.275,0.4168,0.0,-0.7
dance but I guess that's out,1654.919,3.801,1656.8195,0.0,0.0,0.3
huh I was expecting a younger more,1658.72,5.679,1661.5595,0.0,0.25,0.2
attractive nurse she's the fourth in two,1661.2,6.479,1664.4395,0.4404,0.4,0.6
weeks Daddy's a,1664.399,3.28,1666.039,0.0,0.0,0.5
for heaven's sakes get that guilty look,1678.96,4.079,1680.9995,-0.4215,-0.5,0.7
face I lost your umbrella I give you the,1683.039,7.64,1686.859,-0.3182,0.0,0.2
flu don't be silly it was raining I got,1686.76,7.68,1690.6,-0.3968,-0.5,0.2
wet so I got the flu and it's not your,1690.679,6.041,1693.6995000000002,-0.3818,-0.1,-0.7
fa I was wondering how you'd look out of,1696.72,6.16,1699.8,0.0,0.0,0.4
uniform even,1699.559,6.761,1702.9395,0.0,0.0,0.2
better it's my fault I would have caught,1702.88,5.96,1705.86,0.0516,0.5,-0.7
this anyway I catch colds even from,1706.32,3.44,1708.04,0.0,0.0,-0.7
forecasts thank you for the lovely,1709.76,4.34,1711.93,0.743,0.5,-0.7
oh what's the matter I don't,1715.799,8.561,1720.0795,0.0258,0.0,0.7
know you looks so pale and sweet and,1719.24,7.319,1722.8995,0.5046,0.06999999999999999,0.7
defenseless remember the nurse is right,1724.36,6.439,1727.5794999999998,-0.34,-0.05714285714285716,0.2
outside that door not that I'll call,1726.559,4.24,1728.679,0.0,0.0,-0.7
her one thing I learned these last,1736.08,5.28,1738.72,0.0,0.0,0.4
weeks I love,1739.24,5.319,1741.8995,0.6369,0.5,0.8
you you love me the first,1741.36,7.84,1745.28,0.6369,0.375,0.8
day I did you sure did we should have,1744.559,7.401,1748.2595,0.3182,0.5,0.4
told each other then look at all the,1749.2,5.52,1751.96,0.0,-0.125,0.2
head weight we could have,1751.96,2.76,1753.34,0.0,0.0,0.3
made for the first time in my life I,1755.36,4.919,1757.8194999999998,0.0,0.25,0.7
wish I had lots of,1758.559,6.72,1761.919,0.4019,0.0,0.6
money oh money daddy says it isn't what,1760.279,8.4,1764.479,0.0,0.0,-0.7
you have it's what you owe,1765.279,5.76,1768.159,0.0,0.0,0.4
I don't even whole enough and what are,1768.679,4.521,1770.9395000000002,0.0,0.1,-0.7
your prospect young,1771.039,3.921,1772.9995,0.296,0.1,0.6
prospects my old job on the news at 65 a,1774.96,6.079,1777.9995,0.296,0.1,0.2
week please I'm only supposed to think,1778.039,5.48,1780.779,0.3182,0.0,0.3
thoughts doesn't dup part General modes,1784.399,6.041,1787.4195,0.0,0.05000000000000002,0.2
need a president or,1787.44,6.359,1790.6195,0.0,0.0,0.2
something Paris office of the Europa,1790.44,5.28,1793.0800000000002,0.0,0.0,0.4
news service needs a,1793.799,4.641,1796.1195,0.0,0.0,0.2
repor Paris,1795.72,5.12,1798.28,0.0,0.0,0.8
it doesn't pay as much as a New York job,1798.44,6.079,1801.4795,0.0762,0.13636363636363635,-0.7
but you don't need money to have fun in,1800.84,5.8,1803.74,0.6652,0.3,0.7
yeah but I've been working on a book I,1809.72,4.079,1811.7595,0.1531,0.0,0.3
should get back to the why can't you,1812.44,4.76,1814.82,0.0,0.0,-0.5
write your book here oh Charlie darling,1813.799,6.521,1817.0595,0.5859,0.0,0.7
please marry me and let stay here,1817.2,7.28,1820.84,0.3182,0.0,0.8
please oh it sounds,1820.32,7.2,1823.92,0.3182,0.0,0.2
wonderful is not a little crazy,1824.48,7.76,1828.36,0.6725,0.16458333333333333,-0.7
crazy if you had any sense you'd walk,1834.96,4.559,1837.2395,-0.34,-0.6,0.7
right out that door and never see me or,1837.399,4.601,1839.6995,0.0,0.2857142857142857,-0.7
again maybe send back my,1842.039,5.76,1844.919,0.0,0.0,0.2
umbrella call it,1844.6,5.799,1847.4995,0.0,0.0,0.4
quit but I have any,1847.799,4.871,1850.2345,0.0,0.0,0.2
sense no sense at,1850.399,5.841,1853.3195,-0.296,0.0,-0.5
you have no sense I have a 1°,1863.48,7.88,1867.42,-0.296,0.0,-0.7
temperature if I were 98.6 this would,1868.6,5.12,1871.16,0.0,0.0,0.5
happen forgive me but uh I'm rather,1885.72,4.799,1888.1195,0.1406,0.0,0.2
