text,start,duration,time_midpoint,vader,textblob,llama3
identification Edward Jensen 1911 Inland,294.88,5.36,297.56,0.0,0.0,0.2
Avenue What's that name again Edward,297.12,5.919,300.0795,0.0,0.0,0.4
hon where is this Lieutenant Henderson,300.24,4.2,302.34000000000003,0.0,0.0,0.4
he jumped into a lunchroom before and I,303.039,3.16,304.619,0.0,0.0,0.2
find out he went out the back door,304.44,3.8,306.34,0.0,0.0,-0.4
Johnny you're kidding I know it sounds,306.199,3.521,307.9595,0.1027,0.0,-0.7
like a bonehead play Lieutenant but the,308.24,2.92,309.7,0.3506,0.0,0.5
Banshee flash was the McCoy and he was,309.72,3.72,311.58000000000004,0.0,0.0,0.4
carrying a police revolver get down here,311.16,3.56,312.94,0.0,-0.15555555555555559,0.7
right away,313.44,4.36,315.62,0.0,0.2857142857142857,-0.7
Johnny is it bad right away,314.72,6.08,317.76000000000005,-0.5423,-0.20714285714285707,0.7
okay and you even hand him back his gun,326.0,5.0,328.5,0.4019,0.25,0.2
why you even train fair but I'm telling,329.319,2.921,330.77950000000004,0.1655,0.7,-0.7
you that badge was real you couldn't,331.0,3.56,332.78,0.0,0.2,0.3
fool me with a tin job sure it was real,332.24,3.64,334.06,-0.1531,0.35,0.4
was taken off the body of Lieutenant,334.56,3.359,336.2395,0.0,0.0,0.2
Miry by the guy who murdered him 3 hours,335.88,3.68,337.72,-0.6597,0.0,-0.7
before I didn't hear about any killing I,337.919,3.521,339.6795,-0.6597,0.0,-0.7
was off duty you know who Edward Jensen,339.56,5.0,342.06,0.0,0.0,0.2
was no you should Jensen was a principal,341.44,4.72,343.8,-0.296,0.0,0.2
witness in the grand jury investigation,344.56,3.52,346.32,0.4588,0.5,0.3
of the Waterfront rackets Lieutenant,346.16,3.64,347.98,0.0,0.0,0.4
Mary was a special investigator ass,348.08,4.32,350.24,-0.2023,0.35714285714285715,0.4
signed on that case the guy with a badge,349.8,4.08,351.84000000000003,0.0,0.0,0.3
your description is the same as Mary,352.4,4.44,354.62,0.0,0.0,0.5
gave us just before he,353.88,2.96,355.36,0.0,0.0,0.4
died I should have gone fishing,357.52,4.32,359.68,-0.5574,0.0,-0.7
I call the commissioner and the district,360.479,2.84,361.899,0.0,0.0,0.4
attorney while you're on your way down,361.84,3.359,363.5195,0.0,-0.15555555555555559,0.6
they want to see you tomorrow morning,363.319,5.16,365.899,0.0772,0.0,0.3
pretty upset don't count on your,365.199,6.521,368.4595,0.1531,0.25,-0.7
pension well the Army is always,368.479,5.84,371.399,0.2732,0.0,0.3
waiting I'll do what I can,371.72,5.599,374.5195000000001,0.0,0.0,0.4
thanks where you going I got a date with,377.56,5.079,380.0995,0.4404,0.2,0.4
Mary not anymore I've got an artist,380.4,3.359,382.0795,0.0,0.0,0.2
waiting to work with you see if you,382.639,2.321,383.7995,0.0,0.0,0.6
can't get something that looks like,383.759,2.56,385.039,0.3612,0.0,-0.7
you're a pal well that won't take long,384.96,2.6,386.26,0.2732,-0.05,0.7
I'll phone it and I don't want you to,386.319,3.641,388.1395,-0.0572,0.0,-0.7
leave here tonight why hang around an,387.56,4.4,389.76,-0.0516,0.0,-0.7
order they'll go to the Commissioner's,389.96,3.76,391.84,0.0,0.0,0.4
Office together in the,391.96,4.76,394.34,0.0,0.0,0.5
okay weight approximately 160 lb height,399.84,5.919,402.7995,0.2263,0.04999999999999999,0.2
approximately,404.36,4.76,406.74,0.0,-0.4,0.2
511 this is going to be a big help sorry,405.759,4.88,408.199,0.34,-0.25,0.4
commissioner it was the best I could do,409.12,2.96,410.6,0.6369,1.0,0.4
it was dark and raining and after you,410.639,2.721,411.9995,0.0,-0.15,-0.7
showed me the badge I didn't pay too,412.08,2.959,413.5595,0.0762,0.0,-0.7
much attention to him you should be back,413.36,4.239,415.4795,0.0,0.1,0.7
patrolling vacant lots a man commits a,415.039,4.801,417.4395,0.0258,0.0,-0.7
murder right in front of your own eyes,417.599,4.361,419.7795,-0.6908,0.44285714285714284,-0.9
you tip your hat shiny shoes and send,419.84,3.84,421.76,0.0,0.0,0.7
him off with his hot little guns still,421.96,5.0,424.46,0.0,0.03125,0.7
in his hands you're suspended for 60,423.68,6.48,426.92,-0.4767,0.0,0.6
days yes sir that's only for publication,426.96,5.28,429.6,0.4019,0.0,0.4
however instead of actually suspending,430.16,3.8,432.06,0.0,0.0,0.4
you we're going to give you a chance to,432.24,4.76,434.62,0.25,0.0,0.2
get yourself killed we want this man,433.96,6.04,436.98,-0.6369,-0.2,-0.9
awfully bad and I'm stuck with you,437.0,4.36,439.18,-0.6997,-0.6999999999999998,-0.9
because you're the only one who knows,440.0,3.68,441.84,0.0,0.0,0.2
anything about what he looks like no,441.36,4.6,443.66,0.0772,0.0,0.7
record no record no pictures no prints,443.68,4.639,445.9995,0.1471,0.0,-0.7
no anything Mary gave us the name Blacky,445.96,4.28,448.1,-0.296,0.0,0.2
CLE our boys have been hearing the name,448.319,3.32,449.979,0.0,0.0,0.8
around the Waterfront the last couple of,450.24,3.28,451.88,0.0,0.0,0.5
weeks sit down,451.639,5.24,454.259,0.0,-0.15555555555555559,-0.4
Deo yes sir what do you know about this,453.52,6.399,456.7195,0.4019,0.0,-0.7
Waterfront setup very little sir I'm not,456.879,5.72,459.739,0.0,-0.24375000000000002,0.3
surprised at that but anyway your job is,459.919,4.761,462.2995,0.1154,0.1,0.4
to bring in Blackie Cay I think we,462.599,3.56,464.379,0.0,0.0,0.3
should brief him just for background but,464.68,3.479,466.4195,0.0,0.0,0.2
Radford can handle the racket end about,466.159,4.121,468.2195,0.0,0.0,0.4
3 months ago the union came to us and,468.159,3.641,469.9795,0.0,0.0,0.4
ask our help in getting rid of the,470.28,3.759,472.1595,0.4019,0.0,-0.7
racketeers who work their way into the,471.8,4.6,474.1,0.0,0.0,-0.7
Waterfront Mary who was killed last,474.039,4.041,476.0595,-0.6705,-0.1,-0.7
night and Radford here were assigned to,476.4,4.199,478.4995,0.0,0.0,0.4
the case how did the rackets work they,478.08,4.48,480.32,0.0,0.0,0.2
got a 100 angles kickbacks from,480.599,4.16,482.679,0.0,0.0,0.8
everybody working on the docks highly,482.56,3.599,484.3595,0.0,0.16,0.7
organized thefts and loadings and,484.759,3.0,486.259,0.0,0.0,-0.5
unloadings that bring them in about 50,486.159,4.401,488.3595,0.0,0.0,0.7
million a year contributions I could go,487.759,5.56,490.539,0.0,0.0,0.6
on for hours we began getting Witnesses,490.56,5.199,493.1595,0.0,0.0,0.7
from the truckman steamship lines in the,493.319,4.16,495.399,0.0,0.0,0.2
long shoreman you enough to convene a,495.759,4.041,497.7795,0.0,-0.025,0.4
grand jury and start presenting evidence,497.479,4.16,499.559,0.4588,0.5,0.4
then they evidently sent out some new,499.8,4.56,502.08,0.0,0.19318181818181818,0.3
boy to take over things began to tighten,501.639,5.56,504.419,0.0,0.0,0.4
up but we still had enough to go ahead,504.36,4.959,506.8395,0.0,0.0,0.7
Jensen was our prize witness and Mary,507.199,4.96,509.679,0.5106,0.0,0.6
was one of our best men how far had Mary,509.319,4.96,511.799,0.6369,0.55,0.6
gten I don't know for sure we were,512.159,4.24,514.279,-0.2411,0.5,0.2
working separately but pretty near the,514.279,5.041,516.7995,0.6486,0.175,0.3
top I guess he scared somebody this,516.399,5.2,518.999,-0.2732,0.5,-0.7
Blacky CLE he's the new boss that's what,519.32,4.959,521.7995000000001,0.0,0.13636363636363635,0.7
Mary said you don't have anything on him,521.599,4.281,523.7395,0.0,0.0,-0.7
we know someone who might be able to,524.279,3.521,526.0395,0.0,0.5,0.3
him who's that,527.8,4.12,529.8599999999999,0.0,0.0,0.2
you how do I work we'll get everything,534.36,6.84,537.78,0.0,0.0,0.4
set up for you you you will be Tim Flynn,537.24,6.719,540.5995,0.0,0.0,0.5
a middle-sized crook from New Orleans,541.2,4.04,543.22,0.0,0.13636363636363635,0.2
we'll have the New Orleans police,543.959,2.921,545.4195,0.0,0.13636363636363635,-0.5
phoning up a record for you in case,545.24,2.8,546.64,0.0,0.0,0.4
checks what have I done a few,548.04,4.0,550.04,0.0,-0.2,0.2
misdemeanors in a man's Slaughter R,550.24,3.279,551.8795,0.0,0.0,0.4
we'll arrange for you to fly to New,552.04,4.16,554.12,0.0,0.4681818181818182,0.5
Orleans tonight get aboard a boat work,553.519,5.361,556.1995000000001,0.0258,0.0,0.4
your way back up here it'll take about a,556.2,4.68,558.5400000000001,0.0,0.0,0.4
week make sure you notice plenty on that,558.88,3.88,560.82,0.3182,0.5,0.2
boat these boys probably check on,560.88,4.12,562.9399999999999,0.0,0.0,0.3
anything they think look suspicious yell,562.76,3.48,564.5,-0.3612,0.0,0.4
for all the help you need and keep,565.0,3.68,566.84,0.4019,0.0,0.7
reporting in another man can pick up in,566.24,4.64,568.5600000000001,0.0,0.0,0.3
case you're knocked over,568.68,5.56,571.4599999999999,0.0,0.0,-0.7
off that's a cheery thought it's no,570.88,4.959,573.3595,0.34,0.7,-0.7
stroll in the,574.24,4.12,576.3,0.0,0.0,0.5
park and don't forget,575.839,5.361,578.5195000000001,0.1695,0.0,0.6
deole Cay saw as much of you last night,578.36,4.44,580.58,0.0,0.1,0.6
as you did of him already thought of,581.2,3.0,582.7,0.0,0.0,0.4
that commissioner also thought of,582.8,2.88,584.24,0.0,0.0,0.4
something else there's another guy got a,584.2,3.0,585.7,0.0,0.0,-0.5
better look at him last night than I did,585.68,3.279,587.3195,0.4404,0.25,0.6
who's that the lunchroom proprietor,587.2,4.319,589.3595,0.0,0.0,-0.7
won't be much help we picked him up dead,588.959,5.201,591.5595,-0.762,0.0,0.3
in an alley at 4:00 this,591.519,5.961,594.4995,0.0,0.0,-0.7
morning pl's a little gun happy isn't he,594.16,4.679,596.4995,0.3214,0.30625,0.4
remember that when you're prowling,597.48,3.039,598.9995,0.0,0.0,-0.5
around late at,598.839,5.881,601.7795000000001,0.0,-0.3,0.4
night yes sir,600.519,4.201,602.6195,0.4019,0.0,0.4
whose picture is,635.76,3.84,637.68,0.0,0.0,0.2
that know that's old Heathcliff Deo he's,637.079,5.121,639.6395,0.0,0.1,0.2
an uncle of mine he operates a string of,639.6,5.12,642.16,0.0,0.0,0.2
girdle Factories at Pompton,642.2,5.48,644.94,0.0,0.0,0.2
Lakes look I'm not really suspended well,644.72,5.64,647.5400000000001,0.1903,-0.1,0.3
then why the story detective mumble,647.68,4.839,650.0994999999999,0.0,0.0,-0.7
jumble your friends will know that isn't,650.36,3.76,652.24,0.4767,0.0,0.4
your picture I'm not expecting any,652.519,3.921,654.4795,0.0,0.0,-0.7
trouble from my,654.12,4.56,656.4,-0.4019,-0.2,-0.7
friends it's late I've got to get back,656.44,4.8,658.84,0.4767,-0.15,0.3
wait a minute,658.68,2.56,659.9599999999999,0.0,0.0,0.3
it's beautiful,666.0,5.24,668.62,0.5994,0.85,0.8
Johnny the budget must have groaned and,668.88,4.04,670.9,0.0,0.0,0.3
cracked a little I just sold some of my,671.24,4.48,673.48,0.0,-0.1875,0.4
oil interest and there it was oh I love,672.92,5.56,675.6999999999999,0.802,0.5,0.7
good do I see you later tonight no Mary,679.639,4.961,682.1195,0.1779,0.35,0.6
as a matter of fact maybe not for a,683.0,4.2,685.1,0.0258,0.0,0.2
couple of weeks why well I have to go,684.6,4.28,686.74,0.2732,0.0,-0.7
underground you know like gophers and,687.2,2.8,688.6,0.3612,0.0,0.2
something to do with the story in the,690.0,6.16,693.08,0.0,0.0,0.2
paper yeah can't you tell me anything,691.399,6.12,694.459,0.296,0.0,0.3
I'd rather,696.16,3.72,698.02,0.0,0.0,-0.5
won't if you love me you,702.079,5.76,704.959,-0.5216,0.5,-0.7
would this is almost as nice as the ring,705.48,3.72,707.34,0.3657,0.6,0.4
you promised me when we were first,707.839,3.041,709.3595,0.3612,0.25,0.4
engaged and remember lady that's not,709.2,3.84,711.12,0.4019,0.0,0.5
just a present that means at 685 bucks,710.88,4.8,713.28,0.0,0.0,-0.7
you belongs to me from here on in really,713.04,4.88,715.48,0.0,0.2,0.7
mhm Fred told me he gave it to you for,715.68,5.24,718.3,0.0,0.0,0.3
Mary a successful marriage is based on a,721.12,4.76,723.5,0.5859,0.75,0.6
wife letting her husband lie a little,723.839,5.291,726.4845,0.0,-0.1875,0.4
now let's not get started on the wrong,725.88,6.379,729.0695,-0.4767,-0.5,-0.7
foot yeah this John Deo 6,747.079,6.601,750.3795,0.296,0.0,0.3
prec yeah that's right Ted carpel of the,750.88,4.44,753.1,0.296,0.2857142857142857,0.4
heral I thought if you were going to be,753.68,2.92,755.14,0.0,0.0,-0.7
around for a while I'd come over and,755.32,3.92,757.2800000000001,0.0,0.0,0.4
have a talk with you what about I'd like,756.6,5.28,759.24,0.3612,0.0,0.4
to get a story you going to be there,759.24,4.8,761.64,0.0,0.0,0.4
yeah sure I'll be here okay I'll be,761.88,5.319,764.5395,0.6597,0.5,0.3
right over,764.04,3.159,765.6195,0.0,0.2857142857142857,0.4
evening Harold city desk,782.72,6.04,785.74,0.0,0.0,0.3
please city desk let me speak to Ted,785.04,7.64,788.86,0.3182,0.0,0.7
carpel who Ted carpel he a reporter not,788.76,5.48,791.5,0.0,0.0,0.3
on this newspaper he,792.68,5.76,795.56,0.0,0.0,0.2
isn't are you sure sure I'm sure who's,794.24,8.2,798.34,0.3895,0.5,0.2
this thanks,798.44,4.0,800.44,0.4404,0.2,0.7
Lieutenant Banks Lieutenant Banks,854.399,5.0,856.899,0.0,0.0,0.5
Lieutenant I just got a phony call,857.44,3.12,859.0,0.0,0.0,-0.7
there'll be a couple of guys with guns,859.399,2.521,860.6595,0.0,0.0,0.4
at my place in a few minutes probably,860.56,3.44,862.28,0.0,-0.2,0.3
from Blacky CLE get a car over here,861.92,3.159,863.4995,0.0,0.0,0.7
right away and see if you can't squeeze,864.0,2.88,865.44,0.0,0.2857142857142857,0.2
some information out of them hold it,865.079,4.241,867.1995,0.0,0.0,0.2
Johnny get a car out in front right away,866.88,5.0,869.38,0.0,0.2857142857142857,0.6
way okay Johnny I'll stick around till I,869.32,3.68,871.1600000000001,0.2263,0.5,0.4
get here then I'm off to the airport,871.88,2.56,873.16,0.0,0.0,0.4
you'll hear from me next week right,873.0,4.15,875.075,0.0,0.14285714285714285,0.6
I don't know who signed you aboard Flynn,926.48,3.159,928.0595,0.0258,0.0,0.2
but if you ever try to get back you try,928.0,2.959,929.4795,0.0,0.0,0.2
to get back on this Turtle I'd rather,929.639,3.0,931.139,0.0,0.0,-0.7
have tyho you've been a troublemaker the,930.959,3.12,932.519,-0.4588,0.0,-0.7
whole trip should have kept you in the,932.639,2.841,934.0595,0.0,0.2,-0.7
break I wouldn't had to say so much of,934.079,2.68,935.419,0.0,0.2,-0.7
you get this straight I'm putting the,935.48,3.64,937.3,0.2789,0.2,0.4
word out about you I'll remember your,936.759,6.64,940.079,0.0,0.0,0.4
face I'll try to forget yours get,939.12,4.279,941.2595,-0.2263,0.0,-0.7
off hey you guys you better drop that,952.04,5.279,954.6795,0.2023,0.5,0.7
work and lay down a red carpet you got a,955.16,6.119,958.2195,0.0,-0.07777777777777779,-0.7
tough boy from New Orleans in v your,957.319,3.96,959.299,-0.128,-0.12626262626262627,0.7
town hey who are these guys long Shan,963.199,5.361,965.8795,0.0,-0.05,0.4
stupid no Kidd I thought they were a,966.959,5.721,969.8195,-0.6808,-0.7999999999999999,0.2
bunch of stranded chorus boys,968.56,4.12,970.62,0.0,0.0,-0.7
want a room no I just came in admire the,1006.959,7.0,1010.459,0.296,0.0,0.3
decorations three bucks a,1010.199,3.76,1012.079,0.0,0.0,0.2
day what's that include sheets on the,1014.36,8.479,1018.5995,0.0,0.0,0.2
bed you got to register don't be,1017.6,7.959,1021.5795,0.0,0.0,0.7
funny hey I take my stuff,1022.839,5.401,1025.5395,0.4404,0.25,-0.7
upstairs the ain't the Waldo,1025.559,4.64,1027.879,0.0,0.0,0.2
friend how long did you work here before,1028.24,3.079,1029.7795,0.4939,-0.05,0.4
you found that,1030.199,3.041,1031.7195000000002,0.0,0.0,0.4
out keep an eye on this I'm going to,1031.319,4.24,1033.439,0.0,0.0,0.4
have a drink any more orders,1033.24,4.559,1035.5195,0.0,0.5,0.3
princess yeah my name is Tim Flynn when,1035.559,3.721,1037.4195,0.296,0.0,0.4
the mayor comes with my key to the city,1037.799,4.76,1040.179,0.0,0.0,0.7
ask him to join me in the Orchid,1039.28,3.279,1040.9195,0.296,0.0,0.7
what'll it be white wine and,1053.12,7.52,1056.88,0.0,0.0,0.3
beer come again white wine and beer,1056.88,6.919,1060.3395,0.0,0.0,0.7
mixed together no a glass of each that,1060.64,4.2,1062.74,-0.296,0.0,0.4
me I had a nut asked me once for a glass,1064.84,5.92,1067.8,0.0,0.0,0.2
of gin in a candy bar this is a new one,1067.32,5.28,1069.96,0.0,0.13636363636363635,0.4
I know guys used to drink white wine and,1070.76,4.52,1073.02,0.0,0.0,0.3
beer down in New Orleans I spent some,1072.6,5.24,1075.2199999999998,0.0,-0.03973063973063975,0.7
time there have a,1075.28,6.0,1078.28,0.0,0.0,0.2
drink thanks be,1077.84,7.68,1081.6799999999998,0.4404,0.2,0.7
smoothie my name's Clancy Tim Flynn all,1081.28,6.92,1084.74,0.0,0.0,0.4
right yeah that's a great town New,1085.52,4.76,1087.9,0.743,0.40735930735930737,0.7
Orleans I had a girl that once used to,1088.2,4.28,1090.34,0.0,0.0,0.4
play the piano with her,1090.28,4.48,1092.52,0.34,0.0,0.5
teeth with her,1092.48,5.52,1095.24,0.0,0.0,0.7
teeth yeah well she had kind of long,1094.76,4.56,1097.04,0.5106,0.27499999999999997,0.4
teeth sounds like some of the dogs I've,1099.32,5.839,1102.2395,0.3612,0.0,0.3
run into how long you been away just got,1101.52,5.84,1104.44,0.0,-0.05,0.4
in 20 minutes ago I was there when you,1105.159,4.241,1107.2795,0.0,0.0,0.2
got off the boat,1107.36,3.24,1108.9799999999998,0.0,0.0,0.4
some of the boys were thinking about,1109.4,2.68,1110.74,0.0,0.0,0.2
pleating your chin with that crack you,1110.6,4.48,1112.84,0.0,0.0,-0.7
made boy shouldn't be so,1112.08,5.719,1114.9395,0.0,0.0,-0.7
sensitive you check in this place yeah,1115.08,5.56,1117.86,0.296,0.1,0.7
how is it when a tenement Crowd Goes,1117.799,5.441,1120.5195,0.0,0.0,0.3
sluming they come here oh it ain't that,1120.64,4.6,1122.94,0.0,0.0,-0.7
bad I'd rather have a sleeping bag in a,1123.24,4.319,1125.3995,-0.5423,-0.6999999999999998,-0.7
sewer you going to be around for a while,1125.24,5.319,1127.8995,0.0,0.0,-0.7
Clancy yeah maybe why keep my drink warm,1127.559,4.921,1130.0195,0.4767,0.6,0.3
for me I only get settled in my room,1130.559,4.041,1132.5795,0.0,0.0,0.4
that's a how calling it a room have a,1132.48,5.8,1135.38,0.0,0.0,0.2
drink on me while you're waiting,1134.6,3.68,1136.4399999999998,0.0,0.0,0.6
white wine and beer don't let her flip,1139.2,5.44,1141.92,0.0,0.0,0.5
you smoothie I knew a guy used to drink,1142.159,4.161,1144.2395,0.0,0.0,0.2
vodka and goat,1144.64,3.72,1146.5,0.0,0.0,0.2
milk bring me another beer over the,1146.32,5.04,1148.84,0.0,0.0,0.4
table here huh Lieutenant,1148.36,5.64,1151.1799999999998,0.0,0.0,0.2
Banks Lieutenant Banks Lieutenant this,1151.36,4.72,1153.7199999999998,0.0,0.0,0.5
is deo I checked into the Royal Hotel at,1154.0,3.44,1155.72,0.0,0.0,0.4
Tenon Walton and say did you get,1156.08,2.2,1157.1799999999998,0.0,0.0,0.3
anything out of those two guys you,1157.44,2.92,1158.9,0.0,0.0,0.4
picked up at my apartment no I put a,1158.28,3.96,1160.26,-0.296,0.0,-0.7
tail on them when we let him go but they,1160.36,3.88,1162.3,0.0,0.0,-0.7
left town right away well look I'm,1162.24,3.36,1163.92,0.2732,0.14285714285714285,0.3
applying for my work permit tomorrow and,1164.24,2.679,1165.5795,0.0,0.0,0.4
I'll play at kg and make sure I don't,1165.6,3.199,1167.1995,0.5719,0.5,-0.7
have any trouble getting it and listen,1166.919,3.721,1168.7795,-0.4019,-0.2,0.4
Lieutenant put my calls on tape from now,1168.799,3.161,1170.3795,0.0,0.0,0.3
on I might be in a hurry and won't be,1170.64,3.72,1172.5,0.0,0.0,-0.7
able to repeat oh and another thing why,1171.96,4.0,1173.96,0.0,0.5,0.2
did you have to pick New Orleans I hate,1174.36,4.319,1176.5195,-0.5719,-0.33181818181818185,-0.7
white wine and,1175.96,2.719,1177.3195,0.0,0.0,0.6
beer so I let it right on the line to,1181.6,4.439,1183.8194999999998,0.0,0.2857142857142857,0.4
this thing I says honey if it's a,1183.88,3.4,1185.5800000000002,0.0,0.0,0.3
millionaire you're after you've been,1186.039,3.561,1187.8195,0.0,0.0,0.4
digging in the wrong Pea Patch so get,1187.28,3.92,1189.24,-0.4767,-0.5,-0.7
that champagne look out of your eye and,1189.6,5.04,1192.12,0.296,0.0,0.6
finish your beer how you take it well,1191.2,4.12,1193.26,0.2732,0.0,0.6
didn't next day she headed for Canada,1195.32,4.52,1197.58,0.0,0.0,0.2
with my cufflinks my car and a mink dyed,1197.679,4.88,1200.119,0.0,0.0,0.3
hamster coat I bought in Atlantic,1199.84,4.959,1202.3194999999998,0.0,0.0,0.5
City one of my chances of getting some,1202.559,3.321,1204.2195,0.2023,0.0,0.2
work on the,1204.799,5.721,1207.6595,0.0,0.0,0.4
Ducks you got a union card yeah from New,1205.88,6.84,1209.3000000000002,0.296,0.13636363636363635,0.4
Orleans well you might get a visitor's,1210.52,4.8,1212.92,0.2732,0.0,0.2
permit but I doubt it couldn't you fix,1212.72,6.439,1215.9395,-0.5023,0.0,-0.7
it might be worth something to me why,1215.32,4.92,1217.78,0.2263,0.3,0.3
you're hiding,1219.159,3.241,1220.7795,-0.296,0.0,-0.7
out a little money usually fixes,1220.24,4.799,1222.6395,0.0,-0.21875,0.4
anything clency not around here what's,1222.4,4.84,1224.8200000000002,0.0,0.0,-0.7
so different about here well this,1225.039,4.041,1227.0595,0.2732,0.0,0.3
Waterfront is tight as a two bit color,1227.24,3.96,1229.22,0.0,-0.17857142857142858,-0.7
they don't like strangers too much I'm,1229.08,5.36,1231.76,-0.2755,0.2,0.6
just asking about a job,1231.2,6.52,1234.46,0.0,0.0,0.3
maybe you can't give me any help let's,1234.44,5.4,1237.14,0.4019,0.0,-0.7
just say I won't give any help I don't,1237.72,4.56,1240.0,-0.3089,0.0,-0.7
get it why all the,1239.84,5.319,1242.4995,0.0,0.0,0.3
mystery let's talk some more about women,1242.28,4.68,1244.62,0.0,0.5,0.4
I know a little chick from Detroit look,1245.159,3.961,1247.1395,0.0,-0.1875,0.6
job you know there's something funny,1249.12,3.4,1250.82,0.4404,0.25,0.6
about a guy that breaks his neck getting,1251.08,3.44,1252.8,0.0,0.0,-0.7
a job breaking his,1252.52,5.36,1255.2,0.0,0.0,-0.7
back maybe I like hard work I thought,1254.52,6.12,1257.58,0.2732,-0.14583333333333334,0.3
