text,start,duration,time_midpoint,vader,textblob,llama3
thinking this is going to be a real easy,345.96,3.36,347.64,0.4404,0.65,0.4
they might try to take me without a,349.32,3.98,351.31,0.0,0.0,-0.7
looks like he's catching up on some of,366.78,3.54,368.55,0.3612,0.6,0.2
his sleep the hard way,368.4,4.44,370.62,-0.1027,-0.2916666666666667,0.4
what about the street how does it look,370.32,4.439,372.5395,0.0,0.0,0.2
just like you figured shouldn't be long,372.84,4.16,374.92,0.3612,-0.05,0.7
what are you going to do to us well now,389.88,4.49,392.125,0.2732,0.0,0.3
that depends doesn't it,392.58,24.42,404.79,0.0,0.0,0.2
it's him all right Marshall Ben Thompson,417.0,3.539,418.7695,0.0,0.2857142857142857,-0.7
I saw him to the window he's got a gun,418.919,4.821,421.3295,-0.34,0.0,0.6
on Holly and his wife in the bar,420.539,3.201,422.1395,0.0,0.0,0.4
all right Davey you're going home we'll,425.28,4.34,427.45,0.0,0.2857142857142857,0.5
take care of it,426.96,2.66,428.29,0.4939,0.0,0.7
he won't need that clay you're not going,430.74,4.2,432.84,0.0,0.0,-0.7
I told you I want Thompson alive and,432.479,4.261,434.6095,0.4404,0.1,0.7
once he sees you he's sure to start,434.94,3.539,436.7095,0.3182,0.5,0.8
that's not the real reason Mark now is,438.479,4.081,440.5195,0.0,0.2,-0.7
you got a good job waiting for you up at,442.56,3.479,444.2995,0.4404,0.7,0.7
the Capitol and I'm not going to let you,444.479,4.321,446.6395,0.0,0.0,0.7
risk your neck now even if you want to,446.039,4.56,448.319,-0.2023,0.0,-0.7
well maybe that white collared job,448.8,3.959,450.7795,0.2732,0.0,-0.7
doesn't seem so important right now,450.599,3.841,452.5195,0.3327,0.34285714285714286,-0.4
look you said yourself I'd have a better,452.759,3.121,454.3195,0.4404,0.5,-0.7
chance taking him alone so let's forget,454.44,3.42,456.15,-0.2911,0.0,-0.7
that was before he was holed up in the,457.86,4.2,459.96,0.0,0.0,0.4
bar you can't take him now not a fight I,459.36,4.32,461.52,0.2924,0.0,-0.5
intend to be there when it starts not,462.06,3.84,463.98,0.0,0.0,0.4
this trip clay I can't take a chance on,463.68,3.78,465.57,-0.1877,0.0,-0.7
Thompson getting nervous and gun and,465.9,4.22,468.01,-0.5423,0.0,0.7
Holly and his wife,467.46,2.66,468.79,0.0,0.0,0.3
you don't know Thompson like I do he's,472.979,3.78,474.869,-0.2755,0.0,0.7
sure to have at least one Gunslinger,475.08,3.179,476.6695,0.3182,0.1,0.7
with him like he pulled on me that time,476.759,3.78,478.649,0.3612,0.0,0.3
in Santa Fe you aren't going to be able,478.259,3.72,480.119,0.0,0.5,-0.7
to handle them both,480.539,2.761,481.9195,0.0,0.0,0.2
you cover the Corral if anybody's with,483.3,3.42,485.01,0.0,0.0,0.7
Thompson the chances are they'll be,485.46,2.639,486.7795,0.2023,0.0,0.2
trying to pick up some fresh horses and,486.72,2.94,488.19000000000005,0.3182,0.3,0.4
you can stop him there,488.099,3.0,489.599,-0.296,0.0,0.7
but stay off the street I don't want to,489.66,4.64,491.98,-0.0857,0.0,-0.7
fight unless it has to be that way,491.099,3.201,492.6995,-0.3818,0.0,0.2
he got Fletcher,655.079,5.23,657.694,0.0,0.0,0.4
you're better not to look like,674.839,3.901,676.7895000000001,0.1999,0.5,-0.7
he was my friend,679.5,2.899,680.9495,0.4939,0.0,0.7
was nothing I could do that shotgun just,687.0,6.019,690.0095,0.0,0.0,-0.7
practically tore him apart,689.94,3.079,691.4795,0.0,0.0,-0.8
where's Johnny,731.579,4.341,733.7494999999999,0.0,0.0,0.2
what happened and we nailed Fletcher we,737.94,5.579,740.7295,0.0,0.0,0.7
never got a chance at harden,741.18,4.56,743.4599999999999,-0.1877,0.0,-0.7
Johnny got it on the way out yeah,743.519,4.201,745.6195,0.296,0.0,0.7
everything turned out just great,745.74,3.36,747.42,0.6249,0.8,0.9
I think we should have hung around and,747.72,3.299,749.3695,0.0,0.0,0.2
got hardened is that it,749.1,3.78,750.99,0.0,0.0,0.4
we had chances are we wouldn't be here,751.019,4.021,753.0295,0.2023,0.0,0.6
right now what's the difference the way,752.88,3.6,754.68,0.0,0.2857142857142857,0.3
things stand now with Fletcher dad,755.04,2.76,756.42,0.0,0.0,0.4
Horton's going to be telling us all the,756.48,3.18,758.07,0.0,0.0,0.5
way to Boot Hill and back on the way I,757.8,3.84,759.7199999999999,0.0,0.0,0.2
got it figured,759.66,3.72,761.52,0.0,0.0,0.7
when I was buying those Winchesters in,761.64,2.999,763.1395,0.0,0.0,0.4
Tucson I heard a lot of talk about,763.38,3.6,765.18,0.0,0.0,0.2
Hardin word in the capital is he's going,764.639,4.741,767.0095,0.0,0.0,0.2
to be the new Indian commissioner,766.98,3.9,768.9300000000001,0.0,0.13636363636363635,0.4
I think he's going to throw over a soft,769.38,3.6,771.18,0.0,0.1,-0.7
job like that to come after us I don't,770.88,4.38,773.07,0.3612,0.0,0.3
plan on staying around to find out if we,772.98,3.599,774.7795,0.0,0.0,0.4
had any sense we'd be on our way to,775.26,3.98,777.25,0.0,0.0,-0.7
California tonight,776.579,2.661,777.9095,0.0,0.0,0.7
we'll clear out for California when this,781.139,3.421,782.8495,0.3818,0.10000000000000002,0.4
we got a good thing worked out with,784.56,3.779,786.4495,0.4404,0.7,0.7
Delgado and his Apaches,785.82,3.84,787.74,0.0,0.0,0.7
they're going to pay plenty for those,788.339,3.541,790.1095,-0.1027,0.0,0.7
new Winchester's but if you're worried,789.66,4.14,791.73,-0.4215,0.13636363636363635,0.3
about anything you want to pull out,791.88,5.06,794.41,0.0772,0.0,0.42
there's no ropes on you,793.8,3.14,795.37,-0.296,0.0,-0.7
well maybe I'll do just that,800.519,3.56,802.299,0.2732,0.0,0.4
no hard feelings,805.86,3.14,807.4300000000001,0.0762,0.14583333333333334,0.7
no hard feelings,809.1,3.02,810.61,0.0762,0.14583333333333334,0.7
he's getting way out of line then how,819.779,4.201,821.8795,0.0,0.0,-0.7
come you let him walk all over you we'll,822.0,4.88,824.44,0.0,0.0,-0.7
be moving out soon,823.98,2.9,825.4300000000001,0.0,0.0,-0.5
when you know you're gonna have to kill,827.88,2.88,829.32,-0.6908,0.0,-0.7
a man Perez,829.079,5.0,831.579,0.0,0.0,0.3
cost nothing to be polite,830.76,3.319,832.4195,0.0,0.0,0.7
then you won't change your mind,855.2,4.3,857.35,0.0,0.0,-0.7
you're a fool clay I Was a Fool to let,859.5,4.86,861.93,-0.7003,0.0,0.4
Mark Fletcher walk down that street,862.92,3.359,864.5994999999999,0.0,-0.15555555555555559,0.2
alone if that's what you mean you know,864.36,4.44,866.58,-0.25,-0.3125,-0.7
perfectly well what I mean Fletcher was,866.279,4.68,868.619,0.743,0.34375,0.2
killed doing exactly what he was paid,868.8,4.7,871.15,-0.6705,0.024999999999999994,-0.8
how can you,870.959,2.541,872.2294999999999,0.0,0.0,0.2
as long as Ben Thompson is running loose,873.959,4.62,876.2689999999999,-0.3182,-0.06346153846153846,-0.7
I can't feel any other way,876.24,5.159,878.8195000000001,0.0,-0.125,0.8
or won't either one it adds up the same,878.579,5.88,881.519,0.0,0.0,0.2
not to me father and I have pulled a lot,881.399,4.56,883.679,0.0,0.0,-0.7
of strings in the capital arranging for,884.459,2.94,885.929,0.0,0.0,0.3
the kind of job you said you wanted,885.959,3.901,887.9095,0.0,0.6,0.4
which means living life decent people,887.399,4.021,889.4095,0.0,0.16666666666666666,0.7
and not Savages,889.86,4.62,892.17,0.4168,0.0,0.7
and now you're going to walk out on it,891.42,4.979,893.9095,0.0,0.0,-0.7
maybe I'm doing you a favor only then,894.48,3.61,896.285,0.4019,0.0,0.4
you don't even know it,896.399,2.88,897.839,0.0,0.0,0.4
it doesn't have to be this way clay you,899.279,4.321,901.4395,0.0,0.0,0.4
don't have to be the one that gets Ben,902.22,4.38,904.41,0.0,0.0,0.7
Thompson why for all we know some of the,903.6,5.16,906.18,0.0,0.0,0.2
Marshall may have already caught him he,906.6,3.84,908.52,0.0,0.0,-0.7
may even be dead by now,908.76,3.0,910.26,-0.6486,-0.2,0.2
when I find out we'll talk about it then,911.76,3.72,913.62,0.0,0.0,0.3
I don't know how I could have ever,913.92,3.659,915.7495,0.0,0.0,-0.8
thought of marrying you why you are,915.48,5.82,918.39,0.0,0.0,-0.7
nothing but a common gunman yourself,917.579,5.581,920.3695,0.0,-0.3,-0.7
when you get right down to Atlanta I,921.3,3.599,923.0995,0.0,0.06507936507936506,0.2
guess we're all pretty common,923.16,4.64,925.48,0.4939,-0.024999999999999994,0.7
one way or another,924.899,2.901,926.3495,0.0,0.0,0.5
there's one thing you can count on,929.16,3.84,931.08,0.0,0.0,-0.5
you may be leaving this town as a U.S,931.32,2.519,932.5795,0.0,0.0,-0.7
but I'll guarantee you this,933.839,3.541,935.6095,0.3612,0.0,0.7
I'll see to it that you won't be one,935.579,3.711,937.4345,0.0,0.0,0.4
when you get back,937.38,23.06,948.91,0.0,0.0,0.3
say wonder if you ever seen any of these,1062.98,4.68,1065.32,0.0,0.0,0.3
he's off Sam howdy are you nothing wrong,1135.679,6.12,1138.739,0.3724,-0.5,0.4
up here I hope well we outran a bunch of,1139.16,4.92,1141.62,0.6124,0.0,0.4
patches a few days back Ellie won't be,1141.799,4.5,1144.049,0.0,-0.1,0.2
in a hurry to stop us again what can I,1144.08,3.3,1145.73,-0.296,0.0,-0.7
do for you,1146.299,3.24,1147.919,0.0,0.0,0.8
Bellamy when's the last time you saw any,1147.38,4.679,1149.7195000000002,0.0,0.0,-0.7
of those men yes sir those Braves tried,1149.539,4.621,1151.8495,0.6808,0.0,0.7
their best to get us didn't they Sam,1152.059,4.021,1154.0695,0.6369,1.0,-0.7
yeah well that's the way it goes,1154.16,4.2,1156.26,0.5106,0.0,0.2
Marshall company just put this rig on,1156.08,4.62,1158.39,-0.1593,0.0,0.6
the line they ain't gonna like it all,1158.36,5.34,1161.03,-0.2755,0.0,-0.7
them holes in the rear end hmm,1160.7,4.979,1163.1895,0.0,0.0,-0.7
seen this fella before,1163.7,4.2,1165.8,0.0,0.0,0.2
you should see them holes back there,1165.679,5.221,1168.2895,0.0,0.0,-0.7
right through a new bunch of underwear,1167.9,4.82,1170.3100000000002,0.0,0.21103896103896103,0.4
where'd we see this fella before Sam,1170.9,4.68,1173.24,0.0,0.0,0.3
never do forget a face at least weighs,1172.72,5.339,1175.3895,0.1695,-0.3,0.4
all right take your time I got all day,1178.16,6.66,1181.49,0.0,0.2857142857142857,0.7
don't rush me mister let me think,1181.0,5.919,1183.9595,0.0,0.0,0.4
say how about a refill,1184.82,4.68,1187.16,0.0,0.0,0.4
that's it give them some water at Dry,1186.919,4.921,1189.3795,0.0,-0.06666666666666665,0.3
Creek Crossing a few days back just,1189.5,3.9,1191.45,0.0,-0.1,0.4
before that brush with the patches,1191.84,3.54,1193.61,0.0,0.0,0.3
what's the matter with you Sam don't you,1193.4,4.26,1195.5300000000002,0.0258,0.0,0.4
remember nothing I remember that looker,1195.38,4.38,1197.5700000000002,0.0,0.0,-0.7
they had with them hmm pretty thing,1197.66,4.5,1199.91,0.4939,0.25,0.4
wasn't she a woman,1199.76,4.68,1202.1,0.0,0.0,0.2
you sure never do forget a face,1202.16,5.7,1205.01,0.4526,0.5,0.7
especially when I do them a favor,1204.44,7.34,1208.11,0.4019,0.0,0.7
how about the water help yourself,1207.86,3.92,1209.82,0.4019,0.0,0.4
here quick,1310.34,4.1,1312.39,0.0,0.3333333333333333,0.4
cut him loose that rawhide's almost,1321.919,4.941,1324.3895,-0.5267,-0.07692307692307693,-0.7
hurry cut him loose,1344.78,5.6,1347.58,-0.5267,-0.07692307692307693,0.7
there's plenty of time,1350.659,3.201,1352.2595,0.0,0.0,-0.7
what are you waiting for,1363.559,2.901,1365.0095,0.0,0.0,0.4
please Marshall cut me loose this,1371.179,4.261,1373.3095,-0.2732,-0.07692307692307693,-0.7
rawhide's drawn up,1373.159,4.621,1375.4695000000002,0.0,0.0,0.4
let's have a,1375.44,5.7,1378.29,0.0,0.0,0.5
little pow-wow friendly well then kill,1377.78,6.36,1380.96,-0.2363,0.09375,0.2
it for God's sakes kill it,1381.14,5.519,1383.8995,-0.6908,0.0,-0.8
might be easier than a shotgun well it,1384.14,4.5,1386.39,0.5994,0.0,0.3
wasn't me if,1386.659,3.721,1388.5195,0.0,0.0,0.3
you didn't try to stop him now did you I,1390.38,4.58,1392.67,0.2235,0.0,-0.7
stop pulling up,1401.059,3.021,1402.5695,-0.296,0.0,-0.7
these bad toters are written snakes you,1404.419,3.601,1406.2195000000002,-0.5423,-0.6999999999999998,-0.7
stay out of it unless you want to be,1406.88,3.679,1408.7195000000002,0.0772,0.0,-0.7
back on that tree,1408.02,2.539,1409.2895,0.0,0.0,0.3
all right where's Ben Thompson he's,1417.26,6.06,1420.29,0.0,0.2857142857142857,0.4
headed for Calexico with gray Barn Perez,1420.2,6.839,1423.6195,0.0,0.0,0.4
Marshall Marshall I'm pulling up,1423.32,6.0,1426.32,0.0,0.0,0.7
I'll cut you loose Marshall please cut,1427.039,5.041,1429.5595,-0.4939,-0.07692307692307693,-0.7
me loose I'm pulling up,1429.32,6.8,1432.72,-0.3182,-0.07692307692307693,0.4
I'm pulling up please cut me loose,1432.08,4.04,1434.1,-0.2732,-0.07692307692307693,-0.7
a piece the girl first,1466.52,4.46,1468.75,0.0,0.25,0.4
hurry it up that shot will probably,1476.179,5.421,1478.8895,0.0,0.0,0.6
bring every Apache in the territory,1477.86,3.74,1479.7299999999998,0.0,0.0,-0.7
you didn't have to do that get on your,1486.52,4.84,1488.94,0.0,0.0,-0.7
feet we're moving out no more talk out,1489.5,3.23,1491.115,-0.296,-0.25,0.2
what do they call you,1506.799,8.141,1510.8695,0.0,0.0,-0.7
Abby Abby well I'm clay hard I'm aboard,1509.539,8.041,1513.5595,0.2023,-0.2916666666666667,0.3
you got a hat no,1517.58,4.2,1519.6799999999998,-0.296,0.0,-0.7
here's this one,1521.78,3.63,1523.595,0.0,0.0,-0.7
I don't need one,1523.34,3.42,1525.05,0.0,0.0,0.3
suit yourself,1526.76,3.48,1528.5,0.0,0.0,0.4
the buzzards would have brought the,1722.44,3.64,1724.26,0.0,0.0,-0.7
Apaches down,1724.76,4.399,1726.9595,0.0,-0.15555555555555559,0.7
come on climb up,1726.08,3.079,1727.6195,0.0,0.0,-0.7
I don't need any help,1730.58,3.5,1732.33,-0.3089,0.0,-0.7
about five miles to the stage station so,1744.559,6.561,1747.8395,0.0,0.0,0.7
you better hold on to me,1748.1,3.02,1749.61,0.4404,0.5,0.3
wow I guess we're still riding together,1779.14,7.44,1782.86,0.5859,0.1,0.6
yeah it looks that way doesn't it,1782.24,4.34,1784.41,0.296,0.0,0.4
don't see anything oh that's the idea,1817.82,5.04,1820.34,0.0,0.0,0.2
I've used this place before,1820.64,4.98,1823.13,0.0,0.0,0.4
come on wait a minute,1822.86,5.58,1825.65,0.0,0.0,0.4
mountain goat couldn't get up there,1825.62,5.7,1828.47,0.0,0.0,0.3
all right you stay here,1828.44,4.45,1830.665,0.0,0.2857142857142857,0.4
see you in the morning maybe,1831.32,28.96,1845.8,0.0,0.0,0.3
watch the light from the fire,1872.32,6.06,1875.35,-0.34,0.4,0.7
what do you think I am,1875.0,3.38,1876.69,0.0,0.0,0.2
it's not very hot do you want me to heat,1888.62,3.48,1890.36,0.0772,-0.09615384615384615,0.7
don't talk about it just pour it,1892.1,3.86,1894.03,0.0,0.0,0.3
I don't understand,1922.399,2.841,1923.8195,0.0,0.0,-0.7
what makes you tick,1925.399,3.081,1926.9395,0.0,0.0,0.2
I've known plenty of men before,1929.48,6.26,1932.61,0.0,0.0,0.5
I knew what most of them wanted too,1932.12,3.62,1933.93,0.0,0.5,0.6
you call Bentley a man,1936.5,4.919,1938.9595,0.0,0.0,0.8
you happen to be going my way toward,1939.2,5.359,1941.8795,0.0,0.0,0.6
Calexico in California,1941.419,3.14,1942.989,0.0,0.0,0.7
until he had a fight with Thompson,1944.6,6.0,1947.6,-0.3818,0.0,-0.5
now Bentley's gone thanks to you,1947.48,5.46,1950.21,0.4404,0.2,0.7
not California's still there,1950.6,5.52,1953.36,0.0,0.0,-0.7
that's all I need for a fresh start,1952.94,5.94,1955.91,0.3182,0.3,0.7
imagine you've had quite a few Fresh,1956.12,4.039,1958.1395,0.3744,0.04999999999999999,0.3
you think that tin badge makes you some,1960.159,6.181,1963.2495,0.0,0.0,0.3
sort of God don't you,1963.14,3.2,1964.74,0.2732,0.0,0.4
what would you know about Filthy Hands,1968.62,5.08,1971.16,0.0,-0.8,0.2
pawing at you all the time or having to,1971.36,5.58,1974.15,0.0,0.0,0.2
move on every time the law decides it,1973.7,5.75,1976.575,0.0,0.0,-0.7
why don't you say something,1976.94,16.14,1985.01,0.0,0.0,-0.7
you'll do all right in California,1993.08,3.68,1994.92,0.0,0.2857142857142857,0.6
go on to bed,1998.419,2.781,1999.8095,0.0,0.0,0.2
what are you laughing at,2025.299,5.36,2027.979,0.4939,0.0,0.2
another just the way you look,2027.159,3.5,2028.909,0.0,0.0,0.7
what are you trying to do tell him we're,2058.8,5.26,2061.4300000000003,0.0,0.0,-0.7
here get back at those rocks,2061.0,4.63,2063.315,0.0,0.0,0.7
morning man sorry to upset your,2170.7,3.7,2172.55,-0.4404,-0.5,0.2
well much applies Arden,2174.4,4.38,2176.59,0.2732,0.2,0.2
I heard you were around these parts,2176.859,4.021,2178.8695,0.0,0.0,0.2
somewhere getting so even the Arizona,2178.78,4.74,2181.15,0.0,0.0,0.5
territory isn't large enough those red,2180.88,4.199,2182.9795,0.0,0.07142857142857142,-0.7
sticks Jim me the first thing this,2183.52,2.94,2184.99,0.0,0.25,-0.7
morning just about the time I finished,2185.079,3.54,2186.849,0.0,0.0,0.4
saddling up didn't even have time to,2186.46,4.2,2188.56,0.0,0.0,0.4
pick up my cat never thought they'd come,2188.619,3.841,2190.5395000000003,0.0,0.0,-0.7
looking in the bottom of a gully they've,2190.66,3.419,2192.3695,0.0,0.0,-0.7
been chasing me for about an hour doing,2192.46,3.06,2193.99,0.0,0.0,-0.7
a pretty good job of catching me too,2194.079,3.601,2195.8795,0.7269,0.5166666666666666,0.7
until you came along with that rifle rib,2195.52,5.339,2198.1895,0.0,0.0,0.4
you always did talk too much,2197.68,5.82,2200.59,0.0,0.2,-0.7
Abby this is Reb Carlton good morning,2200.859,5.341,2203.5295,0.4404,0.7,0.4
roll up to make sure that fires out,2203.5,4.2,2205.6,0.3182,0.5,0.4
we'll move out of here before they come,2206.2,3.24,2207.82,0.0,0.0,-0.7
back with their friends without,2207.7,4.32,2209.86,0.4767,0.0,0.2
breakfast without breakfast,2209.44,4.62,2211.75,0.0,0.0,0.5
give her a hand I'll see if I can catch,2212.02,3.72,2213.88,0.4939,0.0,0.4
one of those ponies we've been riding,2214.06,3.84,2215.98,0.0,0.0,0.7
you're kind of asking for trouble ain't,2217.9,2.459,2219.1295,-0.4019,0.19999999999999998,-0.7
I didn't ask for it it just happened,2220.359,5.0,2222.859,0.0,0.0,-0.7
well it wasn't my fault,2222.04,3.319,2223.6995,0.52,0.0,-0.7
another shotgun,2241.42,3.26,2243.05,0.0,0.0,0.7
yeah let me help you with that,2255.119,7.061,2258.6495,0.5994,0.0,0.4
known him before huh yeah off and on ran,2258.7,4.86,2261.13,0.296,0.0,0.2
into him the first time up in the,2262.18,4.08,2264.22,0.0,0.25,0.3
Panhandle about a year ago how come he's,2263.56,5.279,2266.1995,0.0,0.0,0.4
carrying a shotgun hadn't got the range,2266.26,3.839,2268.1795,0.0,0.0,-0.7
for this country,2268.839,2.881,2270.2795,0.0,0.0,0.4
that's his business,2270.099,3.721,2271.9595,0.0,0.0,0.3
you're so all fired interested why don't,2271.72,5.7,2274.57,-0.2298,0.25,0.3
you ask you don't get so touchy I was,2273.82,5.519,2276.5795000000003,0.0,0.0,-0.7
just wondering after all he can't hurt,2277.42,5.04,2279.94,0.4168,0.0,0.4
anything over 30 yards away with it I,2279.339,5.221,2281.9495,0.0,0.0,0.6
don't even use one in my business oh,2282.46,5.04,2284.98,0.0,0.0,-0.8
what's that prospected,2284.56,5.7,2287.41,0.0,0.0,0.2
well you might call it that I've been,2287.5,5.7,2290.35,0.2732,0.0,0.2
called other things too yes sir that's a,2290.26,5.28,2292.9,0.4019,-0.125,0.4
good name for it prospector I'll have to,2293.2,3.84,2295.12,0.4404,0.7,0.6
remember that there's only one,2295.54,4.44,2297.76,0.0,0.0,0.2
difference though my gold has two legs,2297.04,6.18,2300.13,0.0,0.0,0.6
on this beats a shovel anytime,2299.98,6.3,2303.13,0.0,0.0,0.8
oh a bounty hunter kill a man for the,2303.22,4.379,2305.4095,-0.6908,0.0,-0.7
price on his head,2306.28,4.68,2308.6200000000003,0.0,0.0,-0.7
I've heard of your kind now Abby you,2307.599,5.581,2310.3895,0.5267,0.6,-0.7
don't want to take that attitude you,2310.96,4.5,2313.21,-0.0572,0.0,-0.7
don't mind if I call you Abby do you I,2313.18,5.22,2315.79,0.0,0.0,0.3
don't mind if you call me Rev well now,2315.46,4.44,2317.68,0.2732,0.0,0.4
that you've settled that do you mind if,2318.4,4.14,2320.4700000000003,0.0,0.0,0.2
I finish up yes sir you'd be surprised,2319.9,5.52,2322.6600000000003,0.5574,0.1,0.5
how much gold a fella can Bank providing,2322.54,7.16,2326.12,0.0,0.2,0.7
these days alive to enjoy,2325.42,4.28,2327.56,0.7003,0.25,0.7
I know Mister oh you figure it takes is,2329.74,4.56,2332.02,0.0,0.0,0.3
a bag of gold,2332.68,5.399,2335.3795,0.0,0.0,0.8
now that depends on who's taken,2334.3,5.4,2337.0,0.0,0.0,0.3
I don't know what's between you and,2339.7,2.94,2341.17,0.0,0.0,-0.7
but if you're figuring I'd get into him,2342.64,3.66,2344.47,0.0,0.0,-0.7
through me you're barking up the wrong,2344.44,4.98,2346.93,-0.4767,-0.5,-0.7
tree he ran into me yesterday,2346.3,6.36,2349.48,0.0,0.0,-0.7
but a man named Bentley Bentley where,2349.42,4.8,2351.82,0.0,0.0,0.2
he's wanted,2352.66,3.9,2354.61,0.0,0.0,0.5
that's what I found out yesterday where,2354.22,4.139,2356.2895,0.0,0.0,0.2
floating down the river last I saw face,2358.359,4.321,2360.5195,0.0,-0.07777777777777779,0.2
one thousand dollars,2362.68,5.159,2365.2595,0.0,0.0,0.8
did he mention Perez or Graybar Ben,2364.96,4.32,2367.12,0.0,0.0,0.2
maybe he did and then again maybe he,2369.28,4.2,2371.38,0.0,0.0,0.2
or maybe he told Harden,2373.48,6.44,2376.7,0.0,0.0,0.2
Ed Abby hurry it up,2375.64,4.28,2377.78,0.0,0.0,-0.7
and you hear it,2396.18,3.6,2397.98,0.0,0.0,0.4
acts like an Apache,2434.859,5.301,2437.5095,0.3612,0.0,0.2
no I'll let him come in,2437.02,3.14,2438.59,-0.296,0.0,0.4
most likely one of delgadito's men,2440.2,4.04,2442.22,0.0,0.25,0.7
who bring word from delgadito,2449.859,4.201,2451.9595,0.0,0.0,0.7
I bring them in you had a star to the,2452.079,2.881,2453.5195000000003,0.0,0.0,0.4
but he did not die that way,2454.96,3.74,2456.83,0.6392,0.0,0.7
man called Harden killed him at Yellow,2473.5,4.579,2475.7895,-0.6705,-0.1,-0.7
he is now following your Trail,2479.68,3.74,2481.55,0.0,0.0,0.7
you've done well tell delgarito I'll see,2487.839,5.341,2490.5095,0.2732,0.0,0.7
him soon and repay him delgadira says,2490.66,4.08,2492.7,0.0,0.0,0.4
you will come with me,2493.18,4.1,2495.23,0.0,0.0,0.7
Everywhere by northmore and we can shoot,2531.339,2.52,2532.599,-0.34,0.0,0.5
his hardens begin to sound rough as a,2533.859,3.901,2535.8095,0.0,0.15000000000000002,0.3
I've been on Plenty of gunfights for,2537.76,3.839,2539.6795,0.0,0.0,0.7
foreign Hours come out on top I don't,2539.5,3.3,2541.15,0.2023,0.1875,-0.7
think our Harden's gonna be the one to,2541.599,3.48,2543.339,0.0,0.0,0.7
change anything,2542.8,4.02,2544.8100000000004,0.0,0.0,0.2
knowing Hardin I figure he's going to,2545.079,4.381,2547.2695000000003,0.0,0.0,0.3
head for the Relay station at surveillas,2546.82,4.32,2548.98,0.0,0.0,0.4
people will arrange to welcome him when,2549.46,4.1,2551.51,0.4588,0.8,0.6
he gets there,2551.14,2.42,2552.35,0.0,0.0,0.4
well rip let's break it up right here,2631.3,4.799,2633.6995,0.2732,0.2857142857142857,0.4
we're heading down the stream Southwest,2634.06,4.799,2636.4595,0.0,-0.15555555555555559,0.7
to cover our tracks that's a funny thing,2636.099,5.22,2638.7090000000003,0.4404,0.25,0.6
I was figuring on doing just that looks,2638.859,4.021,2640.8695,0.0,0.0,0.4
like we're still company,2641.319,4.26,2643.449,0.3612,0.0,0.7
we could use an extra gun we've run into,2642.88,5.34,2645.55,-0.34,0.0,0.4
plenty of Apache signs it doesn't matter,2645.579,5.821,2648.4895,-0.0191,0.0,-0.7
I'm dropping you off at Savalas tomorrow,2648.22,5.34,2650.89,0.0,0.0,0.7
it'll take me weeks to get a Stage West,2651.4,4.08,2653.44,0.0,0.0,-0.7
out from that station,2653.56,5.0,2656.06,0.0,0.0,-0.5
