text,start,duration,time_midpoint,vader,textblob,llama3
1948 the dark passed let's roll the,138.72,9.969,143.7045,0.0,-0.15,0.6
what does a big city mean to you you may,224.599,5.481,227.3395,0.0,-0.15625,0.5
think of soaring skyscrapers monuments,227.519,4.241,229.6395,0.0,0.0,0.4
creation but I think of the people the,231.76,5.96,234.74,0.1406,0.0,0.7
one and the many no names no faces I'm,234.76,5.64,237.58,-0.0803,0.5,0.2
one of the people too I've got my,237.72,5.28,240.36,0.0,0.0,0.4
routine same as all of them I rush for,240.4,4.52,242.66,0.0,0.0,0.2
work usually just in time to catch the,243.0,4.68,245.34,0.0,-0.25,0.2
last bus always late part of that last,244.92,4.679,247.2595,0.0,-0.09999999999999999,-0.7
crowd yet for all the similarity of our,249.599,5.681,252.4395,0.0,0.0,0.2
routine we're none of us the same we're,252.28,5.44,255.0,0.0,0.0,0.5
is different as the print of our,255.28,4.6,257.58,0.0,0.0,0.4
thumbs ever think about the differences,257.72,4.88,260.16,0.0,0.0,0.3
in people I do sort of a little game I,259.88,5.36,262.56,0.0,-0.29375,0.4
play a guessing,262.6,5.2,265.20000000000005,0.34,0.0,0.6
game guess what she's,265.24,5.679,268.0795,0.0,-0.4,0.4
doing she's hoping to pleas the,267.8,6.0,270.8,0.4215,0.0,0.2
boss and now here's the boss he doesn't,270.919,5.161,273.49949999999995,0.0,0.0,-0.7
pleased and this beautiful young thing,276.199,5.321,278.8595,0.7783,0.4833333333333334,0.7
on the threshold of life with her eyes,279.44,6.28,282.58,0.0,0.0,0.8
full of dreams of romance and,281.52,4.2,283.62,0.743,0.35,0.7
music no dreams here only tears and not,286.12,7.4,289.82,-0.4867,0.0,-0.7
even room for Tears here only the shame,290.639,5.12,293.199,-0.6124,0.0,-0.7
defeat and his hopes never end,296.28,6.6,299.58,-0.0516,0.0,0.6
well he can dream cand he oh,302.88,6.599,306.1795,0.4767,0.0,0.2
well the game is over for today no more,306.16,5.68,309.0,-0.0258,-0.325,-0.7
guessing now I've got to know about,309.479,5.72,312.339,0.0,0.0,0.3
people this is where I,311.84,6.359,315.0195,0.0,0.0,0.6
work familiar looking place isn't it,315.199,4.401,317.3995,0.0,0.375,0.4
headquarters for the city's law,318.199,3.961,320.1795,0.0,0.0,0.4
enforcement,319.6,2.56,320.88,0.0,0.0,0.3
agency hi rally morning,323.68,4.4,325.88,0.0,0.0,0.7
Swanson no I'm not a,330.28,7.039,333.7995,-0.296,0.0,-0.7
policeman I'm not a detective either not,333.039,6.921,336.4995,0.0,0.0,-0.5
exactly here every man is a sort of,337.319,4.561,339.59950000000003,0.0,0.25,0.4
specialist an,339.96,4.12,342.02,0.0,0.0,0.4
expert there may be some fragment of,341.88,3.84,343.8,0.0,0.0,0.2
Truth in the old saying that it takes a,344.08,4.399,346.2795,0.3182,0.1,0.2
thief To Catch a Thief but there's a lot,345.72,4.8,348.12,-0.5267,0.0,0.7
more truth to the fact that in this day,348.479,4.681,350.8195,0.3804,0.5,0.7
and age it takes an expert to catch,350.52,5.08,353.06,0.0,0.0,0.4
expert and there are all kinds of,355.68,5.2,358.28000000000003,0.0,0.0,0.6
psychiatrists like myself experts at,362.319,5.961,365.2995,0.3612,0.0,0.4
understanding,366.52,3.0,368.02,0.0,0.0,0.7
people morning,369.52,3.399,371.2195,0.0,0.0,0.7
doctor morning,375.12,3.4,376.82,0.0,0.0,0.5
herb anything exciting just a,379.28,4.919,381.7395,0.4939,0.3,0.2
like any other doctor I have my daily,393.24,5.519,395.9995,0.3612,-0.0625,0.4
routine my patients are these men who,395.68,5.12,398.24,0.0,0.0,0.2
blast their way into today's headlines,398.759,4.041,400.7795,0.0,0.0,0.6
with crimes of violence now being,400.8,4.16,402.88,-0.6249,0.0,-0.7
brought in for the morning,402.8,4.679,405.1395,0.0,0.0,0.4
showup I get my first good look at them,404.96,3.679,406.7995,0.4404,0.475,0.2
in the viewing,407.479,3.641,409.2995,0.0,0.0,0.7
room together with the detectives who,408.639,4.56,410.919,0.0,0.0,0.4
are there to memorize every last detail,411.12,6.919,414.5795,0.0,0.0,0.3
of their appearance mannerisms,413.199,4.84,415.619,0.0,0.0,0.2
characteristics,418.4,4.4,420.6,0.0,0.0,0.4
some of them don't look so,422.8,3.16,424.38,0.0,0.0,-0.7
good some of them don't feel too well,429.199,6.041,432.2195,0.27,0.7,0.4
frightened and,432.44,2.8,433.84,-0.4404,0.0,-0.7
short this one doesn't show any fear,436.84,5.44,439.56,0.3875,0.0,0.4
he's a repeater for more than half his,439.68,4.28,441.82,0.0,0.16666666666666669,0.3
life you and I have been supporting him,442.28,5.28,444.92,0.4404,0.25,0.7
in reform school prison and Penitentiary,443.96,7.359,447.6395,-0.5106,0.0,-0.7
he knows the routine well,447.56,3.759,449.4395,0.2732,0.0,0.7
here's one who doesn't know the routine,453.96,5.519,456.7195,0.0,0.0,0.6
at all he interests me he's young I may,455.639,6.321,458.7995,0.25,0.1,-0.7
be able to help,459.479,5.481,462.2195,0.4019,0.5,0.7
Laro armed robbery assault with deadly,464.96,3.959,466.9395,-0.5859,-0.2,-0.7
weapons resisting,467.599,3.641,469.4195,-0.4404,0.0,0.2
arrest holy,468.919,5.881,471.8595,-0.34,-0.05,-0.7
Laro he's bitter the resentment burning,471.24,5.76,474.12,-0.6908,-0.1,-0.7
out of his,474.8,7.44,478.52,0.0,0.0,-0.7
eyes he's been hurt hurt,477.0,9.039,481.5195,-0.7783,0.0,0.2
often how old are you 18 you ever been,482.24,6.32,485.4,0.0,0.1,0.2
arrested before no you're not telling,486.039,5.12,488.599,-0.6486,0.0,0.2
the truth in the last 6 years you've,488.56,4.56,490.84,0.3182,0.0,-0.7
been arrested nine times as a juvenile,491.159,3.72,493.019,-0.4767,-0.25,-0.7
delinquent you're getting paid to know,493.12,3.12,494.68,0.0,0.0,-0.7
the answers not,494.879,3.6,496.679,0.0,0.0,-0.8
me take them,496.24,5.76,499.12,0.0,0.0,0.5
away that's all for,498.479,3.521,500.2395,0.0,0.0,-0.7
Williams hello there Dak hello I see you,507.919,6.401,511.1195,0.0,0.0,0.4
were the arresting officer in the Laro,512.24,5.12,514.8,0.0,0.0,0.4
case I'm interested in that boy you and,514.32,5.12,516.88,0.4019,0.25,0.3
both I'm going to recommend that he be,519.44,3.479,521.1795000000001,0.3612,0.0,0.2
sent to the psychiatric boorder of the,521.56,2.399,522.7594999999999,0.0,0.0,-0.4
hospital don't expect me to make that,523.959,3.801,525.8594999999999,0.0,0.0,-0.7
kind of a recommendation in my report to,526.12,4.08,528.16,0.0,0.6,0.4
the DA have you seen his medical history,527.76,3.96,529.74,0.0,0.0,0.7
there's nothing wrong with Laro that a,530.2,3.24,531.82,0.3724,-0.5,0.3
good stretch of hard labor won't cure,531.72,4.08,533.76,0.3612,0.20416666666666664,-0.7
he's a bad boy mean all over people,533.44,3.88,535.3800000000001,-0.5423,-0.5062499999999999,-0.7
behave badly sometimes doesn't mean,535.8,3.2,537.4,-0.4767,-0.5062499999999999,0.4
they're bad yeah yeah you're going to,537.32,2.959,538.7995000000001,-0.0258,-0.6999999999999998,-0.7
tell tell me if there's a little bit of,539.0,2.72,540.36,0.0,-0.1875,0.4
good in the worst of us maybe there's,540.279,2.8,541.679,-0.296,-0.15000000000000002,0.2
just a little bit of bad deep down in,541.72,2.6,543.02,-0.5,-0.26076388888888885,-0.5
the hearts of the best of us take,543.079,3.561,544.8594999999999,0.8591,1.0,0.3
yourself for instance oh now Doc don't,544.32,3.88,546.2600000000001,0.0,0.0,0.4
start on me again all right well then,546.64,4.04,548.66,0.2732,0.2857142857142857,-0.7
take me now if this kid's hand were,548.2,4.72,550.5600000000001,0.4939,0.0,0.5
bleeding or if he had a festering foot,550.68,3.64,552.5,0.0,0.0,0.8
we'd want to rush him to the hospital,552.92,3.84,554.8399999999999,0.0772,0.0,-0.7
wouldn't we but an inside hurt that's,554.32,4.88,556.7600000000001,-0.6808,0.0,-0.7
been festering for years poisoning him,556.76,3.519,558.5195,-0.5859,0.0,-0.7
that doesn't mean anything to you does,559.2,2.44,560.4200000000001,0.0,-0.3125,-0.8
it what do you want me to do feel sorry,560.279,4.041,562.2995,0.0,-0.5,-0.7
for him I don't want us hardening him,561.64,4.439,563.8595,-0.0572,0.0,-0.7
into a hopeless criminal he's young,564.32,3.04,565.84,-0.7506,-0.15000000000000002,-0.7
something can be done for him while he's,566.079,3.76,567.959,0.0,0.0,0.4
young he's a sick boy mentally and,567.36,4.52,569.62,-0.5106,-0.2380952380952381,-0.7
emotionally I know doc you think,569.839,4.321,571.9995,0.0,0.0,0.6
everything is in the mind well most of,571.88,4.36,574.06,0.2732,0.5,0.4
it is this in my,574.16,4.239,576.2795,0.0,0.0,0.2
mind come into my office you want to,576.24,4.64,578.5600000000001,0.0772,0.0,0.4
discuss your,578.399,2.481,579.6395,0.0,0.0,0.2
mind say DC why should you care about a,583.48,4.68,585.82,0.4939,0.0,-0.7
Laro somebody has to,588.16,4.76,590.54,0.0,0.0,-0.7
care you know Williams I wasn't always,590.64,4.52,592.9,0.4939,0.0,0.4
in police work you never tried to bring,592.92,4.64,595.24,0.0,0.0,-0.7
one of these tough kids in did you did,595.16,4.119,597.2194999999999,-0.128,-0.3888888888888889,0.4
you ever hear of Al Walker Well,597.56,3.399,599.2594999999999,0.2732,0.0,0.5
everybody's heard of Al,599.279,4.0,601.279,0.0,0.0,0.2
Walker sit,600.959,5.961,603.9395,0.0,0.0,0.2
down wasn't too long ago no more than a,603.279,5.841,606.1995,-0.296,-0.15185185185185188,-0.7
couple of years I was professor of,606.92,4.919,609.3795,0.0,0.0,0.2
psychology at a State University Small,609.12,4.36,611.3,0.0,-0.25,0.4
Town near the Canadian,611.839,5.161,614.4195000000001,0.0,0.1,0.7
border I rather like lecturing to those,613.48,6.24,616.6,0.3612,0.0,0.4
youngsters but it was Friday and like it,617.0,4.92,619.46,0.5023,0.0,0.7
or not I was very happy when the bell,619.72,5.239,622.3395,0.6115,1.0,0.2
rang and ended the class for the day it,621.92,4.88,624.36,0.0,0.0,0.7
meant I could ease up and put my work,624.959,4.761,627.3394999999999,0.3612,0.0,0.6
aside all of it and head out for a few,626.8,5.4,629.5,0.0,-0.2,0.6
relaxing days of fishing and hunting at,629.72,5.04,632.24,0.4939,0.0,0.7
our place on the lake dig into that new,632.2,5.199,634.7995000000001,0.0,0.13636363636363635,0.6
book which I had to,634.76,5.12,637.3199999999999,0.0,0.0,0.2
review Fred Linda chemistry professor,637.399,4.921,639.8595,0.0,0.0,0.7
dropped by to see me he had a cabin near,639.88,4.72,642.24,0.0,0.1,0.3
ours and we often hunted,642.32,5.199,644.9195000000001,0.0,0.0,0.6
together my wife Ruth and Son Bobby were,644.6,6.0,647.6,0.0,0.0,0.8
there also Ruth was anxious to start as,647.519,4.801,649.9195,-0.25,-0.25,0.3
we were having guests for the,650.6,3.919,652.5595000000001,0.0,0.0,0.3
weekend and Bobby couldn't wait to get,652.32,4.519,654.5795,0.0,0.0,0.7
out into the open I had promised to take,654.519,4.241,656.6395,0.3612,0.0,0.7
him along on our hunting trip and he was,656.839,4.0,658.839,0.0,0.0,0.4
looking looking forward to,658.76,5.519,661.5195,0.0,0.0,0.7
it I had asked Fred to check my rifle he,660.839,5.361,663.5195000000001,0.0,0.0,0.4
was a wizard at any kind of mechanical,664.279,6.441,667.4995,0.0,0.6,0.7
repair and we all took advantage of his,666.2,6.84,669.62,0.25,0.0,0.4
talent he said he Tinker with it and put,670.72,4.64,673.0400000000001,0.4215,0.0,0.4
shape and then as I was putting my books,676.2,5.52,678.96,0.0,0.0,0.4
and papers together I noticed the,679.079,3.921,681.0395,0.0,0.0,0.2
newspaper I remember that moment quite,683.0,6.399,686.1995,0.0,0.0,0.4
clearly because those headlines were my,686.0,5.3,688.65,0.4019,0.10000000000000002,0.4
first introduction to Al,689.399,6.151,692.4745,0.0,0.25,0.6
Walker nothing like a ride in the,713.32,3.0,714.82,-0.2755,0.0,0.7
country huh,715.2,3.48,716.94,0.0,0.0,0.2
Wen you and me have been indoors too,716.32,5.0,718.82,0.0,0.0,0.2
much have any trouble H nah work like a,718.68,4.44,720.9,-0.1531,0.0,0.2
charm didn't it,721.32,6.68,724.6600000000001,0.4019,0.0,0.7
Warden do you do what I told you don't I,723.12,4.88,725.5600000000001,0.0,0.0,-0.7
always how about Larry in the boat never,733.959,5.721,736.8195,0.0,0.0,0.2
mind him well we get to the lake just,737.16,4.76,739.54,0.2732,0.0,0.3
after dark we wait there until he comes,739.68,3.68,741.52,0.0,-0.15,0.4
where do we wait underwater there's an,741.92,2.84,743.3399999999999,0.0,0.0,0.3
empty Shack by the lake an old boarded,743.36,3.4,745.0600000000001,-0.2023,0.0,0.2
up place we hang out there Larry comes,744.76,3.84,746.68,0.0,0.0,0.7
empty Shack huh well it's perfect how,746.76,4.84,749.18,0.6124,0.45,0.7
close next house right nearby anyone,748.6,5.84,751.52,0.0,0.14285714285714285,0.7
live there sure who guy named Collins,751.6,4.56,753.88,0.3182,0.3181818181818182,0.3
college professor lives there with his,754.44,4.199,756.5395000000001,0.0,0.0,0.2
wife and kid maybe a cook they come up,756.16,3.799,758.0595,0.0,0.0,0.7
weekend that's where we're staying but,759.959,4.641,762.2795,0.0,0.0,0.2
the people we can take care of them,762.839,3.081,764.3795,0.4939,0.0,0.3
first place the cops would look at be an,764.6,3.96,766.58,0.0,0.25,0.8
empty Shack yeah that's,765.92,5.68,768.76,0.1027,-0.1,0.3
right say yeah what about the,768.56,5.76,771.4399999999999,0.296,0.2857142857142857,0.4
yeah wardon here's where you get off,774.32,6.28,777.46,0.296,0.0,0.4
stop the car mike,776.92,6.9,780.37,-0.296,0.0,-0.7
so long and thanks for the,788.199,3.121,789.7595,0.4877,0.07500000000000001,0.4
warden I've got something for,794.199,3.841,796.1194999999999,0.0,0.0,0.4
you this is prison property you better,799.48,4.56,801.76,-0.1027,0.5,-0.7
well you didn't have to do,829.0,4.12,831.06,0.2732,0.0,-0.7
wonderful shooting Andy we ought to get,847.6,2.76,848.98,0.5719,1.0,0.8
him a silver,849.24,5.12,851.8,0.0,0.0,0.5
trophy I'll settle for another cup of,850.36,7.719,854.2195,0.0,0.0,0.3
coffee here it is Andy Owen see if you,854.36,7.399,858.0595,0.0,0.0,0.4
can find a good dance record,858.079,3.68,859.919,0.4404,0.7,0.7
sure it's good to be here nothing like a,862.279,4.92,864.739,0.4749,0.6,0.7
weekend in the country for what my,865.72,4.119,867.7795,0.0,0.0,0.7
husband means is a weekend and an easy,867.199,5.44,869.919,0.4404,0.43333333333333335,0.4
chair another cup for you Frank no,869.839,5.36,872.519,-0.296,0.0,0.2
thanks thank you dear back to dance,872.639,6.281,875.7795,0.7906,0.1,-0.7
Laura doesn't she always Laura's unhappy,875.199,5.721,878.0595,-0.4215,-0.6,0.7
because I can't remember maybe you ought,878.92,4.52,881.18,0.0,0.0,-0.7
to learn Frank you advising me as a,880.92,4.88,883.36,0.0,0.0,0.4
friend or as a doctor certainly not as a,883.44,3.28,885.08,0.6808,-0.10714285714285714,0.4
dancer maybe I'll get Owen to teach,886.72,6.799,890.1195,0.0,0.0,0.4
me it's a little stuffy in here think,890.24,5.8,893.14,0.0,-0.1875,0.2
I'll get some,893.519,2.521,894.7795,0.0,0.0,0.5
air is that the paper over there,896.48,4.2,898.58,0.0,0.0,0.3
yes I'm sorry Ruth Frank is his usual,905.16,6.58,908.45,0.34,-0.375,0.2
Charming self I ought to apologize to,908.44,6.53,911.705,0.6369,0.7,0.7
Owen I wish Laura hadn't brought Owen up,918.399,4.24,920.519,0.4019,0.0,0.2
here oh she's gone through these,921.079,4.32,923.239,0.0,0.0,-0.7
flotations before they're harmless come,922.639,4.961,925.1195,0.25,0.0,-0.7
on here let's throw some,925.399,5.201,927.9995,0.0,0.0,0.4
that somebody screamed yes it seemed to,935.199,6.751,938.5745,0.1027,0.0,0.4
come from over get up,939.0,9.319,943.6595,0.0,0.0,0.3
you put him,948.319,3.32,949.979,0.0,0.0,-0.5
up Dr Collins get over there,955.8,11.079,961.3395,0.0,0.0,0.7
there Frank never mind him up against,969.24,6.079,972.2795,0.0,0.0,-0.7
the stairs come on you,972.0,3.319,973.6595,0.0,0.0,0.2
around okay pris,982.8,4.08,984.84,0.2263,0.5,0.2
what is this who wants to,993.759,6.0,996.759,0.0,0.2,-0.5
know this all of them yeah turn that,999.759,6.481,1002.9995,0.296,0.0,0.4
thing off all right put your hands,1002.6,3.64,1004.42,0.0,0.2857142857142857,0.3
down you Collins yes you're our Walker,1006.44,6.28,1009.58,0.4019,-0.15555555555555559,0.4
college professor huh that's right who,1010.04,4.279,1012.1795,0.0,0.2857142857142857,0.2
are all these,1012.72,4.599,1015.0195,0.0,0.0,0.2
people this is my wife our weekend,1014.319,6.161,1017.3995,0.0,0.0,0.8
guests and our help,1017.319,3.161,1018.8995,0.4019,0.0,0.6
you a teacher too I'm a,1021.079,3.601,1022.8795,0.0,0.0,0.2
businessman what's your line a writer,1025.12,5.719,1027.9795,0.0,0.0,0.4
reporter no I write,1028.28,6.36,1031.46,-0.296,0.0,-0.7
books teachers writers screw,1030.839,6.08,1033.879,-0.1027,0.0,0.2
balls your,1034.64,5.279,1037.2795,0.0,0.0,-0.8
no any more,1040.64,5.96,1043.62,-0.296,0.5,-0.5
servants never mind him speak for,1042.919,6.561,1046.1995000000002,0.0,0.0,-0.7
yourself no you're expecting anyone else,1046.6,5.28,1049.24,-0.296,0.0,-0.7
tonight no just a minute here one of the,1049.48,4.72,1051.84,-0.296,0.0,0.3
neighbors is dropping by later yeah I,1051.88,3.76,1053.7600000000002,0.296,0.0,0.4
could telephone him tell him not to come,1054.2,2.599,1055.4995,0.0,0.0,-0.7
sure and tip him off that something's,1055.64,2.88,1057.0800000000002,0.3182,0.5,0.4
wrong huh save those brainy ideas for,1056.799,3.201,1058.3995,0.0258,-0.5,-0.7
your students Professor not if he walks,1058.52,3.32,1060.18,0.0,0.0,0.4
into all of this that's his tough look,1060.0,5.12,1062.56,-0.128,-0.3888888888888889,0.3
listen you take it easy it's okay Mike,1061.84,4.64,1064.16,0.5859,0.4666666666666667,0.4
what's on your mind mister I want to,1065.12,2.88,1066.56,0.0772,0.0,0.2
know what this is all about oh you do,1066.48,3.319,1068.1395,0.0,0.0,0.4
huh you're making a getaway Walker we,1068.0,3.96,1069.98,0.0,0.0,0.3
all know that where do we come in if,1069.799,3.481,1071.5395,0.0,0.0,-0.7
this is a hold up take what you want and,1071.96,3.44,1073.68,0.0772,0.0,-0.7
when I want advice I ask for,1079.52,3.48,1081.26,0.0772,0.0,0.4
it I'll get this all of,1083.679,4.601,1085.9795,0.0,0.0,0.4
you I'm waiting for someone to pick me,1086.12,4.4,1088.32,0.0,0.0,-0.7
up may take an hour it may take two but,1088.28,5.04,1090.8,0.0,0.0,0.2
he's coming and until he does I'm,1090.52,5.08,1093.06,0.0,0.0,0.5
staying now if you're all quiet and do,1093.32,4.44,1095.54,0.0,0.0,0.3
like I tell you there won't be any,1095.6,5.439,1098.3194999999998,0.3612,0.0,-0.7
trouble but if you get out of,1097.76,7.52,1101.52,-0.2144,-0.2,0.4
line somebody's liable to get,1101.039,4.241,1103.1595,0.0,-0.1,0.3
hurt mommy Bobby that's my son I thought,1105.559,5.641,1108.3795,-0.5267,0.0,-0.7
you said this was all of them but Al's,1109.76,4.12,1111.82,0.0,0.0,0.4
only a kid shut up I'll shut up I said,1111.2,5.0,1113.7,0.0,0.0,-0.7
go it's all right,1118.4,3.68,1120.24,0.0,0.2857142857142857,0.3
Bobby let's get organized where can I,1122.44,4.76,1124.8200000000002,0.0,0.0,0.4
see the lake from right here no no,1124.6,5.8,1127.5,0.2235,0.2857142857142857,-0.7
upstairs the guest room and the road,1127.2,5.28,1129.84,0.0,0.0,0.2
upstairs what,1130.4,5.36,1133.0800000000002,0.0,0.0,0.3
room the nursery okay Pete take these,1132.48,5.16,1135.06,0.2263,0.5,0.3
characters on up the guest room not you,1135.76,3.0,1137.26,0.0,0.0,-0.7
Professor you're staying H down here,1137.64,2.6,1138.94,0.0,-0.15555555555555559,-0.7
me okay Mike put him in the,1140.24,4.04,1142.26,0.2263,0.5,0.3
hello ask for the,1147.52,3.519,1149.2795,0.0,0.0,0.2
time good evening can you tell me the,1154.44,5.359,1157.1195,0.4404,0.7,0.6
correct time,1157.159,2.64,1158.479,0.0,0.0,0.2
please how's family fine thank you good,1162.0,8.44,1166.22,0.8176,0.5583333333333333,0.7
night funny aren't you very funny tough,1166.28,6.16,1169.36,-0.1283,0.06203703703703702,0.7
huh Pete take these two Dames down the,1170.44,3.88,1172.38,0.0,-0.15555555555555559,0.3
cellar and tie them up there too many,1172.44,4.08,1174.48,0.0,0.5,0.2
women around here anyway take the rest,1174.32,3.359,1175.9995,0.0,0.0,-0.7
of them upstairs and then get me some,1176.52,4.76,1178.9,0.0,0.0,0.4
food get going tough,1177.679,3.601,1179.4795,-0.128,-0.3888888888888889,0.4
guy wpdx two cars 39 68 and 78 escaped,1188.679,7.321,1192.3395,0.0,0.0,0.3
convict Al Walker reported on Highway 62,1193.28,6.96,1196.76,0.0,0.0,0.3
headed for Lake District,1196.0,4.24,1198.12,0.0,0.0,-0.7
what's wrong off driver's license,1204.799,3.721,1206.6595,-0.4767,-0.5,0.7
please what are you doing with this well,1212.559,5.561,1215.3395,0.5683,0.0,0.4
it's hunting season I'm Professor Linder,1215.76,4.799,1218.1595,0.0,0.0,0.4
of the University I live near here what,1218.12,4.88,1220.56,0.0,0.11818181818181818,0.2
do you got Bill H a rifle in this man's,1220.559,4.921,1223.0195,0.0,0.0,0.4
car Sheriff well hello Professor hello,1223.0,4.48,1225.24,0.2732,0.0,0.3
Sheriff we're looking for an escape,1225.48,4.88,1227.92,0.1779,0.0,-0.7
convict hello Walker yeah you and Dr,1227.48,5.36,1230.16,0.296,0.0,0.3
Collins going hunting again yes in fact,1230.36,4.439,1232.5794999999998,0.4019,0.0,0.5
this is his rifle I'm taking it to his,1232.84,4.4,1235.04,0.0,0.0,0.4
home well if you run across Al Walker,1234.799,4.481,1237.0395,0.2732,0.0,0.4
shoot first and ask questions later I'll,1237.24,4.52,1239.5,-0.34,0.125,0.7
night what's it the,1256.84,6.44,1260.06,0.0,0.0,0.2
8:45 what's eating,1273.6,6.04,1276.62,0.0,0.0,0.2
you nothing that's what I mean you,1277.039,3.841,1278.9595,0.0,-0.3125,0.2
haven't got the Jitters like everyone,1279.64,4.48,1281.88,0.3612,0.0,0.2
else I'm taking you at your word walker,1280.88,5.799,1283.7795,0.0,0.0,0.3
my word you said you were waiting for,1284.12,4.88,1286.56,0.0,0.0,-0.7
someone we behave ourselves nothing,1286.679,3.88,1288.619,0.0,0.0,-0.7
would happen to,1289.0,5.039,1291.5195,0.0,0.0,0.2
us I'm behaving myself where do you want,1290.559,7.201,1294.1595,0.0772,0.0,0.4
it Al over,1294.039,3.721,1295.8995,0.0,0.0,-0.5
there what's keeping Larry oh quit,1299.279,4.88,1301.719,0.0,0.0,0.2
wearing honey he'll be along it's still,1301.799,4.921,1304.2595,0.0,0.0,-0.7
early yeah yeah it's early I didn't,1304.159,4.201,1306.2595,0.5267,0.1,-0.7
expect him much before 10:00 he had to,1306.72,3.88,1308.66,0.0,0.2,0.4
wait till dark you know come on eat,1308.36,4.04,1310.38,0.0,-0.15,0.3
something I don't want it you said you,1310.6,3.24,1312.2199999999998,-0.0572,0.0,-0.7
were hungry now you eat it's going to be,1312.4,2.68,1313.74,0.0,0.0,0.4
night I'll take something up to the boys,1315.08,4.959,1317.5594999999998,0.0,0.0,0.7
what are you looking at haven't you ever,1338.76,3.919,1340.7195,0.0,0.0,-0.7
seen a guy eat,1340.039,2.64,1341.359,0.0,0.0,0.2
before you interest me walk,1346.039,3.921,1347.9995,0.4588,0.0,0.7
can't help thinking of you as a case,1350.12,3.64,1351.9399999999998,-0.3089,0.0,0.3
what do you mean a,1352.08,5.28,1354.72,0.0,-0.3125,0.3
case a patient I'm a doctor you know a,1353.76,6.08,1356.8,0.0,0.0,0.4
psychiatrist a,1357.36,5.199,1359.9595,0.0,0.0,0.4
psychiatrist we had one in the,1359.84,4.719,1362.1995,0.0,0.0,0.2
pen I thought you said you were a,1362.559,5.921,1365.5195,0.0,0.0,-0.7
teacher I'm both I teach,1364.559,6.561,1367.8395,0.0,0.0,0.4
psychology you know what I think anybody,1368.48,3.92,1370.44,0.0,0.0,0.4
that goes in for that stuff a little,1371.12,2.76,1372.5,0.0,-0.1875,0.3
himself one thing puzzles me Walker yeah,1373.88,5.08,1376.42,0.296,0.0,0.2
what what why didn't you lock us all up,1376.799,4.401,1378.9995,0.0,0.0,-0.7
in the cell suppose the cops come or,1378.96,5.719,1381.8195,0.0,0.0,-0.7
somebody else I want you all handy so,1381.2,5.959,1384.1795,0.0772,0.6,0.2
they find everything in order see what I,1384.679,6.841,1388.0995,0.0,0.0,0.4
mean it's fine organization good tactics,1387.159,6.041,1390.1795000000002,0.5719,0.26805555555555555,0.7
planning mind if I do some work,1393.2,6.04,1396.22,0.0,0.0,0.4
