text,start,duration,time_midpoint,vader,textblob,llama3
I guess he talked too loud because the,368.4,3.6,370.2,0.0,0.1,-0.5
military commander arrested him,370.139,5.28,372.779,-0.4767,-0.1,-0.7
one Brad burned that'd be you know him,372.0,5.94,374.97,0.0,0.0,0.2
without knowing much more about it I'm,377.94,6.5,381.19,0.0,0.5,0.2
inclined to be on lawyer Travis side,379.8,4.64,382.12,0.0,0.0,0.7
let's keep walking,402.9,4.68,405.24,0.0,0.0,0.7
I know exactly where you're going you'll,404.84,4.0,406.84,0.0,0.25,0.6
be pleased to know I'm going right along,407.58,3.679,409.4195,0.4404,0.39285714285714285,0.7
so you're a boy,420.12,4.919,422.5795,0.0,0.0,0.2
what are you doing it same to do you a,425.039,4.081,427.0795,0.0,0.0,0.4
favor Colonel brought you a little,427.74,3.78,429.63,0.4019,-0.1875,0.7
present too he's not very pretty and he,429.12,4.919,431.5795,-0.43,-0.04807692307692307,0.2
doesn't smell too good but he's yours,431.52,4.5,433.77,-0.1786,0.7,-0.7
all yours what would I want with him a,434.039,4.621,436.3495,0.0772,0.0,0.2
man I never saw in my life before,436.02,6.119,439.0795,0.0,0.0,0.7
one I've known you for a long time long,438.66,4.979,441.1495000000001,0.0,-0.05,-0.7
before you were a big important military,442.139,4.861,444.5695,0.2023,0.10000000000000002,0.4
governor and I know how you operate,443.639,6.301,446.7895,0.0,0.0,-0.7
I do not operate with stupid idiots who,447.0,4.319,449.1595,0.4168,-0.8,-0.7
are so obvious they get themselves in,449.94,2.699,451.2895,0.0,0.0,-0.7
seems to me you're in a little trouble,452.639,2.641,453.9595,-0.3415,-0.19375,-0.7
me how would you like it up Santa and I,455.28,3.96,457.26,0.3612,0.0,0.4
heard that you couldn't manage your own,458.039,3.06,459.569,0.0,0.6,-0.7
Province the Texans were getting hot,459.24,3.06,460.77,0.0,0.25,0.4
under the collar because you'd been,461.099,2.88,462.539,0.0,0.0,0.7
playing too rough with him did you,462.3,3.66,464.13,0.2023,-0.1,-0.7
planted Spies all around him that you,463.979,3.181,465.5695,0.0,0.0,-0.7
made a mistake that a child wouldn't,465.96,3.359,467.6395,-0.34,0.0,-0.7
make arresting that lawyer Travis,467.16,4.74,469.53,0.0,0.0,0.4
sending him to Mexico City tomorrow,469.319,5.461,472.0495,0.0,0.0,0.4
is a revolutionary a traitor a big,471.9,4.98,474.39,0.0,0.0,0.5
talker who stirred up the people,474.78,5.039,477.2995,0.0,0.0,0.7
president Santana would be pleased nah,476.88,4.379,479.0695,0.3612,0.5,0.2
not when he hears it the way I'll tell,479.819,3.621,481.6295,0.0,0.0,-0.7
what is it you can suggest I do,485.4,6.12,488.46,0.0,0.0,-0.7
I'll give you back your agent I do not,488.819,4.921,491.2795,0.0,0.0,0.2
want that bumbling jackass I'll give you,491.52,3.899,493.4695,-0.3612,-0.5,-0.7
back your agent if you don't take him,493.74,3.42,495.45,0.0,0.0,0.4
I'll turn him over to the Texans,495.419,3.0,496.919,0.0,0.0,0.5
and that wouldn't be good for you,497.16,2.819,498.5695,-0.3412,0.7,-0.7
in return what must I give to you,499.979,3.861,501.9095,0.0,0.0,0.5
and that is why I thank you for coming,523.68,4.74,526.05,0.3612,0.0,0.4
whatever else we determine here tonight,526.8,4.14,528.87,0.0,0.0,0.7
the first order for decision is how we,528.42,5.039,530.9395,0.0,0.25,0.2
shall inhibit Juan Bradburn from sending,530.94,4.019,532.9495000000001,-0.3818,0.0,0.7
William Travis to the dungeon it won't,533.459,4.101,535.5095,0.0,0.0,0.3
be necessary,534.959,2.601,536.2595,0.0,0.0,0.6
I brought my rescuer with me senior,538.32,3.9,540.2700000000001,0.0,0.0,0.4
Travis what a pleasure to see you free,540.6,4.2,542.7,0.7906,0.4,0.2
again it's a new buoy did not know,542.22,5.58,545.01,0.0,0.13636363636363635,0.7
you're an underwear glad to see you what,544.8,4.44,547.02,0.4588,0.5,0.4
is this singer Travis says about his,547.8,3.42,549.51,0.0,0.0,0.3
rescue I still don't know what happened,549.24,4.2,551.34,0.5106,0.0,0.6
Bradburn came to me with Jim Bowie and,551.22,4.4,553.4200000000001,0.0,0.0,-0.7
said a mistake had been made,553.44,5.339,556.1095,-0.34,0.0,-0.7
he's a very impetuous man I kind of told,555.62,5.46,558.35,0.0,0.4,0.3
him about myself hello Jim hello,558.779,5.461,561.5095,0.0,0.0,0.2
gentlemen an old friend James Bowie,561.08,4.9,563.5300000000001,0.4939,0.1,0.7
one of our biggest landowners and a,564.24,4.02,566.25,0.0,0.0,0.3
friend of all texians,565.98,5.0,568.48,0.4939,0.0,0.8
I uh I know most of these men I don't,572.22,3.6,574.02,0.0,0.5,-0.7
want to interfere I'll just take a seat,574.26,5.18,576.85,0.0772,0.0,0.7
of my man Gentlemen please,575.82,3.62,577.63,0.3182,0.0,0.2
to those of you who do not know me well,580.38,3.98,582.37,-0.2057,0.0,0.3
and who may wonder why I have thrown in,584.399,3.721,586.2595,0.0,0.0,0.2
my lot with you colonists,586.08,3.84,588.0,0.0,0.0,0.4
I would like to say that I have received,588.12,3.0,589.62,0.3612,0.0,0.5
deeply troubling reports from my people,591.12,6.12,594.18,-0.5849,0.0,-0.8
my relatives in Mexico,594.24,5.46,596.97,0.0,0.0,0.4
that the president is General Santana is,597.24,5.58,600.03,0.0,0.05000000000000002,0.5
moving quickly towards despotic powers,599.7,5.52,602.46,0.0,0.3333333333333333,-0.7
and we my people do not wish to return,602.82,5.22,605.4300000000001,-0.3089,0.0,-0.8
to any form of despotism,605.22,4.98,607.71,0.0,0.0,-0.7
either here in Texas or in any other,608.04,3.72,609.9,0.0,-0.125,0.4
part of Mexico,610.2,4.819,612.6095,0.0,0.0,0.7
and now it's in your Travis,611.76,3.259,613.3895,0.0,0.0,0.2
four months ago this group sent to,619.2,4.319,621.3595,0.0,0.0,0.2
Mexico City our good friend Mr Stephen,621.6,3.12,623.16,0.7269,0.7,0.5
where the petition stating our requests,624.72,6.119,627.7795,0.0,0.0,0.4
for certain governmental reforms,627.36,6.0,630.36,0.2732,0.21428571428571427,-0.7
Mr Austin was shortly thrown into a,630.839,5.161,633.4195000000001,0.0,0.0,0.5
military prison for they say writing a,633.36,4.919,635.8195000000001,-0.5106,-0.1,-0.7
letter advising us that only the,636.0,4.26,638.13,0.0,0.0,0.2
strongest measures could secure justice,638.279,4.201,640.3795,0.8271,0.4,0.8
under Santa Ana,640.26,4.44,642.48,0.0,0.0,0.4
I for one agree wholeheartedly with the,642.48,4.56,644.76,0.3612,0.0,0.8
sentiments of Mr Austin who is still,644.7,4.92,647.1600000000001,0.0,0.0,0.5
rotting in a dungeon in Mexico City I,647.04,4.799,649.4395,0.0,0.0,-0.7
say to you now that the only course left,649.62,4.32,651.78,0.0,0.0,-0.7
open to us is to show the military,651.839,4.44,654.0590000000001,0.0,-0.05,0.4
authorities that we will not passively,653.94,4.92,656.4000000000001,0.1326,0.0,0.7
submit to Injustice I say to you it's,656.279,4.68,658.619,-0.5719,0.0,-0.7
time for us to stand on our feet,658.86,4.44,661.08,0.0,0.0,0.7
to demand what is our right,660.959,4.5,663.209,-0.128,0.2857142857142857,0.7
to take whatever steps are necessary to,663.3,4.32,665.4599999999999,0.0,0.0,0.4
make those demands felt to create a,665.459,6.081,668.4994999999999,0.2732,0.0,0.4
militia if need be to fight if we must,667.62,3.92,669.58,-0.3818,0.0,-0.7
I have the feeling you don't agree with,679.8,3.24,681.42,-0.1556,0.0,0.5
senior Travis we have identical,683.04,3.299,684.6895,0.0,0.0,0.8
but I am Mexicana of pure Spanish,686.339,3.481,688.0795,0.0,0.10714285714285714,0.7
and I know the temper of my people,689.82,5.3,692.47,-0.4215,0.0,0.7
their pride,692.279,2.841,693.6995,0.34,0.0,0.7
their very deep Pride,696.18,5.159,698.7595,0.3976,0.0,0.7
and though I am fearful of Santa Ana's,699.3,3.36,700.9799999999999,-0.4939,-0.9,0.2
I could never counsel the people of,702.66,3.239,704.2795,0.0,0.0,0.2
Texas to take any action which would,704.279,3.0,705.779,0.0,0.1,-0.7
cause a break in the Friendship of the,705.899,3.661,707.7295,0.4404,0.0,-0.7
Mexican people themselves,707.279,3.721,709.1395,0.0,0.0,0.2
there are thousands of miles that,709.56,3.719,711.4195,0.0,0.0,0.7
separate us and we have not yet certain,711.0,4.8,713.4,-0.2057,0.21428571428571427,-0.7
proof that the president sadhana has,713.279,3.661,715.1095,0.0,0.0,0.5
become everything his political,715.8,4.099,717.8494999999999,0.0,0.0,0.2
opponents say he has,716.94,2.959,718.4195000000001,0.0,0.0,0.2
if you ask my opinion I would say let us,720.66,4.14,722.73,0.0,0.0,0.4
but with care,724.8,4.44,727.02,0.6486,0.0,0.4
with caution,727.44,5.36,730.12,0.0,0.0,0.2
I quite agree with you senor,729.24,3.56,731.02,0.4201,0.0,0.7
I'd like to hear from Mr Bowie,733.079,5.161,735.6595,0.3612,0.0,0.7
I don't think I have anything to say I,735.66,4.38,737.85,0.0,0.0,0.4
just came to listen,738.24,3.3,739.89,0.0,0.0,-0.7
it appears I don't have your confidence,740.04,2.76,741.42,-0.4023,0.0,-0.7
isn't Mr Bowie a Mexican citizen,744.6,6.66,747.9300000000001,0.0,0.0,-0.8
that's right I'm married to a lovely,749.04,3.84,750.9599999999999,0.5859,0.3452380952380952,0.7
Spanish lady,751.26,3.54,753.03,0.0,0.0,0.6
as the senores told you I've acquired a,752.88,3.54,754.65,0.0,0.0,0.4
few acres of land,754.8,4.62,757.1099999999999,0.0,-0.2,0.3
I've even fought alongside the Mexicans,756.42,4.62,758.7299999999999,-0.3182,0.0,0.5
my wife and I have a lovely home in,759.42,2.58,760.7099999999999,0.5859,0.5,0.5
I'm on my way there now,762.0,6.68,765.34,0.0,0.0,0.7
I'm sorry am I interrupting,764.88,3.8,766.78,-0.3612,-0.5,-0.7
I think my dear you are just in time,769.079,5.06,771.6089999999999,0.3818,0.0,0.7
gentlemen I have the honor my niece,771.959,5.781,774.8494999999999,0.4939,0.0,0.7
senorita de quesada,774.139,3.601,775.9395000000001,0.0,0.0,0.7
my pleasure senorita,782.459,3.081,783.9994999999999,0.5719,0.0,0.7
bill is for me I'm inclined to agree,789.24,4.74,791.61,0.3612,0.0,0.7
I think it's necessary for every man,793.98,4.5,796.23,0.0,0.0,0.7
here to save where he stands,795.6,6.299,798.7495,0.4939,0.0,0.6
forgive me Mr Bowie if I insist,798.48,5.46,801.21,0.2732,0.0,0.4
I don't have any exact stand yet Mr,801.899,4.921,804.3595,0.0,0.25,0.2
Travis don't know enough about it,803.94,5.339,806.6095,0.0,0.0,-0.5
just on my way home to mon Clover call,806.82,3.54,808.59,0.0,0.0,0.4
to see my wife and children,811.98,3.72,813.84,0.0,0.0,0.8
figure out learn a little more about it,814.019,4.5,816.269,0.0,0.15625,0.4
as time goes on from your father-in-law,815.7,5.72,818.5600000000001,0.0,0.0,-0.7
the lieutenant governor of coila Mexico,818.519,6.081,821.5595,0.0,0.0,0.2
that's right,821.42,3.18,823.01,0.0,0.2857142857142857,0.7
it seems strange to me that the two men,825.24,4.08,827.28,-0.2023,-0.05,-0.5
with the most to lose in the event of,827.579,3.481,829.3195,-0.4549,0.5,0.4
with the most to gain from Santa Anna's,831.06,3.36,832.7399999999999,0.5688,0.5,0.4
friendship,833.279,3.06,834.809,0.4404,0.0,0.8
the two men with the largest land,834.42,4.44,836.64,0.0,0.0,0.4
Holdings in Texas and Mexico,836.339,4.861,838.7695000000001,0.0,0.0,-0.6
these are the two men that urge caution,838.86,5.34,841.53,0.0,0.0,0.45
my apologies to you Senor to Casada,851.16,4.44,853.38,0.0,0.0,0.4
I excuse the young lawyer what I've seen,855.6,3.96,857.58,0.0772,0.025,0.7
most lawyers have the notion they can,858.24,3.48,859.98,0.0,0.5,-0.6
say anything they like get used to it in,859.56,5.0,862.06,0.3612,0.0,0.3
the courtroom I expect,861.72,2.84,863.14,0.0,0.0,-0.7
the trouble with you Travis is that you,864.72,3.84,866.64,-0.4019,-0.2,0.2
haven't lived long enough or had enough,867.0,2.76,868.38,0.0,-0.016666666666666666,0.2
experience to know what you're talking,868.56,2.16,869.64,0.0,0.0,-0.7
had I known this before I'm not so sure,870.72,4.34,872.89,-0.3556,0.5,0.6
you'd be here now,872.279,2.781,873.6695,0.0,0.0,0.7
in the interest of what you're trying to,878.88,3.06,880.41,0.4588,0.0,0.2
accomplish I'll remove some of the young,880.44,3.6,882.24,0.4215,0.1,0.3
lawyer's difficulty,881.94,3.97,883.9250000000001,-0.34,0.0,0.2
buenas noches,884.04,14.65,891.365,0.0,0.0,0.6
you shouldn't be out here alone I'm not,914.82,4.86,917.25,-0.25,0.0,-0.7
Senora Maria is here,917.22,5.64,920.04,0.0,0.0,0.4
well don't be frightened,922.86,3.12,924.42,0.5432,0.0,0.7
no but I have to tell you,925.98,4.62,928.29,-0.1531,0.0,0.3
many of the men stayed late,927.779,5.101,930.3295,0.0,0.1,0.4
I went to my room but I couldn't sleep,930.6,4.08,932.64,0.0,0.0,-0.4
the entrance of the house is next to my,932.88,3.36,934.56,0.0,0.0,0.2
two men stop to speak,936.24,3.959,938.2195,-0.296,0.0,0.2
they are your enemy senor,938.04,3.84,939.96,-0.5423,0.0,-0.7
they were talking that it would be well,940.199,4.561,942.4795,0.2732,0.0,0.4
if you didn't go to Monclova,941.88,4.86,944.31,0.0,0.0,0.5
you know who they worse and your boy but,944.76,3.36,946.44,-0.2617,-0.4,0.7
they said they were coming to the end to,946.74,3.12,948.3,0.0,0.0,-0.5
but not Travis,949.86,5.339,952.5295,0.0,0.0,0.4
I would have known his voice,952.26,5.66,955.09,0.0,0.0,0.4
did you hear anything else,955.199,2.721,956.5595,0.0,0.0,0.2
I told you,960.959,3.961,962.9395,0.0,0.0,-0.7
thank you senorita,962.699,3.841,964.6195,0.3612,0.0,-0.7
it's time for you to go you don't,964.92,3.84,966.84,0.0,0.0,0.7
remember me,966.54,4.799,968.9395,0.0,0.0,0.4
San Antonio,971.339,3.781,973.2295,0.0,0.0,0.6
oh I haven't been in San Antonio for,973.38,3.18,974.97,0.0,0.0,0.2
almost a year,975.12,3.959,977.0995,0.0,0.0,0.2
I've seen you many times,979.079,5.88,982.019,0.0,0.5,0.4
once I met your wife she's very,981.42,6.599,984.7195,0.0,0.2,-0.7
very good thank you cheers may I ask,984.959,6.18,988.049,0.8431,0.9099999999999999,0.8
yeah why did you allow my uncle and,988.019,6.0,991.019,0.4767,0.0,-0.8
yourself to be insulted,991.139,7.161,994.7195,-0.5106,0.0,0.3
thought no one talked so to Senor point,994.019,4.281,996.1595,-0.296,0.0,0.2
I should have killed him,998.339,3.68,1000.179,-0.6705,-0.2,-0.8
how old are you,1006.019,5.601,1008.8195,0.0,0.1,0.2
when I was 17 I thought I knew,1016.18,3.519,1017.9395,0.0,0.0,-0.5
everything,1018.5,4.38,1020.69,0.0,0.0,0.5
it's not so simple now,1019.699,6.181,1022.7895,0.0,0.0,-0.4
please don't laugh at me,1022.88,5.699,1025.7295,-0.1591,0.3,-0.7
no man is ever going to laugh at you,1025.88,5.52,1028.64,0.34,0.3,0.8
they'll smile a little perhaps,1028.579,4.62,1030.889,0.3612,0.056249999999999994,0.3
with Wonder,1031.4,4.62,1033.71,0.0,0.0,0.8
they won't laugh,1033.199,4.74,1035.569,-0.4449,0.3,-0.7
what is your name,1036.02,5.819,1038.9295,0.0,0.0,0.2
Consuelo Consuela,1037.939,3.9,1039.889,0.0,0.0,0.2
Consuelo remember this,1042.799,3.9,1044.749,0.0,0.0,0.7
at insult is something that happens when,1046.699,4.321,1048.8595,-0.5106,0.0,-0.7
men become aroused,1048.5,4.559,1050.7795,0.0,0.1,0.6
and one of them can't stop he boils over,1051.02,4.86,1053.45,0.2235,0.0,0.7
and the words come spilling out,1053.059,5.101,1055.6095,0.0,0.0,0.7
so you kill him,1055.88,4.62,1058.19,-0.7165,0.0,-0.7
and you walk outside for a few minutes,1058.16,5.24,1060.78,0.0,-0.1,0.4
maybe you feel good,1060.5,2.9,1061.95,0.4404,0.7,0.5
then you look up at the stars,1063.5,4.32,1065.66,0.0,0.0,0.7
out across at the Horizon with the dawn,1065.539,4.741,1067.9095,0.0,0.0,0.7
suddenly you realize that it's a big,1070.28,3.54,1072.05,0.0,0.0,-0.7
and that nothing has changed,1073.82,4.44,1076.04,0.0,0.0,-0.5
somewhere there's a woman without a man,1076.64,4.38,1078.8300000000002,0.0,0.0,0.4
and maybe children without a father all,1078.26,6.14,1081.33,0.0,0.0,-0.7
because of a few hot words,1081.02,3.38,1082.71,0.0,0.024999999999999994,0.4
does that make sense to you,1084.98,3.079,1086.5195,0.0,0.0,0.5
I don't know,1089.24,2.72,1090.6,0.0,0.0,0.2
I never thought,1092.72,3.06,1094.25,0.0,0.0,-0.7
you'd say this,1094.4,4.7,1096.75,0.0,0.0,0.3
I didn't think I would either,1095.78,3.32,1097.44,0.0,0.0,-0.7
Senor ah gracias,1121.96,4.62,1124.27,0.0,0.0,0.7
per second,1130.48,3.18,1132.07,0.0,0.0,0.2
welcome home,1141.28,4.18,1143.37,0.4588,0.8,0.7
very kind to be lieutenant,1143.539,3.961,1145.5195,0.5709,0.78,0.7
I have the honor of bringing you the,1145.46,3.54,1147.23,0.4939,0.0,0.7
compliments of his Excellency the,1147.5,3.72,1149.36,0.7351,0.0,0.6
president General Antonio Lopez de,1149.0,3.48,1150.74,0.0,0.05000000000000002,0.4
his Excellency is in summer residence in,1152.48,4.8,1154.88,0.5423,0.0,0.3
the town and Desires in your boy to wait,1154.76,5.7,1157.61,0.0,0.0,0.4
on him immediately upon his arrival,1157.28,4.68,1159.62,0.0,0.0,0.8
State and greeted my wife,1165.039,5.02,1167.549,0.2732,0.0,0.4
but you are to come now,1167.72,5.4,1170.42,0.0,0.0,-0.7
sorry I'm going home,1170.059,5.721,1172.9195,-0.0772,-0.5,0.2
sir your Excellency as much as we regret,1220.96,6.82,1224.37,0.1779,0.2,-0.7
the necessity we find it is not possible,1225.14,4.98,1227.63,0.0,0.0,-0.7
for us to disregard the Constitutional,1227.78,5.399,1230.4795,-0.2732,0.0,-0.7
law this state the state of coahuila,1230.12,6.299,1233.2695,0.0,0.0,0.2
must retain its legislature,1233.179,5.701,1236.0295,0.0,0.0,0.7
and you will be prepared to assume the,1238.88,4.4,1241.0800000000002,0.2263,0.0,0.5
consequences,1240.799,2.481,1242.0395,0.0,0.0,-0.4
I will be alone with General course,1243.44,3.8,1245.34,-0.25,0.05000000000000002,0.2
what will you do,1255.08,4.2,1257.1799999999998,0.0,0.0,0.5
take great pleasure in personally,1257.72,4.199,1259.8195,0.8316,0.4,0.7
padlocking the legislative doors at the,1259.28,3.54,1261.05,0.0,0.0,-0.7
right time,1261.919,2.281,1263.0595,0.0,0.2857142857142857,0.7
let them stew well let us get up,1264.2,4.88,1266.64,0.2732,0.0,0.6
your Excellency oh go away all of you,1273.559,3.921,1275.5195,0.5423,0.0,-0.7
well Jimmy what is oh you know my,1277.58,4.2,1279.6799999999998,0.2732,0.0,0.2
brother-in-law General course some other,1279.98,3.66,1281.81,0.0,-0.03749999999999999,0.2
if you will you're wrong,1283.64,3.38,1285.3300000000002,-0.4767,-0.5,-0.7
can't you think of my dignity I thought,1291.44,4.56,1293.72,0.4019,0.0,-0.7
about it with my nose in the dust of the,1294.02,3.84,1295.94,0.0,0.0,-0.7
road was it your order to shoot my horse,1296.0,4.08,1298.04,-0.34,0.0,-0.7
and bring me here by force who did this,1297.86,4.92,1300.32,0.0,0.0,-0.7
to you that idiot officer of yours it is,1300.08,5.579,1302.8695,-0.5106,-0.8,-0.8
through I am served by fools,1302.78,4.8,1305.18,-0.4939,0.0,-0.7
my apologies,1305.659,4.081,1307.6995000000002,0.0,0.0,0.4
you will forgive me,1307.58,4.76,1309.96,0.2732,0.0,0.7
I'll think about him good and while you,1312.5,5.84,1315.42,0.4404,0.7,0.4
think we will drink,1315.559,2.781,1316.9495,0.0,0.0,0.4
come sit down,1319.78,3.48,1321.52,0.0,-0.15555555555555559,0.5
only the very best for my friend boy,1328.34,6.78,1331.73,0.8268,0.5,0.9
vintage of 1817.,1331.159,3.961,1333.1395,0.0,0.0,0.6
you have served with me and how many,1336.74,4.26,1338.87,0.0,0.5,0.8
campaigns you have been my,1338.36,5.699,1341.2095,0.0,0.0,0.4
how is it now you question me,1341.0,5.039,1343.5195,0.0,0.0,-0.5
a man takes a drink you can usually,1344.059,3.961,1346.0395,0.0,-0.25,0.2
smell it on his breath and I have been,1346.039,5.281,1348.6795,0.0,0.0,-0.7
taking a drink of what or maybe,1348.02,5.159,1350.5995,0.0,0.0,-0.7
smells that way,1353.179,3.781,1355.0695,0.0,0.0,0.2
you are the only man in the world that,1355.34,2.76,1356.72,0.0,0.0,0.8
would allowed to talk to me like this,1356.96,3.78,1358.85,0.3612,0.0,-0.7
that's what I mean,1358.1,4.86,1360.53,0.0,-0.3125,0.7
who are these Texans,1360.74,3.72,1362.6,0.0,0.0,0.2
these colonists who think they can,1362.96,3.06,1364.49,0.0,0.0,-0.7
dictate to the government of Mexico and,1364.46,3.36,1366.14,0.0,0.0,0.3
who is this lawyer this Travis who sets,1366.02,4.26,1368.15,0.0,0.0,0.2
himself above the military governor,1367.82,4.5,1370.07,0.0,-0.05,0.4
I think Travis and his friends are all,1370.28,3.84,1372.2,0.4767,0.0,-0.7
threaters they should be stood against,1372.32,4.8,1374.72,0.0,0.0,-0.7
the barracks wall and shut,1374.12,4.5,1376.37,0.0,0.0,0.2
your Governor is making a lot of,1377.12,4.38,1379.31,0.0,0.0,0.3
mistakes Redbone he's a fool,1378.62,5.22,1381.2299999999998,-0.6597,0.0,-0.7
well they can't all be fools,1381.5,4.2,1383.6,0.5759,0.0,-0.7
who's the full responsible for throwing,1383.84,3.3,1385.49,0.3182,0.275,0.3
Stephen Austin in jail in Mexico City,1385.7,2.76,1387.0800000000002,0.0,-0.1,-0.7
and keeping him there,1387.14,4.32,1389.3000000000002,0.0,0.0,0.4
Austin is a conspirator,1388.46,5.579,1391.2495,0.0,0.0,-0.7
he came to you with a petition,1391.46,4.8,1393.86,0.0,0.0,0.4
seems sensible,1394.039,4.02,1396.049,0.0,0.0,0.6
people nowadays just don't take the,1396.26,3.299,1397.9095,0.0,0.0,-0.7
one-man rule,1398.059,2.761,1399.4395,0.0,0.0,-0.7
at least there are a lot of people back,1399.559,3.901,1401.5095,0.0,-0.15,0.4
in Texas who don't,1400.82,5.64,1403.64,0.0,0.0,-0.7
ah I'm not in the habit of offering,1403.46,5.82,1406.37,0.0,0.0,-0.7
advice you have my permission,1406.46,4.98,1408.95,0.0,0.0,0.7
thank you because I have a good deal of,1409.28,3.36,1410.96,0.6597,0.7,0.7
respect for you,1411.44,4.26,1413.5700000000002,0.4767,0.0,0.8
liking too thank you,1412.64,5.279,1415.2795,0.6369,0.0,0.8
