text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
Put that gun down.,247.55,1.0,248.05,-0.34,-0.1555555555555555,-0.8,0.11218936990180242,-0.06550433815561156,0.20668760130358485
He's a friend.,248.882,1.0,249.382,0.4939,0.0,0.7,0.11246995272713875,-0.06557027593835019,0.20654853039675078
"-What are you doing here?
-Helping.",263.216,2.0,264.216,0.296,0.0,0.4,0.11600261540159199,-0.06407683257488353,0.20510111922707994
Nobody else would come.,266.258,1.167,266.8415,0.0,0.0,-0.7,0.11670144633596298,-0.06334907881907832,0.20486283461337282
So I heard.,267.841,1.0,268.341,0.0,0.0,0.2,0.11710989888743922,-0.0628657885842682,0.20472895631713806
How's Lee?,270.05,1.0,270.55,0.0,0.0,0.2,0.11772370549184505,-0.06206281850955925,0.20453457417889043
He wants to see you.,272.466,1.0,272.966,0.0,0.2,0.5,0.11841117404792932,-0.061062353896950666,0.20432573533242182
I'll be home as soon as she's asleep.,274.05,1.875,274.9875,0.0,0.0,0.2,0.11899904400837874,-0.060129217450741526,0.20415391166188215
Her brother Dick Fasken from out of town.,281.425,2.083,282.4665,-0.5106,0.0,0.2,0.12126992653904173,-0.055946112548453074,0.20353984093782113
He spent the day looking for the man.,284.633,1.875,285.5705,0.0,-0.1,0.2,0.12225464196457231,-0.053886798672326396,0.20329427165233968
Is Lily all right?,288.05,1.0,288.55,0.0,0.2857142857142857,0.7,0.12322191005140798,-0.05174043393261747,0.20306325393493618
"You've got company, Lily.",295.3,1.25,295.925,0.0,0.0,0.5,0.12570378605896168,-0.045749241658939094,0.20250946916489126
"-Hello, Owen.
-Lily.",304.091,1.209,304.6955,0.0,0.0,-1.0,0.12880398873787757,-0.03746213287783879,0.20187969265797
And beautiful.,313.966,1.0,314.466,0.5994,0.7086638066550983,0.7,0.13242394958930004,-0.026909198948076675,0.20120687216781277
"Good color, too.",316.258,1.0,316.758,0.4404,0.7,0.8,0.13329557036655165,-0.024252413896952915,0.20105243824289054
The doctor wouldn't come.,323.175,1.25,323.8,0.0,0.0,-0.7,0.13602049422751175,-0.015703138345504526,0.20058387177921397
Jen came instead.,325.966,1.084,326.508,0.0,0.0,0.4,0.1370855932265893,-0.012271501205007243,0.20040551580586724
"Don't even think about it, Lily.",327.8,1.625,328.6125,0.0,0.0,0.7,0.13791932262391346,-0.009553633860034796,0.20026740381480998
"I'm really pretty lucky, Owen.",331.591,1.625,332.4035,0.763,0.2916666666666666,-0.7,0.1394334356987739,-0.004551982367843946,0.20001937544899215
"I couldn't face up
going back to the restaurant to work.",335.05,2.75,336.425,0.0,0.0,-0.7,0.14105524154935264,0.0008914156097199442,0.1997568038444627
"Mrs. Burke offered us work
at her place when I'm ready for it.",339.341,3.209,340.9455,0.3612,0.2,0.7,0.14289506761760953,0.007162575587606898,0.19946149277156472
"We're grateful, too.",344.591,1.0,345.091,0.4588,0.0,0.7,0.14459555665269896,0.013036694290601707,0.19918974755766278
"It sounds queer to say it here and now,
but he'll have a good life, Owen.",346.758,4.958,349.237,0.5927,0.7,0.4,0.14630671673598417,0.01900160447276536,0.19891632028906267
"I'm sure he will, Lily.",354.175,1.166,354.75800000000004,0.3182,0.5,0.7,0.14859786081928017,0.027033469889978807,0.19854838351082368
I'm sure he will.,357.925,1.0,358.425,0.3182,0.5,0.7,0.15012520817130098,0.03239301094283336,0.19830081329151283
"You've seen me before, Owen.",394.55,1.416,395.258,0.0,0.0,0.3,0.1653636569501199,0.08256468527470409,0.1955547811290641
There's been a change.,396.341,1.125,396.9035,0.0,0.0,0.2,0.16602644068986755,0.08446555161917463,0.19541650579356717
"Somebody washed your face
and got you a new dress.",397.675,2.25,398.8,0.0,0.1363636363636363,0.7,0.16678703095999672,0.08660142967320549,0.19525501700070286
"Arch, and a tub in my own room.",400.008,2.458,401.237,0.0,0.6,0.7,0.1677588896357952,0.08925527468205396,0.19504406046744532
I bathe every day now.,403.05,1.125,403.6125,0.0,0.0,0.7,0.16869987855901997,0.09173858359470577,0.19483456790570536
It's an improvement.,405.425,1.0,405.925,0.4588,0.0,0.6,0.16960950156359045,0.0940524663176471,0.19462683821606971
How was the winter?,408.466,1.0,408.966,0.0,0.0,0.4,0.17079541194303802,0.0969310292832097,0.19434775560096176
"Well, we stayed alive,
and we kept the cattle alive.",410.883,2.583,412.1745,0.743,0.1,0.2,0.17203311937851484,0.09975392854854948,0.19404572345084778
It was snowing at the ranch.,413.8,1.416,414.508,0.0,0.0,0.2,0.17292399921435295,0.1016611274773144,0.19382098136209217
"I didn't see our nearest neighbor
in nearly five weeks.",415.508,2.75,416.883,0.0,0.1,-0.7,0.17382223904885127,0.10346997781560793,0.193587698996185
"We missed you, Owen.",420.3,1.0,420.8,-0.296,0.0,0.7,0.1752838902768692,0.10614699592886222,0.19319257607902776
I brought Lily some grub.,428.05,1.25,428.675,0.0,0.0,0.7,0.17814123914815402,0.11028387948692273,0.1923568249797133
Who was it?,433.466,1.0,433.966,0.0,0.0,0.2,0.17999398828207336,0.11206647720518703,0.1917622255878488
"Goodnight, Jen.",437.008,1.0,437.508,0.0,0.0,0.5,0.18120151908174528,0.11282592641564984,0.19134842120691095
Hold it a minute.,443.55,1.0,444.05,0.0,0.0,0.2,0.18335752646859677,0.11337870114814307,0.1905491646803471
"-Do you live in these parts?
-Around here.",450.091,2.0,451.091,0.0,0.1363636363636363,0.2,0.18556194592459277,0.11284641322477945,0.1896354315877538
Who's the father?,453.383,1.0,453.883,0.0,0.0,0.2,0.18640046953962777,0.11234055997186829,0.18925697032037883
That'd be Lily's business.,456.175,1.375,456.8625,0.0,0.0,0.4,0.18727187880755264,0.11163020648793968,0.18884260788013513
"-I'll find out.
-Sure.",457.8,1.25,458.425,0.3182,0.5,-0.5,0.18771892678071508,0.11119064187269313,0.1886208924656242
"-I'll find out if it takes me a lifetime.
-Fine.",459.758,2.25,460.883,0.2023,0.4166666666666667,-0.7,0.18840800111172068,0.11041022768532643,0.18826583816773892
It's a nice country to live in.,462.633,1.583,463.4245,0.4215,0.3681818181818181,0.7,0.18910181894269462,0.1094943068699796,0.1878905182176883
Who was that?,489.341,1.0,489.841,0.0,0.0,0.2,0.1950670405633317,0.09495166382052385,0.18345415170482726
Owen Daybright.,492.133,1.0,492.633,0.0,0.0,0.5,0.19555142937212353,0.0930450634034943,0.18292374858741414
"-Your husband's foster brother, isn't he?
-That's right.",494.716,2.75,496.091,0.0,0.2857142857142857,0.5,0.19610904478784555,0.09063094799096526,0.18224930607719994
"He brought this food, too.",503.383,1.333,504.0495,0.0,0.0,0.5,0.19720788663605823,0.08493599873002522,0.18062122892010674
You're wrong.,508.216,1.0,508.716,-0.4767,-0.5,-0.8,0.19772772964001092,0.08156735730604486,0.17961577665643602
"He's good, and there's no one else
around here like him.",509.757,3.167,511.3405,0.4939,0.7,0.7,0.19797818014473723,0.07968193850709406,0.1790332884099608
"Yes, he keeps his ace as a kicker,
and he draws to it every time.",521.966,3.417,523.6745,0.4019,0.0,0.8,0.19873256244249812,0.07114144924317961,0.1761256240551744
"-Three times.
-Mr. Kicker.",525.55,2.083,526.5915,0.0,0.0,-1.0,0.19880500996058006,0.06924975577764234,0.1753955458287329
"It's a game of chance, boys.",528.425,1.416,529.1329999999999,0.25,-0.4,0.4,0.19883382792316562,0.06765734664173592,0.1747457984879194
We'll play again sometime.,534.591,1.334,535.258,0.34,0.0,0.5,0.19876888295631012,0.06407243534524189,0.1731266208240925
"-I ran your errand.
-Thanks, Owen.",544.425,2.166,545.5079999999999,0.4404,0.2,0.5,0.19821904047904096,0.059075878965555495,0.17024301309853765
It's paid for like you pay for a coat.,547.716,2.459,548.9455,0.2732,0.0,0.3,0.19790621638026656,0.05774099676506137,0.16922557965958326
I appreciate it.,550.675,1.0,551.175,0.4019,0.0,0.7,0.19766781169877523,0.05697961210503405,0.16855181903100114
It isn't the first time you saved my hide.,552.258,2.125,553.3205,0.2732,0.25,0.7,0.19741163171658857,0.05632916974323647,0.1678930115421074
"Why don't you grow up, boy?",555.8,1.375,556.4875,0.0,0.0,-0.7,0.1969848726274868,0.055524609339259484,0.16690162076526208
"Look, it happens.",557.966,1.459,558.6955,0.0,0.0,0.6,0.19665259693983378,0.05507913044943691,0.16619693609459216
I sleep well.,559.966,1.0,560.466,0.2732,0.0,0.3,0.19636528135444342,0.05479366805292845,0.165623782376623
Your wife was there.,563.55,1.0,564.05,0.0,0.0,0.2,0.19572605122272793,0.05442057737552004,0.16444124437774693
Does she have any idea?,565.216,1.167,565.7995,0.0,0.0,0.2,0.19538566111186936,0.054342265876571844,0.16385303625572067
It happened before I met Jen.,570.633,1.5,571.383,0.0,0.0,0.2,0.19417260910790804,0.05457648105412665,0.16192691037366239
"Even so, she wouldn't understand it,
you know what she's like.",572.883,2.708,574.2370000000001,0.3612,0.0,-0.7,0.1934767881465713,0.054996658396559886,0.1609132091933124
Why should I know what she's like?,576.008,1.708,576.8620000000001,0.3612,0.0,-0.7,0.19279073181968173,0.05557276512694885,0.15996315346185155
"That's right, you don't.",578.175,1.208,578.779,0.0,0.2857142857142857,-0.7,0.1922614973914154,0.05611242213054025,0.15925851980834776
She's what all the others weren't.,580.8,1.708,581.654,0.0,0.0,0.7,0.19142288992524853,0.05711333954380723,0.1581845683621382
She's everything I ever wanted for myself.,583.508,2.167,584.5915,0.0,0.0,0.9,0.19051111854582012,0.05836607472952144,0.15706631484195355
"It's been a long time,
let's get back to the ranch.",587.925,2.041,588.9454999999999,0.0,-0.025,0.7,0.18905963352155047,0.06062839125065398,0.15537085196836717
"Stop right there, Daybright.",591.133,1.417,591.8415,-0.296,0.2857142857142857,0.4,0.18802942250715304,0.06238655696121733,0.15421868211366835
"You, move away.",592.841,1.0,593.341,0.0,0.0,-0.8,0.18747603626915096,0.06337248014266267,0.1536146073003906
You brought Lily $500.,601.008,1.375,601.6955,0.0,0.0,0.5,0.1841503318085005,0.06973712263874451,0.15015852380694694
That's right.,606.8,1.0,607.3,0.0,0.2857142857142857,0.8,0.18169673370184217,0.07475154949661714,0.14775779940631392
Doesn't she need it?,608.466,1.0,608.966,0.0,0.0,0.4,0.1809341390316281,0.07634440172894585,0.1470320021209994
Not that kind.,610.133,1.0,610.633,-0.4168,0.6,-0.7,0.18015616383105262,0.07798169033487784,0.1463003459016783
"That wasn't grub money,
it was get-out-of-town money.",611.633,2.542,612.904,0.0,0.0,-0.7,0.17907261219201506,0.0802787426557689,0.1452950148697737
I'll ask you one time.,615.55,1.125,616.1125,0.0,0.0,0.2,0.17749599115594505,0.08364616779416281,0.14385819651198012
Was it yours?,617.8,1.0,618.3,0.0,0.0,0.3,0.17639093967812602,0.08601776608313637,0.14286781642565793
"Point that gun to the floor, Son,
and turn around.",619.216,2.459,620.4455,-0.34,0.0,0.6,0.17528382374309637,0.08839864925894983,0.1418881749402625
They'll be other times.,630.55,1.166,631.1329999999999,0.0,-0.125,0.2,0.16943878148623653,0.10092531986268884,0.13689244458163055
"You're a conclusion jumper,
and I don't like them.",632.05,2.166,633.1329999999999,-0.2755,0.0,-0.8,0.1682863424152964,0.1033668633639077,0.13593730384157948
"-Quit it, Owen.
-I'll handle this myself, Con.",634.3,2.166,635.3829999999999,0.0,0.0,-0.7,0.16696868115673918,0.10614043962612298,0.1348555711333157
Not as long as I'm the sheriff.,636.55,1.583,637.3415,0.0,-0.05,0.6,0.16580381737599273,0.10857428781656384,0.13390793445426663
"All right, Con.",639.716,1.0,640.216,0.0,0.2857142857142857,0.4,0.16406458780977468,0.11217271295711274,0.13250719074484188
You've scared me twice tonight.,644.3,1.583,645.0915,-0.4404,0.0,-0.8,0.16103664525038874,0.11832217742058469,0.13010557883409732
"Next time you point a gun at me, shoot it.",646.05,2.125,647.1125,-0.5859,0.0,-0.8,0.15975361033288987,0.12087887279603558,0.129100966854278
"Well, welcome home, boys.",692.425,2.125,693.4875,0.6249,0.7086638066550983,0.7,0.12659788969921798,0.17252331922298414,0.10495136600553068
"-How are you, Arch?
-You look fit, Son.",694.633,1.833,695.5495000000001,0.3612,0.4,0.4,0.12499108217597404,0.17415941625098727,0.10384422313231519
"-How are you, Owen?
-Good.",696.591,1.209,697.1955,0.4404,0.7,0.5,0.1237023236745653,0.17540400537374057,0.10295934080781004
"-How's the leg?
-It's got the misery.",697.883,1.625,698.6955,-0.5719,0.0,-0.8,0.12252330729812617,0.1764890060710094,0.10215217160415303
Same as every winter for 20 years.,699.591,1.792,700.487,0.0,0.0,0.2,0.12110964645789449,0.17772137921195424,0.10118726239278376
"-Evening, boys.
-Hello, Mr. Willoughby.",701.508,2.0,702.508,0.0,0.0,0.5,0.11950793860745063,0.17902585504566598,0.10009771910617381
"I thought you might want
some hot coffee, Arch.",703.841,1.959,704.8205,0.0772,0.25,0.4,0.11766656675350166,0.1804026950114053,0.09884988091342387
"Well, thank you, Mr. Willoughby.",705.883,1.667,706.7165,0.5574,0.0,0.7,0.11615028338588965,0.18143593075026174,0.09782603006655152
Same old dishwater?,708.258,1.042,708.779,0.0,0.05,-0.7,0.1144944681230005,0.18245852715660024,0.09671164933685907
"-You don't want any, huh?
-Oh, no, I was just kidding.",711.216,2.584,712.508,0.0459,0.0,0.8,0.1114849627217888,0.184027771978789,0.09469572118691913
"-Then watch your language.
-How's the bad stomach?",714.633,2.375,715.8205,-0.5423,-0.597785585838152,-0.7,0.10879591864587694,0.1851051069278741,0.09290438986894081
"Owen, some days I doubt
if I'll make it to sundown.",717.716,3.917,719.6745,-0.3612,0.0,-0.8,0.10565068219280638,0.18596285640347907,0.0908204791060916
"Why don't you stop
eating your own cooking?",721.716,2.125,722.7785,0.2235,0.6,-0.7,0.10310596990016099,0.18633375933692972,0.08914298171827485
"Oh, I'm stuck here, I can't help it.",724.008,2.375,725.1955,-0.5037,0.0,-0.7,0.10111814885047177,0.18643177877735667,0.08783768670079846
"Arch, these cigars aren't from Pittsburgh.",732.716,2.125,733.7785,0.0,0.0,0.3,0.09402311169945511,0.18555181746893926,0.08321309821574017
Kansas City.,734.966,1.0,735.466,0.0,0.0,0.5,0.09262296127393026,0.18517349897656743,0.08230648770684142
The place sure is going downhill fast.,738.758,2.25,739.883,0.3182,0.35,-0.7,0.08895257719300542,0.18390008518990694,0.07993875495302984
How'd it go?,743.8,1.0,744.3,0.0,0.0,0.2,0.0852768754351483,0.18225445345589322,0.0775799566676291
Ask the foreman.,745.925,1.0,746.425,0.0,0.0,0.4,0.08350760530999134,0.1813440765828925,0.07644879937148126
I just took orders.,747.3,1.083,747.8415,0.0,0.0,0.2,0.08232816304726061,0.18069806051204018,0.07569622305610091
You got a wife waiting for you.,750.633,1.583,751.4245000000001,0.0,0.0,0.8,0.07934538147887414,0.17893579029021817,0.07379813376749036
I hadn't forgotten.,752.716,1.0,753.216,0.1695,0.0,0.4,0.07785473068800924,0.1779917363944237,0.07285226374275419
I'll look in on her.,755.8,1.0,756.3,0.0,0.0,0.4,0.07529061251460836,0.17627996540678698,0.07122933181927943
"-Goodnight.
-Goodnight, Son.",758.591,1.375,759.2785,0.0,0.0,-0.5,0.0728175097135942,0.17453570869531257,0.06966877595430189
"Goodnight, Lee.",760.05,1.0,760.55,0.0,0.0,0.5,0.07176300492645886,0.17376747877028967,0.06900475980255354
The boy looks trim.,762.633,1.042,763.154,0.0,0.0,0.8,0.06960617939651627,0.1721563832835722,0.06764914327020682
Nobody could've worked harder this winter.,765.508,2.0,766.508,0.0,-0.1,0.7,0.066834578547597,0.1700196733515162,0.06591198626706062
He's got a lot to make up for.,767.675,1.5,768.425,0.0,0.0,0.7,0.06525422046988848,0.16877456215156697,0.06492384865421527
He'll come around.,770.716,1.0,771.216,0.0,0.0,-0.7,0.06295893203700362,0.16693902881895792,0.06349169479108245
Maybe Jen has something to do with it.,772.216,1.917,773.1745,0.0,0.0,0.2,0.06135264071944504,0.1656370051479202,0.062491512976278675
"Anyway, he can handle it alone now.",775.258,1.75,776.133,-0.25,0.0,-0.7,0.0589337286457023,0.1636512541778883,0.0609884767779204
"Well,
It sounds like you're giving notice, Owen.",777.425,3.041,778.9454999999999,0.7184,0.0,0.4,0.05664341921747901,0.16174570329109303,0.059568739445516466
Lee's married now.,782.3,1.0,782.8,0.0,0.25,0.2,0.05352079639543056,0.15911252928825464,0.05763821155010997
Jen's a fine daughter for you.,784.05,1.5,784.8,0.2023,0.4166666666666667,0.7,0.05190859807650676,0.15773906667699583,0.05664375071971085
I'm just crowding the place.,786.091,1.417,786.7995,0.0,0.0,-0.7,0.050302708244998835,0.1563627056443119,0.05565467597502724
"-Oh, if you're not comfortable here…
-I'm not forgetting, Arch.",787.591,3.084,789.133,-0.4023,-0.2,-0.7,0.04843644999970596,0.15475402837219276,0.054507076507567344
"You've done all you could
to make me belong.",790.925,1.666,791.7579999999999,0.0,0.0,0.7,0.046347794241383175,0.1529436913442561,0.05322501195916131
"When you picked me up,
I was just a stray orphan,",792.675,3.208,794.279,0.0,0.0,-0.7,0.04435321827279956,0.15120694052571695,0.052002902574194765
"foul-mouthed and flea-bitten,
15 years ago.",796.091,2.167,797.1745,0.0,0.0,-0.7,0.04207685864568856,0.14921777622396445,0.05061070811981973
"It's been a long time, a good time.",799.008,1.75,799.883,0.4404,0.3249999999999999,0.7,0.039962361161935,0.14736574212391002,0.04931989694083874
Now It's time for me to go.,801.8,1.375,802.4875,0.0,0.0,0.2,0.03794332926414503,0.14559572243677907,0.04808945633108008
You really mean it.,804.591,1.0,805.091,0.0,-0.3125,0.8,0.03593975579190139,0.14383990033367097,0.046870406335350216
"Well, I want to push on
and try my own wings.",806.55,2.208,807.654,0.34,0.6,0.7,0.03398235748413993,0.142127312955896,0.04568129828425459
How do I say this?,812.633,1.458,813.3620000000001,0.0,0.0,0.2,0.029679918937021873,0.13838358005951462,0.04307377901970892
"When I took you, it was for Lee.",816.05,1.958,817.029,0.0,0.0,0.4,0.02695960449410939,0.13603914586440014,0.04142953447075652
"I couldn't get around outside
and raise my own boy,",818.716,2.667,820.0495,0.0,0.3,-0.7,0.024744932701339845,0.13414517338328424,0.040094102920662046
so I picked you to do it for me.,821.466,1.667,822.2995,0.0,0.0,0.7,0.023110438336825984,0.13275592064949884,0.03911076486824402
"What I didn't know then
was that I needed you, too.",823.3,3.541,825.0704999999999,0.0,0.0,0.7,0.02111528660687168,0.1310700787777008,0.037913492374710644
I need you now.,828.508,1.0,829.008,0.0,0.0,0.4,0.01831395035837651,0.12872172885054653,0.036239063022189905
"All right, Arch.",836.341,1.0,836.841,0.0,0.2857142857142857,0.8,0.012858131135002154,0.1242120372026287,0.03300591552542314
"I was hinting at you for a raise, anyhow.",840.925,2.083,841.9665,0.0,0.0,0.4,0.009371824225511853,0.1213755439195306,0.030964249094625466
"-Goodnight.
-Goodnight.",845.841,1.125,846.4035,0.0,0.0,-0.5,0.006406912899450241,0.11899166903275525,0.029246330495443305
"Jen, will you hurry up and come on out?",849.55,1.958,850.529,0.0,0.0,0.7,0.003694103340986567,0.11683378768426093,0.02769170902129303
"I don't know why, all of a sudden,
you can't get dressed in front of me.",854.258,3.125,855.8205,0.0,0.0,-0.7,0.0002762101106679124,0.1141473366541693,0.025760039941981124
"I'll be two more minutes, Lee.",857.466,1.5,858.216,0.0,0.5,0.3,-0.0012484258608748628,0.11296077228267425,0.024909263595685557
