text,start,duration,time_midpoint,vader,textblob,llama3
that even I was shocked don't get,186.599,4.801,188.9995,-0.3182,-0.7,-0.7
excited don't get excited how I envy you,188.879,4.08,190.919,-0.1867,0.375,0.4
to sit here on your clean town and fear,191.4,4.08,193.44,-0.128,0.3666666666666667,-0.7
no one the horse is ready Uncle bero I,192.959,4.621,195.2695,0.0772,0.2,0.4
must be yours for Gregor where will you,195.48,4.08,197.52,0.0,0.0,0.4
go the way far away anywhere Africa,197.58,4.079,199.6195,0.0,0.1,0.7
China could my cousin,199.56,4.679,201.8995,0.0,0.0,-0.5
goodbye goodbye,204.239,4.241,206.3595,0.0,0.0,0.2
I have a few crowns,211.519,3.901,213.4695,0.0,-0.2,0.4
I uh I would like to take this,236.94,4.26,239.07,0.3612,0.0,0.2
opportunity to Tender my resignation,239.58,4.56,241.86,0.1531,0.0,-0.7
effectively sit down,241.2,4.98,243.69,0.4404,0.2222222222222222,0.4
what would you do go back to Rolling,244.14,3.659,245.9695,0.0,0.0,0.3
pills and that stink hole of a chemist,246.18,4.38,248.37,-0.4019,0.0,-0.7
shop you you poison it,247.799,4.02,249.809,-0.5423,0.0,-0.7
I promised my wife,251.819,3.2,253.419,0.3612,0.0,0.8
nothing's to be gained by rushing around,259.44,4.02,261.45,0.3818,0.0,-0.4
blindly we must proceed according to the,261.12,4.32,263.28000000000003,0.0,-0.5,-0.7
system you Laszlo clean up the square,263.46,3.72,265.32,0.4019,0.3666666666666667,0.5
see that all the public buildings are,265.44,2.64,266.76,0.0,0.0,0.4
but patients in all the hospital beds,268.08,5.04,270.6,0.0,0.0,-0.7
get the children back into school start,270.8,3.94,272.77000000000004,0.0,0.0,0.7
teaching them something anything yes,273.12,3.48,274.86,0.4019,0.0,0.7
brother-in-law you two deliver the mail,274.74,4.22,276.85,0.0,0.0,0.4
all of it whether you read it or not,276.6,5.539,279.3695,0.0,0.0,0.6
yes you did don't you remember,278.96,4.35,281.135,0.4019,0.0,0.2
guys come back here,285.72,5.82,288.63000000000005,0.0,0.0,0.4
I'm on all roads police day and night I,288.919,3.941,290.8895,0.0,0.0,0.6
want a report of everyone who's entered,291.54,3.439,293.2595,0.0772,0.0,0.2
this town in the past 24 hours,292.86,4.5,295.11,0.0,-0.25,0.2
investigate all strangers we'll bring,294.979,3.701,296.8295,0.0,0.0,0.4
your reports to me personally you,297.36,4.32,299.52000000000004,0.0,0.0,0.6
understand yes but first time,298.68,4.92,301.14,0.2144,0.25,0.4
first year of the orders I'll get out of,301.68,4.04,303.7,0.0,0.25,0.3
what a double got it to City Gates and,317.84,3.94,319.81,0.0,0.0,0.4
patrol all roads to Rodney at once Uncle,319.979,4.881,322.4195,0.0,0.0,0.4
what happened at once,321.78,3.08,323.32,0.0,0.0,0.2
come with me really what goes with Uncle,327.72,6.02,330.73,0.0,0.2,0.5
General I said come with me,329.46,4.28,331.6,0.0,0.05000000000000002,0.4
anything wrong keep quiet,335.66,12.039,341.6795,-0.4767,-0.25,-0.7
I shall investigate here you men go on,355.259,5.061,357.78950000000003,0.0,0.0,0.2
to the next town,357.78,2.54,359.04999999999995,0.0,0.0,0.4
Countryman approach Step Up step up come,371.0,5.259,373.6295,0.0,0.0,0.7
close to me for the greatest experience,374.039,4.201,376.1395,0.6369,1.0,0.8
of your life you will tell your children,376.259,4.261,378.3895,0.0,0.0,0.4
and grandchildren about it and first you,378.24,3.959,380.2195,0.0,0.25,0.8
will be entertained by the greatest,380.52,4.2,382.62,0.7845,1.0,0.8
musician in the country direct from the,382.199,4.941,384.6695,0.0,0.1,0.3
court of the emperor yeah,384.72,5.489,387.4645,0.296,0.0,0.8
with your own eyes,405.319,5.801,408.2195,0.0,0.6,0.7
traditional princes and Crown heads have,408.68,4.78,411.07,0.0,0.0,0.4
come among you to exhibit absolutely,411.12,5.24,413.74,0.0,0.2,0.5
free of charge the wonder of the world,413.46,6.06,416.49,0.5106,0.4,0.9
unparalleled since the dawn of time,416.36,5.38,419.05,0.0,0.0,0.8
already my friends,419.52,4.98,422.01,0.4767,0.0,0.7
the Egyptian Marvel The Treasure of the,421.74,6.08,424.78,0.6124,0.0,0.7
Pharaohs behold,424.5,5.12,427.06,0.0,0.0,0.7
step right off people examine observe,429.62,5.68,432.46,0.0,0.2857142857142857,0.2
you there who are you let me see your,432.6,5.06,435.13,0.0,0.0,0.2
Peddler's card here captain,435.3,4.56,437.58,0.0,0.0,0.2
an honest professional man from previous,437.66,4.18,439.75,0.5106,0.17777777777777778,0.7
I've testimonials from the emperor,439.86,4.38,442.05,0.0,0.0,0.6
himself I will never mind what about,441.84,6.139,444.9095,0.0,0.0,0.2
your friend there who he,444.24,3.739,446.1095,0.4939,0.0,0.2
Oh Captain don't ride away come back,448.62,4.699,450.9695,0.0,0.0,0.7
look my friends it lives he breathes,454.08,7.08,457.62,0.4767,0.0,0.7
it laughs it cries,458.16,4.74,460.53,0.128,0.0,0.5
watch his left ear how much is two and,462.9,5.06,465.43,0.0,0.1,0.3
correct this is not just an old head,468.539,6.621,471.8495,0.0,0.1,0.4
this sis brings Ahmed of ancient Egypt,471.24,7.44,474.96,0.0,0.0,0.2
beheaded by the cruel Pharaoh because of,475.16,5.56,477.94,-0.5859,-1.0,0.7
his Forbidden Love for the Crown,478.68,4.019,480.6895,0.34,0.5,-0.7
Princess and now my friends you ask,480.72,4.74,483.09,0.4767,0.0,0.2
yourself how did this miracle survive,482.699,5.34,485.369,0.6705,0.0,0.5
for over 2 000 years,485.46,4.859,487.8895,0.0,0.0,0.4
an excellent question,488.039,4.16,490.119,0.5719,1.0,0.8
yakov's golden Elixir look how his eyes,492.199,6.101,495.2495,0.0,0.3,0.7
plead with me to give him a dose of my,495.84,5.34,498.51,0.0,0.0,0.3
Elixir he fairly yearns for his Rich,498.3,5.72,501.16,0.5574,0.5375,0.4
smooth goodness,501.18,2.84,502.6,0.4588,0.4,0.8
I'm a simple man my friends I do not,506.16,5.759,509.0395,0.4767,0.0,0.6
make extravagant claims for my medicine,509.34,5.1,511.89,0.0,0.0,0.7
if a person is already dead for instance,511.919,5.341,514.5894999999999,-0.6486,-0.2,-1.0
there's only a slim chance that my,514.44,5.159,517.0195000000001,0.25,0.0,-0.7
medicine will do him any good but if,517.26,6.06,520.29,0.2382,0.7,-0.7
only a spark of Life remains yakov's,519.599,7.201,523.1995000000001,0.2263,0.0,0.2
golden Elixir will fan it into a roaring,523.32,4.52,525.58,0.3182,0.3,0.7
fire of Health,526.8,12.78,533.1899999999999,-0.34,0.0,0.5
how can Yakov treat those poor people,540.839,3.301,542.4895,-0.1027,-0.4,-0.8
why what's the matter well this is the,542.7,3.06,544.23,0.296,0.0,-0.5
furniture polish he sold yesterday come,544.14,3.3,545.79,0.0,0.0,0.2
on hurry up he is almost through yeah,545.76,3.48,547.5,0.2315,0.0,0.7
all right here we go,547.44,4.339,549.6095,0.0,0.2857142857142857,-0.7
no no you don't wear this,549.24,4.5,551.49,0.2235,0.0,0.5
testimonials for my grateful customers,551.779,4.74,554.149,0.4588,0.0,0.9
yes even the great Napoleon himself,553.74,4.8,556.14,0.7783,0.8,0.2
written on the battlefield of,556.519,4.421,558.7295,-0.3818,0.0,0.6
austellites he gives the Elixir full,558.54,5.22,561.15,0.0,0.35,0.6
credit for the victory for years I have,560.94,4.76,563.32,0.3818,0.0,-0.8
suffered terrible digestive distress,563.76,4.8,566.16,-0.8658,-1.0,0.7
however since taking yaakov's miraculous,565.7,6.4,568.9000000000001,0.0,0.0,0.7
Elixir I no longer find it necessary to,568.56,6.02,571.5699999999999,-0.296,0.0,0.4
continually hold my hand on my stomach,572.1,7.25,575.725,0.4939,0.0,0.4
kindest personal regards Napoleon hey,574.58,7.849,578.5045,0.0,0.0,0.3
but why do I tell you these things my,584.7,5.1,587.25,0.0,0.0,-0.7
friends when there is someone here a,586.98,4.44,589.2,0.4767,0.0,0.7
sufferer on whom I've looked with,589.8,4.74,592.17,-0.4588,0.0,0.6
compassion when he lay a death snow,591.42,6.45,594.645,-0.2263,0.0,0.4
unable to move a muscle paralyzed,594.54,6.56,597.8199999999999,0.0,-0.5,-0.8
are you aware,601.64,5.74,604.51,0.0,0.25,0.2
that you're losing your hair and you,603.959,7.921,607.9195,-0.3818,0.0,-0.7
need money have you been on a diet are,607.38,9.32,612.04,0.0,0.0,0.2
you bothered by quiet hey quiet,611.88,4.82,614.29,-0.3182,0.0,0.2
do you get hit,630.74,5.86,633.67,0.0,0.0,-0.5
a touch of laryngitis has more,633.38,6.3,636.53,0.0,0.5,0.2
appendicitis Heat,636.6,3.08,638.14,0.0,0.0,0.2
cups poor babies here,639.959,3.741,641.8294999999999,-0.4767,-0.4,0.7
cups or measles have you heard a,644.519,4.621,646.8295,0.0,0.0,0.2
diagnosis of cirrhosis by osmosis with a,646.92,4.2,649.02,0.0,0.0,0.2
mononucleosis plus kerosis plus the,649.14,4.22,651.25,0.0,0.0,0.2
have you ever been short of breath,654.68,4.32,656.8399999999999,0.0,0.0,-0.5
no matter how bad your condition I have,663.079,5.621,665.8895,-0.5535,-0.6999999999999998,0.8
news that will tickle your ears,666.0,8.64,670.32,0.0,0.0,0.7
I was dead dead well pretty sick,668.7,8.94,673.1700000000001,-0.8225,-0.21607142857142858,0.6
till I saw a famous physician who hadn't,674.64,5.04,677.16,0.0,0.5,0.2
seen a patient in years,677.64,4.46,679.87,0.0,0.0,0.2
he was nearsighted,679.68,5.339,682.3494999999999,0.0,0.0,0.2
he said hello young man you were,682.1,4.9,684.5500000000001,0.0,0.1,0.4
possibly the plumber,685.019,4.701,687.3695,0.0,0.0,0.3
tell me something young man you have had,712.459,6.961,715.9395,0.0,0.1,0.2
some diseases have I had,715.44,3.98,717.4300000000001,0.0,0.0,0.2
when I was one I had a when I was two I,721.5,8.12,725.56,0.0,0.0,-0.6
had when I was three I had,726.24,6.3,729.39,0.0,0.0,0.2
by the time I was four,729.62,4.42,731.83,0.0,0.0,0.2
when I was six I had a,734.04,6.479,737.2795,0.0,0.0,0.4
at seven I developed,737.16,6.6,740.4599999999999,0.0,0.1,0.4
when I was eight I got a,740.519,6.981,744.0095,0.0,0.0,0.5
by the time I was nine,743.76,3.74,745.63,0.0,0.0,0.2
doctor why am I always so tired,750.12,4.459,752.3495,-0.5777,-0.4,0.2
Dr singer said ah,755.519,5.421,758.2295,0.0,0.0,-0.7
and gave me the following prescription,761.04,7.44,764.76,0.0,0.0,0.2
Rick's jail,764.7,6.42,767.9100000000001,0.0,-0.1,0.2
add zelman helsinkner,771.12,6.48,774.36,0.0,0.0,-0.7
twice a day,775.019,5.041,777.5395,0.0,0.0,0.4
since that day I haven't been six her,777.6,4.739,779.9695,0.0,0.0,-0.7
that medicine did the tricks her and,780.06,4.54,782.3299999999999,-0.128,0.0,0.4
what was it don't ask me,782.339,4.221,784.4495000000001,0.0,0.0,-0.7
well my friends who will be the first to,808.86,5.96,811.84,0.6369,0.25,0.4
buy out of selection my friends,811.38,5.759,814.2595,0.4767,0.0,0.4
it will give you news this new life new,814.82,5.139,817.3895,0.0,0.13636363636363635,0.7
enthusiasm what is it my husband is sick,817.139,4.2,819.239,-0.1027,-0.7142857142857143,0.4
if he had your medicine maybe he would,819.959,4.641,822.2795,0.0,0.0,0.4
get well yeah but go away,821.339,3.261,822.9695,0.2846,0.0,-0.7
let's work the other side well I did,829.56,5.519,832.3195,0.2732,-0.125,0.4
very well oh here you are mother bless,831.12,5.7,833.97,0.6361,0.2,-0.7
you whatever's wrong with your husband,835.079,3.421,836.7895,-0.4767,-0.5,0.8
he's now cute all right ladies and,836.82,3.72,838.6800000000001,0.4588,0.39285714285714285,0.6
gentlemen here it is the most wonderful,838.5,4.38,840.69,0.6115,0.75,0.8
the most miraculous all cure golden,840.54,7.16,844.12,0.0,0.4,0.8
Elixir mother Fury of pennies,842.88,4.82,845.29,-0.5719,0.0,0.5
he needs it,850.279,3.221,851.8895,0.0,0.0,0.7
here I know this will finish him off,852.12,3.0,853.62,0.0,0.0,0.4
here take the pennies and buy milk it'll,853.5,2.88,854.94,0.0,0.0,-0.8
do much more good than the medicine the,855.12,2.339,856.2895,0.4927,0.6,0.6
medicine medicine there's no good don't,856.38,2.579,857.6695,-0.3412,-0.35,0.6
you remember me I'm the fellow who had,857.459,2.701,858.8095,0.0,0.0,-0.7
all the diseases and everything but,858.959,2.341,860.1294999999999,0.0,0.0,0.2
there's nothing wrong with me this,860.16,3.479,861.8995,0.3724,-0.5,0.7
medicine is a fake I'm a fake Yak,861.3,4.2,863.4,-0.7351,-0.5,-0.7
officer fake this is no good I tell your,863.639,3.121,865.1995000000001,-0.6711,-0.425,-0.7
mother we're cheating all the people,865.5,3.18,867.09,-0.5574,0.0,-0.8
don't you see they wash windows with the,866.76,4.019,868.7695,0.0,0.0,0.2
furniture polish all the people pardon,868.68,5.18,871.27,0.3182,0.0,0.4
me all the people back there,870.779,3.081,872.3195,0.0,0.0,0.2
Johnny Johnny,920.3,3.539,922.0695,0.0,0.0,0.4
that's my watch,1000.32,4.5,1002.57,0.0,0.0,0.2
when did you get it oh we're in the,1002.959,3.3,1004.609,0.0,0.0,0.7
water please jack up don't send me away,1004.82,2.699,1006.1695,0.3182,0.0,-0.7
I'll do anything you want I'll be as,1006.259,2.76,1007.639,0.0772,0.0,0.4
hard as Nails my heart will turn the,1007.519,3.601,1009.3195,0.5859,-0.2916666666666667,0.6
stone please I cough I'll steal my own,1009.019,3.661,1010.8495,-0.2263,0.6,-0.7
Mother's teeth I'll believe it when I,1011.12,4.94,1013.59,0.0,0.0,-0.7
should get out what get out,1012.68,3.38,1014.37,0.0,0.0,0.4
right after supper we'll get out of here,1019.04,5.879,1021.9795,0.0,0.2857142857142857,-0.7
and I'm throwing you out while you,1022.18,4.84,1024.6,0.0,0.0,0.7
illiterate numb skull you I'm not,1024.919,5.461,1027.6495,-0.34,-0.6,-0.7
illiterate you're not Earth all right,1027.02,5.1,1029.57,0.0,0.2857142857142857,-0.7
come on Read It Read It Read It Read It,1032.12,8.1,1036.1699999999998,0.0,0.0,0.8
Read it yes read it uh but who can read,1035.36,6.479,1038.5994999999998,0.2144,0.0,-0.7
on an empty stomach I haven't read it,1040.22,3.959,1042.1995,-0.2023,-0.1,-0.7
and I'll give you supper so you will oh,1041.839,5.761,1044.7195,0.0,0.0,0.7
well that's different it says uh oh this,1044.179,5.821,1047.0895,0.2732,0.0,0.3
is very interesting your handwriting,1047.6,4.079,1049.6395,0.4576,0.65,0.7
shows definite character it shows your,1050.0,3.6,1051.8,0.2732,0.0,0.7
generous wouldn't refuse food to a,1051.679,3.081,1053.2195000000002,0.6355,0.0,0.7
Hungry Man,1053.6,3.079,1055.1395,0.0,0.0,0.4
read it it says Dear Sir to whom it may,1056.679,6.821,1060.0895,0.3818,0.0,0.4
concern that's right I was testing you,1061.52,4.82,1063.93,0.0,0.2857142857142857,0.2
you were testing,1063.5,2.84,1064.92,0.0,0.0,0.4
the best personal regards in Napoleon,1072.039,6.64,1075.359,0.6369,0.5,0.2
see there you are I'd uh,1075.2,5.64,1078.02,0.0,0.0,-0.7
well maybe I can't read it right but I'm,1078.679,4.321,1080.8395,0.1406,0.2857142857142857,0.2
not illiterate you're nothing just a,1080.84,5.66,1083.6699999999998,0.0,0.0,-0.7
millstone get out of here,1083.0,3.5,1084.75,0.0,0.0,-0.7
whom it may concern what a silly way to,1095.24,5.6,1098.04,0.0258,-0.5,0.2
start a little,1098.179,2.661,1099.5095,0.0,-0.1875,0.4
loves the desert and the sand which is,1184.96,7.68,1188.8,0.5719,0.0,0.8
there the farmers sandwiches,1187.94,4.7,1190.29,0.0,0.0,0.2
go get it what finish is that I chose,1214.0,6.52,1217.26,0.0,0.0,0.7
the bottom of the barrel,1218.059,4.5,1220.309,0.0,0.0,-0.7
what do you want,1220.52,3.84,1222.44,0.0772,0.0,0.5
I thought perhaps you men wouldn't mind,1224.36,4.86,1226.79,0.0,0.0,-0.7
sharing a little bit food with them on,1226.4,4.68,1228.74,0.4215,-0.1875,0.7
your way we hardly got enough for,1229.22,5.36,1231.9,0.0,-0.14583333333333334,-0.7
ourselves come on get on your way,1231.08,3.5,1232.83,0.0,0.0,0.6
what you've just gave a little piss to,1236.6,4.319,1238.7595,-0.3415,-0.1875,-0.7
the dog the dog does something for his,1238.76,5.46,1241.49,0.0,0.0,0.7
food I want to tell you go on go away,1240.919,6.801,1244.3195,0.0772,0.0,-0.7
he's Looney if I could just have a,1257.12,6.24,1260.2399999999998,0.0,0.0,0.4
little piece that worried on my way oh,1260.96,3.66,1262.79,-0.235,-0.1875,0.3
no come here,1263.36,3.92,1265.32,-0.296,0.0,-0.5
can you do that isn't that good way can,1268.46,4.2,1270.56,-0.3412,0.7,0.2
you do that I have a little piece don't,1271.28,3.96,1273.26,0.0,-0.1875,0.4
worry can you do that roll over let's,1272.66,4.47,1274.895,-0.4404,0.0,-0.7
see you do what you want,1275.24,3.6,1277.04,0.0772,0.0,0.4
oh it lie down lie down,1280.46,3.74,1282.33,0.0,-0.15555555555555559,-0.7
wait a minute wait a minute I bet it can,1286.179,7.021,1289.6895000000002,0.0,0.0,0.7
run faster and you can,1289.94,3.26,1291.5700000000002,0.0,0.0,0.7
no no thanks Shadow you wanted fair and,1309.94,4.719,1312.2995,0.1979,0.3,-0.7
Bargains about,1314.659,3.081,1316.1995000000002,0.0,0.0,0.6
but would you mind if I just pasted a,1403.88,4.679,1406.2195000000002,0.0,0.0,0.2
few I haven't had anything to eat in a,1406.28,5.18,1408.87,0.0,-0.2,-0.7
couple of days,1408.559,2.901,1410.0095,0.0,0.0,0.2
I'd appreciate this,1411.62,3.93,1413.5849999999998,0.4019,0.0,0.7
I thank you very much,1413.36,9.0,1417.86,0.3612,0.26,0.8
that heavy stuff on top of the crystals,1422.36,5.22,1424.9699999999998,0.2023,0.15,0.3
where's the wagon,1424.7,8.18,1428.79,0.0,0.0,0.3
oh now please go back stop please,1427.58,5.3,1430.23,0.34,0.0,-0.7
there's somebody over something so they,1433.84,5.02,1436.35,0.0,0.0,0.3
caught you Thief who who me oh no you've,1436.52,3.84,1438.44,-0.6808,0.0,-0.7
got the wrong person oh man you said the,1438.86,3.059,1440.3895,-0.4767,-0.5,-0.7
horse followed me ask him I'm innocent,1440.36,5.42,1443.07,0.34,0.5,0.5
how did you hang with a clear conscience,1441.919,3.861,1443.8495,0.3818,0.10000000000000002,0.4
the business uh Gizzy or is it Izzy and,1456.4,6.88,1459.84,0.0,0.0,0.2
I never get a kiss you can always tell,1460.58,5.16,1463.16,-0.3252,0.0,-0.7
by the strawberry month,1463.28,4.5,1465.53,0.0,0.0,0.2
the hospital have you cleaned it up or,1465.74,3.72,1467.6,0.0,0.0,-0.7
you can eat off the floors we put sheets,1467.78,3.12,1469.34,0.0,0.0,0.8
on the bed and we got the goats out of,1469.46,3.24,1471.08,0.0,0.0,0.2
surgery and I put charts on the foot of,1470.9,3.24,1472.52,0.0,0.0,0.4
each patient's bed indicating the nature,1472.7,3.24,1474.32,0.0,0.0,0.4
of their illness good now at least,1474.14,3.659,1475.9695000000002,0.0516,0.19999999999999998,0.5
they'll know what they die from Orange,1475.94,3.54,1477.71,-0.5994,0.0,0.2
well I've patrolled all the roads,1477.799,4.201,1479.8995,0.2732,0.0,0.4
leading to and from Rodney Sultan unless,1479.48,4.14,1481.55,0.0,0.0,0.2
the Inspector General disguises himself,1482.0,4.22,1484.11,-0.25,0.05000000000000002,0.5
as a burden decides to fly into the city,1483.62,5.64,1486.4399999999998,-0.4404,0.8,0.3
he'll never get past me good and the,1486.22,4.959,1488.6995,0.4404,0.22499999999999998,0.5
jail well I've had new locks for to do,1489.26,4.2,1491.36,0.2732,0.018181818181818174,0.3
all the cells burnt the rubbish,1491.179,6.0,1494.179,0.0,0.0,-0.7
I even have a prisoner good who is he oh,1493.46,6.599,1496.7595,-0.1531,0.7,-0.7
I don't know just a I apprehended,1497.179,4.321,1499.3395,0.0,0.0,-0.7
him in the city Square he was trying to,1500.059,3.0,1501.559,0.0,0.0,0.2
make off with a horse and wagon the one,1501.5,4.86,1503.93,0.0,0.0,0.4
we were loading was silver my silver my,1503.059,5.461,1505.7895,0.0,0.0,0.4
valuables well yes but I got him before,1506.36,5.22,1508.9699999999998,0.5346,0.0,0.7
he who is he where did he come from oh I,1508.52,5.34,1511.19,0.0,0.0,0.2
don't know why I never saw him before,1511.58,4.979,1514.0694999999998,0.0,0.0,0.3
he's this is just a common Justin,1513.86,5.299,1516.5095,0.0,-0.3,-0.8
you idiot let's recite him question him,1527.659,6.421,1530.8695,-0.5106,-0.8,0.3
well it was so near lunch time and he,1531.38,5.539,1534.1495000000002,0.2732,0.1,0.2
was he was just a common tram,1534.08,5.16,1536.66,0.0,-0.3,0.3
the Inspector General oh that's,1536.919,4.801,1539.3195,0.0,0.05000000000000002,-0.7
ridiculous,1539.24,5.939,1542.2095,-0.3612,-0.3333333333333333,0.8
why not a Advanced bookie first,1541.72,5.439,1544.4395,-0.1877,0.024999999999999994,0.3
appeared as a family guy in Clemente he,1545.179,4.021,1547.1895000000002,0.0,0.0,0.7
was disguised as a peddler and here why,1547.159,3.481,1548.8995000000002,-0.2732,0.0,0.4
oline my horse the wagon I loaded with,1550.64,5.58,1553.43,0.0,0.0,0.6
valuables to ship out of town of course,1553.82,5.64,1556.64,0.4767,0.0,0.4
the evidence he needed now he knows I,1556.22,4.68,1558.56,0.0,0.0,0.4
would like to take this opportunity to,1559.46,5.24,1562.08,0.6956,0.0,0.4
Tender my resignation my team of office,1560.9,3.8,1562.8000000000002,-0.296,0.0,0.6
of course man,1568.299,3.421,1570.0095,0.0,0.0,-0.8
want some water water I want some food,1586.64,6.12,1589.7,0.1531,0.0,0.3
oh I'm sorry the prisoners are fed,1590.539,4.561,1592.8195,-0.5574,-0.5,-0.7
promptly at three o'clock,1592.76,4.56,1595.04,0.0,0.0,0.6
all right I guess I can hold out till,1595.1,3.3,1596.75,0.0,0.2857142857142857,0.2
Wednesday and Saturday,1598.4,5.94,1601.37,0.0,0.0,0.2
for instance but today is Thursday,1601.279,5.821,1604.1895,0.0,0.0,0.2
what is time,1604.34,5.579,1607.1295,0.0,0.0,0.2
I haven't eaten two days,1607.1,4.62,1609.41,0.0,0.0,-0.7
kind of a jail is this where they won't,1609.919,3.541,1611.6895000000002,0.0,0.25,0.2
even give a man a crust of bread all I,1611.72,4.02,1613.73,0.0,0.0,-0.7
want is a little piece,1613.46,4.38,1615.65,0.0772,-0.1875,0.4
this is a nice jail,1615.74,3.48,1617.48,0.4215,0.25,0.4
really it is,1617.84,3.66,1619.6699999999998,0.0,0.2,-0.5
we've had some wonderful hangings here,1619.22,5.1,1621.77,0.5719,1.0,0.7
oh it's very nice what's wonderful about,1621.5,5.4,1624.2,0.7939,0.89,0.7
that hanging oh you should see the,1624.32,5.58,1627.11,0.0,0.0,0.4
ceremony and the last meal,1626.9,5.279,1629.5395,0.0,0.0,0.4
the last meal yes,1629.9,3.899,1631.8495,0.4019,0.0,0.4
can you can you order anything you like,1632.179,4.081,1634.2195000000002,0.3612,0.0,0.8
anything the town of Rodney may have its,1633.799,4.021,1635.8095,0.0,0.0,0.2
faults but they certainly do it right,1636.26,4.08,1638.3,0.2617,0.2857142857142857,0.6
when they hang a man they do the mayor,1637.82,4.2,1639.9199999999998,0.0,0.0,-0.7
and all the Commissioners come dressed,1640.34,3.66,1642.1699999999998,0.0,0.0,0.4
in their finest clothes and the town,1642.02,4.039,1644.0395,0.0,0.0,-0.7
band assembles at the door of the jail,1644.0,5.4,1646.7,0.0,-0.1,0.5
such beautiful music and they played a,1646.059,5.681,1648.8995,0.743,0.425,0.8
prisoner right up to the Gallows I'll,1649.4,4.08,1651.44,-0.5423,0.2857142857142857,0.6
never forget one hanging we had a few,1651.74,5.28,1654.38,0.1695,-0.2,-0.7
years ago oh what's that it was what,1653.48,7.52,1657.24,0.0,0.0,0.2
what's that music it money,1657.02,3.98,1659.01,0.0,0.0,-0.7
what were you arrested for nothing I'm,1668.24,5.0,1670.74,-0.4767,0.0,-0.7
Commissioners and everybody and they,1673.24,4.6,1675.54,0.0,0.0,0.4
brought the band is it the band,1675.38,5.72,1678.24,0.0,0.0,0.4
who are they going to hang yep and then,1677.84,6.3,1680.99,0.296,0.0,-0.7
there's only one prisoner here oh,1681.1,6.16,1684.1799999999998,-0.5423,0.0,-0.7
well if he doesn't finish his last meal,1684.14,5.36,1686.8200000000002,0.2732,0.0,0.3
Ard no no no,1689.84,2.839,1691.2595,0.4168,0.0,-1.0
you let me out of here,1692.919,6.12,1695.979,0.0,0.0,0.7
or I'll go right to the empress,1695.5,6.22,1698.61,0.0,0.2857142857142857,0.6
crooked Village this must be these you,1699.039,3.781,1700.9295,0.0,0.0,-0.7
must have here,1701.72,5.54,1704.49,0.0,0.0,0.7
let me out help help help,1702.82,4.44,1705.04,0.7964,0.0,0.8
me how do they put me in this jail open,1707.679,7.901,1711.6295,0.0,-0.05,-0.7
that gate no trial no justice I I I will,1711.26,5.779,1714.1495,-0.4745,0.0,-0.8
record this example,1715.58,4.44,1717.8,0.0,0.0,0.3
there's no crooked Village this is I I,1717.039,4.901,1719.4895,-0.296,0.0,0.3
don't anybody come near me don't you,1720.02,5.48,1722.76,0.0,0.1,-0.8
come near me if any of you come near me,1721.94,3.56,1723.72,0.0,0.1,-0.7
if you've been put to any any,1729.2,3.78,1731.09,0.0,0.0,-0.7
inconvenience I assure you my my,1731.059,3.901,1733.0095,-0.0258,0.0,0.2
colleagues and myself are extremely,1732.98,4.079,1735.0195,0.0,-0.125,0.5
distressed orange is a small community,1734.96,6.26,1738.09,-0.4215,-0.25,0.4
