text,start,duration,time_midpoint,vader,textblob,llama3
diamond sponsor gentlemen there's no,598.32,5.56,601.1,0.0516,0.0,0.6
need to reiterate all the splendid,602.0,3.839,603.9195,0.5859,0.8333333333333334,0.8
services that Mr Bogel has rented the,603.88,5.16,606.46,0.0,0.0,0.2
club in the past go help yet three times,605.839,5.44,608.5590000000001,0.4019,-0.25,0.5
previously his membership,609.04,4.12,611.0999999999999,0.0,-0.16666666666666666,0.2
application was,611.279,4.641,613.5995,0.0,0.0,0.2
rejected by a single black ball most,613.16,4.64,615.48,-0.5106,0.08730158730158731,-0.7
regret therefore I've asked Mr,615.92,5.0,618.42,-0.4215,0.0,-0.7
Martingale to make a personal plea thank,617.8,5.88,620.74,0.3612,0.0,0.5
you gentlemen I'm quite sure you are all,620.92,5.44,623.64,0.3804,0.5,0.5
aware that Paul Vogel is the grandson of,623.68,4.68,626.02,0.0,0.25,0.4
an impoverished German colonist that he,626.36,4.719,628.7195,0.0,0.0,-0.7
started with the none of the advantages,628.36,5.32,631.02,-0.2755,0.0,-0.7
that all of us have enjoyed and that it,631.079,5.281,633.7194999999999,0.5106,0.5,0.7
is by his own a constant effort that he,633.68,6.92,637.14,0.0,0.3,0.6
has become a person of stature and,636.36,6.56,639.64,0.0,0.0,0.7
importance in regard to our personal,640.6,5.0,643.1,0.3612,0.0,0.6
relationship I can honestly say that,642.92,5.159,645.4995,0.4588,0.6,0.4
every day he has worked under me has,645.6,4.72,647.96,0.0,0.0,0.8
been a distinct,648.079,5.721,650.9395,0.0,0.3,0.4
pleasure gentlemen I have no more to say,650.32,6.079,653.3595,0.3612,-0.25,0.7
because well I am confident how each of,653.8,5.24,656.42,0.6486,0.5,0.4
you will vote Yes I think we may pass,656.399,4.841,658.8195,0.4019,0.0,0.7
yes membership application rejected,676.36,7.32,680.02,-0.1531,0.0,-0.7
rejected no further business gentlemen,680.279,5.721,683.1395,-0.6705,0.0,-0.7
sorry Mar girl now this makes my going,690.72,4.0,692.72,-0.0772,-0.5,-0.7
back to Diamond start doubly this,692.8,3.96,694.78,0.34,0.0,0.2
tasteful you joining us this evening,694.72,4.0,696.72,0.0,0.0,0.7
Parker no I'm afraid I can't I'm meeting,696.76,4.079,698.7995,-0.296,0.3,-0.7
Mrs Parker at the station we leave in an,698.72,4.119,700.7795,-0.0516,0.0,0.4
hour for a business trip up country M,700.839,4.68,703.1790000000001,0.0,0.0,0.4
sorry Mr Martin,702.839,6.161,705.9195000000001,-0.0772,-0.5,0.4
sir put him,711.16,3.28,712.8,0.0,0.0,0.4
on Mr Martin Gill is,715.0,6.24,718.12,0.0,0.0,0.2
hello Paul sorry to interrupt your,721.92,4.08,723.9599999999999,-0.4019,-0.5,0.3
holiday but your instructions were to,724.16,3.679,725.9995,0.2144,0.0,0.8
report anything of an unusual or,726.0,3.24,727.62,0.0,0.2,0.2
unexpected,727.839,5.841,730.7595,0.0,0.1,0.4
nature Mike Davis has,729.24,4.44,731.46,0.0,0.0,0.4
returned I had no intention of making,733.839,3.521,735.5995,-0.296,0.0,-0.7
the same mistake again although I,735.959,4.281,738.0994999999999,-0.34,0.0,-0.7
scarcely regard it as a mistake I felt I,737.36,4.32,739.52,-0.34,0.0,0.2
should inform you as to what my course,740.24,3.68,742.08,0.0,0.0,0.3
of action will be your course of action,741.68,4.279,743.8195,0.0,0.1,0.6
will be no action whatsoever until I,743.92,4.24,746.04,-0.296,-0.05,-0.7
return unless of course you should be so,745.959,4.0,747.959,0.0,0.0,-0.7
foolish as to try to into the prohibited,748.16,4.72,750.52,-0.2732,0.0,0.3
area I'll be up by plane in the morning,749.959,4.12,752.0189999999999,0.0,0.0,0.5
way what happened to my membership,754.079,6.241,757.1995,0.0,0.0,-0.7
application I'm very sorry Paul I'm afid,757.04,6.28,760.18,-0.1513,-0.65,-0.7
some wetes blackp you again better luck,760.32,5.24,762.94,0.7096,0.5,-0.7
time I come Zim i z i Zim Z,772.0,10.0,777.0,0.0,0.0,0.2
the the the,804.48,7.11,808.035,0.0,0.0,0.0
Mr Martingale Mr Parker secretary called,860.839,5.36,863.519,0.0,0.0,0.2
from his office he supposed to meet M,863.68,5.719,866.5395,0.0,0.0,0.4
suzan Oro daughter of a rather important,866.199,5.2,868.799,0.2023,0.4,0.2
French stockholder here but he's been,869.399,3.56,871.179,0.0,0.0,0.3
detained and ask if he could entertain,871.399,4.721,873.7595,-0.1027,0.0,0.2
her until he arrives till he arrives,872.959,5.8,875.8589999999999,0.0,0.0,0.4
earlier today he told me was going up,876.12,5.92,879.08,0.0,0.0,0.2
country Tomy jaar is there any other,878.759,8.801,883.1595,0.0,-0.125,0.2
unescorted girl but uh this one no,882.04,5.52,884.8,-0.4215,0.0,-0.7
J I'm indebted to,890.72,7.039,894.2395,0.0,0.0,-0.6
you or I may never forgive,893.8,3.959,895.7795,-0.2057,0.0,-0.7
I I don't know what you want M but I do,903.72,4.679,906.0595,0.0387,0.0,-0.7
know that if you are not gone in 5,906.759,3.52,908.519,0.0,0.0,-0.7
second I'll call her head waiter he will,908.399,4.401,910.5995,0.0,0.0,0.4
tell you that my name is male that Mr,910.279,4.68,912.619,0.0,0.0,0.2
Parker has appointed me his eager,912.8,5.8,915.7,0.3612,0.0,0.7
alterate oh Mr Marill I'm so sorry my,914.959,5.32,917.619,-0.188,-0.5,0.4
fault in now would you like to join our,918.6,3.76,920.48,0.25,0.0,-0.7
party or if you don't mind I'd prefer,920.279,4.041,922.2995,0.4019,0.0,0.7
taxi perhaps some other place no just my,922.36,4.32,924.52,-0.296,-0.125,0.2
hotel my car's outside oh thank you but,924.32,4.8,926.72,0.1901,0.0,0.3
I'm staying across town at the roal that,926.68,4.8,929.08,0.0,0.0,0.4
happens to be my hotel too and I'm tired,929.12,5.04,931.64,-0.4404,-0.4,-0.7
of all this nonsense anyway in that case,931.48,4.919,933.9395,-0.481,0.0,-0.7
take her long pleasure thank,934.16,4.0,936.16,0.7351,-0.05,0.7
yes come on what about it oh it's not so,938.16,5.32,940.82,0.4019,0.0,0.4
late I have a little ha champagne's good,941.12,5.8,944.02,0.578,0.07083333333333332,0.6
for that oh you will excuse me thank you,943.48,5.12,946.04,0.4215,-0.05,0.4
much good night good,948.6,4.76,950.98,0.7003,0.7,0.7
what's the matter oh I I thought I had,968.199,4.921,970.6595,0.0258,0.0,-0.7
my key but I don't seem to be able to,971.079,3.56,972.859,0.0,0.25,-0.5
find it I'll go to the door oh don't,973.12,4.199,975.2195,0.0,0.0,0.2
worry I can call from your room I'll do,974.639,4.721,976.9995,-0.4404,0.0,0.4
it for you thank,977.319,5.161,979.8995,0.3612,0.0,-0.7
you I'm giving you so much trouble,979.36,5.97,982.345,-0.1477,-0.2,0.7
prerogative of a beautiful,982.48,5.44,985.2,0.5994,0.85,0.7
if you take one more step I I'll,990.8,6.039,993.8195,0.0,0.5,-0.7
scream in any case I'll scream Mr,993.92,6.68,997.26,-0.6597,0.0,0.6
Martingale unless you pay me,996.839,3.761,998.7195,-0.1027,0.0,-0.7
a100 I suppose this is what I deserve,1002.24,6.959,1005.7195,0.0,0.0,-0.7
for forg getting my age but I am,1004.56,4.639,1006.8795,0.0,0.0,-0.7
unmarried why should I pay the directors,1009.8,5.88,1012.74,-0.1027,0.0,-0.7
of your company perhaps I can always,1012.88,4.959,1015.3595,0.0,0.0,0.4
clear myself if it reaches,1015.68,4.0,1017.68,0.4215,0.10000000000000002,0.3
the lawyer F alone should come to that,1019.68,5.999,1022.6795,-0.25,0.0,0.4
not to mention the bad publicity and the,1022.92,5.399,1025.6195,-0.5423,-0.6999999999999998,-0.7
waste then don't,1030.88,6.799,1034.2795,-0.4215,-0.2,-0.5
forget there's always a,1033.959,3.72,1035.819,-0.2263,0.0,0.2
jury of course if you're a man of,1038.16,4.279,1040.2995,0.0,0.0,0.2
principle I take it you're quite,1040.36,5.24,1042.9799999999998,0.0,0.0,0.4
experienced the German is brutal the,1042.439,6.561,1045.7195000000002,-0.6249,-0.024999999999999984,-0.7
Frenchman cries lamu the American is,1045.6,5.439,1048.3194999999998,-0.4019,0.0,-0.7
hoping for the Cavalry to come and what,1049.0,4.84,1051.42,0.4215,0.0,0.4
do Englishmen,1051.039,2.801,1052.4395,0.0,0.0,0.3
do they pay you know I really should,1054.2,5.52,1056.96,-0.1027,0.2,-0.7
dislike you for this but that doesn't,1057.12,5.64,1059.9399999999998,-0.2023,0.0,-0.7
concern me you must have been such a,1059.72,6.16,1062.8,0.0,0.0,-0.7
sweet girl once tell me what happened,1062.76,7.84,1066.68,0.4588,0.35,0.7
the war Frenchman German an,1065.88,7.56,1069.66,-0.5994,0.0,0.2
American and that time I kept hoping for,1070.6,5.68,1073.4399999999998,0.4215,0.0,0.4
the Cavalry to,1073.44,2.84,1074.86,0.0,0.0,0.5
come yes yes I think you'll do very well,1077.44,5.8,1080.34,0.7778,0.2,0.7
the stupid ones always try to get to the,1080.84,4.56,1083.12,-0.5267,-0.7999999999999999,-0.7
door my dear young lady I happen to know,1083.24,4.12,1085.3,0.3818,0.1,0.6
that Mr Parker left town early this,1085.4,4.12,1087.46,0.0,0.05,-0.5
afternoon and couldn't possibly have,1087.36,4.92,1089.82,0.0,0.0,0.4
sent that message I also knew that I was,1089.52,6.6,1092.82,0.0,0.0,0.2
walking into a trap a very clever,1092.28,6.56,1095.56,0.2484,0.21666666666666667,0.7
one what are you going to,1096.12,6.08,1099.16,0.0,0.0,0.2
do call the police the police Heavens,1098.84,8.04,1102.86,0.4019,0.0,0.4
know £1 you said how would you like,1102.2,7.76,1106.0800000000002,0.3612,0.0,0.2
500 I know my stuck in trade I'm not,1106.88,5.679,1109.7195000000002,-0.25,0.0,-0.7
worth it the Market's Rising an old,1109.96,4.24,1112.08,0.2263,0.2,0.4
friend has just arrived in diamond stud,1112.559,4.801,1114.9595,0.6808,0.0,0.7
so I have a job for you a,1114.2,7.8,1118.1,0.0,0.0,0.2
job that's so what kind of a job you ask,1117.36,8.12,1121.4199999999998,0.0,0.6,0.4
him a question to get him to,1122.0,7.44,1125.72,0.0,0.0,-0.7
answer what kind of question Michael,1125.48,6.079,1128.5195,0.0,0.6,0.4
darling now tell me where the diamonds,1129.44,4.92,1131.9,0.5859,0.0,0.7
are in your own sweet way of course how,1131.559,4.641,1133.8795,0.4588,0.475,0.7
do I know you'll pay have you ever seen,1134.36,3.36,1136.04,-0.1027,0.0,0.2
a more honest,1136.2,4.4,1138.4,0.5563,0.55,0.7
face very well then shall we say half,1137.72,5.88,1140.66,0.3384,0.016666666666666677,0.7
the money down well that's much better,1140.6,5.319,1143.2595,0.6124,0.17222222222222222,0.4
I'll take the job,1143.6,5.36,1146.28,0.0,0.0,0.7
good do you want to kiss,1145.919,6.0,1148.919,0.7184,0.7,0.7
me no I think not you better keep your,1148.96,6.12,1152.02,-0.5583,0.5,-0.8
kisses for emergencies but tell me why,1151.919,6.081,1154.9595000000002,0.2846,0.0,0.7
should a young woman with your talents,1155.08,5.64,1157.9,0.4588,0.1,0.7
be driven to such extremities as,1158.0,5.44,1160.72,0.0,0.0,-0.7
this there is an extra charge for my,1160.72,6.36,1163.9,0.0,0.0,-0.7
life story well my dear we have a plane,1163.44,5.32,1166.1,0.5719,0.0,0.6
to catch early tomorrow so I think I'd,1167.08,3.479,1168.8194999999998,0.0,0.1,0.4
better pack my,1168.76,5.24,1171.38,0.4404,0.5,0.3
bag but um you can fix yourself a drink,1170.559,7.761,1174.4395,0.0,0.0,0.4
if you like Miss uh Miss oh no suzan to,1174.0,7.76,1177.88,-0.2263,0.0,0.3
you Mr Martin Gale,1178.32,8.359,1182.4995,0.0,0.0,0.3
Fred suzan to you,1181.76,4.919,1184.2195,0.0,0.0,0.5
Pleasant holiday Mr Martingale very nice,1224.6,4.16,1226.6799999999998,0.8439,0.7566666666666666,0.7
have you missed me Paul I've had company,1226.76,5.24,1229.38,-0.296,0.0,0.2
but none so beguiling as I bring you,1228.76,6.44,1231.98,0.0,0.0,0.7
now M suzan Reno may I present Mr Paul,1232.0,6.32,1235.16,0.0,0.0,0.2
ble the head of our police,1235.2,3.12,1236.76,0.0,0.0,0.4
Bureau how' you,1238.52,3.44,1240.24,0.0,0.0,0.2
do Mel Rena is the niece of one of our,1242.28,5.04,1244.8,0.0,0.0,0.4
largest French stockholders forgive me,1244.96,4.599,1247.2595,0.2732,0.0,0.4
Melle I'm a little overwhelmed by such,1247.32,4.9,1249.77,-0.024,-0.09375,-0.7
beauty well put,1249.559,8.041,1253.5795,0.7096,0.0,0.7
commandant,1257.6,29.92,1272.56,0.0,0.0,0.4
right consider this place for a minute,1287.52,5.84,1290.44,0.0,0.2857142857142857,0.4
if you will it often reminds me of the,1290.159,5.601,1292.9595000000002,0.0,0.0,0.5
interior of a whales belly you sure get,1293.36,4.24,1295.4799999999998,0.3182,0.5,0.4
around it's only an intellectual,1295.76,4.56,1298.04,0.5106,0.15,0.2
Association of course but it's just from,1297.6,5.04,1300.12,0.0,0.0,0.2
the whales sworded interior that we,1300.32,4.4,1302.52,0.0,0.0,0.3
scavenge the base for the most exciting,1302.64,5.76,1305.5200000000002,0.5413,-1.850371707708594e-17,0.7
perfumes and that in turn be be confused,1304.72,7.48,1308.46,-0.3182,-0.4,0.3
with with desirability with virtue with,1308.4,6.72,1311.76,0.4215,0.0,0.6
great Passion say why are you here I,1312.2,6.12,1315.26,0.7964,0.8,0.8
mean you I any of us why do we stay here,1315.12,7.0,1318.62,0.0,-0.3125,-0.7
in DED huh simply because we are,1318.32,5.8,1321.22,0.0,0.0,-0.7
infatuated,1322.12,5.6,1324.9199999999998,0.0516,-0.2,0.8
yes infatuated plucking at the skirts of,1324.12,6.439,1327.3394999999998,0.4404,-0.2,0.7
this woman this this desert this,1327.72,6.439,1330.9395,0.0,0.0,0.2
heartless corisan but we we stay here,1330.559,7.48,1334.299,-0.2732,0.0,-0.7
etly hopeful for some small glittering,1334.159,7.241,1337.7795,0.5106,-0.25,0.8
favor amazing place this this place here,1338.039,5.64,1340.859,0.7579,0.6000000000000001,0.7
in a desert where where the gems slide,1341.4,5.84,1344.3200000000002,0.0,0.0,0.4
just a few inches below the surface free,1343.679,5.961,1346.6595,0.5106,0.1,0.4
free for the taking,1347.24,6.0,1350.24,0.5106,0.4,0.8
were it not for certain unfortunate,1349.64,6.32,1352.8000000000002,0.1695,-0.14285714285714285,-0.7
restrictions here go away you'll spoil,1353.24,3.4,1354.94,0.0,0.0,0.7
Rhythm Dr Hunter's famous prescription,1356.64,5.279,1359.2795,0.0,0.5,0.7
for pickling the,1360.32,6.959,1363.7995,0.0,0.0,0.2
heart one injection every 15,1361.919,5.36,1364.5990000000002,0.6369,0.0,0.2
minutes the rhythm is,1376.64,5.12,1379.2,0.0,0.0,0.7
doc Michael whiskey and,1386.76,7.76,1390.64,0.0,0.0,0.4
soda you did a good job on my boy,1390.2,4.32,1392.36,0.4404,0.7,0.7
Duc did a good job on you,1395.08,4.44,1397.3,0.4404,0.7,0.7
Michael Scar's almost gone why not had,1399.919,7.281,1403.5595,0.0,0.0,-0.7
almost two years to,1404.44,2.76,1405.8200000000002,0.0,0.0,0.2
why did you come,1410.2,2.959,1411.6795,0.0,0.0,-0.5
back I had business with Martingale and,1414.12,6.4,1417.32,0.0,0.0,0.2
now I'm in business for,1417.48,3.04,1419.0,0.0,0.0,0.4
myself I'm making a,1420.799,3.561,1422.5795,0.0,0.0,0.4
survey which of vogel's boys drinks the,1425.279,5.801,1428.1795,0.0,0.0,0.3
most owes the most,1427.84,6.16,1430.9199999999998,0.0,0.5,0.8
Henry what's happened to our friend,1434.0,6.44,1437.22,0.4939,0.0,-0.7
Thompson he,1437.2,3.24,1438.82,0.0,0.0,0.4
why don't you go sell your rug someplace,1498.919,3.681,1500.7595,0.0,0.0,-0.7
else heard a curious story the other day,1505.399,6.601,1508.6995,0.3182,-0.1125,0.4
Mr Davis it's about a young man a a,1508.039,5.52,1510.799,0.0,0.1,0.3
hunter who used to make his living,1512.0,4.88,1514.44,0.0,0.0,0.4
around here as a guide until um until he,1513.559,6.36,1516.739,0.0,0.0,0.2
got into trouble what kind of trouble oh,1516.88,5.039,1519.3995000000002,-0.6901,0.06666666666666665,-0.5
it seems he took an impetuous gentleman,1519.919,4.48,1522.159,0.0,0.0,0.4
somewhat beyond the main Hunting Party,1521.919,4.961,1524.3995,0.4019,0.16666666666666666,0.4
this gentleman he he was obsessed by one,1524.399,5.561,1527.1795,-0.1779,-0.5,0.4
idea he wanted to shoot a line so one,1526.88,5.56,1529.66,-0.34,0.0,0.4
night they they camped quite near to a,1529.96,4.56,1532.24,0.0,0.1,0.2
prohibited area and and to amuse the,1532.44,3.92,1534.4,0.4019,0.0,0.4
gentleman he started to tell him some of,1534.52,4.72,1536.88,0.0,0.0,0.4
the tales of the prohibited Diamond area,1536.36,5.88,1539.3,0.34,0.0,0.4
perhaps the one about the,1539.24,5.48,1541.98,0.0,0.0,0.4
clerk you know the clerk that made a,1542.24,4.799,1544.6395,0.0,0.0,0.2
quick Dash past a Baran scooped up a,1544.72,5.24,1547.34,0.0,0.04166666666666666,0.4
busho of diamonds they're lying only a,1547.039,4.52,1549.299,-0.5267,0.0,-0.7
few inches under the,1549.96,4.76,1552.34,0.0,-0.2,0.2
sand and he fled to Angola and from,1551.559,4.801,1553.9595,0.0,0.0,0.3
there to England and there he's supposed,1554.72,4.12,1556.78,0.0,0.0,0.2
to be living now like a fabulous,1556.36,5.319,1559.0195,0.7096,0.4,0.8
friends at any rate in the morning when,1558.84,6.28,1561.98,0.4767,0.0,0.3
a guide woke up his gentleman was gone,1561.679,6.521,1564.9395000000002,0.0,0.0,-0.7
pasted a Barian into a prohibited,1565.12,5.919,1568.0794999999998,0.0,0.0,-0.7
area is this,1568.2,4.88,1570.64,0.0,0.0,0.2
interesting it's,1571.039,5.88,1573.979,0.4019,0.5,0.5
interesting yes well eventually he found,1573.08,4.76,1575.46,0.7579,0.5,0.6
Delirious fantastic as it sounds,1577.84,5.64,1580.66,0.5574,0.4,0.9
wallowing but wallowing in a virtual bed,1580.559,4.761,1582.9395,0.0,0.0,0.4
diamonds he got him back but the two,1585.32,4.0,1587.32,0.0,0.0,0.3
fell into the hands of the diamond,1587.76,4.919,1590.2195,0.34,0.0,0.4
police and the impetuous gentleman who,1589.32,6.479,1592.5594999999998,0.0,0.0,0.2
so badly wanted to shoot a lion died,1592.679,5.081,1595.2195000000002,-0.8553,-0.6999999999999998,-0.7
incoherently poor,1597.76,6.88,1601.2,-0.4767,-0.4,-0.8
gentleman what happened to the GU H,1600.76,7.72,1604.62,0.0,0.0,0.3
oh he was badly beaten by the police and,1604.64,5.72,1607.5,-0.7096,-0.6999999999999998,-0.8
then he was released after a time and,1608.48,3.64,1610.3,0.0,0.0,0.2
packing but apparently he has never,1612.12,5.76,1615.0,0.0,0.05,-0.7
disclosed the location of the diamonds,1615.279,4.4,1617.479,0.0,0.0,0.6
curious part about the story as it was,1617.88,4.279,1620.0195,0.3182,-0.1,0.6
told to me is that this young man this,1619.679,4.521,1621.9395000000002,0.0,0.1,0.4
this guy he's supposed to be raty and,1622.159,5.361,1624.8395,0.0,0.0,-0.7
Diamond at this very moment his purpose,1624.2,5.28,1626.84,0.34,0.2,0.7
of course you can easily,1627.52,6.0,1630.52,0.34,0.43333333333333335,0.7
guess have you ever done any hunting Mr,1629.48,6.96,1632.96,0.0,0.0,0.2
Davis once or,1633.52,6.879,1636.9595,0.0,0.0,0.2
twice I was only thinking if uh if you,1636.44,6.479,1639.6795,0.0,0.0,-0.7
ever meet this young man this guide you,1640.399,5.081,1642.9395,0.0,0.1,0.4
