text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
list pardon me Mr LS well,146.8,5.96,149.78,0.5267,0.0,0.4,0.021832865408442616,-0.23258317945245138,0.10233466944027536
I know it's none of my business,150.64,5.04,153.16,0.0,0.0,-0.4,0.021439150772323827,-0.23275583435085748,0.10140894601569166
but oh what is it what is it have you,152.76,6.0,155.76,0.0,0.0,0.2,0.021174129114126864,-0.23288581408351328,0.1007286530839241
told Mrs LS about this I mean dropping,155.68,5.16,158.26000000000002,0.0,-0.3125,0.2,0.020949924122999578,-0.23300799839950279,0.10010028992900638
Mr card's name from The,158.76,5.52,161.51999999999998,0.0,0.0,0.3,0.020702076075076247,-0.23316252034368945,0.09931839303348942
Firm why because well she spoke to me,160.84,5.2,163.44,0.2732,-0.2,0.2,0.02057939688167819,-0.23325064650437383,0.09887752326159696
about it once while she was Mr card's,164.28,4.4,166.48,0.0,0.0,0.4,0.020420006157372786,-0.23338526886035968,0.09820888590554114
widow or before she was married to,166.04,6.76,169.42,0.0,0.25,0.2,0.020305976561709967,-0.2335091280223943,0.09759612695849734
you what did she say not much just how,168.68,5.68,171.52,0.0,-0.1,0.8,0.020248359128733618,-0.2335934102788352,0.09717859165214102
happy she was about you keeping Mr,172.8,3.68,174.64,0.5719,0.8,0.2,0.020198932829529635,-0.23371160165653299,0.09658887296208035
card's name in The Firm even though he,174.36,5.519,177.11950000000002,0.0,-0.2,0.4,0.020190094622222775,-0.23379906973238784,0.0961460087071547
had passed on missan may I suggest that,176.48,5.32,179.14,0.0,0.0,0.4,0.020202569382234453,-0.23386581164516412,0.09580181570010922
you confine yourself to your secretarial,179.879,4.801,182.2795,0.0,0.0,0.2,0.02025654986225103,-0.2339608954001475,0.09529637611983313
duties may I not only suggest it may I,181.8,5.4,184.5,0.0,0.0,-0.7,0.020319819455074977,-0.23402142685521732,0.0949602163375643
demand it I'm sorry sir I was only,184.68,4.4,186.88,-0.2023,-0.25,0.2,0.02041039959826112,-0.23407975337173098,0.09461928315531583
trying to help all right if you're so,187.2,4.759,189.5795,0.4019,0.2857142857142857,0.7,0.020541276722439834,-0.23413726443731372,0.09425655268031097
anxious to help come,189.08,2.879,190.5195,0.1779,-0.25,0.2,0.020593793102955223,-0.23415504321694197,0.0941361661353961
here look at this man is there any,192.239,4.28,194.379,0.0,0.0,0.2,0.020846493818545395,-0.23421526319761318,0.09367353116141024
reason why the staff should use Mr,195.319,3.521,197.0795,0.0,0.0,0.4,0.021058271597582657,-0.2342445972438547,0.09337971113440906
card's old office for a Dumping Ground I,196.519,4.041,198.5395,-0.3182,0.1,0.2,0.021184573722796765,-0.23425585318855013,0.0932309661924973
told them Mr LS I have a stopped,198.84,4.24,200.96,-0.2263,0.0,-0.7,0.021411992822597814,-0.2342671251402786,0.09299981281716223
immediately tell Vincent to clean out,200.56,3.72,202.42,0.4019,0.3666666666666667,-0.7,0.021559927655599994,-0.23426933458964266,0.0928696150833098
this junk we can put two or three of our,203.08,4.56,205.36,0.0,0.0,-0.7,0.021882062596093318,-0.23426291759935916,0.09262825344763703
readers in here yes,204.28,3.36,205.96,0.4019,0.0,0.4,0.021951744637139843,-0.2342597772989385,0.09258238316393745
a lady wants to take a husband to,235.4,6.28,238.54,0.0,0.2,0.5,0.027595179129900803,-0.23298632294140928,0.09170202778735123
lunch you in,238.239,5.761,241.1195,0.0,0.0,0.4,0.028185920230296774,-0.23277874408420077,0.09175800784386873
valy I was just saying about uh about,244.36,5.599,247.1595,0.0,0.0,-0.7,0.029643780775970855,-0.23222200462544373,0.09195499832610707
getting rid of some things I see by the,247.36,5.159,249.9395,0.0,0.0,0.3,0.030348882625513083,-0.23193124063321563,0.09207589580247977
door you're also getting rid of Bill,249.959,5.041,252.4795,0.0,0.0,0.3,0.03101133218270326,-0.23164588347409307,0.09220256949449453
Vicki please you were tearing up his,252.519,4.641,254.8395,0.3182,0.0,0.3,0.03164209734826212,-0.23136350438174588,0.09233388327442886
picture weren't you when he and I had,255.0,4.079,257.0395,0.0,0.0,0.3,0.03224307214868654,-0.23108499773725868,0.09246790036218179
taken on our honeymoon in,257.16,5.319,259.8195,0.0,0.0,0.4,0.033020010234933755,-0.23071154547620956,0.09265297030585627
California yes,259.079,6.601,262.3795,0.4019,0.0,0.7,0.03375238370678868,-0.2303459443950513,0.09283861829077528
why I don't know I,262.479,6.481,265.7195,0.0,0.0,-0.5,0.03473165399987416,-0.22983691477674986,0.0931022790094957
mean because I love you I should be,265.68,5.0,268.18,0.6369,0.09375,0.8,0.035469816713661666,-0.22943820031146242,0.09331169870799305
silly all right we'll forget it let's go,271.8,4.839,274.21950000000004,-0.2023,-0.1071428571428571,0.7,0.03733970462476429,-0.2283715235413262,0.09387859624161572
lunch well I guess everything,276.639,5.4,279.339,0.2732,0.0,0.2,0.03898640118528642,-0.22736599353968998,0.09441570058577715
uh-oh all right have them come to my,286.24,4.32,288.40000000000003,0.0,0.2857142857142857,0.2,0.04202985424513165,-0.22534698674595263,0.0954859856699333
office no wait Hadley's office I'll be,288.4,4.96,290.88,-0.296,0.0,0.3,0.04288979763831544,-0.22473898313542912,0.0958041928969721
there in a minute well lunch the ler,290.56,6.12,293.62,0.2732,0.0,0.3,0.0438526012399881,-0.22403865693589925,0.09616779454935453
typers are on strike lunch well it'll,293.36,5.2,295.96000000000004,0.1531,0.0,-0.7,0.044685073445189925,-0.22341642075376686,0.09648805600359384
take a few minutes I'll,296.68,4.88,299.12,0.0,-0.2,0.3,0.045823680509121466,-0.22254020273991432,0.09693437064939014
hello gerud hello Mrs,316.039,4.321,318.1995,0.0,0.0,0.3,0.05301137473528697,-0.21632674870066537,0.09993634069001155
LS isn't that officer,320.56,3.919,322.5195,0.0,0.0,-0.7,0.05470336887147494,-0.21468823058876696,0.1006814309883104
miss Mr Lou's,324.639,7.68,328.479,-0.1531,0.0,0.2,0.057069907059029736,-0.21227959321914144,0.10174368790475102
office for you Mrs Lou thank you,326.84,8.16,330.92,0.3612,0.0,0.7,0.058049111665537265,-0.21124224320823107,0.10218954087984283
ours you can't,335.0,7.44,338.72,0.0,0.0,-0.7,0.06121171401712097,-0.20772400784404493,0.1036523572964024
possibly oh yes dear all right,337.36,8.16,341.44,0.6486,0.1428571428571428,0.5,0.0623252372923527,-0.20642262145515208,0.10417504934406344
goodbye there's a lype of strike Mr L's,342.44,8.319,346.5995,-0.128,0.0,-0.7,0.06445022912241387,-0.20384539169266,0.10518255347943936
told me Mrs Ls I'm getting married well,345.52,7.44,349.24,0.2732,0.25,0.4,0.06554341038850142,-0.2024704318987624,0.10570565571948709
congratulations for,350.759,5.961,353.7395,0.5994,0.0,0.8,0.06741358990309697,-0.20003837133451755,0.10660756996248974
what well that's way you feel I don't,352.96,5.92,355.92,0.2732,0.0,-0.7,0.06832272795081974,-0.1988187873844918,0.10704902588873705
know oh he's nice all right and not I'm,356.72,4.56,359.0,0.4215,0.4428571428571428,0.2,0.06960946336725164,-0.19704981768629948,0.10767700347894103
not getting any prettier but I don't,358.88,6.879,362.3195,-0.1967,0.0,-0.7,0.0709989310784716,-0.1950818119704833,0.10835906756765745
love him oh oh may I ask why you're,361.28,7.12,364.84,0.6369,0.5,0.8,0.07205531991737855,-0.19354432590399556,0.1088802192670093
marrying him because you married the,365.759,7.16,369.339,0.0,0.25,0.5,0.07394264459300495,-0.19070590272548787,0.10981650034858662
only two men I ever loved you yes me but,368.4,7.239,372.0195,0.5106,0.35,0.4,0.07506745612829915,-0.1889566318730254,0.1103774764521408
what chance did I have against you I ask,372.919,4.041,374.9395,0.25,0.0,-0.7,0.07629244569034646,-0.18700093499255954,0.11099076397269636
chance well any woman might you know as,376.96,7.32,380.62,0.4767,0.0,0.4,0.07867249157517327,-0.1830441891986745,0.11218877595917985
well as I do,381.28,7.759,385.1595,0.2732,0.0,0.7,0.08056933293703124,-0.17973502127603902,0.11314906806342032
none but um I managed all right in my,384.28,6.359,387.4595,0.0,0.2857142857142857,0.3,0.08152791529701167,-0.17800778959622565,0.11363602943892827
you managed all right I mean in my,390.639,6.4,393.839,0.0,-0.0133928571428571,0.2,0.08417527688653721,-0.17304372961744732,0.11498604936164077
mind do you know what I did when you,394.759,6.88,398.199,0.0,0.0,0.2,0.08597262350577776,-0.16951062135071696,0.11590637053858532
married bill I me Mr C do I kitted,397.039,6.521,400.2995,0.0,0.25,0.2,0.08683440677189823,-0.1677694985695058,0.11634856674229216
myself into thinking that I had married,401.639,4.601,403.9395,0.0,0.25,0.2,0.08832068168209915,-0.16469431647214286,0.11711242216428801
him that I was,403.56,8.759,407.9395,0.0,0.0,0.4,0.08994241668345537,-0.16123317524112218,0.1179473963922757
you well there's no harm in that thank,406.24,6.079,409.2795,0.7543,0.0,0.4,0.09048275748478242,-0.16005516926271876,0.11822588931261242
what are you thinking about our,420.08,7.76,423.96,0.0,0.0,0.2,0.09628830245787823,-0.14658707100535004,0.12122304611797967
honeymoon I mean your honeymoon but but,423.599,7.641,427.4195,0.0,-0.3125,0.2,0.09762135961089344,-0.1432752988556416,0.1219113987739928
I you know yes I but,427.84,6.919,431.2995,0.2144,0.0,0.4,0.09909821122719423,-0.13950456269773,0.12267345859443385
you was a grand honeymoon wasn't it,431.24,7.639,435.0595,0.4588,0.5,0.7,0.10050980019842105,-0.13579668173644435,0.12340097388512383
wonderful and Bill was so may I call him,434.759,9.081,439.2995,0.5719,0.8440272939529759,0.8,0.10207696068119237,-0.13155594714974883,0.12420723205895329
Bill surely bill was so sweet that's the,438.879,8.561,443.1595,0.7761,0.425,0.7,0.1034795806423715,-0.12764408873581867,0.12492712759989878
way I always want to remember him on our,443.84,7.039,447.3595,0.0772,0.0,0.7,0.10497811438034368,-0.12333635029584811,0.12569395310441359
honeymoon me too I've always kept the,447.44,5.319,450.0995,0.0,0.0,0.5,0.10593944085569458,-0.12049926814245608,0.12618436090885948
favorite little spot in my heart for,450.879,5.961,453.8595,0.802,0.15625,0.8,0.10723672298968215,-0.11657418867438585,0.12684390344471494
Bill even after we married,452.759,4.081,454.7995,0.0,0.25,-0.7,0.10755696017312748,-0.11558748455750022,0.12700626655088282
Henry but the honeymoon with Bill was so,457.479,5.641,460.2995,0.0,0.0,-0.7,0.1093966035343205,-0.10977421564619573,0.12793498961868813
short he began to get Restless wanted to,460.199,6.12,463.259,-0.2732,0.0,0.3,0.1103615288464758,-0.1066201988351735,0.128419006029979
get moving go places and then he went on,463.12,6.0,466.12,0.0,0.0,0.4,0.11127702696104969,-0.10355575722073064,0.12887590836833335
that last trip in that silly little,466.319,5.481,469.0595,0.0258,-0.2291666666666666,0.3,0.11219936145292969,-0.10039294141559865,0.12933364517132057
Boda it was awful when they told me he,469.12,3.88,471.06,-0.4588,-0.720824601899625,-0.7,0.11281617909631875,-0.09823293959139384,0.12963815502210593
drowned that's when Henry was so,473.0,5.319,475.6595,-0.5994,-0.1,-0.7,0.11419983620539542,-0.09324646899519655,0.13031591217746585
wonderful helping in a million little,475.96,4.88,478.4,0.7096,0.40625,0.8,0.11500068315131907,-0.09026384028822348,0.1307043718048303
ways taking care of the business Affairs,478.319,5.401,481.0195,0.4939,0.0,0.4,0.11574919608214769,-0.08740621282307356,0.13106454833070516
he's the kindest man I ever knew and all,480.84,5.28,483.48,0.0,0.0,0.9,0.1164367992985797,-0.08471704947797624,0.13139266874473335
at once you realized you in love with,483.72,3.36,485.4,0.6369,0.5,0.7,0.11696272302281904,-0.08261584052126783,0.1316416802713083
M and then we were married and another,487.08,4.76,489.46,0.0,0.25,0.4,0.1180433733320063,-0.07816666825039845,0.1321473454726592
honeymoon but too short again this time,491.84,5.16,494.42,0.0,0.0,0.2,0.11930377997131289,-0.07272501962375977,0.13272518582983064
I was losing Henry to his business Mrs,494.8,5.04,497.32,-0.3818,0.0,-0.7,0.120009232075487,-0.06954293117600657,0.1330419084981323
loupot was wrong why couldn't we make,497.0,7.08,500.54,-0.4767,-0.5,0.2,0.12076449748255959,-0.0660114572592284,0.13337467948975876
those honeymoons last oh I wish I knew,499.84,4.24,501.96,0.4019,0.0,-0.7,0.12108800782621992,-0.06445517201342214,0.13351496570670937
I excuse me Mrs,505.639,7.041,509.1595,0.0772,-0.05,0.2,0.12263547521199501,-0.05658205505855158,0.1341632129063575
LS let's uh all right it's only that you,508.0,6.399,511.1995,0.0,0.1428571428571428,0.2,0.12304503297741252,-0.05435844000610427,0.13432717218982787
asked me why I was marrying a man I,512.68,3.479,514.4195,0.0,0.0,-0.7,0.12366471564067799,-0.05085722045478947,0.13456763381983378
didn't love and after what you've been,514.399,3.841,516.3195,-0.5216,0.5,-0.7,0.12401472798061361,-0.0487969130923417,0.13469878674766955
through marrying the man I did love I,516.159,3.36,517.8389999999999,0.6369,0.5,0.6,0.12428616396735642,-0.04715255693702083,0.13479784083950197
wanted you to tell me that maybe the,518.24,3.88,520.1800000000001,0.0,0.0,0.2,0.12468940185145032,-0.04462553528529805,0.13494014925542583
honeymoon part isn't important oh but it,519.519,5.041,522.0395,-0.0762,0.4,0.3,0.12499661639283861,-0.04262419247641271,0.13504415720120083
is Gertrude it's the spirit of marriage,522.12,3.68,523.96,0.1779,0.0,0.4,0.12530158196633948,-0.04056313529377504,0.13514305504009103
it should be there at the start and it,524.56,4.52,526.8199999999999,0.0,0.0,0.2,0.12573218049831353,-0.037505899297724,0.13527401929996866
should never die,525.8,5.479,528.5395,0.4847,0.0,0.8,0.12597730934315524,-0.035675279785293654,0.13534321340022204
oh that doesn't mean that I'm not happy,529.08,4.8,531.48,-0.4585,-0.35625,0.7,0.12637217769502673,-0.032558760411351716,0.1354446327469131
now with Mr louns I am very happy yes,531.279,6.0,534.279,0.7889,0.8440272939529759,0.8,0.1267190803857819,-0.029609813711458686,0.13552099975178877
Mrs louns I was happy with Mr cardu too,533.88,7.32,537.54,0.5719,0.8,0.7,0.12708694960580041,-0.026197526269291598,0.13558464093801675
very happy yes Mrs L,537.279,3.921,539.2395,0.8935,0.8440272939529759,0.9,0.12726294136032815,-0.02442981381231075,0.1356068117587378
and uh although we were speaking of uh,542.079,7.041,545.5994999999999,0.0,0.0,-0.7,0.1278237651583628,-0.01788492061682695,0.13562123411161528
my first husband rather,546.2,5.16,548.7800000000001,0.0,0.25,-0.7,0.1280450621253987,-0.014656988209388822,0.1355868770712234
affectionately please remember gerud,549.12,6.6,552.42,0.6705,0.0,0.7,0.12824870706227312,-0.011002775895912621,0.1355125937283327
that we were discussing only a,551.36,4.36,553.54,0.0,0.0,0.2,0.12830055305804267,-0.00988742600229876,0.1354821064872248
attention please Pennsylvania Central,569.72,3.52,571.48,0.3182,0.0,0.4,0.12840846301362774,0.007322715423501855,0.13448177141747716
Airlines for Washington and New York,571.68,4.159,573.7595,0.0,0.1363636363636363,0.4,0.12832111080207337,0.009411426977308571,0.13428279446042676
City flight number N9 may be delayed 20,573.24,5.12,575.8,-0.1531,0.0,-0.5,0.12822285644691522,0.01126045212825132,0.13409036356475637
or 25 minutes awaiting local mail and,575.839,5.961,578.8195000000001,0.0,0.0,-0.7,0.12804227213228397,0.0139596419309264,0.13378046760346163
express hey Porter how you doing I don't,578.36,5.719,581.2195,0.0,0.0,-0.5,0.12786841907406715,0.016072618915514664,0.13351246826395435
know everybody keeps telling me to wait,581.8,4.0,583.8,0.0,0.0,-0.7,0.12765114908397995,0.018311449950021076,0.13320258840520052
one moment please and that's what I'm,584.079,4.88,586.519,0.3182,0.0,0.4,0.1273877860277426,0.020632282650138306,0.13285139735393178
triple doing have you got New York yet,585.8,6.64,589.12,0.0,0.1363636363636363,0.3,0.12710237971852917,0.022814670217653862,0.1324914299410829
there's a humming noise is that good not,588.959,6.081,591.9994999999999,0.4404,0.7,-0.7,0.1267477562234867,0.025186433238961106,0.13206515188020673
the way you tell,592.44,5.48,595.1800000000001,0.0,0.0,0.3,0.1263082271069363,0.02775036617404187,0.13155991584414986
it I about to take over what was the,595.04,4.64,597.36,0.0,0.0,0.3,0.12597759939433825,0.02947299885706077,0.13119247764132771
last thing anybody said something about,597.92,4.039,599.9395,0.0,0.0,0.2,0.12555516996689325,0.03147383914706949,0.13073521526473367
uh something oh thanks yeah I'm still,599.68,5.599,602.4794999999999,0.6249,0.2,0.2,0.12510579649350434,0.03340340917669645,0.13026085987201366
here anything else sir oh uh yeah go out,601.959,4.44,604.179,0.296,0.0,0.2,0.12478642648023736,0.034671475625337414,0.1299299778002232
to the desk and tell him not to let the,605.279,3.161,606.8595,0.0,0.0,0.4,0.12425193761894017,0.03663322849173591,0.1293858773299844
New York plane get away without me and,606.399,3.401,608.0995,0.0,0.1363636363636363,0.4,0.12399184036242256,0.037524616440886185,0.12912489469141675
uh take this four bits and put it in the,608.44,2.639,609.7595,0.0,0.0,0.2,0.12363082812922359,0.0387016986484266,0.12876624553243096
shoe shine's ever Lov and fun for the,609.8,2.64,611.12,0.5106,0.3,0.4,0.12332394355731646,0.039652384519011964,0.12846434108995003
restitution of restitutional you got,611.079,4.681,613.4195,0.0,0.0,0.4,0.1227825418319497,0.04123005568566249,0.12793762659246954
that yes sir what' I say hurry right,612.44,5.12,615.0,0.4019,0.2857142857142857,0.6,0.12239375706664235,0.04229285701403264,0.12756353164049244
hello hello,615.76,4.48,618.0,0.0,0.0,0.5,0.12161809176602528,0.044260930245240436,0.1268261238919934
oh long distance call from norix here,620.24,4.4,622.44,0.0,-0.05,0.4,0.12037836754722249,0.04705230537828684,0.12566820543851298
seems to be some difficulty the other,623.279,3.721,625.1395,-0.34,-0.125,-0.5,0.11957036736365133,0.04867670545403534,0.12492479741767146
nor I'll take you,627.56,3.48,629.3,0.0,0.0,-0.7,0.1182435225734382,0.05106934078979718,0.12371976629823861
do I know anybody in Norv not since I,631.76,4.48,634.0,0.0,0.0,-0.7,0.11662384356744443,0.053605653201524606,0.12227057807394939
started here sir it's probably somebody,634.0,5.6,636.8,0.0,0.0,0.2,0.11559710931205086,0.055030228387053126,0.12136219554505283
from Mr Lou and my daughter you can go,636.24,5.96,639.22,0.0,0.0,0.4,0.11467206323221056,0.056208246018695396,0.12054963793316517
hello hello hello hello well Papa,642.2,7.84,646.12,0.2732,0.0,0.6,0.1118399398769595,0.05928842061933684,0.11809080717591619
daddy Papa,648.12,3.959,650.0995,0.0,0.0,0.5,0.11007338535925275,0.06087160234884448,0.1165754057665585
Daddy this is,650.04,5.359,652.7194999999999,0.0,0.0,0.8,0.10885628142055556,0.06183443520919775,0.11553816845938135
Bill I said this is Bill your son-in-law,652.079,7.281,655.7194999999999,0.0,0.0,0.2,0.10740934341526837,0.06285780447464692,0.11431147031173444
remember hello Hello Operator hello oh I,655.399,5.721,658.2595,0.0,0.0,0.3,0.10613934963194127,0.06365709606175204,0.11323996390432055
guess we were cut off or something how,659.36,5.52,662.12,-0.2732,0.0,-0.7,0.10412936563592026,0.0647516993851908,0.11155295104493099
are you this is Bill but Bill is dead,661.12,7.519,664.8795,-0.7876,-0.2,0.2,0.10263304150650102,0.06544358892348823,0.11030336858850145
who's dead I said this is Bill if this,664.88,7.199,668.4795,-0.6486,-0.2,-0.7,0.10060541938254967,0.06623044133677315,0.10861773690425693
is somebody's idea of a joke joke listen,668.639,5.88,671.5790000000001,0.5267,0.0,-0.7,0.0987908392025008,0.06680114284849578,0.1071158721521439
Papa daddy I've got a all in my hi I,672.079,3.921,674.0395,0.0,0.0,-0.7,0.09730583913611779,0.06718325354584774,0.10589086957070118
can't stand turnips you said your,674.519,2.721,675.8795,0.0,0.0,0.4,0.09617014187213548,0.0674277717386381,0.1049562182480548
daughter wind up in the Bug House when,676.0,4.48,678.24,0.0,0.0,0.4,0.09468224220753603,0.06768956918016243,0.10373432132078281
she married me now where is my wife,677.24,4.279,679.3795,0.0,0.25,0.2,0.09395173814936537,0.06779500335839876,0.10313541239964467
out we all thought you were drowned no I,681.519,5.521,684.2795,-0.7269,-0.1,-0.7,0.09072202061290031,0.06809211436452732,0.10049443896162076
was washed up on an island nobody ever,685.6,3.52,687.36,0.0,0.0,-0.7,0.08862024110367461,0.06814831388194202,0.09878108766367137
heard of I was picked up by a little,687.04,3.68,688.88,0.0,-0.1875,0.4,0.08756350854839157,0.06813867153476731,0.09792101499393305
without any Wireless hey look I've got,689.12,3.0,690.62,0.0,0.0,0.2,0.08633822383664237,0.06809719404260237,0.09692479763983801
to get a shave and a haircut and catch a,690.72,3.119,692.2795,0.0,0.0,0.4,0.08515437193294537,0.06802726660919046,0.09596325129560097
plane tell Vicky to meet me at the New,692.12,3.6,693.92,0.0,0.1363636363636363,0.5,0.08396969627970717,0.06792890361273222,0.09500193220265798
York airport at 8:00 I'll see you later,693.839,5.201,696.4395000000001,0.0,0.0,0.4,0.08212300221889497,0.06772102423093412,0.09350504497432958
so long oh B wait build gentlemen this,695.72,4.6,698.02,0.0,-0.05,0.4,0.08094806246148022,0.06755536757102121,0.09255361350904548
is a Wonderful,699.04,4.84,701.4599999999999,0.5719,0.8440272939529759,0.8,0.07834805325753715,0.067100410011541,0.09045052431190091
World yes sir a wonderful,700.32,7.72,704.1800000000001,0.7506,0.8440272939529759,-0.7,0.07625202206805844,0.06664864605230239,0.08875714043435559
world oh bill you can't come home your,703.88,8.6,708.18,0.0,0.0,0.8,0.07310772028957696,0.06583570761457187,0.08621973476552855
Dad what's the matter nothing is you,714.88,6.36,718.06,0.0258,0.0,0.4,0.0650471967315208,0.06306191947379232,0.07972651656338779
look as though you'd seen a ghost seen,719.36,6.2,722.46,-0.3182,0.0,-0.7,0.06133369617676255,0.06147179821813613,0.07673872040477339
him no where were you Henry's office,721.24,7.68,725.08,-0.296,0.0,-0.7,0.05908920295136906,0.06042001852382354,0.07493349854024552
then to lunch then some shopping why,725.56,6.88,729.0,0.0,0.0,0.3,0.05568732733249173,0.05869913379309286,0.07219794503052922
nothing anything unusual no except,728.92,6.479,732.1595,0.2235,0.2,0.2,0.0529093726335796,0.0571829090610554,0.0699643011911209
Henry's taken Bill's name from The,732.44,5.88,735.3800000000001,0.0,0.0,0.2,0.050046678296284126,0.05551800147215828,0.06766243721008577
Firm that's funny what's funny about it,735.399,4.641,737.7195,0.7003,0.0999999999999999,0.3,0.04794849208027605,0.05423256168916678,0.06597511352785883
I always thought it' be a sort of a nice,738.32,3.6,740.12,0.3626,0.6,0.7,0.04578018232329442,0.052846827347408774,0.06423111828983315
memorial to Bill keep his name in The,740.04,5.479,742.7795,0.0,0.0,0.4,0.043360642560393355,0.05123226070488266,0.062284604505219256
Firm yes I think Bill would like that,741.92,5.32,744.5799999999999,0.6369,-0.2,0.7,0.04171281013313491,0.05009166631763487,0.06095859153331737
Dad I had the strest feeling today after,747.24,6.08,750.28,0.128,0.0,-0.7,0.036448159626025815,0.0462262913529987,0.056719803153013906
I left Henry's office I I felt as though,750.12,5.04,752.64,0.0,0.0,-0.5,0.03424885871223289,0.044512016125474056,0.05494779949988391
Bill were watching his name being taken,753.32,4.6,755.62,0.0,0.0,-0.7,0.031457095115572695,0.04225151148246402,0.05269718062006187
off that door and he didn't like it a,755.16,6.6,758.4599999999999,-0.2755,0.0,-0.7,0.028782529720020385,0.03999716308830598,0.05053957014959649
bit I could see him just as plain up,757.92,6.479,761.1595,0.0,-0.2142857142857142,0.4,0.026228866711224944,0.03776339431872404,0.04847800737305713
there you don't think I'm crazy do you,761.76,6.199,764.8595,0.2584,-0.6,0.4,0.02271276931640427,0.03455697878923296,0.04563685519385389
Dad no these things always happen when I,764.399,5.641,767.2195,-0.296,0.0,0.7,0.020461609296139913,0.03242394161212322,0.04381609004606784
eat ve you don't think I'm crazy either,767.959,4.041,769.9794999999999,0.2584,-0.6,-0.7,0.017821726326662166,0.029842127548830675,0.04167905379990992
do you dear of course not well that,770.04,4.28,772.18,0.1989,0.0,0.2,0.015712217002420245,0.027716025568353175,0.039969823824572606
helps a lot and it helps a lot too about,772.0,5.199,774.5995,0.6369,0.0,0.9,0.013388658788694932,0.02530875075270804,0.03808547894387583
your eating ve at lunch and seeing Bill,774.32,5.12,776.88,0.0,0.0,0.4,0.011195358494587204,0.02297280409050215,0.03630506374309295
