text,start,duration,time_midpoint,vader,textblob,llama3
I'm not so sure he's right for us he,160.8,4.2,162.9,-0.3556,0.39285714285714285,0.7
leaves me he's the best at least talk to,162.54,5.779,165.4295,0.6369,0.35,-0.7
him what's to be afraid,165.0,3.319,166.6595,0.0,-0.6,0.4
I'll think about it just leave it to me,168.36,5.3,171.01000000000002,-0.0516,0.0,-0.7
I have not left everything to you,169.92,3.74,171.79,0.0,0.0,0.4
that number 807 is going like uranium,175.98,3.96,177.95999999999998,0.4215,0.0,0.6
and what I've got is worth more than,178.319,4.221,180.4295,0.2263,0.4,0.5
oh they want you out there Sam and you,183.0,5.58,185.79,0.0772,0.0,-0.7
too Harriet in 807.,185.76,5.399,188.4595,0.0,0.0,0.5
oh I'm so pooped it's like living in a,188.58,4.92,191.04,0.4144,0.0,-0.7
malted milk machine out there,191.159,5.641,193.9795,0.0,0.0,0.7
yeah the smorgasbord has a ride made,193.5,5.84,196.42,0.296,0.0,0.7
I don't wish to be blinded by your,199.5,6.98,202.99,-0.3089,0.0,-0.7
radiant Beauty who's indecent I am,201.42,5.06,203.95,0.7845,0.0,0.4
okay I'm not equipped with radar so,207.36,5.34,210.03,0.2263,0.5,0.2
brief me where do I go above face and,209.819,4.681,212.1595,0.0,0.0,0.3
square wait a minute,212.7,4.86,215.13,0.0,0.0,0.3
Miss Boyd present Miss Boyd is present I,214.5,5.76,217.38,-0.296,0.0,0.4
have the communication Teddy Sherman our,217.56,4.62,219.87,0.0,0.0,0.3
Ace salesman is back from his triumphant,220.26,3.96,222.24,0.5267,0.0,0.8
March through Georgia he sends you his,222.18,4.8,224.58,0.0,0.0,0.5
love tell him I refuse delivery,224.22,5.579,227.0095,0.4588,0.5,-0.8
what's he doing boasting what else he,226.98,4.74,229.35,0.0,0.0,-0.7
sold a billion dollars worth of dresses,229.799,3.841,231.7195,0.2263,0.3,0.8
for the owners of this sweat chapter on,231.72,4.32,233.88,0.0,0.0,0.3
their knees kissing their shoes but why,233.64,4.56,235.92,0.3291,0.0,0.2
bother with him when I got two passes to,236.04,4.08,238.08,-0.34,0.0,0.3
the Roxy wait till they cut your second,238.2,4.86,240.63,-0.2732,0.0,-0.7
teeth that's a date missed boy in the,240.12,4.679,242.4595,-0.296,0.0,-0.7
meantime Mrs Pulver Market Kelly and,243.06,3.539,244.8295,0.0,0.0,0.2
Bettina request your presence at once,244.799,3.961,246.7795,0.0,0.0,0.8
the buyers are waiting and the main toy,246.599,4.92,249.059,0.0,0.16666666666666666,0.7
should change oh Harriet look out for,248.76,6.619,252.0695,0.0,0.0,0.3
number one a material,251.519,3.86,253.449,0.0772,0.0,0.2
tell me one thing Miss boy if I had,262.639,4.84,265.059,-0.1531,0.0,-0.7
money could you learn to love me for my,265.74,3.92,267.7,0.6369,0.5,0.4
number 807 1095,274.56,3.859,276.4895,0.0772,0.0,0.0
number 807 109. the lead number of our,286.28,4.3,288.42999999999995,0.1531,0.0,0.3
line savings that's the hardest number,289.5,2.82,290.91,0.0772,0.0,0.4
we've had in four years I can show any,290.58,2.88,292.02,0.0,0.0,-0.7
of the orders even I don't believe them,292.32,2.52,293.58,0.0,0.0,0.4
no and we've got it in a full range of,293.46,2.58,294.75,-0.296,0.35,-0.7
colors including the new and Sensational,294.84,3.359,296.5195,0.0,0.4015151515151515,0.7
Riviera Bays that's exclusive now what,296.04,3.96,298.02000000000004,0.128,0.0,0.4
did you say this material was that's,298.199,3.301,299.84950000000003,0.0,0.0,0.2
just washing the meat cotton and you can,300.0,3.419,301.7095,0.0,0.0,0.5
also get it in a benberg rayon Miss Come,301.5,4.74,303.87,-0.1531,0.0,0.2
a Little Closer here please,303.419,5.821,306.3295,0.2585,-0.1875,0.4
oh yes very good,306.24,5.7,309.09000000000003,0.7089,0.9099999999999999,0.8
yeah that's a nice number say Miss I,309.24,4.44,311.46000000000004,0.5719,0.6,0.7
think I've seen you here before yes,311.94,3.539,313.7095,0.4019,0.0,0.4
you're the young lady who says she goes,313.68,3.78,315.57,0.0,0.1,0.2
to night school or did you say you have,315.479,6.5,318.729,0.0,0.0,0.2
a sick mother I've said both Mr Savage,317.46,4.519,319.7195,-0.743,-0.7142857142857143,-0.7
Harriet where's friend what's happened,324.419,3.901,326.3695,0.4939,0.0,0.3
to her she's changing Mr povamega Ida,325.919,3.961,327.8995,0.0,0.0,-0.7
you Harriet Teddy wants to show 807. and,329.88,4.98,332.37,0.0,0.2,0.5
Ida if you see far eyes tell him it's,333.06,3.479,334.7995,0.0,0.1,0.3
time for my milk,334.86,4.08,336.90000000000003,0.0,0.0,0.2
hello Miss Pearson when did you get to,336.539,4.641,338.8595,-0.1531,0.0,0.2
what are you afraid of the chose like a,346.139,4.201,348.2395,0.3612,-0.6,0.3
plunging neckline hey how about that,348.539,4.521,350.7995,0.0,0.0,0.4
well miss Boyd,354.539,4.981,357.0295,0.128,0.0,0.4
well come on honey hurry up I could be,357.66,3.36,359.34000000000003,0.2732,0.0,0.7
getting rich,359.52,3.42,361.23,0.5574,0.375,0.8
are you gonna talk to him I haven't,361.02,4.38,363.21,0.0,0.0,-0.7
decided yet the side Harriet if my wife,362.94,3.599,364.7395,0.0,0.0,0.2
says yes we're missing you for a chance,365.4,2.579,366.6895,0.3612,-0.2,0.6
to change her mind,366.539,4.021,368.5495,0.0,0.0,0.3
this 807 is the biggest thing we've got,367.979,4.56,370.259,0.0,0.0,0.7
and I want you to go all out on it I,370.56,4.56,372.84,0.0772,0.0,0.8
still like that last one the last I,372.539,4.081,374.5795,0.3612,0.0,0.6
wouldn't sell it to you it's positively,375.12,3.72,376.98,0.5267,0.22727272727272727,-0.7
a dog and honey listen you do understand,376.62,4.68,378.96,0.0,0.0,0.7
about tonight oh yes I believe you were,378.84,4.46,381.07,0.4019,0.0,0.6
saying something about standing me up,381.3,4.56,383.58,0.0,0.0,-0.7
absolutely not you and I are definitely,383.3,4.36,385.48,0.4019,-0.05,-0.7
doing the town tonight if I can break,385.86,5.04,388.38,0.0,0.0,0.4
away number 807 1095. well now here we,387.66,5.64,390.48,0.34,0.0,0.2
are this is Paul but kills 807 there's,390.9,4.44,393.12,-0.6956,0.0,-0.5
nothing in the 1095 feel to compare with,393.3,4.2,395.4,0.0,0.0,0.2
it not bad any chance for an exclusive,395.34,3.96,397.32,0.3839,0.3499999999999999,0.3
spit on your pencil rightly some big,397.5,3.18,399.09,0.0,0.14285714285714285,0.3
numbers I'll see what I can do because,399.3,2.94,400.77,0.0,0.0,0.4
Boyd if you please I'd like Miss Griggs,400.68,3.72,402.54,0.4939,0.0,0.4
to see this one the best Advantage what,402.24,4.2,404.34,0.7351,1.0,0.7
do you know for lunch fasting what about,404.4,3.78,406.29,0.0,0.0,0.2
tonight reading a small print from,406.44,3.24,408.06,0.0,-0.25,0.2
women's wear to my blind grandmother,408.18,4.859,410.6095,-0.4019,-0.5,0.4
very funny well I see you're having,409.68,5.28,412.32,0.6779,0.325,0.8
trouble getting an exclusive too honey,413.039,3.6,414.839,-0.296,-0.2,0.4
are you kidding I'm an old friend of the,414.96,2.76,416.34,0.5574,0.1,0.7
I can use 50 units 50.,417.72,6.24,420.84,0.0,0.0,0.5
look I'm going to do something for you I,422.22,3.0,423.72,0.0,0.0,0.7
wouldn't do for anyone else Harriet on,423.96,2.64,425.28,0.0,0.0,0.8
your way out tell Ida to bring me that,425.22,3.84,427.14,0.0,0.0,0.3
reorder blank 50. I thought you were on,426.6,4.02,428.61,0.0,0.0,0.7
a buying spree,429.06,3.06,430.59,0.0,0.0,0.7
you're taking me out to dinner aren't,430.62,3.54,432.39,0.0,0.0,0.7
you let's see what else you can talk me,432.12,4.799,434.5195,0.0,0.0,0.4
into tonight well sure you know I want,434.16,4.259,436.2895,0.5719,0.5,0.4
to take you it's only the,436.919,3.421,438.6295,0.0,0.0,0.3
I'll tell you what I'll do I'll get on,438.419,3.18,440.009,0.0,0.0,0.4
the phone right now and see if I can't,440.34,3.919,442.2995,0.0,0.2857142857142857,0.4
break that other date,441.599,5.1,444.149,0.0,-0.125,-0.7
this boy I am going to give you another,444.259,4.301,446.4095,0.0,0.0,0.3
crack of the giant jackpot the,446.699,4.321,448.8595,0.0,0.0,0.7
Invitational dinner is still open,448.56,4.62,450.87,0.0,0.0,0.7
oh now is this a nice way to greet a,451.02,3.36,452.7,0.6249,0.6,-0.7
fellow who's been on the road for four,453.18,2.76,454.56,0.0,0.0,0.3
months has it been,454.38,3.96,456.36,0.0,0.0,-0.5
has been I never knew the time to pass,455.94,3.72,457.8,0.0,0.0,-0.7
so it was so pleasant,458.34,2.639,459.6595,0.6418,0.7333333333333333,0.7
ly I like the way you're finding it but,459.66,3.84,461.58,0.4678,0.0,0.3
you know somewhere now milk for Mr,460.979,4.5,463.229,0.0,0.0,0.3
Pulver Marcus Alta somewhere you've,463.5,3.539,465.2695,0.0,0.0,0.2
gotten a very false impression of my,465.479,4.141,467.5495,0.2911,-0.5200000000000001,-0.7
character pretty darling Oh it's so good,467.039,4.44,469.259,0.8943,0.475,0.8
to see control yourself your wrinkle the,469.62,4.26,471.75,0.0,0.0,0.2
merchandise at what time tonight what,471.479,4.261,473.6095,0.0,0.0,-0.5
time tonight well I don't think Fran,473.88,3.599,475.6795,0.2732,0.0,0.2
would like it and then there's Miss,475.74,4.079,477.7795,0.2263,0.0,0.7
Griggs oh now honey,477.479,4.081,479.5195,0.0,0.0,0.4
you know the way to keep happy Miss Marx,479.819,4.741,482.1895,0.4767,0.8,0.7
is to keep busy my expense account,481.56,5.28,484.2,0.0,0.1,0.2
what is this Mr Sherman lunches and,484.56,3.66,486.39,0.0,0.0,0.2
dinners are the budget for the Marshall,486.84,3.419,488.5495,0.0,0.0,0.4
Plan I would appreciate silence and a,488.22,3.599,490.0195000000001,0.4019,0.0,0.3
check I got something I want to say to,490.259,2.461,491.4895,0.0772,0.0,0.4
I am madly in love with you,493.74,3.799,495.6395,0.3612,0.5,0.9
what's the most expensive restaurant,501.919,4.481,504.1595,0.0,0.0,0.2
they'll let you into,504.18,3.78,506.07,0.0,0.0,0.5
At Your Service I want my check cashed,513.479,3.961,515.4595,0.0772,0.0,0.4
before the banks close and to think that,515.58,3.3,517.23,0.0,0.0,0.4
for six months she wouldn't even say,517.44,3.719,519.2995000000001,0.0,0.0,-0.7
hello to me in front of witnesses,518.88,4.82,521.29,0.0,0.0,0.2
you know you got to purge your mind of,523.7,3.88,525.6400000000001,0.0,0.0,-0.7
old-fashioned ideas,526.02,3.72,527.88,0.0,0.0,0.3
to get these traveling salesman jokes,527.58,4.92,530.0400000000001,0.25,0.0,0.6
see the real Teddy Sherman who's that,529.74,5.159,532.3195000000001,0.0,0.2,-0.7
a man of integrity quiet charm and,532.5,3.66,534.33,0.6486,0.0,0.8
eternal faithfulness,534.899,3.06,536.429,0.4404,0.0,0.7
familiar with the Arts and the Sciences,536.16,3.66,537.99,0.0,0.375,0.6
the philanthropists and the Sportsman,537.959,4.081,539.9994999999999,0.0,0.0,-0.7
ensured everything you're not,539.82,4.199,541.9195000000001,0.0,0.0,0.7
yeah but everything I'd like to be,542.04,3.9,543.99,0.5927,0.0,0.3
all I need is a girl like you to hold my,544.019,4.081,546.0595,0.3612,0.0,0.4
hand and guide me is this a proposal of,545.94,5.339,548.6095,0.4939,0.0,0.7
marriage who knows in the meantime just,548.1,7.1,551.65,0.0,0.0,0.2
hold my hand let's go,551.279,3.921,553.2395,0.4939,0.0,0.7
208 Greenwich Street please drive slow,557.72,5.22,560.33,0.3182,-0.30000000000000004,0.4
what's the matter freed of accidents,564.72,3.679,566.5595000000001,0.128,0.0,0.4
Harriet you are about to embark on a,568.44,5.54,571.21,0.0,0.0,0.6
wonderful Adventure,571.019,2.961,572.4995,0.7184,1.0,0.8
honey do something either squeeze back,575.339,3.781,577.2295,0.0,0.0,0.4
or honk like a,577.08,3.72,578.94,0.3612,0.0,0.2
now really there's no sense in US acting,579.12,4.94,581.59,-0.3566,0.1,-0.7
like we're in two different cabs,580.8,3.26,582.43,0.3612,0.0,0.4
Harriet I've been studying you all,584.24,3.88,586.1800000000001,0.0,0.0,0.6
evening and I have a question,586.2,4.5,588.45,0.0,0.0,0.3
when do you come out of the Deep Freeze,588.12,4.68,590.46,0.0516,0.0,0.3
I've been studying you all evening too,590.7,5.04,593.22,0.0,0.0,0.7
Teddy baby how much money do you have in,592.8,5.18,595.39,0.0,0.2,0.2
sorry Harry yeah I'll give you hold,598.26,3.72,600.12,0.2263,-0.5,0.3
these and I'll get the rest no forget,600.72,2.94,602.19,0.1695,0.0,0.7
about the pearls the real ones are in,601.98,2.58,603.27,0.0,0.2,0.4
let's stick to the subject you've got 3,604.56,5.7,607.41,0.0,-0.16666666666666666,0.4
329 in commissions coming,607.58,4.42,609.7900000000001,0.0,0.0,0.8
how much have you got in the bank what,610.26,4.259,612.3895,0.0,0.2,-0.7
kind of perfume do you use expensive why,612.0,6.54,615.27,0.0,0.04999999999999999,0.7
funny the smell of red very funny,614.519,5.76,617.399,0.7264,0.19166666666666665,0.3
look Miss Boyd,618.54,3.78,620.43,-0.1531,0.0,0.5
I was pushing a hand truck for the,620.279,3.661,622.1095,0.4939,0.0,0.2
diamond so nobody was still punching for,622.32,3.78,624.21,0.34,0.0,0.2
your gold pin and a diaper service I,623.94,3.42,625.6500000000001,0.0,0.0,0.2
know things about this business you,626.1,3.12,627.66,0.0,0.0,0.2
never grow old enough to learn but you,627.36,4.14,629.4300000000001,0.0,0.05,-0.7
fooled me it took me a little while to,629.22,4.86,631.65,-0.3818,-0.1875,-0.7
recognize the itch that you've got I,631.5,4.14,633.57,0.0,0.0,0.4
must have been blind because it sticks,634.08,3.06,635.61,-0.4019,-0.5,-0.7
out all over you like a bad case of,635.64,2.639,636.9594999999999,-0.25,-0.6999999999999998,-0.7
go on Mr chairman you've got the,638.279,5.041,640.7995,0.0,0.0,0.5
blueprint read it sure,640.14,4.98,642.63,0.3182,0.5,0.4
you're gonna start a new dress firm and,643.32,4.16,645.4000000000001,0.0,-0.03181818181818183,0.7
get rich you think,645.12,5.459,647.8495,0.5574,0.375,0.7
top Factory man I'm supposed to be the,647.48,4.479,649.7195,0.2023,0.5,-0.7
salesman and somewhere else there's,650.579,3.541,652.3494999999999,0.0,0.0,0.2
another sucker a designer,651.959,4.801,654.3594999999999,-0.5267,-0.3,-0.7
but what may I ask just exactly what,654.12,5.1,656.67,0.0,0.25,0.2
have you got would you like to see,656.76,5.04,659.28,0.3612,0.0,0.2
yeah free the rest of the night,659.22,6.02,662.23,0.6705,0.4,0.7
all right then I'll show you,661.8,3.44,663.52,0.0,0.2857142857142857,0.4
that's right,709.459,5.201,712.0595,0.0,0.2857142857142857,0.7
so you talked withini and they're coming,713.1,3.0,714.6,0.0,0.0,0.5
in with you too huh,714.66,4.619,716.9694999999999,0.0,0.0,0.4
poor Paul but Kell knifed from within,716.1,5.94,719.07,-0.2617,-0.4,-0.7
though batini the designer no Cooper The,719.279,5.581,722.0695,-0.296,0.0,0.2
Inside Man no Teddy German the salesman,722.04,4.68,724.38,-0.296,0.0,0.3
you're quite a little Pusher the design,724.86,3.18,726.45,0.0,-0.1875,0.4
what these sketches are mine Mr Sherman,728.04,4.919,730.4995,0.0,0.0,0.6
mine and it took me three months to,730.8,3.719,732.6595,0.0,0.0,0.4
convince batini to use them under his,732.959,3.601,734.7595,0.25,0.0,0.45
own name he didn't you know what,734.519,4.221,736.6295,0.0,0.6,-0.7
you didn't by any chance having to steal,751.44,3.12,753.0,-0.6046,0.0,-0.7
these sketches and bikini did you I,753.06,3.54,754.8299999999999,0.0,0.0,0.2
don't steal from Paupers,754.56,5.48,757.3,0.3875,0.0,-0.8
as Cooper he knows,756.6,3.44,758.32,0.0,0.0,0.7
I suppose I am suppose you are a,761.88,3.06,763.41,0.0,0.0,0.2
designer suppose you're even a good one,763.86,2.82,765.27,0.4404,0.7,0.4
well you go out into that jungler cuts,764.94,3.0,766.44,-0.0258,0.0,-0.7
you up in the little pieces do you think,766.68,2.94,768.15,0.0,-0.1875,0.4
you'll know this business yes I think I,767.94,3.839,769.8595,0.4019,0.0,0.4
know this business I know plenty and,769.62,4.5,771.87,0.0,0.0,0.7
I've learned it the hard way,771.779,6.021,774.7895,-0.1027,-0.2916666666666667,-0.7
I've worked days and studied nights,774.12,5.76,777.0,0.0,0.0,0.4
immokalee's Seventh Avenue dogs while,777.8,3.94,779.77,0.0,0.0,0.7
Chief salesmen and buyers from the West,779.88,3.66,781.71,0.0,0.0,0.4
clothe all over me,781.74,5.52,784.5,0.0,0.0,0.4
been pinched tatted and kissed,783.54,5.58,786.3299999999999,0.3818,0.0,0.4
flipped my way out of cabs bars and,787.26,3.84,789.18,0.0,0.0,0.4
hotel rooms but I've learned this,789.12,3.48,790.86,0.0,0.0,0.5
it took a strong stomach but I've,792.6,3.06,794.13,0.2846,0.4333333333333333,0.2
learned it,794.279,3.12,795.8389999999999,0.0,0.0,0.8
and now I've got the best Inside Man,795.66,3.299,797.3095,0.6369,1.0,0.7
there is I'm the best designer and Paul,797.399,4.74,799.769,0.6369,1.0,0.6
betkil says you're the best salesman,798.959,4.741,801.3294999999999,0.6369,1.0,0.8
Ollie Miss boy what do you dream about,802.139,3.601,803.9395000000001,0.1027,0.0,0.4
nights Cadillacs and a duplex on Park,803.7,4.079,805.7395,0.0,0.0,0.7
Avenue that's just what I dream about,805.74,3.659,807.5695000000001,0.25,0.0,0.8
all the time,807.779,3.841,809.6995,0.0,0.0,0.4
and so now with my job time and money,809.399,3.841,811.3195,0.0,0.0,-0.7
you want to take a gamble on a racket,811.62,3.779,813.5095,0.0772,0.0,0.8
that beats two 300 established firms a,813.24,3.3,814.89,0.0,0.0,0.4
I thought I had bras Miss Boyd I am not,816.54,4.38,818.73,-0.1531,0.0,-0.7
in your league exactly what I told,818.88,5.04,821.4,0.0,0.25,0.8
Cooper you're not in our league,820.92,5.099,823.4694999999999,0.0,0.0,-0.7
Teddy Sherman I said they meant that,823.92,4.56,826.1999999999999,0.0,0.0,0.4
type like pennies and billions the,826.019,5.221,828.6295,0.3612,0.0,0.4
All-American slob,828.48,4.68,830.82,0.0,0.0,-0.7
you've spent 10 years in this business,831.24,3.839,833.1595,0.0,-0.1,0.4
selling other people's stuff and there,833.16,5.7,836.01,0.0,-0.125,0.2
you stand Teddy Sherman with 36 suits in,835.079,5.221,837.6895,0.0,0.0,0.6
the closet each with a penny in the,838.86,5.039,841.3795,0.0,0.0,0.3
pocket all adding up to 36 Cents,840.3,5.46,843.03,0.0,0.0,0.2
come around for a job someday when,843.899,3.361,845.5795,0.0,0.0,0.4
you're broke,845.76,2.879,847.1995,-0.4215,0.0,0.2
wait a minute,847.26,4.11,849.3149999999999,0.0,0.0,-0.7
I've got something for you,848.639,5.7,851.489,0.0,0.0,0.6
that's for the cab,854.339,4.021,856.3495,0.0,0.0,0.8
the analysis was for free,855.959,4.021,857.9694999999999,0.5106,0.4,0.2
you can forget about the necklace you,858.36,3.539,860.1295,-0.2263,0.0,0.2
don't owe me a thing,859.98,4.62,862.29,0.0,0.0,0.6
good night,861.899,4.38,864.089,0.4404,0.7,0.8
this boy you have the simple and,864.6,3.539,866.3695,0.0,0.0,0.4
astonishing beauty of an old-fashioned,866.279,3.981,868.2695,0.5859,0.5,0.8
straight razor,868.139,5.521,870.8995,0.2263,0.2,0.2
how much of your guy enough throw away,870.26,5.5,873.01,0.0,0.1,-0.7
the pipe how much in cash Cooper has ten,873.66,4.56,875.9399999999999,0.0,0.1,0.2
thousand I can raise 7 500 how about you,875.76,3.78,877.65,0.0,0.0,0.4
interested bring around a dollar bills,879.54,4.12,881.5999999999999,0.4019,0.25,0.7
and we'll talk that's a deal,881.76,15.379,889.4495,0.0,0.0,0.7
good night,897.38,3.18,898.97,0.4404,0.7,0.8
history will record this sacred moment,901.279,5.86,904.209,0.0,0.0,0.8
here lies Teddy Sherman she offered him,904.98,5.02,907.49,-0.4215,0.0,-0.7
an apple he lost his head,907.139,6.03,910.154,-0.3182,0.0,0.3
you'll never lay your hands on that,915.66,3.9,917.61,0.0,0.0,-0.7
insurance money Harriet,917.699,4.26,919.829,0.0,0.0,0.4
your father left it to me,919.56,4.92,922.02,0.0,0.0,-0.7
it's for Marge when she gets married,921.959,5.341,924.6295,0.0,0.25,0.7
about me I'm a daughter too,924.48,5.34,927.15,0.0,0.0,0.7
you don't need it the way Marge does you,927.3,4.62,929.61,0.0,0.0,0.2
got the looks and the talent and the,929.82,4.019,931.8295,0.4215,0.0,0.8
ability to make money it takes money to,931.92,4.5,934.17,0.3182,0.0,0.2
make money that kind you'll either marry,933.839,5.401,936.5395,0.5267,0.6,0.4
or steal ma that money's no good it'll,936.42,4.62,938.73,-0.6814,-0.35,-0.7
buy much four rooms of cheap furniture,939.24,3.659,941.0695,0.0,0.30000000000000004,0.3
or washing machine and a middle-aged,941.04,4.2,943.14,0.0,0.0,0.3
spread if she ever gets married and what,942.899,3.781,944.7895,0.0,0.25,-0.8
when your father died I gave up hoping,946.68,3.779,948.5695,-0.2023,0.0,0.3
for myself,948.72,4.02,950.73,0.0,0.0,0.7
once I hoped for you,950.459,4.141,952.5295,0.3818,0.0,0.4
but you're a throwback to an Irish,952.74,4.74,955.11,0.0,0.0,0.5
bandit in the hills of Kalani,954.6,5.94,957.57,0.0,0.0,0.4
I want to see Marge married to Rey,957.48,5.099,960.0295,0.0772,0.25,0.5
I want them to stop without worry and,960.54,4.2,962.64,0.1295,0.0,0.4
what do you do I'm a week with her in a,962.579,4.2,964.679,0.0,0.0,0.4
week with me a woman without money,964.74,4.08,966.78,0.0,0.0,-0.7
without independence without Pride,966.779,4.081,968.8195,0.1942,0.0,-0.7
taking crumbs off some son-in-law's,968.82,3.959,970.7995,0.0,0.0,0.4
table is that what you want ma with that,970.86,3.06,972.39,0.0772,0.0,-0.7
five thousand dollars I can make you,972.779,3.12,974.339,0.0,0.0,0.8
independent we'll have plenty left over,973.92,3.719,975.7795,0.0,0.0,0.2
for Marge then she she won't have to,975.899,3.961,977.8795,0.0,0.0,0.7
marry some poor snook like Ray will,977.639,3.601,979.4395,-0.1531,-0.4,-0.7
spend the rest of his life almost,979.86,2.94,981.33,0.0,0.0,0.7
winning cases in the court of small,981.24,3.899,983.1895,0.5267,0.125,-0.7
claims with money she'll be able to,982.8,4.14,984.87,0.0,0.5,0.4
marry any man she wants,985.139,5.401,987.8395,0.0,0.2,0.5
a nice outlook on life it's the Outlook,986.94,5.94,989.91,0.4215,0.6,0.7
men taught me and some men I'll teach,990.54,3.9,992.49,0.0,0.0,0.5
you what's wrong,992.88,4.22,994.99,-0.4767,-0.5,-0.7
the answer is no,994.44,11.14,1000.01,-0.296,0.0,-0.7
it's getting late Ray you know what,1011.72,2.88,1013.16,0.0,-0.3,-0.7
nobody gets ahead of he's a clock,1013.279,3.8,1015.179,0.0,0.0,0.4
for some coffee but we just had coffee,1023.0,4.919,1025.4595,0.0,0.0,0.2
but we don't have to drink it,1024.98,5.599,1027.7795,0.0,0.0,0.5
baby how would you and Ray like to go to,1043.059,5.681,1045.8995,0.3612,0.0,0.5
Bermuda on your honeymoon,1045.86,6.059,1048.8895,0.0,0.0,0.8
wake me up when you get in Harriet is,1048.74,5.58,1051.53,0.0,0.0,0.4
Harriet baby wait till you're here what,1054.32,5.7,1057.1699999999998,0.0,0.0,0.2
so what did you do rubber bands it's all,1058.16,3.3,1059.8100000000002,0.0,0.0,0.7
about the most wonderful thing in the,1060.02,4.26,1062.15,0.6115,0.75,0.8
world they came to me to me Sam Cooper,1061.46,4.02,1063.47,0.0,0.0,0.4
and Teddy Sherman they're going into,1064.28,3.18,1065.87,0.0,0.0,0.4
business and they want me to be their,1065.48,4.14,1067.55,0.0772,0.0,0.4
designer you mean the the top designer,1067.46,4.62,1069.77,0.2023,0.09375,0.8
the only designer the designer and in my,1069.62,3.96,1071.6,0.0,0.0,0.2
own business I'm going to be a partner,1072.08,3.18,1073.6699999999998,0.0,0.6,0.7
congratulations Harriet that's wonderful,1073.58,3.3,1075.23,0.8225,1.0,0.8
and I told them all about you Ray and I,1075.26,3.06,1076.79,0.0,0.0,0.8
made them promise to let you draw up all,1076.88,2.7,1078.23,0.3182,0.0,0.4
the contracts you'll get one the Supreme,1078.32,3.18,1079.91,0.5574,0.0,0.5
Court couldn't break with a meet us oh,1079.58,3.9,1081.53,0.0,0.0,0.2
Harriet it's really come true and it's,1081.5,3.9,1083.45,0.4728,0.275,0.7
what you've always dreamed about a lot,1083.48,5.28,1086.12,0.0,0.0,0.8
of dreams are going to start coming true,1085.4,6.0,1088.4,0.6705,0.35,0.8
things mom has always dreamed about,1088.76,4.98,1091.25,0.0,0.0,0.8
that little place you and Ray want in,1093.74,4.5,1095.99,0.0772,-0.1875,0.7
Queens one good season and I'll buy it,1095.6,4.079,1097.6395,0.4404,0.7,0.6
for you so wait a minute I couldn't let,1098.24,2.939,1099.7095,0.0,0.0,0.3
you do a thing like that oh stop being,1099.679,3.36,1101.3590000000002,0.0772,0.0,-0.7
proud with your sister-in-law,1101.179,4.081,1103.2195000000002,0.4767,0.8,0.7
it's alone you can pay me back,1103.039,3.901,1104.9895,-0.34,0.0,0.4
