text,start,duration,time_midpoint,vader,textblob,llama3
the mortality rate in this field,267.36,4.02,269.37,0.0,0.0,-0.7
he was reserved in his personal,269.88,4.56,272.16,0.0,0.0,0.2
relationships and had no close friends,271.38,5.22,273.99,-0.5795,0.0,-0.7
his only relaxation was still suited him,274.44,4.08,276.48,0.5267,0.0,0.4
and play the piano or go to an,276.6,4.02,278.61,0.34,0.0,0.3
occasional concert,278.52,4.14,280.59,0.0,0.0,0.6
otherwise it was a live devoted solar to,280.62,3.0,282.12,0.4019,0.13636363636363635,0.4
a life that by normal standards was,283.62,4.32,285.78000000000003,0.0,0.15,0.2
unauthably lonely and empty,285.36,4.14,287.43,-0.5106,-0.09999999999999999,-0.8
but he never recognized this himself,287.94,5.039,290.4595,0.0,0.0,-0.7
until he met a woman called Emma Wright,289.5,5.16,292.08,0.0,0.0,0.2
when she first came into his Consulting,292.979,4.081,295.0195,0.0,0.25,0.3
room he hardly even noticed her,294.66,3.96,296.64000000000004,0.0,-0.2916666666666667,-0.7
she was just an ordinary middle class,297.06,3.0,298.56,0.0,-0.125,-0.5
woman who happened to have a daughter,298.62,3.359,300.2995,0.0,0.0,0.2
who was going blind,300.06,3.66,301.89,-0.4019,-0.5,-0.7
and let's have a look at this head of,303.72,3.96,305.70000000000005,0.0,0.0,0.2
I gather it was an emergency operation,307.68,4.739,310.0495,-0.3818,0.0,-0.5
after narrow it yes now there are,309.54,4.26,311.67,0.4019,-0.2,0.2
satisfactory,312.419,2.701,313.7695,0.3612,0.0,0.7
the eye specialist said there was,313.8,3.06,315.33,0.0,0.0,-0.7
nothing he could do,315.12,3.6,316.92,0.0,0.0,0.2
can you see one enough to read not,316.86,2.94,318.33000000000004,0.0,0.0,-0.7
I have the eye specialist report,319.8,6.48,323.04,0.0,0.0,-0.7
early optic atrophy,323.28,4.74,325.65,0.0,0.1,0.2
there's a fellow serious condition Mrs,326.28,3.78,328.17,-0.0772,-0.3333333333333333,-0.7
Wright thing for us to do is to take her,328.02,4.5,330.27,0.0,0.0,-0.5
into Hospital make us our investigation,330.06,5.1,332.61,0.0,0.0,0.5
so as to establish the exact cause you,332.52,4.44,334.74,0.0,0.25,0.2
wouldn't mind that end would you,335.16,5.039,337.6795,0.0,0.0,0.2
would you will it hurt no we'll take,336.96,5.1,339.51,-0.6808,0.0,0.2
good care of you you wanted to go in,340.199,4.621,342.5095,0.7269,0.7,0.6
right away I think she should,342.06,5.16,344.64,0.0,0.2857142857142857,0.6
and come over here,344.82,4.62,347.13,0.0,0.0,0.5
we don't want the entropy to become too,349.44,4.199,351.5395,-0.0572,0.0,0.4
far advanced,351.06,4.079,353.0995,0.25,0.25,0.7
just gonna look into your eyes you've,353.639,2.521,354.8995,0.0,0.0,0.7
seen those two figures on the magic,355.139,3.301,356.78950000000003,0.0,0.5,0.4
piece keep your eye on them,356.16,4.2,358.26000000000005,0.0,0.0,0.4
my face will get in between but then,358.44,3.72,360.3,0.0,0.0,0.3
look at me,360.36,3.48,362.1,0.0,0.0,0.8
the personality of the child's mother,362.16,3.9,364.11,0.0,0.0,0.65
remain for the time being a matter of no,363.84,3.96,365.82,-0.2732,0.0,-0.7
great importance,366.06,3.479,367.7995,0.765,0.8,0.8
but after the child had been submitted,367.8,4.26,369.93,0.0,0.0,-0.5
to a series of tests an x-rays had,369.539,4.081,371.5795,0.0,0.0,0.2
proved that her trouble was due to a,372.06,3.54,373.83,-0.4019,-0.1625,0.4
small foreign body lodged anteriorly to,373.62,3.359,375.2995,0.0,-0.1875,0.2
the optic chiasma,375.6,3.18,377.19,0.0,0.0,0.2
it became obvious that a fairly serious,376.979,3.541,378.7495,-0.0772,-0.16666666666666666,0.4
operation was necessary,378.78,3.3,380.43,0.0,0.0,0.8
and the relationship between these two,380.52,4.86,382.95,0.0,0.0,0.4
became inevitably less remote,382.08,6.059,385.1095,0.0,-0.13333333333333333,0.4
will it be very dangerous,385.38,5.12,387.94,-0.5256,-0.78,-0.7
how great a risk,392.46,3.66,394.29,0.4588,0.8,-0.5
mortality rate for this operation is one,394.08,4.22,396.19,0.0,0.0,-0.7
the girl blind,400.38,2.72,401.74,-0.4019,-0.5,-0.5
with only my husband were here he'd know,405.0,4.02,407.01,0.0,0.0,-0.7
what to do,407.22,3.539,408.9895,0.0,0.0,0.5
without him you might consider putting,409.02,3.0,410.52,0.0,0.0,0.4
it up for a short time if he's coming,410.759,2.461,411.9895,0.0,0.0,0.2
not for several months I'm afraid I,413.22,4.14,415.29,0.0,-0.3,-0.7
guess I shouldn't advise it,415.44,3.539,417.2095,0.0,0.0,-0.7
every week that we let it go I guess,417.36,5.04,419.88,0.0,0.0,0.3
progressively worse I know,418.979,5.94,421.949,-0.4767,-0.4,-0.7
I know you're right but,422.4,4.98,424.89,0.0,0.2857142857142857,0.3
you don't think she,424.919,4.56,427.199,0.0,0.0,0.3
I mean she couldn't be among the one,427.38,4.14,429.45,0.0,-0.3125,-0.7
percent no man there's no question at,429.479,2.761,430.8595,-0.5267,0.0,-0.7
I've met this problem before on many,432.24,4.2,434.34,-0.481,0.5,0.9
occasions always was complete success,433.919,4.741,436.2895,0.5719,0.2,0.4
I wish you felt you could trust me it,436.44,4.58,438.73,0.7184,0.0,0.4
isn't that,438.66,2.36,439.84,0.0,0.0,0.2
well I suggest we leave Anne here at the,443.759,3.06,445.289,0.2263,0.0,-0.7
she's comfortable,446.819,3.181,448.4095,0.5106,0.4,0.7
and I'll operate as soon as it can be,448.44,2.699,449.7895,0.0,0.0,0.4
all right all right,451.139,4.741,453.5095,0.0,0.2857142857142857,0.5
there's nothing to it Dan,453.9,3.239,455.5195,0.0,0.0,0.3
let me give you something nice to make,455.88,2.759,457.2595,0.4215,0.6,0.7
you go to sleep when you wake up again,457.139,3.18,458.729,0.0,0.0,0.2
it's all over,458.639,3.12,460.199,0.0,0.0,-0.7
and you'll be able to see properly again,460.319,3.78,462.209,0.0,0.25,0.6
oh Mommy they want to cut my hair off,461.759,5.16,464.339,-0.2023,0.0,-0.7
but darling it'll grow again oh must I,464.099,4.681,466.4395,0.7351,0.0,0.4
stay here Mommy Mr Joyce will take great,466.919,5.041,469.4395,0.6249,0.8,0.7
care of you oh don't go please Mommy,468.78,4.38,470.97,0.3045,0.0,0.8
how would you like your mother to stay,471.96,2.94,473.43,0.3612,0.0,0.8
with you till you go to sleep can't you,473.16,3.479,474.8995000000001,0.0,0.0,0.7
stay with me until I wake up again,474.9,3.06,476.43,0.0,0.0,0.7
she's gonna stay with you all the time,476.639,4.861,479.0695,0.0,0.0,0.8
if she likes oh yes please Mommy,477.96,7.459,481.6895,0.7783,0.0,0.8
he says you can all right darling,481.5,3.919,483.4595,0.5859,0.2857142857142857,0.8
confidence,592.7,3.46,594.4300000000001,0.5106,0.0,0.8
certain who is about to operate is often,594.24,4.26,596.37,0.2732,0.21428571428571427,0.4
as nervous as a prima donna,596.16,4.26,598.29,-0.2732,0.0,0.4
this was exaggerated in the present Case,598.5,3.839,600.4195,-0.1027,-0.25,-0.7
by the feverish devotion of the child's,600.42,3.0,601.92,0.4588,-0.1,0.6
invaded itself to Michael Joyce and,603.42,4.38,605.61,0.0,0.0,0.7
robbed him of that cold Detachment which,605.88,4.56,608.16,0.0,-0.6,0.3
is a doctor's great strengths,607.8,4.92,610.26,0.7783,0.8,0.8
never before he been so acutely aware of,610.44,3.6,612.24,0.0,0.25,0.5
the identity of the piece of human,612.72,3.72,614.58,0.0,0.0,0.4
material he was working on,614.04,3.96,616.02,0.0,0.0,0.2
as he took the scalpel and made the,616.44,3.36,618.12,0.0,0.0,-0.7
first incision,618.0,3.48,619.74,0.0,0.25,0.2
and as the sister handed him the artery,619.8,4.159,621.8795,0.0,0.0,0.4
child took the anesthetic easily and the,667.38,3.78,669.27,0.34,0.43333333333333335,0.7
foreign body was located and,669.899,4.221,672.0095,0.0,-0.125,-0.7
successfully removed,671.16,2.96,672.64,0.4939,0.75,0.7
the chief Safra of course was The,679.019,3.0,680.519,0.0,0.0,0.2
Wretched woman who had been pacing up,680.64,3.72,682.5,0.0,0.0,-0.7
and down the waiting room for two hours,682.019,4.141,684.0895,0.0,-0.15555555555555559,-0.7
she broke down as soon as Michael Joyce,684.36,3.419,686.0695000000001,-0.4215,-0.15555555555555559,-0.7
came in and made his report,686.16,3.419,687.8695,0.0,0.0,0.4
and only pulled herself together when,687.779,3.421,689.4895,0.0,0.0,0.2
she remembered rather guiltily as a,689.579,3.121,691.1395,-0.2732,-0.5,-0.4
promise she'd made to Anne to stay with,691.2,3.78,693.09,0.3182,0.0,0.4
her throughout the operation,692.7,3.72,694.5600000000001,0.0,0.0,0.6
she was anxious to get back to her,694.98,4.94,697.45,-0.25,-0.125,-0.7
before she came out of the anesthetic,696.42,3.5,698.17,0.0,0.0,-0.5
there was another woman in the room with,700.26,3.42,701.97,0.0,0.0,0.2
her whom she introduced is her,701.94,3.24,703.5600000000001,0.0,0.0,0.2
sister-in-law and this is Catherine,703.68,2.58,704.9699999999999,0.0,0.0,0.3
a rather overdressed young lady who,706.26,3.18,707.85,0.0,0.1,0.3
seemed to have very little interest in,708.12,3.48,709.86,0.4562,-0.24375000000000002,-0.7
Anne's welfare,709.44,3.899,711.3895,0.0,0.0,0.6
they had to wait some weeks to find out,711.6,3.179,713.1895000000001,0.0,0.0,-0.4
whether the operation had actually,713.339,4.62,715.649,0.0,0.0,0.2
succeeded in Saving Anne's eyesight,714.779,4.5,717.029,0.4215,0.0,0.8
meanwhile they shared the daily,717.959,4.38,720.149,0.34,0.0,0.2
uncertainties and anxieties,719.279,5.161,721.8595,-0.4588,0.0,-0.7
am I right depended more and more on the,722.339,4.62,724.649,0.0,0.42857142857142855,0.3
feeling of confidence which he gave her,724.44,4.2,726.5400000000001,0.5859,0.0,0.8
and when it became obvious that Anne was,726.959,3.12,728.5189999999999,0.0,0.0,0.4
on her way to recovery as she was,728.64,3.6,730.4399999999999,0.0,0.0,0.4
tremendously grateful to him,730.079,4.021,732.0894999999999,0.5095,0.3333333333333333,0.9
a feeling which Michael Joyce did not,732.24,3.839,734.1595,0.128,0.0,0.5
mistake but he knew that his own,734.1,3.419,735.8095000000001,-0.1779,0.6,0.2
interest in hair was greater than it,736.079,2.88,737.519,0.6705,0.5,0.8
without admitting it to himself he began,738.959,4.021,740.9694999999999,0.0,0.0,0.2
to dread the day when the job will be,741.36,2.7,742.71,-0.4588,0.0,-0.7
the day of the final examination after,744.06,3.959,746.0395,0.0,0.0,0.3
which Anne and her mother were to return,746.459,4.141,748.5295,0.0,0.0,0.2
to their home in the country and at I,748.019,4.081,750.0595,0.0,0.0,0.2
win the pictures last night the first,750.6,5.479,753.3395,0.5859,0.35000000000000003,0.6
time for over a year it was all colored,752.1,3.979,754.0895,0.0,0.0,0.4
I don't suppose we shall see you again,757.68,4.56,759.9599999999999,0.0,0.0,-0.7
I hope you will,760.5,4.019,762.5095,0.4404,0.0,0.7
I hope so too,762.24,4.38,764.4300000000001,0.4404,0.0,0.7
not professionally of course the fans,764.519,4.081,766.5595,0.0,-0.05,0.3
come out mummy we're going to the park,766.62,5.1,769.17,0.0,0.0,0.7
shall we goodbye,768.6,6.359,771.7795,0.0,0.0,-0.5
are you really going to the park yes why,771.72,5.16,774.3000000000001,0.4019,0.2,0.8
do you mind if I go with you of course,774.959,4.161,777.0395,0.0,0.0,0.4
but I want you to tell someone you're,779.519,3.181,781.1095,0.1154,0.0,0.2
don't tell them when I get back then,782.7,4.319,784.8595,0.0,0.0,-0.7
there can be no mistake about it,784.38,4.44,786.6,0.2584,0.0,0.8
you should have said goodbye when that,787.019,3.0,788.519,0.0,0.0,-0.7
relationship came to its natural,788.82,3.6,790.62,0.3612,0.1,0.2
conclusion but he couldn't bring himself,790.019,3.661,791.8495,0.0,0.0,-0.7
she represented all the things that were,793.68,3.24,795.3,0.0,0.0,0.5
so painfully lacking from her life,795.42,3.18,797.01,-0.5709,-0.7,0.4
devoted to textbooks and operating,796.92,3.24,798.54,0.4019,0.0,-0.8
so simple and unaffected,800.16,6.0,803.16,0.0,-0.025,0.3
she told him about Philip her husband,803.339,4.8,805.739,0.0,0.0,0.4
how his work as a geologist had kept him,806.16,3.96,808.14,0.0,0.0,0.3
apart for years at a time,808.139,3.541,809.9095,0.0,0.0,-0.7
and now he was going to give it up so,810.12,3.6,811.92,0.0,0.0,-0.7
that they could be together,811.68,3.659,813.5095,0.0,0.0,0.7
she told him how they'd helped for more,813.72,2.52,814.98,0.0,0.5,0.5
having only one she'd become all the,816.24,5.46,818.97,0.0,0.0,0.4
more nervous and possessive about Anne,817.8,6.36,820.9799999999999,-0.5509,0.5,0.7
they went on seeing each other and found,821.7,4.5,823.95,0.0,-0.125,0.7
they had the same tastes,824.16,4.32,826.3199999999999,0.0,0.0,0.6
they both like music fell into the habit,826.2,4.68,828.5400000000001,0.3612,0.0,0.4
of going to concerts together,828.48,4.2,830.58,0.0,0.0,0.7
sometimes she'd come and play the piano,830.88,4.2,832.98,0.34,0.0,0.4
at his house,832.68,25.81,845.5849999999999,0.0,0.0,0.4
really should have stayed in town only I,877.459,4.24,879.579,0.0,0.1,-0.7
hate leaving Anne alone at night I'm,880.139,3.421,881.8495,-0.6908,-0.8,-0.7
relying on you to show me the way,881.699,2.88,883.139,0.0,0.0,0.7
yeah you don't know this part of the,883.56,4.399,885.7594999999999,0.296,0.0,0.4
country oh I know the road,884.579,3.38,886.269,0.0,0.0,0.7
wait a minute,888.18,4.44,890.4,0.0,0.0,0.3
and we lost,890.82,4.319,892.9795,-0.3182,0.0,-0.7
are we doing right that's our Chapel no,892.62,4.019,894.6295,-0.296,0.2857142857142857,0.2
Chapel yes you can see it from my,895.139,3.06,896.669,0.4019,0.0,0.4
bedroom window draw up when we come to,896.639,3.421,898.3495,0.0,0.0,0.3
it I must show it to you all right there,898.199,3.0,899.699,0.0,0.2857142857142857,0.6
used to be great directions in the,900.06,3.86,901.99,0.6249,0.8,0.7
family about it,901.199,2.721,902.5595,0.0,0.0,-0.7
when the wind's in our Direction you can,916.44,4.139,918.5095,0.0,0.0,0.7
hear them singing I'd rather like it,918.12,5.1,920.67,0.3612,0.0,0.7
sounds good to cross and,920.579,3.961,922.5595,0.4404,0.35,0.7
I don't know,923.22,3.299,924.8695,0.0,0.0,0.2
it's rather peaceful,924.54,3.96,926.52,0.4939,0.25,0.7
some people hate it capable will try and,926.519,3.241,928.1395,-0.2732,-0.30000000000000004,-0.7
get Philip to sell the house that was,928.5,3.12,930.06,0.0,0.0,-0.7
before she was married of course,929.76,3.6,931.56,0.0,0.25,0.2
then after she came back here after her,931.62,3.48,933.36,0.0,0.0,0.2
husband was killed she started all over,933.36,2.76,934.74,-0.6705,-0.2,-0.8
she says clay always plays out of two,936.12,3.839,938.0395,0.25,0.0,0.4
who's Clay oh God no he plays the organ,937.74,3.36,939.42,-0.212,0.0,-0.7
okay thinks we ought to get rid of him,941.1,2.94,942.57,0.2263,0.5,-0.7
because of it why it doesn't affect his,942.3,3.479,944.0395,0.0,0.0,-0.7
gardening oh no,944.04,3.539,945.8095,-0.296,0.0,0.2
no it's just that Kate thinks that,945.779,3.06,947.309,-0.296,0.0,0.2
it's a job he might go into another,947.579,2.341,948.7495,0.0,0.0,0.2
district and then there wouldn't be,948.839,3.18,950.429,0.0,0.0,0.4
anyone to play the organ it was a kid my,949.92,4.2,952.02,0.34,0.0,0.4
sister-in-law you met her one day at the,952.019,4.26,954.149,0.0,0.0,0.2
hospital did I,954.12,3.779,956.0095,0.0,0.0,-0.7
don't you even remember the people you,956.279,2.401,957.4795,0.0,0.0,-0.7
I remember the important ones,958.68,5.48,961.42,0.2023,0.4,0.6
the ones I want to remember,961.199,2.961,962.6795,0.0772,0.0,0.7
that's our house up there,965.339,3.321,966.9995,0.0,0.0,0.7
there's something I've been wanting to,970.92,3.3,972.57,0.0,0.0,0.2
ask you all evening,972.18,4.14,974.25,0.0,0.0,0.4
yes it's just,974.22,4.34,976.39,0.4019,0.0,0.2
are you divorced,976.32,3.92,978.28,0.0,0.0,-0.5
Donna doesn't want to divorce,980.24,5.62,983.05,-0.0572,0.0,0.5
why'd you ask,984.0,5.399,986.6995,0.0,0.0,-0.7
oh no reason I just wondered we ought to,985.86,6.22,988.97,-0.296,0.0,-0.7
go you must be late,989.399,10.421,994.6095,0.0,-0.3,-0.7
when Emma came up to London for the day,1000.38,4.019,1002.3895,0.0,0.0,0.4
she made a habit of calling in at,1002.899,3.0,1004.399,0.0,0.0,-0.7
Michael's house in Harley Street after,1004.399,3.0,1005.899,0.0,0.0,0.4
the day shopping,1005.899,2.761,1007.2795,0.0,0.0,0.6
and often they'd have dinner together,1007.399,3.86,1009.329,0.0,0.0,0.7
afterwards,1008.66,2.599,1009.9595,0.0,0.0,0.2
hello hello,1017.98,4.18,1020.07,0.0,0.0,0.5
I'm sorry I had to keep you waiting I,1019.959,3.521,1021.7195,-0.0772,-0.5,-0.7
got messed up with my appointments this,1022.16,2.759,1023.5395,-0.34,0.0,-0.7
afternoon it doesn't matter come and,1023.48,3.38,1025.17,-0.0191,0.0,0.3
the record ends made it's almost sounds,1026.86,4.229,1028.9744999999998,0.0,0.0,0.7
as though she were a real pianist,1029.66,2.01,1030.6650000000002,0.0,0.2,0.4
this is Madam we walk,1033.199,5.041,1035.7195000000002,0.0,0.0,0.2
here come on,1036.98,4.8,1039.38,0.0,0.0,0.4
of course it is quite a professional job,1038.24,6.7,1041.59,0.0,0.1,0.7
that was a mistake she always goes wrong,1045.699,3.22,1047.309,-0.6705,-0.5,-0.7
there but we're going to have another,1047.959,3.781,1049.8495,0.0,0.0,0.4
one made without any mistakes,1048.919,5.581,1051.7095000000002,0.2755,0.0,0.8
that's slightly sorry,1051.74,5.22,1054.35,-0.0018,-0.5,-0.4
she can play it really this is where she,1054.5,4.82,1056.91,0.34,0.2,0.4
goes wrong,1056.96,2.36,1058.14,-0.4767,-0.5,-0.7
she used to play very well,1067.94,3.9,1069.89,0.5849,0.2,0.6
after the accident of course she had to,1070.28,3.899,1072.2295,-0.4767,0.0,-0.7
play from memory I made her go on,1071.84,4.32,1074.0,0.34,0.0,0.4
practicing,1074.179,5.541,1076.9495000000002,0.0,0.0,0.6
Emma I do love your husband,1076.16,3.56,1077.94,0.6369,0.5,0.6
well do you,1082.52,2.779,1083.9095,0.2732,0.0,0.2
I don't know how to answer that question,1085.64,5.06,1088.17,0.0,0.0,-0.5
but you know why I asked,1087.14,3.56,1088.92,0.0,0.0,0.2
well Michael I don't know what to say,1093.74,4.38,1095.93,0.2732,0.0,-0.7
Philip and I have been together for so,1096.08,3.18,1097.6699999999998,0.0,0.0,0.7
I love you Emma,1099.26,3.08,1100.8,0.6369,0.5,0.8
you shouldn't have told me,1102.5,3.38,1104.19,0.0,0.0,-0.7
we kept quiet about it we might have,1105.919,3.541,1107.6895000000002,0.0,0.0,-0.7
gone on seeing each other,1107.419,5.0,1109.919,0.0,-0.125,-0.7
and it wouldn't have worked,1109.46,2.959,1110.9395,0.0,0.0,0.5
I wanted you to know,1115.16,3.259,1116.7895,0.0,0.0,0.4
I did know Michael,1118.64,3.08,1120.18,0.0,0.0,0.4
tried not to recognize it and try to,1125.48,3.84,1127.4,0.0,0.0,0.4
tell myself that something would happen,1128.12,2.88,1129.56,0.0,0.0,0.2
to make it all right,1129.32,3.599,1131.1195,0.0,0.2857142857142857,0.7
I knew nothing could,1131.0,3.9,1132.95,0.0,0.0,-0.7
it could never be all right,1132.919,4.021,1134.9295000000002,0.0,0.2857142857142857,-0.7
neither of us is free or ever likely to,1134.9,3.18,1136.49,0.5106,0.2,-0.7
there's nothing we can do about it,1138.08,4.02,1140.09,0.0,0.0,-0.7
we won't see each other again after,1140.6,3.8,1142.5,0.0,-0.125,0.7
oh Michael so shall I,1149.539,5.301,1152.1895,0.0,0.0,-0.7
it became more and more difficult for,1178.179,4.061,1180.2095000000002,-0.469,0.16666666666666666,-0.7
them to end their Association than,1180.38,3.96,1182.36,0.0,0.0,-0.7
another was happy about it,1182.24,4.2,1184.34,0.5719,0.8,0.7
Emma's husband was giving up the work he,1184.34,4.199,1186.4395,0.34,0.0,-0.7
liked her to be with that,1186.44,4.5,1188.69,0.4215,0.6,0.6
she was torn between her loyalty towards,1188.539,6.421,1191.7495,0.3612,0.0,0.2
him and her love Michael Joyce,1190.94,6.06,1193.97,0.6369,0.5,0.7
decided to write to her husband and,1194.96,3.9,1196.91,0.0,0.0,0.4
explain what had happened,1197.0,3.32,1198.66,0.0,0.0,0.2
to ask him to release her,1198.86,10.98,1204.35,0.0,0.0,-0.7
I can't send it can I,1209.84,4.32,1212.0,0.0,0.0,-0.7
no he can't,1211.76,5.1,1214.31,-0.296,0.0,-0.7
it would be too unfair,1214.16,4.8,1216.5600000000002,-0.4767,-0.5,-0.7
okay and I'm thinking of of course yes,1216.86,3.72,1218.7199999999998,0.5574,0.5,0.4
well there's your answer,1218.96,4.56,1221.24,0.2732,0.0,0.3
certainly wouldn't be fair to her,1220.58,4.86,1223.01,0.1124,0.45714285714285713,-0.7
does any one thing for us to do I'm,1223.52,4.34,1225.69,0.0,0.0,-0.7
goodbye Michael,1229.52,7.2,1233.12,0.0,0.0,-0.5
no don't come near me,1236.72,6.98,1240.21,-0.296,0.1,-0.8
never see each other again,1240.2,3.5,1241.95,0.0,-0.125,-0.7
available about Mrs Wright,1284.72,3.38,1286.41,0.0,0.4,0.7
this is right,1288.14,5.3,1290.7900000000002,0.0,0.2857142857142857,0.4
I remember my little girl,1289.76,3.68,1291.6,0.0,-0.1875,0.7
what about you who oh this is right she,1304.52,4.86,1306.95,0.0,0.2857142857142857,-0.7
fell out of the window and broke her,1308.12,2.54,1309.39,-0.4215,0.0,0.4
it was established at the inquest,1321.62,4.74,1323.9899999999998,0.0,0.0,0.2
that the Fatal fall took place at about,1324.38,4.14,1326.45,-0.5423,0.0,-0.7
six o'clock in the evening,1326.36,3.54,1328.13,0.0,0.0,0.2
the only other people in the house at,1328.52,3.6,1330.32,0.0,-0.0625,0.2
the time were the child and,1329.9,4.68,1332.24,0.0,0.0,0.3
and a housemaid who testified that,1332.12,4.26,1334.25,0.0,0.0,0.3
earlier in the afternoon Mrs Catherine,1334.58,4.92,1337.04,0.0,0.0,0.45
Howard had visited the house,1336.38,6.179,1339.4695000000002,0.0,0.0,0.2
did you see Mrs Howard leave yes sir I,1339.5,5.22,1342.11,0.3612,0.0,0.2
saw her get into a car and drive away at,1342.559,4.681,1344.8995,0.0,0.0,-0.7
about what time well a little before six,1344.72,4.56,1347.0,0.2732,-0.1875,0.3
I should say sir and it was some minutes,1347.24,4.02,1349.25,0.0,0.0,0.2
later that you heard a noise as of,1349.28,3.96,1351.26,0.0,0.0,0.2
someone falling yes,1351.26,5.899,1354.2095,0.2732,0.0,-0.5
that will be all respond thank you,1353.24,3.919,1355.1995,0.3612,0.0,0.7
repeat after me I swear by almighty God,1364.64,4.62,1366.95,0.2263,0.0,0.7
I swear by almighty God and I will speak,1367.58,3.24,1369.1999999999998,0.2263,0.0,0.8
the truth but I will speak the truth the,1369.26,2.94,1370.73,0.5574,0.0,0.7
whole truth the whole truth and nothing,1370.82,3.479,1372.5594999999998,0.5574,0.2,0.2
but the truth about the truth you are,1372.2,5.04,1374.72,0.7096,0.0,0.2
Mrs Catherine Hart yes your address is I,1374.299,5.461,1377.0295,0.4019,0.0,0.7
live at the Arcadia Hotel yes,1377.24,4.439,1379.4595,0.4019,0.13636363636363635,0.3
and what was your relationship to the,1379.76,3.659,1381.5895,0.0,0.0,0.2
deceased she was my sister-in-law she,1381.679,4.081,1383.7195000000002,0.0,0.0,-0.7
was married to my brother Philip when,1383.419,4.981,1385.9095000000002,0.0,0.25,0.2
did you last see Mrs Wright alive about,1385.76,4.14,1387.83,0.3818,0.05,-0.8
six o'clock on the evening of the,1388.4,3.0,1389.9,0.0,0.0,0.2
