text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
mankind industry is essential and I see,191.84,4.24,193.96,0.0,0.0,0.7,0.17450191164668846,0.0805344658452622,0.0596792263874071
a reason why this young man who my niece,194.0,3.56,195.78,0.0,0.1,0.5,0.1741901510949807,0.08052417969934227,0.05986749924292366
has got herself engaged to should not,196.08,3.96,198.06,0.4019,0.0,-0.7,0.17379071103228194,0.08050749959180496,0.060105204252088616
conform to the customs of his,197.56,6.88,201.0,0.0,0.0,0.4,0.17326135789462463,0.0804795947870654,0.06041447023093307
country ah here's my niece,200.04,4.4,202.24,0.0,0.0,0.7,0.17303336069164893,0.0804656133136617,0.0605457514494839
mother hello Isabelle hello Mr M this is,212.799,5.561,215.5795,0.0,0.0,0.4,0.17041245056161572,0.08022692768494344,0.06198080776100974
my daughter Isabelle how do you doing M,215.879,5.521,218.6395,0.0,0.0,0.7,0.16977026850523086,0.08014802580195111,0.062313582888247704
where's Larry late oh poor sweet I,218.36,4.799,220.7595,-0.0258,-0.1166666666666666,0.4,0.1693169544294513,0.08008776228400818,0.06254438948152564
suppose he forgot to wind his watch last,221.4,4.199,223.4995,0.0,0.0,0.3,0.16872116747531737,0.08000292125988596,0.06284273368482508
night as usual you wouldn't know about,223.159,4.601,225.4595,0.0,-0.25,-0.7,0.16828830858403854,0.07993732466114475,0.06305601086874041
Larry say mother you know you've mixed,225.599,5.161,228.1795,0.0,0.0,0.3,0.16767864198916238,0.07983936511166234,0.06335155325170382
up the cards I Sophie dear hello this is,227.76,5.119,230.3195,0.3818,0.0,0.4,0.16719184897422246,0.07975652420190307,0.06358353696041957
Sophie Nelson Mr Somerset mom Sophie is,230.76,3.72,232.62,0.0,0.0,0.5,0.16666174588920657,0.07966168982159814,0.06383220075221313
a neighbor of ours in the country how do,232.879,3.841,234.7995,0.0,0.0,0.3,0.16615320256541222,0.07956621830350882,0.064066930951339
you doing you look Charming Sophie yes,234.48,5.399,237.1795,0.7579,0.7,0.7,0.16559105519940273,0.07945559710688388,0.06432211206172152
doesn't she excuse us come here I want,236.72,4.439,238.9395,0.0201,-0.05,0.4,0.16517089615649047,0.0793694467871949,0.06450993070790866
to have a look at,239.879,4.521,242.1395,0.0,0.0,0.4,0.16439759052361497,0.07920316165463546,0.06484918554015212
you selfie selfie you look lovely it's,241.159,5.761,244.0395,0.5859,0.5,0.7,0.16393289672424355,0.07909843662734879,0.06504908208939662
the dress you sure you don't mind my,244.4,4.559,246.6795,0.3182,0.5,0.3,0.16328061551143336,0.07894536727009405,0.06532469264236734
wearing it oh of course not if you'd,246.92,3.92,248.88,0.0,0.0,0.7,0.16273125538628097,0.07881095373972791,0.0655523319383804
like it take it as a present oh Isabelle,248.959,4.161,251.0395,0.3612,0.0,-0.7,0.1621873014718407,0.0786729080670436,0.06577371292008095
that's all sweet of you it' be such a,250.84,3.8,252.74,0.4588,0.175,0.7,0.1617557071796823,0.07855986421956124,0.06594653031788465
surprise for Bob to see me decently,253.12,3.72,254.98,0.2732,0.1666666666666666,0.3,0.16118295346038689,0.07840503706369441,0.06617200657241028
dressed for once oh you know Bob's much,254.64,3.559,256.4195,0.0,0.2,0.6,0.16081242147983493,0.07830194391535193,0.06631552974836662
too much in love with you to notice what,256.84,3.76,258.72,0.6369,0.5,0.8,0.16021640932284656,0.07813126729014712,0.06654252982909768
you wear he's no more crazy about me,258.199,3.881,260.1395,0.0333,-0.425,-0.7,0.15984635457656482,0.07802227691207167,0.06668107404704982
than I am about,260.6,3.96,262.58000000000004,0.0,0.0,-0.5,0.159206203309897,0.07782824538054521,0.0669163995927012
him I don't think anyone ever loved,262.08,5.559,264.8595,0.5994,0.7,-0.7,0.15860397824423333,0.07763931904526458,0.06713275263218939
anyone as I love him isn't it Heavenly,264.56,4.04,266.58,0.2453,0.5,0.8,0.1581468050190432,0.0774917322863676,0.06729372915104483
alive hi hello gray hello gray may I,268.6,7.319,272.2595,0.3818,0.1,0.4,0.1566226925157761,0.07697342936556599,0.06780989902731034
break this up sure,272.56,7.6,276.36,0.3182,0.5,0.4,0.1555093155147438,0.07656882679189675,0.06816684057997582
hello you look lovely thanks,275.919,4.241,278.0395,0.7717,0.35,0.7,0.1550504547583863,0.07639557770037858,0.06830894349058295
sir hello Sophie hello may I get you one,280.44,6.24,283.56,0.0,0.0,0.3,0.15353179601018307,0.07579458132115556,0.06875810380457566
miss um Miss Nelson is yeah Sophie,284.16,6.16,287.24,0.0,0.0,0.3,0.15251161430663226,0.0753665265057277,0.0690412880794572
Nelson I'd love it only no I guess I,286.68,6.4,289.88,0.4588,0.25,0.3,0.15177642822833723,0.07504562214396995,0.06923593235909452
better not why was one with cocktails oh,290.32,6.24,293.44,0.4404,0.5,0.2,0.15078125401259151,0.0745942655505025,0.06948658450322669
nothing only I I promised Bob I wouldn't,293.08,6.36,296.26,0.3612,0.0,0.3,0.14999030190863166,0.07422129966801927,0.06967507691647375
who's Bob my boyfriend he doesn't like,296.56,5.04,299.08,-0.2755,0.0,-0.7,0.14919741901277167,0.07383446637844639,0.06985429861978038
me me to drink he thinks I'm too fond of,299.44,5.759,302.3195,0.4404,0.0,0.2,0.14828468476729667,0.07337270313354997,0.07004828723869122
him which is Bob oh he isn't here he's,301.6,5.56,304.38,0.0,0.0,-0.7,0.1477033211398972,0.07306918717112582,0.07016482777100443
working he's putting himself through law,305.199,3.961,307.1795,0.0,0.0,0.5,0.14691273969738722,0.07264442351704573,0.0703143496718026
school but he's going to drop in later,307.16,3.759,309.03950000000003,-0.3919,0.0,0.4,0.14638718124513672,0.072354225239226,0.07040792592456034
and take me home will you have one of,309.16,4.319,311.3195,0.0,0.0,0.4,0.14574280990179042,0.0719897018117986,0.07051618166282232
these if my man Joseph Could See Me Now,310.919,5.921,313.8795,0.0,0.0,0.8,0.14501935217297748,0.07156873704685472,0.07062904925571493
I give you my word he'd faint dead,313.479,6.0,316.479,-0.6486,-0.35,0.8,0.14428505730113944,0.07112848437871734,0.07073400094152123
away you're a great friend of Mr templon,316.84,4.52,319.1,0.8074,0.8,-0.7,0.14354531453821048,0.07067137477399811,0.07082969219787064
aren't you I wouldn't say that OT has no,319.479,3.72,321.339,-0.296,0.0,0.2,0.14291410708251098,0.07027025138201463,0.07090317156782557
friends only,321.36,4.16,323.44,0.4767,0.0,-0.7,0.14232258270859469,0.06988484053315704,0.0709650314710346
acquaintances he's an awful snob isn't,323.199,5.0,325.699,-0.7184,-0.7885598435286317,0.7,0.14168759459031283,0.06946061245232849,0.07102371589614116
he awful but he's kind and generous,325.52,4.119,327.5795,0.8422,-0.2,0.3,0.14115994013099606,0.06909961757066929,0.07106625522648044
people laugh at him behind his back to,328.199,3.681,330.03950000000003,0.5574,-0.0333333333333333,-0.7,0.14047116583845082,0.06861650472614347,0.0711130622612299
eat his food and drink his wine oh Mr,329.639,5.241,332.2595,0.0,0.0,0.4,0.13985122032294015,0.06816983980278848,0.07114652317943326
Mom Mr Mom you're next to Mother s for,331.88,4.12,333.94,0.0,0.0,0.2,0.13938307672632896,0.06782491676799676,0.07116620535751461
you're next to gray at the end of the,334.88,5.84,337.8,0.0,0.0,0.4,0.13831197065350434,0.06701018875939621,0.07119255877654004
cable that's us Mr Mom Mr mat Isabelle,336.0,8.199,340.0995,0.0,0.0,0.4,0.13767696602523716,0.06650978645440364,0.0711954827430499
dinner my fellow oh,340.72,8.24,344.84000000000003,0.0,0.0,0.4,0.1363761416982874,0.06544216938108792,0.07117046547876352
yeah and who's Mr Matan oh great he's,344.199,6.641,347.5195,0.743,0.8,0.2,0.13564632232675444,0.06481695600902412,0.07113732875555127
our millionaire his father's a big,348.96,3.799,350.8595,0.0,0.0,0.4,0.1347427115851747,0.06401528946975064,0.07107625347973352
broker and we're proud of him he gives,350.84,5.28,353.48,0.4767,0.8,0.7,0.1340388743431986,0.06336875465911646,0.07101262568644728
us class but he's nice I know several,352.759,4.72,355.119,0.5719,0.3,0.4,0.13360109096572037,0.06295644545419019,0.07096567044920268
girls who T but nothing short of,356.12,3.919,358.0795,0.0,0.0,0.7,0.13281534758909241,0.062196074559091485,0.07086663757279996
murdered again they haven't a chance,357.479,4.641,359.7995,-0.7303,0.0,-0.8,0.1323619508303612,0.061744996581000494,0.07080056313899775
why not he's so much in love with,360.039,4.841,362.4595,0.6666,0.5,0.5,0.13166549912724815,0.061033785291133597,0.07068580008905051
Isabella he can't see straight I see and,362.12,4.359,364.2995,-0.1695,0.2,0.4,0.13118724758597666,0.06053206467043351,0.0705973425150684
she's in love with Larry,364.88,3.599,366.6795,0.6369,0.5,0.6,0.13057308087445643,0.05987116029746719,0.07047174036190791
Daryl I suppose that does complicate,366.479,4.201,368.5795,0.0,0.0,-0.5,0.13008651272495345,0.05933380332476915,0.07036228517503187
matters it does if you're as high,368.479,7.28,372.119,0.0258,0.16,0.4,0.1291891606778939,0.058309686102861295,0.07013649170086465
principled as gray is and Larry isn't,370.68,5.079,373.2195,0.0,0.0,0.4,0.1289125331765366,0.057985248198406496,0.07006056195086803
here oh yes he's just coming in now way,382.96,5.44,385.68,0.4019,0.0,0.4,0.12585530679537074,0.05412279393421903,0.06901986010074607
over there look come on,385.52,3.92,387.48,0.0,0.0,0.7,0.12542453934812495,0.05353752502528149,0.06884319224746971
this is the young man of whom I write he,400.68,5.76,403.56,0.0,0.1,0.6,0.12168678686937598,0.048034070305890006,0.06699570385961226
is not famous it may be that when his,403.56,5.4,406.26,0.0,-0.25,-0.7,0.12107730416237238,0.04706516624579398,0.06664107661289075
life at last comes to an end he will,406.44,4.759,408.8195,0.0,0.0,-0.8,0.12050397689206287,0.04613579941071468,0.06629395732739768
leave no more trace of his soen on this,408.96,5.079,411.4995,-0.34,-0.25,-0.7,0.1199081443337851,0.04515172226914265,0.06591940649208126
Earth than a stone thrown into a river,411.199,4.761,413.5795,0.0,0.0,0.7,0.11944877676062321,0.04438049221836552,0.06562110464601441
leaves on the surface of the,414.039,4.401,416.2395,0.0,0.0,0.2,0.11886510420551229,0.04338502749212727,0.06523021225701914
water yet it may be that the way of life,415.96,4.959,418.4395,0.0,0.0,0.2,0.11838548353812148,0.042554188539451754,0.06489915630929256
he has chosen for himself himself may,418.44,4.159,420.5195,0.0,0.0,0.4,0.11793453843746056,0.04176262347938212,0.06457987743953393
have an Ever growing influence over his,420.919,5.041,423.4395,0.1779,0.0,0.7,0.11730546840833081,0.040641846685548065,0.06412166837669975
fellow men so that long after his death,422.599,5.761,425.4795,-0.5994,-0.05,0.6,0.11686865235731954,0.03985247782634093,0.06379483547945365
perhaps it may be realized that there,425.96,7.04,429.48,0.0,0.0,0.2,0.11601814221733904,0.03829007833572715,0.06313850885617549
lived in this age a very remarkable,428.36,7.519,432.1195,0.5984,0.8858325768618623,0.7,0.11546120834120925,0.03724929579153261,0.06269474971986742
creature you're very late Larry I'm,433.0,5.479,435.7395,0.0,-0.39,-0.7,0.11470255218885693,0.035809885120517984,0.062072971586520795
sorry Sophie where's Mr M evidently,435.879,4.281,438.0195,-0.0772,-0.125,0.2,0.11422764080674287,0.034896573531475454,0.06167387111542578
Larry hasn't learned that punctuality is,438.479,4.361,440.6595,0.0,0.0,-0.7,0.11368041554765795,0.03383295733939403,0.06120485568655912
the politeness of Kings Mr M this is,440.16,5.479,442.8995000000001,0.0,0.0,0.4,0.11321825064081951,0.03292564047077501,0.06080132741618656
Larry Dar Louisa when can we start Mr,442.84,5.84,445.76,0.0,0.0,0.2,0.11263078182450986,0.03176090878546988,0.060278908605293946
M's a novelist darling Oh I may as well,445.639,4.68,447.979,0.7096,0.0,0.7,0.11217705400306269,0.030852976457385405,0.0598683985911389
tell you that Larry is very stupid and,448.68,3.68,450.52,-0.5709,-0.7885598435286317,-0.8,0.11165950625911272,0.029808892782828292,0.05939295734494105
uneducated he knows nothing about,450.319,4.681,452.6595,0.0,0.0,-0.7,0.11122531903415804,0.028926384194403937,0.05898840400229772
anything except flying but when he came,452.36,4.6,454.66,0.0,0.0,0.3,0.11082057823429445,0.02809859530382146,0.05860679340205099
back he looked so lovely in his uniform,455.0,3.52,456.76,0.7065,0.25,0.8,0.11039692412921234,0.027227104923913368,0.05820288744485683
I camped on his doorstep until he,456.96,3.76,458.84,0.0,0.0,-0.8,0.109978464512348,0.02636155082132569,0.05779963933396727
consented to marry me the competition,458.52,3.76,460.4,0.0,0.0,0.4,0.10966533497760866,0.025710956862335717,0.05749521651178859
was awful don't believe a word she says,460.72,3.68,462.56,-0.4588,-0.7885598435286317,-0.9,0.10923272264085147,0.02480827813255742,0.05707103385173843
Mr Mom Isabelle is not a bad girl really,462.28,5.039,464.7995,0.431,0.2749999999999999,0.7,0.10878527858332925,0.02387030736550249,0.05662813276204341
but she's a terrible liar dinner oh oh,464.4,4.68,466.74,-0.8625,-0.7885598435286317,-0.7,0.10839840505298294,0.023056045999068304,0.056241958480861554
yes I've seen you,467.319,5.041,469.8395,0.4019,0.0,0.6,0.10778191792470956,0.02175292504519784,0.05562083585400559
before Oh when I happened to have a job,469.08,4.44,471.3,0.0,0.0,-0.5,0.10749198982770831,0.02113796386374959,0.055326454608697416
of work to do and I went into the,472.36,3.08,473.9,0.0,0.0,0.2,0.10697665199567478,0.020042005117298967,0.05479991302807372
library I saw you when I went in there,473.52,3.32,475.18,0.0,0.0,0.3,0.10672328718133264,0.019501986799404757,0.05453960375939077
early this morning and when I came back,475.44,3.28,477.08,0.0,0.05,0.2,0.10634756713514598,0.01869994962153778,0.05415198538747574
from lunch you was still there to tell,476.84,2.84,478.26,0.0,0.0,0.2,0.10611442625423162,0.018201629216566536,0.05391056568304433
you the truth I forgot forgot about,478.72,2.64,480.04,0.3182,0.0,-0.7,0.10576299744159118,0.01744970722023675,0.05354546775296731
lunch I couldn't help it Maring your,479.68,4.0,481.68,-0.3089,0.0,-0.7,0.10543945061876325,0.01675678402351251,0.053208179370824726
power of concentration well it was that,481.36,3.92,483.32,0.2732,0.0,0.7,0.10511610016867294,0.016063821781021767,0.05287010218282813
kind of a book my dear fellow you're at,483.68,4.16,485.76,0.3818,0.6,0.6,0.10463530744513995,0.015032958402046975,0.052365817091098985
the end of the table with my,485.28,6.44,488.5,0.0,0.0,0.4,0.10409568842205276,0.01387587626786923,0.0517979723800403
sister gray hi there say Dad tells me,487.84,6.0,490.84,0.0,0.0,0.4,0.10363497093132547,0.012888468694408918,0.0513119835268368
you turned on that job in the office oh,491.72,4.919,494.1795,0.0,0.0,0.4,0.10297745668644995,0.011481076667792198,0.05061721979987788
Larry why have you done that I thought,493.84,4.4,496.04,0.0,0.0,-0.7,0.10261104452420773,0.010698154166385221,0.0502297606364312
it over and well I figured I'd be a,496.639,3.0,498.139,0.2732,0.0,0.3,0.1021974984895123,0.009816081325460052,0.04979247364567205
disappointment to Gray's father so I,498.24,4.6,500.54,-0.5106,-0.6,0.2,0.10172415132445585,0.008808918384449107,0.04929226636734546
decided I'd better refuse sorry old man,499.639,6.52,502.899,0.1027,0.0333333333333333,-0.7,0.10125867174952759,0.007821538293169594,0.0488010313318804
it would have been swell us working,502.84,3.319,504.4995,0.0,0.0,0.7,0.10094257490014201,0.007152999398818744,0.048467989424208345
hi brown eyes looks as if tall dark and,531.16,3.6,532.9599999999999,0.0,-0.15,-0.7,0.09524724502275803,-0.004452788042295578,0.042660357537830616
legal is standing you up tonight I'd,533.12,4.36,535.3,0.128,0.2,0.7,0.09476968531595521,-0.0053749588719019465,0.042199387453310935
like to catch him trying it your old,534.76,5.16,537.34,0.3612,0.1,0.4,0.09435181883352083,-0.006173891281564473,0.0418004290499884
friends we grew up together together I,537.48,4.12,539.54,0.4767,0.0,0.8,0.09389949925004515,-0.007030036182728678,0.041373401482355895
used to play Shortstop on his baseball,539.92,3.76,541.8,0.34,0.0,0.7,0.09343294423535364,-0.007903410751698887,0.04093840185258442
team we used to think we could look any,541.6,5.6,544.4,0.0,0.0,-0.7,0.09289370277521676,-0.0089001904639879,0.040442828398153156
10 kids ourside and could you we,543.68,8.04,547.6999999999999,0.0,0.0,-0.7,0.09220522801341983,-0.01015246437710542,0.039821800719280265
tried oh here comes my young man,547.2,4.52,549.46,0.0,0.1,0.6,0.09183609929403075,-0.010814215867070124,0.03949443198236652
now oh here you are,551.8,4.719,554.1595,0.0,0.0,0.6,0.09084345859831759,-0.012559268650463227,0.03863428368260533
hello this is Mr M Bob McDonald how do,562.079,6.081,565.1194999999999,0.0,0.0,0.3,0.08848498606057081,-0.016494413830721342,0.03671612964065637
you do are you he's the one who seems to,565.8,4.0,567.8,0.0,0.0,0.2,0.08789804161684245,-0.01742578870931497,0.03626769430146841
think he wants to marry,568.16,4.64,570.48,0.0,0.2,0.6,0.08730692270104594,-0.018343961081271475,0.0358281620695527
I can't see why but there it is I just,569.8,5.44,572.52,0.0,0.0,0.2,0.08685400290670299,-0.0190338838324607,0.03549971370240593
happen to be crazy about the girl I,572.8,3.88,574.74,-0.34,-0.6,0.7,0.0863581237850306,-0.019775625430122366,0.03514848966318561
wouldn't like him to know but just,575.24,3.52,577.0,-0.1419,0.0,-0.7,0.08585001708796575,-0.020520802143737856,0.03479777468326216
between you and me I rather like you,576.68,5.399,579.3794999999999,0.3612,0.0,0.7,0.08531135522373987,-0.02129428610336476,0.03443619344018027
myself that's,578.76,3.319,580.4195,0.0,0.0,0.4,0.08507470975582719,-0.021628704616828177,0.0342806912261947
hello Isabelle,608.519,4.161,610.5995,0.0,0.0,0.6,0.07784469031456107,-0.03046026256542004,0.030382024838774835
hello lar why didn't you tell me that Mr,610.079,4.281,612.2194999999999,0.0,0.0,-0.7,0.07743457270465927,-0.03089319922570052,0.030202051948490037
mat had offered you a,612.68,4.68,615.02,0.0,0.0,0.5,0.076719753189162,-0.03163341295088909,0.029896890672010675
what Larry why didn't you tell me that,618.839,4.961,621.3195000000001,0.0,0.0,-0.7,0.07508394944676776,-0.033262873176638966,0.029236493857548843
Mr Matan had offered you a,621.04,7.0,624.54,0.0,0.0,0.4,0.07423227835070134,-0.034078347329083485,0.028911850387544742
job answer me answer,623.8,6.279,626.9395,0.0,0.0,0.4,0.07359074254826736,-0.03467884025729825,0.0286752675083041
me well I thought I'd better not till I,628.04,3.479,629.7795,0.6124,0.5,0.2,0.07282356777795178,-0.035382237724724395,0.028400782325548813
made up my mind one way or,630.079,4.44,632.299,0.0,0.0,0.7,0.07213569654822254,-0.03600001014343847,0.02816202653178514
another you mad darling there's the,631.519,5.081,634.0595,0.1531,-0.625,0.4,0.07165091837598307,-0.036428403610662914,0.027997712726219853
horrible part about you however,634.519,3.76,636.399,-0.5423,-0.7885598435286317,-0.7,0.07100136690371091,-0.03699376841965724,0.02778240213967734
aggravating you are one can't really be,636.6,5.56,639.38,-0.296,0.2,-0.7,0.07016473461907222,-0.037708115720682174,0.027512801036419846
angry with you oh can't,638.279,3.881,640.2195,-0.5106,-0.5,-0.7,0.06992728504696705,-0.037908143363931536,0.027437787129910116
they did you see those looks Uncle,643.92,3.56,645.6999999999999,0.0,0.0,0.5,0.0683568595483055,-0.0392028817029116,0.026957091394206014
