text,start,duration,time_midpoint
nice your a girl,597.48,3.84,599.4
no yeah Redwing Orioles from Canada,610.88,8.32,615.04
huh how many you,616.839,4.921,619.2995000000001
figure about 6 or 10 if it have been a,619.2,4.199,621.2995000000001
big war party that come barging in,621.76,4.88,624.2
before this ever tangle with n yeah time,623.399,5.481,626.1395
or two I was with Martinson up on the,626.64,4.63,628.955
don't suppes put out the lantern that,635.519,4.56,637.799
wagon take,642.48,3.24,644.1
to all right gln I'll take care of,648.959,4.281,651.0994999999999
them come on get another the wagon get,656.8,5.839,659.7194999999999
of the wagon stop shooting at moon beam,659.44,5.8,662.34
hold your fire hold your fire now till,662.639,4.161,664.7195
you can see what you're shooting at,665.24,2.7,666.59
which they,666.8,3.76,668.68
W they're using that for cover beyond,670.56,4.0,672.56
the stream it seems,672.76,4.04,674.78
like keep an eye on them will you don't,674.56,4.12,676.6199999999999
let them waste any more,676.8,5.2,679.4
lead are you going to go out after them,678.68,4.64,681.0
that's better than having them come in,682.0,4.01,684.005
no need for you to go out there I know,689.8,2.96,691.28
I'll move in you try and call one up,724.16,4.44,726.38
five of them less one,854.32,26.12,867.38
right stay here I'll send you an oral,880.44,29.679,895.2795000000001
one makes fine,980.8,3.519,982.5595
you'll do exactly as I say Jeremy you'll,994.36,5.399,997.0595
Drive slowly and two hours rest at,996.519,6.44,999.739
noon what about the sh shony they might,999.759,5.841,1002.6795
come back I doubt it Indians are not I,1002.959,5.161,1005.5395
want a smooth Road no bumps you,1005.6,5.0,1008.1
understand how's Laura this morning Fair,1008.12,4.839,1010.5395
to Midland and I hope to keep her that,1010.6,5.359,1013.2795
morning good morning hey uh B that shirt,1019.839,6.561,1023.1195
I'm sorry why it needed scruffing did,1023.04,4.84,1025.46
you find it,1026.4,4.84,1028.8200000000002
mhm well thanks that's real nice of you,1027.88,4.679,1030.2195000000002
what with the excitement and everything,1031.24,3.839,1033.1595
I thought uhoh it was in the bucket I,1032.559,5.0,1035.059
used to put out the fire I'm afraid it's,1035.079,5.48,1037.819
a little scorched yeah slightly you can,1037.559,5.681,1040.3995
put out fires with sand too,1040.559,5.4,1043.259
you well Laura 5 six days will be in,1043.24,4.559,1045.5195
Portland we'll take a nice easy Trail,1045.959,3.84,1047.8790000000001
and go slow do you think you take it,1047.799,4.441,1050.0194999999999
it you're going with us no I picked out,1052.799,6.041,1055.8195
another star last night big fat yellow,1056.24,5.08,1058.78
one hanging over California it's all,1058.84,3.959,1060.8194999999998
full of gold and I'm going to try and,1061.32,3.16,1062.8999999999999
it we'll miss,1064.48,5.04,1067.0
thanks here's a present for you funny,1071.919,5.241,1074.5395
sorry you're not coming along oh I'm not,1081.2,4.88,1083.64
much at farming or ranching either,1083.2,7.16,1086.78
uh-huh well I'm was s you,1086.08,4.28,1088.22
roll we'll go slow Laura and take it,1102.64,5.88,1105.5800000000002
nice and easy get there you,1105.24,6.08,1108.28
Fire come on keep,1111.32,8.339,1115.4895
Ming get up back keep,1120.88,3.96,1122.8600000000001
Ming California's back that way I,1127.96,5.839,1130.8795
know C you could swing West along the,1133.799,5.081,1136.3395
Columbia River head down the coast,1136.6,4.36,1138.78
that's what I,1138.88,4.2,1140.98
figured I about this business of,1140.96,3.8,1142.8600000000001
ranching are you sure you're going to go,1143.08,5.24,1145.6999999999998
through with it very sure my clinic of,1144.76,6.96,1148.24
the Border a Rancher I don't get it who,1148.32,6.359,1151.4995
you running away from get out there,1151.72,5.92,1154.68
help man by the name of Glen MC,1154.679,5.201,1157.2795
clinic but what happens when he catches,1157.64,4.6,1159.94
up with you I don't think he's going to,1159.88,4.44,1162.1000000000001
catch up with it I think he died on the,1162.24,4.6,1164.54
Missouri border you're wrong he'll catch,1164.32,5.47,1167.0549999999998
up with you one of these days,1166.84,6.759,1170.2195
does the Old Gentleman know about you,1178.2,4.4,1180.4
NOP want me to tell you what'll happen,1180.52,4.519,1182.7794999999999
when he finds out maybe I'd rather wait,1182.6,5.48,1185.34
to find out for himself,1185.039,16.411,1193.2445
oh that whistle Adam we got,1211.88,5.919,1214.8395
w we got wagons coming to,1214.559,7.321,1218.2195
town H down and let her,1217.799,4.081,1219.8395
hoop yes C I got down got to blow and F,1226.08,5.88,1229.02
bus what happened she busted we never,1234.679,7.161,1238.2595000000001
should have left the,1238.919,2.921,1240.3795
Mississippi welcome to Portland glad to,1248.48,4.16,1250.56
see you sir and you little lady glad to,1250.919,4.721,1253.2795
see you where do you hail from Missouri,1252.64,4.399,1254.8395
here you got some good farming country,1255.64,3.039,1257.1595000000002
up River we have greatest country in in,1257.039,3.361,1258.7195
the world it's all wide open and yours,1258.679,3.561,1260.4595000000002
for the taking how much of a drive is it,1260.4,4.159,1262.4795000000001
2 3 weeks but I can cut that in half for,1262.24,4.2,1264.34
you a I can take you up River as far as,1264.559,3.721,1266.4195
the Rapids in my steamer think you can,1266.44,4.4,1268.64
make it maybe yes maybe no but we can,1268.28,5.92,1271.24
try I'm Tom Hendrick HRI I own the boat,1270.84,5.12,1273.3999999999999
so if we hit a rock I'll be the only one,1274.2,5.4,1276.9
to lose oh well I'm mctic this is Cole,1275.96,7.56,1279.74
here oh Jeremy Bale up,1279.6,6.88,1283.04
there my name's Don Grundy oh I run the,1283.52,5.08,1286.06
saloon in the town's only restaurant,1286.48,4.16,1288.56
good food I got me chiny,1288.6,6.64,1291.9199999999998
cook say do we know each other we do now,1290.64,7.039,1294.1595000000002
howdy pick yourself a tree and stop in,1297.679,5.48,1300.419
the shade any place suits you suits us,1300.12,4.76,1302.5
make yourselves comfortable hey we need,1303.159,4.321,1305.3195
a doctor you got one around trouble well,1304.88,5.08,1307.42
we ran into some show shies Jeremy's,1307.48,4.12,1309.54
daughter caught an arrow it's up high,1309.96,3.599,1311.7595000000001
but pretty painful well we'll take care,1311.6,6.48,1314.84
of that in no time at all all right,1313.559,4.521,1315.8195
that's my boat the river,1321.039,4.561,1323.3195
Queen all Captain mellow is about the,1323.039,4.361,1325.2195
best man in the whole Aron territory,1325.6,4.439,1327.8194999999998
with an arrowo when he's,1327.4,6.399,1330.5995
sober Captain Captain,1330.039,7.961,1334.0194999999999
Mello got a job for you Arrow wound,1333.799,7.561,1337.5795
where about right up here part of the,1338.0,5.799,1340.8995
head still in it well if you can point,1341.36,5.199,1343.9595
to it it ain't serious just leave it,1343.799,7.281,1347.4395
alone it'll fall out by itself in due,1346.559,6.801,1349.9595
time Adam what are you doing to that,1351.08,5.8,1353.98
whistle I just un busted her never,1353.36,5.319,1356.0194999999999
should have left the,1356.88,4.279,1359.0195
Mississippi about that Arrow just leave,1358.679,5.88,1361.6190000000001
it alone but it's not me it's a lady,1361.159,6.081,1364.1995000000002
over there in the first wagon well take,1364.559,5.081,1367.0995
her over to the henrik's place I'll get,1367.24,5.559,1370.0195
M kit and be along directly Adam yeah,1369.64,6.44,1372.8600000000001
fetch me a clean set of,1372.799,3.281,1374.4395
cuffs you can trust him he's a all right,1376.44,4.16,1378.52
tell you people to make themselves,1379.48,2.76,1380.8600000000001
comfortable tonight we'll have a little,1380.6,3.88,1382.54
get together might have some fiddle,1382.24,6.679,1385.5795
music we'll give you a real hour God,1384.48,6.88,1387.92
wel swing with an elbow swing now the,1388.919,4.441,1391.1395
opposite with a pigeon Wing now the same,1391.36,3.88,1393.3
two with the same old thing now you're,1393.36,3.76,1395.24
own with the left hand whir round and,1395.24,3.48,1396.98
around with a pretty little girl swing,1397.12,3.07,1398.655
on the corner like swinging on the,1398.72,4.72,1401.08
and two is,1409.919,4.24,1412.039
"$5,000 made a deal Mr hel well that's",1411.559,5.0,1414.059
right Jeremy that pays for everything,1414.159,3.601,1415.9595000000002
Captain melow will take you up River in,1416.559,3.201,1418.1595
the morning and about our supplies I,1417.76,4.32,1419.92
have them listed here flour sugar salt,1419.76,3.519,1421.5194999999999
enough to carry you through the winter,1422.08,2.839,1423.4995
quite comfortably and you'll send them,1423.279,3.161,1424.8595
up to us in the fall I'll have them all,1424.919,3.401,1426.6195
up to you the first week of September by,1426.44,3.08,1427.98
that time you'll have your ground,1428.32,2.88,1429.76
cleared and your houses built and you,1429.52,3.12,1431.08
think you can scare up some cattle for,1431.2,4.68,1433.54
us huh I'm sure I can there it is,1432.64,5.24,1435.26
there's your Arrowhead clean as a,1435.88,3.12,1437.44
you let her rest for about a month and,1439.0,3.36,1440.68
she'd be ready to do the spring plowing,1440.52,4.68,1442.86
a month she's a right nice little lady,1442.36,5.6,1445.1599999999999
real pretty too you got a husband all,1445.2,5.44,1447.92
picked out for her no I'm afraid she'll,1447.96,4.079,1449.9995000000001
do her own,1450.64,5.399,1453.3395
pickup can I see her oh for a minute,1452.039,6.041,1455.0595
she's upstairs there in that room beyond,1456.039,2.651,1457.3645
balcony this little dab this keep down,1463.159,5.921,1466.1195
fever Miss man pick your big clumsy,1466.44,4.32,1468.6000000000001
hands away from her you Pat all the,1469.08,3.04,1470.6
brains out of her head if you ain't,1470.76,5.2,1473.36
careful don't tell me how to do my patn,1472.12,8.159,1476.1995
when I pass I pass gent all the soft and,1475.96,7.12,1479.52
soothing like just going to pull her out,1480.279,4.201,1482.3795
sleep Laura how are you not too bad,1484.48,6.4,1487.68
thanks to my wonderful doctor can't we,1488.72,4.28,1490.8600000000001
take her up River to her new home no,1490.88,3.6,1492.68
Little Miss is going to stay in that bed,1493.0,3.96,1494.98
for a month maybe longer old doc,1494.48,4.679,1496.8195
Warren's doing Portland next week and I,1496.96,4.079,1498.9995000000001
want him to look over my work it might,1499.159,3.52,1500.919
be better if he had a look at her but a,1501.039,4.161,1503.1195
whole month why not I'll be happy to,1502.679,4.88,1505.1190000000001
have her as my guest old Aunt TI will,1505.2,3.68,1507.04
take care of her as though she were her,1507.559,3.321,1509.2195
own daughter go on about your business,1508.88,3.399,1510.5795
man what you know about taking care of,1510.88,3.56,1512.66
little girls I've been taking care of c,1512.279,5.361,1514.9595
m for 40 years or more,1514.44,6.28,1517.5800000000002
W she'll be all right I'll take her up,1517.64,4.72,1520.0
River with me when I bring your supplies,1520.72,4.37,1522.905
next September,1522.36,5.83,1525.2749999999999
hurts doesn't,1531.96,4.52,1534.22
yes well sometimes it's good to cry a,1538.52,4.68,1540.86
little sometimes it's good to dance a,1543.6,4.79,1545.995
little too,1545.76,9.33,1550.425
funny how a man's face will stick in,1558.679,2.841,1560.0995
mind I can swear we've met before well,1561.52,4.279,1563.6595
if we did I'm sure was a friendly,1564.32,3.479,1566.0594999999998
meeting uh did you say you were from,1565.799,6.24,1568.9189999999999
Kansas I didn't say but I am well let's,1567.799,6.281,1570.9395
have a little punch before it's all gone,1572.039,3.601,1573.8395
Mar would you care for some I'd love,1574.08,4.76,1576.46
some there yeah thank you ly H you good,1575.64,6.44,1578.8600000000001
may I buy you gentlemen a,1578.84,3.24,1580.4599999999998
drink well that's right friendly of you,1583.0,6.36,1586.18
stranger are you a Gambling Man,1586.039,5.681,1588.8795
I am did you figure to stay in Portland,1589.36,5.64,1592.1799999999998
I do sorry to disappoint you but Don,1591.72,4.72,1594.08
handled just about all the gambling,1595.0,3.44,1596.72
that's done in town well then perhaps,1596.44,4.119,1598.4995000000001
you can accommodate me I seem to have,1598.44,5.52,1601.2
time for a few hands of poker oh Glenn I,1600.559,5.48,1603.299
think this is our dance oh oh excuse me,1603.96,4.719,1606.3195
but if you're too busy to dance with me,1606.039,5.561,1608.8195
now I'd be happy to wait until you're,1608.679,5.88,1611.6190000000001
free uh well perhaps our friend here,1611.6,5.04,1614.12
would like to have my dance uh Margie,1614.559,4.84,1616.979
May I present Mr Trey Wilson of San,1616.64,5.639,1619.4595000000002
Francisco Trey Wilson San Francisco,1619.399,5.481,1622.1395
pleased to make your acquaintance man,1622.279,6.64,1625.599
I'm Margie baale shall we dance later if,1624.88,6.159,1627.9595000000002
you please I have some business with,1628.919,6.161,1631.9995000000001
these gentlemen well I hope you,1631.039,4.041,1633.0595
lose now about those few hands of poker,1635.48,5.24,1638.1
yeah if you,1638.2,2.52,1639.46
wish Mar I didn't mean to be rude over,1643.08,6.76,1646.46
there this is my dance,1646.24,7.64,1650.06
so yes it is well come on then let's,1649.84,5.28,1652.48
let's let's let's,1653.88,9.95,1658.855
go right handsome fell there a he I've,1665.08,4.16,1667.1599999999999
handsomer like me for instance oh you're,1669.24,5.799,1672.1395
very handsome in an elderly sort of way,1672.159,6.161,1675.2395000000001
in an elderly yeah could I cut in sir,1675.039,8.681,1679.3795
please oh then oh well if if you insist,1678.32,7.38,1682.01
one join me in a drink thank you,1694.12,4.799,1696.5194999999999
three now I,1699.76,4.72,1702.12
remember there was a Killin in Kansas,1702.2,4.24,1704.32
City at the Trails End,1704.48,4.12,1706.54
Saloon you are one of the Missouri,1706.44,4.52,1708.7
Raiders I'll take mine from the,1711.76,6.88,1715.2
top you got it from the top that last,1715.12,7.439,1718.8394999999998
one came from the bottom Deuce of,1718.64,3.919,1720.5995
Spades you're,1722.919,3.48,1724.659
fire you're real fast with that gun kid,1733.039,5.961,1736.0194999999999
but you're soft someday they'll kill,1735.6,4.84,1738.02
you sure the kid was right about that,1739.0,4.159,1741.0795
card yeah I knew Grundy is that why you,1740.44,3.839,1742.3595
him or was it because he knew you,1744.279,5.361,1746.9595
be careful of those apple trees they,1769.84,5.319,1772.4995
mustn't get hurt is them apple trees yes,1771.2,6.44,1774.42
these are plums these are pears all,1775.159,4.681,1777.4995000000001
different we'll have the finest fruit in,1777.64,4.68,1779.98
all the world up River them ain't apple,1779.84,5.04,1782.36
trees I seen an apple tree when I was a,1782.32,6.479,1785.5594999999998
kid it was as big as a h All Aboard,1784.88,8.399,1789.0795
that's coming aboard hurry up all that,1788.799,6.36,1791.979
bye bye I decid to stay in Portland for,1795.159,5.64,1797.979
a while then I thought I'd drift on down,1798.96,5.28,1801.6000000000001
to California still following that star,1800.799,4.521,1803.0595
sometimes it's better than having a man,1804.24,4.36,1806.42
with a star following you yeah I see it,1805.32,5.52,1808.08
everybody aboard all right H in the gang,1808.6,5.36,1811.28
plan come on let's go hurry up come,1810.84,5.959,1813.8194999999998
on don't forget you're coming up to see,1813.96,4.719,1816.3195
me if I have,1816.799,4.201,1818.8995
time well looks like we might have a,1818.679,3.6,1820.479
romance in the,1821.0,3.519,1822.7595
M Trey's a good,1822.279,6.321,1825.4395
boy I don't like that man Cole why not,1824.519,5.76,1827.3990000000001
I heard Grundy say he was a Raider on,1828.6,3.72,1830.4599999999998
the Missouri border lots of people used,1830.279,3.601,1832.0795
to raid along the border some of them,1832.32,2.76,1833.7
decided to,1833.88,3.84,1835.8000000000002
change that kind can't,1835.08,4.8,1837.48
change when an Apple's rotten there's,1837.72,3.6,1839.52
nothing you can do except throw it away,1839.88,4.44,1842.1000000000001
or it'll spoil the whole,1841.32,4.92,1843.78
Barrel there's a difference between,1844.32,3.76,1846.2
Apples and,1846.24,5.92,1849.2
Men stand by to cast off C your,1848.08,7.16,1851.6599999999999
a he off for your St L easy there clear,1856.919,8.301,1861.0695
the Bell cast off our,1861.88,5.519,1864.6395
lights mind wake him up not at all if,1867.399,5.0,1869.899
you keep out of the way I got enough,1870.159,4.281,1872.2995
people up here giving orders to M crew,1872.399,4.481,1874.6395
beautiful aren't they now those are the,1944.12,4.76,1946.5
ones you wanted to drve over in the,1946.88,5.08,1949.42
wagon wait a minute oh surely of course,1948.88,4.44,1951.1000000000001
this way is,1951.96,5.04,1954.48
easier how far F can we go another 40 50,1953.32,7.239,1956.9395
Mi can we come to the Rapids no way of,1957.0,5.6,1959.8
getting the boat past unless you take it,1960.559,4.281,1962.6995
apart and carry it on your back you sure,1962.6,5.0,1965.1
you don't want me to do that too never,1964.84,5.199,1967.4395
you'll mind someday we'll have a Portage,1967.6,4.88,1970.04
past the Rapids and boats in the upper,1970.039,6.081,1973.0795
river keep her in closer to the bank why,1972.48,5.48,1975.22
because it's better going I can't came,1976.12,3.679,1977.9595
up this way last year in a canoe and we,1977.96,4.16,1980.04
stayed close to the bank this ain't no,1979.799,5.321,1982.4595
this is it this is as far as we can,2011.48,3.679,2013.3195
go I see what you mean but the wagons,2015.96,5.26,2018.5900000000001
will take us around the,2019.48,3.12,2021.04
Rapids in a day or two you'll see some,2022.6,4.52,2024.86
of the finest country God ever put in,2025.12,2.95,2026.5949999999998
the face of this,2027.12,5.039,2029.6395
planet it's what I've always dreamed,2032.159,3.201,2033.7595000000001
Glen a new country where we can make,2035.36,3.799,2037.2595
grow we'll find a valley where the Earth,2039.159,5.601,2041.9595000000002
is Rich where the mountains shelter us,2042.039,6.08,2045.079
from the north wind we'll use the trees,2044.76,6.119,2047.8195
that nature has given us cut a clearing,2048.119,3.601,2049.9195
wilderness we'll put in,2051.72,4.56,2054.0
roads use the timber to bridge the,2053.96,5.24,2056.58
streams where we have to then we'll,2056.28,6.079,2059.3195
build our homes Glen build them strong,2059.2,5.24,2061.8199999999997
to stand against the winter,2062.359,5.52,2065.119
snows there'll be a meeting house,2064.44,4.36,2066.62
church we'll have a,2068.8,5.359,2071.4795000000004
school then we'll put down,2071.56,6.96,2075.04
seedlings there'll be apples pears in a,2074.159,6.44,2077.379
few years we'll bring fruit to the world,2078.52,4.54,2080.79
such as the eyes of man has never,2080.599,7.641,2084.4195
seen all of this is good but it'll all,2088.24,4.839,2090.6594999999998
be for nothing unless we get enough food,2091.72,3.08,2093.2599999999998
to carry us through the first,2093.079,3.641,2094.8995
winter lately I've been watching the,2094.8,4.279,2096.9395000000004
snow clouds forming over those mountains,2096.72,4.359,2098.8995
in a few weeks we'll be iced,2099.079,4.321,2101.2395
in it's bad,2101.079,4.121,2103.1395
bad I'm worried anywhere from Portland,2105.2,5.879,2108.1394999999998
none at all I thought those supplies,2108.96,3.44,2110.68
were supposed to be here the first week,2111.079,3.28,2112.719
in September well so did I and here it,2112.4,4.52,2114.6600000000003
is the middle of October come to the end,2114.359,5.0,2116.859
of the flour another week no more bacon,2116.92,3.199,2118.5195
beans no more nothing in two weeks I,2120.119,5.281,2122.7595
hadn't realized it was that bad well no,2123.4,3.64,2125.2200000000003
use worrying you man you had your work,2125.4,3.48,2127.14
to do course that Captain mow may be,2127.04,3.319,2128.6995
having trouble with that Steamboat of,2128.88,2.92,2130.34
his you know but Henrik should have let,2130.359,3.401,2132.0595
us know I think we should ride on down,2131.8,3.68,2133.6400000000003
to Portland and find out what's the,2133.76,5.8,2136.6600000000003
matter I'm worried about Lara no words,2135.48,5.48,2138.22
nothing all right let's get started down,2139.56,3.84,2141.48
there tomorrow,2140.96,2.44,2142.18
morning come and,2144.24,7.839,2148.1594999999998
together come and together all Fe to the,2146.92,10.0,2151.92
H I had a couple of hogs,2152.079,4.841,2154.4995000000004
someday we got to find a way to get,2166.4,3.28,2168.04
across that mountain if we can we can,2167.68,4.439,2169.8995
save a week or 10 days on a trip to,2169.68,5.32,2172.3399999999997
Portland well if we can't find a way,2172.119,4.361,2174.2995
though somebody will have to come up and,2175.0,4.8,2177.4
find us under about 10 ft of,2176.48,3.32,2178.14
snow it's good country BL yeah real good,2180.839,4.921,2183.2995
country let's hope we can keep it this,2184.319,3.8,2186.219
way Missouri and cansas was like this,2185.76,6.04,2188.78
when I first saw him good clean it was,2188.119,5.441,2190.8395
the man who came in to steel and kill to,2191.8,4.519,2194.0595000000003
change things we mustn't let it happen,2193.56,5.759,2196.4395
where did they come from these these,2227.2,4.33,2229.365
people I don't know but I don't,2228.96,9.6,2233.76
likeo hey capelo you aboard,2242.48,5.08,2245.02
well hello I ain't seen you for months,2248.16,4.8,2250.56
that's the trouble where have you been,2251.0,5.079,2253.5395
right here tied up to the dock Adam yeah,2252.96,4.92,2255.42
let me another bottle of whiskey we got,2256.079,5.76,2258.9590000000003
company I the last bottle we got you,2257.88,7.4,2261.58
done drunk it never should have left the,2261.839,5.601,2264.6394999999998
Mississippi I tell you we never should,2265.28,4.319,2267.4395000000004
have left the Mississippi you come on,2267.44,3.48,2269.18
aboard and I'll send out for some,2269.599,3.041,2271.1195000000002
refreshment Captain what's happened to,2270.92,5.32,2273.58
this town oh that's what some fool went,2272.64,5.16,2275.22
out in the hills and got himself some,2276.24,4.119,2278.2994999999996
dust this Whole Town's going plum crazy,2277.8,4.559,2280.0795000000003
ever since what about our supplies well,2280.359,3.521,2282.1195
there they are all stacked up on the,2282.359,3.96,2284.339
dock your horses are over y so's your,2283.88,4.04,2285.9
cattle why weren't they sent up River,2286.319,3.881,2288.2595
last month Tom Hendrick's orders you,2287.92,4.199,2290.0195
better see him about it I think I will,2290.2,3.399,2291.8995
see him about it in the meantime you,2292.119,3.321,2293.7795
better get up steam we need these things,2293.599,3.441,2295.3195
up River and we're starting right now,2295.44,3.32,2297.1
there's no need of being disappointed,2297.04,4.44,2299.2599999999998
here you see that price right there now,2298.76,3.88,2300.7000000000003
that's what flower was worth when you,2301.48,3.92,2303.44
bought it last spring you see this,2302.64,4.959,2305.1195
that's how it's climbed ever since but,2305.4,6.84,2308.82
it's our flow we paid for it it was your,2307.599,4.641,2309.9195
flow hey do you fellas want to make a,2316.839,4.441,2319.0595
$5 I'll give you $10 a piece for one,2323.88,3.64,2325.7000000000003
work and a bottle of whiskey and a,2327.52,4.36,2329.7
bottle of whiskey it's a deal get them,2329.76,3.76,2331.6400000000003
to get this stuff aboard get the horses,2331.88,3.239,2333.4995
and cattle aboard too is that all right,2333.52,3.12,2335.08
with you Captain Melo if that's the way,2335.119,3.881,2337.0595000000003
it's going to be de he me in thank you,2336.64,5.52,2339.4
Captain uh Glenn find out about Lura all,2339.0,5.079,2341.5395
right all right you men come on get this,2342.16,3.24,2343.7799999999997
