text,start,duration,time_midpoint
"Well,
It sounds like you're giving notice, Owen.",777.425,3.041,778.9454999999999
Lee's married now.,782.3,1.0,782.8
Jen's a fine daughter for you.,784.05,1.5,784.8
I'm just crowding the place.,786.091,1.417,786.7995
"-Oh, if you're not comfortable here…
-I'm not forgetting, Arch.",787.591,3.084,789.133
"You've done all you could
to make me belong.",790.925,1.666,791.7579999999999
"When you picked me up,
I was just a stray orphan,",792.675,3.208,794.279
"foul-mouthed and flea-bitten,
15 years ago.",796.091,2.167,797.1745
"It's been a long time, a good time.",799.008,1.75,799.883
Now It's time for me to go.,801.8,1.375,802.4875
You really mean it.,804.591,1.0,805.091
"Well, I want to push on
and try my own wings.",806.55,2.208,807.654
How do I say this?,812.633,1.458,813.3620000000001
"When I took you, it was for Lee.",816.05,1.958,817.029
"I couldn't get around outside
and raise my own boy,",818.716,2.667,820.0495
so I picked you to do it for me.,821.466,1.667,822.2995
"What I didn't know then
was that I needed you, too.",823.3,3.541,825.0704999999999
I need you now.,828.508,1.0,829.008
"All right, Arch.",836.341,1.0,836.841
"I was hinting at you for a raise, anyhow.",840.925,2.083,841.9665
"-Goodnight.
-Goodnight.",845.841,1.125,846.4035
"Jen, will you hurry up and come on out?",849.55,1.958,850.529
"I don't know why, all of a sudden,
you can't get dressed in front of me.",854.258,3.125,855.8205
"I'll be two more minutes, Lee.",857.466,1.5,858.216
"On top of all winter, that's a long time.",860.05,2.083,861.0915
I know that better than you.,862.341,2.25,863.466
You mean you've missed me?,867.258,1.333,867.9245000000001
Of course.,869.05,1.041,869.5704999999999
You're beautiful.,883.05,1.0,883.55
"Do you think so, Lee?",884.883,1.083,885.4245000000001
Do you really mean it?,887.216,1.125,887.7785
"The first time I saw you,
you were wearing a pair of split britches.",889.008,3.375,890.6955
You helped me come out of the backcountry.,894.008,2.125,895.0705
You and Arch.,896.425,1.0,896.925
"This is the second Sunday dress
I ever owned, Lee.",899.133,2.75,900.508
"The first one I wore
to my mother's funeral.",902.966,2.167,904.0495
"Then I used it to bury my father,
then I burned it.",905.258,3.167,906.8415
"Now you're a lady of fashion, huh?",910.8,1.791,911.6954999999999
"Well, that's what it says
in Godey's Lady's Book.",915.091,2.792,916.487
"I haven't done
many smart things in my life,",923.008,2.208,924.1120000000001
but marrying you is one of them.,925.758,1.625,926.5705
"We'll be happy, Lee.",928.341,1.042,928.862
"Nothing can stop us, honey.",930.258,1.542,931.029
Check in to the last call!,944.758,1.417,945.4665
Where have you been?,957.966,1.042,958.487
"-Morning, Mr. Willoughby.
-Morning, Owen.",960.633,2.167,961.7165
Nice to see a real man back again.,963.175,1.958,964.154
"Well, thanks, Mr. Willoughby.",965.216,1.459,965.9455
"Good morning, real man.",966.925,1.541,967.6954999999999
"That nasty old noise woke you up,",968.55,1.833,969.4665
"or were you waiting for the sun
to hit your dimpled cheeks?",970.466,2.792,971.862
"You Sunday men
haven't lost any sleep in so long",973.925,2.666,975.2579999999999
you've forgotten what you go to bed for.,976.675,2.0,977.675
Mr. Willoughby's buttering the foreman.,978.758,2.0,979.758
"All right, all right, I slept late.",982.133,2.125,983.1955
"Why is it that when a man's out
on the range alone and eating his cooking,",984.341,2.917,985.7995
he wishes to get up for breakfast?,987.341,1.417,988.0495
"Because when he's home
he lies there and has to figure out",988.841,2.292,989.987
"if it's worth
the bellyache getting up for it.",991.216,2.125,992.2785
"You haven't done the contract
for the South, Esterly.",993.633,2.958,995.1120000000001
"Anytime my cooking gets so bad
that you got to go hungry,",996.675,2.833,998.0915
"Arch will give you time before you know
what gave you the miseries.",999.841,2.75,1001.216
"-That's telling him, Mr. Willoughby.
-No offense, sir.",1002.675,2.666,1004.0079999999999
"-Mr. Willoughby accepts your apology.
-I do.",1005.466,2.542,1006.737
There are no hard feelings.,1008.175,1.291,1008.8204999999999
"-How about another cup of coffee?
-Sure.",1009.55,2.125,1010.6125
"I have to move you, Sheriff.",1013.591,1.459,1014.3205
"-Taking the census again?
-Yes.",1015.55,2.208,1016.654
I like to see who comes and who goes.,1017.925,2.25,1019.05
"Hello, Hub.",1041.8,1.0,1042.3
I got your letter a week ago.,1043.341,1.459,1044.0704999999998
You're an uncle.,1045.341,1.0,1045.841
How's Lily?,1047.841,1.0,1048.341
She's doing all right.,1049.508,1.125,1050.0705
Who's that?,1052.966,1.0,1053.466
"Brothers, aren't you?",1062.925,1.083,1063.4665
I'll kill a man before I leave here.,1064.925,1.833,1065.8415
"Anybody special, or would I do?",1067.258,2.25,1068.383
"I don't know the man yet, but I will,
keep an eye on me.",1069.591,2.417,1070.7994999999999
The name's Fasken.,1072.091,1.0,1072.591
"-Where are the horses?
-Behind the depot.",1074.591,2.209,1075.6954999999998
Fasken boys were looking for Lily.,1095.425,1.708,1096.279
"They heard she'd been taken in
and given a home",1099.341,1.875,1100.2785
"by a widow named Mrs. Burke,
who owned a ranch nearby.",1101.3,3.541,1103.0705
"We're looking for Lily,
we're her brothers.",1116.175,1.833,1117.0915
I didn't know Lily had this much family.,1118.091,2.0,1119.091
She never said a word.,1120.3,1.125,1120.8625
"-Maybe she's ashamed of us.
-Not Lily.",1121.716,2.0,1122.716
She's not that kind.,1123.925,1.041,1124.4455
She's in her room.,1125.508,1.042,1126.029
"-I'll call her.
-Nevermind.",1130.3,1.291,1130.9455
"-Is this the room?
-Yes.",1131.675,1.083,1132.2165
So you sent for him?,1140.508,1.0,1141.008
The reason's over there.,1142.883,1.208,1143.487
I didn't ask for you to come.,1150.716,1.459,1151.4454999999998
"-I didn't ask for you to come, you hear?
-We're this kind of family.",1153.55,3.333,1155.2165
We don't waste any love on each other.,1157.925,1.916,1158.883
"We've fought amongst ourselves,
we've even shot at each other.",1160.008,2.792,1161.404
We got one tie.,1163.133,1.0,1163.633
We're blood relations.,1164.425,1.291,1165.0705
"Go away, Hub.",1166.05,1.0,1166.55
"Do you want to marry Owen Daybright, Lily?",1171.008,2.125,1172.0705
"I don't want him, and I don't want you.",1174.258,1.958,1175.237
I'll manage myself without any help.,1176.383,1.833,1177.2995
Daybright knows something.,1196.466,1.334,1197.1329999999998
"If he can't talk when I'm done with him,
he'll write the name with his feet.",1197.883,3.083,1199.4245
"Scratch him, boy.",1235.133,1.0,1235.633
"Hey, Mr. Kicker, you dropped something.",1246.383,2.125,1247.4455
What he needs now is that fourth ace.,1249.216,2.334,1250.3829999999998
That's no way to break a horse.,1265.633,1.583,1266.4245
"Get on him
and ride him like you were taught.",1267.3,2.083,1268.3415
"Ride him, boy, ride him!",1290.341,1.375,1291.0285
There you go.,1300.133,1.0,1300.633
Did you have to use that whip?,1308.05,1.541,1308.8205
Owen's touchy.,1310.341,1.0,1310.841
Stop being such a farmer.,1313.3,1.416,1314.008
A good whipping never hurts any filly.,1315.091,1.959,1316.0704999999998
"-All those authorizations came in?
-All but Mrs. Burke's.",1330.133,2.708,1331.487
I'll ride over.,1332.925,1.0,1333.425
"Cut me a horse, Hewie,
and one for yourself.",1336.3,2.083,1337.3415
"-Hi, Lily.
-Hello, Owen.",1359.758,1.25,1360.383
"Hello, Hewie.",1362.716,1.0,1363.216
"Good day, ma'am.",1364.841,1.0,1365.341
How do you feel?,1368.8,1.0,1369.3
I feel good.,1371.175,1.0,1371.675
"-Why?
-I just wondered.",1372.8,1.875,1373.7375
That's mighty good to hear.,1379.3,1.375,1379.9875
"Well, thank you.",1382.05,1.0,1382.55
"Well, I just asked
because you look real fine, Lily.",1386.008,3.792,1387.904
Just fine.,1396.841,1.0,1397.341
"-Had your breakfast?
-Mr. Willoughby's best.",1409.8,2.083,1410.8415
I can outcook him with my two arms broken.,1411.966,2.542,1413.2369999999999
"Business first, then we'll trade recipes.",1415.091,1.917,1416.0494999999999
"Write a note authorizing us
to cut out your cattle at roundup",1417.091,2.459,1418.3204999999998
and bring them home.,1419.633,1.0,1420.133
"I've been wondering
if I was being snubbed.",1420.716,1.709,1421.5704999999998
"The only thing that can snub you
is a mountain.",1422.508,2.333,1423.6745
I'll get paper and a pen.,1425.091,1.459,1425.8204999999998
"Thanks, Owen, but I'm all right again.",1430.175,2.25,1431.3
"You look fine, Lily.",1432.591,1.0,1433.091
"Yes, that's what Hewie says.",1434.05,1.416,1434.758
"I wish I could find the words to thank you
for bringing me the money, but I can't.",1438.258,4.292,1440.404
"Well, don't try.",1442.716,1.0,1443.216
I hate to see you fronting for Lee.,1445.3,1.833,1446.2165
"Well, I'm thinking of Arch.",1449.3,1.875,1450.2375
"You go on standing in front of Lee,
protecting him,",1452.841,2.417,1454.0494999999999
letting his dirt rub off on you.,1455.341,1.625,1456.1535
"I'm thinking of Jen,
and all she's done for me.",1459.383,2.75,1460.758
That's why I can't tell.,1463.508,1.208,1464.112
We'll both keep it a secret.,1466.425,1.416,1467.133
"-Lily, it isn't right…
-Owen.",1469.175,1.333,1469.8415
"I've been afraid of a lot of things
this past winter.",1470.591,2.625,1471.9035
"What people would say about me,
how I'd raise a baby,",1474.008,3.708,1475.862
and how I'd keep us both alive.,1479.425,1.583,1480.2165
"Well, now it's happened,
and I'm not afraid anymore.",1482.466,2.625,1483.7785
"I'm not glad it happened,
I was wrong, and I know that.",1487.091,2.709,1488.4454999999998
I'm just not afraid of living anymore.,1492.925,1.916,1493.883
Is Daybright here?,1499.425,1.0,1499.925
In the house.,1501.883,1.0,1502.383
Start walking to that shed over there.,1508.55,1.916,1509.508
"You won't get hurt
if you don't break for the house.",1511.883,2.333,1513.0495
What is this?,1530.55,1.0,1531.05
"You bought your ticket, you'll see.",1531.675,1.75,1532.55
"Goodbye, ladies,
see you after the roundup.",1539.216,2.125,1540.2785
Daybright.,1551.841,1.0,1552.341
So you sent for big brother.,1555.258,1.458,1555.987
"Why don't I remind myself
to pack a gun when I visit my neighbors?",1560.216,2.709,1561.5704999999998
"-That money was yours, Daybright.
-Oh, it was, huh?",1564.383,2.417,1565.5915
That baby will need a name…,1567.175,1.375,1567.8625
Do you want another helping?,1575.175,1.416,1575.883
"Come on, pull the trigger.",1581.341,2.292,1582.4869999999999
"First, you shoot me,
then Hewie because he saw you.",1584.758,2.5,1586.008
"Then, you'll have to shoot Mrs. Burke
and your sister because they'll see you.",1588.258,3.458,1589.987
"Well, come on, pull the trigger.",1591.925,1.833,1592.8415
"-Quit it, Owen, he'll do it.
-I don't think he's got the guts.",1593.925,3.0,1595.425
"-Put that down.
-That gun down, big brother.",1600.383,2.292,1601.529
"You won't use it,
and I'll break your arm if you keep it!",1602.966,2.959,1604.4454999999998
"Get up, Hub!",1636.591,1.125,1637.1535
"Dick, put that gun down.",1637.966,1.209,1638.5704999999998
"Go ahead, cut down on her,
she's only your sister.",1641.175,2.041,1642.1955
You have to kill somebody.,1643.3,1.333,1643.9665
"-Be careful who you poke in the belly.
-Hewie, that's enough.",1646.466,2.917,1647.9244999999999
"-Whatever you say, Lily.
-All right, Hub, this is still our dance.",1650.55,3.166,1652.133
"Haven't I made enough trouble
for myself and my baby?",1656.175,2.666,1657.508
"You want to add murder, too?",1659.341,1.5,1660.091
"Owen, take them to the sheriff.",1661.8,1.583,1662.5915
"If you need someone
to sign the complaint, I'll do it.",1663.466,2.667,1664.7994999999999
"All right, Lily, you've got the right.",1668.341,1.917,1669.2994999999999
I hear the Lazy W is for sale.,1681.55,2.208,1682.654
"-How much?
-They're asking $35,000 cash for it.",1684.175,3.333,1685.8415
That reminds me you owe me some money.,1687.883,2.458,1689.112
"I generally do, Arch.",1690.966,1.084,1691.5079999999998
"Joe Benson told me yesterday at the bank
that you were overdrawn.",1692.133,3.208,1693.737
"Don't worry,
the old man covered it for you.",1695.675,2.166,1696.758
"Still trying to fill
those inside straights?",1698.425,2.166,1699.508
"-I always forget what you told me.
-Hey, have you been spending our money?",1700.675,3.75,1702.55
You know that's a joint account.,1704.883,1.625,1705.6955
How much did he draw?,1707.175,1.083,1707.7165
He said you drew it in gold.,1710.133,1.417,1710.8415
Makes a nice clink in the pocket at that.,1712.425,2.166,1713.508
"I'll see you later,
I must get ready for work.",1715.55,2.0,1716.55
"Is there some cream there, Jen?",1719.133,1.708,1719.987
Excuse me.,1724.05,1.0,1724.55
"You don't believe
that story about the 500, do you?",1736.133,2.542,1737.404
"No, I don't.",1738.883,1.0,1739.383
"Honey, there are certain things
that you've to understand.",1741.633,2.875,1743.0705
"I don't like Arch knowing
everything that's going on.",1745.383,2.667,1746.7165
"I can understand
your not wanting him to know.",1750.466,2.25,1751.591
That $500 is a lot of money.,1753.341,1.959,1754.3204999999998
"I didn't like taking it either,
but it was for a lady's honor.",1755.883,5.458,1758.612
"Stop it, Lee, stop it.",1761.508,1.125,1762.0705
I know all about you and Lily.,1763.05,1.5,1763.8
"Oh, I know what you're thinking.",1768.383,2.625,1769.6955
"Oh, honey.",1771.425,1.0,1771.925
That $500 was to help Owen out.,1772.966,2.542,1774.2369999999999
"I don't want Arch
or anybody else to know about it.",1776.133,2.5,1777.383
"Now that the fat's in the fire,
I'll have to tell you the truth.",1780.258,3.167,1781.8415
"You see, Owen got in trouble with Lily,",1783.508,3.25,1785.133
and the least I could do to help him was…,1787.966,2.084,1789.0079999999998
You know how much I think of Owen.,1790.341,1.75,1791.216
"The least I could do to help him
was to give him the money.",1792.258,2.708,1793.612
You're a liar.,1795.091,1.0,1795.591
"You're a mean, contemptible liar.",1796.8,1.958,1797.779
You're all alike.,1817.341,1.0,1817.841
"You, Arch, and Lee.",1818.716,1.0,1819.216
"-You could be a little clearer.
-You're all liars.",1819.8,2.333,1820.9665
"Well, I'm through, I'm leaving.",1822.216,1.584,1823.0079999999998
"-Slow down to a walk.
-That $500 you gave Lily.",1824.675,2.875,1826.1125
"-I know where it came from.
-Wait a minute, Jen.",1827.633,1.958,1828.612
Protecting him again.,1829.675,1.083,1830.2165
Fighting with Lily's brothers.,1831.133,1.542,1831.904
"You knew all about her
and Lee from the start.",1832.758,1.917,1833.7165
"It's just a lot of talk,
I'd pay it no mind.",1834.758,2.042,1835.779
"Owen, why can't you be your own man?",1836.883,2.958,1838.362
These misunderstandings happen.,1842.841,1.584,1843.6329999999998
"All married people quarrel
once in a while, I guess.",1845.216,2.584,1846.5079999999998
I hate him.,1848.8,1.0,1849.3
You and I are kind of in the same fix.,1856.841,1.917,1857.7994999999999
Arch is all the family we got.,1859.508,1.5,1860.258
"With him, we belong to something.",1861.633,1.667,1862.4665
"Shouldn't we give him back
a little bit in return?",1864.3,2.458,1865.529
"Owen, what can I do?",1873.341,1.209,1873.9454999999998
What can I do?,1875.258,1.042,1875.779
Stay around for Arch.,1877.008,2.375,1878.1955
"All right,",1883.675,1.0,1884.175
but all I'll do is stay.,1886.216,1.375,1886.9035
"Morning, Mr. Kicker.",1899.55,1.25,1900.175
"Hey, Owen.",1905.466,1.292,1906.1119999999999
What fell on you?,1908.55,1.0,1909.05
"A couple of hard cases,
brothers by the name of Fasken.",1910.008,2.75,1911.383
Two of them?,1915.716,1.0,1916.216
Lily's clan is gathering.,1918.008,1.292,1918.654
Do they know?,1925.966,1.0,1926.466
You're still alive.,1927.55,1.041,1928.0705
"-Do you think they'll find out?
-Well, not for a while.",1929.341,2.625,1930.6535
Sheriff's got them locked up.,1932.758,1.458,1933.487
"-How long?
-A week.",1935.716,1.625,1936.5285
They'll try again.,1940.8,1.0,1941.3
Who'll tell them?,1943.091,1.0,1943.591
"Well, Lily might.",1944.716,1.0,1945.216
"She doesn't want to,
but they're kind of hard to handle.",1946.216,2.792,1947.6119999999999
"Well, what do I do?",1949.466,1.0,1949.966
You wouldn't do it.,1952.008,1.0,1952.508
Let's see.,1953.508,1.0,1954.008
There's only one way.,1956.008,1.083,1956.5495
Take Jen and get out.,1957.216,1.084,1957.7579999999998
"Stay away from here, begin all over again",1958.425,2.083,1959.4665
"because you've worn this place out
and your friends with it.",1960.716,2.542,1961.9869999999999
"Sure, it's either that or get shot.",1963.925,2.166,1965.008
"With me gone, the ranch is yours.",1967.675,1.916,1968.633
"Nobody can stop you from thinking that,",1974.341,1.959,1975.3204999999998
but don't say it to me.,1976.633,1.167,1977.2165
All right.,1979.216,1.0,1979.716
"I won't tell you,
you'll belt me once too often.",1985.716,2.25,1986.841
"Now, you boys are going
out on a big roundup.",1990.591,2.292,1991.7369999999999
"If you ride with a short
or underfed string,",1992.966,2.459,1994.1954999999998
you might as well be afoot.,1995.675,1.25,1996.3
Here's a horse you can have cheap.,1997.008,1.708,1997.862
A real Saturday afternoon bargain.,1998.8,2.0,1999.8
Sound of limb and body.,2001.091,1.959,2002.0704999999998
"Rune, he's been burned so often
he looks like a brand book.",2003.133,2.625,2004.4455
Just give me an offer.,2005.841,1.125,2006.4035
"I make out about 12 brands,
what do you say, Lee?",2007.758,1.958,2008.737
"-I'd say a good round dozen.
-That means 12 unhappy customers.",2009.8,2.958,2011.279
"No, Rune, I pass.",2013.466,1.042,2013.9869999999999
"All right, anybody else?",2015.008,1.458,2015.737
Take him away.,2016.55,1.0,2017.05
Put him out to grass.,2017.633,1.125,2018.1955
"-Let's see the next.
-All right.",2018.841,1.625,2019.6535
"I got the best car horses
on this side of KC.",2020.55,2.333,2021.7165
I got a pedigree that comes with this one.,2023.716,2.125,2024.7785
Name your price.,2026.05,1.0,2026.55
"Well, this looks more like it,
let me check him.",2027.175,2.541,2028.4455
"Open the gates, boys.",2029.8,1.125,2030.3625
"-Good horse, Rune.
-The only trouble is he's a whistler.",2067.05,2.708,2068.404
He leaks air.,2070.05,1.0,2070.55
You call that a leak?,2071.425,1.083,2071.9665
"Owen, you know better than to ride a horse
that way through town on Saturday.",2075.133,3.625,2076.9455
"That team at Wilfonts
took after you and almost ran away.",2078.841,2.834,2080.258
"Don't blame me, blame the horse.
He whistles, and everything follows.",2081.758,3.333,2083.4244999999996
"Hey, hold on, I'm not though yet.",2085.841,2.125,2086.9035
You sure are.,2088.05,1.083,2088.5915
Can't you hold your breath for a minute?,2089.925,2.041,2090.9455000000003
Put him away.,2092.3,1.0,2092.8
"I wonder if the Fasken boys
are comfortable?",2099.508,2.167,2100.5915
Who cares?,2101.758,1.0,2102.258
