text,start,duration,time_midpoint
"Now, Sherry, four months ago,
he didn't have a dime.",722.125,2.742,723.496
"The drought killed off half his cattle
and he needed a job.",725.0,3.197,726.5985
"- Right.
- As town supervisor, I made him Marshal.",728.333,2.867,729.7665
"- Still right.
- Can I ask him to watch his step or not?",731.333,3.447,733.0564999999999
"Father, what do you want Dan to do?",734.917,2.082,735.9580000000001
"Maybe if he went to Cap Ryker and said
it was all a mistake, maybe apologise?",737.125,4.824,739.537
Apologise to Ryker?,742.083,1.911,743.0385
"In 24 hours, trail hands will shoot
into your parlour windows",744.125,3.242,745.746
just to hear the women scream.,747.5,1.831,748.4155
"If you're just a wood tick hangin' on
to a trail town, you're a lost cause.",753.667,3.822,755.578
I suppose you'd like to see me close up?,757.625,2.457,758.8535
"No, I'd like to see you buck up
and not let 'em know how weak you feel.",760.208,3.618,762.0169999999999
"There may be another kind of business
here for you soon.",763.958,3.197,765.5564999999999
"You mean homesteaders again?
They haven't a chance of surviving.",767.292,3.492,769.038
"Maybe I'd rather do business
with homesteaders than cattlemen.",770.917,3.447,772.6405
"But I'm not gonna be wiped out
for my likes and dislikes.",774.5,3.492,776.246
I'm not proud. I've got to compromise.,778.125,2.787,779.5185
"And what I've got to do,
you've got to do, too.",781.042,3.367,782.7255
"Then get yourself another marshal. I'm not
wearin' a star that don't mean anything.",784.542,4.744,786.914
"Wait a minute, Dan.
Now you're getting mad. You're Marshal.",789.417,3.538,791.186
I'm Marshal.,794.708,1.831,795.6234999999999
Not even an hour late today.,817.25,1.991,818.2455
"Dan, I think you're right.
You should resign.",820.917,3.367,822.6005
How did you know I was here?,825.333,2.241,826.4535
I always know where you are.,827.708,1.991,828.7035
"No, I'm not resigning. I was only trying
to put some steel in Ed.",829.833,3.993,831.8294999999999
You didn't succeed. You never will.,833.958,2.082,834.999
"- Never's a long time.
- Howdy, folks.",837.083,2.662,838.414
"I hear you had
a little trouble today, Dan.",839.875,2.332,841.041
"Nothing important.
You've filed for re-election, Bravo?",842.333,3.242,843.954
"They talked me into it.
I figured on opening up a saloon",845.708,3.197,847.3064999999999
"or going back to dentistry, but somebody
has to keep law and order in the county.",849.042,4.619,851.3515
"Law and order! Why don't you try
helping Dan around here?",853.792,3.322,855.453
"That wouldn't be fair, ma'am.
I run the county, Dan runs the town.",857.25,4.699,859.5995
"Besides, me and Dan
don't always see eye to eye.",862.083,2.787,863.4765
"- Bravo, I thought we were old friends.
- We are, Dan. We are.",865.0,3.492,866.746
"But you've got to kick up a fuss about
things that are bound to happen anyway.",868.625,4.414,870.832
I don't figure that way.,873.167,1.991,874.1625
A man's got to live. Cows get lost.,875.292,3.697,877.1405
"Sometimes accidents happen
and fellas get killed.",879.125,3.993,881.1215
Why get hot under the collar about it?,883.25,2.366,884.433
"And why go huntin' for fellas
that don't want to be found?",885.75,3.618,887.559
Here she comes.,891.417,1.956,892.395
"Where's the Sheriff?
Where's the Sheriff?",895.75,3.572,897.536
"Isn't the train making enough noise
without you adding to it?",900.375,3.322,902.036
"Sheriff, the train was held up.",903.833,2.457,905.0615
The train held up? Are you sure?,906.417,1.956,907.395
"Of course I'm sure. I was on it.
Just three miles out of town.",908.5,3.197,910.0985
"- What town?
- This one.",911.833,1.49,912.578
"He was a passenger. Suddenly,
he pulled a gun and held up the coach.",913.458,3.492,915.204
"- Get much?
- I don't know.",917.083,1.49,917.828
"He fired a shot over my head,
then he jumped off around the turn.",918.708,3.367,920.3915
That's a dangerous thing to do.,922.208,1.991,923.2035
He got 50 dollars from me.,924.333,1.865,925.2655
"That's a lot of money
to be travelling with.",926.333,2.412,927.539
"If you get a posse started,
you might catch him.",928.875,2.616,930.183
"Might catch the wrong man, too.
What did he look like?",931.625,2.958,933.104
"Tall, brown eyes and a black beard.",934.708,2.116,935.766
"- He had a brown beard.
- You see? No identification.",936.958,2.992,938.454
"Poor old Bravo.
I wonder how he'll get out of this one.",941.0,3.913,942.9565
You'll probably help him.,945.042,1.956,946.02
Not me. County matter.,947.125,2.332,948.291
"It'll probably make him late
for our game of fan-tan at Big Annie's.",949.583,3.993,951.5794999999999
"Why do you go there, Dan?",953.708,1.865,954.6405
"Annie makes good drinks
and playing fan-tan with Bravo",956.708,3.322,958.3689999999999
"in a boarding house full of girls
is quite interesting.",960.167,3.413,961.8735
"Well, now when the gossips ask me
why you go there, I can tell them.",963.708,4.369,965.8924999999999
What's that?,968.208,1.49,968.953
That you haven't made up your mind,969.833,1.911,970.7885
"which side of Texas Street has
the most interesting women.",971.875,3.163,973.4565
"Mister, can you tell me
where the homesteaders' camp is?",975.167,2.992,976.663
I'm looking for a man named Hannaberry.,978.292,2.207,979.3955000000001
"Two blocks down the street,
turn left and keep walking.",980.625,2.912,982.081
"Thank you, mister.",983.667,1.991,984.6625
"Oh, just a minute.",986.667,1.956,987.645
You folks are coming in pretty fast.,988.75,2.082,989.791
"I think I'll have a look at that camp
myself. Want a ride, son?",990.958,3.913,992.9145
"- Yes, mister.
- Follow me. I'll show you the way.",995.0,2.912,996.456
"- Hello, Rita.
- You ought to grow a beard, too.",1012.458,3.492,1014.204
"When I wear a sun bonnet and an apron,
I'LL grow a beard.",1020.542,3.663,1022.3735
"Do you like her, mister?",1028.542,1.991,1029.5375
"When I find out, I'll let you know.",1030.667,2.082,1031.7079999999999
"You know, you're pretty fresh.",1034.5,1.991,1035.4955
"Hello, Bill. Nice to see you.",1051.208,2.241,1052.3285
"- Thank you, mister.
- All right, sonny.",1058.0,2.332,1059.166
"- Coffee's on the fire.
- Thanks.",1065.083,2.412,1066.289
"- Name's Hannaberry.
- Where are you all from, Mr Hannaberry?",1070.083,3.242,1071.7040000000002
"Ohio mostly. Sit down, Sheriff.",1073.458,1.991,1074.4535
"- Here you are.
- Thanks.",1077.042,1.991,1078.0375
My name's Henry. Henry Dreiser.,1079.167,2.662,1080.4979999999998
"First off, I'm not the Sheriff.
I'm just Town Marshal of Abilene.",1081.958,3.948,1083.932
"I'd have guessed you was closer
to the land. Cattle maybe.",1086.042,4.164,1088.124
"There's friendlier land than this
around here.",1091.542,2.662,1092.8729999999998
"Got told we can raise
20 bushels of wheat to the acre.",1094.333,2.582,1095.624
Didn't tell you this was cattle country.,1097.042,2.241,1098.1625
"It's government land.
As much ours as anybody's.",1099.417,2.787,1100.8104999999998
"The opinion in town
is you won't last long.",1102.333,2.833,1103.7495000000001
The opinion here is we will.,1105.292,2.787,1106.6854999999998
"We've brought our families and we're
gonna make this a fit country for 'em.",1108.208,4.79,1110.603
We're not asking anything of anybody.,1113.125,2.036,1114.143
"There's land to work and we'll put
more in it than we take out.",1115.292,3.288,1116.936
That's fair enough.,1118.708,1.49,1119.453
"We'd like to be friends
with folks in your town.",1120.333,2.742,1121.7040000000002
"If they don't want it that way, it won't
make much difference in the long run.",1123.208,4.824,1125.6200000000001
His day is marching on,1128.167,5.791,1131.0625
"Glory, glory...",1135.458,2.912,1136.914
I like that song you folks sing.,1138.5,2.082,1139.541
My father died in the war.,1141.667,2.036,1142.685
So did my son.,1145.125,1.831,1146.0405
"Those are his children
who are lookin' your horse over.",1148.0,3.072,1149.536
"Glory, glory, hallelujah...",1153.417,4.369,1155.6015
"- Thanks.
- You bet.",1157.917,1.991,1158.9125
"I don't believe you.
I don't think you did at all.",1164.375,2.833,1165.7915
"- I did so ride him. Didn't I, mister?
- Sure did.",1167.333,3.288,1168.977
I can drive a horse behind a plough.,1170.75,2.912,1172.206
"- Doing what?
- Putting in wheat.",1173.792,1.991,1174.7875
He was born across the sea,1176.917,3.948,1178.8909999999998
With a glory in His bosom,1181.917,4.118,1183.9759999999999
That transfigures you and me,1186.167,5.996,1189.165
As He died to make men holy,1192.292,6.155,1195.3695
Let us die to make men free,1198.583,6.826,1201.996
His day is marching on...,1205.542,7.953,1209.5185
"Find that hold-up artist, Sheriff?",1229.75,2.082,1230.791
I figure he's in the next county by now.,1231.958,2.207,1233.0615
"Two dust-cutters, two whisky chasers.",1234.292,2.332,1235.4579999999999
"I hear you've been out lookin'
for the man that stuck up the train.",1242.917,3.663,1244.7485
"I figure I got more trail dust
than he did dollars.",1248.0,5.12,1250.56
Any description?,1253.25,2.161,1254.3305
"Six foot two, little brown eyes,
little brown beard.",1256.458,3.072,1257.9940000000001
Nobody ever saw him.,1260.583,1.956,1261.5610000000001
"- Is your name Jet Younger?
- That's right.",1263.958,2.491,1265.2035
The boss wants to see you in his office.,1266.583,2.286,1267.726
"Six foot two, little brown eyes,
little brown beard?",1272.417,3.322,1274.078
Nobody I ever saw before either.,1276.833,1.991,1277.8285
"Two more dust-cutters,
double whisky chasers.",1286.0,2.992,1287.496
"Something on your mind, Charlie?",1294.5,2.116,1295.558
I think I've been making a mistake.,1296.75,1.991,1297.7455
"Maybe these wheat growers aren't
as big a joke as I thought they were,",1298.875,3.993,1300.8715
"pourin' over the trail on three sides
like a flood.",1303.0,3.663,1304.8315
"Maybe the merchants aren't
the only ones to keep scared.",1306.792,3.413,1308.4985
"They've got a sharp nose for a dollar,
these merchandise pedlars.",1311.25,3.743,1313.1215
"If they ever decide they can make more
money off homesteaders than off cattle,",1315.125,4.198,1317.224
"they'll join up with the farmers and drive
this side of the street out of here",1319.458,4.198,1321.557
"and out of every town
within a thousand miles.",1323.792,2.992,1325.288
That's loyalty for you.,1326.917,2.366,1328.1
Loyalty? What's that?,1330.333,2.332,1331.499
"Well, it's...",1332.792,1.911,1333.7475
Loyalty is...,1334.833,2.286,1335.976
"Go on upstairs, Jet. See you later.",1338.167,2.787,1339.5604999999998
"Sure, Charlie.",1341.083,2.286,1342.226
"Go after it, Jip.",1375.167,2.207,1376.2704999999999
"People seem to think
I'm playin' hard to get",1403.833,4.414,1406.0400000000002
"I must confess
that what they say is true",1408.375,5.245,1410.9975
"And I'm gonna keep on playin'
hard to get",1413.75,4.164,1415.832
With everyone,1418.958,1.991,1419.9535
"That is, except with you",1421.083,5.074,1423.6200000000001
"All you gotta do
is snap your fingers",1427.375,4.494,1429.622
And I'll be there,1432.917,3.072,1434.453
"All you gotta do
is clap your hands",1436.125,3.993,1438.1215
And I'll come runnin' anywhere,1440.25,3.743,1442.1215
All you gotta do is give a whistle,1444.125,5.12,1446.685
I'll be at your feet,1449.375,3.367,1451.0585
"And if you should wonder
do I love you?",1452.875,4.539,1455.1445
There's a very simple little test,1457.542,4.198,1459.6409999999998
All you gotta do is snap your fingers,1461.875,4.539,1464.1445
And I'll do the rest...,1466.542,3.197,1468.1405
"I told Charlie
there were rats in the basement.",1585.417,2.992,1586.913
Who's breaking up my act this time?,1592.375,2.082,1593.416
"- I don't know.
- Watch it, boys.",1594.583,1.991,1595.5785
"- You again!
- What happened?",1606.042,2.491,1607.2875
"He took a pot shot at me in the alley.
Ever seen him before, Charlie?",1608.667,4.073,1610.7034999999998
"- One of Ryker's men.
- Oh.",1612.875,1.911,1613.8305
"Maybe some day I can finish a song
without you breaking it up.",1614.917,3.322,1616.578
"Sounded awfully good down there,
maybe because I couldn't hear the words.",1618.375,3.993,1620.3715
What's that for?,1624.958,1.536,1625.726
"For playing target
for four dollars a day!",1626.625,2.787,1628.0185
"Sure been a long, dull evening, ain't it?",1640.458,2.742,1641.8290000000002
I love it out here in the West,1651.25,2.958,1652.729
Because the West is best for lovin'...,1654.333,2.912,1655.789
Seven of clubs. Play.,1657.375,1.831,1658.2905
"Eight of clubs, nine of clubs,
ten of clubs.",1659.333,3.163,1660.9145
"- Mended your petticoat, Rita.
- Thanks.",1662.625,2.366,1663.808
"- What are you all dressed up for?
- I didn't feel like changing.",1665.125,3.993,1667.1215
"Good evening, Dan. Sit down. We'll all
play as soon as I've beaten this expert.",1670.458,4.414,1672.6650000000002
Less talk and more play.,1675.0,1.991,1675.9955
"Jack of clubs, queen of clubs,
king of clubs and out.",1677.125,3.367,1678.8085
Makes 4.40 you owe me.,1684.0,1.991,1684.9955
"Sometimes, Bravo,
I marvel at your intelligence.",1690.167,2.833,1691.5835
"- Me, too.
- Sit in on a couple of hands, Rita?",1693.125,2.332,1694.291
"No, thanks. I sat in on a shooting tonight
and it tired me out.",1695.583,3.163,1697.1645
Anybody get hurt?,1698.875,1.831,1699.7905
"The Marshal's got a sore neck
from sticking it out again.",1700.833,3.197,1702.4315000000001
"- Sore shins, but I'm not sure from what.
- I kicked you. Again.",1704.167,4.073,1706.2034999999998
"- I thought we'd play fan-tan.
- Why?",1708.375,1.991,1709.3705
"You're getting loco
from mixing in everybody's business!",1710.5,3.163,1712.0815
"The trail hands pay for their drinks
and canned goods. Let them alone!",1713.792,3.663,1715.6235
"Any idea what this town'd be like
if the trail hands weren't kept in line?",1717.583,3.743,1719.4545
Is this fan-tan or a town meeting?,1721.458,1.831,1722.3735000000001
"So he's gonna teach them to be polite
and get shot because that's his job?",1723.417,4.699,1725.7665
"Why doesn't he go to work
for Charlie Fair?",1728.25,2.241,1729.3705
"He'll still be here
after we've had four new marshals!",1730.625,2.833,1732.0415
That's an interesting point. Will he?,1733.583,2.241,1734.7035
"- What's interesting about it?
- This is not a one-day fight.",1735.958,3.913,1737.9145
"It's the rider against the settler,
the quick drunk against the family.",1740.0,5.12,1742.56
"Abilene may close out the cattle when the
country's settled up. What'll you do then?",1745.25,4.619,1747.5595
"This town is never going to close
and I'm never going to move.",1750.0,3.197,1751.5985
"- This is my kind of life.
- Why?",1753.333,1.991,1754.3285
Because I like it and it likes me,1755.458,2.161,1756.5385
"and I don't look well in an apron
and don't ask so many questions!",1757.75,3.572,1759.536
"Would anybody be interested
in playing a little fan-tan?",1762.5,3.492,1764.246
"Come to think of it, I would.",1768.625,2.412,1769.831
"- Seven of spades.
- Eight of spades.",1778.417,2.366,1779.6
"- I pass.
- Nine of spades, ten of spades.",1781.875,2.833,1783.2915
"Jack, queen, king of spades. Play!",1784.833,2.582,1786.124
"The barn first, then the house.
Light up a couple of them torches.",1802.875,4.539,1805.1445
"Come on, Mom. Get out quick!",1909.583,2.912,1911.039
"That's mighty hard luck, Mrs Canby.",1941.625,2.491,1942.8705
You sure got all our sympathy.,1944.25,2.082,1945.291
"But why should anybody want to harm us?
We're a peaceable people.",1946.458,4.369,1948.6425000000002
"I'll tell you why.
Because cattlemen hate farmers.",1950.958,3.663,1952.7895
"There's only one thing to do if we want
to stay here and that's to fight.",1960.042,3.618,1961.8509999999999
"Easy, son.",1963.792,1.581,1964.5825
"We have as much right here as anybody.
The cattlemen don't own the land.",1965.5,3.697,1967.3485
"- Who else would wanna drive us out?
- Yes!",1973.0,2.161,1974.0805
"Quiet, quiet. This here investigation
is gettin' out of control.",1975.292,4.164,1977.374
"Be quiet until I finish askin' questions
of the witnesses.",1979.583,3.322,1981.2440000000001
"Did anybody here recognise the
perpetrators of this dastardly deed?",1984.917,3.868,1986.8509999999999
I recognised one of 'em.,1988.917,1.956,1989.895
"How could you recognise him in the dark?
It was dark, wasn't it?",1991.0,3.697,1992.8485
"Farmers can see better in the dark
than most folks.",1994.833,3.447,1996.5565000000001
"I know a farmer who can't see his hand
before his eyes. Fella named Donaldson.",1998.417,4.073,2000.4534999999998
"What's his name, Frank? Go ahead,
tell 'em his name like you told me.",2002.625,3.743,2004.4965
Jet Younger.,2008.333,1.991,2009.3285
"We want to swear on a warrant
for the arrest of Jet Younger.",2012.417,3.367,2014.1005
"Thank you, Emily. Come again.",2019.167,1.991,2020.1625
"Two boxes of.45, Sherry.",2026.375,2.787,2027.7685
"- They found out who it was?
- Jet Younger.",2029.292,2.616,2030.6
"But it didn't happen in town.
It's a county matter.",2038.875,2.992,2040.371
Why do you have to get mixed up in it?,2042.0,2.082,2043.041
"Somebody in town sent Jet Younger
to burn out those homesteaders.",2044.208,3.697,2046.0565000000001
"Somebody in town ought
to do something about it.",2048.042,3.163,2049.6234999999997
"I don't suppose it would make
any difference if I asked you not to go.",2051.333,4.369,2053.5175
I thought you'd be in.,2067.875,2.537,2069.1435
"- How did you figure that one?
- Younger and Fair add up.",2070.542,3.697,2072.3905
"- To what?
- Two to one against you.",2074.375,2.582,2075.666
Oh! Sit down.,2090.292,1.991,2091.2875
"I sent word to Bravo that as far as I'm
concerned, I want Jet Younger brought in.",2099.875,4.824,2102.287
"I sent for you, Dan, because I heard
you might give up marshallin'.",2104.833,3.743,2106.7045000000003
"- I did say something about it.
- I could use a man.",2108.708,3.572,2110.494
"I always figured
I could land a job with you, Charlie.",2112.417,2.958,2113.8959999999997
"- How soon do you plan to quit?
- Well, now, that depends.",2115.5,3.492,2117.246
"Have you got the final figures yet,
Charlie?",2123.0,2.537,2124.2685
"Just about.
Oh, meet my new partner, Dan.",2125.667,3.618,2127.476
"But you'd be working for me, Dan.",2136.625,2.491,2137.8705
I'll remember.,2141.875,1.991,2142.8705
"Oh, uh... Good luck.",2146.083,2.207,2147.1865000000003
Anything wrong?,2153.5,1.911,2154.4555
I'm not sure.,2155.542,1.956,2156.52
"Hello, Dan. Don't tell me
you want an afternoon game.",2161.542,3.367,2163.2255
"No, I was just looking for Bravo.
Hearing over?",2165.042,3.072,2166.578
What hearing?,2168.25,1.831,2169.1655
"Oh, yeah, that's all over. I got a warrant
for Jet right there in my coat pocket.",2170.208,4.494,2172.455
"- Leaving soon?
- Soon as I get 4.40 back from...",2175.75,3.492,2177.496
"- Why?
- Thought you might need a little help.",2179.375,2.491,2180.6205
"How do you like that? I'll have him back
in jail before he knows what time it is.",2182.0,4.073,2184.0365
"- Play, Annie. You're holdin' up justice.
- Seven of diamonds.",2186.208,3.288,2187.852
"- Something funny about this.
- What?",2189.625,2.082,2190.666
"- Your enthusiasm. Jet's a killer.
- You think I'm a bumblebee?",2191.833,3.367,2193.5165
You've got everything but the sting.,2195.333,1.991,2196.3285
"- You wouldn't mind my going along?
- I would mind!",2197.458,2.616,2198.766
"Why meddle into something
that don't concern you?",2200.208,2.833,2201.6245
That's what I want to know.,2203.167,2.241,2204.2875
"Did Charlie send you to ask me that
or are you interested in my well-being?",2207.542,3.993,2209.5385
I'm interested in my business.,2211.667,1.831,2212.5825
"I want this game finished,
so I can get started.",2213.625,2.491,2214.8705
"- Play, Annie.
- Eight of diamonds.",2216.25,1.956,2217.228
"Why are you going
on this manhunt with Bravo?",2218.333,2.787,2219.7265
Always help a fellow officer of the law.,2221.25,2.412,2222.456
That's not your reason.,2223.792,1.991,2224.7875
"Maybe I just like to ride
up in the hills away from people.",2226.958,3.822,2228.869
"I'll be waiting at your office, Bravo.",2230.917,2.241,2232.0375
"- Eight of spades.
- Nine of spades. Ten of spades.",2234.167,4.118,2236.226
"Oh, shucks!",2242.292,1.956,2243.27
"- Where are you going, Rita?
- If I told you, you wouldn't believe me.",2246.458,3.993,2248.4545000000003
"To preserve law and order to the best
of your ability as Deputy Sheriff.",2254.792,4.164,2256.874
"- You're wanted inside.
- Me?",2262.042,2.286,2263.185
"- Rita...
- Dan.",2275.625,1.911,2276.5805
I want to say goodbye.,2279.542,2.082,2280.583
"- Well...
- Don't say anything.",2281.75,1.991,2282.7455
You big idiot! Oh!,2288.75,2.286,2289.893
"- Open this door!
- Take care of yourself, Rita.",2294.75,2.662,2296.081
