text,start,duration,time_midpoint
that's why I haven't seen you for nearly,2126.579,3.0,2128.079
three weeks,2128.32,2.88,2129.76
why we've both been making up our minds,2131.2,3.3,2132.85
you've come to one conclusion,2134.5,5.04,2137.02
but I've come to another,2137.2,4.8,2139.6
what other is there,2139.54,4.02,2141.55
I know you're well enough to know them,2142.0,3.06,2143.53
that before everything else you're,2143.56,5.64,2146.38
honest with yourself with me,2145.06,6.779,2148.4495
no you'll give me an honest answer,2149.2,5.7,2152.0499999999997
if your husband was leaving the Army and,2154.9,5.12,2157.46
going back east as I am,2156.76,3.26,2158.3900000000003
you'll be willing to leave,2160.119,5.37,2162.804
that's what I thought,2178.0,2.9,2179.45
that's why I put in my application for,2182.32,3.6,2184.1200000000003
transfer instead of,2184.0,4.94,2186.47
instead of resignation,2185.92,3.02,2187.4300000000003
wait for him Celie,2190.42,4.5,2192.67
I'm going out tomorrow I bought us to,2193.24,4.52,2195.5
call in Phil's Patrol,2194.92,2.84,2196.34
found a spot with water two miles up,2218.079,3.901,2220.0295
ahead make a good place to stop a while,2219.88,3.9,2221.83
except the Sioux would expect in a,2221.98,3.5,2223.73
Detachment in this area to stop there,2223.78,3.9,2225.73
the only other waters over behind that,2225.48,5.379,2228.1695
shoulder that's four hours of our course,2227.68,4.8,2230.08
Custer's not going four hours off his,2230.859,4.26,2232.989
course we'll be back up ahead,2232.48,5.14,2235.05
and double the guy,2235.119,25.681,2247.9595
still being kind of plosive aren't you,2284.079,3.78,2285.969
Pete what of it,2285.88,4.14,2287.9500000000003
you can't go on keeping to yourself like,2287.859,4.021,2289.8695
I outrank both dunlin and the Haywood,2291.88,3.42,2293.59
major Grace,2295.3,4.319,2297.4595000000004
there was a war going on and the war was,2297.82,2.94,2299.29
I wasn't broken I was what they called,2300.76,3.48,2302.5
turn back too many offices for a,2302.44,3.54,2304.21
peacetime Army,2304.24,4.32,2306.3999999999996
you can't let it eat you it's just that,2305.98,5.28,2308.62
I'm neither one thing or the other,2308.56,4.5,2310.81
the officers think I'm spying on them,2311.26,3.42,2312.9700000000003
for the men and the men think I'm spying,2313.06,3.9,2315.0099999999998
on for the offices,2314.68,5.58,2317.47
I'll stay by myself that,2316.96,6.32,2320.12
you'll change your mind,2320.26,3.02,2321.7700000000004
you got three hours to sleep unless,2325.18,3.24,2326.7999999999997
whatever time it takes to get those,2327.099,3.501,2328.8495000000003
shelters up,2328.42,8.35,2332.5950000000003
coasters to hold it might too Mason,2343.839,5.581,2346.6295
we'll get there in time,2349.42,5.52,2352.1800000000003
thank you sir,2352.42,5.36,2355.1
I know we will,2354.94,2.84,2356.36
get your shelter up,2358.0,3.1,2359.55
kind of young for soldiering ain't you,2375.579,4.741,2377.9495
how old you got to be I fell around my,2377.74,3.96,2379.72
you 19 yet almost,2381.7,5.28,2384.3399999999997
how long you been in nearly six months,2384.76,3.66,2386.59
how long you been in,2386.98,4.4,2389.18
nearly three years,2388.42,2.96,2389.9
well Harvey here's a real recruit three,2391.66,3.959,2393.6394999999998
been kind of sick lately though it's,2395.619,5.341,2398.2895000000003
here I I can't keep my food down,2397.9,4.679,2400.2395
what I'd give to be back in the hospital,2400.96,4.46,2403.19
at Fort Lincoln,2402.579,2.841,2403.9995000000004
you think I'm afraid,2405.46,4.86,2407.89
I'm not afraid it's just that I can't,2408.339,3.78,2410.229
get rid of this knot,2410.32,4.62,2412.63
I'm Not Afraid nobody said you were was,2412.119,4.921,2414.5795000000003
that a whip at me,2414.94,4.08,2416.98
I don't make any bones about it,2417.04,5.039,2419.5595
I've been in fist fight sure but,2419.02,5.76,2421.9
never met a man wanted to take my life,2422.079,5.401,2424.7795
actually kill me let alone a sue Indian,2424.78,5.4,2427.48
and full war paint,2427.48,4.32,2429.64
I don't think you even want us to get,2430.18,4.46,2432.41
through the Custer,2431.8,2.84,2433.2200000000003
man can get killed awful Dead with,2435.099,3.061,2436.6295
yeah I keep thinking about that,2438.16,5.04,2440.68
I'm sorry baby,2440.92,4.08,2442.96
Mr Rob's dinner I guess Fort Lincoln,2443.2,5.06,2445.73
looked pretty good to you too,2445.0,3.26,2446.63
look over here with him,2456.22,3.26,2457.85
you want to get back to that hospital in,2460.24,4.02,2462.25
Fort Lincoln as bad as I do,2461.859,3.901,2463.8095
you asked for her duty tonight you're,2464.26,4.26,2466.3900000000003
here Mr Austin I don't think I can I can,2465.76,4.62,2468.07
stand up good enough for her Duty we,2468.52,3.059,2470.0495
want to get back to that hospital don't,2470.38,2.1,2471.4300000000003
you asked for her duty tonight sure Mr,2472.48,5.359,2475.1595
all right everybody but those in Pickett,2482.079,3.901,2484.0295
and hurt Judy turned in we still have,2484.18,3.6,2485.98
nearly 200 miles ahead of us in less,2485.98,3.72,2487.84
than 48 hours to do it in,2487.78,5.12,2490.34
let us sleep fast,2489.7,3.2,2491.2999999999997
sleep it's wonderful,2502.66,4.38,2504.85
if I only knew what that Indian Eureka,2505.0,4.46,2507.23
good night DeWalt,2510.04,5.18,2512.63
yeah I hope so,2512.2,3.02,2513.71
it's too early for birds to be awake Mr,2552.52,4.44,2554.74
hofstetter any Sue around here are more,2554.56,4.92,2557.02
interested in the patrol we left,2556.96,4.74,2559.33
take it easy Tim,2559.48,3.72,2561.34
nothing's going to stop us from getting,2561.7,3.8,2563.6
Mr Hostetter,2588.16,3.54,2589.93
crazy fool,2623.68,3.899,2625.6295
it's stopping I didn't even get my hands,2625.42,4.02,2627.4300000000003
on one of them thank Lieutenant for,2627.579,3.721,2629.4395
coming on after you I can thank them for,2629.44,4.399,2631.6395
stopping me,2631.3,2.539,2632.5695
we haven't timed to bury Harvey I'm not,2638.26,3.599,2640.0595000000003
going to read you off you probably feel,2640.72,3.599,2642.5195
as bad about him as I do yes,2641.859,4.681,2644.1994999999997
he ran out on the others,2644.319,3.78,2646.209
they want to get back to the Fort as,2646.54,3.36,2648.22
much as you do,2648.099,3.48,2649.839
I'll be watching you if you try it again,2649.9,4.199,2651.9995
I'll shoot you down like a deserter,2651.579,4.26,2653.7090000000003
now get your horse and let's get out of,2654.099,3.801,2655.9995000000004
you came back Mr Haywood,2674.02,5.18,2676.61
you think I wouldn't,2676.3,2.9,2677.75
you know what happens to a man who,2682.0,3.78,2683.89
deserts in the presence of the enemy,2683.56,4.5,2685.81
yes sir private Harvey must have gone,2685.78,3.66,2687.61
out of his head,2688.06,3.72,2689.92
wanted out of camp and got lost,2689.44,4.8,2691.84
offsetter just went out to find him,2691.78,5.22,2694.3900000000003
would you testify to that Kobo yes sir I,2694.24,4.079,2696.2794999999996
purely would,2697.0,3.66,2698.83
where is Hobby,2698.319,4.76,2700.699
take your posts,2705.76,3.079,2707.2995
I take it some Sue Got Away,2718.119,3.5,2719.869
now we've really got to keep moving,2727.3,24.99,2739.795
see anything,2765.88,3.479,2767.6195000000002
no but I'd like to,2767.14,4.199,2769.2394999999997
what do you mean I'd like to see on the,2769.359,3.541,2771.1295
other side of that Ridge,2771.339,4.321,2773.4995
where the Little Bighorn is,2772.9,4.02,2774.9100000000003
if I could see how many are there,2775.66,3.959,2777.6394999999998
waiting hiding I think a lot of your,2776.92,4.14,2778.9900000000002
makes me kind of wish I had somebody,2781.06,4.019,2783.0695
close to me riding with custard you're,2782.619,3.841,2784.5395000000003
wow it might make me feel,2786.46,3.72,2788.32
different than I do,2788.26,4.319,2790.4195000000004
Grissom told me to relieve you on,2792.579,2.52,2793.8390000000004
you Stan Pickett,2795.099,5.76,2797.9790000000003
know how you feel about me but,2798.4,5.1,2800.9500000000003
I'll keep my eyes open,2800.859,4.26,2802.989
