text,start,duration,time_midpoint
know is that i hate it,302.24,4.399,304.4395
i hate this solidity the stodginess i'm,304.16,3.84,306.08000000000004
beginning to feel,306.639,2.961,308.1195
to me it's the end of the brightness of,308.0,3.84,309.92
life the end of spirit and adventure,309.6,4.72,311.96000000000004
don't talk like that men of our years,311.84,4.4,314.03999999999996
have no business playing around with any,314.32,4.24,316.44
adventure that they can avoid,316.24,3.679,318.0795
we're like athletes who are out of,318.56,3.76,320.44
condition we can't handle that sort of,319.919,3.28,321.55899999999997
thing anymore,322.32,3.599,324.1195
life ends at 40. in the district,323.199,4.481,325.4395
attorney's office we see what happens to,325.919,3.361,327.5995
middle-aged men who try to act like,327.68,3.92,329.64
and i'm not joking when i tell you that,331.6,4.24,333.72
i've seen genuine actual tragedy issuing,333.44,4.24,335.56
directly out of pure carelessness out of,335.84,3.44,337.56
the merest trifles,337.68,4.4,339.88
casual impulse an idol flirtation one,339.28,4.4,341.47999999999996
drink too many,342.08,4.64,344.4
how many is that third isn't it a great,343.68,5.359,346.3595
scout he's lost count already,346.72,4.24,348.84000000000003
he's a strictly two drink man always has,349.039,3.841,350.9595
been for years i'm sorry if i sound,350.96,2.799,352.35949999999997
but trouble starts too from little,353.759,3.121,355.3195
things often from some,355.199,4.161,357.2795
forgotten natural tendency yes when i,356.88,3.84,358.8
have a date for an idol,359.36,4.0,361.36
plantation without a turner but we won't,360.72,4.0,362.72
tomorrow night hey good why don't you,364.72,3.199,366.3195
make it every night,366.96,2.16,368.03999999999996
the three of us unless you've got,367.919,2.961,369.3995
something better to do fine that's a,369.12,2.48,370.36
i think i'll run along with you splendid,371.6,4.0,373.6
maybe lana can dig up for,373.759,4.72,376.119
rita hayworth for you but what about me,375.6,4.08,377.64000000000004
do you think it's quite safe to leave me,378.479,1.521,379.23949999999996
in this somewhat rebellious state of,380.0,3.12,381.56
mind no you'll be all right i'm sure,381.28,3.359,382.9595
just you run along to bed like a good,383.12,3.04,384.64
fella and forget the whole matter,384.639,3.201,386.2395
he's much too old for the sort of thing,386.16,3.52,387.92
we have in mind in me huh,387.84,5.199,390.43949999999995
that'll be good dick i really would like,389.68,5.44,392.40000000000003
to stop worrying you know i don't agree,393.039,3.521,394.79949999999997
with the word you've said,395.12,4.079,397.1595
but the disagreement is purely academic,396.56,4.72,398.92
you know that's exactly my complaint,399.199,4.0,401.199
the flesh is still strong but the spirit,401.28,3.28,402.91999999999996
grows weaker by the hour,403.199,3.601,404.9995
good you know even if the spirit of,404.56,3.44,406.28000000000003
adventure should rise,406.8,3.679,408.6395
up before me impeccable even in the form,408.0,3.12,409.56
of that uh,410.479,2.72,411.839
alluring young woman in the window next,411.12,4.24,413.24
door i'm afraid that all i do is clutch,413.199,3.361,414.8795
my coat a little tight i'm under,415.36,2.72,416.72
something idiotic and run like the devil,416.56,4.4,418.76
not before you got a number i hope,418.08,6.19,421.175
probably good night,420.96,5.28,423.59999999999997
you're safe i guess good night,426.24,11.6,432.04
let him kiss me with the kisses of his,473.68,6.16,476.76
the light mouth,476.96,2.88,478.4
oh thank you,500.479,7.361,504.1595
would you be uh good enough to remind me,508.879,4.72,511.23900000000003
when it's 10 30. yes sir,510.479,5.04,512.999
sometimes i'm inclined to lose strike of,513.599,4.56,515.879
time and i'll remind you sir,515.519,6.32,518.679
thank you sir,518.159,3.68,519.999
it's 10 30 professor wandy,533.36,7.68,537.2
it's 10 30 so oh,536.64,4.4,538.84
would you mind putting it back in the,543.04,6.799,546.4395
library yes sir thank you,544.16,5.679,546.9995
my hat please,560.48,3.359,562.1595
i uh i couldn't have drunk that much,615.44,6.72,618.8000000000001
you you did pose for it didn't you,619.12,4.56,621.4
well then my admiration for the artist,622.16,3.44,623.88
is done it's not only a good painting,623.68,3.04,625.1999999999999
it's also you,625.6,4.16,627.6800000000001
you know that so quickly i don't know i,626.72,4.48,628.96
only know that if i were a painter and,629.76,2.88,631.2
done this have you i'd be very happy,631.2,2.639,632.5195
is it yours no i wish it would,633.839,4.721,636.1995000000001
and i wouldn't have to come over here,637.279,4.081,639.3195
every so often to watch people's faces,638.56,5.68,641.4
is that what you do now and then when,641.36,4.96,643.84
i'm lonely,644.24,6.32,647.4
tonight i was alone i don't like to be,646.32,7.36,650.0
why did you watch my face,650.56,8.16,654.64
oh yes did i react properly and normally,653.68,8.159,657.7595
well there are two general reactions,658.72,6.239,661.8395
one is a kind of solemn stare for the,661.839,5.361,664.5195000000001
and and the other the other is a long,667.2,7.6,671.0
blown whistle what was mine,670.56,6.56,673.8399999999999
i'm not sure but i suspect that in,674.8,3.92,676.76
another moment or two you might have,677.12,2.8,678.52
given a long,678.72,5.04,681.24
low solemn whistle,679.92,3.84,681.8399999999999
well that uh rather embarrasses me well,684.16,3.919,686.1195
it shouldn't,687.04,2.96,688.52
i regard it as an unusually sincere,688.079,3.841,689.9994999999999
compliment because you don't look to me,690.0,4.24,692.12
like a man much given to,691.92,6.96,695.4
me oh no no it's not that exactly but uh,694.24,7.92,698.2
if my admiration was that obvious,698.88,5.36,701.56
i'm afraid you might misunderstand earth,702.16,3.44,703.88
may i help you,704.24,4.24,706.36
could you i'm not married i have no,705.6,4.4,707.8000000000001
designs on you,708.48,4.64,710.8000000000001
and one drink is all i care for is that,710.0,3.92,711.96
that's right thank you,713.92,3.77,715.805
what's so funny well i i had dinner with,724.88,4.24,727.0
a couple of friends tonight and,727.6,3.76,729.48
we discussed your portrait with great,729.12,4.56,731.4
admiration i might say,731.36,3.68,733.2
i'm thinking of their faces tomorrow,733.68,3.44,735.4
night when i tell them about this,735.04,3.599,736.8394999999999
sitting and chatting over a drink with,737.12,3.92,739.08
the charming young lady herself,738.639,3.841,740.5595
would you like to see some more of his,741.04,4.32,743.1999999999999
work i would indeed,742.48,5.84,745.4
i like it very much then when you,745.36,4.56,747.64
finished your drink you can take me home,748.32,2.4,749.5200000000001
show them to you they're just sketches,750.72,4.88,753.1600000000001
but quite good i think,753.12,5.519,755.8795
they're of me of course,755.6,8.239,759.7195
little late isn't it is that late 11,758.639,5.2,761.239
i don't think i should don't think you,764.32,3.92,766.2800000000001
what you mean i was warned,768.24,6.88,771.6800000000001
you mean you're afraid of me,772.0,6.32,775.16
no no no no it's not that but uh,775.12,5.76,778.0
i was warned against the siren call of,778.32,4.079,780.3595
at my age i should never have stopped to,782.399,3.841,784.3195
talk with you,785.04,3.28,786.68
i should never never come here to drink,786.24,4.399,788.4395
may i have your hand yes thank you,847.68,9.59,852.4749999999999
make yourself at home i'll be right back,851.04,41.919,871.9995
clemens who did the one in the window,892.959,3.44,894.679
did these just sketches but,894.56,5.279,897.1995
nice i think,896.399,3.44,898.119
let's have another,910.48,6.08,913.52
i should say no i know but i haven't the,913.839,4.24,915.9590000000001
slightest intention of saying it,916.56,4.719,918.9195
i should say not this is much too,918.079,8.051,922.1044999999999
pleasant to break up,921.279,22.401,932.4795
ouch oh did you cut yourself,943.68,5.76,946.56
no but the wire broke have you something,946.72,4.4,948.9200000000001
to cut it with,949.44,3.399,951.1395
scissors all right yes i think that'll,951.12,4.719,953.4795
who are you my name is,962.399,5.68,965.239
what are we going to do,1030.319,5.201,1032.9195
i don't know,1037.439,4.39,1039.634
call the police i suppose,1041.839,13.2,1048.4389999999999
what was his name,1055.039,3.281,1056.6795
hard frank hard,1058.32,5.04,1060.84
that's what he told me,1063.6,4.24,1065.7199999999998
don't you think it was,1068.08,3.2,1069.6799999999998
i don't know i don't think so,1071.28,7.68,1075.12
but i don't know he never told me,1075.52,5.84,1078.44
anything else,1078.96,6.32,1082.1200000000001
where he lived what he did,1081.36,8.16,1085.4399999999998
anything i saw him two or three times a,1085.28,6.399,1088.4795
week perhaps,1089.52,4.32,1091.68
he never took me out to dinner or a show,1091.679,4.641,1093.9995000000001
or anything,1093.84,2.48,1095.08
what what are you,1098.4,6.08,1101.44
where's the teleport,1101.44,3.04,1102.96
in the bedroom,1104.88,4.96,1107.3600000000001
operator operator,1152.64,8.56,1156.92
give me operator,1155.84,5.36,1158.52
you say nobody,1172.559,6.961,1176.0394999999999
has ever seen you with him,1175.84,5.76,1178.72
we've never been out together when you,1179.52,4.48,1181.76
that was on a train why,1184.08,9.52,1188.84
who knows at all about you and him,1188.48,10.319,1193.6395
unless he told someone which i doubt,1193.6,10.559,1198.8795
nobody you never mention him to anybody,1198.799,5.36,1201.479
not his name not even the name he gave,1204.24,6.08,1207.28
do you think there's something we can do,1210.96,4.8,1213.3600000000001
i'm just wondering,1213.36,3.92,1215.32
i was wondering if anybody could have,1215.76,3.36,1217.44
seen him coming in here tonight,1217.28,4.399,1219.4795
i'm sure not he wouldn't even get out of,1219.12,5.2,1221.7199999999998
the cab if there was anyone around,1221.679,4.081,1223.7195000000002
do you think there's something we can do,1224.32,3.44,1226.04
do you i don't want to go to jail,1225.76,5.039,1228.2795
try to keep calm please let's think,1227.76,4.399,1229.9595
about it a minute let's see if there is,1230.799,2.081,1231.8395
they'll never believe us you know no i'm,1232.88,3.679,1234.7195000000002
afraid they won't but even if they did,1234.64,3.44,1236.3600000000001
we wouldn't be much better off,1236.559,2.721,1237.9195
they'll say we could make up any kind of,1238.08,4.24,1240.1999999999998
story we wanted to who else saw it,1239.28,4.24,1241.3999999999999
they'll make it some kind of murder i,1242.32,7.52,1246.08
know they will please,1243.52,6.32,1246.68
i have no feeling about him,1255.2,3.28,1256.8400000000001
he's trying to kill me there's no,1259.52,2.88,1260.96
question about that i hadn't killed them,1260.799,2.641,1262.1195
you'd have killed me,1262.4,2.399,1263.5995
if you wouldn't give me the scissors i'd,1263.44,3.359,1265.1195
but whatever they believe i'm ruined,1266.799,6.0,1269.799
my whole life you were thinking of,1270.72,3.6,1272.52
what was it i was wondering if we had,1274.32,4.16,1276.3999999999999
the nerve for something,1276.559,4.801,1278.9595
something pretty dangerous it would shut,1278.48,4.24,1280.6
the door on us completely if we were,1281.36,3.439,1283.0794999999998
anything you say i don't want to go to,1284.799,3.36,1286.479
jail i don't,1286.96,5.36,1289.64
what's this if nobody knows about you,1288.159,7.52,1291.919
if nobody saw him coming in here tonight,1292.32,4.88,1294.76
how could either of us be connected with,1295.679,3.36,1297.3590000000002
it if his body will turn miles and miles,1297.2,3.839,1299.1195
away from here,1299.039,6.481,1302.2795
i'll have to go and get my car,1305.52,3.44,1307.24
i'll park it directly in front of the,1310.48,4.16,1312.56
door and then we'll pick our moment,1311.919,4.161,1313.9995000000001
you'll watch when i carry it out and put,1314.64,3.44,1316.3600000000001
it in the bag,1316.08,3.599,1317.8795
and then i'll dump it somewhere in the,1318.08,4.0,1320.08
country it'll be found of course sooner,1319.679,3.201,1321.2795
or later but,1322.08,2.64,1323.3999999999999
maybe not for a week you mean you'll go,1322.88,5.52,1325.64
for your car while i wait here,1324.72,6.64,1328.04
would you be afraid not of that but if,1328.4,4.159,1330.4795000000001
you got out of here why should you ever,1331.36,3.6,1333.1599999999999
i like you i think you're all right but,1334.96,4.56,1337.24
i don't even know your name,1337.679,2.88,1339.1190000000001
and i don't think there's a man in the,1339.52,2.159,1340.5995
world who wouldn't get out of a mess,1340.559,2.641,1341.8795
like this if he could oh we mustn't,1341.679,2.88,1343.1190000000001
if we do that we're lost both of us,1344.559,6.161,1347.6395
why can't i go with you,1347.679,3.041,1349.1995000000002
well i'm hoping we can get ourselves out,1350.96,5.28,1353.6000000000001
of this completely,1354.48,4.16,1356.56
but there's one condition i won't tell,1356.24,3.76,1358.1200000000001
you my name what i do or,1358.64,2.64,1359.96
take her to get the car because then,1360.0,3.28,1361.64
you'd know where i live,1361.28,4.08,1363.32
but if we're successful tonight it'll be,1363.28,5.04,1365.8
of no importance to you,1365.36,2.96,1366.84
i tell you what i'll do,1369.6,2.88,1371.04
you leave something here,1372.72,3.12,1374.28
leave your vest with me that would be a,1376.88,4.159,1378.9595000000002
clue if you,1379.919,6.64,1383.239
didn't come back i mean that's fair,1381.039,5.52,1383.799
there's almost no blood outside,1405.919,3.681,1407.7595000000001
fortunately,1414.84,3.719,1416.6995
have you a dark blanket we can grab them,1416.96,3.12,1418.52
i have one,1420.08,11.76,1425.96
trouble is a i have no idea what the,1462.08,5.36,1464.76
police can do with clues,1464.4,3.04,1465.92
but a great deal i'm sure i've read a,1467.84,4.16,1469.9199999999998
thing that's a little,1471.36,2.16,1472.4399999999998
short of miraculous by the city police,1472.0,3.12,1473.56
as well as the fbi,1473.52,4.88,1475.96
from a piece of cloth or even a button,1475.12,7.039,1478.6395
now 115. i'll have to take the subway so,1478.4,5.36,1481.0800000000002
i probably won't be able to make it much,1482.159,3.281,1483.7995
under three quarters of an hour,1483.76,4.0,1485.76
maybe an hour but even if i'm longer,1485.44,3.359,1487.1195
than that don't worry don't get,1487.76,2.399,1488.9595
panicking call the police because i,1488.799,2.801,1490.1995
promise you i'll be back i won't fail,1490.159,2.4,1491.3590000000002
now look outside will you yes,1495.6,11.53,1501.365
keep your nerve we'll make it,1516.159,13.681,1522.9995000000001
i'd like my car please yes sir,1563.279,4.721,1565.6395
hey charlie yeah professor wendy's car,1568.48,6.4,1571.68
right away kind of late for you wouldn't,1572.32,3.44,1574.04
later than i expected hey you know mr,1575.76,3.84,1577.68
ward in your building,1578.48,4.36,1580.66
yes four o'clock sunday morning he got,1579.6,6.24,1582.7199999999998
better get them brakes adjusted first,1588.24,3.76,1590.1200000000001
chance you get they're pretty loose,1590.0,9.84,1594.92
pull over to the curb,1606.64,7.2,1610.24
don't you ever turn your lights on at,1625.919,4.561,1628.1995000000002
night oh i'm sorry i thought the garage,1627.36,4.16,1629.4399999999998
man turned them on,1630.48,4.4,1632.68
let's see your driver's license,1631.52,3.36,1633.2
warnley huh what's that polish no it's,1638.559,3.761,1640.4395
do you have any other identification,1642.32,3.52,1644.08
i have a letter here from the board of,1649.44,6.4,1652.64
professor huh assistant,1656.08,13.76,1662.96
okay watch those lights from now on,1659.52,10.32,1664.68
everything all right everything's just,1709.919,2.88,1711.3590000000002
as you left it the name on the mailbox,1711.2,3.12,1712.76
is read alice read in case you have to,1712.799,2.081,1713.8395
come again,1714.32,2.079,1715.3595
well if we're lucky i don't think that'd,1714.88,3.6,1716.68
be any occasion for that,1716.399,5.28,1719.039
is that the blanket yes first i imagine,1718.48,3.6,1720.28
want to get rid of the more obvious,1722.08,2.959,1723.5594999999998
means of identification i've already,1723.52,3.68,1725.36
you searched him had to be done didn't,1727.2,4.16,1729.28
no letters or anything with a name on it,1750.08,8.24,1754.1999999999998
tell me frank howard that's all i know,1758.32,6.88,1761.76
all right tie it all up tomorrow get on,1762.08,4.079,1764.1195
one of the ferries,1765.2,3.199,1766.7995
not during a rush hour and drop it,1766.159,3.841,1768.0795
overboard and be very careful that,1768.399,2.241,1769.5194999999999
you're unseen,1770.0,3.52,1771.76
the money too well you might as well,1770.64,4.24,1772.76
keep it i don't see how that could be,1773.52,1.84,1774.44
what about the watch do exactly as i,1775.36,3.52,1777.12
tell you please otherwise we might as,1776.96,4.43,1779.175
well give ourselves up now,1778.88,4.08,1780.92
we can't afford to overlook one detail,1782.96,2.88,1784.4
we've got to think of everything in,1784.72,1.679,1785.5595
remember that i wouldn't,1786.399,3.201,1787.9995
how about this right there's only a,1790.32,3.839,1792.2395
little spot i can get that at myself,1792.32,3.92,1794.28
do it very thoroughly will you i break,1794.159,3.921,1796.1195
of laboratory tests i make to find signs,1796.24,3.039,1797.7595000000001
of blood that the naked eye could never,1798.08,1.52,1798.84
i can clean it and the scissors you,1799.6,3.36,1801.28
better boil them,1802.08,2.4,1803.28
something might be left in the mechanism,1802.96,5.51,1805.7150000000001
all right anything else,1804.48,7.119,1808.0395
and when i leave here i want you to go,1815.44,4.479,1817.6795
over the whole place thoroughly,1817.76,3.519,1819.5194999999999
wash these glasses and put them back on,1819.919,3.841,1821.8395
the shelf uh get rid of these bottles,1821.279,4.321,1823.4395
clean everything thoroughly there must,1823.76,3.12,1825.32
be one sign left that you've had me,1825.6,2.319,1826.7595
visiting tonight him,1826.88,10.11,1831.9350000000002
me or anybody else uh give me that paper,1827.919,11.921,1833.8795
i'll give you a blanket back soon as,1839.84,4.24,1841.9599999999998
i've got him in the car,1841.2,2.88,1842.64
gonna examine it very carefully too i'll,1844.399,3.681,1846.2395
clean everything i won't go to bed until,1846.72,5.12,1849.28
i've cleaned everything in the place,1848.08,3.76,1849.96
now put out the lights,1856.32,9.52,1861.08
go out see,1872.32,7.52,1876.08
i won't see you again i suppose for both,2064.879,4.161,2066.9595
our sakes i,2068.079,2.08,2069.119
hope this ends the whole thing,2069.04,3.44,2070.7599999999998
completely and forever,2070.159,18.961,2079.6395
all right then goodbye,2072.48,24.729,2084.8445
all right i'm back here,2125.92,5.919,2128.8795
what wasn't it time never mind here's,2137.76,4.88,2140.2000000000003
it shouldn't have gone far that's all,2147.04,3.44,2148.7599999999998
if you find it later you can have it,2150.48,3.44,2152.2
thanks hey this is a penny,2155.359,4.961,2157.8395
oh thanks for the time i find it,2164.56,11.63,2170.375
excellent port dad yeah william,2407.839,8.081,2411.8795
check please yes sir,2412.72,6.879,2416.1594999999998
this is mine tonight oh thank you,2415.92,3.679,2417.7595
did frank say what kept him and,2421.359,3.681,2423.1994999999997
something important i imagine,2423.599,3.601,2425.3995
he sounded excited well i can't quite,2425.04,5.2,2427.64
picture frank excited,2427.2,3.04,2428.72
you also must have left mine,2437.599,4.961,2440.0795000000003
thank you sir coffee in the lounge very,2444.079,3.76,2445.9590000000003
well sir he was talking from the police,2446.079,4.081,2448.1195000000002
commissioner's office,2447.839,5.841,2450.7595
ah there he is,2450.16,6.72,2453.52
well shall we go back no,2453.68,4.88,2456.12
i'm not going to eat now i'm going to,2456.88,3.76,2458.76
have a drink oh you richard,2458.56,6.559,2461.8395
fine thank you but count for yourself,2460.64,6.88,2464.08
come inside you'll be interested in this,2465.119,4.24,2467.239
oh collins get me an old-fashioned plan,2467.52,6.88,2470.96
yes sir let's go over here hot news,2469.359,5.041,2471.8795
very but confidential for the moment,2474.72,6.8,2478.12
claude mazda's disappeared lord master,2478.96,3.76,2480.84
but um how do you mean disappeared,2482.72,5.28,2485.3599999999997
exactly what the word means he left,2486.16,3.36,2487.8399999999997
washington yesterday afternoon he,2488.0,3.28,2489.64
arrived at penn station last night and,2489.52,3.44,2491.24
from there he's literally,2491.28,4.72,2493.6400000000003
disappeared is that,2492.96,6.8,2496.36
uh the promoter my dear richard,2496.0,6.319,2499.1595
falger when a promoter has promoted the,2499.76,3.52,2501.5200000000004
colossus like,2502.319,3.28,2503.959
world enterprises incorporated he's no,2503.28,3.52,2505.0400000000004
longer a promoter,2505.599,4.081,2507.6395
he's a financier oh yes yes of course i,2506.8,4.24,2508.92
remember now,2509.68,4.24,2511.7999999999997
we're gonna wait until,2511.04,2.88,2512.48
no not for me i got no fashion count,2516.72,7.359,2520.3995
we're going to wait until midnight only,2522.72,3.119,2524.2794999999996
off chance he shows up but if he hasn't,2524.079,3.04,2525.599
checked in by then we'll give it to the,2525.839,3.28,2527.479
papers and then watch the fireworks,2527.119,6.081,2530.1595
the market and how what did he look like,2529.119,8.641,2533.4395
well i mean what sort of fellow was he,2533.2,6.879,2536.6394999999998
a blue perfect nuisance he was a patient,2537.76,3.359,2539.4395000000004
of mine for a while,2540.079,3.841,2541.9995000000004
for what nerves uh blood pressure he had,2541.119,4.401,2543.3195
the most ungovernable temper i've ever,2543.92,2.159,2544.9995
he'd no idea how pleased i was when he,2546.079,5.76,2548.9590000000003
called me a quick and stumped out,2547.92,3.919,2549.8795
well uh just because man doesn't show up,2552.0,3.28,2553.64
i see no reason to assume that he's been,2555.28,3.76,2557.1600000000003
i didn't say he was murdered,2559.04,10.559,2564.3195
mr layla or mr lander yeah,2564.56,5.039,2567.0795
uh telephone mr laner thank you excuse,2570.24,4.0,2572.24
i don't know why i said that i suppose,2578.64,4.719,2580.9995
because his whole manner the way he,2581.76,2.64,2583.0800000000004
talks seemed to indicate,2583.359,3.681,2585.1994999999997
murder violence of some kind it did,2584.4,4.56,2586.6800000000003
that's what he's suspicious of do,2587.04,4.079,2589.0795
he's none can instinct things like that,2588.96,4.56,2591.2400000000002
the old head goes up like a bird dogs,2591.119,4.321,2593.2795
yes i can imagine he'd be pretty,2593.52,4.4,2595.72
terrifying once he got the scent,2595.44,12.399,2601.6395
12 o'clock in the midnight news from,2659.359,4.321,2661.5195
station wpq to the courtesy of castello,2660.96,3.359,2662.6395
that tangy bracing acid remedy for that,2664.319,3.121,2665.8795
tired feeling,2666.4,3.52,2668.1600000000003
but first a word about castolo rex wise,2667.44,4.08,2669.48
mother nature has balanced the chemical,2669.92,3.28,2671.56
contents of the gastric juices so,2671.52,3.839,2673.4395
carefully that heartburn acid stomach,2673.2,3.919,2675.1594999999998
or an upset digestive system resulting,2675.359,4.0,2677.359
from over indulgence in food and drink,2677.119,3.841,2679.0395000000003
can bite a person's whole outlook on,2679.359,3.041,2680.8795
life but why suffer,2680.96,3.28,2682.6
when castolo wrecks mother nature's own,2682.4,3.28,2684.04
helping hand is available at your,2684.24,2.56,2685.52
nearest drug store,2685.68,3.12,2687.24
try it today and every day now for the,2686.8,4.16,2688.88
news the police have just announced the,2688.8,3.44,2690.52
mysterious disappearance,2690.96,3.52,2692.7200000000003
of claude mazard founder of the fabulous,2692.24,3.92,2694.2
public utilities empire of world,2694.48,3.119,2696.0395
enterprises incorporated,2696.16,3.76,2698.04
under circumstances indicating foul play,2697.599,4.0,2699.599
at the same time world enterprises,2699.92,2.48,2701.16
incorporated,2701.599,2.48,2702.839
have offered a reward of ten thousand,2702.4,3.36,2704.08
dollars for any information as to his,2704.079,3.52,2705.8390000000004
whereabouts dead or alive,2705.76,3.12,2707.32
after checking a briefcase at,2707.599,3.121,2709.1595
pennsylvania station about 10 30 o'clock,2708.88,9.42,2713.59
last night,2710.72,18.39,2719.915
i was practicing woodcraft in the woods,2752.0,3.76,2753.88
just off the,2754.319,3.76,2756.199
bronx river parkway extension when i,2755.76,3.52,2757.5200000000004
mr mazzage remains no i was not scared,2759.28,6.0,2762.28
a boy scout is never scared if i get the,2762.72,3.359,2764.3995
i will send my younger brother to some,2766.079,9.76,2770.9590000000003
good college and i will go to harvard,2767.76,8.079,2771.7995
i think we can be pretty confident about,2776.0,3.359,2777.6795
looks easy to you well not exactly easy,2779.359,3.681,2781.1994999999997
but not too tough,2781.76,3.12,2783.32
plenty of clues eh some and the,2783.04,3.44,2784.7599999999998
circumstances add up so far,2784.88,3.12,2786.44
for instance he wasn't killed in the,2786.48,3.359,2788.1595
woods of course you've killed somewhere,2788.0,3.2,2789.6
else in the body taken to the spot where,2789.839,2.161,2790.9195
it was found,2791.2,2.96,2792.68
how do you know that we get the tire,2792.0,3.92,2793.96
marks of a parked car,2794.16,3.28,2795.7999999999997
that's as good as a fingerprint so far,2795.92,3.28,2797.56
as a car is concerned how do you know it,2797.44,3.12,2799.0
was the emergence car,2799.2,2.96,2800.68
footprints in the same soft ground,2800.56,3.12,2802.12
leading from the car back to it,2802.16,2.88,2803.6
deep prince when he was going into the,2803.68,3.28,2805.3199999999997
wood carrying something heavy,2805.04,3.84,2806.96
lighter coming back without his burden,2806.96,4.639,2809.2795
not much question as to that is it,2808.88,5.92,2811.84
no it's good not we've got photographs,2811.599,4.961,2814.0795000000003
and plastic casts of everything,2814.8,3.36,2816.48
while that doesn't help us to name a man,2816.56,3.039,2818.0795
once we've lined up in a suspect,2818.16,3.76,2820.04
there'll be a positive check on him,2819.599,5.441,2822.3195
especially the shoe prince,2821.92,3.12,2823.48
how's that well the print of new shoes,2825.76,4.64,2828.0800000000004
isn't of much use but these were,2829.2,2.32,2830.3599999999997
well-worn shoes,2830.4,2.64,2831.7200000000003
and from the printable worn shoe we can,2831.52,3.599,2833.3195
learn a great deal about the wedder's,2833.04,4.24,2835.16
weight height length of stride any,2835.119,4.0,2837.119
peculiarity of gate he may have,2837.28,4.88,2839.7200000000003
can you tell that from these yes the man,2839.119,5.44,2841.839
weighs in the neighborhood of 160 pounds,2842.16,4.56,2844.44
wears an eight shoe and probably of,2844.559,3.361,2846.2395
moderate circumstances,2846.72,2.72,2848.08
you're rather guessing at that last,2847.92,4.159,2849.9995
aren't you no,2849.44,4.8,2851.84
the shoes have been half sold we've a,2852.079,3.681,2853.9195
number of bits of evidence like that but,2854.24,2.96,2855.72
the trouble with them as you say is they,2855.76,3.839,2857.6795
don't offer leads they only offer checks,2857.2,4.56,2859.48
like the kind of wall you know,2859.599,3.041,2861.1195000000002
yes and his blood the canine inspector,2862.64,5.84,2865.56
