text,start,duration,time_midpoint
in the Hall that's all you're good for,1267.5,4.34,1269.67
but there's an order with you yes sir,1304.039,3.861,1305.9695
Constable yes Professor Warren I'll be,1308.659,5.52,1311.419
with you in just a moment have lunch get,1311.24,5.04,1313.76
these ready as quickly as possible yes,1314.179,4.281,1316.3195
hello Constable hello Professor wouldn't,1321.62,5.52,1324.3799999999999
you like to sit down oh no no thanks you,1324.74,3.54,1326.51
sure got a lot of interesting things,1327.14,5.88,1330.0800000000002
here uh what's this that plant life,1328.28,6.12,1331.34
do you mean to say you can write a whole,1333.02,4.68,1335.36
book about a little stuff like this yeah,1334.4,5.399,1337.0995
yeah what did you want to see me about,1337.7,4.02,1339.71
Constable oh a couple of things,1339.799,3.24,1341.4189999999999
I hate the board here at this time of,1343.039,6.38,1346.229
night but I figure it's important enough,1345.2,4.219,1347.3095
you know there's been another murder,1350.48,4.62,1352.79
yes so I've heard,1353.0,4.679,1355.3395
what I want to say is that we've traced,1355.1,4.68,1357.4399999999998
the murderer to this vicinity,1357.679,4.921,1360.1395
are you certain yes that's why I've come,1359.78,4.139,1361.8495
that's why I'm asking everyone to be,1363.919,2.76,1365.2990000000002
keep your doors and windows locked,1366.679,3.421,1368.3895
tonight well I'll say that your orders,1368.299,3.36,1369.979
are carried out constable,1370.1,4.319,1372.2595
I'm especially worried about the that,1371.659,4.681,1373.9995000000001
girl who works for you,1374.419,3.961,1376.3995
you see every one of those girls,1378.38,3.48,1380.1200000000001
murdered had something to matter with,1380.48,4.02,1382.49
her something wrong Oh you mean some,1381.86,5.16,1384.4399999999998
sort of a reflection yes now my punch is,1384.5,4.98,1386.99
that this murderer whoever he is is,1387.02,4.44,1389.24
understand exactly what you mean and I,1389.48,3.54,1391.25
assure you that I shall be especially,1391.46,3.66,1393.29
careful about health as a matter of fact,1393.02,3.72,1394.8799999999999
I'll teach you that somebody is with her,1395.12,3.98,1397.11
at all time good,1396.74,8.519,1400.9995
I didn't hear you come in,1406.4,3.5,1408.15
don't stop typing how many times have I,1413.419,4.041,1415.4395000000002
asked you not to see me when I'm working,1416.0,5.039,1418.5195
that's so embarrassing,1417.46,6.52,1420.72
please leave me alone I can't stay away,1421.039,4.26,1423.169
when am I going to see where,1425.299,4.201,1427.3995
you're not going to sing it all if you,1428.059,3.301,1429.7095
don't let me finish this,1429.5,3.419,1431.2095
I'm so bored,1431.36,4.76,1433.74
I don't know what to do with myself,1432.919,3.201,1434.5195
even you're going to get us into trouble,1436.82,4.16,1438.8999999999999
now please go,1438.38,4.279,1440.5195
and I'll just have to finish this,1442.659,2.741,1444.0295
someplace else,1444.679,3.301,1446.3295
oh miss Blanche yes Mr Warren,1447.98,4.819,1450.3895
you remember my stepbrother don't you I,1466.94,3.719,1468.7995
sure do hadn't seen you in a long time,1468.86,4.26,1470.99
Mr Warren heard you were back,1470.659,4.26,1472.7890000000002
how'd you leave things over in Europe I,1473.12,3.66,1474.9499999999998
left everything in order they like you,1474.919,6.421,1478.1295
too Paris must be quite a town as it is,1476.78,6.72,1480.1399999999999
lots of beautiful women from what I've,1481.34,3.5,1483.09
seen they're not so bad here either,1483.5,4.039,1485.5195
always wanted to go there myself but,1484.84,5.319,1487.4995
I've been married since I was 16 never,1487.539,3.88,1489.479
had a chance,1490.159,3.601,1491.9595000000002
must be pretty exciting what I,1491.419,3.661,1493.2495000000001
understand it's been pretty exciting,1493.76,4.32,1495.92
here for you too oh yes it has been fed,1495.08,4.44,1497.3
I wish there was something I could do to,1498.08,3.66,1499.9099999999999
help don't think there is Steven,1499.52,3.96,1501.5
the Constable wants to know if anyone,1501.74,3.299,1503.3895
left the house today,1503.48,3.6,1505.28
well nothing personal I assure you I've,1505.039,3.901,1506.9895
been asked to check up on everybody,1507.08,3.959,1509.0594999999998
I haven't been out all day constable,1508.94,4.08,1510.98
that's all I wanted to know thank you,1511.039,3.901,1512.9895
very much well good night then don't,1513.02,5.36,1515.7
forget to lock your doors I won't,1514.94,3.44,1516.66
his stepbrother gave him an accusing,1520.159,3.441,1521.8795
oh Professor could I see you for a,1523.6,4.92,1526.06
moment please,1526.159,2.361,1527.3395
would you mind calling him he doesn't,1535.46,4.459,1537.6895
know me you're not afraid of him are you,1537.08,5.94,1540.05
I'm sure he loves policemen I'm not in,1539.919,5.38,1542.6090000000002
right Carlton go away,1545.299,3.441,1547.0194999999999
well good night good night,1548.84,4.219,1550.9495
anything wrong Alvin,1562.34,4.98,1564.83
because I just stopped by to tell him,1565.159,3.601,1566.9595000000002
the same thing I told you in town today,1567.32,6.32,1570.48
oats see anything on your way home nope,1568.76,4.88,1571.2
well good night professor,1574.82,4.28,1576.96
good night,1576.74,2.36,1577.92
your hat Oaks oh yeah I keep forgetting,1582.62,6.14,1585.6899999999998
come along Carlton,1585.86,2.9,1587.31
evening Helen,1592.159,2.9,1593.6090000000002
Kellen I want to talk to you a moment,1596.48,4.76,1598.8600000000001
now Helen I don't want to frighten you,1601.4,5.04,1603.92
but because of what happened in town we,1603.98,4.02,1605.99
have to be especially careful for the,1606.44,3.0,1607.94
next few days,1608.0,3.179,1609.5895
if you should see anything outside of,1609.44,4.739,1611.8095
this house or even in it that makes you,1611.179,5.281,1613.8195
suspicious I want you to let me know see,1614.179,3.841,1616.0995
that someone else does your outside work,1616.46,4.02,1618.47
you stay in the house,1618.02,4.139,1620.0895
and don't hesitate to come to me at any,1620.48,3.6,1622.28
hour if you need help,1622.159,3.661,1623.9895000000001
now you may go up to a stepmother if you,1624.08,3.92,1626.04
remember what I told you,1636.14,5.3,1638.7900000000002
don't trust anyone,1638.299,3.141,1639.8695
leave the fire and down heaven,1662.539,3.681,1664.3795
pack your things,1667.46,4.88,1669.9
leave this house tonight,1668.96,3.38,1670.65
too many trees,1674.779,5.341,1677.4495
to check their branches,1677.12,5.28,1679.76
knock the window,1680.12,4.679,1682.4595
try to get in,1682.4,8.1,1686.45
and it's dark they move I've seen them,1684.799,8.521,1689.0595
creeping up to the house,1690.5,6.32,1693.66
throw away my dear,1693.32,3.5,1695.07
I'm such a little girl,1698.299,5.281,1700.9395
I want to take care of you,1700.94,5.219,1703.5495
if you don't leave the houses I,1703.58,6.24,1706.6999999999998
ask you to it was sleep in this room,1706.159,5.161,1708.7395000000001
don't be afraid of me,1711.32,5.94,1714.29
I want to take care of you,1713.779,5.821,1716.6895
you're not safe my dear,1719.6,3.98,1721.59
don't leave me alone,1728.9,5.34,1731.5700000000002
you're worse than nice Barker,1730.82,5.76,1733.7
start fussing,1734.24,4.14,1736.31
you won't leave the house as I ask you,1736.58,3.06,1738.11
the least you can do is to leave me,1738.38,2.58,1739.67
go over there and sit down,1740.96,6.199,1744.0595
stay where you are I don't need your,1785.6,2.6,1786.8999999999999
your own business,1797.539,8.95,1802.014
what is it,1824.96,2.66,1826.29
well that must be worse get Albert,1830.419,4.281,1832.5595
give me the Brandy Helen,1842.179,3.681,1844.0195
it's empty is there any more,1846.98,5.12,1849.54
give me the eater then,1848.96,3.14,1850.53
don't stand there give me The Ether,1852.32,3.44,1854.04
why did you have to come back Stephen,1876.02,6.259,1879.1495
why didn't you stay in Europe mother,1879.32,5.339,1881.9895
there's always trouble when you come,1882.279,4.601,1884.5795
always trouble,1886.88,3.019,1888.3895
why didn't you stay away,1889.94,3.5,1891.69
I want Dr Patty,1893.539,4.561,1895.8195
you said you didn't want him here,1898.1,2.52,1899.36
you and Albert decided that,1900.62,5.939,1903.5894999999998
I want Dr Patty,1903.98,4.98,1906.47
mother we've given him a chance you,1906.559,5.041,1909.0795
haven't improved any I'll never improve,1908.96,6.3,1912.1100000000001
that ancient Dr Harvey,1911.6,5.16,1914.1799999999998
stupid girl,1915.26,4.32,1917.42
it's all your fault,1916.76,5.58,1919.55
you brought on this attack,1919.58,5.459,1922.3094999999998
she deliberately refused to let me have,1922.34,4.439,1924.5594999999998
my spectacle case,1925.039,4.26,1927.169
mother Helen wouldn't have any reason,1926.779,4.861,1929.2095
for refusing to give it to you never,1929.299,5.041,1931.8195
mind never mind we won't talk about it,1931.64,4.32,1933.8000000000002
get out now both of you,1935.96,6.74,1939.33
go and call Dr Patty,1939.02,3.68,1940.86
will you be all right,1946.1,4.079,1948.1395
after all these years you asked me if,1948.02,5.82,1950.93
I'll be all right oh Stephen,1950.179,7.401,1953.8795
get out take beneatha with you,1953.84,3.74,1955.7099999999998
well mother I can see that you're,1959.12,2.88,1960.56
feeling better already,1960.679,4.141,1962.7495000000001
I don't like that Issa I don't think it,1962.0,5.52,1964.76
does any good but Dr Perry and Dr Harvey,1964.82,4.14,1966.8899999999999
explained to you that taken us more,1967.52,3.539,1969.2895
quantities it's a stimulant rather than,1968.96,4.8,1971.3600000000001
a depressant it did help you didn't it,1971.059,6.681,1974.3995
it's been another new day isn't there,1973.76,3.98,1975.75
nobody told me,1978.08,3.26,1979.71
nobody had to,1981.5,3.26,1983.13
I always know everything,1985.22,3.62,1987.03
no Blanche,1998.48,3.199,2000.0795
oh Blanche if you don't come here I'll,2010.899,5.701,2013.7495
come over yes I'll come over yes I'll,2012.94,6.32,2016.1000000000001
hail hands I love beside the Shalimar,2029.279,6.181,2032.3695
oh dude I'm so unhappy,2040.12,6.799,2043.5194999999999
where were you this afternoon why,2048.82,4.14,2050.8900000000003
those are mine I know,2053.5,3.5,2055.25
so you've unmasked me well I don't know,2058.24,4.56,2060.52
whether I've unmasked you or not,2061.06,3.0,2062.56
but I don't know why you told her,2062.8,2.4,2064.0
Constable you weren't out this afternoon,2064.06,3.42,2065.77
when obviously you were well to be,2065.2,3.78,2067.0899999999997
completely honest with you I didn't want,2067.48,3.0,2068.98
to discuss it in front of anyone well,2068.98,3.119,2070.5395
how stupid of you,2070.48,3.06,2072.01
if anyone had seen you you would have,2072.099,3.78,2073.989
made it very awkward for all of us,2073.54,4.859,2075.9695
where were you,2075.879,4.441,2078.0995
Professor right Lance would you be good,2078.399,4.581,2080.6895
enough to leave us,2080.32,2.66,2081.65
let's stop sparring you're angry because,2092.619,4.5,2094.869
I took Blanche out,2094.78,4.38,2096.9700000000003
you're angry because since I've been,2097.119,4.381,2099.3095000000003
home Blanche and I have gotten to know,2099.16,4.56,2101.44
each other pretty well you know Stephen,2101.5,4.859,2103.9295
you almost did smirk even when you were,2103.72,4.86,2106.1499999999996
a child it's one of the things my father,2106.359,4.321,2108.5195
disliked about you,2108.58,5.1,2111.13
it was my father too,2110.68,4.32,2112.8399999999997
you know I'm inclined to think that,2113.68,2.939,2115.1495
father was disappointed in both of us,2115.0,4.02,2117.01
neither of us Spirit his concept of what,2116.619,4.681,2118.9595
a real man should be a gun-toten hard,2119.02,4.2,2121.12
drinking tough living God-fearing,2121.3,3.6,2123.1000000000004
he always used to say,2124.9,5.52,2127.6600000000003
strong survive the week died,2126.82,6.0,2129.82
how wrong he was Albert,2130.42,5.52,2133.1800000000003
because you and I,2132.82,5.96,2135.8
have inherited the Earth,2138.82,3.44,2140.54
I'll be honest with you Stephen,2143.14,5.4,2145.8399999999997
I don't like you I never have,2145.42,4.919,2147.8795
I've never trusted you,2148.54,3.36,2150.22
and you're quite right when you say that,2150.339,3.601,2152.1394999999998
I don't like this this interest you,2151.9,3.84,2153.82
haven't Blanche,2153.94,3.659,2155.7695
and I'll tell you something else I've,2155.74,3.18,2157.33
had the responsibility of your mother,2157.599,4.5,2159.849
your mother not mine for years I'm tired,2158.92,5.4,2161.62
and strained therefore I think we should,2162.099,3.421,2163.8095000000003
make a decision,2164.32,3.0,2165.82
either you make up your mind to go away,2165.52,4.62,2167.83
permanently or if you're like you stay,2167.32,5.48,2170.06
you look as though you lost your best,2186.46,2.58,2187.75
you've got nothing to worry about,2189.04,3.24,2190.66
if anybody tried in their funny business,2190.72,4.859,2193.1495
on you I'd soon suck them in the jar,2192.28,6.18,2195.3700000000003
look at it this way Helen murders like a,2195.579,4.921,2198.0395000000003
million dollar lottery sure it is,2198.46,3.3,2200.11
you pick up the newspaper you see,2201.76,3.72,2203.6200000000003
someone's picture who's won a million,2203.92,2.52,2205.1800000000003
you pick up another paper there's a,2206.44,4.02,2208.4500000000003
picture of someone who's been murdered,2208.72,4.8,2211.12
there's never me it was never you it's,2210.46,5.46,2213.19
always somebody else isn't it the safety,2213.52,5.22,2216.13
in numbers Helen the votes and me and,2215.92,5.04,2218.44
the professor and Stephen,2218.74,5.099,2221.2895
we'll look after you and there's Carlton,2220.96,4.32,2223.12
shouldn't count too much on him,2225.28,3.68,2227.1200000000003
and there's nurse Barker she'd be as,2234.16,4.56,2236.44
good as any man in fact sometimes I,2236.56,4.88,2239.0
think she is a man,2238.72,2.72,2240.08
in case you're interested,2241.839,3.321,2243.4995
there's someone at the front door,2246.82,3.74,2248.69
what do you want I was called to see Mrs,2262.359,5.841,2265.2795
Warren which Dr Perry was he called,2264.16,4.04,2266.18
I suppose they called Dr Harvey first,2270.7,6.36,2273.8799999999997
give me Mrs Warren Ash for me wow,2273.7,6.84,2277.12
I've got me a patient now,2277.06,5.94,2280.0299999999997
I'm glad I was called Helen I've wanted,2280.54,5.539,2283.3095
to have a long talk with you,2283.0,3.079,2284.5395
I'm going to before I leave,2286.599,3.26,2288.2290000000003
how are you Dr Perry I'm fine how are,2292.48,4.139,2294.5495
you Mrs Warren,2295.119,4.201,2297.2195
did you know my husband,2296.619,6.301,2299.7695000000003
no I didn't Mrs Warren of course not he,2299.32,6.72,2302.6800000000003
died years before you came here,2302.92,6.0,2305.92
you're a little like him,2306.04,6.66,2309.37
firm step strong hand,2308.92,5.82,2311.83
I know you were very fond of him,2316.06,4.98,2318.5499999999997
he told me I wasn't as beautiful as his,2318.52,3.72,2320.38
first wife,2321.04,4.94,2323.5099999999998
but I was a much better shot,2322.24,3.74,2324.1099999999997
the only kind of beauty he had any,2327.339,6.78,2330.729
respect for was strength their two sons,2329.32,6.9,2332.77
both weaklings,2334.119,5.581,2336.9095
they hated guns and hunting,2336.22,5.94,2339.1899999999996
he used to run away from them Dr Perry,2339.7,4.379,2341.8894999999998
he got his release battle,2344.079,6.441,2347.2995
he died as he lived happily,2347.32,6.42,2350.53
extravagantly I'm sorry,2350.52,6.46,2353.75
oh no you mustn't be you mustn't be,2353.74,5.339,2356.4094999999998
sorry for him,2356.98,3.599,2358.7795
you should try to get some rest Mrs,2359.079,5.581,2361.8695000000002
Warren yes I know I talk too much I talk,2360.579,6.441,2363.7995
get Helen out of this house why,2369.7,6.0,2372.7
because I know you love her,2372.82,5.94,2375.79
take her away promise me you'll take her,2375.7,6.24,2378.8199999999997
away from here very well I promise,2378.76,6.0,2381.76
he could away tonight,2381.94,6.06,2384.9700000000003
it's money you need I'll get it for you,2384.76,5.839,2387.6795
get me these I haven't,2396.099,3.141,2397.6695
did you get it I'll go ask nurse Parker,2404.52,7.2,2408.12
come in please Harrison,2412.5,3.66,2414.33
will you get me to Ether hella can't,2417.28,3.839,2419.1995
seem to find it it was used about an,2419.32,2.82,2420.73
where'd you put it let's have another,2422.14,3.66,2423.97
it's gone now and you're the only people,2432.94,4.76,2435.32
who've been in this room today,2434.8,2.9,2436.25
unless Ms Warren you took the eat their,2438.28,4.02,2440.2900000000004
Barker why I did no such thing you,2440.5,3.599,2442.2995
always make me sit outside never mind,2442.3,4.26,2444.4300000000003
maybe Professor Warren will know about,2444.099,5.601,2446.8995
I'll go and see him,2446.56,3.14,2448.13
finish it for your own good,2456.04,4.799,2458.4395
well I wish you'd stop doing things for,2458.339,4.061,2460.3695
my own good,2460.839,2.821,2462.2495
but everything is happening in this,2462.4,2.4,2463.6
house it's better that you keep your,2463.66,3.36,2465.3399999999997
wits about you I'm never more witty than,2464.8,4.279,2466.9395000000004
when I've had a little nip I see better,2467.02,6.96,2470.5
I hear better and I feel much better,2469.079,6.581,2472.3695000000002
coming out a moment bring your hat and,2473.98,4.139,2476.0495
cold there it is,2475.66,3.66,2477.49
let's be serious for a minute I want you,2479.32,3.84,2481.2400000000002
to stay awake until I get back keep an,2481.3,4.08,2483.34
eye on Helen I won't be long I could,2483.16,4.08,2485.2
keep a much better eye on Helen if I'd,2485.38,4.64,2487.7000000000003
had a little nip,2487.24,2.78,2488.6299999999997
I can't understand,2491.56,4.019,2493.5695
either was used less than two hours ago,2493.24,4.08,2495.2799999999997
Stephen used it and he said Helen gave,2495.579,3.361,2497.2595
it to him unfortunately I have no other,2497.32,2.519,2498.5795000000003
I'm afraid you'll have to go into the,2501.64,3.18,2503.23
village for some either stormy Aunt,2502.96,3.6,2504.76
Albert does it have to be done if it,2504.82,3.36,2506.5
didn't have to be done I wouldn't ask,2506.56,3.96,2508.54
you all right all right I'll go you,2508.18,3.84,2510.1
won't find any in the village I tried to,2510.52,2.76,2511.9
get some this morning,2512.02,2.7,2513.37
I have to go all the way to Morristown,2513.28,3.36,2514.96
it'll take hours well I'm sorry it's an,2514.72,3.84,2516.64
emergency we have to have it it's your,2516.64,3.6,2518.44
sorry but I have to go you should have,2518.56,2.94,2520.0299999999997
some other stimulant at hand in the,2520.24,3.24,2521.8599999999997
meantime Brandy that will do I'll get a,2521.5,2.88,2522.94
oh will you ask Helen to come to the,2524.38,5.18,2526.9700000000003
kitchen for him yeah,2526.72,2.84,2528.14
come along with me while I get a bottle,2535.839,2.581,2537.1295
oh dear now I've done it,2585.88,6.54,2589.15
did you bring a match no sir I never,2589.48,5.52,2592.2400000000002
mind trips I have one,2592.42,5.24,2595.04
here we are,2595.0,2.66,2596.33
I think it rolled over there sir,2598.42,3.98,2600.41
I'll take it this time Mrs Oates,2618.4,3.86,2620.33
oh my did I put one over on him,2636.339,7.561,2640.1195
easiest taking candy from a baby take a,2640.599,5.401,2643.2995
tip from me Helen if you ever carry the,2643.9,3.54,2645.67
candle to the seller for the professor,2646.0,3.06,2647.53
and who fancy a bottom of his final,2647.44,4.399,2649.6395
Brandy just throw the candle to one side,2649.06,6.799,2652.4595
accidentally on purpose of course,2651.839,4.02,2653.849
now I'll just wipe this off and,2664.42,7.28,2668.06
you can take it to Dr Patty,2667.66,4.04,2669.68
coming to the den I want to talk to you,2677.859,4.381,2680.0495
this is Warren's asleep,2679.54,6.26,2682.67
Professor Warren's with or not,2682.24,3.56,2684.02
I've been thinking things over Mrs,2687.76,3.54,2689.53
Warren's right,2689.92,3.3,2691.57
you should come with me tonight,2691.3,3.36,2692.98
you can stay at my mother's place until,2693.22,4.619,2695.5294999999996
we can make arrangements to go to Boston,2694.66,6.32,2697.8199999999997
my mother will like you,2697.839,3.141,2699.4094999999998
I don't want to Fright you Helen but you,2701.38,3.42,2703.09
heard Mrs Warren a while ago,2702.94,4.02,2704.9500000000003
her mind's growing steadily worse and,2704.8,4.08,2706.84
I'm afraid she may become violent,2706.96,4.02,2708.9700000000003
she seems obsessed by the idea that you,2708.88,4.08,2710.92
get out of this house,2710.98,5.9,2713.93
and there may be something back of it,2712.96,3.92,2714.92
you'll go with me tonight,2717.339,4.141,2719.4094999999998
there are doctors in Boston who know all,2719.68,3.3,2721.33
about your case,2721.48,3.9,2723.43
I want to take you there,2722.98,5.0,2725.48
when I left you this afternoon I dropped,2729.64,3.66,2731.47
