text,start,duration,time_midpoint
one of us spent the evening in Jefferson,893.76,4.98,896.25
Park and the other what what one did,895.74,6.24,898.86
which is what I'm asking which one did,898.74,5.539,901.5095
okay I'll just have to run you both in,906.839,5.041,909.3595
are you allowed to play the field like,911.88,3.78,913.77
that what do you mean can you throw any,913.62,3.42,915.33
number of people you want to into court,915.66,3.179,917.2495
and tell the judge to take his pick I'm,917.04,2.88,918.48
afraid you're going to look awfully,918.839,2.581,920.1295
funny explaining that even to a lawyer,919.92,3.24,921.54
what lawyer the one that's coming,921.42,3.12,922.9799999999999
straight to the police station if we're,923.16,2.76,924.54
not here to answer the phone anytime,924.54,3.06,926.0699999999999
pretty smart aren't you,927.6,4.44,929.82
well listen to this did you ever hear of,929.48,4.06,931.51
a little charge called obstructing,932.04,2.46,933.27
yes and would you like to reconsider,934.5,7.22,938.11
will you tell me one thing one of us,943.339,5.261,945.9695
will your car dive out,946.26,4.019,948.2695
is there no way at all of telling you,948.6,3.539,950.3695
two girls apart we're identical I,950.279,3.661,952.1095
thought I told you that,952.139,2.981,953.6295
dear he's not going to do anything,959.959,7.361,963.6395
you don't think so huh no I don't I know,963.54,5.64,966.36
what our rights are and so would a judge,967.32,3.6,969.12
and one of them is the constitutional,969.18,3.0,970.68
right not to say anything that might,970.92,3.9,972.87
incriminate us constitutional rights she,972.18,5.519,974.9395
says and will you please leave or do you,974.82,5.04,977.34
want me to call our lawyer now okay Miss,977.699,3.841,979.6194999999999
Collins I'm a policeman not a lawyer so,979.86,3.0,981.36
I'll give you this round but just one,981.54,3.419,983.2495
round remember so don't try to duck out,982.86,3.24,984.48
or anything like that because we're,984.959,2.82,986.3689999999999
going to unravel this thing yet the,986.1,3.179,987.6895000000001
Law's never been licked yet by one of,987.779,3.3,989.429
these Rube Goldberg defenses and it's,989.279,3.18,990.869
not going to start with this one and,991.079,2.88,992.519
bring a warrant next time you come with,992.459,3.421,994.1695
a name already written in say what did,993.959,3.3,995.6089999999999
you do did you read up on this before,995.88,3.18,997.47
you did it never mind telling me I don't,997.259,4.341,999.4295
want to hear it,999.06,2.54,1000.3299999999999
uh I forgot to tell you lieutenant yeah,1008.66,5.28,1011.3
it's two of them two twins did you get,1011.779,4.68,1014.119
that yeah I got that look very much,1013.94,4.199,1016.0395000000001
alike the fellow was telling me some,1016.459,3.18,1018.049
people can't even tell him a party said,1018.139,3.421,1019.8495
can't they really well that's the way,1019.639,4.981,1022.1295
twins are you know yeah thanks you can,1021.56,4.499,1023.8095
see you've got your eyes open all right,1024.62,3.54,1026.3899999999999
well I try to keep on my toes as much as,1026.059,4.38,1028.249
possible Lieutenant I don't think we,1028.16,4.32,1030.3200000000002
don't appreciate it either,1030.439,3.48,1032.179
good night,1032.48,3.78,1034.3700000000001
good night lieutenant,1033.919,5.241,1036.5395
thank you sir,1036.26,2.9,1037.71
it's no use there isn't even a piece of,1042.199,4.5,1044.449
printer on this handle gloves could be,1044.72,3.3,1046.3700000000001
you know there ought to be a state law,1046.699,3.001,1048.1995000000002
against the sale of gloves to murders,1048.02,3.539,1049.7895
you know what they do in the old days,1049.7,3.9,1051.65
that's no good ladies Brew's too easy,1051.559,5.48,1054.299
get me Judge Hill,1053.6,3.439,1055.3194999999998
Judge Hill,1060.14,4.26,1062.2700000000002
you know Lieutenant I was just thinking,1062.02,5.019,1064.5294999999999
yeah I was just thinking maybe one of,1064.4,4.019,1066.4095
these babies has got a birthmark,1067.039,3.481,1068.7795
somewhere I was just wondering if it,1068.419,3.901,1070.3695
might not be a good idea if I ran back,1070.52,3.72,1072.3799999999999
there and made a kind of a thorough,1072.32,4.8,1074.72
examination of both of them,1074.24,5.22,1076.85
just an idea all right now if you're,1077.12,3.66,1078.9499999999998
through with the comedy relief here's a,1079.46,2.579,1080.7495000000001
list of witnesses I want you to get,1080.78,2.399,1081.9795
after Helen here at nine o'clock,1082.039,5.401,1084.7395
tomorrow morning Sharp got it got it,1083.179,6.12,1086.239
oh judge judge Hill,1087.44,4.26,1089.5700000000002
Lieutenant Stevenson detective Bureau I,1089.299,3.721,1091.1595
won a couple of warrants for Ruth,1091.7,4.62,1094.01
Collins and Teresa Collins that's right,1093.02,6.48,1096.26
charge suspicion of murder yes sir both,1096.32,4.739,1098.6895
I'm going to hang numbers on their backs,1102.74,5.22,1105.35
like football players,1105.02,5.84,1107.94
where do you live Collins,1120.74,4.98,1123.23
492 Kendale Avenue have you ever been,1122.559,7.681,1126.3995
arrested before no turn around,1125.72,4.52,1127.98
that's her all right no question in the,1132.14,3.02,1133.65
nowhere in a million came to me faced,1135.16,4.86,1137.5900000000001
your name Teresa Collins it is you two,1140.24,5.58,1143.03
girls are held on suspicion of murder,1143.84,4.62,1146.1499999999999
what have you got to say for yourselves,1145.82,4.38,1148.01
neither one of us who tends to say,1148.46,3.66,1150.29
anything until we've talked to a lawyer,1150.2,4.44,1152.42
well how do you like that,1152.12,6.08,1155.1599999999999
nor in a millionaire,1154.64,3.56,1156.42
what do you think Doug really,1161.86,5.679,1164.6995
no idea Rusty it's hard to believe she,1164.84,4.26,1166.97
could have done such a thing oh you,1167.539,3.301,1169.1895
didn't I know she didn't,1169.1,3.78,1170.99
those guys are crazy,1170.84,4.5,1173.09
you better have a lemon drop good for,1172.88,3.86,1174.8100000000002
the nerves,1175.34,3.36,1177.02
send them in,1176.74,5.16,1179.32
will you go in please,1178.7,3.2,1180.3
well they're not going to get me to say,1183.799,2.701,1185.1495
one word against her let me tell you,1184.94,5.66,1187.77
that right now I knew her too well,1186.5,4.1,1188.55
sorry Rustin,1196.94,4.739,1199.3095
Dr Elliott Mr district attorney thank,1199.1,4.079,1201.1395
you very much for coming over doc not at,1201.679,4.581,1203.9695000000002
all sir sit down will you,1203.179,3.081,1204.7195000000002
I don't think this is going to take us,1209.6,3.06,1211.1299999999999
very long Rusty,1211.1,3.42,1212.81
you told Lieutenant Stevenson that you,1212.66,3.54,1214.43
saw Dr Peralta and the girl at the,1214.52,3.539,1216.2895
magazine stand talking and apparently,1216.2,3.96,1218.18
arguing on the morning of the day Dr,1218.059,5.401,1220.7595
Peralta was killed that right uh yes sir,1220.16,7.1,1223.71
can you tell me which girl that was,1223.46,3.8,1225.3600000000001
no sir you're sure of that well I didn't,1228.559,6.681,1231.8995
know that there were two of them,1231.62,3.62,1233.4299999999998
quite a coincidence doctor,1236.299,3.26,1237.929
Scott Elliott psychologist b-a-m-d and,1243.26,5.22,1245.87
PhD author of twins a clinical study,1246.08,4.86,1248.51
mental traits of identical twins twins,1248.48,4.62,1250.79
and siblings all published by the State,1250.94,4.5,1253.19
University press your own particular,1253.1,4.62,1255.4099999999999
field in fact well I have devoted quite,1255.44,4.44,1257.66
some time and studied the subject,1257.72,3.66,1259.55
did you know there were twins in this,1259.88,2.52,1261.14
no one at a time twins look a good deal,1262.4,6.0,1265.4
like like Singletons incidentally is,1265.4,4.56,1267.68
there any foundation for the old popular,1268.4,4.5,1270.65
belief the twins are usually penalized,1269.96,5.88,1272.9
in some way by Nature either physically,1272.9,5.519,1275.6595
or psychically no no that's a,1275.84,4.38,1278.03
superstition,1278.419,4.14,1280.489
well that clears that up,1280.22,4.319,1282.3795
lieuten Stevenson reports that you had,1282.559,3.901,1284.5095
some kind of conversation with Dr perala,1284.539,3.601,1286.3395
that morning would you mind repeating,1286.46,3.599,1288.2595000000001
what was said,1288.14,3.84,1290.0600000000002
he asked me if I'd ever come across a,1290.059,5.161,1292.6395
case of split personality go on,1291.98,5.46,1294.71
of course I told him I had,1295.22,4.02,1297.23
then he asked if there was ever any,1297.44,3.78,1299.3300000000002
danger in such a case,1299.24,3.66,1301.07
use the word Danger,1301.22,4.02,1303.23
yes or if I thought all that kind of,1302.9,4.56,1305.18
thing was exaggerated to which you,1305.24,5.34,1307.91
replied I told him I couldn't say,1307.46,4.44,1309.68
well I couldn't answer him with the,1310.58,2.82,1311.99
generality when it was obvious he had,1311.9,3.54,1313.67
something specific in mind,1313.4,5.519,1316.1595
then he said something uh oh I had a,1315.44,4.859,1317.8695
battle with her this morning and I'm,1318.919,4.441,1321.1395
seeing her tonight it's rather important,1320.299,5.961,1323.2794999999999
and we separated,1323.36,2.9,1324.81
seeing home tonight,1327.32,4.32,1329.48
Miss Collins I supposed,1329.179,5.24,1331.799
I have no idea,1336.14,4.62,1338.45
well then can you tell me now which one,1338.6,3.72,1340.4599999999998
of these girls was behind the counter,1340.76,3.98,1342.75
that morning,1342.32,2.42,1343.53
that's all thank you very much ladies,1346.64,3.419,1348.3495
and gentlemen for helping us out here,1348.799,4.74,1351.1689999999999
this morning thank you thank you take,1350.059,6.801,1353.4595
the girls outside for a moment,1353.539,3.321,1355.1995
you're going to let them get away with,1363.62,3.299,1365.2694999999999
it what else can I do Lieutenant you,1365.179,3.301,1366.8295
having a witness that can tell one girl,1366.919,2.581,1368.2095000000002
from the other,1368.48,2.88,1369.92
I wouldn't have a ghost of a chance in,1369.5,3.96,1371.48
court a kid just out of law school could,1371.36,3.48,1373.1
make a monkey out of me with a setup,1373.46,3.06,1374.99
like that I couldn't even get an,1374.84,3.42,1376.55
indictment from the grand jury they'd,1376.52,4.08,1378.56
want to know which one too but one of,1378.26,3.96,1380.24
them murdered him you know I'm sure with,1380.6,3.0,1382.1
you tell me which one and I'll put her,1382.22,2.4,1383.42
in the chair,1383.6,2.819,1385.0095
I have just as much concern for the,1384.62,3.12,1386.1799999999998
proper operation of the law as you,1386.419,3.061,1387.9495000000002
lieutenant but in this case we're,1387.74,2.76,1389.1200000000001
if you have no more evidence then you've,1390.5,3.48,1392.24
shown me it would simply be a waste of,1392.12,3.66,1393.9499999999998
time to try to take it into court,1393.98,6.079,1397.0195
okay let's have them back,1395.78,4.279,1397.9195
you've killed a man In Cold Blood,1418.039,4.38,1420.229
the other is an accomplice,1420.5,3.9,1422.45
but the law upholds your refusal to give,1422.419,4.5,1424.669
any testimony out of the circumstances,1424.4,4.44,1426.6200000000001
it also forbids the indiscriminate,1426.919,4.441,1429.1395
prosecution of more than one person in,1428.84,4.319,1430.9995
order to make sure of one guilty one,1431.36,4.38,1433.55
this protection now enables you to,1433.159,5.161,1435.7395000000001
become parties to an outrageous and,1435.74,5.1,1438.29
shameful miscarriage of Justice,1438.32,4.979,1440.8094999999998
I have no words adequate to express my,1440.84,5.04,1443.36
contempt and abhorrence for both of you,1443.299,4.921,1445.7595
now get out,1445.88,4.44,1448.1000000000001
we're free,1448.22,4.819,1450.6295
you're free,1450.32,2.719,1451.6795
goodbye lieutenant,1456.44,5.84,1459.3600000000001
all about Miss Collins,1458.9,3.38,1460.5900000000001
remember me Steve of course Lieutenant,1480.2,6.8,1483.6000000000001
come on in,1483.64,3.36,1485.3200000000002
sorry snooky I don't mind Ordinary music,1488.02,5.44,1490.74
it's the wonderful stuff that bores me,1491.059,4.86,1493.489
that's snobbish you know well this is an,1493.46,4.28,1495.6000000000001
ordinary place where the gimmicks,1495.919,4.201,1498.0195
gimmicks don't you which doctors treat,1497.74,4.36,1499.92
people with Tinker Toys,1500.12,3.72,1501.9799999999998
they're in the laboratory at the,1502.1,3.66,1503.9299999999998
University what about that office you,1503.84,3.6,1505.6399999999999
keep at the medical building there's a,1505.76,3.96,1507.74
convenient place to get case histories I,1507.44,4.32,1509.6000000000001
don't practice really well you have a,1509.72,4.92,1512.18
lemon drop oh no thanks sit down,1511.76,5.6,1514.56
ever given any thought to this twin case,1519.08,6.12,1522.1399999999999
I suppose you'd given that one up,1523.159,3.9,1525.1090000000002
not me personally this is on my own time,1528.38,5.7,1531.23
you don't look ambitious,1531.5,4.679,1533.8395
it's not ambition I'm just peculiar I,1534.08,3.78,1535.97
don't like a perfect crime not even in,1536.179,3.6,1537.979
books I don't like to think things are,1537.86,3.48,1539.6
organized that way so somebody can beat,1539.779,4.14,1541.849
a square rep,1541.34,4.86,1543.77
yes I've thought about it,1543.919,4.74,1546.289
I'd rather like those girls or one of,1546.2,4.5,1548.45
them anyway she seemed very nice,1548.659,3.781,1550.5495
you don't know which one,1550.7,4.8,1553.1000000000001
no I'm afraid not I never had a chance,1552.44,4.979,1554.9295
to talk to them together you think you'd,1555.5,3.12,1557.06
know if you did,1557.419,3.721,1559.2795
I imagine so you couldn't tell that day,1558.62,4.58,1560.9099999999999
in the DA's office could you,1561.14,6.12,1564.2
no you see,1563.2,6.28,1566.3400000000001
the whole thing just burns me to a crisp,1567.26,4.44,1569.48
why how do you know somebody else didn't,1569.48,4.079,1571.5195
do it I don't in the meantime I'll play,1571.7,3.359,1573.3795
along with the twins at least one of,1573.559,3.48,1575.299
them do you realize doc that one of,1575.059,3.72,1576.9189999999999
those girls could knock that guy off in,1577.039,3.12,1578.599
the corner of broaden Maine with 50,1578.779,3.241,1580.3995
Witnesses and we still couldn't hang it,1580.159,3.12,1581.719
oh I guess not,1583.279,4.02,1585.289
I could be in that room myself and see,1585.08,3.9,1587.03
her plant that knife with my own eyes,1587.299,3.541,1589.0695
and you know I couldn't make it stick,1588.98,3.42,1590.69
unless I grabbed her by the wrist and,1590.84,2.88,1592.28
held onto her until I had her in,1592.4,2.46,1593.63
I just can't bear it I tell you I can't,1594.86,3.48,1596.6
so so first tell me this,1598.34,5.939,1601.3094999999998
you're a twin expert do you know,1601.82,5.04,1604.34
anything whatever about those two Dames,1604.279,4.441,1606.4995
that would give me a chance to begin to,1606.86,2.76,1608.24
for sure what,1609.62,3.419,1611.3294999999998
the crime well of course you don't,1613.039,4.02,1615.049
suppose just anyone could commit a,1615.62,3.659,1617.4495
murder to you,1617.059,4.201,1619.1595
you're going to have to be very patient,1619.279,4.561,1621.5595
with me just what do you mean by that,1621.26,5.22,1623.87
character personality,1623.84,4.56,1626.12
not even nature can duplicate character,1626.48,3.48,1628.22
even in twins,1628.4,3.42,1630.1100000000001
I interviewed a pair of twins one time,1629.96,3.78,1631.8500000000001
so I like that dogs get mixed up about,1631.82,4.62,1634.1299999999999
them once living a thousand miles apart,1633.74,4.86,1636.17
they both got toothaches in the same,1636.44,4.619,1638.7495000000001
tooth and each one had that tooth pulled,1638.6,3.24,1640.2199999999998
do you know why they were living that,1641.84,3.839,1643.7595
far apart why,1643.34,4.26,1645.47
because one was lecturing at a big,1645.679,4.321,1647.8395
Eastern University and the other was,1647.6,4.92,1650.06
serving a stretch in Leavenworth,1650.0,4.38,1652.19
different characters,1652.52,3.84,1654.44
well that's the uh what's the same here,1656.36,4.319,1658.5194999999999
I should say if you're right about these,1659.0,3.96,1660.98
girls one could one couldn't commit,1660.679,4.62,1662.989
murder and well that's all there is to,1662.96,3.719,1664.8195
yeah that's all there is to it,1666.679,5.761,1669.5595
constitutional rights,1669.34,4.48,1671.58
another thing,1673.82,4.02,1675.83
you often interview twins,1675.62,3.419,1677.3294999999998
but not for the police,1679.039,6.02,1682.049
what about the one you've liked,1681.679,3.38,1683.3690000000001
what about it I suppose she's innocent,1685.1,5.24,1687.7199999999998
there's no particular reason to believe,1690.38,4.86,1692.8100000000002
she's in any danger that's what you mean,1691.94,5.51,1694.6950000000002
living with a killer,1695.24,5.34,1697.91
it's really not my business that kind of,1700.58,2.459,1701.8094999999998
one of them kills that way with a knife,1703.039,4.441,1705.2595
don't you think there's a chance she'd,1705.86,4.02,1707.87
kill again her sister if she ever became,1707.48,4.5,1709.73
nervous about it doubt about it I'll,1709.88,4.32,1712.0400000000002
never ask you the name or proof I'll bet,1711.98,4.62,1714.29
not I swear it on anything you say,1714.2,4.62,1716.51
someday you call me and say you found,1716.6,4.319,1718.7595
the answer and I'll be Satisfied why,1718.82,4.14,1720.8899999999999
I've already told you because then I'll,1720.919,3.841,1722.8395
know there's still no such thing as a,1722.96,4.199,1725.0595
perfect crime the system worked you,1724.76,5.63,1727.575
