text,start,duration,time_midpoint
nothing available for now but darling I,929.23,7.34,932.9
wrote to you yesterday and on Jordan,932.44,4.13,934.5050000000001
I mean so terribly busy yes you see,939.69,6.41,942.8950000000001
mothers in town I've had to take her out,942.6,7.27,946.235
I know darling but someday,946.1,3.77,947.985
alright darling I'll try,951.019,3.87,952.954
I miss you terribly - no no I'll write,957.529,9.891,962.4745
you every day from now on yes I promise,963.68,6.19,966.775
you look enough but I didn't care,972.189,4.09,974.2339999999999
I'd spoken to Vivian and I was happy,974.6,3.87,976.535
that shows you the sort of fool I was,976.279,4.381,978.4695
about but we could to her letters,978.47,4.41,980.6750000000001
arrived regularly,980.66,14.27,987.795
I knew paradise in love,994.93,6.36,998.1099999999999
one night I came upon a note atlas on an,998.55,4.45,1000.775
FBI and they are laughing up at Mavis,1001.29,4.17,1003.375
video and beside her with his arms round,1003.0,4.86,1005.43
her also laughing a bear was mr. Richard,1005.46,2.83,1006.875
I went back to my office to think of,1015.79,7.95,1019.765
what I should do I know I said staring,1021.25,5.19,1023.845
at the picture bars it seemed to me that,1023.74,4.469,1025.9745
both of you were mocking me but I was,1026.44,5.31,1029.095
thousands of miles of wet helpless is,1028.209,4.951,1030.6845
then that I began to plan what I should,1031.75,5.339,1034.4195
do every detail and it was then that I,1033.16,7.35,1036.835
made up my mind how to kill you what did,1037.089,8.421,1041.2994999999999
you say I said I was going to kill you,1040.51,8.43,1044.725
and I won't yell you can lift your voice,1045.51,5.83,1048.425
I'm gonna gag you remember that you,1048.94,3.45,1050.665
won't be able to peep your life for the,1051.34,3.48,1053.08
Hank ship halfway down your first I must,1052.39,3.6,1054.19
have met think you can get away with,1054.82,3.24,1056.4399999999998
this if I'm found injured you'll be the,1055.99,3.57,1057.775
first person they look for if you are,1058.06,5.04,1060.58
found injured okay about now make a,1059.56,5.43,1062.2749999999999
bargain with you you'll set me free now,1063.1,3.3,1064.75
and I'll go away to modern say nothing,1064.99,3.63,1066.805
about all this nonsense although I could,1066.4,4.41,1068.605
prefer charges you know anything you're,1068.62,5.34,1071.29
very against this isn't nonsense I'm in,1070.81,4.86,1073.24
deadly earnest I'll just try to scare me,1073.96,2.25,1075.085
that's all,1075.67,2.04,1076.69
oh no you were more scared later on I,1076.21,3.47,1077.945
said tubercle yeah you're going to die,1077.71,3.87,1079.645
you're not going to like it one little,1079.68,5.08,1082.22
bit missus a fool can't get away with,1081.58,4.95,1084.0549999999998
murder nobody can but I'm going to,1084.76,3.42,1086.47
commit the perfect murder there's no,1086.53,4.26,1088.66
such thing oh yes that is the perfect,1088.18,3.9,1090.13
man is the man that nobody ever hears,1090.79,2.88,1092.23
about because nobody thinks it is,1092.08,3.18,1093.6699999999998
murdered that's impossible,1093.67,4.17,1095.755
I admit it is a little difficult but I,1095.26,3.81,1097.165
wanna scheme it is good enough to be,1097.84,3.12,1099.3999999999999
worth the risk and I think it's time to,1099.07,4.44,1101.29
think it out when I was in America and,1100.96,5.07,1103.4950000000001
you were with Vivian it's bound to be a,1103.51,4.68,1105.85
hell and if it always is I won't you,1106.03,4.23,1108.145
have a lawyer and I know they'll be,1108.19,4.08,1110.23
applauding it somewhere and that floor,1110.26,3.36,1111.94
lens on the gallows the sores you're,1112.27,2.85,1113.695
standing there however that's where,1113.62,2.73,1114.985
you're going to help me don't talk,1115.12,2.67,1116.455
nonsense why should I help you for your,1116.35,3.48,1118.09
own sake I'm going to tell you exactly,1117.79,4.41,1119.995
how I propose to kill you and I promise,1119.83,4.8,1122.23
you if you can find one flaw in my,1122.2,4.26,1124.3300000000002
method one thing with one incriminate me,1124.63,5.96,1127.6100000000001
I let you go any back hard I'm sorry,1126.46,6.47,1129.695
they're really going through with it yes,1130.59,4.21,1132.695
no joking aren't you,1132.93,3.01,1134.4350000000002
it's a pity you're not a little more,1134.8,3.41,1136.5049999999999
subtle you'd appreciate the situation,1135.94,5.22,1138.55
another usually has to act alone you can,1138.21,3.7,1140.06
trust no one,1141.16,2.9,1142.6100000000001
but in my method I have you to help me,1141.91,6.63,1145.2250000000001
weigh in considering every detail you,1144.06,5.59,1146.855
can't find a mistake,1148.54,2.76,1149.92
and I have the comfort of knowing that,1149.65,3.21,1151.255
my planners been approved by an astute,1151.3,4.32,1153.46
Lloyd okay well I don't know where they,1152.86,4.71,1155.215
want to fight me or to kill me whichever,1155.62,4.41,1157.8249999999998
it is you won't gain your objective your,1157.57,4.44,1159.79
wife isn't only interested in me but a,1160.03,3.93,1161.995
plenty of others too and you can't kill,1162.01,7.17,1165.595
him order for such a mouse very clever,1163.96,7.23,1167.575
of you to get me to lose my temper it's,1169.18,4.74,1171.55
true I tell you let me look at your,1171.19,7.17,1174.775
cheap Miri alone,1173.92,6.96,1177.4
nice still lucky it's only a surface,1178.36,4.62,1180.6699999999998
read nature take your dirty hands off me,1180.88,3.69,1182.7250000000001
and leave a telltale bruise on the cheek,1182.98,6.42,1186.19
of your taking all this trouble that's,1184.57,5.64,1187.3899999999999
all right now,1189.4,3.06,1190.93
now you lie still now I show you,1190.21,5.04,1192.73
something really interesting fun why,1192.46,5.03,1194.9750000000001
this is a little invention of my own,1215.57,8.38,1219.76
I'll give you a demonstration it's quite,1218.96,5.62,1221.77
I put the end of this tube in there I,1224.58,8.42,1228.79
then put the pillow slip over your head,1228.68,6.7,1232.03
you're the open end tuck around your,1233.0,3.67,1234.835
neck can you hear me,1235.38,3.3,1237.0300000000002
then I put the free end of the tubing,1236.67,3.27,1238.305
into the guest head over there and turn,1238.68,1.68,1239.52
on the gas,1239.94,3.48,1241.68
ahh you get the idea so she'll be able,1240.36,6.06,1243.3899999999999
to breathe quite now be sensible what,1243.42,7.05,1246.9450000000002
about you help me copper I'll do,1246.42,5.55,1249.1950000000002
anything I'll leave the country for good,1250.47,3.45,1252.195
I never come back I'll give you an,1251.97,3.09,1253.515
opinion I've got in the world,1253.92,4.53,1256.1850000000002
okay let me live you don't understand,1255.06,7.14,1258.6299999999999
Fenton I love you you just created the,1258.45,7.38,1262.14
only precious thing I ever had now,1262.2,6.69,1265.545
listen it's how listen I will I'll help,1265.83,5.97,1268.8149999999998
you I will I promise you good possibly,1268.89,4.17,1270.9750000000001
you've noticed the flower vase I'd be,1271.8,2.76,1273.18
very careful not to hurt your Macchio,1273.06,3.23,1274.675
that's my used silk scarves too bad,1274.56,4.98,1277.05
you're going to be a suicide and I put,1276.29,4.54,1278.56
your head in this pillowcase and turn on,1279.54,2.49,1280.7849999999999
the guests are going to struggle and,1280.83,3.33,1282.495
strain every muscle me about it now I'm,1282.03,3.42,1283.74
gonna kill you in this room oh now I,1284.16,3.84,1286.0800000000002
just want you unconscious a nice tip off,1285.45,3.75,1287.325
the scars on your blood is still,1288.0,3.24,1289.62
circulating I don't want it to coagulate,1289.2,3.33,1290.865
and I get you to the kitchen where your,1291.24,2.12,1292.3
head in the guesser,1292.53,3.42,1294.24
Harlen then I leave the second the,1293.36,4.93,1295.8249999999998
unfinished letter by our side you began,1295.95,3.6,1297.75
writing the second letter than I stopped,1298.29,4.11,1300.345
you do remember yes yes I remember,1299.55,3.84,1301.47
Vivian darling I love you but I realized,1303.39,3.96,1305.3700000000001
to deliver your feelings out for me now,1306.21,3.12,1307.77
you still love your husband and always,1307.35,4.11,1309.405
will I cannot bear to be near you and,1309.33,4.02,1311.34
know that you can never be mine if what,1311.46,4.47,1313.695
I'm about to do may seem carda to you it,1313.35,4.71,1315.705
is the only way out that's why I stopped,1315.93,3.6,1317.73
you any suggestions,1318.06,4.37,1320.245
never think I once give it time to think,1319.53,5.61,1322.335
nobody can make me the perfect that must,1322.43,4.84,1324.8500000000001
be applauded somewhere there must be go,1325.14,6.72,1328.5
ahead think I cut yours anything wrong,1327.27,8.73,1331.635
Oh what do you say when you're doing,1331.86,5.37,1334.5449999999998
this evening if a questioner,1336.0,3.9,1337.95
oh that's easy arrived in London by air,1337.23,4.65,1339.555
I reported my office telephoned Vivian,1339.9,4.43,1342.115
she was out so I don't alone,1341.88,5.0,1344.38
went straight home to bed anyway a man,1344.33,3.87,1346.2649999999999
gone before somebody's head in the gas,1346.88,2.179,1347.9695000000002
up and Kenny,1348.2,3.329,1349.8645000000001
don't forget you're not proved they,1349.059,3.61,1350.864
won't find any drugs in you when they,1351.529,5.611,1354.3345
open you up fingerprints gloves motive I,1352.669,5.701,1355.5195
never met you I've never heard of you,1357.14,2.85,1358.565
never knows that I've found out about,1358.37,2.12,1359.4299999999998
somebody must have seen you come in here,1360.49,3.4,1362.19
I hadn't taken care of that I should be,1362.39,7.23,1366.005
enough marks on my wrists silk scarves,1363.89,12.24,1370.01
any other suggestions well good-bye,1369.62,8.73,1373.985
Fenton you were a bit of a failure as a,1376.13,5.07,1378.6650000000002
lawyer I'm glad my life in defending our,1378.35,5.299,1380.9995
big-big you see there's nobody here,1549.49,5.85,1552.415
darling relax what I don't see is why,1557.019,4.54,1559.289
you've got a key to his flat if there,1560.24,3.21,1561.845
was really nothing between you it's no,1561.559,3.901,1563.5095
use my pretending Jimmy you're right,1563.45,4.74,1565.82
there was something between us but it's,1565.46,5.25,1568.085
all over now I haven't seen him or,1568.19,4.439,1570.4095
spoken to him since I met you and you,1570.71,4.349,1572.8845000000001
expect me to believe that you must Jimmy,1572.629,3.361,1574.3094999999998
because it's true,1575.059,2.641,1576.3795
do you think I'd come up here tonight if,1575.99,3.569,1577.7745
it wasn't you wouldn't have come at all,1577.7,4.62,1580.01
if I hadn't made you cross not I'm gonna,1579.559,5.161,1582.1395
try and cover it up naturally I didn't,1582.32,4.14,1584.3899999999999
want you to know I hadn't found that key,1584.72,4.049,1586.7445
in your bag II wouldn't I tell you what,1586.46,8.969,1590.9445
do you know I'm glad you know the truth,1588.769,9.12,1593.329
now I don't want there to be any secrets,1595.429,3.12,1596.989
between us,1597.889,3.201,1599.4895
it's far too important to me for that,1598.549,4.891,1600.9945
and anyway it's not a crime to have had,1601.09,4.059,1603.1195
an affair and then found out that you,1603.44,3.05,1604.9650000000001
made a mistake,1605.149,3.421,1606.8594999999998
you know why I wanted to be certain,1606.49,3.039,1608.0095000000001
there was nothing between you and,1608.57,3.589,1610.3645
digging yeah because I wanted you to,1609.529,5.85,1612.454
divorce your husband and marry me and,1612.159,5.35,1614.834
now I want him more than ever,1615.379,5.341,1618.0494999999999
darling you will marry me as soon as you,1617.509,7.14,1621.079
can get your divorce mind you I don't,1620.72,5.01,1623.2250000000001
know what to say,1624.649,4.081,1626.6895
this is all rather sudden get me a drink,1625.73,4.919,1628.1895
Jimmy I don't want to touch his drinks,1628.73,6.36,1631.91
well I do I need one so do you make it,1630.649,6.6,1633.9489999999998
strong darling it doesn't every day one,1635.09,5.4,1637.79
gets a proposal laugh about it please,1637.249,4.591,1639.5445
I'm serious,1640.49,3.21,1642.095
want a cape of your husband tomorrow,1641.84,4.11,1643.895
until in the news you are a quick worker,1643.7,2.88,1645.14
aren't you,1645.95,2.819,1647.3595
I'll get some ice from the kitchen Jimmy,1646.58,4.319,1648.7395
come and sit down here with me I won't,1648.769,4.74,1651.139
take a second darling I don't want any,1650.899,3.12,1652.4589999999998
I want you you're gonna have both,1654.019,7.13,1657.584
that's so you can you smell gas darling,1657.75,11.799,1663.6495
come here it's this isn't it clear,1661.149,11.701,1666.9995
lucerne site ending after enough I'll,1669.549,8.85,1673.974
open the window stop rushing about now,1672.85,7.799,1676.7495
what's the matter I can't kiss you here,1678.399,5.221,1681.0095
not in his flat well let's go somewhere,1680.649,6.0,1683.649
where you can that would you like to get,1683.62,5.82,1686.53
bottle party can't you think of anywhere,1686.649,7.11,1690.204
more private yes that's a person darling,1689.44,7.41,1693.145
we are going to be married aren't we yes,1693.759,6.811,1697.1645
but do I have to write you a letter mr.,1696.85,6.23,1699.965
you can't kill em all you fool obviously,1744.76,5.03,1747.275
about that,1748.85,20.769,1759.2344999999998
I bought your little prison today you,1839.75,8.46,1843.98
shouldn't have done that it's only an,1846.29,3.48,1848.03
old signet ring I came across in the,1848.21,3.69,1850.055
junk shop but just you read what's,1849.77,7.67,1853.605
inside till death us do part,1851.9,11.28,1857.5400000000002
Vivian will you wear it till death us do,1857.44,7.77,1861.325
what was that what was the word I,1878.79,6.18,1881.8799999999999
thought I heard a door close,1882.65,5.23,1885.265
it's any reader coming home she's very,1884.97,5.27,1887.605
oh excuse me madam,1893.73,9.24,1898.35
before I treat her I don't you said,1900.0,4.649,1902.3245
you'd come to bed you needn't worry,1902.97,3.51,1904.7250000000001
about her she knows how to hold her,1904.649,2.28,1905.789
there's for Danny stop worrying and say,1906.929,5.511,1909.6845
good night,1910.2,2.24,1911.32
me darling when did you arrive how long,1971.56,5.58,1974.35
have you been here I've been in for us,1975.37,4.56,1977.6499999999999
you poor darling why didn't you phone me,1977.14,5.04,1979.66
when you weren't handed I did no answer,1979.93,4.65,1982.255
I came on home I went to bed why didn't,1982.18,4.1,1984.23
you wait up for me,1984.58,4.86,1987.01
doctor better rotten crossing there's no,1986.28,4.56,1988.56
one in anywhere,1989.44,4.41,1991.645
poorly what a homecoming and just the,1990.84,5.11,1993.395
one night I'm out you must tell me all,1993.85,7.04,1997.37
about your trip was it successful Lee,1995.95,11.31,2001.605
I've been so miserable without you what,2000.89,9.34,2005.5600000000002
time do you turn in about 10:00 did you,2007.26,4.56,2009.54
have something to eat yeah I didn't want,2010.23,4.2,2012.33
anything let me get you something now no,2011.82,5.25,2014.445
thanks well I didn't you write to me,2014.43,6.15,2017.505
live in if I take a moment why didn't,2017.07,6.39,2020.2649999999999
you but I did darling dozens and dozens,2020.58,6.33,2023.745
of letters but you said every day but,2023.46,5.63,2026.275
darling that was only a figure of speech,2026.91,4.41,2029.115
you know I was thinking of you every,2029.09,2.53,2030.355
missing your dreadfully but I couldn't,2031.62,3.75,2033.495
just go on saying that over and over,2034.02,3.39,2035.715
again could I it would have been so,2035.37,4.62,2037.6799999999998
boring and I've never bought you yet,2037.41,6.78,2040.8000000000002
have Eileen not until now but Lee you,2039.99,10.83,2045.405
see I don't believe your darling well,2044.19,8.88,2048.63
you want duty last night yes sir did,2050.82,3.69,2052.665
anyone ask for mr. Fenton during the,2053.07,2.67,2054.405
evening no sir,2054.51,4.05,2056.5350000000003
did you see anyone strange anyone other,2055.74,4.429,2057.9545
than the usual tenants come in or go out,2058.56,6.06,2061.59
no sir no I can't say I did mr. Fenton,2060.169,8.26,2064.299
often have visitors hmm not many no any,2064.62,8.24,2068.74
ladies sometimes yes one particular lady,2068.429,8.521,2072.6895
not so you'd notice all right thank you,2072.86,8.77,2077.2450000000003
that'll be all for you too just now why,2076.95,6.479,2080.1895
don't you want me anymore not for the,2081.63,2.549,2082.9045
moment thank you,2083.429,5.361,2086.1095
oh all right only I found him remember,2084.179,6.031,2087.1945
yes thank you,2088.79,4.08,2090.83
we're very grateful,2090.21,2.66,2091.54
there's a lady here to see you sir she's,2095.32,4.21,2097.425
mr. Fenton's sister oh yes article to,2097.73,5.88,2100.67
come in with you yes sir please come in,2099.53,5.87,2102.465
for you miss Benton sit down won't you,2103.61,3.84,2105.53
what's the matter inspector why'd you,2105.4,4.24,2107.52
send for me I've got some bad news for,2107.45,4.77,2109.835
you there's something happened to my,2109.64,3.06,2111.17
I'm afraid so miss he he isn't dead,2112.7,6.14,2115.77
how did it happen he was found this,2126.38,4.56,2128.6600000000003
morning in there but he's hid in a gas,2129.14,8.159,2133.2194999999997
oven you mean he committed suicide don't,2130.94,7.28,2134.58
believe it,2137.299,3.81,2139.204
did would never do such a thing he's not,2138.22,5.71,2141.075
that sort of a person the door man can't,2141.109,4.111,2143.1645
be forced to put his head in the gas of,2143.93,5.01,2146.435
him is Fenton it wasn't like that you,2145.22,6.289,2148.3644999999997
better read this,2148.94,2.569,2150.2245000000003
I don't understand there's something,2157.19,6.75,2160.565
strange about this in what way I realize,2160.609,4.681,2162.9494999999997
you still love your husband and always,2163.94,3.99,2165.935
will but he knew perfectly well Vivian,2165.29,4.89,2167.735
didn't love her husband who is this,2167.93,3.63,2169.745
Vivian do you know her,2170.18,4.02,2172.19
of course it's mrs. Warren and your,2171.56,6.66,2174.89
brother had an affair with her yes and,2174.2,5.25,2176.825
there was trouble with mr. Warren,2178.22,5.25,2180.845
no he's in America you say your brother,2179.45,5.61,2182.2549999999997
knew that mrs. Warren didn't love her,2183.47,6.75,2186.845
husband because the men I was engaged to,2185.06,7.17,2188.645
gave me up for her a fortnight ago are,2190.22,4.859,2192.6495
you quite sure about that perfectly and,2192.23,4.46,2194.46
what was the name of your young men,2195.079,2.76,2196.4590000000003
Jimmy Martin I see and you suggest that,2197.839,5.071,2200.3745
he took your brother's place that mrs.,2201.68,5.46,2204.41
Warren I know he did and she took your,2202.91,7.919,2206.8695
place with him is that it yes I'm just,2207.14,5.34,2209.81
excuse my asking so many questions but,2210.829,5.25,2213.454
it is a bit complicated isn't it it's,2212.48,6.51,2215.735
all very sordid and unpleasant and it's,2216.079,6.841,2219.4995000000004
all her fault yes I'm sorry now if you,2218.99,5.07,2221.5249999999996
wouldn't mind giving me this mr.,2222.92,3.54,2224.69
Martin's address why are you going to,2224.06,4.5,2226.31
see him well just give me the address if,2226.46,3.3,2228.11
you don't mind and I'll decide about,2228.56,5.18,2231.15
that later on yes of course,2229.76,3.98,2231.75
aren't you going to the office this,2238.56,4.08,2240.6
morning yeah why not,2240.31,6.08,2243.35
ain't just get rid of me not at all,2242.64,6.01,2245.645
I've turned in my report now I'm taking,2246.39,4.54,2248.66
a few days off put some private affairs,2248.65,2.87,2250.085
my private affairs oh through the other,2251.52,16.14,2259.59
papers they're over there good morning,2257.23,10.43,2262.445
hello there thank you very much,2271.23,14.59,2278.525
my favorite flower oh sweet I think your,2280.48,7.11,2284.035
partner Joe make yourself at home,2285.82,3.18,2287.4100000000003
by the way I didn't quite catch your,2287.59,5.16,2290.17
name Leoben introduces Jimmy Martin my,2289.0,6.3,2292.15
husband how do you do mr. Martin how are,2292.75,5.13,2295.315
you you know my wife long mr. Martin all,2295.3,4.65,2297.625
right of course he hasn't only during my,2297.88,4.2,2299.98
absence I take it I think I'd better go,2299.95,3.81,2301.855
no no I think I'm entitled to some sort,2302.08,3.69,2303.9249999999997
of explanation isn't every husband who,2303.76,3.12,2305.32
comes home to find a handsome young man,2305.77,3.03,2307.285
calling on his wife with flowers and a,2306.88,3.48,2308.62
breakfast time to do sit down mr. Martin,2308.8,3.21,2310.405
by the way you had your breakfast yes,2310.36,3.48,2312.1
thank you I think you better go Jimmy,2312.01,3.3,2313.6600000000003
yes of course and I think he'd better,2313.84,3.21,2315.445
stay Lee don't be ridiculous,2315.31,3.66,2317.14
no sit down mr. Martin have a cigarette,2317.05,3.51,2318.8050000000003
you know I don't know what you can hope,2318.97,4.47,2321.205
to gain by this behavior Lee it's more,2320.56,4.86,2322.99
than Tony either the habit of yours the,2323.44,3.42,2325.15
calling my wife so early in the morning,2325.42,4.05,2327.445
certainly not this morning you just,2326.86,5.37,2329.545
thought that you would is that it you,2329.47,4.44,2331.6899999999996
may as well know it I'm in love with,2332.23,5.25,2334.855
Vivian well at least you're honest he's,2333.91,5.19,2336.5049999999997
a likable lad have you quite finished,2337.48,7.44,2341.2
Lee nearly tell me mr. Martin there's my,2339.1,7.08,2342.64
wife return you I loved you happen to,2344.92,4.26,2347.05
know yes I think so,2346.18,6.36,2349.3599999999997
is that to Vivian I refused to take part,2349.18,5.34,2351.85
in this ridiculous charade doctor you're,2352.54,3.84,2354.46
curious aren't you they're not missing a,2354.52,4.92,2356.98
