text,start,duration,time_midpoint
one of these tough kids in did you did,595.16,4.119,597.2194999999999
you ever hear of Al Walker Well,597.56,3.399,599.2594999999999
everybody's heard of Al,599.279,4.0,601.279
Walker sit,600.959,5.961,603.9395
down wasn't too long ago no more than a,603.279,5.841,606.1995
couple of years I was professor of,606.92,4.919,609.3795
psychology at a State University Small,609.12,4.36,611.3
Town near the Canadian,611.839,5.161,614.4195000000001
border I rather like lecturing to those,613.48,6.24,616.6
youngsters but it was Friday and like it,617.0,4.92,619.46
or not I was very happy when the bell,619.72,5.239,622.3395
rang and ended the class for the day it,621.92,4.88,624.36
meant I could ease up and put my work,624.959,4.761,627.3394999999999
aside all of it and head out for a few,626.8,5.4,629.5
relaxing days of fishing and hunting at,629.72,5.04,632.24
our place on the lake dig into that new,632.2,5.199,634.7995000000001
book which I had to,634.76,5.12,637.3199999999999
review Fred Linda chemistry professor,637.399,4.921,639.8595
dropped by to see me he had a cabin near,639.88,4.72,642.24
ours and we often hunted,642.32,5.199,644.9195000000001
together my wife Ruth and Son Bobby were,644.6,6.0,647.6
there also Ruth was anxious to start as,647.519,4.801,649.9195
we were having guests for the,650.6,3.919,652.5595000000001
weekend and Bobby couldn't wait to get,652.32,4.519,654.5795
out into the open I had promised to take,654.519,4.241,656.6395
him along on our hunting trip and he was,656.839,4.0,658.839
looking looking forward to,658.76,5.519,661.5195
it I had asked Fred to check my rifle he,660.839,5.361,663.5195000000001
was a wizard at any kind of mechanical,664.279,6.441,667.4995
repair and we all took advantage of his,666.2,6.84,669.62
talent he said he Tinker with it and put,670.72,4.64,673.0400000000001
shape and then as I was putting my books,676.2,5.52,678.96
and papers together I noticed the,679.079,3.921,681.0395
newspaper I remember that moment quite,683.0,6.399,686.1995
clearly because those headlines were my,686.0,5.3,688.65
first introduction to Al,689.399,6.151,692.4745
Walker nothing like a ride in the,713.32,3.0,714.82
country huh,715.2,3.48,716.94
Wen you and me have been indoors too,716.32,5.0,718.82
much have any trouble H nah work like a,718.68,4.44,720.9
charm didn't it,721.32,6.68,724.6600000000001
Warden do you do what I told you don't I,723.12,4.88,725.5600000000001
always how about Larry in the boat never,733.959,5.721,736.8195
mind him well we get to the lake just,737.16,4.76,739.54
after dark we wait there until he comes,739.68,3.68,741.52
where do we wait underwater there's an,741.92,2.84,743.3399999999999
empty Shack by the lake an old boarded,743.36,3.4,745.0600000000001
up place we hang out there Larry comes,744.76,3.84,746.68
empty Shack huh well it's perfect how,746.76,4.84,749.18
close next house right nearby anyone,748.6,5.84,751.52
live there sure who guy named Collins,751.6,4.56,753.88
college professor lives there with his,754.44,4.199,756.5395000000001
wife and kid maybe a cook they come up,756.16,3.799,758.0595
weekend that's where we're staying but,759.959,4.641,762.2795
the people we can take care of them,762.839,3.081,764.3795
first place the cops would look at be an,764.6,3.96,766.58
empty Shack yeah that's,765.92,5.68,768.76
right say yeah what about the,768.56,5.76,771.4399999999999
yeah wardon here's where you get off,774.32,6.28,777.46
stop the car mike,776.92,6.9,780.37
so long and thanks for the,788.199,3.121,789.7595
warden I've got something for,794.199,3.841,796.1194999999999
you this is prison property you better,799.48,4.56,801.76
well you didn't have to do,829.0,4.12,831.06
wonderful shooting Andy we ought to get,847.6,2.76,848.98
him a silver,849.24,5.12,851.8
trophy I'll settle for another cup of,850.36,7.719,854.2195
coffee here it is Andy Owen see if you,854.36,7.399,858.0595
can find a good dance record,858.079,3.68,859.919
sure it's good to be here nothing like a,862.279,4.92,864.739
weekend in the country for what my,865.72,4.119,867.7795
husband means is a weekend and an easy,867.199,5.44,869.919
chair another cup for you Frank no,869.839,5.36,872.519
thanks thank you dear back to dance,872.639,6.281,875.7795
Laura doesn't she always Laura's unhappy,875.199,5.721,878.0595
because I can't remember maybe you ought,878.92,4.52,881.18
to learn Frank you advising me as a,880.92,4.88,883.36
friend or as a doctor certainly not as a,883.44,3.28,885.08
dancer maybe I'll get Owen to teach,886.72,6.799,890.1195
me it's a little stuffy in here think,890.24,5.8,893.14
I'll get some,893.519,2.521,894.7795
air is that the paper over there,896.48,4.2,898.58
yes I'm sorry Ruth Frank is his usual,905.16,6.58,908.4499999999999
Charming self I ought to apologize to,908.44,6.53,911.705
Owen I wish Laura hadn't brought Owen up,918.399,4.24,920.519
here oh she's gone through these,921.079,4.32,923.2389999999999
flotations before they're harmless come,922.639,4.961,925.1195
on here let's throw some,925.399,5.201,927.9995
that somebody screamed yes it seemed to,935.199,6.751,938.5745
come from over get up,939.0,9.319,943.6595
you put him,948.319,3.32,949.9789999999999
up Dr Collins get over there,955.8,11.079,961.3394999999999
there Frank never mind him up against,969.24,6.079,972.2795
the stairs come on you,972.0,3.319,973.6595
around okay pris,982.8,4.08,984.8399999999999
what is this who wants to,993.759,6.0,996.759
know this all of them yeah turn that,999.759,6.481,1002.9995
thing off all right put your hands,1002.6,3.64,1004.4200000000001
down you Collins yes you're our Walker,1006.44,6.28,1009.58
college professor huh that's right who,1010.04,4.279,1012.1795
are all these,1012.72,4.599,1015.0195
people this is my wife our weekend,1014.319,6.161,1017.3995
guests and our help,1017.319,3.161,1018.8995
you a teacher too I'm a,1021.079,3.601,1022.8795
businessman what's your line a writer,1025.12,5.719,1027.9795
reporter no I write,1028.28,6.36,1031.46
books teachers writers screw,1030.839,6.08,1033.879
balls your,1034.64,5.279,1037.2795
no any more,1040.64,5.96,1043.6200000000001
servants never mind him speak for,1042.919,6.561,1046.1995000000002
yourself no you're expecting anyone else,1046.6,5.28,1049.24
tonight no just a minute here one of the,1049.48,4.72,1051.84
neighbors is dropping by later yeah I,1051.88,3.76,1053.7600000000002
could telephone him tell him not to come,1054.2,2.599,1055.4995000000001
sure and tip him off that something's,1055.64,2.88,1057.0800000000002
wrong huh save those brainy ideas for,1056.799,3.201,1058.3995
your students Professor not if he walks,1058.52,3.32,1060.18
into all of this that's his tough look,1060.0,5.12,1062.56
listen you take it easy it's okay Mike,1061.84,4.64,1064.1599999999999
what's on your mind mister I want to,1065.12,2.88,1066.56
know what this is all about oh you do,1066.48,3.319,1068.1395
huh you're making a getaway Walker we,1068.0,3.96,1069.98
all know that where do we come in if,1069.799,3.481,1071.5395
this is a hold up take what you want and,1071.96,3.44,1073.68
when I want advice I ask for,1079.52,3.48,1081.26
it I'll get this all of,1083.679,4.601,1085.9795000000001
you I'm waiting for someone to pick me,1086.12,4.4,1088.32
up may take an hour it may take two but,1088.28,5.04,1090.8
he's coming and until he does I'm,1090.52,5.08,1093.06
staying now if you're all quiet and do,1093.32,4.44,1095.54
like I tell you there won't be any,1095.6,5.439,1098.3194999999998
trouble but if you get out of,1097.76,7.52,1101.52
line somebody's liable to get,1101.039,4.241,1103.1595
hurt mommy Bobby that's my son I thought,1105.559,5.641,1108.3795
you said this was all of them but Al's,1109.76,4.12,1111.82
only a kid shut up I'll shut up I said,1111.2,5.0,1113.7
go it's all right,1118.4,3.68,1120.24
Bobby let's get organized where can I,1122.44,4.76,1124.8200000000002
see the lake from right here no no,1124.6,5.8,1127.5
upstairs the guest room and the road,1127.2,5.28,1129.8400000000001
upstairs what,1130.4,5.36,1133.0800000000002
room the nursery okay Pete take these,1132.48,5.16,1135.06
characters on up the guest room not you,1135.76,3.0,1137.26
Professor you're staying H down here,1137.64,2.6,1138.94
me okay Mike put him in the,1140.24,4.04,1142.26
hello ask for the,1147.52,3.519,1149.2794999999999
time good evening can you tell me the,1154.44,5.359,1157.1195
correct time,1157.159,2.64,1158.479
please how's family fine thank you good,1162.0,8.44,1166.22
night funny aren't you very funny tough,1166.28,6.16,1169.36
huh Pete take these two Dames down the,1170.44,3.88,1172.38
cellar and tie them up there too many,1172.44,4.08,1174.48
women around here anyway take the rest,1174.32,3.359,1175.9995
of them upstairs and then get me some,1176.52,4.76,1178.9
food get going tough,1177.679,3.601,1179.4795000000001
guy wpdx two cars 39 68 and 78 escaped,1188.679,7.321,1192.3395
convict Al Walker reported on Highway 62,1193.28,6.96,1196.76
headed for Lake District,1196.0,4.24,1198.12
what's wrong off driver's license,1204.799,3.721,1206.6595
please what are you doing with this well,1212.559,5.561,1215.3395
it's hunting season I'm Professor Linder,1215.76,4.799,1218.1595
of the University I live near here what,1218.12,4.88,1220.56
do you got Bill H a rifle in this man's,1220.559,4.921,1223.0194999999999
car Sheriff well hello Professor hello,1223.0,4.48,1225.24
Sheriff we're looking for an escape,1225.48,4.88,1227.92
convict hello Walker yeah you and Dr,1227.48,5.36,1230.16
Collins going hunting again yes in fact,1230.36,4.439,1232.5794999999998
this is his rifle I'm taking it to his,1232.84,4.4,1235.04
home well if you run across Al Walker,1234.799,4.481,1237.0395
shoot first and ask questions later I'll,1237.24,4.52,1239.5
night what's it the,1256.84,6.44,1260.06
8:45 what's eating,1273.6,6.04,1276.62
you nothing that's what I mean you,1277.039,3.841,1278.9595
haven't got the Jitters like everyone,1279.64,4.48,1281.88
else I'm taking you at your word walker,1280.88,5.799,1283.7795
my word you said you were waiting for,1284.12,4.88,1286.56
someone we behave ourselves nothing,1286.679,3.88,1288.6190000000001
would happen to,1289.0,5.039,1291.5195
us I'm behaving myself where do you want,1290.559,7.201,1294.1595
it Al over,1294.039,3.721,1295.8995
there what's keeping Larry oh quit,1299.279,4.88,1301.719
wearing honey he'll be along it's still,1301.799,4.921,1304.2595
early yeah yeah it's early I didn't,1304.159,4.201,1306.2595000000001
expect him much before 10:00 he had to,1306.72,3.88,1308.66
wait till dark you know come on eat,1308.36,4.04,1310.3799999999999
something I don't want it you said you,1310.6,3.24,1312.2199999999998
were hungry now you eat it's going to be,1312.4,2.68,1313.74
night I'll take something up to the boys,1315.08,4.959,1317.5594999999998
what are you looking at haven't you ever,1338.76,3.919,1340.7195
seen a guy eat,1340.039,2.64,1341.359
before you interest me walk,1346.039,3.921,1347.9995
can't help thinking of you as a case,1350.12,3.64,1351.9399999999998
what do you mean a,1352.08,5.28,1354.72
case a patient I'm a doctor you know a,1353.76,6.08,1356.8
psychiatrist a,1357.36,5.199,1359.9595
psychiatrist we had one in the,1359.84,4.719,1362.1995
pen I thought you said you were a,1362.559,5.921,1365.5194999999999
teacher I'm both I teach,1364.559,6.561,1367.8395
psychology you know what I think anybody,1368.48,3.92,1370.44
that goes in for that stuff a little,1371.12,2.76,1372.5
himself one thing puzzles me Walker yeah,1373.88,5.08,1376.42
what what why didn't you lock us all up,1376.799,4.401,1378.9995
in the cell suppose the cops come or,1378.96,5.719,1381.8195
somebody else I want you all handy so,1381.2,5.959,1384.1795
they find everything in order see what I,1384.679,6.841,1388.0995
mean it's fine organization good tactics,1387.159,6.041,1390.1795000000002
planning mind if I do some work,1393.2,6.04,1396.22
work I have to review a book that's in,1396.72,4.48,1398.96
the bookcase you stay where you are I'll,1399.24,4.08,1401.28
it which one is,1403.32,5.32,1405.98
it third shelf at the very end one with,1405.52,5.399,1408.2195
what do you think you're doing my,1440.279,3.901,1442.2295
briefcase I need my,1442.12,11.839,1448.0394999999999
notes anytime you want anything ask for,1454.159,12.64,1460.479
I'll try not to be too much,1468.6,3.439,1470.3194999999998
trouble one day Johnny went to the,1476.2,6.16,1479.28
circus it was a big three- ring circus,1478.559,6.961,1482.0394999999999
and there were clowns and acrobats and,1482.36,5.08,1484.8999999999999
animals there in the middle of the,1485.52,6.56,1488.8
center ring was a large floppy eared,1487.44,6.92,1490.9
elephant it was the biggest living thing,1492.08,4.199,1494.1795
Johnny had ever,1494.36,5.679,1497.1995
seen Shake hey,1496.279,3.76,1498.159
mister it's all right,1504.96,3.599,1506.7595000000001
Bobby come on go to sleep,1509.12,4.4,1511.32
night good,1519.96,3.24,1521.58
what's this game like,1549.6,4.72,1551.9599999999998
Checkers not exactly it's more,1551.399,5.28,1554.039
complicated requires a great deal of,1554.32,5.359,1556.9995
who's this man of,1561.12,5.64,1563.9399999999998
war it's called a knight it's very,1563.559,5.48,1566.299
important if you use it,1566.76,6.039,1569.7795
properly how'd you hurt your,1569.039,3.76,1570.919
the car coming it's turning into the,1584.44,4.44,1586.66
driveway send everybody downstairs,1586.64,4.24,1588.76
except the kid,1588.88,4.08,1590.92
Betty get upstairs and take care of the,1590.88,5.08,1593.42
kid right that must be Fred Linda the,1592.96,5.76,1595.8400000000001
neighbor I told you,1595.96,2.76,1597.3400000000001
about all right over there all of,1603.0,3.88,1604.94
you Mike cover the kitchen that way Pete,1607.36,5.76,1610.24
take the dining,1610.52,2.6,1611.82
room now look act natural like nothing's,1615.12,6.4,1618.32
happened I'll be watching,1621.72,3.679,1623.5595
you good evening Andy I'm sorry to be so,1639.48,7.04,1643.0
late good evening friended well here it,1642.559,6.801,1645.9595
first I was delayed at the University we,1649.36,3.88,1651.3
experimenting good evening,1653.24,4.799,1655.6395
Ruth hello,1656.12,5.6,1658.9199999999998
Fred I hope I'm not intruding oh no no,1658.039,5.64,1660.859
of course not,1661.72,5.28,1664.3600000000001
Fred I haven't met your guests yet oh,1663.679,5.961,1666.6595
excuse me Mr Mrs Stevens Mr talber this,1667.0,4.159,1669.0795
is Fred Linder how do you doing how do,1669.64,5.519,1672.3995
you doing hello glad to meet,1671.159,4.0,1673.159
you is there anything wrong and,1675.2,6.88,1678.64
I know everything's all right I assure,1678.399,3.681,1680.2395
you on my V I was stopped by the police,1683.72,5.959,1686.6995
they are looking for an escaped comy oh,1686.96,3.599,1688.7595000000001
do they think he's around this,1689.679,3.441,1691.3995
neighborhood yes I was about to turn in,1690.559,4.321,1692.7195
I know you're tired too we must get an,1693.12,4.12,1695.1799999999998
early start for that hunting that's,1694.88,5.33,1697.545
right I'll see the first thing in the,1697.24,9.2,1701.84
Andy why don't you do this in for a new,1709.72,5.12,1712.28
one the trigger is,1712.519,5.4,1715.219
broken it's almost impossible to load,1714.84,7.0,1718.34
that's far enough put that gun,1717.919,3.921,1719.8795
down trigger's broken huh we'll try it,1730.12,5.559,1732.8995
see Walker,1735.679,4.321,1737.8395
we'll do a little,1738.48,4.0,1740.48
experiment experiments are in your line,1740.0,4.399,1742.1995
aren't they,1742.48,4.919,1744.9395
Walker don't anyone,1748.6,3.6,1750.3999999999999
move Mike get outside somebody might,1752.24,5.039,1754.7595000000001
have heard that shot and get rid of this,1755.24,3.87,1757.175
during the day Al Walker has blazed a,1839.159,3.52,1840.919
bloody trail of murder so brutal and,1841.039,4.321,1843.1995
fish that the whole nation stands a gas,1842.679,4.441,1844.8995
in breaking out of prison this ruthless,1845.36,3.559,1847.1395
gunman killed two guards and took along,1847.12,4.6,1849.4199999999998
as a shield Warden Benson carrying him,1848.919,5.321,1851.5795
over the state line before murdering him,1851.72,4.36,1853.9
the search for Al Walker continues with,1854.24,4.12,1856.3
undiminished activity,1856.08,4.479,1858.3194999999998
have been set up never mind the radio,1858.36,3.88,1860.3
don't let that kid get out again have,1860.559,3.321,1862.2195
joined state and local police in the,1862.24,4.439,1864.4595
hunt for Al,1863.88,2.799,1865.2795
interested would you like me to teach,1926.519,4.921,1928.9795
you the moves that's kid stuff that's a,1928.32,5.8,1931.22
game for intelligent,1931.44,5.0,1933.94
people besides when you're tense there's,1934.12,6.0,1937.12
nothing so relaxing as a good game of,1936.44,5.959,1939.4195
chess or some,1940.12,4.84,1942.54
music you're a pretty cool,1942.399,4.801,1944.7994999999999
customer but you got sore when my,1944.96,4.24,1947.08
you I didn't like,1949.2,4.64,1951.52
it you had a lot of nerve Professor,1951.6,5.079,1954.1395
jumping me for that,1953.84,2.839,1955.2595
gun You're A peculiar man Walker what do,1956.76,3.96,1958.74
peculiar you admire courage you pretend,1960.72,4.0,1962.72
to be afraid of nothing yet you're,1963.399,3.0,1964.899
afraid to face yourself I'm not afraid,1964.72,3.04,1966.24
to face anything why did you want to,1966.399,2.76,1967.779
kill Professor,1967.76,3.96,1969.74
Lindon he was going to plug me wasn't he,1969.159,3.961,1971.1395
but you'd already taken his gun he,1971.72,2.72,1973.08
couldn't possibly have harmed you,1973.12,3.039,1974.6395
anymore I was going to make sure that he,1974.44,4.56,1976.72
never could that's not true that's what,1976.159,4.52,1978.419
yourself I think you wanted to kill him,1980.679,5.12,1983.239
because something inside you was driving,1983.12,6.84,1986.54
you to do it some,1985.799,4.161,1987.8795
compulsion compulsion more that screw,1991.44,4.92,1993.9
ball talk what are you anyway first,1994.2,3.599,1995.9995000000001
you're a teacher then a doctor then a,1996.36,3.039,1997.8795
professor but always a screw,1997.799,5.36,2000.479
ball it's just the reverse Walker I cure,1999.399,7.081,2002.9395
screw balls you're not doctor so what,2003.159,5.841,2006.0795
I'm the who keeps people from going nuts,2006.48,3.96,2008.46
I don't get,2009.0,3.96,2010.98
you well I'll show you pull up a chair,2010.44,5.16,2013.02
now stay as I,2012.96,2.64,2014.28
am who's that could be anyone let's say,2030.2,5.76,2033.0800000000002
now this is where you do your,2038.08,4.0,2040.08
thinking all the everyday stuff eating,2039.6,6.16,2042.6799999999998
smoking pulling jobs planning,2042.08,6.72,2045.4399999999998
getaways we call this the conscious mind,2045.76,4.599,2048.0595
you know everything that takes place up,2048.8,3.72,2050.6600000000003
here but you don't know a thing of what,2050.359,3.841,2052.2795
takes place down here in the lower part,2052.52,3.96,2054.5
we call this the unconscious or the,2054.2,5.04,2056.72
subconscious mind it's like the bottom,2056.48,4.8,2058.88
part of an iceberg submerged Beneath the,2059.24,3.879,2061.1794999999997
Sea it's there but you don't see,2061.28,5.119,2063.8395
it what's more the conscious this upper,2063.119,5.441,2065.8395
part absolutely refuses to have anything,2066.399,4.841,2068.8195
to do with the lower part so to keep,2068.56,4.64,2070.88
anything from pushing through my,2071.24,5.359,2073.9195
conscious builds a wall across here call,2073.2,5.52,2075.96
this the sensor,2076.599,5.681,2079.4395
band that don't make,2078.72,3.56,2080.5
sense suppose a guy had those two parts,2083.399,4.081,2085.4395
in his head why doesn't the top part,2085.72,3.56,2087.5
know what the bottom part's doing,2087.48,3.0,2088.98
because it's afraid of what's in the,2089.28,3.96,2091.26
bottom part afraid the bottom part is,2090.48,4.32,2092.64
full of things that the top half wants,2093.24,4.08,2095.2799999999997
to forget things that you you pushed,2094.8,3.92,2096.76
into the lower part when you were a,2097.32,5.4,2100.02
child because they frightened you so,2098.72,6.96,2102.2
what that's what makes my job,2102.72,5.0,2105.22
necessary sometimes a sensor band,2105.68,4.28,2107.8199999999997
doesn't do its work properly thoughts,2107.72,4.639,2110.0395
and ideas creep into the top part and,2109.96,4.6,2112.26
trouble you mean that could drive a guy,2122.88,5.199,2125.4795
sometimes can do other things too can,2128.079,5.321,2130.7395
even affect your body what kind of a,2130.96,4.0,2132.96
line are you handing me Professor like,2133.4,3.12,2134.96
your fingers for instance I told you to,2134.96,2.6,2136.26
lay off my fingers they were hting a,2136.52,3.16,2138.1
wreck no they weren't Walker that was no,2137.56,4.16,2139.64
accident they're,2139.68,6.25,2142.805
paralyzed can you spare a,2152.4,5.199,2154.9995
match go on go,2157.599,5.441,2160.3195
away rather Bad Manners Laura don't you,2160.56,5.2,2163.16
think just a minute wise guy don't mind,2163.04,5.24,2165.66
him he thinks he's funny what's really,2165.76,4.079,2167.7995
funny is to watch you the ladies man,2168.28,3.16,2169.86
shaking with fear before a small time,2169.839,4.201,2171.9395
hooding what if you're going to spend,2171.44,3.96,2173.42
the night quarreling I'm going to stay,2174.04,4.64,2176.36
with Ruth Laura take it easy Miss,2175.4,5.64,2178.2200000000003
America fine maybe this will quiet you,2178.68,4.8,2181.08
down any more shooting around here might,2181.04,4.279,2183.1795
attract the police at 1:30 in the,2183.48,5.24,2186.1
morning don't you think,2185.319,3.401,2187.0195
130 hello number please hello e oh hello,2209.76,6.68,2213.1000000000004
Mrs I I want to speak to someone in the,2213.599,5.601,2216.3995
sh office office my goodness is,2216.44,5.32,2219.1
something wrong I don't know would you,2219.2,6.44,2222.4199999999996
connect me please yes hold,2221.76,6.28,2224.9
on this is Mrs Linda out on weightly,2225.64,4.719,2227.9995
road I'm terribly worried about my,2228.04,4.88,2230.48
husband he should have been home by 9:00,2230.359,5.601,2233.1594999999998
and here it's almost 2 I'm afraid maybe,2232.92,6.09,2235.965
something happened maybe an,2235.96,9.639,2240.7795
