text,start,duration,time_midpoint,vader,textblob,llama3
that's why I'm scuttling this,510.28,3.199,511.8795,0.0,0.0,0.6
in what's your course Mr,526.36,5.68,529.2,0.0,0.0,0.2
luring what due,529.12,6.92,532.58,0.0,-0.125,0.2
north your head go Mr,532.04,4.0,534.04,0.0,0.0,0.6
Razo I told you to head this ship two,537.56,4.04,539.5799999999999,0.0,0.0,-0.7
points West from,540.16,3.72,542.02,0.0,0.0,0.3
North but s,541.6,4.44,543.82,0.0,0.0,0.4
right I'm sorry to contradict you,543.88,4.519,546.1395,-0.3818,-0.10714285714285715,0.3
Captain you said due,546.04,5.16,548.62,0.0,-0.125,0.3
north Mr Razo what did I,548.399,8.601,552.6995000000001,0.0,0.0,0.2
say West Sir Mr Rosen,551.2,7.8,555.1,0.0,0.0,0.2
West and that's the way it's entered in,557.0,3.88,558.94,0.0,0.0,0.6
log nobody told you to sit down Mr,560.88,7.36,564.56,0.0,-0.15555555555555559,-0.7
luren Captain what are you trying to do,565.64,4.72,568.0,0.0,0.0,0.7
do Mr luren if keep changing the orders,568.24,3.96,570.22,0.0,0.0,0.5
around the crew will think I'm crazy not,570.36,3.919,572.3195000000001,-0.34,-0.6,-0.7
crew you're not Mr,574.279,5.481,577.0195,0.0,0.0,-0.7
lauring just a sick,577.24,4.76,579.62,-0.5106,-0.7142857142857143,0.6
attention look at,582.0,5.64,584.82,0.0,0.0,0.3
me turn your head to the,585.079,6.561,588.3594999999999,0.0,0.0,0.6
left to the left Mr,587.64,4.0,589.64,0.0,0.0,0.6
luring put him to bed Mr,593.44,4.959,595.9195000000001,0.0,0.0,0.2
razel and to protect the crew keep him,596.04,4.239,598.1595,0.3818,0.0,0.4
lock in his cabins lucked in my cabin,598.399,3.201,599.9995,0.4404,0.0,0.7
wait a minute this is a trick you can't,600.279,3.161,601.8595,-0.0516,0.0,-0.7
do this to me that's all right Mr,601.6,4.0,603.6,0.0,0.2857142857142857,0.7
lauring now you got no more worries,603.44,4.839,605.8595,0.1091,-0.25,0.3
you're crazy this is going too far off,605.6,6.12,608.66,-0.34,-0.25,-0.7
the bed off the bed I take it we're near,608.279,8.201,612.3795,0.0,0.1,0.3
longitude 149 very close Mr Rosen I want,611.72,6.32,614.88,0.0772,0.2,0.7
you to remember every detail of what,616.48,4.2,618.58,0.0,0.0,0.3
happened today c will connect to our,618.04,5.68,620.88,0.0,0.0,0.4
stories another thing tomorrow make sure,620.68,5.64,623.5,0.3182,0.5,0.4
this position reaches the ears of the,623.72,5.96,626.7,0.0516,0.0,0.2
crew where will we really be right here,626.32,5.959,629.2995000000001,0.0,0.2857142857142857,0.7
under short sail you and Ripper take,629.68,5.88,632.62,0.0,0.0,0.4
over the watch head her into the sun yes,632.279,5.921,635.2395,0.4019,0.0,0.7
questions no sir I follow,638.2,4.8,640.6,-0.296,0.0,0.3
orders one night while skirting the,645.0,5.0,647.5,0.0,0.0,0.2
Caroline Reef under shortened sail there,647.079,6.0,650.079,0.0,0.0,0.7
was a feeling of tension and uneasiness,650.0,5.8,652.9,-0.5267,0.0,-0.7
throughout the ship rolls was in his,653.079,6.961,656.5595,0.0,0.0,0.4
cabin in one of his black strange moods,655.8,5.88,658.74,-0.2023,-0.10833333333333334,-0.7
I sense that tonight I would know,660.04,4.039,662.0595,0.0,0.0,0.6
something about him man who held the,661.68,6.159,664.7595,0.0,0.0,0.4
destiny and fate of all of us in his,664.079,3.76,665.959,0.0,0.0,0.5
hands I got out,677.72,4.52,679.98,0.0,0.0,0.4
RS you're not going to keep me locked up,679.92,4.08,681.9599999999999,0.0,0.0,0.7
not now or any other,682.24,3.68,684.08,0.0,-0.125,-0.5
time I know what you're trying to do and,684.0,3.24,685.62,0.0,0.0,-0.7
I going to stop your,685.92,4.159,687.9995,-0.296,0.0,-0.7
cold I'm going to take this cargo to,687.24,4.48,689.48,0.0,-0.6,0.4
Daval even if I have,690.079,7.69,693.924,0.0,0.0,0.6
to get hard,699.68,4.279,701.8195,-0.1027,-0.2916666666666667,0.4
looks like Mr Lauren picked a bad time,754.16,4.72,756.52,-0.25,-0.6999999999999998,-0.7
to break out of his cabin how so look,755.839,4.401,758.0395000000001,0.0,0.0,0.2
been expecting to see them bottles two,758.88,4.199,760.9795,0.0,0.0,0.4
or 3 days now rolls is drunk huh yeah,760.24,5.159,762.8195000000001,-0.0516,-0.5,-0.7
only not like you and me or anybody does,763.079,4.76,765.459,-0.2755,0.0,-0.7
he do it often only once in a while he's,765.399,3.961,767.3795,0.0,0.0,0.2
a good man most of the time only drinks,767.839,4.68,770.1790000000001,0.4404,0.39999999999999997,0.7
a little but when he gets like that he,769.36,6.76,772.74,0.5023,-0.1875,0.3
he's bad why does he do it then maybe he,772.519,6.161,775.5995,-0.5423,-0.6999999999999998,-0.7
remembers things what things I don't,776.12,3.56,777.9,0.0,0.0,-0.7
his whole life I,779.68,2.92,781.14,0.0,0.2,-0.5
guess it was near Dusk and we were,784.6,4.96,787.08,0.0,0.1,0.3
heading into the Rays of the fading Sun,786.72,5.559,789.4995,0.0,0.0,0.4
even though the plan was set I felt that,789.56,4.8,791.9599999999999,0.0,0.0,-0.5
rolls was destroying a part of himself,792.279,3.521,794.0395,-0.5574,-0.2,-0.7
in Sinking The Red,794.36,7.279,797.9995,0.0,0.0,0.5
wit we all set yes sir give me the wheel,795.8,5.839,798.7194999999999,0.4019,0.0,0.7
get to your station,813.72,21.63,824.5350000000001,0.0,0.0,0.2
head abandoned ship,849.279,14.601,856.5795,-0.4588,0.0,-0.7
Mr lran you want to question this man in,895.759,7.681,899.5995,0.0772,0.0,0.4
beh of bck there's no need thank you,898.639,7.64,902.459,-0.5122,0.0,0.2
m Captain R's defense is based on the,903.44,5.959,906.4195,0.128,0.0,0.3
ship's log and Mr luring supposed,906.279,6.48,909.519,0.0,0.0,0.4
Insanity bjack that is my brother-in-law,909.399,5.321,912.0595,-0.5719,0.0,-0.7
myant whose illness prevents his being,912.759,5.481,915.4995,-0.34,0.0,0.3
here believes that Mr lauring is sane,914.72,5.96,917.7,0.0,0.0,0.7
that the log's entries are false the,918.24,4.0,920.24,0.0,-0.4000000000000001,-0.7
only log there,920.68,5.44,923.4,0.0,0.0,0.2
is yes Mr rolls you made certain of that,922.24,5.12,924.8,0.5859,0.21428571428571427,0.7
but there are other points which have,926.12,3.68,927.96,0.0,-0.125,0.2
yet to be brought up one is that you,927.36,4.68,929.7,0.0,0.0,-0.7
sailed contrary to orders after you had,929.8,4.08,931.84,0.0,0.0,-0.7
been relieved of your command first time,932.04,3.239,933.6595,0.3818,0.25,0.4
Lori did Mr rolls receive a note from Mr,937.16,5.44,939.88,0.0,0.0,0.4
Sydney a few hours before sailing yes,940.199,5.2,942.799,0.4019,-0.2,0.7
sir I brought it to the ship myself what,942.6,5.52,945.36,0.0,0.0,0.4
was in that note I don't know that Sir,945.399,3.56,947.179,0.0,0.0,-0.7
arzo did Mr luring bring me a note no,948.959,6.24,952.079,-0.296,0.0,-0.7
sir he came aboard empty-handed,952.6,7.12,956.16,0.0258,0.0,0.2
empty-headed too you're a liar Mr Razo R,955.199,6.12,958.259,-0.5106,0.0,0.8
I gave you that note as sure as I'm in,959.72,3.88,961.66,0.3182,0.5,-0.8
this room are you sure you're in this,961.319,5.96,964.299,0.3182,0.5,-0.7
room Mr lauring Captain Rose Mr Laur,963.6,7.32,967.26,0.0,0.6,0.4
please very well then disregarding the,967.279,7.0,970.779,0.3673,0.2,0.4
note perhaps Mr Ros can explain this in,970.92,5.64,973.74,0.0,0.0,0.2
terms of Mr loring's mental,974.279,4.641,976.5995,0.0,-0.1,0.3
health if the Red Witch sank in the,976.56,4.36,978.74,-0.3612,0.0,0.3
position indicated in this,978.92,4.719,981.2795,0.0,0.0,0.4
log why did it take the survivors only,980.92,4.44,983.14,0.0,0.0,0.3
12 hours to reach a place that should,983.639,5.2,986.239,0.0258,0.0,0.2
have taken 50,985.36,3.479,987.0995,0.0,0.0,0.3
my explanation to that is that,990.959,4.041,992.9795,0.0,0.0,0.2
unfortunately you were picked up sooner,993.079,3.801,994.9795,-0.34,-0.5,-0.7
expected will you explain this Captain,996.88,4.6,999.18,0.0,-0.1,0.4
see Captain walls it is the purpose of,1014.04,5.719,1016.8995,0.0,0.0,0.4
this investigation to deter whether or,1017.48,5.4,1020.18,0.0,0.0,0.2
not an act of Bary has been committed,1019.759,4.961,1022.2395,0.2732,0.0,0.6
and in the event that it has to,1022.88,4.48,1025.12,0.0,0.0,0.2
recommend that you be helped for further,1024.72,5.4,1027.42,0.3612,0.0,0.4
investigation the evidence presented Mr,1027.36,4.679,1029.6995,0.0,0.0,0.2
prosecutor I have just received a,1030.12,4.52,1032.38,0.0,0.0,0.4
communication from Mr Sydney but yet,1032.039,7.121,1035.5995,0.0,0.0,0.4
limited withdraws its complaint,1034.64,4.52,1036.9,-0.4767,-0.18571428571428572,-0.7
the court is,1052.2,2.479,1053.4395,0.0,0.0,0.2
ajour pardon me,1065.2,4.359,1067.3795,0.3182,0.0,0.2
jail don't bother me none I can get out,1079.52,3.88,1081.46,0.2584,-0.1,0.6
of jail but that's Sydney he's something,1081.24,4.36,1083.42,0.0,-0.1,0.3
else again once he gets his hands on you,1083.4,4.32,1085.5600000000002,0.0,0.0,0.4
never get free I'm telling you Captain,1085.6,4.079,1087.6395,-0.4023,0.4,-0.7
old Ripper scared what do you figure I'm,1087.72,4.4,1089.92,-0.4404,0.1,0.3
doing picking up a little scooner,1089.679,4.081,1091.7195000000002,0.0,-0.1875,0.7
keeping out of sight there's plenty of,1092.12,2.96,1093.6,0.0,0.0,0.4
roots in these islands they've never,1093.76,2.24,1094.88,0.0,0.0,0.5
Sydney in a year or so we'll head back,1096.0,7.159,1099.5795,0.0,0.0,0.7
for the witch go how do we live till L,1099.159,6.0,1102.159,0.3034,0.13636363636363635,0.2
patient we'll cut up old Ripper here and,1103.159,3.76,1105.0390000000002,-0.2732,0.1,-0.7
use him for bait yeah well that's a,1105.159,4.841,1107.5795,0.5106,0.0,-0.7
better deal he'll get from that Sydney,1106.919,4.561,1109.1995000000002,0.4404,0.5,0.4
I can't understand why Sydney dropped,1110.0,5.28,1112.64,0.0,0.0,0.4
the charge the head is good he's got his,1111.48,7.4,1115.18,0.4404,0.7,-0.7
own ideas and his own ideas I don't like,1115.28,5.24,1117.9,-0.2755,0.6,-0.7
I'm telling you Sam that Sydney's a bad,1118.88,3.96,1120.86,-0.5423,-0.6999999999999998,-0.7
one why fell did something to him once,1120.52,3.639,1122.3395,0.0,0.0,0.2
and he put this fell up in the mountains,1122.84,3.199,1124.4395,0.0,0.0,-0.7
with cannibals for 10 or 15 years with,1124.159,3.481,1125.8995000000002,0.0,0.0,-0.7
cannibals why they used to lead him,1126.039,3.801,1127.9395,0.0,0.0,0.2
around with a ring in his nose any he,1127.64,3.56,1129.42,0.0,0.0,0.2
ring old rippers wearing he's just,1129.84,4.4,1132.04,0.0,0.1,-0.7
wearing right here in his,1131.2,3.04,1132.72,0.0,0.2857142857142857,0.4
ear hello mon me thought you'd settle,1137.08,7.0,1140.58,0.0,0.0,0.3
down how's Her Majesty's Navy still able,1140.96,4.64,1143.28,0.0,0.17222222222222222,-0.7
to fire a shot across your vow should,1144.08,4.04,1146.1,-0.34,0.0,0.4
the occasional rise you look as if you,1145.6,4.28,1147.74,0.0,0.0,0.3
got yourself into real trouble this time,1148.12,3.72,1149.9799999999998,-0.4019,-0.30000000000000004,-0.7
not at all you wereth the hearing that,1149.88,5.08,1152.42,0.0,0.0,-0.7
means nothing Maron Sydney is a big man,1151.84,4.6,1154.14,0.0,0.0,0.4
he doesn't let go so easily without,1154.96,4.32,1157.12,0.4795,0.43333333333333335,0.6
reason agreed he's hard and tough and,1156.44,4.599,1158.7395,0.0516,-0.3402777777777778,0.4
crafty that's all I've heard too no,1159.28,4.44,1161.5,-0.296,0.4,0.3
one's beaten him yet does that enclo,1161.039,5.681,1163.8795,-0.4215,0.0,0.2
your Majesty's Navy the Navy has,1163.72,5.12,1166.28,0.0,0.0,0.4
infinite patience we should know i',1166.72,4.12,1168.78,0.0,0.0,0.7
reckon with me her Sydney sooner or,1168.84,5.56,1171.62,0.0,0.0,0.2
later it goes for me too eh,1170.84,6.64,1174.16,0.0,0.0,0.3
definitely how about a drink why not,1174.4,6.08,1177.44,0.4019,0.0,0.5
this may be our last,1177.48,3.0,1178.98,0.0,0.0,0.7
together all said we'd spend a year,1183.2,5.12,1185.76,0.0,0.0,-0.7
fishing that's pretty much what we did,1185.36,5.319,1188.0195,0.4939,0.225,0.7
but it wasn't that lazy basking in the,1188.32,4.2,1190.4199999999998,0.395,-0.25,-0.7
sun sort of thing like fishing for,1190.679,5.281,1193.3195,0.2975,0.0,-0.7
pleasure oh no this was a Relentless,1192.52,5.279,1195.1595,0.4019,0.0,0.7
game of hide-and seek that kept gwing at,1195.96,3.719,1197.8195,0.0,-0.4,0.4
us day and night,1197.799,4.12,1199.859,0.0,0.0,0.4
we bought an old Schooner a Melbourne,1199.679,4.801,1202.0795,0.0,0.1,0.5
Queen sailed the little known,1201.919,5.281,1204.5595,0.0,-0.1875,0.3
Roots at every port we hit there was,1204.48,6.079,1207.5195,0.0,0.0,0.6
either msie or bjack one of the other,1207.2,5.599,1209.9995,0.0,-0.125,0.2
always there watching,1210.559,5.36,1213.239,0.0,0.0,0.4
waiting we didn't mind it first the,1212.799,4.961,1215.2795,0.0,0.25,0.2
constant tension of being spied on,1215.919,4.681,1218.2595,-0.3182,0.0,-0.7
gradually wore our nerves raw Ripper,1217.76,4.159,1219.8395,-0.1027,-0.23076923076923078,-0.7
worried about,1220.6,5.04,1223.12,-0.296,0.0,-0.7
bjack I worried about MSY but if I had,1221.919,7.081,1225.4595000000002,-0.1531,0.0,0.4
known then what Ripper knew I would have,1225.64,5.919,1228.5995,0.0,0.0,0.4
well anyway I finally bought a map of a,1229.0,4.12,1231.06,0.2732,0.0,0.2
pearl Island from a sailor in a,1231.559,4.201,1233.6595,0.0,0.0,0.7
Singapore Saloon we went to see if we,1233.12,3.44,1234.84,0.0,0.0,0.2
could find,1235.76,3.2,1237.36,0.0,0.0,0.4
it Well she isn't on the charts but,1238.96,4.32,1241.12,0.1406,0.0,0.2
she's there all right yeah maybe we,1241.159,6.76,1244.5390000000002,0.296,0.2857142857142857,0.4
struck it lucky for a chain about time,1243.28,4.639,1245.5995,0.2023,0.3333333333333333,0.4
hard and fast Ripper,1283.2,3.8,1285.1,-0.1027,-0.04583333333333334,0.6
that ain't on the map,1297.039,3.681,1298.8795,0.0,0.0,-0.7
welcome Captain rolls it's so very good,1328.48,5.92,1331.44,0.7559,0.855,0.8
to see you to what may I ask do I owe,1331.48,8.84,1335.9,0.0,0.0,0.4
this visit to our mutual weakness manire,1334.4,5.92,1337.36,-0.4215,0.0,0.2
greed and this well planted,1341.72,7.04,1345.24,-0.1531,0.0,0.4
map it's a big surprise isn't it I'll,1344.88,6.64,1348.2,0.2732,0.0,0.4
give you credit for that the last time,1348.76,4.919,1351.2195,0.3818,0.0,0.4
we saw each other I made a vow that the,1351.52,4.24,1353.64,0.0,-0.125,0.6
next time we met I'd give you a surprise,1353.679,4.561,1355.9595000000002,0.2732,0.0,0.7
you'd never forget went to a lot of,1355.76,5.6,1358.56,0.1695,0.0,0.6
trouble it'll be worth it you see RS I'm,1358.24,6.679,1361.5795,-0.2023,0.04999999999999999,0.4
not one of those eye for an eyen no I,1361.36,6.04,1364.38,-0.296,0.0,-0.7
always take two,1364.919,4.64,1367.239,0.0,0.0,0.6
eyes but you got to get your hands on,1367.4,6.759,1370.7795,0.0,0.0,0.5
them first I've got my hands on them so,1369.559,6.401,1372.7595,0.0,0.25,0.6
I suggest you prepare yourself for an,1374.159,4.081,1376.1995000000002,0.0,0.0,0.3
extended visit here oh I thought I'd,1375.96,3.88,1377.9,0.0,0.0,0.4
like in here for a while but I can't,1378.24,4.319,1380.3995,0.1901,0.0,-0.7
afford to expose myself to scurvy so I,1379.84,5.4,1382.54,-0.1531,0.0,-0.7
may change my mind oh but you won't,1382.559,5.561,1385.3395,0.0,0.0,-0.5
because you're my guest here and as my,1385.24,4.679,1387.5795,0.0,0.0,0.6
guest I prefer that you accept my,1388.12,4.159,1390.1995,0.3818,0.0,0.4
Hospitality until I'm ready for you to,1389.919,4.841,1392.3395,0.3612,0.2,0.6
go so you'll join me at dinner tomorrow,1392.279,5.681,1395.1195,0.3566,0.0,0.7
night Captain it'll be rice Stuffle,1394.76,5.96,1397.74,0.0,0.0,0.2
sorry no ruffle can't stand,1397.96,4.839,1400.3795,-0.3612,-0.5,-0.7
Curry that's too,1400.72,5.76,1403.6,0.0,0.0,0.3
bad perhaps you Mr Rosen will join me,1402.799,5.321,1405.4595,-0.3182,-0.6999999999999998,0.7
and make up in part for the captain's,1406.48,3.96,1408.46,0.0,0.0,-0.7
is that just an old traitor,1423.159,6.4,1426.3590000000002,0.0,0.1,-0.7
Sydney come on boys make it,1431.48,5.36,1434.16,0.0,0.0,0.7
fast what's all a commotion well that's,1434.039,4.801,1436.4395,0.2732,0.2,0.3
fresh water Captain I'll be ready soon,1436.84,4.439,1439.0594999999998,0.5859,0.25,0.7
quick ready for what ready to shove off,1438.84,5.079,1441.3795,0.6124,0.24444444444444446,0.6
just as fast as we can it's Ripper's,1441.279,4.161,1443.3595,0.0,0.2,0.6
idea and I think it's a pretty good one,1443.919,4.281,1446.0595,0.7269,0.475,0.7
we're not shoving off we're after pearls,1445.44,5.239,1448.0595,0.0,0.0,0.4
remember the oysters can keep them,1448.2,3.88,1450.14,0.0,0.0,0.4
yesterday all either one of you could,1450.679,3.441,1452.3995,0.0,0.0,-0.7
think of was pearls well here's where,1452.08,4.479,1454.3194999999998,0.2732,0.0,0.3
they're supposed to be and we're welcome,1454.12,4.96,1456.6,0.4588,0.8,0.5
to him so let's scrape him up what about,1456.559,4.161,1458.6395,0.0,0.0,-0.7
Sydney well he ought to be getting used,1459.08,4.24,1461.1999999999998,0.2732,0.0,0.2
to have some things taken from,1460.72,6.08,1463.76,0.0,0.0,-0.7
him give me those glasses,1463.32,5.85,1466.245,0.0,0.0,0.4
take a look across that,1487.32,3.0,1488.82,0.0,0.0,0.4
Inlet what do you see,1492.12,6.32,1495.28,0.0,0.0,0.4
Sam something bad huh,1494.44,6.52,1497.7,-0.5423,-0.6999999999999998,-0.7
good looks like Ripper was,1509.72,5.76,1512.6,0.6597,0.7,0.7
right fell play rough I think we got to,1512.24,4.96,1514.72,0.34,0.09285714285714285,0.6
make a deal tell Sydney where the gold,1515.48,4.559,1517.7595,0.0,0.0,0.3
is I've come as far as I'm going to Sam,1517.2,5.64,1520.02,0.0,0.1,0.4
from now on Sydney comes to me you're,1520.039,5.081,1522.5795,0.0,0.0,0.7
sure he will H very sure he wants me,1522.84,4.12,1524.9,0.5984,0.44999999999999996,0.8
more than he does that gold he wants us,1525.12,4.76,1527.5,0.0,0.35,-0.7
all I don't think think so what makes,1526.96,5.28,1529.6,0.0,0.0,-0.7
sure never mind what do you mean never,1532.6,5.04,1535.12,0.3182,0.09375,-0.7
mind when I stand a chance of having my,1535.399,3.64,1537.2189999999998,0.25,0.0,0.4
head handed to me in a platter I've got,1537.64,3.2,1539.24,0.0,0.0,0.7
a right to know why you're not in this,1539.039,3.481,1540.7795,0.0,0.2857142857142857,-0.7
thing as deep as you think you are my,1540.84,3.319,1542.4995,0.0,0.0,-0.7
book doesn't read that way Captain we,1542.52,2.879,1543.9595,0.0,0.0,-0.7
got to get out of here even if we have,1544.159,3.12,1545.719,0.0,0.0,-0.7
to take the Dory and roll a th000 miles,1545.399,3.481,1547.1395,0.0,0.0,0.6
well it'll be that first mile it'll be,1547.279,3.361,1548.9595,0.2732,0.25,-0.5
the tough one,1548.88,3.84,1550.8000000000002,-0.128,-0.3888888888888889,0.4
Ripper joking about the picture when,1550.64,3.519,1552.3995,0.2263,0.0,-0.7
isn't going to get us out of here who,1552.72,3.439,1554.4395,0.0,0.0,-0.7
about that map all right it's my fault,1554.159,4.561,1556.4395000000002,-0.4019,0.2857142857142857,-0.7
not at all I just want wondered if you,1556.159,5.481,1558.8995000000002,0.0772,0.0,0.2
had any plans no have,1558.72,5.88,1561.66,-0.296,0.0,-0.7
you one or two look I don't know what,1561.64,4.48,1563.88,0.0,0.0,-0.7
else besides gold is going on between,1564.6,3.12,1566.16,0.0,0.0,0.4
you and Sydney but there's something and,1566.12,3.32,1567.78,0.0,0.0,0.3
I'm going to find out what it is maybe,1567.72,3.36,1569.4,0.0,0.0,0.2
Sydney will tell you why don't you ask,1569.44,3.719,1571.2995,0.0,0.0,0.5
him that's what I ought to,1571.08,5.079,1573.6195,0.0,0.0,0.4
oh where you going Sam get a breath of,1580.36,6.319,1583.5195,0.0,0.0,-0.7
fresh air shove up you'll breathe longer,1583.52,5.56,1586.3,0.3182,0.3,0.7
come on get those empty casks,1589.08,5.64,1591.9,-0.2023,-0.1,0.7
back more water yeah we'll have plenty,1591.96,4.88,1594.4,0.3566,0.25,0.7
for when we sail now all we have to do,1594.72,3.72,1596.58,0.0,0.0,0.7
is get the wind up and the gates down,1596.84,5.719,1599.6995,0.0,-0.15555555555555559,0.4
we'll be all set eh you bet you myola L,1598.44,6.32,1601.6,0.5766,0.0,0.7
away that skip where you going Captain,1602.559,6.281,1605.6995,0.0,0.0,-0.7
