text,start,duration,time_midpoint
murder right in front of your own eyes,417.599,4.361,419.7795
you tip your hat shiny shoes and send,419.84,3.84,421.76
him off with his hot little guns still,421.96,5.0,424.46
in his hands you're suspended for 60,423.68,6.48,426.92
days yes sir that's only for publication,426.96,5.28,429.59999999999997
however instead of actually suspending,430.16,3.8,432.06
you we're going to give you a chance to,432.24,4.76,434.62
get yourself killed we want this man,433.96,6.04,436.97999999999996
awfully bad and I'm stuck with you,437.0,4.36,439.18
because you're the only one who knows,440.0,3.68,441.84
anything about what he looks like no,441.36,4.6,443.66
record no record no pictures no prints,443.68,4.639,445.9995
no anything Mary gave us the name Blacky,445.96,4.28,448.09999999999997
CLE our boys have been hearing the name,448.319,3.32,449.97900000000004
around the Waterfront the last couple of,450.24,3.28,451.88
weeks sit down,451.639,5.24,454.259
Deo yes sir what do you know about this,453.52,6.399,456.7195
Waterfront setup very little sir I'm not,456.879,5.72,459.73900000000003
surprised at that but anyway your job is,459.919,4.761,462.29949999999997
to bring in Blackie Cay I think we,462.599,3.56,464.37899999999996
should brief him just for background but,464.68,3.479,466.4195
Radford can handle the racket end about,466.159,4.121,468.2195
3 months ago the union came to us and,468.159,3.641,469.9795
ask our help in getting rid of the,470.28,3.759,472.1595
racketeers who work their way into the,471.8,4.6,474.1
Waterfront Mary who was killed last,474.039,4.041,476.0595
night and Radford here were assigned to,476.4,4.199,478.49949999999995
the case how did the rackets work they,478.08,4.48,480.32
got a 100 angles kickbacks from,480.599,4.16,482.679
everybody working on the docks highly,482.56,3.599,484.3595
organized thefts and loadings and,484.759,3.0,486.259
unloadings that bring them in about 50,486.159,4.401,488.35949999999997
million a year contributions I could go,487.759,5.56,490.539
on for hours we began getting Witnesses,490.56,5.199,493.1595
from the truckman steamship lines in the,493.319,4.16,495.399
long shoreman you enough to convene a,495.759,4.041,497.77950000000004
grand jury and start presenting evidence,497.479,4.16,499.55899999999997
then they evidently sent out some new,499.8,4.56,502.08
boy to take over things began to tighten,501.639,5.56,504.419
up but we still had enough to go ahead,504.36,4.959,506.8395
Jensen was our prize witness and Mary,507.199,4.96,509.67900000000003
was one of our best men how far had Mary,509.319,4.96,511.79900000000004
gten I don't know for sure we were,512.159,4.24,514.279
working separately but pretty near the,514.279,5.041,516.7995
top I guess he scared somebody this,516.399,5.2,518.999
Blacky CLE he's the new boss that's what,519.32,4.959,521.7995000000001
Mary said you don't have anything on him,521.599,4.281,523.7395
we know someone who might be able to,524.279,3.521,526.0395
him who's that,527.8,4.12,529.8599999999999
you how do I work we'll get everything,534.36,6.84,537.78
set up for you you you will be Tim Flynn,537.24,6.719,540.5995
a middle-sized crook from New Orleans,541.2,4.04,543.22
we'll have the New Orleans police,543.959,2.921,545.4195
phoning up a record for you in case,545.24,2.8,546.64
checks what have I done a few,548.04,4.0,550.04
misdemeanors in a man's Slaughter R,550.24,3.279,551.8795
we'll arrange for you to fly to New,552.04,4.16,554.12
Orleans tonight get aboard a boat work,553.519,5.361,556.1995000000001
your way back up here it'll take about a,556.2,4.68,558.5400000000001
week make sure you notice plenty on that,558.88,3.88,560.82
boat these boys probably check on,560.88,4.12,562.9399999999999
anything they think look suspicious yell,562.76,3.48,564.5
for all the help you need and keep,565.0,3.68,566.84
reporting in another man can pick up in,566.24,4.64,568.5600000000001
case you're knocked over,568.68,5.56,571.4599999999999
off that's a cheery thought it's no,570.88,4.959,573.3595
stroll in the,574.24,4.12,576.3
park and don't forget,575.839,5.361,578.5195000000001
deole Cay saw as much of you last night,578.36,4.44,580.58
as you did of him already thought of,581.2,3.0,582.7
that commissioner also thought of,582.8,2.88,584.24
something else there's another guy got a,584.2,3.0,585.7
better look at him last night than I did,585.68,3.279,587.3195
who's that the lunchroom proprietor,587.2,4.319,589.3595
won't be much help we picked him up dead,588.959,5.201,591.5595
in an alley at 4:00 this,591.519,5.961,594.4995
morning pl's a little gun happy isn't he,594.16,4.679,596.4995
remember that when you're prowling,597.48,3.039,598.9995
around late at,598.839,5.881,601.7795000000001
night yes sir,600.519,4.201,602.6195
whose picture is,635.76,3.84,637.68
that know that's old Heathcliff Deo he's,637.079,5.121,639.6395
an uncle of mine he operates a string of,639.6,5.12,642.16
girdle Factories at Pompton,642.2,5.48,644.94
Lakes look I'm not really suspended well,644.72,5.64,647.5400000000001
then why the story detective mumble,647.68,4.839,650.0994999999999
jumble your friends will know that isn't,650.36,3.76,652.24
your picture I'm not expecting any,652.519,3.921,654.4795
trouble from my,654.12,4.56,656.4
friends it's late I've got to get back,656.44,4.8,658.84
wait a minute,658.68,2.56,659.9599999999999
it's beautiful,666.0,5.24,668.62
Johnny the budget must have groaned and,668.88,4.04,670.9
cracked a little I just sold some of my,671.24,4.48,673.48
oil interest and there it was oh I love,672.92,5.56,675.6999999999999
good do I see you later tonight no Mary,679.639,4.961,682.1195
as a matter of fact maybe not for a,683.0,4.2,685.1
couple of weeks why well I have to go,684.6,4.28,686.74
underground you know like gophers and,687.2,2.8,688.6
something to do with the story in the,690.0,6.16,693.08
paper yeah can't you tell me anything,691.399,6.12,694.459
I'd rather,696.16,3.72,698.02
won't if you love me you,702.079,5.76,704.959
would this is almost as nice as the ring,705.48,3.72,707.34
you promised me when we were first,707.839,3.041,709.3595
engaged and remember lady that's not,709.2,3.84,711.12
just a present that means at 685 bucks,710.88,4.8,713.28
you belongs to me from here on in really,713.04,4.88,715.48
mhm Fred told me he gave it to you for,715.68,5.24,718.3
Mary a successful marriage is based on a,721.12,4.76,723.5
wife letting her husband lie a little,723.839,5.291,726.4845
now let's not get started on the wrong,725.88,6.379,729.0695
foot yeah this John Deo 6,747.079,6.601,750.3795
prec yeah that's right Ted carpel of the,750.88,4.44,753.1
heral I thought if you were going to be,753.68,2.92,755.14
around for a while I'd come over and,755.32,3.92,757.2800000000001
have a talk with you what about I'd like,756.6,5.28,759.24
to get a story you going to be there,759.24,4.8,761.64
yeah sure I'll be here okay I'll be,761.88,5.319,764.5395
right over,764.04,3.159,765.6195
evening Harold city desk,782.72,6.04,785.74
please city desk let me speak to Ted,785.04,7.64,788.86
carpel who Ted carpel he a reporter not,788.76,5.48,791.5
on this newspaper he,792.68,5.76,795.56
isn't are you sure sure I'm sure who's,794.24,8.2,798.34
this thanks,798.44,4.0,800.44
Lieutenant Banks Lieutenant Banks,854.399,5.0,856.899
Lieutenant I just got a phony call,857.44,3.12,859.0
there'll be a couple of guys with guns,859.399,2.521,860.6595
at my place in a few minutes probably,860.56,3.44,862.28
from Blacky CLE get a car over here,861.92,3.159,863.4995
right away and see if you can't squeeze,864.0,2.88,865.44
some information out of them hold it,865.079,4.241,867.1995
Johnny get a car out in front right away,866.88,5.0,869.38
way okay Johnny I'll stick around till I,869.32,3.68,871.1600000000001
get here then I'm off to the airport,871.88,2.56,873.16
you'll hear from me next week right,873.0,4.15,875.075
I don't know who signed you aboard Flynn,926.48,3.159,928.0595000000001
but if you ever try to get back you try,928.0,2.959,929.4795
to get back on this Turtle I'd rather,929.639,3.0,931.139
have tyho you've been a troublemaker the,930.959,3.12,932.5189999999999
whole trip should have kept you in the,932.639,2.841,934.0595
break I wouldn't had to say so much of,934.079,2.68,935.419
you get this straight I'm putting the,935.48,3.64,937.3000000000001
word out about you I'll remember your,936.759,6.64,940.0790000000001
face I'll try to forget yours get,939.12,4.279,941.2595
off hey you guys you better drop that,952.04,5.279,954.6795
work and lay down a red carpet you got a,955.16,6.119,958.2194999999999
tough boy from New Orleans in v your,957.319,3.96,959.299
town hey who are these guys long Shan,963.199,5.361,965.8795
stupid no Kidd I thought they were a,966.959,5.721,969.8195
bunch of stranded chorus boys,968.56,4.12,970.6199999999999
want a room no I just came in admire the,1006.959,7.0,1010.459
decorations three bucks a,1010.199,3.76,1012.079
day what's that include sheets on the,1014.36,8.479,1018.5995
bed you got to register don't be,1017.6,7.959,1021.5795
funny hey I take my stuff,1022.839,5.401,1025.5395
upstairs the ain't the Waldo,1025.559,4.64,1027.879
friend how long did you work here before,1028.24,3.079,1029.7795
you found that,1030.199,3.041,1031.7195000000002
out keep an eye on this I'm going to,1031.319,4.24,1033.4389999999999
have a drink any more orders,1033.24,4.559,1035.5195
princess yeah my name is Tim Flynn when,1035.559,3.721,1037.4195
the mayor comes with my key to the city,1037.799,4.76,1040.179
ask him to join me in the Orchid,1039.28,3.279,1040.9195
what'll it be white wine and,1053.12,7.52,1056.8799999999999
beer come again white wine and beer,1056.88,6.919,1060.3395
mixed together no a glass of each that,1060.64,4.2,1062.74
me I had a nut asked me once for a glass,1064.84,5.92,1067.8
of gin in a candy bar this is a new one,1067.32,5.28,1069.96
I know guys used to drink white wine and,1070.76,4.52,1073.02
beer down in New Orleans I spent some,1072.6,5.24,1075.2199999999998
time there have a,1075.28,6.0,1078.28
drink thanks be,1077.84,7.68,1081.6799999999998
smoothie my name's Clancy Tim Flynn all,1081.28,6.92,1084.74
right yeah that's a great town New,1085.52,4.76,1087.9
Orleans I had a girl that once used to,1088.2,4.28,1090.3400000000001
play the piano with her,1090.28,4.48,1092.52
teeth with her,1092.48,5.52,1095.24
teeth yeah well she had kind of long,1094.76,4.56,1097.04
teeth sounds like some of the dogs I've,1099.32,5.839,1102.2395
run into how long you been away just got,1101.52,5.84,1104.44
in 20 minutes ago I was there when you,1105.159,4.241,1107.2795
got off the boat,1107.36,3.24,1108.9799999999998
some of the boys were thinking about,1109.4,2.68,1110.74
pleating your chin with that crack you,1110.6,4.48,1112.84
made boy shouldn't be so,1112.08,5.719,1114.9395
sensitive you check in this place yeah,1115.08,5.56,1117.86
how is it when a tenement Crowd Goes,1117.799,5.441,1120.5194999999999
sluming they come here oh it ain't that,1120.64,4.6,1122.94
bad I'd rather have a sleeping bag in a,1123.24,4.319,1125.3995
sewer you going to be around for a while,1125.24,5.319,1127.8995
Clancy yeah maybe why keep my drink warm,1127.559,4.921,1130.0194999999999
for me I only get settled in my room,1130.559,4.041,1132.5795
that's a how calling it a room have a,1132.48,5.8,1135.38
drink on me while you're waiting,1134.6,3.68,1136.4399999999998
white wine and beer don't let her flip,1139.2,5.44,1141.92
you smoothie I knew a guy used to drink,1142.159,4.161,1144.2395000000001
vodka and goat,1144.64,3.72,1146.5
milk bring me another beer over the,1146.32,5.04,1148.84
table here huh Lieutenant,1148.36,5.64,1151.1799999999998
Banks Lieutenant Banks Lieutenant this,1151.36,4.72,1153.7199999999998
is deo I checked into the Royal Hotel at,1154.0,3.44,1155.72
Tenon Walton and say did you get,1156.08,2.2,1157.1799999999998
anything out of those two guys you,1157.44,2.92,1158.9
picked up at my apartment no I put a,1158.28,3.96,1160.26
tail on them when we let him go but they,1160.36,3.88,1162.3
left town right away well look I'm,1162.24,3.36,1163.92
applying for my work permit tomorrow and,1164.24,2.679,1165.5795
I'll play at kg and make sure I don't,1165.6,3.199,1167.1995
have any trouble getting it and listen,1166.919,3.721,1168.7795
Lieutenant put my calls on tape from now,1168.799,3.161,1170.3795
on I might be in a hurry and won't be,1170.64,3.72,1172.5
able to repeat oh and another thing why,1171.96,4.0,1173.96
did you have to pick New Orleans I hate,1174.36,4.319,1176.5194999999999
white wine and,1175.96,2.719,1177.3195
beer so I let it right on the line to,1181.6,4.439,1183.8194999999998
this thing I says honey if it's a,1183.88,3.4,1185.5800000000002
millionaire you're after you've been,1186.039,3.561,1187.8195
digging in the wrong Pea Patch so get,1187.28,3.92,1189.24
that champagne look out of your eye and,1189.6,5.04,1192.12
finish your beer how you take it well,1191.2,4.12,1193.26
didn't next day she headed for Canada,1195.32,4.52,1197.58
with my cufflinks my car and a mink dyed,1197.679,4.88,1200.1190000000001
hamster coat I bought in Atlantic,1199.84,4.959,1202.3194999999998
City one of my chances of getting some,1202.559,3.321,1204.2195
work on the,1204.799,5.721,1207.6595
Ducks you got a union card yeah from New,1205.88,6.84,1209.3000000000002
Orleans well you might get a visitor's,1210.52,4.8,1212.92
permit but I doubt it couldn't you fix,1212.72,6.439,1215.9395
it might be worth something to me why,1215.32,4.92,1217.78
you're hiding,1219.159,3.241,1220.7795
out a little money usually fixes,1220.24,4.799,1222.6395
anything clency not around here what's,1222.4,4.84,1224.8200000000002
so different about here well this,1225.039,4.041,1227.0595
Waterfront is tight as a two bit color,1227.24,3.96,1229.22
they don't like strangers too much I'm,1229.08,5.36,1231.76
just asking about a job,1231.2,6.52,1234.46
maybe you can't give me any help let's,1234.44,5.4,1237.14
just say I won't give any help I don't,1237.72,4.56,1240.0
get it why all the,1239.84,5.319,1242.4995
mystery let's talk some more about women,1242.28,4.68,1244.62
I know a little chick from Detroit look,1245.159,3.961,1247.1395
job you know there's something funny,1249.12,3.4,1250.82
about a guy that breaks his neck getting,1251.08,3.44,1252.8
a job breaking his,1252.52,5.36,1255.2
back maybe I like hard work I thought,1254.52,6.12,1257.58
you said you were right Irish all right,1257.88,4.76,1260.2600000000002
Clancy I got in a little trouble in New,1260.64,3.399,1262.3395
Orleans nothing serious when I want to,1262.64,3.039,1264.1595000000002
lay low for a couple of,1264.039,3.921,1265.9995
months they'll check in anything you say,1265.679,5.0,1268.179
around here who'll check who are you,1267.96,4.959,1270.4395
about that I at this girl from,1273.0,4.799,1275.3995
Alabama she was a muscle dancer in a,1275.6,4.64,1277.9199999999998
charity Bazaar buy another beer I'll,1277.799,4.841,1280.2195
tell you all about her buy two beers,1280.24,3.64,1282.06
I'll give you your,1282.64,5.12,1285.2
address do gang number 12 report to,1283.88,10.52,1289.14
nerum birth 145 at 8:45,1287.76,6.64,1291.08
a.m. hey Max where do I see about a work,1295.96,7.24,1299.58
permit over at the end window thanks,1299.48,9.72,1304.34
ship gang number 14 report to pis birth,1303.2,8.88,1307.64
147 at 10:30,1309.2,5.56,1311.98
a.m. yeah I got a cart in New Orleans I,1312.08,5.079,1314.6195
want to get a visit's permit funny guy,1314.76,4.159,1316.8395
what's funny about it I need a job try,1317.159,2.961,1318.6395
the government buddy we don't have,1318.919,2.88,1320.3590000000002
anything here now listen Buster maybe,1320.12,3.439,1321.8394999999998
you don't hear so good I said there,1321.799,4.0,1323.799
wasn't anything we haven't issued a new,1323.559,3.801,1325.4595
permit for three months well it's about,1325.799,2.961,1327.2794999999999
time you started those are in good order,1327.36,5.04,1329.8799999999999
I'm in good standing hey you heard him,1328.76,6.48,1332.0
don't start any trouble get,1332.4,5.96,1335.38
going I said get,1335.24,7.52,1339.0
going man number 50 report to Doc gang,1338.36,11.199,1343.9595
number 12 n birth 145 at 8:45 5 a.m. hey,1342.76,10.919,1348.2195
you you from New Orleans yeah ship gang,1349.559,5.081,1352.0995
22 report to cash,1354.64,7.56,1358.42
here forgot your book thanks for,1357.4,4.8,1359.8000000000002
nothing you must be half Irish and half,1366.08,4.68,1368.4199999999998
Congressman to get that permit so easy a,1368.72,4.48,1370.96
dollar a day paves the way what happens,1370.76,5.12,1373.32
now Willie allesandro breaks a leg yeah,1373.2,4.44,1375.42
what's that mean you're just about to,1375.88,4.56,1378.16
no need for you guys to hang around,1385.6,4.84,1388.02
you're not working today or any other,1387.039,3.401,1388.7395
day what's the matter with them they're,1391.12,4.799,1393.5194999999999
troublemakers they want a full day's pay,1393.72,4.4,1395.92
without any Kickback all right marble,1395.919,4.76,1398.2990000000002
heads now shut up and listen to me we,1398.12,4.6,1400.4199999999998
need 40 strong backs on this job and I,1400.679,5.801,1403.5795
mean strong two days work unload today,1402.72,6.48,1405.96
and load tomorrow oh over time tomorrow,1406.48,4.28,1408.6200000000001
and after 8 hours,1409.2,4.0,1411.2
today we don't need any brains on this,1410.76,4.88,1413.2
job so Dum of you that can't stand hard,1413.2,5.16,1415.78
work shut up makes you feel right at,1415.64,4.8,1418.0400000000002
home doesn't he now I want guys what,1418.36,5.24,1420.9799999999998
will cooperate I speaking of,1420.44,5.04,1422.96
cooperation you all know Willie,1423.6,3.8,1425.5
allesandro who got his leg busted this,1425.48,4.36,1427.66
morning the fourth leg for Willie this,1427.4,6.04,1430.42
week now Will's a good guy he's got a,1429.84,5.079,1432.3795
wife and four,1433.44,4.04,1435.46
kids but now with a busted leg Willie,1434.919,4.841,1437.3395
can't work,1437.48,4.319,1439.6395
so when you come up here to get your,1439.76,4.32,1441.92
tags I'm asking all of you who want to,1441.799,4.841,1444.2195
work to kick in a little something into,1444.08,4.24,1446.1999999999998
the part we getting up for Willie,1446.64,4.639,1448.9595000000002
Alexandro don't let me in,1448.32,5.599,1451.1195
trouble Joe Hill will be glad to help,1451.279,4.921,1453.7395
them you that don't have the,1453.919,5.64,1456.739
money what's he mean help he lends you,1456.2,5.68,1459.04
four bucks for Willie this morning you,1459.559,3.72,1461.4189999999999
give him back five when you get paid,1461.88,4.679,1464.2195000000002
this afternoon what a 10-cent ret well,1463.279,4.841,1465.6995
it's only cigarette money for the boys,1466.559,2.321,1467.7195
"it amounts to over 200,000 a year who",1468.88,5.799,1471.7795
gets the money what are you care you,1471.52,6.92,1474.98
want to work yeah sure let's go don't,1474.679,5.281,1477.3195
forget poor Willie they'll ride you home,1478.44,3.92,1480.4
face let's give Willie five bucks this,1484.559,4.641,1486.8795
time he's had a lot of hard luck you got,1486.919,5.721,1489.7795
Yeah Tim Flynn you know we on here brand,1492.64,5.8,1495.5400000000002
new where'd you come from how a,1496.679,3.321,1498.3395
socialite would like to try his hand at,1498.44,3.4,1500.14
hard work who got you the book the guy,1500.0,3.679,1501.8395
that told me to keep my mouth shut what,1501.84,3.199,1503.4395
do you mean told you to keep your mouth,1503.679,3.36,1505.3590000000002
shut that's what the man said what man,1505.039,3.161,1506.6195
that's what he told me to keep my mouth,1507.039,2.201,1508.1395
about was it Joe,1509.24,6.52,1512.5
Castro maybe it was Joe Castro's,1511.48,4.28,1513.6200000000001
boss take this,1516.52,6.6,1519.82
over come on FN,1518.76,4.36,1520.94
you know what you're talking about all I,1530.039,3.52,1531.799
know is I want to go to work Castro's,1531.48,4.559,1533.7595000000001
boss huh it's pretty rough work on a,1533.559,6.201,1536.6595
Ducks now to run one of these sure I ran,1536.039,5.401,1538.7395
one in the Army it's better work than,1539.76,2.84,1541.18
boxes hey Kio you better know what,1542.6,5.559,1545.3795
you're talking about clir is taking over,1545.6,3.88,1547.54
your left today you go on down and,1548.159,3.52,1549.919
unload with the rest what do you mean,1549.48,4.919,1551.9395
he's taking over that's my job not,1551.679,5.401,1554.3795
anymore it ain't what do you think you,1554.399,4.361,1556.5794999999998
get off you want to work get on down if,1557.08,3.719,1558.9395
you don't beat,1558.76,4.68,1561.1
it you and me are going to have a small,1560.799,4.6,1563.099
talk later on I'll be busy thinking of,1563.44,3.56,1565.22
things to say come on Flynn I'll put you,1565.399,4.041,1567.4195
to work now go on Beat it and let's have,1567.0,4.93,1569.465
a full day's work for a full day's pay,1569.44,47.599,1593.2395000000001
it's kind of a nice job you turned over,1620.12,3.4,1621.82
to me I don't know how you pulled it,1621.84,3.559,1623.6195
brother but I don't want to see you back,1623.52,3.759,1625.3995
here tomorrow better not look too hard,1625.399,3.481,1627.1395
because here's where I'll be maybe,1627.279,3.321,1628.9395
you'll need a little smartening up when,1628.88,4.09,1630.9250000000002
I do I'll get a smart boy to do,1630.6,4.199,1632.6995
it lucky I didn't break your neck you,1634.799,5.24,1637.4189999999999
want some more get,1638.36,4.039,1640.3795
up you can tell your friend Castro I,1640.039,3.841,1641.9595
don't like being pushed out of a good,1642.399,4.121,1644.4595
job I may have a few things to say to a,1643.88,5.12,1646.44
few people you better take your sority,1646.52,4.92,1648.98
sister home boys I think she's had a,1649.0,4.7,1651.35
day so you end up your busy little day,1663.64,4.96,1666.1200000000001
with a street brawl huh I just working,1666.039,4.201,1668.1395
appetite what's your angle Flyn where do,1670.24,6.439,1673.4595
you get your drag no drag people like my,1673.48,5.559,1676.2595000000001
personality you ask a lot of questions,1676.679,3.761,1678.5595
but you seem to know more answers than,1679.039,3.24,1680.6589999999999
any of us I don't know what thing all I,1680.44,3.2,1682.04
did was get myself a job and take care,1682.279,3.681,1684.1195
of some sore head who tried to object,1683.64,4.32,1685.8000000000002
be if you're afraid to be seen with me,1687.96,4.199,1690.0595
move on down the bar oh no no I'm not,1690.2,3.319,1691.8595
afraid just,1692.159,3.88,1694.0990000000002
curious they don't pass out soft jobs,1693.519,4.121,1695.5795
down here without some reason the guy,1696.039,3.201,1697.6395
asked me a silly question about a jerk,1697.64,4.12,1699.7
named Castro I never heard of him you,1699.24,4.36,1701.42
sure sure I'm sure so I gave him a silly,1701.76,3.519,1703.5194999999999
answer about Castro's boss and Bingo I'm,1703.6,3.079,1705.1395
in a featherbed,1705.279,5.28,1707.919
job maybe you would have try it,1706.679,3.88,1708.6190000000001
yourself now I work hard but I'm,1711.279,6.041,1714.2995
healthy I'm poor but I'm,1714.64,6.32,1717.8000000000002
alive more double,1717.32,3.64,1719.1399999999999
talk maybe you'll wish it,1722.0,4.799,1724.3995
was why don't you buy another drink,1724.84,3.12,1726.3999999999999
while your money is still some good to,1726.799,4.161,1728.8795
hi you f i got a little invitation to a,1751.0,4.0,1753.0
RSVP sure I'll go right home and change,1757.559,4.921,1760.0194999999999
this is sort of a come as you are,1760.519,6.121,1763.5795
party get in,1762.48,4.16,1764.56
have you got a girl for me no this is,1777.159,4.64,1779.479
dag do I know any of the people giving,1779.6,4.36,1781.78
the bodyy you,1781.799,5.24,1784.4189999999999
will will I like them how could you help,1783.96,6.48,1787.2
it they're a bunch of jelly Good,1787.039,3.401,1788.7395
Fellows aren't you going to blindfold me,1792.559,6.171,1795.6444999999999
you've been reading too many comic books,1795.96,9.97,1800.945
Ahead open,1835.039,4.561,1837.3195
it you're just in,1839.6,3.76,1841.48
him yeah that's the guy,1855.36,4.559,1857.6395
FR get your hands up on me Su Mister,1862.44,5.16,1865.02
you're all right we don't use the honor,1865.32,4.719,1867.6795
here now is this any way to dress for a,1873.159,8.0,1877.159
party look at this boss a water,1876.559,4.6,1878.859
pistol well what do you know it makes a,1882.36,6.559,1885.6395
noise let him go,1886.039,4.321,1888.1995
down who are you the man said sit down,1890.36,6.64,1893.6799999999998
get some heart just sit still and answer,1893.72,5.319,1896.3795
questions you've been shooting off your,1897.0,4.6,1899.3
mouth for two days around here who told,1899.039,5.281,1901.6795
