text,start,duration,time_midpoint
Affairs we can't all be millionaires,170.12,4.36,172.3
Elliot he hasn't even got a job he can,171.879,4.761,174.2595
get one can't he he doesn't want a job,174.48,5.32,177.14
why not because he's bone idle that a,176.64,4.599,178.93949999999998
shock a man like you who never earned a,179.8,3.359,181.4795
penny in his,181.239,4.321,183.39950000000002
life it may have escaped your notice my,183.159,5.401,185.8595
dear fell but I am not an ordinary,185.56,6.28,188.7
man cocktail oh yeah for the Run of,188.56,5.44,191.28
mankind industry is essential and I see,191.84,4.24,193.96
a reason why this young man who my niece,194.0,3.56,195.78
has got herself engaged to should not,196.08,3.96,198.06
conform to the customs of his,197.56,6.88,201.0
country ah here's my niece,200.04,4.4,202.23999999999998
mother hello Isabelle hello Mr M this is,212.799,5.561,215.5795
my daughter Isabelle how do you doing M,215.879,5.521,218.6395
where's Larry late oh poor sweet I,218.36,4.799,220.7595
suppose he forgot to wind his watch last,221.4,4.199,223.4995
night as usual you wouldn't know about,223.159,4.601,225.4595
Larry say mother you know you've mixed,225.599,5.161,228.1795
up the cards I Sophie dear hello this is,227.76,5.119,230.3195
Sophie Nelson Mr Somerset mom Sophie is,230.76,3.72,232.62
a neighbor of ours in the country how do,232.879,3.841,234.7995
you doing you look Charming Sophie yes,234.48,5.399,237.1795
doesn't she excuse us come here I want,236.72,4.439,238.9395
to have a look at,239.879,4.521,242.1395
you selfie selfie you look lovely it's,241.159,5.761,244.0395
the dress you sure you don't mind my,244.4,4.559,246.67950000000002
wearing it oh of course not if you'd,246.92,3.92,248.88
like it take it as a present oh Isabelle,248.959,4.161,251.0395
that's all sweet of you it' be such a,250.84,3.8,252.74
surprise for Bob to see me decently,253.12,3.72,254.98000000000002
dressed for once oh you know Bob's much,254.64,3.559,256.41949999999997
too much in love with you to notice what,256.84,3.76,258.71999999999997
you wear he's no more crazy about me,258.199,3.881,260.1395
than I am about,260.6,3.96,262.58000000000004
him I don't think anyone ever loved,262.08,5.559,264.85949999999997
anyone as I love him isn't it Heavenly,264.56,4.04,266.58
alive hi hello gray hello gray may I,268.6,7.319,272.2595
break this up sure,272.56,7.6,276.36
hello you look lovely thanks,275.919,4.241,278.0395
sir hello Sophie hello may I get you one,280.44,6.24,283.56
miss um Miss Nelson is yeah Sophie,284.16,6.16,287.24
Nelson I'd love it only no I guess I,286.68,6.4,289.88
better not why was one with cocktails oh,290.32,6.24,293.44
nothing only I I promised Bob I wouldn't,293.08,6.36,296.26
who's Bob my boyfriend he doesn't like,296.56,5.04,299.08
me me to drink he thinks I'm too fond of,299.44,5.759,302.3195
him which is Bob oh he isn't here he's,301.6,5.56,304.38
working he's putting himself through law,305.199,3.961,307.1795
school but he's going to drop in later,307.16,3.759,309.03950000000003
and take me home will you have one of,309.16,4.319,311.3195
these if my man Joseph Could See Me Now,310.919,5.921,313.8795
I give you my word he'd faint dead,313.479,6.0,316.479
away you're a great friend of Mr templon,316.84,4.52,319.09999999999997
aren't you I wouldn't say that OT has no,319.479,3.72,321.339
friends only,321.36,4.16,323.44
acquaintances he's an awful snob isn't,323.199,5.0,325.699
he awful but he's kind and generous,325.52,4.119,327.5795
people laugh at him behind his back to,328.199,3.681,330.03950000000003
eat his food and drink his wine oh Mr,329.639,5.241,332.2595
Mom Mr Mom you're next to Mother s for,331.88,4.12,333.94
you're next to gray at the end of the,334.88,5.84,337.8
cable that's us Mr Mom Mr mat Isabelle,336.0,8.199,340.0995
dinner my fellow oh,340.72,8.24,344.84000000000003
yeah and who's Mr Matan oh great he's,344.199,6.641,347.5195
our millionaire his father's a big,348.96,3.799,350.85949999999997
broker and we're proud of him he gives,350.84,5.28,353.47999999999996
us class but he's nice I know several,352.759,4.72,355.119
girls who T but nothing short of,356.12,3.919,358.0795
murdered again they haven't a chance,357.479,4.641,359.79949999999997
why not he's so much in love with,360.039,4.841,362.4595
Isabella he can't see straight I see and,362.12,4.359,364.2995
she's in love with Larry,364.88,3.599,366.6795
Daryl I suppose that does complicate,366.479,4.201,368.5795
matters it does if you're as high,368.479,7.28,372.11899999999997
principled as gray is and Larry isn't,370.68,5.079,373.2195
here oh yes he's just coming in now way,382.96,5.44,385.68
over there look come on,385.52,3.92,387.47999999999996
this is the young man of whom I write he,400.68,5.76,403.56
is not famous it may be that when his,403.56,5.4,406.26
life at last comes to an end he will,406.44,4.759,408.8195
leave no more trace of his soen on this,408.96,5.079,411.49949999999995
Earth than a stone thrown into a river,411.199,4.761,413.5795
leaves on the surface of the,414.039,4.401,416.23949999999996
water yet it may be that the way of life,415.96,4.959,418.43949999999995
he has chosen for himself himself may,418.44,4.159,420.5195
have an Ever growing influence over his,420.919,5.041,423.4395
fellow men so that long after his death,422.599,5.761,425.4795
perhaps it may be realized that there,425.96,7.04,429.47999999999996
lived in this age a very remarkable,428.36,7.519,432.1195
creature you're very late Larry I'm,433.0,5.479,435.7395
sorry Sophie where's Mr M evidently,435.879,4.281,438.0195
Larry hasn't learned that punctuality is,438.479,4.361,440.6595
the politeness of Kings Mr M this is,440.16,5.479,442.89950000000005
Larry Dar Louisa when can we start Mr,442.84,5.84,445.76
M's a novelist darling Oh I may as well,445.639,4.68,447.979
tell you that Larry is very stupid and,448.68,3.68,450.52
uneducated he knows nothing about,450.319,4.681,452.65950000000004
anything except flying but when he came,452.36,4.6,454.66
back he looked so lovely in his uniform,455.0,3.52,456.76
I camped on his doorstep until he,456.96,3.76,458.84
consented to marry me the competition,458.52,3.76,460.4
was awful don't believe a word she says,460.72,3.68,462.56
Mr Mom Isabelle is not a bad girl really,462.28,5.039,464.79949999999997
but she's a terrible liar dinner oh oh,464.4,4.68,466.73999999999995
yes I've seen you,467.319,5.041,469.83950000000004
before Oh when I happened to have a job,469.08,4.44,471.3
of work to do and I went into the,472.36,3.08,473.90000000000003
library I saw you when I went in there,473.52,3.32,475.18
early this morning and when I came back,475.44,3.28,477.08
from lunch you was still there to tell,476.84,2.84,478.26
you the truth I forgot forgot about,478.72,2.64,480.04
lunch I couldn't help it Maring your,479.68,4.0,481.68
power of concentration well it was that,481.36,3.92,483.32
kind of a book my dear fellow you're at,483.68,4.16,485.76
the end of the table with my,485.28,6.44,488.5
sister gray hi there say Dad tells me,487.84,6.0,490.84
you turned on that job in the office oh,491.72,4.919,494.1795
Larry why have you done that I thought,493.84,4.4,496.03999999999996
it over and well I figured I'd be a,496.639,3.0,498.139
disappointment to Gray's father so I,498.24,4.6,500.54
decided I'd better refuse sorry old man,499.639,6.52,502.899
it would have been swell us working,502.84,3.319,504.49949999999995
hi brown eyes looks as if tall dark and,531.16,3.6,532.9599999999999
legal is standing you up tonight I'd,533.12,4.36,535.3
like to catch him trying it your old,534.76,5.16,537.34
friends we grew up together together I,537.48,4.12,539.54
used to play Shortstop on his baseball,539.92,3.76,541.8
team we used to think we could look any,541.6,5.6,544.4
10 kids ourside and could you we,543.68,8.04,547.6999999999999
tried oh here comes my young man,547.2,4.52,549.46
now oh here you are,551.8,4.719,554.1595
hello this is Mr M Bob McDonald how do,562.079,6.081,565.1194999999999
you do are you he's the one who seems to,565.8,4.0,567.8
think he wants to marry,568.16,4.64,570.48
I can't see why but there it is I just,569.8,5.44,572.52
happen to be crazy about the girl I,572.8,3.88,574.74
wouldn't like him to know but just,575.24,3.52,577.0
between you and me I rather like you,576.68,5.399,579.3794999999999
myself that's,578.76,3.319,580.4195
hello Isabelle,608.519,4.161,610.5995
hello lar why didn't you tell me that Mr,610.079,4.281,612.2194999999999
mat had offered you a,612.68,4.68,615.02
what Larry why didn't you tell me that,618.839,4.961,621.3195000000001
Mr Matan had offered you a,621.04,7.0,624.54
job answer me answer,623.8,6.279,626.9395
me well I thought I'd better not till I,628.04,3.479,629.7795
made up my mind one way or,630.079,4.44,632.299
another you mad darling there's the,631.519,5.081,634.0595
horrible part about you however,634.519,3.76,636.399
aggravating you are one can't really be,636.6,5.56,639.38
angry with you oh can't,638.279,3.881,640.2195
they did you see those looks Uncle,643.92,3.56,645.6999999999999
Elliot was giving me at dinner well,645.92,3.84,647.8399999999999
after all Larry a man must work and the,647.48,4.159,649.5595000000001
longer you put it off the harder it'll,649.76,4.04,651.78
be I've got a foolish notion I want to,651.639,3.44,653.359
do more with my life than just sell,653.8,4.039,655.8195
bonds all right,655.079,6.0,658.079
then go go into a law office I don't,657.839,5.081,660.3795
want to do that,661.079,5.88,664.019
either what do you want to do,662.92,4.039,664.9395
then I don't,667.44,5.839,670.3595
maybe oh Larry don't be,673.279,5.601,676.0795
funny this is,675.839,5.281,678.4795
serious I'm not being funny I think it's,678.88,4.48,681.12
I wouldn't make you miserable for,695.12,5.959,698.0995
anything but you are making me,696.959,4.12,699.0189999999999
miserable you see I love,701.24,5.88,704.1800000000001
you I love you,703.56,3.56,705.3399999999999
look Larry let's be,719.88,5.12,722.4399999999999
sensible a man must work it's a matter,722.72,4.72,725.08
of self-respect this is a young country,725.0,4.04,727.02
and it's a man's duty to take part in,727.44,4.16,729.5200000000001
its activities why Gray's father was,729.04,4.479,731.2795
saying only the other day that we're,731.6,3.359,733.2795
beginning an era that will make the past,733.519,3.841,735.4395
of like 30 cents he said that he can see,734.959,4.641,737.2795
no limit to our progress and that by,737.36,4.8,739.76
1930 we'll be the greatest and richest,739.6,5.0,742.1
country in the whole world don't you,742.16,5.56,744.9399999999999
think that's terribly exciting terribly,744.6,4.52,746.86
why there never was such a chance for,747.72,3.32,749.38
young men I I'd have thought you'd be,749.12,4.24,751.24
proud to be a part of it it's such a,751.04,4.72,753.4
wonderful Adventure I'm sure you're,753.36,4.76,755.74
right Isabelle the armors and the Swifts,755.76,4.56,758.04
will pack more and better meat mccormix,758.12,3.56,759.9
will turn out more and better Harvesters,760.32,2.879,761.7595
and Henry Ford will make more and better,761.68,2.88,763.12
cars and everybody will get richer and,763.199,5.841,766.1194999999999
richer and what's wrong with that,764.56,4.48,766.8
nothing nothing at all it it just,769.079,4.0,771.079
happens it's sitting in an office and,771.8,2.479,773.0395
making a lot of money doesn't interest,773.079,3.2,774.679
me as much as it should oh Larry don't,774.279,3.601,776.0795
talk like a fool you can't live without,776.279,3.68,778.119
money if I have a little that's what,777.88,3.88,779.82
gives me the chance to do what I want,779.959,3.641,781.7795
you're making it very difficult for me,781.76,3.439,783.4795
Larry I'm sorry darling I wouldn't if I,783.6,3.96,785.58
could help,785.199,2.361,786.3795
it you can help,789.279,4.0,791.279
yes the dead look so terribly dead when,799.56,3.639,801.3794999999999
dead what does that mean exactly just,803.199,6.161,806.2795
are you terribly unhappy darling no the,809.36,4.32,811.52
only thing that makes me unhappy is,812.36,3.08,813.9
making you,813.68,3.92,815.64
unhappy I don't think I'll ever find,815.44,5.759,818.3195000000001
peace until I make up my mind about,817.6,3.599,819.3995
things it's so difficult to put into,821.92,4.96,824.4
words the minute you try you feel,824.04,5.039,826.5595
embarrassed you say to yourself who am I,826.88,3.92,828.84
to bother my head about this that or the,829.079,3.361,830.7595
other wouldn't it be better just to,830.8,2.92,832.26
follow the beaten path and let what's,832.44,3.48,834.1800000000001
coming do you,833.72,6.16,836.8000000000001
come and then I think,835.92,5.2,838.52
of a guy I,839.88,3.6,841.68
knew a minute before he was full of life,841.12,4.92,843.58
and fun and,843.48,5.96,846.46
then he was,846.04,3.4,847.74
dead I've seen many men die but this one,852.72,6.0,855.72
different it was the last day of the war,858.72,4.679,861.0595000000001
almost the last moment he could have,860.88,4.6,863.18
saved himself but he didn't he saved me,863.399,4.281,865.5395
so he's gone and I'm here alive why it's,869.279,6.68,872.619
all so meaningless you can't help but,873.56,4.48,875.8
ask yourself what life is all about,875.959,3.24,877.579
whether there's any sense to it or,878.04,4.12,880.0999999999999
whether it's just a stupid,879.199,2.961,880.6795
blunder I hardly know what to say it's,892.8,4.88,895.24
unexpected,897.68,3.0,899.18
Larry do you think it would help if you,903.88,4.16,905.96
went away for a while I think perhaps it,905.68,5.48,908.42
would then why don't you,908.04,6.599,911.3394999999999
go because of,911.16,3.479,912.8995
you Larry let's be frank with each,917.839,5.161,920.4195000000001
other there's no place in your life for,920.759,4.721,923.1195
me just now does that mean you don't,923.0,4.6,925.3
want to be engaged to me anymore oh no,925.48,3.76,927.36
it means that I'm prepared to,929.24,3.2,930.84
wait might be a year or even,933.36,5.76,936.24
longer that doesn't,937.079,5.32,939.7389999999999
matter might be,939.12,7.0,942.62
less where have you thought of,942.399,6.721,945.7595
where well I thought I'd start by going,949.44,5.16,952.0200000000001
to Paris I went there several times on,951.48,5.159,954.0595000000001
leave I don't know why but I've got it,954.6,3.679,956.4395000000001
into my head that there everything,956.639,3.88,958.5790000000001
that's muddled in my,958.279,4.841,960.6995
mind would grow,960.519,5.76,963.399
clear it's a funny place it gives you,963.12,4.56,965.4
the feeling that you can think out your,966.279,3.521,968.0395
thoughts to the very,967.68,4.399,969.8794999999999
end I think over there I may be able to,969.8,5.08,972.3399999999999
see my way before,972.079,2.801,973.4794999999999
me and if you,975.759,6.361,978.9395000000001
don't I'll give it up as a bad job come,978.959,4.56,981.2389999999999
back to Chicago and take the first work,982.12,3.719,983.9795
get my darling,986.88,4.079,988.9195
Larry I love,990.959,6.281,994.0994999999999
you I love you so,993.199,4.041,995.2194999999999
much I cannot for the life of me,1006.399,4.201,1008.4995
understand how Isabelle could possibly,1008.8,3.719,1010.6595
prefer that young man to a fine chap,1010.6,4.4,1012.8000000000001
like gray oh I grant you he's,1012.519,4.961,1014.9995
goodlooking and his clothes fit but,1015.0,4.8,1017.4
imagine an opportunity to go in with,1017.48,4.719,1019.8395
gray and his father on the ground,1019.8,5.399,1022.4994999999999
Isabelle home so,1025.48,3.4,1027.18
yes what's the matter,1032.72,7.64,1036.54
nothing where's Larry gone hello mother,1037.12,5.199,1039.7195
did you have a talk with him yes may I,1040.36,3.679,1042.1995
been to inquire the result he's going to,1042.319,3.841,1044.2395
Europe for a while I I promised to wait,1044.039,3.52,1045.799
for him what in the world is he going to,1046.16,2.8,1047.5600000000002
do in Europe,1047.559,3.441,1049.2794999999999
loaf don't be ridiculous Isabelle that's,1048.96,3.079,1050.4995000000001
what he told me really I have no,1051.0,3.0,1052.5
patience with you if you had any Spirits,1052.039,3.161,1053.6195
you'd have broken off your engagement,1054.0,5.16,1056.58
then and there what can I do I love him,1055.2,5.479,1057.9395
along it's all,1060.679,3.441,1062.3995
right well things might be a great deal,1065.76,6.68,1069.1
worse oh thank heavens I Joseph now just,1068.16,5.879,1071.0995
say Louisa things might be a great deal,1072.44,5.599,1075.2395000000001
worse oh don't get up I don't see how my,1074.039,6.76,1077.419
poor L you have no,1078.039,4.441,1080.2595
imagination when you're young your,1080.799,3.041,1082.3195
emotions are violent but they're not,1082.48,3.6,1084.28
durable it's a delusion that absence,1083.84,3.56,1085.62
makes the heart gr,1086.08,3.32,1087.74
founder with Larry out of the way and,1087.4,3.2,1089.0
gray on the spot I don't see why,1089.4,2.519,1090.6595
Isabelle shouldn't marry him before the,1090.6,3.6,1092.3999999999999
years out you've been away from America,1091.919,4.281,1094.0595
too long Elliot you've forgotten that in,1094.2,3.64,1096.02
this country a girl doesn't marry a man,1096.2,3.8,1098.1000000000001
because her mother or even her uncle,1097.84,4.44,1100.06
wants her to that's nothing to be proud,1100.0,5.0,1102.5
of Louisa as a result of 30 years,1102.28,3.92,1104.24
experience I may tell you that a,1105.0,2.96,1106.48
marriage arranged with a proper regard,1106.2,3.32,1107.8600000000001
for position and Fortune has every,1107.96,4.36,1110.14
advantage over a love match in France,1109.52,5.08,1112.06
which after all is the only civilized,1112.32,4.2,1114.4199999999998
country in the world Isabel would Mary,1114.6,4.559,1116.8795
Gray without thinking about it twice,1116.52,4.48,1118.76
then after a few months if she was still,1119.159,3.961,1121.1395
in love with Larry that will do Elliot I,1121.0,3.52,1122.76
know what you're going to say and the,1123.12,4.12,1125.1799999999998
idea doesn't appeal to me that's one of,1124.52,4.24,1126.6399999999999
the things I've never understood about,1127.24,3.88,1129.18
you Louisa though you've lived half your,1128.76,4.279,1130.8995
life in diplomatic society and half the,1131.12,4.2,1133.2199999999998
capitals of the world you've remained,1133.039,4.441,1135.2595
hopelessly American it isn't often that,1135.32,4.359,1137.4995
you pay me a comp dear it wasn't meant,1137.48,5.12,1140.04
to be one I know well I think I'll go to,1139.679,5.521,1142.4395000000002
bed Elliot will you lock up yes dear,1142.6,5.64,1145.4199999999998
good night Mr M good,1145.2,5.479,1147.9395
night you're very full of worldly wisdom,1148.24,4.36,1150.42
this evening Elliot have you ever known,1150.679,2.841,1152.0995
be I don't mind telling you I have a,1153.52,4.76,1155.9
sneaking Sympathy for the boy he's young,1155.559,4.201,1157.6595
and he wants to sew his wi loats before,1158.28,4.04,1160.3
he settles down to married life very,1159.76,5.159,1162.3395
natural and very proper I'll keep my eye,1162.32,5.12,1164.8799999999999
on him in Paris of course he must cross,1164.919,4.441,1167.1395
on the aquatan,1167.44,3.479,1169.1795
I know the captain and he'll see that,1169.36,3.4,1171.06
Larry sits at his table and meets the,1170.919,3.12,1172.479
people I look for an apartment for him,1174.039,5.88,1176.979
in a really smart quarter I'll do him,1176.44,7.32,1180.1000000000001
proud I'll give some parties for him so,1179.919,5.921,1182.8795
many Americans when they go to Paris get,1183.76,4.12,1185.82
him with the wrong people and then they,1185.84,4.6,1188.1399999999999
find it no end of a job to shake them,1187.88,5.56,1190.66
off I'll have my chauffeur Marcel drive,1190.44,4.239,1192.5595
him about in the,1193.44,3.64,1195.26
roads I detest the,1194.679,4.721,1197.0395
countryside but but alas all Americans,1197.08,4.44,1199.3
are born tourists and no doubt he'll,1199.4,4.68,1201.74
want to see the,1201.52,4.8,1203.92
sence it would be perfect if I could,1204.08,4.36,1206.26
arrange for some older woman to take him,1206.32,6.44,1209.54
under her wing princess no Mele for,1208.44,7.4,1212.14
instance he is Young and he has a good,1212.76,6.0,1215.76
figure I think she'd fall for him like a,1215.84,5.319,1218.4995
bricks in any event the busier I keep,1223.159,4.361,1225.3395
him the less time he'll have to think,1226.0,4.159,1228.0795
about Isabel,1227.52,2.639,1228.8395
defended we met,1236.72,6.079,1239.7595000000001
Mo anything for Lawrence,1239.64,7.56,1243.42
Daryl this wiress came day before,1242.799,4.401,1244.9995
yesterday about excuse me pardon me when,1249.64,5.88,1252.5800000000002
does the boat train from the aquitania,1253.559,6.561,1256.8395
arrive thank you B on,1255.52,4.6,1257.82
Larry I've missed you I've missed you so,1281.4,5.519,1284.1595
may I ask how he knew you were coming,1291.159,4.12,1293.219
Isabelle cabled him from the ship are,1292.96,4.839,1295.3795
they still engaged as far as I know what,1295.279,5.52,1298.039
about GRE matri still faithful I don't,1297.799,4.48,1300.039
believe you played your cards very well,1300.799,3.48,1302.539
Louisa I never had much card since,1302.279,4.201,1304.3795
Elliot mother here he is oh how good of,1304.279,3.76,1306.159
you to come Larry so nice to see you Mrs,1306.48,3.559,1308.2595000000001
Bradley hello Mr tempton how do you do,1308.039,3.361,1309.7195
Uncle Elliot May Larry come along to,1310.039,3.0,1311.539
dinner with us larious give me to,1311.4,3.04,1312.92
understand he doesn't die now oh he will,1313.039,3.161,1314.6195
tonight won't you I will that's very,1314.44,3.92,1316.4
good of you I'm sure she be delighted,1316.2,5.68,1319.04
we'll meet you at the house taxi,1318.36,7.0,1321.86
taxi come along Dad I've got a million,1321.88,5.919,1324.8395
get I'm afraid I having a very good,1341.679,3.761,1343.5595
account to give you that young man,1343.76,4.68,1346.1
Louisa oh when he first came over to,1345.44,4.88,1347.88
Paris for Isabelle's sake I asked him to,1348.44,3.359,1350.1195
lunch to meet the sort of people he,1350.32,3.64,1352.1399999999999
ought to know and he told me he didn't,1351.799,4.681,1354.1395
eat lunch perhaps he doesn't and then,1353.96,4.0,1355.96
when I asked him to dinner he said he,1356.48,3.84,1358.4
couldn't come because he had no evening,1357.96,4.76,1360.3400000000001
clothes if I live to be 100 I should,1360.32,4.2,1362.4199999999998
never understand how any young man could,1362.72,3.839,1364.6395
come to Paris without evening,1364.52,4.96,1367.0
clothes maybe he just didn't want to,1366.559,4.401,1368.7595
that's the most incredible reason for,1369.48,3.04,1371.0
refusing an invitation I've ever heard,1370.96,4.199,1373.0595
in my life and where does he live I,1372.52,4.399,1374.7195
haven't a notion Isabelle writes to him,1375.159,4.481,1377.3995000000002
in care of the American Express like a,1376.919,5.481,1379.6595000000002
traveling salesman a school teacher on,1379.64,4.88,1382.0800000000002
vacation my own belief is that he's,1382.4,3.6,1384.2
living in the Latin quarter with some,1384.52,4.399,1386.7195
bit who's no better than she ought to be,1386.0,4.4,1388.2
I'm afraid you'd have to write him off,1388.919,3.681,1390.7595000000001
as one of your failures Elliot it might,1390.4,5.279,1393.0395
surprise you to know it my dear but I've,1392.6,5.679,1395.4395
already done,1395.679,2.6,1396.979
for speak so quickly I can't understand,1414.96,3.959,1416.9395
her she's telling you that it's an old,1417.559,2.841,1418.9795
French custom everyone has to wear a,1418.919,3.041,1420.4395000000002
sprig of lilies at the valley on Mayday,1420.4,4.84,1422.8200000000002
they're a symbol of Happiness,1421.96,6.8,1425.3600000000001
Miss Mayday imagine it's being May that,1425.24,5.4,1427.94
means I've been here nearly a month now,1428.76,4.279,1430.8995
impossible it was only yesterday and I,1430.64,3.44,1432.3600000000001
still don't know a thing about what,1433.039,4.041,1435.0595
you've been doing tell me Larry you must,1434.08,4.959,1436.5594999999998
know I've been dying kind to know oh,1437.08,3.36,1438.76
nothing really very exciting I've,1439.039,3.24,1440.6589999999999
traveled around read a lot gone to,1440.44,3.56,1442.22
lectures at the sbon and so forth have,1442.279,3.041,1443.7995
you found that piece of mind you were,1444.0,3.44,1445.72
looking for no but for the first time,1445.32,3.4,1447.02
I'm beginning to see things in a clear,1447.44,3.76,1449.3200000000002
light what does that,1448.72,4.839,1451.1395
mean it's rather difficult to explain,1451.2,4.44,1453.42
and even if I try you'll only be angry,1453.559,4.281,1455.6995
with me how much longer do you think all,1455.64,5.6,1458.44
this is going to take you I don't know I,1457.84,6.719,1461.1995
don't know it's hard to,1461.24,3.319,1462.8995
and after that what are you going to do,1470.48,3.84,1472.4
with all this,1472.399,4.28,1474.539
wisdom if I ever acquire wisdom I,1474.32,3.64,1476.1399999999999
suppose I'll be wise enough to know what,1476.679,1.691,1477.5245
to do with,1477.96,6.56,1481.24
it you know what Uncle Elliot,1484.52,5.639,1487.3395
says nothing to my credit I imagine he,1487.039,5.24,1489.6589999999999
says you have cozy little Hideout,1490.159,4.64,1492.479
somewhere come and see for yourself cozy,1492.279,4.481,1494.5195
little hideouts only a step from,1494.799,4.961,1497.2794999999999
did you see the looks they gave me ruin,1514.84,4.92,1517.3
my character that's what you've,1516.72,3.04,1518.24
this is where you live you don't like it,1541.799,6.681,1545.1395
no it's all right it's,1545.24,6.88,1548.68
convenient how about a cup of,1548.48,3.64,1550.3
coffee Larry how can you bear to sit,1556.679,5.0,1559.179
here in a backwash when America's living,1559.08,4.079,1561.1195
through the most glorious Adventure the,1561.679,2.761,1563.0595
world has ever,1563.159,4.161,1565.2395000000001
known you've been away a year now a,1564.44,5.119,1566.9995000000001
whole year out of your life you just,1567.32,3.839,1569.2395
can't go on loafing,1569.559,5.72,1572.4189999999999
forever or can you it's possible and,1571.159,6.4,1574.3590000000002
what about me am I of no importance to,1575.279,4.161,1577.3595
you at all well you're of great,1577.559,3.881,1579.4995
importance to me Isabelle I love you and,1579.44,4.2,1581.54
I want you to marry me when in 10 years,1581.44,4.4,1583.64
no now as soon as possible on what I've,1583.64,5.36,1586.3200000000002
"got $3,000 a year oh Harry well lots of",1585.84,4.8,1588.24
people live on a great deal less but I,1589.0,4.88,1591.44
"don't want to live on $3,000 a year I",1590.64,6.639,1593.9595000000002
never have and I don't see why I,1593.88,3.399,1595.5795
should we could go down to Capri for our,1600.6,3.76,1602.48
honeymoon and then in the fall we could,1602.799,2.921,1604.2595
Greece remember how we used to talk,1605.72,3.48,1607.46
about traveling all over the world,1607.64,4.039,1609.6595000000002
together of course I want to,1609.2,5.56,1611.98
travel but not like that cheap,1611.679,4.921,1614.1395
restaurants third rate,1614.76,3.36,1616.44
besides I want to have babies Larry all,1618.12,4.88,1620.56
right darling we'll take them along with,1621.679,4.161,1623.7595000000001
us oh Larry you're so impractical you,1623.0,4.84,1625.42
don't know what you're asking me to do,1625.84,4.839,1628.2595
I'm young I want to have fun do all the,1627.84,4.92,1630.3
things people do we wouldn't have a,1630.679,5.401,1633.3795
friend in the world oh Isabelle stop,1632.76,5.159,1635.3395
exaggerating we'll do everything that,1636.08,3.479,1637.8194999999998
you want to do and we'll do it together,1637.919,3.64,1639.739
oh listen darling if you hadn't as sent,1639.559,3.321,1641.2195
to your name and got a job that brought,1641.559,3.441,1643.2794999999999
"you 3,000 a year I'd marry you without a",1642.88,3.279,1644.5195
hesitation I'd could look for you I'd,1646.159,5.921,1649.1195
make beds I wouldn't care what I wore I,1648.84,4.64,1651.1599999999999
