text,start,duration,time_midpoint
bartender oh yes Charlie what Wills I,573.64,7.72,577.5
wish I were a bartender a nice civilian,577.24,4.12,579.3
bartender I told him we knew each other,589.48,4.039,591.4995
well we do in a way we're only kissing,591.92,4.96,594.4
an our ago we,593.519,6.161,596.5995
were we SE now,596.88,5.8,599.78
you were one of the ones at the Ritz,599.68,6.24,602.8
fando I know near the dingo Cafe you do,618.079,8.241,622.1995
remember no it's the only other place I,623.279,7.761,627.1595
ran into more uniforms today,626.32,4.72,628.6800000000001
rich no does that finish me off no but,633.88,5.72,636.74
it does slow us up a,638.12,3.68,639.96
little we're not rich are they we just,639.6,4.72,641.96
live that way daddy says it's the same,641.8,4.719,644.1595
thing only it's much,644.32,6.56,647.6
cheaper I think I like him that's good,646.519,5.961,649.4995
because he'll try to borrow money from,650.88,4.68,653.22
you and I don't want him to be,652.48,3.08,654.02
disappointed I like the way you kiss,656.48,7.68,660.32
really dear I'm afraid I've,661.04,5.16,663.62
underestimated the alcoholic capacity of,664.16,4.6,666.4599999999999
our guests I'll only be a few minutes,666.2,5.36,668.88
well get the bartender here to help you,668.76,5.96,671.74
say Wills Wills are you one of the,671.56,5.44,674.28
wealthy Wills is from,674.72,5.96,677.7
Maryland this way Lieutenant thank you,677.0,5.02,679.51
sir where are you from,687.24,6.24,690.36
Milwaukee would you help me sure loaded,689.959,6.401,693.1595
for good beer women with lovely legs and,693.48,4.799,695.8795
practically no,696.36,4.84,698.78
Millionaires and you New York till I was,698.279,5.321,700.9395
12 then Daddy moved us to Paris when the,701.2,4.04,703.22
Germans came in 1940 I was into to,703.6,3.96,705.58
Switzerland that's where the loots kept,708.88,4.399,711.0794999999999
no Daddy put it there so the Germans,714.959,5.921,717.9195
wouldn't drink it very resourceful,717.399,6.761,720.7795
man and lots of fun is he that's his,720.88,6.24,724.0
11th commandment having fun especially,724.16,5.08,726.6999999999999
now he says that after a war everybody,727.12,5.0,729.62
should always be gay and have,729.24,5.399,731.9395
fun isn't your father a little old for,732.12,5.519,734.8795
this war oh he wasn't in this one he was,734.639,4.88,737.0790000000001
in the 1918 war and he's been,737.639,4.76,740.019
celebrating ever,739.519,2.88,740.9590000000001
since now that the war in Europe is over,743.72,6.04,746.74
what you can do try to stay out of the,746.88,3.88,748.82
war in the,749.76,4.519,752.0195
Pacific it's very,750.76,3.519,752.5195
sensible that ought to be enough to tame,756.959,4.081,758.9994999999999
tiger Charles I was wondering what had,773.12,6.48,776.36
happened to you nothing yet,775.88,5.519,778.6395
everybody's waiting to meet you I've,779.6,3.2,781.2
really got got a report back to the,781.399,3.841,783.3195
paper for some sort of story oh can't,782.8,4.039,784.8195
you stay just a few minutes I'm sorry,785.24,3.88,787.1800000000001
I've got a deadline oh Lieutenant don't,786.839,4.841,789.2595
take the party with,789.12,5.959,792.0995
me that's a nice love do you think,791.68,6.719,795.0395
someday soon we might be,795.079,3.32,796.7389999999999
rich could you come back later all right,800.36,5.159,802.9395000000001
try uh better yet I'll meet you you call,805.76,7.639,809.5794999999999
and tell me where all,809.56,3.839,811.4794999999999
hello who is this,818.68,4.92,821.14
who oh Helen this is Charlie,823.6,9.039,828.1195
Wills oh no Charlie the bartender the,828.92,6.919,832.3795
Army bar Cy that's right could you give,832.639,5.281,835.2795
Marion a message please tell her that,835.839,3.761,837.7195
the lights of Paris go on tonight for,837.92,3.839,839.8394999999999
the first time since the War,839.6,5.359,842.2795
Began well she wanted to meet me at the,841.759,5.161,844.3395
AR Triumph right by the shrine for the,844.959,3.88,846.899
Soldier thank,848.839,3.201,850.4395000000001
gu I thought thiso,893.68,7.48,897.42
no Mary you know you,897.68,8.45,901.905
again you were,993.639,5.361,996.3195000000001
asleep only my,996.04,6.64,999.36
eyes and my,999.0,3.68,1000.84
weaklings your arm in my eyes,1005.399,5.44,1008.119
mhm now where the,1011.0,3.68,1012.84
eyes I have bad eyes,1016.44,4.04,1018.46
nice I'll take you,1027.36,9.0,1031.86
home you read Thomas wolf can't go home,1030.799,5.561,1033.5795
again it's,1037.839,3.36,1039.519
promise me,1067.28,5.399,1069.9795
promise don't ever let the celebration,1074.32,5.8,1077.22
end there'll be another celebration when,1077.4,5.0,1079.9
the rest of the war is over but it is,1080.12,4.679,1082.4595
over for us it's,1082.4,6.44,1085.6200000000001
over I'm sick to death of,1084.799,4.041,1086.8195
death I want to enjoy things and have,1088.919,6.201,1092.0195
fun and live like every day is the last,1091.64,7.08,1095.18
day wouldn't that be nice a lifetime,1095.12,6.36,1098.3
full of last,1098.72,2.76,1100.1000000000001
days except it never really would be a,1103.88,6.44,1107.1000000000001
you're too,1112.52,2.6,1113.82
serious make that nice,1115.36,6.199,1118.4595
better I don't care if you're not,1129.64,4.2,1131.74
wonderful look m,1165.12,5.48,1167.86
you didn't have to do this my boy oh yes,1168.799,5.041,1171.3195
he did he's trying to make time with me,1170.6,8.319,1174.7595
SC what is an animal vegetable powdered,1173.84,7.8,1177.74
eggs chocolate you shall not go,1178.919,5.0,1181.419
unrewarded my boy come to think of it,1181.64,4.36,1183.8200000000002
your generosity shall be repaid this,1183.919,5.081,1186.4595000000002
very day good morning morning look me,1186.0,4.52,1188.26
eggs about the powdered eggs you see,1189.0,2.84,1190.42
they look something like eggs never mind,1190.52,2.56,1191.8
we'll cook them and Cherry that'll make,1191.84,3.56,1193.62
them taste like it Helen please I wish,1193.08,6.28,1196.22
to make some small token of appreciation,1195.4,6.56,1198.68
Charles my boy a golden opportunity,1199.36,5.84,1202.28
wakes us now the question is are we,1201.96,6.76,1205.3400000000001
equal to the challeng what is it,1205.2,3.52,1206.96
sir Benedictine in the fourth race today,1211.039,5.801,1213.9395
he'll go to the Post at 10 to1 at a mile,1214.32,6.88,1217.76
and 38 he can't lose why not um it's a,1216.84,6.48,1220.08
trade secret daddy means he has a hot,1221.2,5.52,1223.96
tip right another hot tip look we have,1223.32,5.479,1226.0594999999998
less than two hours to become wealthy I,1226.72,3.439,1228.4395
think I can come along I'll make a phone,1228.799,3.281,1230.4395
call excellent now if we pull our,1230.159,5.161,1232.7395000000001
resources uh what is your Capital my boy,1232.08,5.8,1234.98
about $40 let's see that means if we,1235.32,6.28,1238.46
pull our resources we have $40 what a,1237.88,6.039,1240.8995000000002
Pity maybe I can borrow some don't you,1241.6,4.6,1243.8999999999999
do it Charles he'll keep you as broke as,1243.919,5.041,1246.4395000000002
he is opportunity my dear is concerned,1246.2,5.599,1248.9995000000001
with the future not the past look if,1248.96,4.48,1251.2
it's collateral you're worrying about I,1251.799,3.641,1253.6195
happen to own oil leases in Texas that,1253.44,6.44,1256.66
are worth uh well you know Texas oh Dad,1255.44,7.32,1259.1000000000001
the oil leases are a family joke plenty,1259.88,6.44,1263.1000000000001
of leases but not one drop of,1262.76,8.32,1266.92
oil Charlie what I feel lucky today I'll,1266.32,8.0,1270.32
see what I can dig up I have the utmost,1271.08,5.24,1273.6999999999998
confidence in the courage and Ingenuity,1274.32,4.359,1276.4995
of the United States Army to horse my,1276.32,7.0,1279.82
boy to horse Destiny hates a,1278.679,4.641,1280.9995000000001
the paper said the don't be nervous,1295.64,3.76,1297.5200000000002
Daddy's really very brilliant well what,1297.48,3.84,1299.4
could possibly make me nervous if we,1299.4,3.84,1301.3200000000002
lose the race I'll owe half a Year's pay,1301.32,3.4,1303.02
the money belongs to four captains have,1303.24,3.319,1304.8995
bought their way out of Bor with their,1304.72,4.8,1307.1200000000001
bare hands we won't lose well did you,1306.559,6.561,1309.8395
bet it all every penny and at 12 to one,1309.52,5.519,1312.2794999999999
why did the odds go up the suckers think,1313.12,4.32,1315.28
that Benedictine will lose what can you,1315.039,7.12,1318.599
expect of Gnostic my boy over this way,1317.44,4.719,1319.7995
what which one is Benedictine the number,1327.159,8.321,1331.3195
four he lay back for the first half mile,1332.039,6.801,1335.4395
he looks grny lean my boy lean and ready,1335.48,4.96,1337.96
fit who gave you this,1340.44,3.8,1342.3400000000001
Benedict running,1355.24,6.039,1358.2595000000001
beautifully but where is he six in,1357.72,5.08,1360.26
position Benedict seven he's out,1371.96,7.12,1375.52
Helen I think I'll buy a new dress with,1379.08,3.8,1380.98
my share of the,1381.36,8.94,1385.83
winning Benedictine won of course he won,1403.039,5.481,1405.7795
why should that surprise you,1406.48,5.72,1409.34
not so much surprise as Rel you know at,1408.52,6.56,1411.8
uh 12 to1 that makes your share maybe,1412.2,4.56,1414.48
there's another race fixed today if you,1415.08,4.16,1417.1599999999999
fixed fixed race my boy you mean this,1416.76,4.08,1418.8
race wasn't fixed you've been reading,1419.24,4.4,1421.44
too many crime novels there was no hot,1420.84,4.8,1423.24
tip either was there well you just,1423.64,4.44,1425.8600000000001
picked a crazy long shot out of a hat,1425.64,4.96,1428.1200000000001
intuition and experience my boy but we,1428.08,4.24,1430.1999999999998
could have gotten killed It's a,1430.6,5.199,1433.1995
Wonderful way to make a living isn't,1432.32,3.479,1434.0594999999998
it this is the Amer American forces,1436.24,4.6,1438.54
Network in Paris a PA of black,1438.52,4.24,1440.6399999999999
destruction and Chaos still hangs over,1440.84,4.68,1443.1799999999998
hoshima events are now moving swiftly,1442.76,4.919,1445.2195
Pres hear the news first things first,1447.679,6.201,1450.7795
it'll take more than one bomb this get,1451.559,3.641,1453.3795
you 20 it's over in a week will you,1453.88,4.679,1456.2195000000002
cover 60 bucks worth you got it don't do,1455.2,6.24,1458.32
it Barney just came from the office,1458.559,5.6,1461.359
Japan offer to surrender we let the,1461.44,4.239,1463.5595
emperor stay in his throne when are we,1464.159,3.441,1465.8795
going home Charlie what's the dope on,1465.679,3.681,1467.5195
dis charges well if you start right now,1467.6,5.4,1470.3
"you're already behind 10,000 other",1469.36,3.64,1471.1799999999998
guys I have to get right back to the,1477.72,4.16,1479.8
why I tried to phone you don't ever fall,1481.88,4.919,1484.3395
if you can possibly come,1484.88,6.12,1487.94
yourself don't ever leave if you can,1486.799,4.201,1488.8995
stay maybe we can meet for late supper,1493.279,6.051,1496.3045
or something wasy,1495.6,5.6,1498.3999999999999
is it really over the,1501.2,6.199,1504.2995
war cuz I want to buy you silk shirts,1503.6,4.799,1505.9995
socks silk,1508.399,6.76,1511.779
what' you do with my umbrella I had it,1530.0,4.24,1532.12
when I started over here and stopped a,1532.279,4.201,1534.3795
second must have lost it you've got a,1534.24,4.36,1536.42
special edition coming out you better,1536.48,5.24,1539.1
hurry I'll get you a taxi first taxi now,1538.6,5.28,1541.24
you stop fussing about,1541.72,6.12,1544.78
me will you will you wait for me I think,1543.88,5.6,1546.68
I'll go home early and give daddy a,1547.84,3.28,1549.48
shock but in this,1549.48,4.24,1551.6
rain I may not be able to cook and to,1551.12,5.4,1553.82
sew but I really can find myself a taxi,1553.72,4.04,1555.74
it's the first thing I learned about,1556.52,3.84,1558.44
finishing school now you go on ahe,1557.76,5.279,1560.3995
you're a girl after my own heart make no,1560.36,4.91,1562.8149999999998
mistake about it I'm after it all,1563.039,23.151,1574.6145
Maran I phoned and I said I was all,1611.36,5.24,1613.9799999999998
right for visitors she get my,1613.48,6.84,1616.9
flowers every day all my,1616.6,5.52,1619.36
everyone can I go in,1622.12,3.559,1623.8995
now Charles,1626.679,4.12,1628.739
what hi how do you feel the nurse,1641.6,6.799,1644.9995
answers all a St question,1646.24,5.48,1648.98
the patient improves but it is required,1648.399,6.52,1651.6589999999999
not to we hurt I was going to ask her to,1651.72,5.11,1654.275
dance but I guess that's out,1654.919,3.801,1656.8195
huh I was expecting a younger more,1658.72,5.679,1661.5595
attractive nurse she's the fourth in two,1661.2,6.479,1664.4395
weeks Daddy's a,1664.399,3.28,1666.039
for heaven's sakes get that guilty look,1678.96,4.079,1680.9995000000001
face I lost your umbrella I give you the,1683.039,7.64,1686.859
flu don't be silly it was raining I got,1686.76,7.68,1690.6
wet so I got the flu and it's not your,1690.679,6.041,1693.6995000000002
fa I was wondering how you'd look out of,1696.72,6.16,1699.8
uniform even,1699.559,6.761,1702.9395
better it's my fault I would have caught,1702.88,5.96,1705.8600000000001
this anyway I catch colds even from,1706.32,3.44,1708.04
forecasts thank you for the lovely,1709.76,4.34,1711.93
oh what's the matter I don't,1715.799,8.561,1720.0795
know you looks so pale and sweet and,1719.24,7.319,1722.8995
defenseless remember the nurse is right,1724.36,6.439,1727.5794999999998
outside that door not that I'll call,1726.559,4.24,1728.6789999999999
her one thing I learned these last,1736.08,5.28,1738.72
weeks I love,1739.24,5.319,1741.8995
you you love me the first,1741.36,7.84,1745.28
day I did you sure did we should have,1744.559,7.401,1748.2595
told each other then look at all the,1749.2,5.52,1751.96
head weight we could have,1751.96,2.76,1753.3400000000001
made for the first time in my life I,1755.36,4.919,1757.8194999999998
wish I had lots of,1758.559,6.72,1761.9189999999999
money oh money daddy says it isn't what,1760.279,8.4,1764.479
you have it's what you owe,1765.279,5.76,1768.159
I don't even whole enough and what are,1768.679,4.521,1770.9395000000002
your prospect young,1771.039,3.921,1772.9995
prospects my old job on the news at 65 a,1774.96,6.079,1777.9995000000001
week please I'm only supposed to think,1778.039,5.48,1780.779
thoughts doesn't dup part General modes,1784.399,6.041,1787.4195
need a president or,1787.44,6.359,1790.6195
something Paris office of the Europa,1790.44,5.28,1793.0800000000002
news service needs a,1793.799,4.641,1796.1195
repor Paris,1795.72,5.12,1798.28
it doesn't pay as much as a New York job,1798.44,6.079,1801.4795000000001
but you don't need money to have fun in,1800.84,5.8,1803.74
yeah but I've been working on a book I,1809.72,4.079,1811.7595000000001
should get back to the why can't you,1812.44,4.76,1814.8200000000002
write your book here oh Charlie darling,1813.799,6.521,1817.0595
please marry me and let stay here,1817.2,7.28,1820.8400000000001
please oh it sounds,1820.32,7.2,1823.9199999999998
wonderful is not a little crazy,1824.48,7.76,1828.3600000000001
crazy if you had any sense you'd walk,1834.96,4.559,1837.2395000000001
right out that door and never see me or,1837.399,4.601,1839.6995
again maybe send back my,1842.039,5.76,1844.919
umbrella call it,1844.6,5.799,1847.4995
quit but I have any,1847.799,4.871,1850.2345
sense no sense at,1850.399,5.841,1853.3194999999998
you have no sense I have a 1°,1863.48,7.88,1867.42
temperature if I were 98.6 this would,1868.6,5.12,1871.1599999999999
happen forgive me but uh I'm rather,1885.72,4.799,1888.1195
enjoying playing the anxious father,1888.639,3.64,1890.4589999999998
after all it's Helen's first marriage,1890.519,4.321,1892.6795
you know only marriage sir Tut no,1892.279,4.801,1894.6795
arrogance please Helen tells me that,1894.84,4.559,1897.1195
you're a very serious-minded person you,1897.08,4.28,1899.22
know both feet on the ground hardworking,1899.399,4.921,1901.8594999999998
industrious well I try to be sir I tell,1901.36,4.76,1903.74
you frankly these are not the qualities,1904.32,3.56,1906.1
I'd H for in a,1906.12,4.88,1908.56
son-in-law I'll uh go even further,1907.88,4.919,1910.3395
they're uh not the qualities to make,1911.0,5.08,1913.54
Helen happy oh well sir I uh I'm going,1912.799,5.12,1915.359
to work in a Paris News AG agency I'll,1916.08,3.959,1918.0594999999998
be surrounded by Carefree irresponsible,1917.919,3.561,1919.6995000000002
character some of it's bound to rub off,1920.039,5.88,1922.979
on me well let us hope so tell me do I,1921.48,7.079,1925.0195
uh do I strike you as being an unusual,1925.919,5.801,1928.8195
father you certainly do it's a very,1928.559,4.36,1930.739
straightforward,1931.72,4.12,1933.78
answer try to overcome this tendency you,1932.919,4.12,1934.979
understand of course that I can't afford,1935.84,3.559,1937.6195
to give you a large wedding I don't care,1937.039,5.24,1939.6589999999999
for one of thanks care for drink oh yes,1939.399,5.681,1942.2395
I love one thank you that's too bad you,1942.279,3.88,1944.219
know I'm getting a little low on this,1945.08,3.12,1946.6399999999999
stuff when I was oh that's all right,1946.159,4.441,1948.3795
here you are thank you do you know what,1948.2,4.599,1950.4995000000001
you're getting for wedding presents well,1950.6,5.12,1953.1599999999999
Helen told me what not to expect my dear,1952.799,5.961,1955.7794999999999
sir you are getting the old family joke,1955.72,7.079,1959.2595000000001
"4,000 Acres of invaluable oil Land thank",1958.76,6.48,1962.0
you very much sir not at all you know,1962.799,3.84,1964.719
after all it's not bad being an oil,1965.24,4.279,1967.3795
Baron even if there's no,1966.639,2.88,1968.079
well did you give Helen your permission,1978.2,4.64,1980.52
I had to give her my permission huh,1980.72,3.72,1982.58
Claude has asked me to be the mother of,1982.84,4.52,1985.1
his children really that seems a bit,1984.44,5.68,1987.28
irregular doesn't it Dad Claude has,1987.36,4.4,1989.56
asked her to marry,1990.12,4.12,1992.1799999999998
well then I suppose I must kiss,1996.2,4.439,1998.4195
you you uh say best wishes to the bride,2002.799,5.041,2005.3195
or congratulations to the groom or which,2006.0,3.799,2007.8995
way is it I forgot you just go ahead and,2007.84,4.36,2010.02
other what did you put into that,2026.32,7.88,2030.26
kiss why don't you come here and find,2030.08,4.12,2032.1399999999999
Helen getting married Maran getting,2039.72,8.079,2043.7595000000001
married father abandoned middle,2043.08,4.719,2045.4395
age what man could ask for,2048.32,4.359,2050.4995000000004
more give me a rewrite on that,2053.2,4.199,2055.2994999999996
will how you feeling pretty good,2064.52,6.8,2067.92
good good that that beard looks good oh,2067.399,5.24,2070.019
Charlie if you're getting around and,2071.32,2.799,2072.7195
asking for money not a chance I haven't,2072.639,3.161,2074.2195
got a Frank if I had any I would give it,2074.119,3.921,2076.0795000000003
anyway the prices aren't going up here,2080.8,4.2,2082.9
like in the states neither are the wife,2083.159,4.2,2085.259
fellas please I got a wife and baby,2085.0,4.48,2087.24
waiting in the hospital I need 500 bucks,2087.359,3.601,2089.1594999999998
to get him out of Haw why don't you,2089.48,2.679,2090.8195
leave them there it's the healthiest,2090.96,3.28,2092.6
place in town uh you can make jokes,2092.159,4.52,2094.4190000000003
you're not a father oh I don't know all,2094.24,5.56,2097.02
the returns aren't in,2096.679,3.121,2098.2395
yet how about it your highness nothing,2100.2,6.399,2103.3995
like a hot tub after a long day holling,2104.0,6.079,2107.0395
is ah there she is look at those legs,2106.599,4.801,2108.9995000000004
will your regular,2110.079,4.201,2112.1795
maner forgive me highness this is not,2111.4,7.4,2115.1
the fly forer I beg you,2114.28,4.52,2116.5400000000004
forgiveness what can you expect from the,2119.119,4.72,2121.4790000000003
common her,2121.079,2.76,2122.4590000000003
Char I have good news fine fine where's,2129.24,4.16,2131.3199999999997
Charlie oh how's Maran she's fine well,2133.4,6.48,2136.64
fine I Fatso Fatso is right look at me,2145.88,7.08,2149.42
bulging out of my own,2150.68,5.08,2153.22
clothes I happen to be insane about each,2152.96,7.359,2156.6395
and every bulge where's Vicky being,2155.76,4.559,2158.0395000000003
bathed I just can't help it it looks so,2160.44,4.12,2162.5
pretty to me of course I've been looking,2163.079,3.561,2164.8595
at my editor all,2164.56,5.039,2167.0795
day oh did you hit him for the bonus mhm,2166.64,5.64,2169.46
I got it too only it's not a bonus it's,2169.599,4.641,2171.9195
a loan I sent it right off to the,2172.28,3.44,2174.0
hospital so you can tell your daughter,2174.24,4.76,2176.62
to come out now she's all paid,2175.72,3.28,2177.3599999999997
for I'll never never be a size 10,2179.04,5.12,2181.6
Vicki will be exactly like you then I'll,2188.24,5.079,2190.7794999999996
be surrounded by beautiful,2191.28,4.72,2193.6400000000003
women that compliment and a martini,2193.319,4.361,2195.4995
would just about Square you for putting,2196.0,4.76,2198.38
me in jail for 9 months Martini coming,2197.68,5.2,2200.2799999999997
up Charles yes Claud I was appointed to,2215.68,6.52,2218.94
the prosecutor staff today what about,2219.68,5.12,2222.24
your private practice but this is more,2222.2,4.48,2224.4399999999996
important there are many collaborators,2224.8,5.24,2227.42
who must be brought to Justice sure and,2226.68,4.76,2229.06
the lawyers who defend them will get,2230.04,5.2,2232.64
rich and you'll get convictions and be,2231.44,3.8,2233.34
broke gentleman the,2235.359,3.601,2237.1594999999998
queen hello,2239.44,6.04,2242.46
highness what happened to her hair she,2242.359,6.601,2245.6594999999998
had some yesterday ful thinking that's,2245.48,6.8,2248.88
all you know she's not bad for a first,2248.96,6.52,2252.2200000000003
try you'd better be beautiful a genius,2252.28,6.079,2255.3195
and terribly Rich the beauty she got,2255.48,4.72,2257.84
from my daughter the genius she,2258.359,3.641,2260.1794999999997
inherited from me you better get busy,2260.2,4.919,2262.6594999999998
with your contribution my,2262.0,3.119,2263.5595
boy the last nine months I've devoted to,2265.24,5.359,2267.9195
you now I'm going to have fun what do,2268.079,4.921,2270.5395000000003
sweetheart,2275.599,4.401,2277.7995
E I was wondering if you could uh,2289.72,7.28,2293.3599999999997
uh thank you I trust you keeping a,2293.72,7.8,2297.62
record of these loans huh good,2297.0,4.52,2299.26
sure you won't come,2322.56,4.6,2324.86
along you hate me for not holding your,2324.88,4.12,2326.94
hand while you have your,2327.16,4.6,2329.46
baby if you help my hand the next thing,2329.0,5.0,2331.5
I'd hold yours and the next thing I'd,2331.76,5.43,2334.4750000000004
kiss you and the next thing I,2334.0,4.359,2336.1795
them you're a,2339.56,5.279,2342.1995
glutton hes me not to go out I can,2341.599,5.121,2344.1595
finish this thing tonight please it's,2344.839,5.801,2347.7395
not a thing it's the Great American,2346.72,3.92,2348.68
charie will you still worship me when,2354.0,4.48,2356.24
it it's even better than the first,2415.04,6.279,2418.1795
beautiful it's too good for,2421.319,4.0,2423.319
them send it off,2425.359,3.561,2427.1394999999998
tonight be are wake up spit out for good,2431.24,8.04,2435.2599999999998
luck had a,2435.92,6.439,2439.1395
girl this Christmas night it is 5 years,2439.28,6.44,2442.5
since the end of World War II veterans,2442.359,5.681,2445.1994999999997
everywhere pray that peace will come,2445.72,4.879,2448.1594999999998
with a new,2448.04,2.559,2449.3195
daddy Pap English darling,2479.64,5.0,2482.14
English oh I had a bad,2485.24,7.2,2488.8399999999997
dream grown-ups have them too darling I,2489.48,5.92,2492.44
got your glass of milk,2492.44,2.96,2493.92
one kiss for the road oh you're not ban,2534.88,4.92,2537.34
her you lost the race I need consolation,2537.04,5.2,2539.64
I Charlie I lost the race and your wife,2539.8,5.36,2542.48
won't console me,2542.24,6.319,2545.3995
Charlie next time win the race huh good,2545.16,6.12,2548.22
look I didn't foret,2551.28,6.039,2554.2995
everybody hi,2557.319,4.461,2559.5495
char where is,2575.16,11.2,2580.7599999999998
Charlie you haven't told her,2588.319,6.24,2591.439
yet why spoiler fun why let it spoil,2590.839,7.72,2594.699
yours I'm peculiar that's why I used up,2594.559,6.601,2597.8595
a year of my life trying to write a book,2598.559,4.04,2600.579
somewhat accountable reason I thought,2601.16,3.56,2602.94
somebody would want to publish it my boy,2602.599,3.801,2604.4995000000004
you're not in the least peculiar you're,2604.72,4.16,2606.7999999999997
merely naive now I knew a publisher once,2606.4,4.24,2608.52
and he made it a rule never to read a,2608.88,3.4,2610.58
manuscript oh we'd smell it and weigh it,2610.64,5.199,2613.2394999999997
and feel it tasty but read it no now if,2612.28,5.079,2614.8195
this manuscript smelt and weighed and,2615.839,3.801,2617.7395
felt and tasted like garbage let me,2617.359,3.96,2619.339
published it would you like to know the,2619.64,6.12,2622.7
secret success mediocrity my boy to be a,2621.319,6.641,2624.6394999999998
rich writer you got to remember your,2625.76,5.68,2628.6000000000004
three Rs riches,2627.96,5.42,2630.67
hey hey Saturday evening post bought my,2668.839,6.24,2671.959
"cereal 15,000",2672.319,7.681,2676.1594999999998
bucks good boy thanks thanks uh uh uh,2675.079,7.76,2678.9590000000003
farewell hats forever,2680.0,5.4,2682.7
"$155,000 tax free too he could at least",2682.839,4.601,2685.1394999999998
thrown a poy for,2685.4,5.04,2687.92
Charlie uh run down the police station,2699.359,5.041,2701.8795
