text,start,duration,time_midpoint
thunder in the blue,1066.2,4.51,1068.4550000000002
you excite me,1078.76,8.039,1082.7795
you lead me on and I pursue,1081.22,5.579,1084.0095000000001
die is cast it's too fantastic,1087.14,9.86,1092.0700000000002
yet it's true,1091.66,12.879,1098.0995
am I right am I exciting,1097.0,7.539,1100.7695
here they come again,1223.539,5.76,1226.419
well can I help it,1226.58,2.719,1227.9395
ladies and gentlemen there's a shelter,1232.179,3.941,1234.1495
under the stage just passed through the,1234.38,4.76,1236.7600000000002
doors of each side of the theater,1236.12,3.02,1237.6299999999999
this way gentlemen,1248.12,6.059,1251.1495
boys I'm invited to stay,1250.34,5.4,1253.04
and how do you do Mrs good straight,1254.179,3.86,1256.1090000000002
right turn down there right on down to,1260.96,4.26,1263.0900000000001
the basement folks,1263.0,5.16,1265.58
no sir this way sir right on downstairs,1265.22,4.98,1267.71
it's the way your right turn now right,1268.16,3.36,1269.8400000000001
on down to the basement move along now,1270.2,2.52,1271.46
I wish I had my makeup off and it was,1272.72,4.68,1275.06
home in bed while wishing won't get you,1274.94,5.82,1277.8500000000001
there no you either Chum I haven't slept,1277.4,6.24,1280.52
a wink for night oh neither have I I'm,1280.76,5.279,1283.3995
exhausted last night the man next to me,1283.64,5.24,1286.26
snored for hours,1286.039,2.841,1287.4595
I'll never sleep in the underground,1289.64,3.68,1291.48
don't make so much noise,1296.36,2.819,1297.7694999999999
sorry is that yours you mean to say,1299.179,4.321,1301.3395
you've never heard of the great Waldo in,1301.82,4.08,1303.86
his telephone can't say I have that's me,1303.5,5.46,1306.23
20 years ago and this is my xylophone we,1305.9,7.08,1309.44
were a great head evidently a great egg,1308.96,6.68,1312.3
that's good,1329.059,2.48,1330.299
well that's not very comforting that's,1370.1,3.48,1371.84
like having a lifeguard say he's afraid,1371.9,4.019,1373.9095
of the water oh I don't mean this I mean,1373.58,4.5,1375.83
you were you did a little bombing,1378.08,3.959,1380.0594999999998
tonight yourself you know,1379.88,5.06,1382.41
dancer did,1382.039,2.901,1383.4895
in fact the bombs from a very low,1386.36,2.76,1387.74
not only unfair it's practically illegal,1389.12,4.02,1391.1299999999999
well I'm sorry,1391.28,4.019,1393.2894999999999
you should be,1393.14,4.86,1395.5700000000002
I hope I didn't hit anything by far,1395.299,4.38,1397.489
knocked out my whole communicating,1398.0,4.38,1400.19
system if that's any concern to you,1399.679,4.261,1401.8095
I think you should have supper with me,1402.38,3.6,1404.18
and sort of help put me together again,1403.94,4.02,1405.95
were you having any conscience at all,1412.159,3.601,1413.9595000000002
have you I have a perfectly beautiful,1413.96,3.24,1415.58
conscience,1415.76,3.899,1417.7095
but I also had a date,1417.2,4.2,1419.3
but you could switch it I've only got,1421.4,3.84,1423.3200000000002
and tomorrow night I'm sorry but have,1425.24,4.14,1427.31
you ever been to the 299 Club,1427.52,4.159,1429.5995
never you'll like it enormously,1429.38,4.62,1431.69
hottest band in London imported from,1431.679,3.521,1433.4395000000002
you are an American aren't you,1435.2,4.68,1437.54
St Louis where did you hear that band,1437.539,4.5,1439.789
for the St Louis Blues it'll sound like,1439.88,3.9,1441.8300000000002
a letter from home,1442.039,3.841,1443.9595
for a man whose communicating system is,1443.78,3.899,1445.7295
out of order you're doing awfully well,1445.88,4.799,1448.2795
am I what must you be like when it's,1447.679,4.321,1449.8395
you'll see Charlie that last one got the,1452.0,4.98,1454.49
Cumberland Theater a direct hit that's,1454.76,5.65,1457.585
the first hit they've had in 10 years,1456.98,11.36,1462.66
well Roz I've got to make a telephone,1473.919,4.601,1476.2195000000002
call to the sector Chief you and Judy go,1476.539,4.88,1478.979
ahead the Phillips eh,1478.52,2.899,1479.9695
oh by the way good night,1482.48,4.92,1484.94
well you don't really mean that I mean,1485.659,6.02,1488.669
just that I wish you a very good night,1487.4,4.279,1489.5395
do you know something you are a very,1509.74,4.0,1511.74
very naughty child why what did you not,1511.94,3.719,1513.7995
tell Annette how would I fix you a,1513.74,4.679,1516.0795
really big celebration celebration you,1515.659,5.341,1518.3295
are just as bad as she is why keep away,1518.419,4.201,1520.5195
from me those Secrets what are you,1521.0,4.38,1523.19
talking about in there,1522.62,4.939,1525.0894999999998
a little birthday party for you oh,1528.98,4.559,1531.2595000000001
flowers how beautiful Hello Kitty candy,1541.159,4.321,1543.3195
oh it's really nothing,1543.679,4.321,1545.8395
too bad it is my birthday,1545.48,3.96,1547.46
what do you know about that matter Manet,1549.44,4.32,1551.6000000000001
it's not her birthday no,1551.179,4.801,1553.5795
oh I get it you're the clever one more,1553.76,4.86,1556.19
blood you're such a Pity oh please stay,1555.98,4.86,1558.41
well uh if you decide it is your,1558.62,4.08,1560.6599999999999
birthday Ross um I'll meet Tommy,1560.84,3.6,1562.6399999999999
somewhere else oh no no I'm expecting,1562.7,4.02,1564.71
all of you we might as well Julie if I,1564.44,3.9,1566.39
don't admit it's my birthday I shattered,1566.72,3.18,1568.31
a thing what holiday he might declare,1568.34,4.68,1570.6799999999998
intelligent girl oh no no I know when,1569.9,5.46,1572.63
I'm like that's all,1573.02,6.98,1576.51
here we are thank you thank you,1575.36,4.64,1577.6799999999998
what are you trying to do launch,1583.1,4.319,1585.2595
something that's an idea,1584.659,4.441,1586.8795
I christened Thee beautiful friendship,1587.419,4.441,1589.6395
very beautiful he's very Charming you're,1589.1,4.079,1591.1395
thank you Annette leave La France a free,1593.179,4.401,1595.3795
I remember during the last war there was,1597.58,5.079,1600.1195
a navigator just such a win as you miss,1600.62,3.0,1602.12
so watch out,1603.62,3.08,1605.1599999999999
I've been adding nothing from you for,1608.659,3.541,1610.4295000000002
the past three days except that you're a,1610.34,3.18,1611.9299999999998
blitz grandmother,1612.2,3.66,1614.03
loud clean air to bed my daughter was,1613.52,5.399,1616.2195
and a baby was born underneath it,1615.86,4.98,1618.35
Airaid Wharton said it must have been a,1618.919,3.901,1620.8695
special kind of a bomb Hitler's secret,1620.84,4.14,1622.9099999999999
weapon I suppose I'll change everybody's,1622.82,4.26,1624.95
can have a baby in an area well it could,1624.98,4.62,1627.29
happen to anyone I'd like to see it,1627.08,4.86,1629.51
happen to me goodnight Mr Lawson good,1629.6,4.52,1631.86
you take a look at you,1639.74,3.96,1641.72
what you can do to address thank you,1641.419,4.441,1643.6395
Tommy you know I was just thinking if I,1643.7,4.26,1645.8300000000002
saw you somewhere and didn't know you,1645.86,4.86,1648.29
I'm awfully glad I know you Roz so am I,1647.96,4.74,1650.33
Tommy if only someone from Manchester,1650.72,3.72,1652.58
could be in Philippe to see me walk in,1652.7,4.26,1654.8300000000002
with you oh I'm sorry Tommy but I can't,1654.44,4.859,1656.8695
have supper with you and Judy I I have a,1656.96,4.099,1659.0095000000001
date the Air Force again,1659.299,5.161,1661.8795
whose birthday is it tonight nobody's no,1661.059,5.321,1663.7195
of course not what is it this time is,1664.46,4.319,1666.6195
Uncle silver wedding or the Chinese New,1666.38,3.299,1668.0295
no it's old home week I'm going to meet,1669.679,3.421,1671.3895
a fellow from his outfit his name's,1671.779,3.181,1673.3695
Chuck Brown and he's from St Louis same,1673.1,5.52,1675.86
as me oh no Ross sure he is It's a Small,1674.96,6.3,1678.1100000000001
World Isn't it I'm disappointed in him I,1678.62,3.84,1680.54
thought he'd pull a better one than that,1681.26,2.88,1682.7
Roz that's the oldest Dodge in the world,1684.14,6.48,1687.38
oh I'm I'm sorry,1688.1,4.8,1690.5
perhaps there is a Chuck Brown,1690.62,4.14,1692.6899999999998
of course there is a Paul wouldn't say,1692.9,3.72,1694.76
so where are you meeting,1694.76,3.899,1696.7095
I don't know why I'll bet it's his,1696.62,4.08,1698.6599999999999
apartment it's such a comfortable place,1698.659,4.921,1701.1195
to wait in case Mr Brown is delayed I'll,1700.7,4.68,1703.04
also bet you that sometime during the,1703.58,3.06,1705.11
evening there will be a convenient,1705.38,4.2,1707.48
message from Mr Brown,1706.64,4.8,1709.0400000000002
but I think I'm as good a judge of,1709.58,4.44,1711.8
people as you are women's intuition huh,1711.44,3.9,1713.39
that's right,1714.02,3.42,1715.73
woman's intuition is an old established,1715.34,4.939,1717.8094999999998
custom Tommy,1717.44,2.839,1718.8595
hi Julie good night Ross,1721.039,4.64,1723.359
you two been having a round oh no no,1729.74,3.299,1731.3895
just whistling are off to meet Prince,1731.419,3.5,1733.169
shows what a uniform can do,1734.919,6.401,1738.1195
like your eyes even if the Army doesn't,1738.679,5.161,1741.2595000000001
come on Tommy I've got a day too you,1741.32,4.64,1743.6399999999999
thank you sir all right,1754.48,3.54,1756.25
muscle smile it lights up the street so,1761.26,6.06,1764.29
much the warden will be running us in,1764.059,5.1,1766.609
we're going to have suffered my,1767.32,3.28,1768.96
apartment it's more comfortable there,1769.159,4.301,1771.3095
Temple Gardens,1770.6,8.969,1775.0845
now you can smile,1779.919,13.921,1786.8795
good evening big partner sir,1793.84,5.439,1796.5594999999998
yes this letter came for you sir a,1796.76,4.139,1798.8295
gentleman from the Royal Air Force left,1799.279,2.581,1800.5695
before I joined up,1811.539,5.081,1814.0795
I have no idea how you're being in it,1816.62,3.539,1818.3895
improves it,1818.24,3.24,1819.86
make yourself at home I'll find it,1820.159,3.0,1821.659
something to drink aren't you going to,1821.48,3.0,1822.98
read your note,1823.159,2.461,1824.3895
of course it might be something,1827.179,5.88,1830.1190000000001
well unexpected,1829.76,5.46,1832.49
I I rather expected this it's from a,1833.059,3.72,1834.9189999999999
very forgetful man,1835.22,3.12,1836.78
I'll be right back I suppose you'd like,1836.779,3.861,1838.7095
I want to warn you this really isn't a,1881.919,4.24,1884.039
cocktail It's A Deadly Love Potion,1884.48,4.14,1886.55
brewed from an ancient recipe that,1886.159,4.801,1888.5595
what's the matter,1888.62,5.84,1891.54
I just did something awful,1890.96,3.5,1892.71
it's awfully bad man hasn't I never did,1895.36,4.24,1897.4799999999998
anything like that in my life before but,1897.919,2.581,1899.2095000000002
I just had to don't you see,1900.5,5.34,1903.17
well there's no reason why you shouldn't,1903.08,5.099,1905.6295
have read it if you wanted to,1905.84,6.319,1908.9995
it was just from I know but,1908.179,3.98,1910.169
for goodness sakes give me the drink,1912.74,4.22,1914.85
but home I used to read books about,1922.76,3.419,1924.4695
England the hero always lived in rooms,1924.14,4.2,1926.24
final building with lots of tradition,1928.34,4.559,1930.6195
cheerful fire,1931.22,3.78,1933.1100000000001
open walls,1932.899,4.681,1935.2395
old one leather armchairs,1935.0,6.02,1938.01
solid and substantial,1937.58,3.44,1939.3
it's very reassuring oh,1941.36,3.679,1943.1995
of course sign him up at once,1949.52,3.379,1951.2095
who's that,1957.14,3.539,1958.9095000000002
he doesn't look as if he likes me very,1960.679,4.321,1962.8395
much well if he looks a bit startled,1962.6,3.72,1964.4599999999998
you're probably the first actress he's,1965.0,4.02,1967.01
ever seen in his life,1966.32,5.359,1968.9995
anything water that'll be all thanks,1979.58,3.66,1981.4099999999999
good night good night,1981.5,5.96,1984.48
we made this if we get hungry,1983.24,4.22,1985.35
he isn't coming is he,1992.72,4.38,1994.91
Chuck Brown oh darling you really,1994.94,3.719,1996.7995
wouldn't have liked him at all very rude,1997.1,3.299,1998.7495
fella not your type of course I didn't,1998.659,4.62,2000.969
find all these things out until,2000.399,5.28,2003.039
Rosland please,2003.279,5.52,2006.039
say you're glad he isn't coming,2005.679,5.901,2008.6295
doesn't matter,2008.799,2.781,2010.1895
I discovered something very interesting,2015.22,4.62,2017.53
tonight do you know that what,2016.96,4.74,2019.33
that woman's intuition is highly,2019.84,3.48,2021.58
I've discovered something too,2023.32,4.02,2025.33
really what if you want to hear what it,2025.48,2.88,2026.92
something you yourself said last night,2028.36,4.439,2030.5794999999998
you excite me,2040.019,7.681,2043.8595
beyond my power to explain,2043.14,4.56,2045.42
I'm glad this is not an example of,2066.7,3.179,2068.2895
British strategy,2068.56,3.42,2070.27
or I'd be very worried about the outcome,2069.879,4.581,2072.1695
of the war,2071.98,2.48,2073.22
oh is it early I hadn't noticed,2093.76,5.48,2096.5
oh sure Grand but tell me about it,2101.82,5.2,2104.42
where'd you go,2105.46,3.18,2107.05
well we ended up with Paul's apartment,2108.64,20.34,2118.81
it wasn't any man from St Louis,2128.98,5.28,2131.62
didn't show up it wasn't meant to show,2131.92,4.26,2134.05
it was just one of Paul's little ideas,2136.18,12.4,2142.3799999999997
it's just one of those things I,2149.46,5.4,2152.16
thought Paul was different,2152.8,4.08,2154.84
Judy how I wanted him to be different,2156.88,3.68,2158.7200000000003
to be here or not to be here that is the,2175.68,7.72,2179.54
best to know man oh boy that's the,2180.52,3.79,2182.415
what's happened to Mike Paul with the,2194.7,3.58,2196.49
music box theater London I've been,2196.9,3.98,2198.89
waiting more than,2198.28,2.6,2199.5800000000004
but she can't refuse the call can she,2201.359,7.181,2204.9494999999997
please have you said they might return,2211.18,4.02,2213.19
to Cinder yes I do,2212.56,5.22,2215.17
have your mother oh yes sir that's it,2215.2,3.91,2217.1549999999997
it's Sensational sir music dancing girls,2231.24,8.16,2235.3199999999997
everything that men want,2235.72,3.68,2237.56
well I don't know we've got Shakespeare,2239.74,4.68,2242.08
booked on Sunday,2242.2,3.48,2243.9399999999996
oh I'm not saying a word against,2244.42,2.64,2245.7400000000002
Shakespeare sir he's very well thought,2245.68,3.96,2247.66
of but a thing like this has its points,2247.06,4.92,2249.52
too sir I mean in its own way it's quite,2249.64,3.959,2251.6195
educational,2251.98,5.119,2254.5395
I'll put in a request for them,2253.599,3.5,2255.349
oh what could you Market urgent sir in,2261.64,4.14,2263.71
case any of the young ladies has other,2264.4,2.64,2265.7200000000003
oh yes yes right,2268.66,3.919,2270.6195
they're really gave it to us tonight,2290.94,4.6,2293.2400000000002
streets are full of bricks and glass we,2293.14,4.14,2295.21
can't even get home this is the last,2295.54,3.48,2297.2799999999997
I can't remember when I've had a good,2299.02,4.079,2301.0595
night's sleep well like the bus is ready,2300.94,6.38,2304.13
nothing's running nothing's even walking,2303.099,4.221,2305.2095
well look who's here Mary Queen of the,2311.079,4.321,2313.2395
wall where's the colonel waiting for me,2313.48,4.76,2315.86
the 299 Club i taxi couldn't get through,2315.4,7.16,2318.98
why didn't he send a tank for you,2318.24,4.32,2320.3999999999996
I don't know what my mom say not going,2323.619,3.541,2325.3895
oh you had to come back too couldn't,2327.16,3.3,2328.81
take the girls to suffer we couldn't,2328.96,3.42,2330.67
take him home so we brought it back to,2330.46,3.18,2332.05
it's no good children we can't go on,2333.64,3.479,2335.3795
like this it's going to get worse,2335.5,3.119,2337.0595
instead of better they're not going to,2337.119,3.301,2338.7695000000003
close the music box are you what about,2338.619,3.96,2340.599
us ain't we got all right it's easy for,2340.42,4.86,2342.85
you chaps you're only in for one show we,2342.579,4.801,2344.9795000000004
do five a day don't close up there,2345.28,3.9,2347.23
aren't many theaters left open I'm on a,2347.38,3.239,2348.9995
Minesweeper and these shows are nice to,2349.18,3.0,2350.68
come home to you can't do it Charlie,2350.619,2.881,2352.0595000000003
they're right if they want to come,2352.18,3.33,2353.845
you've got to stay open,2353.5,5.059,2356.0295
right I don't know how we're going to do,2358.78,3.36,2360.46
it but if that's the way you want it,2360.16,4.919,2362.6195
Lads we'll have a try at it all right,2362.14,4.5,2364.39
girl say goodnight to your friends good,2365.079,3.981,2367.0695
night boys,2366.64,2.42,2367.85
well wake me up for the first show of,2377.26,4.28,2379.4
my poor dogs,2385.359,3.081,2386.8995
well it's better than trying to get home,2389.04,4.48,2391.2799999999997
that's all I can say if we still got a,2391.18,4.32,2393.3399999999997
of course we've got a home what's the,2395.5,4.2,2397.6
matter with staying right here in the,2398.32,4.08,2400.36
theater live in a theater but what about,2399.7,5.22,2402.31
my social life no thanks I'm not running,2402.4,4.5,2404.65
any home for actors,2404.92,4.02,2406.9300000000003
oh we won't be any trouble Charlie all,2406.9,3.54,2408.67
we have to do is put mattresses in the,2408.94,2.94,2410.41
dressing room I can imagine you people,2410.44,3.899,2412.3895
together 24 hours a day a thing like,2411.88,4.56,2414.1600000000003
that breeds murder oh we behave like,2414.339,4.321,2416.4995
Lambs tally we could pull our Russian,2416.44,4.139,2418.5095
points and rig up a kitchen and canteen,2418.66,6.919,2422.1195
upstairs come on Talia would be fun yeah,2420.579,5.0,2423.079
very well if all of you want to try it,2426.78,3.52,2428.5400000000004
I'll agree,2429.16,3.06,2430.69
you've made your beds now you can sleep,2430.3,4.98,2432.79
in them good night,2432.22,11.06,2437.75
you feel you'd like to drop but you must,2443.28,6.46,2446.51
never stop just go on with the fight,2446.92,5.38,2449.61
tonight and every night,2449.74,10.74,2455.1099999999997
what all is said and done let's have,2460.48,5.68,2463.32
some fun tonight,2464.38,11.66,2470.21
everybody up come along girls eight,2477.72,6.34,2480.89
o'clock don't you get show a leg oh have,2481.06,5.16,2483.64
a hard sale why can't we even sleep on,2484.06,4.38,2486.25
Sunday morning not this Sunday you can't,2486.22,3.96,2488.2
you got a date with the Air Force all of,2488.44,2.94,2489.91
well I've seen better Landings sorry sir,2502.26,5.68,2505.1000000000004
not bad we made it in 55 minutes,2505.359,4.801,2507.7595
we're in luxury the show's still on yes,2507.94,4.98,2510.43
I've read my devotion to the dramas as,2510.16,5.48,2512.8999999999996
great as yourself,2512.92,2.72,2514.28
I suppose you want me to take these,2515.92,3.659,2517.7495
reports to come closer no no never mind,2517.3,4.38,2519.4900000000002
the war's taking up quite enough of your,2519.579,3.901,2521.5295
time this evening thank you very much,2521.68,3.919,2523.6394999999998
before the bugle blows lights out,2545.04,5.46,2547.77
we have some time to think about,2551.38,7.26,2555.01
the many traps that we have left behind,2554.68,6.38,2557.87
there's one especially I recall,2561.66,8.26,2565.79
there's one I miss the most of all we've,2565.48,7.2,2569.08
placed them on the wall just to remind,2569.92,4.28,2572.06
and I snapped my favorite Pinner as he,2574.2,8.02,2578.21
waved goodbye at the train,2578.859,9.441,2583.5795
he started to cry I yelled tonight,2582.22,10.09,2587.265
one of us has to remain,2588.3,7.1,2591.8500000000004
I'm a lonely girl I readily admitted to,2595.78,8.42,2599.9900000000002
