text,start,duration,time_midpoint
bazooka like a toy pistol shall I go on,252.079,5.321,254.73950000000002
good grief getting a bunch of EX Doo,255.079,6.521,258.3395
feet to Canvas their hometowns what,257.4,6.48,260.64
for well I'm still hunting for that,261.6,4.2,263.70000000000005
Ike mathematical Miracle my goodness,265.8,4.839,268.21950000000004
shall I go,268.919,4.601,271.2195
on no no no I just thought I had an idea,270.639,6.721,273.9995
just file that right with the rest of Mr,273.52,3.84,275.44
twid everybody get paid off uhhuh,279.199,5.241,281.8195
why don't you give up RI stop chasing,300.56,5.84,303.48
rainbows go to work for somebody yeah I,302.72,6.44,305.94000000000005
can put a bowling on in here you know a,306.4,4.639,308.7195
lot of good guys got kicked around when,309.16,4.08,311.20000000000005
they were kids they're not out to,311.039,6.081,314.0795
capture the world dancing academy,313.24,7.28,316.88
maybe may I oh stop it RI you've hit,317.12,7.48,320.86
bottom this is no time to good for the,320.52,4.08,322.56
what do you think you're,330.28,5.16,332.85999999999996
doing why it's Mr,331.8,3.64,333.62
Stringer thank you thank you oh Charlie,335.919,5.041,338.4395
I've got a proposition to make to you,339.44,3.72,341.3
rip I think there might be an opening in,340.96,3.92,342.91999999999996
our outfit for you if you'll accept a,343.16,3.879,345.09950000000003
reasonable salary against say 10% of the,344.88,3.56,346.65999999999997
profits I'm pretty sure I can get the,347.039,2.841,348.4595
boys to agree you can take Ike along,348.44,3.479,350.1795
with you and you're Mr what's his name,349.88,5.12,352.44
twiddle yeah twiddle oh thanks Charlie,351.919,6.041,354.9395
I'll think about it think about it oh,355.0,4.72,357.36
don't be a fool rip you're an no,357.96,4.079,359.99949999999995
position to be fussy you and your,359.72,4.759,362.09950000000003
mathematical Miracles look at the job,362.039,4.241,364.1595
you just finished for Mac no wonder he,364.479,4.321,366.6395
canceled your contract we released our,366.28,4.56,368.55999999999995
figures today on the same,368.8,4.839,371.21950000000004
subject look at it you weren't even,370.84,5.16,373.41999999999996
close you can't do polls without,373.639,4.361,375.8195
National coverage rip and that takes,376.0,4.8,378.4
money a lot of money make up your mind,378.0,5.44,380.72
there are no shortcuts what do you,380.8,6.239,383.9195
grinning about Charlie I love you with,383.44,6.319,386.5995
all my heart I love you Charlie but the,387.039,5.361,389.7195
answer is no yep it's no I'll see you,389.759,4.121,391.8195
around come,392.4,3.519,394.1595
here hey give me,393.88,5.96,396.86
that get off at that H you loock that,395.919,7.72,399.779
door how I can just find this,399.84,3.799,401.73949999999996
letter there it is this might be it I,404.96,5.359,407.6395
this might be it shortcut I've been,407.96,4.44,410.18
searching for now look look at hoop,410.319,3.72,412.17900000000003
ander's letter look at Stringer figures,412.4,3.239,414.0195
Stringer canvas thousands of people all,414.039,3.16,415.61899999999997
over the country hoop Decker canvased a,415.639,3.56,417.419
handful in a little small town one,417.199,3.601,418.9995
little little town look at the results,419.199,4.481,421.4395
look at that 69.1 69 just the say,420.8,5.079,423.3395
identical I tell you I tell you I this,423.68,4.76,426.06
might be it now listen think of this one,425.879,4.401,428.0795
small town that thinks exactly the way,428.44,4.0,430.44
the nation does you're talking about,430.28,4.8,432.67999999999995
Utopia Utopia Utopia maybe we'll find,432.44,4.599,434.7395
out right now Mr twiddle get me the,435.08,4.16,437.15999999999997
almanac wait I'll get it myself call up,437.039,3.84,438.959
the sentence bu right and get hoop and,439.24,4.16,441.32
Decker on the,440.879,2.521,442.1395
phone no no no never mind about that I,448.319,4.241,450.4395
can get the naal figures out of the,451.319,4.16,453.399
almanac Now give me the dope on how,452.56,4.96,455.04
about the sexo I want the figures males,455.479,4.321,457.6395
or females all right all,457.52,6.28,460.65999999999997
right about 4 last time I got it okay,459.8,6.359,462.97950000000003
Democrats yeah that Hugh's election,463.8,4.72,466.16
Republican I knew it I knew it I knew,466.159,3.841,468.0795
that some place somewhere there was a,468.52,3.519,470.2795
town like this even the population,470.0,4.36,472.18
breaks down right just like the country,472.039,4.16,474.11899999999997
look the same percentage of males,474.36,4.92,476.82
females Farmers labor Democrats rep,476.199,5.56,478.979
Republicans everything hello yeah I'm,479.28,3.56,481.05999999999995
here look here's the setup we're going,482.84,3.799,484.73949999999996
to have to pull the same people over and,485.28,2.96,486.76
over again this thing's allel to be good,486.639,3.56,488.419
for years you know but sooner or later,488.24,3.16,489.82
they're going to get self-conscious,490.199,3.201,491.7995
that's fatal the people in that town,491.4,4.28,493.53999999999996
can't know what we're doing there so we,493.4,5.28,496.03999999999996
got to have a cover here it is we're,495.68,5.479,498.4195
three Insurance salesmen from Hartford,498.68,5.68,501.52
Insurance oh my goodness to talk to a,501.159,5.681,503.9995
man about when he's going to die,504.36,5.239,506.97950000000003
hello yeah that's what I said m yeah and,506.84,5.28,509.47999999999996
I can deliver too now listen now,509.599,3.961,511.5795
stringer's been doing a poll for you on,512.12,2.68,513.46
Progressive education in the public,513.56,3.24,515.18
schools he's been on it for months all,514.8,4.0,516.8
right now suppose I start right now and,516.8,3.52,518.56
I finish ahead of him what would you say,518.8,6.159,521.8795
to that I tell you it is possible what,520.32,7.28,523.96
what well I I'll come within 1% that's,524.959,5.32,527.6189999999999
how close oh no oh no I'm not going to,527.6,5.08,530.14
tell you how I do it oh no no other,530.279,3.801,532.1795
poing outfits going to find out about,532.68,2.719,534.0395
this I'm going to make a million bucks,534.08,6.68,537.4200000000001
on this what yeah yeah now let me,535.399,8.12,539.459
understand this you put me on trial huh,540.76,4.199,542.8595
if this thing goes over you renew my,543.519,4.961,545.9995
contract right that's all I want to know,544.959,8.361,549.1395
okay Ma thanks Grand View you good old,548.48,7.25,552.105
mathematical Miracle here we,553.32,7.77,557.205
I can Grand,573.44,2.76,574.82
you the moment Columbus first sighted,578.12,4.839,580.5395
land must have been just like this would,581.0,4.72,583.36
you mind moving please so we can,582.959,5.601,585.7595
get Moody's mansion house bus for,585.72,5.48,588.46
Moody's mansion house leaving right away,588.56,5.32,591.2199999999999
Moody's mansion house that's the name of,591.2,5.079,593.7395
the hotel Mister that's a wonderful name,593.88,4.88,596.32
perfect name for the hotel well maybe it,596.279,4.441,598.4995
is maybe it ain't what I want to know is,598.76,4.079,600.7995
you want to go there yeah yeah and you,600.72,3.64,602.5400000000001
see that little fell over there,602.839,3.161,604.4195000000001
surrounded by all those bags looks like,604.36,3.32,606.02
he just popped out of Dickens will you,606.0,3.12,607.56
tell him to check in for us well you,607.68,3.2,609.28
tell him we're going for a walk huh yes,609.12,4.719,611.4795
sir do that for me Moody's Manion,610.88,4.7,613.23
wonderful Moody,613.839,14.201,620.9395000000001
I can know it's just wonderful to be,635.92,3.159,637.4995
around a town that you know just like,637.519,4.161,639.5995
you know an old family Alber look at,639.079,3.801,640.9794999999999
that fell over,641.68,3.959,643.6595
there I know all about him he's married,642.88,5.639,645.6995
he has 1.7 children out of his income he,645.639,7.44,649.359
spends 11.2 for rent 23.5 for food 17.2,648.519,7.481,652.2595
for clothing and guy is just a series of,653.079,5.241,655.6995
fractions you ought to stop acting like,656.0,4.44,658.22
a human being,658.32,10.75,663.695
oh glad to see you again well glad to,669.6,5.679,672.4395000000001
see you how have you been ah fine how,672.6,5.76,675.48
have you been can't complain you're uh,675.279,5.24,677.899
you're looking well oh thanks you seem,678.36,4.78,680.75
very fit yourself not bad for an old,680.519,6.231,683.6345
ah have you been can't complain and you,690.56,6.32,693.7199999999999
fine well glad to seen you again I'm,696.88,5.759,699.7595
very glad to seen,699.76,2.879,701.1995
that who's that man I don't know sure,708.76,5.639,711.5794999999999
you don't know him no I don't know if he,711.68,6.36,714.8599999999999
knows who you are we're sunk yeah oh you,714.399,7.081,717.9395
just being friendly what you,718.04,3.44,719.76
think hey where can I find Professor,725.2,4.28,727.34
hoop Decker I don't know he ain't down,727.48,4.32,729.64
wow what a sh did you see,760.56,4.24,762.68
rip rip Smith good old sergeant Hooper,794.88,6.72,798.24
hi you dirty,798.839,2.761,800.2195
face you rat took me years to build up,804.92,5.159,807.4995
no sorry I couldn't meet you at the,810.079,3.961,812.0595
train we're having,812.0,4.56,814.28
exams how's it going the survey I did,814.04,4.72,816.4
was good huh right on the nose for the,816.56,4.079,818.5994999999999
whole nation you don't,818.76,4.12,820.8199999999999
say but what about this insurance thing,820.639,3.801,822.5395
you're taking an awful chance aren't you,822.88,3.12,824.4399999999999
we're going to sell some inurance if we,824.44,3.68,826.2800000000001
have to is that him Mr hoop and Decker,826.0,4.48,828.24
oh yeah sure that's him that's he all,828.12,5.48,830.86
right Jeepers rip Smith that's plush Mr,830.48,5.12,833.04
Hooper said you were coming you did,833.6,3.2,835.2
we've been reading all about you in the,835.6,3.4,837.3000000000001
basketball guide I'm coaching him that,836.8,4.279,838.9395
part of the training here's my,839.0,5.959,841.9795
assistant mascot of the team hi hi,841.079,6.68,844.419
RI hey hey what's going on down there,844.959,4.44,847.179
that's a nickel a,847.759,4.601,850.0595000000001
look go there a 9:00 Bell come on boys,849.399,5.201,851.9995
along have you seen anybody yet no no I,854.759,3.52,856.519
just been walking around I'm going,857.199,3.44,858.919
overse the mayor now fine meet me after,858.279,3.841,860.1995
school at the Town Meeting Hall I'll,860.639,3.44,862.359
introduce you to folks okay so long,862.12,4.32,864.28
do why the very idea imaginable man,872.92,8.279,877.0595
doing such a thing oh I,877.36,3.839,879.2795
can't wait right here please thank you,882.68,4.839,885.0994999999999
you where did you disappear,893.72,6.679,897.0595000000001
to dropped in on my old pal Hooper what,896.8,5.279,899.4395
what's what's what's this what goes on,900.399,5.321,903.0595
here is honor of the mayor in,902.079,5.961,905.0595
conference boy what a town you know all,905.72,3.88,907.6600000000001
we have to do is put the decimal points,908.04,4.039,910.0595
on the right place and we're home yeah,909.6,4.44,911.82
let's pray these good people stay,912.079,4.801,914.4794999999999
average that they don't change haven't,914.04,6.28,917.18
changed in 50 years forget it forget it,916.88,6.399,920.0794999999999
yes these changes will make this town,920.32,4.519,922.5795
the park and the playground will be,923.279,4.041,925.2995
placed right here the hospital and the,924.839,5.56,927.619
nursery here the library here and the,927.32,5.84,930.24
high school here as a mayor naturally,930.399,5.041,932.9195
I'm neutral a servant of the people but,933.16,4.96,935.64
I still insist this PL Preposterous,935.44,5.079,937.9795
isn't it Richard isn't it Preposterous,938.12,4.079,940.1595
I'm a little tired of hearing about it,940.519,3.56,942.299
she's been coming before this Council,942.199,4.32,944.3589999999999
for years it's like a wattis a,944.079,3.88,946.019
filibuster there ought to be a watch,946.519,3.921,948.4795
Malla law against such no no Lou this is,947.959,4.12,950.0189999999999
a free country the girl has a perfect,950.44,4.24,952.5600000000001
right to speak her peace all right all,952.079,4.921,954.5395
right thank you Mr nickelby and I shall,954.68,4.36,956.8599999999999
continue to exercise that right at every,957.0,3.639,958.8195
council meeting until I drill it into,959.04,3.4,960.74
your thick skulls that Grand View needs,960.639,4.0,962.639
this new Civic Center it's quite all,962.44,5.36,965.12
right Mr Mayor your excuse yes excuse me,964.639,5.361,967.3195000000001
course now what is it what is it you,974.759,4.56,977.039
said it was important oh yes sir my,977.759,3.681,979.5995
name's Lawrence Smith this my associate,979.319,4.281,981.4594999999999
Mr Sloan we just arrived in town we,981.44,3.24,983.0600000000001
thought perhaps that you could help us,983.6,3.919,985.5595000000001
out just a moment just a,984.68,5.599,987.4794999999999
notes for visitor diary at uh 9:46 a,990.279,6.281,993.4195
gentleman by the name of lence Smith,994.759,4.0,996.759
came in visitors are always welcome I,996.56,4.68,998.9
said what can I do for you visitors are,998.759,4.361,1000.9395000000001
always welcome Mr Smith what can I do,1001.24,5.0,1003.74
for you well speak up young man speak up,1003.12,4.6,1005.42
well as a matter of fact we we want to,1006.24,3.159,1007.8195000000001
open an insurance office we thought,1007.72,3.4,1009.4200000000001
perhaps you could recommend a real,1009.399,4.92,1011.859
estate agent Mr Smith requested that I,1011.12,5.6,1013.92
recommend a real estate agent uh you,1014.319,4.161,1016.3995
placed me in a difficult position I said,1016.72,5.16,1019.3000000000001
said the mayor cannot show,1018.48,5.88,1021.4200000000001
partiality just a moment I'll get Lou,1021.88,5.439,1024.5995
dickets out here best real estate man in,1024.36,5.4,1027.06
town rest of them ain't worth a hoot and,1027.319,5.921,1030.2794999999999
a horror what about the whoes the upkeep,1029.76,4.84,1032.18
that means more what you call it don't,1033.24,4.24,1035.36
taxes excuse me now dick why not approve,1037.52,5.919,1040.4795
the plan in principle and let the voters,1041.48,4.04,1043.5
decide it seems to me B Moody that Mr,1043.439,3.961,1045.4195
nickel has been very unselfish about,1045.52,3.72,1047.3799999999999
this as the leading contractor in town,1047.4,3.6,1049.2
he'd naturally benefit yet we simply,1049.24,3.88,1051.18
can't afford anything so ambitious did,1051.0,3.72,1052.86
it ever occur to you Richard nickelby,1053.12,3.12,1054.6799999999998
that social improvements would attract,1054.72,3.88,1056.66
new people new industry New Wealth so,1056.24,4.84,1058.66
that we could afford it glad to be of,1058.6,5.52,1061.36
what you call it service wow like the,1061.08,6.16,1064.1599999999999
father says thank,1064.12,3.12,1065.6799999999998
you always wanting Chang change this,1069.6,5.36,1072.28
change that how B it to you won't of,1072.559,4.801,1074.9595
course I won't change this by time we,1074.96,4.56,1077.24
got out of our swad Clos and grew up,1077.36,3.799,1079.2595
made it a decent place to live in,1079.52,3.88,1081.46
changes I had there goes your,1081.159,4.081,1083.1995000000002
mathematical Miracle no reason why my,1083.4,3.759,1085.2795
son can't do the same when it comes to,1085.24,3.439,1086.9595
community planning I'll Trust Mr,1087.159,3.841,1089.0795
nickelby you talk as if it the back bu,1088.679,3.961,1090.6595
of the universe this is a very fine,1091.0,3.159,1092.5795
community of course it is it's a,1092.64,4.12,1094.7
beautiful Community I I I beg your,1094.159,4.201,1096.2595000000001
pardon I'm sorry I didn't mean to butt,1096.76,3.279,1098.3995
in like this that's all right young fell,1098.36,3.64,1100.1799999999998
come in come in what do you think of,1100.039,3.52,1101.799
Grand View young man huh what do you,1102.0,5.0,1104.5
think of it think of it think of it I've,1103.559,5.0,1106.059
been searching for a town like this for,1107.0,4.559,1109.2795
years oh you like it do you speak up,1108.559,4.081,1110.5995
man what you know when I when I got off,1112.64,4.12,1114.7
that train this morning I said to myself,1115.159,3.76,1117.0390000000002
this is it I I've just walked through,1116.76,5.279,1119.3995
your town folks with its shade trees and,1118.919,5.64,1121.739
its lovely Parks I stood before your,1122.039,4.321,1124.1995
impressive buildings mellowed with age,1124.559,4.48,1126.799
and I said to myself here is a sturdy,1126.36,5.6,1129.1599999999999
challenge to the evils of the modern era,1129.039,4.961,1131.5194999999999
I watched your people on the street I I,1131.96,3.92,1133.92
felt their vitality and their sense of,1134.0,6.32,1137.16
security all in less than one hour,1135.88,4.44,1138.1000000000001
H your children are,1140.48,5.88,1143.42
happy happy you can see it in their dear,1143.28,4.639,1145.5995
little faces and hear it in their,1146.36,4.12,1148.4199999999998
I there's there's Beauty here it's,1153.0,4.96,1155.48
almost Indescribable you're used to it,1155.88,3.96,1157.8600000000001
you're all a part of it you take it for,1157.96,6.16,1161.04
granted but but to,1159.84,7.44,1163.56
me i' a it's a hope and a dream of a,1164.12,5.16,1166.6999999999998
I I too want to become a part of,1170.52,7.96,1174.5
it please don't change,1174.679,3.801,1176.5795
it well I I'm I'm very sorry I I didn't,1180.28,5.68,1183.12
intrud he's right absolutely right,1194.44,8.08,1198.48
that makes me what you call it proud now,1199.76,4.159,1201.8395
that's the kind of young man this town,1202.52,3.6,1204.32
needs I will we a and forget all this,1203.919,3.88,1205.8590000000002
silly nonsense about high school second,1206.12,5.88,1209.06
motion all those in favor meeting journ,1207.799,6.041,1210.8195
it took a stranger to P some sense into,1212.0,3.72,1213.86
us I hope this is the last time we hear,1213.84,5.319,1216.4995
about this Civic Center you fascinate me,1215.72,5.079,1218.2595000000001
I nearly felt with that silly what you,1219.159,5.801,1222.0595
call it scheme of Marys get to know him,1220.799,4.161,1222.8795
better Ed it's Schwarz I want you to,1226.84,4.68,1229.1799999999998
meet my friend Lawrence Smith how do you,1229.679,4.441,1231.8995
do sir how do you do Handler Handler how,1231.52,4.48,1233.76
do you do please know,1234.12,5.24,1236.7399999999998
you hey fellas I want you to meet my,1236.0,6.24,1239.12
friend Lawrence Smith,1239.36,5.439,1242.0794999999998
Insurance any friend of Mr Hooper is,1242.24,4.28,1244.38
always welcome here oh thank you very,1244.799,4.161,1246.8795
much gentlemen everything takes place,1246.52,5.24,1249.1399999999999
here political rallies concerts dances,1248.96,6.079,1251.9995000000001
hey hey there it,1251.76,3.279,1253.3995
at Great American institution the,1259.84,5.16,1262.4199999999998
potbellied stove that one's been in the,1262.679,5.161,1265.2595000000001
same spot for over 100 years and so,1265.0,5.44,1267.72
folks just wouldn't throw it away sit,1267.84,3.76,1269.72
around that stove and you'll find out,1270.44,2.88,1271.88
what Grand View is thinking you find out,1271.6,5.64,1274.4199999999998
what the country is thinking to yeah now,1273.32,4.959,1275.7994999999999
if you want to find out where our,1277.24,2.559,1278.5195
hide yep I'm right Senator Wilton I want,1279.799,6.48,1283.039
you to meet my friend Lawrence,1283.48,8.76,1287.8600000000001
Smith glad see you I'd say yo oh,1286.279,9.601,1291.0795
yes oh well this is this is Senator well,1292.24,5.919,1295.1995
you the United States Senator well well,1295.88,4.84,1298.3000000000002
of course no wonder your face was,1298.159,4.681,1300.4995000000001
familiar Senator was brought up here in,1300.72,3.959,1302.6995
Grand View comes back two or three times,1302.84,3.48,1304.58
a year just to visit pressure in,1304.679,3.961,1306.6595
Washington gets pretty strong sometimes,1306.32,5.0,1308.82
easy to lose your perspective issues,1308.64,5.519,1311.3995
become very simple in this room yeah I,1311.32,6.2,1314.4199999999998
imagine so say there's something in the,1314.159,5.681,1316.9995000000001
local paper about you have it,1317.52,4.44,1319.74
thanks they don't they don't seem to,1321.96,5.52,1324.72
like you they are under sound tidbits,1324.24,6.64,1327.56
what about here uhhuh the incident at,1327.48,6.319,1330.6395
the council meeting as reported to this,1330.88,6.56,1334.16
paper indicates a complete lack of,1333.799,3.641,1335.6195
Grace this is his first day in town yet,1338.32,5.359,1340.9995
Mr Smith managed to poke his unwelcome,1341.08,5.36,1343.76
prosus into local Affairs oh that's,1343.679,5.441,1346.3995
pretty cute is it if you're really here,1346.44,5.16,1349.02
to sell insurance Mr Smith you would do,1349.12,6.4,1352.32
well to start building Good Will and,1351.6,6.0,1354.6
confidence where's the slaughter house,1355.52,3.8,1357.42
that turns this thing out right down the,1357.6,3.0,1359.1
street I'll go with you okay never mind,1359.32,3.239,1360.9395
I'll handle it myself excuse me what you,1360.6,4.439,1362.8194999999998
Sor take it easy Smith they're a tough,1362.559,4.161,1364.6395
crew when they want to be yeah well I,1365.039,4.961,1367.5194999999999
can be tough myself you,1366.72,3.28,1368.3600000000001
where's the editor I want to see the,1384.799,4.88,1387.239
editor of this imitation,1386.36,3.319,1388.0194999999999
please say that again I want to know,1410.84,6.319,1413.9995
what's no no the same words in the same,1413.159,8.0,1417.159
way you can bang the counter if you,1417.159,7.0,1420.659
please where's the editor I want to see,1424.44,5.92,1427.4
the editor of this imitation,1427.12,6.48,1430.36
newspaper thank,1430.36,3.24,1431.9799999999998
what is this what what's what's this all,1446.4,4.84,1448.8200000000002
about your voice it's the spitting image,1448.24,5.799,1451.1395
of his never heard the likes of it no,1451.24,5.559,1454.0195
sir never did spit an image of who he,1454.039,5.64,1456.859
used to say the same thing and bang on,1456.799,5.201,1459.3995
the counter too every morning when he,1459.679,4.6,1461.979
came in that was his little,1462.0,4.799,1464.3995
joke whose,1464.279,5.52,1467.039
who is he Lou Peterman her husband he's,1475.399,5.441,1478.1194999999998
the editor the editor okay that's that's,1478.679,4.24,1480.799
a fellow I want to see where is he Lou,1480.84,4.6,1483.1399999999999
got a little tired about 10 years ago,1482.919,5.841,1485.8395
almost 11 now he yep just about here I,1485.44,6.0,1488.44
got my new uppers went out on the porch,1488.76,5.12,1491.32
to take a bit of a nap and guess he was,1491.44,4.599,1493.7395000000001
more tired than he thought never set,1493.88,4.56,1496.16
eyes on such a wonderful funeral,1496.039,5.0,1498.539
everybody in town came and from out of,1498.44,5.239,1501.0595
town too and lamb Simpson was a paw,1501.039,7.041,1504.5595
Bearer stayed sober all day just out of,1503.679,7.041,1507.1995000000002
respect yes sir your voice is the,1508.08,5.16,1510.6599999999999
image well young man what is it you came,1515.0,7.279,1518.6395
in to make a complaint I,1519.12,3.159,1520.6995
believe well that's the story about me,1522.36,5.64,1525.1799999999998
have you seen it yes what's the idea are,1525.2,5.8,1528.1000000000001
the facts incorrect no but is your name,1528.0,5.08,1530.54
spelled wrong well no but well then,1531.0,4.36,1533.18
what's your complaint well it's snide,1533.08,4.88,1535.52
that's what it is snide taking advantage,1535.36,4.16,1537.4399999999998
of an innocent stranger what kind of,1537.96,4.28,1540.1000000000001
hospitality is that anyway those nasty,1539.52,5.279,1542.1595
weasly little digs and no decent,1542.24,4.52,1544.5
newspaper young man if you want to,1544.799,3.76,1546.679
attack the policy of this newspaper,1546.76,3.56,1548.54
write us a letter we'll be glad to print,1548.559,4.641,1550.8795
it meantime you can do your,1550.32,5.239,1552.9395
complaining to the acting editor who,1553.2,4.52,1555.46
wrote the story okay I'll talk to the,1555.559,3.641,1557.3795
the acting I'll talk to the acting,1557.72,3.679,1559.5595
acting editor I've got it a three,1559.2,3.359,1560.8795
signal ouch,1562.559,3.521,1564.3195
mou Jiggle It try,1583.48,6.12,1586.54
yeah sometimes they start when you,1591.679,3.681,1593.5195
them they what to tell,1601.12,3.72,1602.9799999999998
you nice very nice lovely beautiful F me,1611.679,7.0,1615.179
sweetie you wish to see,1636.72,4.76,1639.1000000000001
me oh yes Miss I just want to thank you,1638.919,4.24,1641.039
for that very nice story you wrote about,1641.48,4.319,1643.6395
me I thought you came in to complain me,1643.159,5.4,1645.8590000000002
not at all not at all all right I,1645.799,4.441,1648.0194999999999
believe in what the fell says just one,1648.559,3.201,1650.1595
thing worse than being talked about and,1650.24,4.799,1652.6395
that's not being talked about at,1651.76,5.48,1654.5
all in that case you won't mind the,1655.039,4.12,1657.099
second story I'm writing about you not,1657.24,3.48,1658.98
all not at,1660.72,5.4,1663.42
all no you looking over my shoulder this,1663.72,3.76,1665.6000000000001
it well um as a matter of fact I was uh,1667.48,6.679,1670.8195
I was just admiring how your hair sweeps,1671.88,4.639,1674.1995000000002
up from your,1674.159,5.36,1676.8390000000002
my my real,1679.88,5.799,1682.7795
Sharpie hey now look look here look at,1682.48,6.16,1685.56
this story you wrote about me look it,1685.679,6.48,1688.919
says it says,1688.64,3.519,1690.3995
quote if you're really here to sell,1699.76,4.44,1701.98
insurance Mr Smith you do well to and so,1701.76,4.799,1704.1595
on so on so on so why that why that,1704.2,3.8,1706.1000000000001
creates suspicious,1706.559,3.0,1708.059
Mr Smith Grand View is already,1708.0,3.44,1709.72
overcrowded with insurance agents most,1709.559,4.6,1711.859
of them starving now a clever man like,1711.44,5.239,1714.0595
you knowing conditions would stay away,1714.159,5.12,1716.719
simple a clever man like me doesn't mind,1716.679,4.961,1719.1595
competition he has ideas he sees,1719.279,4.0,1721.279
insurance as a sort of a Long Range,1721.64,3.759,1723.5195
Community Service he doesn't care if he,1723.279,5.64,1726.099
never sells a policy for 6 months or a,1725.399,5.601,1728.1995
year now wouldn't you like to sort of,1728.919,3.721,1730.7795
write a little retraction of that you,1731.0,3.159,1732.5795
know say you were a little Hasty on,1732.64,3.399,1734.3395
further examination this fellow Smith's,1734.159,3.281,1735.7995
a very Charming fellow wouldn't you like,1736.039,3.961,1738.0194999999999
like to do,1737.44,2.56,1738.72
that no I guess you,1743.399,3.721,1745.2595
wouldn't getting sticky in here I think,1748.24,4.439,1750.4595
I'll go get a soda you give Panther her,1750.2,5.079,1752.7395000000001
milk he sis I got a great scoop for you,1752.679,5.12,1755.239
who do you think's in town I met him too,1755.279,4.88,1757.719
rip snii boy he was over at school and,1757.799,6.521,1761.0595
hi T oh hello Mr Smith hi I we were just,1760.159,6.081,1763.1995000000002
going over at the hotel to see you the,1764.32,4.92,1766.78
committee that is oh we spoke to Mr hoop,1766.24,4.6,1768.54
Decker and he said it was all right he,1769.24,2.84,1770.66
said you're the greatest guy in the,1770.84,3.439,1772.5594999999998
world oh well I think he exaggerates a,1772.08,3.92,1774.04
little he said if we ask it you do it in,1774.279,3.88,1776.219
a minute do what Bob why coach the,1776.0,4.12,1778.06
basketball team of course would you Mr,1778.159,4.041,1780.1795000000002
