text,start,duration,time_midpoint
would like it and then there's Miss,475.74,4.079,477.7795
Griggs oh now honey,477.479,4.081,479.5195
you know the way to keep happy Miss Marx,479.819,4.741,482.1895
is to keep busy my expense account,481.56,5.28,484.2
what is this Mr Sherman lunches and,484.56,3.66,486.39
dinners are the budget for the Marshall,486.84,3.419,488.54949999999997
Plan I would appreciate silence and a,488.22,3.599,490.01950000000005
check I got something I want to say to,490.259,2.461,491.4895
I am madly in love with you,493.74,3.799,495.6395
what's the most expensive restaurant,501.919,4.481,504.1595
they'll let you into,504.18,3.78,506.07
At Your Service I want my check cashed,513.479,3.961,515.4595
before the banks close and to think that,515.58,3.3,517.23
for six months she wouldn't even say,517.44,3.719,519.2995000000001
hello to me in front of witnesses,518.88,4.82,521.29
you know you got to purge your mind of,523.7,3.88,525.6400000000001
old-fashioned ideas,526.02,3.72,527.88
to get these traveling salesman jokes,527.58,4.92,530.0400000000001
see the real Teddy Sherman who's that,529.74,5.159,532.3195000000001
a man of integrity quiet charm and,532.5,3.66,534.33
eternal faithfulness,534.899,3.06,536.429
familiar with the Arts and the Sciences,536.16,3.66,537.99
the philanthropists and the Sportsman,537.959,4.081,539.9994999999999
ensured everything you're not,539.82,4.199,541.9195000000001
yeah but everything I'd like to be,542.04,3.9,543.99
all I need is a girl like you to hold my,544.019,4.081,546.0595
hand and guide me is this a proposal of,545.94,5.339,548.6095
marriage who knows in the meantime just,548.1,7.1,551.65
hold my hand let's go,551.279,3.921,553.2395
208 Greenwich Street please drive slow,557.72,5.22,560.33
what's the matter freed of accidents,564.72,3.679,566.5595000000001
Harriet you are about to embark on a,568.44,5.54,571.21
wonderful Adventure,571.019,2.961,572.4995
honey do something either squeeze back,575.339,3.781,577.2295
or honk like a,577.08,3.72,578.94
now really there's no sense in US acting,579.12,4.94,581.59
like we're in two different cabs,580.8,3.26,582.43
Harriet I've been studying you all,584.24,3.88,586.1800000000001
evening and I have a question,586.2,4.5,588.45
when do you come out of the Deep Freeze,588.12,4.68,590.46
I've been studying you all evening too,590.7,5.04,593.22
Teddy baby how much money do you have in,592.8,5.18,595.39
sorry Harry yeah I'll give you hold,598.26,3.72,600.12
these and I'll get the rest no forget,600.72,2.94,602.19
about the pearls the real ones are in,601.98,2.58,603.27
let's stick to the subject you've got 3,604.56,5.7,607.41
329 in commissions coming,607.58,4.42,609.7900000000001
how much have you got in the bank what,610.26,4.259,612.3895
kind of perfume do you use expensive why,612.0,6.54,615.27
funny the smell of red very funny,614.519,5.76,617.399
look Miss Boyd,618.54,3.78,620.43
I was pushing a hand truck for the,620.279,3.661,622.1095
diamond so nobody was still punching for,622.32,3.78,624.21
your gold pin and a diaper service I,623.94,3.42,625.6500000000001
know things about this business you,626.1,3.12,627.66
never grow old enough to learn but you,627.36,4.14,629.4300000000001
fooled me it took me a little while to,629.22,4.86,631.65
recognize the itch that you've got I,631.5,4.14,633.57
must have been blind because it sticks,634.08,3.06,635.61
out all over you like a bad case of,635.64,2.639,636.9594999999999
go on Mr chairman you've got the,638.279,5.041,640.7995
blueprint read it sure,640.14,4.98,642.63
you're gonna start a new dress firm and,643.32,4.16,645.4000000000001
get rich you think,645.12,5.459,647.8495
top Factory man I'm supposed to be the,647.48,4.479,649.7195
salesman and somewhere else there's,650.579,3.541,652.3494999999999
another sucker a designer,651.959,4.801,654.3594999999999
but what may I ask just exactly what,654.12,5.1,656.67
have you got would you like to see,656.76,5.04,659.28
yeah free the rest of the night,659.22,6.02,662.23
all right then I'll show you,661.8,3.44,663.52
that's right,709.459,5.201,712.0595
so you talked withini and they're coming,713.1,3.0,714.6
in with you too huh,714.66,4.619,716.9694999999999
poor Paul but Kell knifed from within,716.1,5.94,719.07
though batini the designer no Cooper The,719.279,5.581,722.0695
Inside Man no Teddy German the salesman,722.04,4.68,724.38
you're quite a little Pusher the design,724.86,3.18,726.45
what these sketches are mine Mr Sherman,728.04,4.919,730.4995
mine and it took me three months to,730.8,3.719,732.6595
convince batini to use them under his,732.959,3.601,734.7595
own name he didn't you know what,734.519,4.221,736.6295
you didn't by any chance having to steal,751.44,3.12,753.0
these sketches and bikini did you I,753.06,3.54,754.8299999999999
don't steal from Paupers,754.56,5.48,757.3
as Cooper he knows,756.6,3.44,758.32
I suppose I am suppose you are a,761.88,3.06,763.41
designer suppose you're even a good one,763.86,2.82,765.27
well you go out into that jungler cuts,764.94,3.0,766.44
you up in the little pieces do you think,766.68,2.94,768.15
you'll know this business yes I think I,767.94,3.839,769.8595
know this business I know plenty and,769.62,4.5,771.87
I've learned it the hard way,771.779,6.021,774.7895
I've worked days and studied nights,774.12,5.76,777.0
immokalee's Seventh Avenue dogs while,777.8,3.94,779.77
Chief salesmen and buyers from the West,779.88,3.66,781.71
clothe all over me,781.74,5.52,784.5
been pinched tatted and kissed,783.54,5.58,786.3299999999999
flipped my way out of cabs bars and,787.26,3.84,789.18
hotel rooms but I've learned this,789.12,3.48,790.86
it took a strong stomach but I've,792.6,3.06,794.13
learned it,794.279,3.12,795.8389999999999
and now I've got the best Inside Man,795.66,3.299,797.3095
there is I'm the best designer and Paul,797.399,4.74,799.769
betkil says you're the best salesman,798.959,4.741,801.3294999999999
Ollie Miss boy what do you dream about,802.139,3.601,803.9395000000001
nights Cadillacs and a duplex on Park,803.7,4.079,805.7395
Avenue that's just what I dream about,805.74,3.659,807.5695000000001
all the time,807.779,3.841,809.6995
and so now with my job time and money,809.399,3.841,811.3195
you want to take a gamble on a racket,811.62,3.779,813.5095
that beats two 300 established firms a,813.24,3.3,814.89
I thought I had bras Miss Boyd I am not,816.54,4.38,818.73
in your league exactly what I told,818.88,5.04,821.4
Cooper you're not in our league,820.92,5.099,823.4694999999999
Teddy Sherman I said they meant that,823.92,4.56,826.1999999999999
type like pennies and billions the,826.019,5.221,828.6295
All-American slob,828.48,4.68,830.82
you've spent 10 years in this business,831.24,3.839,833.1595
selling other people's stuff and there,833.16,5.7,836.01
you stand Teddy Sherman with 36 suits in,835.079,5.221,837.6895
the closet each with a penny in the,838.86,5.039,841.3795
pocket all adding up to 36 Cents,840.3,5.46,843.03
come around for a job someday when,843.899,3.361,845.5795
you're broke,845.76,2.879,847.1995
wait a minute,847.26,4.11,849.3149999999999
I've got something for you,848.639,5.7,851.489
that's for the cab,854.339,4.021,856.3495
the analysis was for free,855.959,4.021,857.9694999999999
you can forget about the necklace you,858.36,3.539,860.1295
don't owe me a thing,859.98,4.62,862.29
good night,861.899,4.38,864.089
this boy you have the simple and,864.6,3.539,866.3695
astonishing beauty of an old-fashioned,866.279,3.981,868.2695
straight razor,868.139,5.521,870.8995
how much of your guy enough throw away,870.26,5.5,873.01
the pipe how much in cash Cooper has ten,873.66,4.56,875.9399999999999
thousand I can raise 7 500 how about you,875.76,3.78,877.65
interested bring around a dollar bills,879.54,4.12,881.5999999999999
and we'll talk that's a deal,881.76,15.379,889.4495
good night,897.38,3.18,898.97
history will record this sacred moment,901.279,5.86,904.209
here lies Teddy Sherman she offered him,904.98,5.02,907.49
an apple he lost his head,907.139,6.03,910.154
you'll never lay your hands on that,915.66,3.9,917.61
insurance money Harriet,917.699,4.26,919.829
your father left it to me,919.56,4.92,922.02
it's for Marge when she gets married,921.959,5.341,924.6294999999999
about me I'm a daughter too,924.48,5.34,927.15
you don't need it the way Marge does you,927.3,4.62,929.6099999999999
got the looks and the talent and the,929.82,4.019,931.8295
ability to make money it takes money to,931.92,4.5,934.17
make money that kind you'll either marry,933.839,5.401,936.5395000000001
or steal ma that money's no good it'll,936.42,4.62,938.7299999999999
buy much four rooms of cheap furniture,939.24,3.659,941.0695000000001
or washing machine and a middle-aged,941.04,4.2,943.14
spread if she ever gets married and what,942.899,3.781,944.7895
when your father died I gave up hoping,946.68,3.779,948.5695
for myself,948.72,4.02,950.73
once I hoped for you,950.459,4.141,952.5295
but you're a throwback to an Irish,952.74,4.74,955.11
bandit in the hills of Kalani,954.6,5.94,957.57
I want to see Marge married to Rey,957.48,5.099,960.0295
I want them to stop without worry and,960.54,4.2,962.64
what do you do I'm a week with her in a,962.579,4.2,964.679
week with me a woman without money,964.74,4.08,966.78
without independence without Pride,966.779,4.081,968.8195
taking crumbs off some son-in-law's,968.82,3.959,970.7995000000001
table is that what you want ma with that,970.86,3.06,972.39
five thousand dollars I can make you,972.779,3.12,974.3389999999999
independent we'll have plenty left over,973.92,3.719,975.7795
for Marge then she she won't have to,975.899,3.961,977.8795
marry some poor snook like Ray will,977.639,3.601,979.4395000000001
spend the rest of his life almost,979.86,2.94,981.33
winning cases in the court of small,981.24,3.899,983.1895
claims with money she'll be able to,982.8,4.14,984.87
marry any man she wants,985.139,5.401,987.8395
a nice outlook on life it's the Outlook,986.94,5.94,989.9100000000001
men taught me and some men I'll teach,990.54,3.9,992.49
you what's wrong,992.88,4.22,994.99
the answer is no,994.44,11.14,1000.0100000000001
it's getting late Ray you know what,1011.72,2.88,1013.1600000000001
nobody gets ahead of he's a clock,1013.279,3.8,1015.179
for some coffee but we just had coffee,1023.0,4.919,1025.4595
but we don't have to drink it,1024.98,5.599,1027.7795
baby how would you and Ray like to go to,1043.059,5.681,1045.8995
Bermuda on your honeymoon,1045.86,6.059,1048.8895
wake me up when you get in Harriet is,1048.74,5.58,1051.53
Harriet baby wait till you're here what,1054.32,5.7,1057.1699999999998
so what did you do rubber bands it's all,1058.16,3.3,1059.8100000000002
about the most wonderful thing in the,1060.02,4.26,1062.15
world they came to me to me Sam Cooper,1061.46,4.02,1063.47
and Teddy Sherman they're going into,1064.28,3.18,1065.87
business and they want me to be their,1065.48,4.14,1067.55
designer you mean the the top designer,1067.46,4.62,1069.77
the only designer the designer and in my,1069.62,3.96,1071.6
own business I'm going to be a partner,1072.08,3.18,1073.6699999999998
congratulations Harriet that's wonderful,1073.58,3.3,1075.23
and I told them all about you Ray and I,1075.26,3.06,1076.79
made them promise to let you draw up all,1076.88,2.7,1078.23
the contracts you'll get one the Supreme,1078.32,3.18,1079.9099999999999
Court couldn't break with a meet us oh,1079.58,3.9,1081.53
Harriet it's really come true and it's,1081.5,3.9,1083.45
what you've always dreamed about a lot,1083.48,5.28,1086.1200000000001
of dreams are going to start coming true,1085.4,6.0,1088.4
things mom has always dreamed about,1088.76,4.98,1091.25
that little place you and Ray want in,1093.74,4.5,1095.99
Queens one good season and I'll buy it,1095.6,4.079,1097.6395
for you so wait a minute I couldn't let,1098.24,2.939,1099.7095
you do a thing like that oh stop being,1099.679,3.36,1101.3590000000002
proud with your sister-in-law,1101.179,4.081,1103.2195000000002
it's alone you can pay me back,1103.039,3.901,1104.9895
at six percent if it'll make you feel,1105.26,4.5,1107.51
any better oh I feel so wonderful I want,1106.94,4.44,1109.16
to get old rest up in a beautiful new,1109.76,2.94,1111.23
why didn't your two kids get married,1112.7,3.66,1114.53
right away I'm not joking about that,1114.08,4.26,1116.21
trip to Bermuda,1116.36,4.74,1118.7299999999998
oh let's all have a drink on it go ahead,1118.34,6.14,1121.4099999999999
Marge make some coffee all right,1121.1,3.38,1122.79
you know you're pretty wonderful,1125.72,4.8,1128.1200000000001
don't waste that on me this is the wrong,1128.0,4.82,1130.41
operator I think my phone is out of,1146.059,3.661,1147.8895
order would you ring me please,1147.86,4.86,1150.29
scala74322,1149.72,3.0,1151.22
oh hello Sam,1170.78,3.139,1172.3495
but I thought,1176.539,2.901,1177.9895
oh but Sam I can I just haven't got it,1179.6,7.56,1183.3799999999999
two weeks I couldn't raise that kind of,1184.039,6.201,1187.1395
money in 200 years,1187.16,3.08,1188.7
sure I know it isn't your fault,1191.48,5.4,1194.18
you can't help it,1194.179,5.461,1196.9095
good night Sam,1196.88,4.98,1199.3700000000001
what's the matter honey,1199.64,4.86,1202.0700000000002
I just want to lay down and die but what,1201.86,4.819,1204.2694999999999
it's all off,1206.96,4.82,1209.3700000000001
the whole thing,1208.76,3.02,1210.27
the bank says we need more cash,1212.0,5.16,1214.58
they'll have to get a designer who can,1215.179,5.181,1217.7695
put up his share of the money,1217.16,3.2,1218.76
I'm sorry kids,1221.059,2.901,1222.5095
oh what a rotten break,1227.0,4.2,1229.1
give anything in the world if I could,1229.76,3.12,1231.32
maybe with less than 400 bucks in the,1232.88,4.34,1235.0500000000002
I wanted you to understand,1246.799,5.701,1249.6495
I just wanted you all to know how bad I,1249.2,5.4,1251.9
feel about this you only think you feel,1252.5,4.14,1254.57
bad now over 30 years I've been on this,1254.6,4.02,1256.61
street every minute every day I learned,1256.64,4.14,1258.71
the same less don't go into business for,1258.62,4.74,1260.9899999999998
yourself and you tell it you sleep well,1260.78,4.08,1262.82
like a dummy in the Sleep shop window,1266.36,4.8,1268.76
tomorrow you won't right over 13 years I,1267.98,4.5,1270.23
haven't had a good night's sleep only,1271.16,3.12,1272.72
when I work for somebody else that's the,1272.48,4.5,1274.73
only time I slept hello maybe for daddy,1274.28,4.56,1276.56
is all right a young man needs a,1276.98,4.92,1279.44
bankruptcy it helps him to mature but,1278.84,5.28,1281.48
you Sam you are a warrior you'll lose,1281.9,4.019,1283.9095
weight you'll get sick in front of your,1284.12,4.559,1286.3995
eyes Sam from now on spots with zeros,1285.919,4.861,1288.3495
haven't we treated you right you want,1288.679,3.601,1290.4795000000001
more money we'll give you a raise do you,1290.78,2.58,1292.07
want to take your wife to Jones Beach,1292.28,2.879,1293.7195
I'll enter my Buick take my Cadillac,1293.36,6.24,1296.4799999999998
take my why don't leave but he has left,1295.159,6.9,1298.6090000000002
let's call off the Cold War gentlemen Mr,1299.6,4.26,1301.73
Cooper is in business with Teddy and me,1302.059,4.62,1304.369
we've hired a law papers are drawn and,1303.86,4.439,1306.0794999999998
signed all we're trying to do is say,1306.679,3.661,1308.5095000000001
goodbye stupid,1308.299,4.021,1310.3095
he gave you a chance and now you steal,1310.34,3.839,1312.2595
the best Inside Man the best salesman in,1312.32,3.9,1314.27
town listen Cooper you've got a house,1314.179,3.661,1316.0095000000001
half paid for it a daughter in business,1316.22,3.12,1317.78
college your son in high school a wife,1317.84,3.06,1319.37
with a washing machine and you want to,1319.34,3.24,1320.9599999999998
risk all that just to call yourself a,1320.9,4.56,1323.18
boss just a Gamble and end up in six,1322.58,3.959,1324.5594999999998
months with your hat in your hand and,1325.46,2.52,1326.72
your Predators howling like wolves for,1326.539,3.481,1328.2795
your blood they'll take your house your,1327.98,3.48,1329.72
children will go to work and you and,1330.02,2.46,1331.25
your wife will be back in the factory,1331.46,2.459,1332.6895
without a penny without a future with,1332.48,3.059,1334.0095000000001
nothing but bad memories that's the,1333.919,3.901,1335.8695
Garmin business for every successful,1335.539,4.561,1337.8195
business that doesn't fail,1337.82,5.219,1340.4295
I thought about this and I've given my,1340.1,5.64,1342.9199999999998
way to my partners Teddy and Harriet,1343.039,5.341,1345.7095
we intend to work hard and take a risk,1345.74,5.64,1348.56
in order to be independent,1348.38,5.52,1351.14
I think that's a good thing,1351.38,5.039,1353.8995000000002
I admit sometimes I'm afraid I'm doing a,1353.9,3.6,1355.7
foolish thing,1356.419,2.161,1357.4995000000001
where would you all be if you didn't,1358.58,4.68,1360.9199999999998
take a foolish risk once in a while,1360.38,5.039,1362.8995000000002
a man can't live his whole life worrying,1363.26,4.62,1365.57
if what he's doing is safe,1365.419,4.801,1367.8195
to live is to take a chance,1367.88,4.2,1369.98
I took a chance when I came to this,1370.22,5.459,1372.9495
country I'm taking a chance now,1372.08,6.42,1375.29
but I've two friends,1375.679,5.841,1378.5995
who I trust,1378.5,3.02,1380.01
well we tried my partners I decided to,1382.159,4.741,1384.5295
give each of you A month's wages and,1385.58,5.0,1388.08
good wishes you got the bug good luck,1386.9,3.68,1388.74
well goodbye hey where are you going my,1405.7,5.08,1408.24
resignation is on your desk Mr Kelly you,1408.679,4.441,1410.8995
too I've been off in a situation as,1410.78,3.899,1412.7295
manager of the shipping and delivery,1413.12,3.539,1414.8895
department of a New Dress firm that will,1414.679,3.661,1416.5095000000001
soon dominate the field so what do you,1416.659,4.921,1419.1195
expect the counter offer no Jen but on,1418.34,6.0,1421.34
behalf of the new firm I say move over,1421.58,6.68,1424.9199999999998
you is on its way,1424.34,3.92,1426.3
I've been taking this elevator down for,1429.58,3.82,1431.49
today for the first time I got a sinking,1433.4,4.15,1435.4750000000001
feeling in my stomach,1435.38,7.38,1439.0700000000002
makes me feel better I see the Lord a,1442.76,5.659,1445.5895
little scared man floor,1444.74,3.679,1446.5795
why the flowers,1496.059,4.541,1498.3295
are we sure Rich we can afford to wish,1498.44,4.02,1500.45
ourselves good luck Sam stop worrying,1500.6,3.18,1502.1899999999998
we're in Hermione Griggs is right in the,1502.46,2.82,1503.8700000000001
middle we'll carry us for months she,1503.78,3.3,1505.43
better write two orders like that then,1505.28,3.06,1506.81
maybe we'll be able to pay for the,1507.08,3.78,1508.97
carpets and the fancy grapes,1508.34,4.26,1510.47
why did we need such an expensive,1510.86,3.48,1512.6
showroom Teddy because that sells,1512.6,3.72,1514.4599999999998
dresses Sam that's why now come on come,1514.34,5.42,1517.05
on in and smile Bill's confidence,1516.32,3.44,1518.04
thank you sir I'll tell him you called,1523.7,3.68,1525.54
hello oh yes sir I see you don't know,1529.82,5.82,1532.73
who I am no sir this is my first day I'm,1533.0,6.24,1536.12
Ellie Cooper Mr Cooper's daughter ah,1535.64,5.7,1538.49
I'm Mr Arnold Fisher head of the,1539.24,4.919,1541.6995
shipping department now take a letter,1541.34,4.199,1543.4395
to all members of the shipping,1544.159,3.0,1545.659
Department,1545.539,4.5,1547.789
welcome to shiboko dresses Incorporated,1547.159,5.76,1550.0390000000002
in order to conserve string comma all,1550.039,4.26,1552.169
packages that have been tied with a,1552.919,3.661,1554.7495000000001
figure eight night camera the ends not,1554.299,5.041,1556.8195
more than two inches long period sign,1556.58,7.459,1560.3094999999998
Arnold Fisher manager foreign,1559.34,4.699,1561.6895
then on over to Sixth Avenue for those,1566.98,5.52,1569.74
zippers yes Mr Cooper,1569.179,3.321,1570.8395
good morning good morning Mr Sherman in,1585.62,4.439,1587.8394999999998
oh yes sir who shall I say oh never mind,1588.32,3.239,1589.9395
honey you don't have to be formal with,1590.059,3.421,1591.7694999999999
me I'm an old friend yes sir he's in the,1591.559,5.0,1594.059
showroom thank you,1593.48,3.079,1595.0195
where's my old friend General Sherman,1602.26,7.26,1605.89
hey Teddy where are you hiding,1610.72,5.92,1613.68
it sounds as if your friend Savage is in,1614.02,4.24,1616.1399999999999
town yeah I only have to hear the sound,1616.64,3.36,1618.3200000000002
of his voice and I got a hangover he's,1618.26,2.64,1619.58
the biggest account in the business,1620.0,2.7,1621.35
daddy you better be nice to him come on,1620.9,4.2,1623.0
by the way how's about lunch absolutely,1622.7,4.38,1624.89
dinner no I'm afraid that's out honey my,1625.1,3.3,1626.75
night's belong to Savage I'm The,1627.08,4.44,1629.3
Chaperone who chaperones Savage Oh man,1628.4,5.639,1631.2195000000002
I've been looking for you and Hermione,1631.52,4.399,1633.7195
honey how are you,1634.039,4.02,1636.049
see you later all right see you at lunch,1635.919,3.941,1637.8895
hon well terrible boy congratulations,1638.059,3.781,1639.9495
nice what do you think of it not bad not,1639.86,3.9,1641.81
bad at all but these fixtures have a,1641.84,3.0,1643.34
familiar look,1643.76,2.82,1645.17
ball mode frocks before they went,1644.84,3.8,1646.74
are you good and hungry for a real great,1648.64,4.72,1651.0
fall line well Daddy you know me with,1651.32,4.02,1653.33
this half I buy dresses with this half,1653.36,3.84,1655.28
I'm good and hungry now how about,1655.34,3.18,1656.9299999999998
something out of that little black book,1657.2,2.76,1658.5800000000002
of yours for tonight yeah you're right,1658.52,3.659,1660.3495
Terry come here put these in my office,1659.96,4.39,1662.155
please honey,1662.179,4.1,1664.229
how nice they fit into the dresses,1666.279,6.341,1669.4495
say that's nice too it's my partner,1669.82,6.339,1672.9895
Harriet Harriet honey it's Mr Savage,1672.62,6.419,1675.8294999999998
Miss Boyd our designer well delighted,1676.159,5.88,1679.0990000000002
