text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
too many questions and i'm not getting,495.52,3.28,497.16,0.0,0.5,0.2,-0.00867237128461857,-0.08249573515482846,-0.25126873918806253
any answers,497.28,3.359,498.9595,0.0,0.0,0.0,-0.008958699858090252,-0.0827222218720107,-0.25211074632119385
i'd like to know who i work with when we,498.8,3.679,500.6395,0.3612,0.0,0.5,-0.009284203197611203,-0.08293429933708615,-0.25290653092829873
make a split and who i take my orders,500.639,2.96,502.119,0.0,0.0,-0.8,-0.00961854740121608,-0.08312156632266643,-0.25361487622436907
get out of here,503.599,3.801,505.4995,0.0,0.0,0.4,-0.010552412126888587,-0.08355118668734941,-0.25525884141941974
all right i'll get out,508.56,2.88,510.0,0.0,0.2857142857142857,-0.7,-0.012154177800877826,-0.0841268237545805,-0.2574993495630405
that choice you're giving me,513.039,3.521,514.7995,0.34,0.0,0.4,-0.014297148797104363,-0.08474521791194917,-0.2599486906872937
you know the bind i'm in,514.959,5.121,517.5195,0.0,0.0,-0.7,-0.01570374751323652,-0.08509769575283899,-0.2613619752631752
take it or leave it,516.56,6.24,519.68,-0.0516,0.0,0.2,-0.01691710558692341,-0.08537868892347557,-0.26249657379318964
you said 300 grand for my end at least,520.08,5.199,522.6795000000001,0.4588,0.1,0.7,-0.01873917950198933,-0.0857702734358471,-0.2640882847206501
free and clear only you do it my way,522.8,4.159,524.8795,0.7096,0.1666666666666666,0.8,-0.02017479599580184,-0.08605855368138964,-0.2652671445821169
nobody sees the others without a mask,525.279,3.841,527.1995,0.0,0.0,-0.7,-0.0217773841242716,-0.08636352347376142,-0.26652002723171464
even when we make a split and i decide,526.959,4.081,528.9994999999999,0.0,0.0,0.2,-0.02308212038261185,-0.08660081096731864,-0.2674985269792566
where and when that takes place,529.12,5.8,532.02,0.0,0.0,0.4,-0.025388984215697855,-0.08700029267892179,-0.26915216485764043
that makes it all foolproof,531.04,3.88,532.98,0.3818,0.0,0.2,-0.026152354327624916,-0.08712759591989847,-0.26968059086856727
you got yourself a boy,538.64,4.48,540.88,0.0,0.0,0.7,-0.032963081237042606,-0.08818119297201582,-0.27407356561662743
now what stay in your room keep out of,540.56,6.279,543.6995,0.0,0.0,-0.7,-0.03561196257358367,-0.08855973807172542,-0.27565730580725134
sight why call you,543.12,3.719,544.9795,0.0,0.0,-0.7,-0.03685055737025938,-0.08873201468225131,-0.2763784631948889
do a little thinking next time before,553.12,4.0,555.12,0.0,-0.09375,-0.7,-0.047411026507188016,-0.0901058622624044,-0.28212407796197897
you use it,554.56,2.56,555.8399999999999,0.0,0.0,0.6,-0.04820860518755251,-0.09020399885290592,-0.2825333292836865
okay don't get any wrong ideas about me,561.12,5.36,563.8,0.5352,0.0,0.3,-0.057410678898941296,-0.09129390185823727,-0.28705711709760995
i don't shove around this easy i'll give,564.48,3.6,566.28,0.5228,0.4333333333333333,0.7,-0.06041334703585934,-0.0916352649753232,-0.2884635628532201
you a chance to show me how hot you are,566.48,4.84,568.9,0.25,0.25,0.6,-0.06365050183390702,-0.09199678950531823,-0.2899462333557179
on the job,568.08,3.24,569.7,0.0,0.0,0.4,-0.06465178479083242,-0.0921073578020655,-0.2903981564910536
you're a three-time loser tony,594.56,3.839,596.4794999999999,-0.5267,0.0,-0.7,-0.10098986407017624,-0.0958523623243557,-0.3051007934364754
the police know you drove the getaway,600.64,3.04,602.16,0.0,0.0,-0.7,-0.10922482512990538,-0.09665643997679493,-0.3080558925459899
this time it's life and no chance of,603.68,4.64,606.0,-0.1877,0.0,-0.7,-0.11485772227189062,-0.09720164273843679,-0.31000864559442237
this time tony you go up for life under,608.399,4.88,610.839,0.0,0.0,0.4,-0.12201453580124634,-0.09789045438175864,-0.31241220452275165
the habitual criminal act with no chance,610.88,4.24,613.0,-0.6298,-0.4,-0.7,-0.12522694772152895,-0.09819866819624681,-0.31346344044615465
you don't have to tell me the score,615.12,5.2,617.72,0.0,0.0,0.6,-0.1322674533996036,-0.098873080740608,-0.31570840812408607
and it's a deal,617.519,4.401,619.7195,0.0,0.0,0.7,-0.13525646695120247,-0.09915925763049527,-0.31663716434818673
but no dames understand no dames,621.92,7.599,625.7194999999999,-0.6808,0.0,-0.7,-0.1442312959058749,-0.10001959415131549,-0.31933887412049733
and look friend,626.64,2.879,628.0794999999999,0.4939,0.0,0.6,-0.14775776468167268,-0.10035860551112957,-0.32036458569830273
if you don't like it,629.76,6.05,632.785,-0.2755,0.0,-0.5,-0.15477035619189042,-0.10103548847007791,-0.322343351574967
don't knock it,633.279,10.181,638.3695,0.0,0.0,0.5,-0.1630396123665496,-0.10184029670890987,-0.3245702522274538
makes you think i can't go on doing all,646.0,3.04,647.52,0.0,0.0,-0.7,-0.17638835430311242,-0.10316195922458087,-0.3279094848934345
if i can spot you back at those trick,649.04,5.039,651.5595,-0.0516,0.0,0.4,-0.18217286902498694,-0.10374636694104114,-0.3292518494963783
cheaters so can the cops,650.88,3.199,652.4795,-0.4404,0.0,-0.7,-0.1834791614033171,-0.10387953526031705,-0.3295456889102534
this job you're talking about i said i'd,654.56,3.92,656.52,0.0,0.0,-0.7,-0.18916206326702412,-0.10446465608539025,-0.33078228661134546
you're a top killer,658.48,5.12,661.04,-0.5423,0.5,-0.8,-0.1954066623683942,-0.10511965349884946,-0.3320593506523534
you killed one on that last deal,660.56,4.8,662.9599999999999,-0.6705,-0.1,-0.7,-0.19802223177625453,-0.10539799608739672,-0.33256803021526316
i don't like heroes,663.6,3.28,665.24,-0.5875,0.0,-0.7,-0.20109932350256382,-0.10572859883808632,-0.33314622944586997
you can tell that to the warden when,665.36,5.0,667.86,0.0,0.0,0.4,-0.2045962884610944,-0.10610857920850796,-0.33377631168078337
they burn you,666.88,3.48,668.62,0.0,0.0,-0.7,-0.20560283168119553,-0.10621881500237329,-0.3339522666699173
so i'm still listening,674.72,3.96,676.7,0.0,0.0,0.3,-0.2160835349191134,-0.10739097542920599,-0.33563644686756394
why don't you watch where you're going,700.24,6.279,703.3795,0.0,0.0,-0.7,-0.24773353453693556,-0.11125696291389962,-0.3388988546059717
i'm sorry lady i didn't see you,702.16,4.359,704.3394999999999,-0.0772,-0.5,-0.7,-0.24878508159843812,-0.1113957523679201,-0.3389540089502554
here's the description mike,795.04,3.799,796.9395,0.0,0.0,0.4,-0.3187251364636764,-0.12446623688750792,-0.3278359486649081
all units stand by a,796.88,5.519,799.6395,0.0,0.0,0.6,-0.31975820471485017,-0.12483287183709224,-0.3271158763117863
117 attention all units a 117 here's a,798.839,5.24,801.4590000000001,0.0,0.0,0.6,-0.3204199327438971,-0.12507931754619073,-0.32662095197566626
description of the suspects involved in,802.399,3.921,804.3595,-0.34,0.0,0.2,-0.3214171694152122,-0.12547111928287058,-0.3258162538840568
the armed robbery of the southwest bank,804.079,4.0,806.079,0.0,0.0,-0.7,-0.3219747687058667,-0.12570276388688806,-0.32533026888763333
three men masked wearing identical,806.32,3.519,808.0795,0.0,0.0,-0.5,-0.322591881817352,-0.12597166656466713,-0.32475667626425975
coveralls they are driving a light,808.079,3.521,809.8394999999999,0.0,0.4,0.3,-0.3231065901435844,-0.12620770325158384,-0.3242448938928703
delivery car belonging to the western,809.839,4.641,812.1595000000001,0.0,0.0,0.4,-0.3237445512748897,-0.1265180605810854,-0.32356026468597365
wholesale florists use extreme caution,811.6,4.88,814.0400000000001,0.0,-0.125,0.6,-0.32422771010835927,-0.126768961782969,-0.32299715605234774
all are armed,814.48,49.19,839.075,0.0,0.0,0.3,-0.3277076722909858,-0.13004868990111407,-0.31487654358147404
80k to control two on that 117 we have,874.24,5.279,876.8795,0.0,0.0,0.6,-0.3221136948780684,-0.13475658209518754,-0.30098707672246133
the suspect flores struck 20th in,877.44,4.24,879.5600000000001,-0.4939,0.0,0.2,-0.3212010999479872,-0.1350777611432432,-0.29995444144469663
jackson hey what is it put your hands in,879.519,3.521,881.2795,0.0,0.0,0.4,-0.32057879784690524,-0.13528284684267727,-0.29928987830880627
the back of your neck and come on out,881.68,3.599,883.4794999999999,0.0,0.0,0.7,-0.3197403954350582,-0.13554415249548482,-0.2984373778700411
come on come on get out,883.04,4.88,885.48,0.0,0.0,0.7,-0.31893675097855556,-0.135780690548788,-0.2976601953413308
you guys nuts shout out you in there,885.279,4.24,887.399,-0.3182,0.0,0.7,-0.318128774764881,-0.136006623216532,-0.2969130668617773
come on out one at a time with your,887.92,4.479,890.1595,0.0,0.0,0.7,-0.316902576909739,-0.13632994794304437,-0.2958358749323819
hands in the air all right you,889.519,4.801,891.9195,0.0,0.2857142857142857,0.4,-0.3160812822986376,-0.13653504252586265,-0.29514778225053495
your pals have any ideas you better,892.399,3.601,894.1995000000001,0.4404,0.5,-0.7,-0.3149714066291585,-0.13679950924742773,-0.29425510383766806
start talking,894.32,3.84,896.24,0.0,0.0,0.4,-0.31393400769600355,-0.13703501294699796,-0.2934551651475715
you're gonna open it open what you're,896.0,3.44,897.72,0.0,0.0,0.4,-0.3131554139488609,-0.13720512171371035,-0.29287446318861277
crazy there's nothing in there about,898.16,3.679,899.9995,-0.34,-0.5756384818675163,-0.7,-0.3119130598767797,-0.13746595400057773,-0.2919794331115029
why'd you drop them wall come on,910.24,3.92,912.2,-0.2732,0.0,-0.7,-0.3043657996074651,-0.1388373102690757,-0.28718648405134106
we must roll 300 miles plenty drop this,924.959,4.8,927.359,-0.2732,0.0,0.7,-0.2928453649820737,-0.1404807366533785,-0.2812712249572127
by now they'll never get us why do we,927.68,3.92,929.64,0.0,0.0,-0.7,-0.2909029353955326,-0.14072198491398247,-0.2803893709907369
make the split,929.759,4.961,932.2395,0.0,0.0,0.5,-0.2886219204072742,-0.14099494062622767,-0.27938795290266677
splits what i'm gonna talk about,931.6,5.76,934.48,0.0,0.0,0.4,-0.28659812424538084,-0.14122849335694687,-0.2785281739706621
four kings a pet hand,934.72,6.44,937.94,0.4939,0.0,0.2,-0.2833671855537184,-0.14158603046627002,-0.2772071037976171
that's just what we're holding,937.36,3.8,939.26,0.0,0.0,0.5,-0.28210100180372705,-0.14172141903819263,-0.2767054101170226
hang on to those cards,941.44,4.24,943.56,0.0,0.0,0.7,-0.2778702503345803,-0.14215853343875876,-0.275080368987228
i've got everything covered but in case,943.92,3.2,945.52,0.0,0.0,0.4,-0.2759012453627495,-0.1423557649261924,-0.2743444939363101
something does go wrong and i can't make,945.68,3.599,947.4795,-0.4767,-0.5,-0.7,-0.27391636232895344,-0.14255167418420017,-0.2736119306517289
the payoff myself the cards will,947.12,3.92,949.08,0.0,0.0,0.4,-0.2722874687538182,-0.14271074088440605,-0.2730159445391912
identify you to whoever i send with the,949.279,4.48,951.519,0.0,0.0,0.2,-0.2698003926686614,-0.1429514876316748,-0.27211189776606065
money say that again we'll cut up the,951.04,4.0,953.04,-0.2732,0.0,-0.7,-0.26825125531621835,-0.14310060272079272,-0.2715507219579744
money when i think it's had time enough,953.759,2.961,955.2395,0.0,0.0,0.4,-0.26602076868124636,-0.14331484223272814,-0.2707428227394226
to cool off,955.04,3.28,956.68,0.3182,0.35,0.4,-0.2645700559692995,-0.14345425355000588,-0.27021606560611194
right now it's good enough for me let's,956.72,3.76,958.6,0.4404,0.3285714285714285,0.7,-0.26265397146361513,-0.14363895751349484,-0.2695169157390759
cut this horsing around how far do you,958.32,3.759,960.1995,-0.2732,0.1,-0.7,-0.26107701325446797,-0.14379185236291714,-0.26893708743547284
think you'd get with hot money every cop,960.48,3.12,962.04,0.0,0.25,0.4,-0.25928898109204357,-0.1439666784334561,-0.2682728859737629
in the state's out looking for us i'll,962.079,4.481,964.3195,0.0,0.0,-0.7,-0.2571214865715292,-0.14418155319262416,-0.26745477371917203
take my until the mass stays on sure you,963.6,6.239,966.7195,0.3182,0.5,0.4,-0.2549061011195312,-0.14440579723578378,-0.26659892291566356
it's a pet hand only because nobody can,970.88,3.84,972.8,0.4939,0.0,-0.7,-0.24967875526583833,-0.14496468075232732,-0.264456705225639
rat on you,973.12,3.6,974.92,0.0,0.0,-0.8,-0.24801247200487014,-0.1451563830101829,-0.26371888710035646
you can't even rat on each other because,974.72,3.28,976.36,0.0,-0.125,-0.7,-0.24693379102899216,-0.14528565527649365,-0.2632204776996974
you've never seen each other without,976.72,2.799,978.1195,0.0,-0.125,0.5,-0.24567840272043115,-0.14544257081192524,-0.26261454807078966
those masks,978.0,3.36,979.68,0.0,0.0,0.2,-0.24462615463424583,-0.1455807779079317,-0.26208000595100334
i made you cut proof and stool pigeon,979.519,4.081,981.5595,-0.2732,0.0,-0.7,-0.24343992386001323,-0.1457460310751657,-0.26143980666587385
proof it's gonna stay that way,981.36,3.599,983.1595,0.0,0.0,0.7,-0.24250395312950285,-0.14588566491920513,-0.26089796544101573
i got one of these for each of you,989.36,3.36,991.04,0.0,0.0,0.4,-0.23900633525402512,-0.14655921402912703,-0.2582728143749941
but enough money to keep you comfortable,991.199,2.88,992.639,0.6652,0.2,0.5,-0.2385463036998087,-0.14669296765422096,-0.25774924756133955
while you're waiting but not enough to,992.72,2.96,994.2,0.0,0.0,-0.7,-0.2381862266170841,-0.1468225833971857,-0.25724116268632524
get you into trouble,994.079,4.0,996.079,-0.4019,-0.2,-0.7,-0.23787409918112778,-0.14697734026193798,-0.25663360409429564
300 jesus coming to me i can stand a,995.68,3.839,997.5995,0.0,0.0,0.8,-0.2377221883812029,-0.14710155487460708,-0.25614522498406
little trouble make up your mind which,998.079,4.161,1000.1595,-0.3415,-0.19375,0.2,-0.23767874931465646,-0.147308624205865,-0.25532964589187024
way is it going to be,999.519,2.721,1000.8795,0.0,0.0,0.2,-0.23771615271478677,-0.1473663931972352,-0.25510179208279904
you'll find tickets for where you're,1006.72,2.32,1007.88,0.0,0.0,0.4,-0.23929477850916203,-0.1479172234343103,-0.2529221771817926
you're each gone to a different foreign,1009.04,3.44,1010.76,0.0,-0.0625,0.4,-0.24062696975345527,-0.14813805894446067,-0.25204477506515355
country stay there,1010.639,3.521,1012.3995,0.0,0.0,0.7,-0.24157531913428482,-0.14826225279977137,-0.2515504450314291
until i why are you where and when to,1012.48,4.32,1014.64,0.0,0.0,-0.5,-0.2431025776641286,-0.14843017616935328,-0.25088103427610076
come and keep those masks,1014.16,4.96,1016.64,0.0,0.0,0.6,-0.2446986421763484,-0.1485783110865483,-0.2502895322265726
you'll be wearing them at the payoff,1016.8,4.08,1018.84,0.0,0.0,0.4,-0.2467163854308163,-0.1487393263442081,-0.24964556258426773
this is where you get off hit that,1019.12,4.76,1021.5,0.0,0.0,0.7,-0.24953534704383604,-0.14893128566577737,-0.24887642574101404
open the door,1025.679,2.561,1026.9595000000002,0.0,0.0,0.4,-0.256609018002386,-0.1493158041735707,-0.24732246459017013
what about me i'll tell you when,1041.839,4.36,1044.019,0.0,0.0,-0.7,-0.28677260048934705,-0.1504311518161539,-0.24220467588781872
it's odd that you'd stop at that florist,1055.44,3.04,1056.96,-0.5423,-0.1666666666666666,0.4,-0.31315731219127846,-0.15118416501512807,-0.23735555530400934
next to the bank twice in the same,1057.12,3.439,1058.8394999999998,0.0,0.0,0.2,-0.3169412123719637,-0.1512864664159374,-0.2365366342392791
morning once that's all i was there and,1058.48,3.92,1060.44,0.0,0.0,-0.7,-0.3201229536713521,-0.15137212974147307,-0.23581168751134868
the woman who identified you as a liar,1060.559,3.601,1062.3595,-0.5106,0.0,0.3,-0.32387746869906286,-0.1514730894966993,-0.23490692071749955
now she's telling the truth i did bump,1062.4,3.04,1063.92,0.3182,0.0,-0.7,-0.32687114146146984,-0.15155372645019985,-0.23414156854769894
in and the other witnesses who swear,1064.16,2.72,1065.52,-0.0516,-0.125,0.4,-0.3298773211772701,-0.15163505198099406,-0.2333277825770452
your truck was the getaway car they're,1065.44,3.119,1066.9995,0.0,0.0,-0.7,-0.3325929633502937,-0.15170902487513083,-0.23254802329559263
telling the truth too they're wrong if,1066.88,2.96,1068.36,-0.2023,-0.5,-0.7,-0.33503000486257906,-0.15177599924103133,-0.23180698806916974
they say i had anything to do with a,1068.559,2.721,1069.9195,0.0,0.0,-0.7,-0.33774583661684643,-0.15185152527314197,-0.23092826185293716
robbery you want me to believe there was,1069.84,3.68,1071.6799999999998,0.0772,0.0,-0.7,-0.34070278127988507,-0.15193517622111427,-0.22989727647208397
a duplicate truck i wouldn't know i,1071.28,3.92,1073.24,0.0,0.0,-0.7,-0.3432179075792428,-0.15200786297574911,-0.2289478533614043
wasn't there you were framed then is,1073.52,4.0,1075.52,0.0,0.0,-0.7,-0.34669975803222464,-0.1521116467547788,-0.2274971329935872
that it yeah and that year you spent in,1075.2,5.12,1077.76,0.296,-0.1,0.2,-0.3498752969691613,-0.1522107489361488,-0.22599575157959478
the pen did anyone frame you on that rap,1077.52,4.24,1079.64,0.0,0.0,0.3,-0.352336163446379,-0.15229171386924603,-0.2246749089148892
asked the captain here he was the,1080.32,5.359,1082.9995,0.0,0.0,0.2,-0.3562249379326215,-0.1524313158673371,-0.22216982490275616
arresting officer a real model citizen,1081.76,4.799,1084.1595,0.0,0.2,0.8,-0.3574048609341659,-0.1524779914325402,-0.22126001345974156
just because i got in a jam over a,1086.559,3.281,1088.1995,0.0,0.0,0.3,-0.360755101032684,-0.15263435194541822,-0.21790719071489448
gambling bet doesn't make me a bank,1088.16,3.92,1090.12,0.0,0.0,-0.7,-0.3618517440051215,-0.15270526790752356,-0.2162143855569086
robber well the boy wants pity what,1089.84,4.16,1091.9199999999998,-0.5719,0.05,-0.7,-0.36253562549535456,-0.15276971483125248,-0.21457090910069854
about the truck,1092.08,3.52,1093.84,0.0,0.0,0.3,-0.36285656014769674,-0.15283628688578937,-0.21275798550343816
if i knew the answer to that i wouldn't,1094.0,3.84,1095.92,0.0,0.0,-0.7,-0.36267838864609997,-0.1529058563142009,-0.21072517245092565
be here now how's this for an answer,1095.6,4.079,1097.6395,0.0,0.0,0.5,-0.36207949381006005,-0.15296134931022043,-0.2089913762894707
there was no other truck,1097.84,4.32,1100.0,-0.296,0.0625,-0.7,-0.36053020572354416,-0.15303452731980954,-0.2065338314224375
mr andrews here with the insurance,1102.96,3.76,1104.84,0.0,0.0,0.2,-0.3544004877430089,-0.15317357491264194,-0.20122076973229236
company he's willing to give you a break,1104.88,4.0,1106.88,0.0,0.25,0.7,-0.3504933640610255,-0.15322769638238026,-0.1988735341357567
aren't you scott,1106.72,3.76,1108.6,0.0,0.0,0.2,-0.34654749186711403,-0.15327123725463798,-0.1968462071286795
he knows we are,1108.88,3.76,1110.7600000000002,0.0,0.0,0.2,-0.3408216864420244,-0.15332318527551303,-0.19424121176007458
same questions same answers you can save,1110.48,4.8,1112.88,0.4939,0.0,0.7,-0.33448041803462647,-0.1533711906484659,-0.19162503560376476
your breath it's my job joe,1112.64,4.08,1114.68,0.0,0.0,0.2,-0.3286240841498911,-0.15340961341260453,-0.18936109915337182
after all we've got to make good the,1115.28,2.8,1116.68,0.4404,0.6649664928437574,0.4,-0.3217015574759487,-0.15344976916749198,-0.18680339779458197
in fact we're willing to pay out as much,1118.08,4.959,1120.5594999999998,-0.1027,0.225,0.7,-0.3073892852006777,-0.15351997338294363,-0.18172990454958476
as 25 of the money is a reward,1120.0,7.28,1123.64,0.5719,0.0,0.6,-0.2955912304224189,-0.15356840884494083,-0.17761177548831333
that's 300 000 for a lead joe,1123.039,6.481,1126.2795,0.0,0.0,0.7,-0.28547702160126676,-0.15360469985623315,-0.17403214204914558
you're an industrial engineer aren't you,1127.28,5.04,1129.8,0.0,0.0,0.3,-0.27239446500881676,-0.1536455326106439,-0.16920098831533842
i never graduated that's right,1129.52,5.6,1132.32,0.0,0.2857142857142857,0.6,-0.26355425603832405,-0.1536693891266578,-0.16571402412660466
left school to enlist with the engineers,1132.32,4.56,1134.6,0.0,0.0,-0.7,-0.25597043447589396,-0.15368707188123146,-0.16254635872641218
pretty good soldier too,1135.12,4.0,1137.12,0.7269,0.475,0.7,-0.24803474055388552,-0.15370226508379597,-0.1590389164619576
bronze star purple heart,1136.88,4.72,1139.24,0.6369,0.0,0.8,-0.24171275689126911,-0.15371147881999164,-0.15608905403485865
try and buy a cup of coffee with them,1139.12,5.679,1141.9595,0.0,0.0,0.7,-0.23406399406120157,-0.1537184824000277,-0.1523146824045065
came back to resume his studies at night,1141.6,4.079,1143.6395,0.0,0.0,0.6,-0.22959141947342782,-0.15372008355611166,-0.1499926958747962
why i ask myself would a man with such,1145.679,3.681,1147.5195,0.0,0.0,0.3,-0.21997543580893744,-0.1537157492016093,-0.14467397859504655
training want to take a job outside his,1147.679,3.12,1149.239,0.0772,0.0,0.4,-0.21602314821449617,-0.15371021294069045,-0.1423426803112505
line to set up a touch for over a,1149.36,4.0,1151.36,0.0,0.0,0.8,-0.21140133478213471,-0.153700297966215,-0.13949439487600934
million dollars that's why,1150.799,4.161,1152.8795,0.0,0.0,0.2,-0.20825836056928396,-0.15369108621592978,-0.13747505927193251
i got the job through the probation,1153.36,4.08,1155.4,0.0,0.0,0.8,-0.20334611348359752,-0.1536718972960009,-0.13416999431071822
officer you can ask him,1154.96,3.839,1156.8795,0.0,0.0,0.4,-0.20063344887630627,-0.15365834779267112,-0.13225873268998675
mr collins do i ever give you any,1157.44,3.76,1159.3200000000002,0.0,0.0,-0.7,-0.19642671316001545,-0.15363227530218557,-0.12915795603727048
trouble when i work for you no joe,1158.799,3.841,1160.7195,-0.5994,-0.2,-0.7,-0.19416110680468832,-0.15361522085007884,-0.12741151355961616
not at all,1161.2,3.599,1162.9995,0.0,0.0,-1.0,-0.19069238925164603,-0.15358413095092413,-0.12462028765950317
but i'm afraid i've got to let you go,1162.64,3.039,1164.1595000000002,0.0,-0.5756384818675163,-0.7,-0.18903079822151034,-0.15356673257167183,-0.123227575543689
nothing personally you understand it's,1165.679,2.961,1167.1595,0.0,0.0,0.2,-0.18504573418165438,-0.15351675815443008,-0.1197184627693692
well we sell to a lot of very,1168.64,4.0,1170.64,0.2732,0.2,0.6,-0.18096385326399314,-0.1534497066644773,-0.11583008204429648
conservative people,1170.88,3.76,1172.7600000000002,0.0,0.0,0.3,-0.17874911460139073,-0.1534040447956872,-0.1135658110327862
you know how it is yeah i know how it is,1172.64,4.32,1174.8000000000002,0.296,0.0,0.4,-0.17680351372012235,-0.15335663249405465,-0.11146209799560158
uh sergeant see that mr collins gets,1174.64,4.56,1176.92,0.0,0.0,0.2,-0.17496715739765964,-0.15330372708062995,-0.10935279980861365
back uh i'll go along with them some,1176.96,5.2,1179.56,0.0,0.0,0.2,-0.1729334936270553,-0.15323262995742926,-0.10683395164692505
questions i want to ask,1179.2,2.96,1180.68,0.0772,0.0,0.7,-0.1721522891191458,-0.1532007091822412,-0.10580097090733429
all right ralph you want it the hard way,1190.24,3.84,1192.16,-0.0258,-0.0029761904761904,0.3,-0.16665602477549726,-0.15281216647593485,-0.09639084598070335
i can fix that too you've got 20 years,1192.16,3.68,1194.0,0.0,0.0,0.7,-0.16615393367141168,-0.15273934175084297,-0.09507486503420437
staring you right in the face what do,1194.08,4.959,1196.5594999999998,0.0,0.2857142857142857,0.5,-0.16560600845079,-0.15263311549466385,-0.09332892707487299
you want me to say that i did it,1195.84,5.36,1198.52,0.0772,0.0,0.4,-0.1652973245656181,-0.15254784940661148,-0.09205702797112435
