text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
it doesn't matter,211.2,4.16,213.28,-0.0191,0.0,0.2,-0.02268122982123446,-0.017403846482150213,0.0034247742538167343
i like party crashers he's not a party,212.799,4.481,215.0395,0.4482,0.0,0.4,-0.022624667007076955,-0.01702153302017691,0.003299789948155194
crasher i brought him,215.36,3.76,217.24,0.0,0.0,0.4,-0.022557900039869287,-0.01653180936093151,0.0031459660374038396
oh mr harper i wouldn't mind being,217.28,3.44,219.0,0.0,0.0,0.4,-0.022507658856462043,-0.016131129138347935,0.003024793432987721
followed by a cop,219.12,3.28,220.76,0.0,0.0,-0.7,-0.022460210790589775,-0.015722706218391114,0.002905156818581219
i hate low underhanded people like,220.72,3.599,222.5195,-0.5106,-0.4,-0.8,-0.02241555370151096,-0.01530688842307735,0.0027869826474640853
policemen who is he putting after you,222.4,3.199,223.9995,0.0,0.0,-0.7,-0.022380130317252205,-0.014951476457615274,0.0026886082644020926
because i'm a marked woman,224.319,3.28,225.959,0.0,0.1,-0.7,-0.02233622279865959,-0.014473221675456567,0.002559691873019857
no i'm liable to blow up the panama,225.599,3.121,227.1595,-0.296,0.05,0.6,-0.022310999238419324,-0.014176008087994586,0.002481401487851105
canal any minute now,227.599,3.2,229.199,0.0,0.0,0.4,-0.022271052929807335,-0.013663989861584104,0.0023494872860674214
you want some ivs in it no thank you,228.72,3.519,230.4795,-0.2047,0.0,-0.7,-0.022247833341850178,-0.013338092596116919,0.0022673042968564972
it's not for coming for a lovely girl,230.799,3.201,232.3995,0.5859,0.5,0.6,-0.022215692886756025,-0.012843264156412472,0.0021448968103287462
like you'd be worried about policeman,232.239,4.481,234.4795,0.0772,0.0,0.2,-0.022184476941677505,-0.012299148526884695,0.00201325377684627
you won't be tomorrow oh really we sail,234.0,3.519,235.7595,0.0,0.2,0.4,-0.022167119518937448,-0.011960304846634419,0.0019326673135647977
really we just sail away show me your,237.519,4.161,239.5995,0.0,0.2,0.7,-0.022123452837380944,-0.010926462376763976,0.0016923863371923688
fish and i'll show your life what this,240.08,3.92,242.04,0.0,0.0,0.4,-0.02210220246159541,-0.010256720941197887,0.0015404502440343713
party needs is a little gland treatment,241.68,3.839,243.5995,0.4019,-0.1875,0.3,-0.02209124782442331,-0.009823929364421261,0.0014435168164321959
we better start breaking up on this so i,244.0,3.2,245.6,0.4404,0.5,-0.7,-0.022080172907580606,-0.009263546156413732,0.0013192095386111821
have to be on board at nine,245.519,3.28,247.159,0.0,0.0,0.5,-0.02207384968863005,-0.008822979009086355,0.0012222724090297206
one week in havana and this whole thing,247.2,3.28,248.84,0.0,0.2,0.2,-0.022069283812272817,-0.008344348492215992,0.0011175934859040297
about your father will have blown over,248.799,4.08,250.839,0.0,0.0,-0.7,-0.02206687911047694,-0.007770598925985986,0.0009927754969034966
do you love me commodore you're a very,250.48,3.679,252.3195,0.6369,0.35,0.4,-0.022067204659390785,-0.007342650390274027,0.0009000101228837294
beautiful woman,252.879,2.801,254.2795,0.5994,0.8421430399221703,0.7,-0.02207037697160999,-0.006772404878162596,0.0007766579142285757
i'd have another drink to appreciate,254.159,3.121,255.7195,0.4019,0.0,0.8,-0.022074687430075967,-0.006350933791993576,0.000685559982595548
that where are you going,255.68,3.92,257.64,0.0,0.0,0.3,-0.02208303076796756,-0.005785750481467225,0.0005633302424801045
fishing this time of night you're um how,257.28,3.359,258.9595,0.0,0.0,0.4,-0.02209047301774119,-0.0053955377982452596,0.0004787992361561964
about you still watching,259.6,2.879,261.03950000000003,0.0,0.0,-0.7,-0.02210501609031582,-0.004777548792919281,0.00034451282475128284
us there's no fish day or night you know,260.639,3.681,262.47950000000003,-0.296,0.0,-0.7,-0.022117088923161894,-0.004347820457800515,0.00025072277428354363
something i like you,262.479,3.601,264.2795,0.3612,0.0,0.7,-0.022134472643549532,-0.0038087025436600794,0.00013243739972123355
well i'll see you on board a little nine,264.32,4.319,266.4795,0.2732,-0.1875,0.3,-0.022159157744642013,-0.003147161526440846,-1.3871173582576633e-05
o'clock oh i i have to think that over,266.08,4.0,268.08,0.0,0.0,0.2,-0.022179477749401228,-0.0026643181436819463,-0.00012162305673011579
well you don't have to back we'll pick,268.639,3.441,270.3595,0.2732,0.0,0.4,-0.022211828467846965,-0.001974721770068644,-0.0002771719256092313
up some things in havana i think i'll,270.08,3.52,271.84,0.0,0.0,0.5,-0.022234972900028554,-0.0015258457751648438,-0.00037960776764746785
have to leave him here to dry out all,272.08,3.679,273.9195,-0.0516,-0.0666666666666666,-0.7,-0.02227029915050432,-0.0008943381527296641,-0.0005255039070193009
this i'm very sorry you all have to go,273.6,3.36,275.28000000000003,-0.1513,-0.65,-0.7,-0.022295182317095673,-0.00048069461277471925,-0.0006223049965237981
it has been a perfectly,275.759,8.081,279.7995,0.6369,0.8421430399221703,0.4,-0.022387806503790797,0.0008946722020335199,-0.0009522263552010843
hideous party good night,276.96,6.88,280.4,0.6808,0.7,0.4,-0.022401257325261825,0.0010774227785484022,-0.000997094213447191
there's one more drink left to peace,296.4,4.239,298.5195,0.5423,0.25,0.4,-0.02292985030315133,0.006537467191581566,-0.0024905225053137563
shame about the ice,298.72,5.039,301.2395,-0.4767,0.0,-0.7,-0.02302917247196782,0.0073395355147620744,-0.002742006799865802
what is gone who's gone,300.639,11.201,306.2395,0.0,0.0,-0.7,-0.02322491065792315,0.008794994639436289,-0.003226144710526531
the ice why do you like that song,303.759,8.081,307.7995,0.3612,0.0,0.3,-0.023289428201314064,0.009243415144861423,-0.0033832992155394138
because it's a lot of,314.08,3.28,315.72,0.0,0.0,0.3,-0.02364181402728932,0.011470858080412255,-0.004229550611638565
it's nothing like a love song give you a,319.039,4.481,321.2795,-0.6681,0.5,-0.7,-0.023913426201647422,0.012977251384058914,-0.004875474263005784
good laugh,322.16,4.0,324.16,0.7579,0.5,0.7,-0.024061851555917654,0.013736451223828217,-0.005228287809491525
that's right,323.52,2.64,324.84,0.0,0.2857142857142857,0.6,-0.02409764714302183,0.01391340047905877,-0.005313455888328095
it's stuffy in here might be,328.4,6.96,331.88,0.0,0.0,-0.6,-0.02448497069842394,0.01569024760276288,-0.006239266119266168
what about,332.8,2.56,334.08,0.0,0.0,0.2,-0.024612179277749523,0.016223494721466825,-0.006545724531120525
we have a picnic,337.52,5.6,340.32,0.0,0.0,0.7,-0.024988614327320816,0.017673236613619237,-0.007462030425655289
it gets too stuffy in here for a picnic,346.72,6.56,350.0,0.0,0.0,-0.7,-0.025617060078412447,0.019719092405644175,-0.009030364836864417
want to finish that,351.919,4.241,354.0395,0.0772,0.0,0.6,-0.025894823799903214,0.02049206436161429,-0.009741276202093328
shame to leave it,353.28,2.88,354.72,-0.5106,0.0,-0.7,-0.02594249482867864,0.020617275836244023,-0.00986445961789401
you're quite a boy,359.6,8.24,363.72,0.0,0.0,0.7,-0.026596274461348494,0.022129167571314785,-0.011590367118482261
my car is outside naturally,374.0,4.479,376.2395,0.0,0.05,0.5,-0.027575138209872438,0.023744890629112114,-0.014309889907627068
i want to go for a ride very much,378.639,4.241,380.7595,0.0772,0.26,0.8,-0.027947504266637394,0.024175825483353286,-0.015388738233717598
what about your guests they'll crawl out,384.639,6.801,388.0395,0.0,0.0,-0.7,-0.028567469830142286,0.024698705120132752,-0.017232073670430215
under their own steam i i'm going to,388.08,5.44,390.8,0.0,0.6,0.7,-0.028808901915361857,0.02484308059200109,-0.017963588073312768
that that's understood,393.52,3.2,395.12,0.0,0.0,0.5,-0.029193538404669324,0.025010999525217858,-0.019142562442232346
don't you need a coat you'll do,400.56,9.28,405.2,0.0,0.0,0.4,-0.03012224636553411,0.025135755141426203,-0.022046118934252498
wait a minute let me put this on you,417.12,6.72,420.48,0.0,0.0,0.2,-0.031608326518684546,0.024650119033230316,-0.02681022793546219
might catch cold,419.28,4.56,421.56,0.0,-0.6,0.4,-0.03171672657617462,0.02458657863494235,-0.02716167811021957
oh you're not scared of anything not too,447.84,5.04,450.36,0.3412,0.0,0.4,-0.03475403299673992,0.02159829244424176,-0.037099423271294465
this fog gets me get your hair in your,455.84,5.28,458.48,0.0,0.0,0.2,-0.03565644131566457,0.020342834825931907,-0.040054086504362756
what does the speedometer say,465.759,7.601,469.5595,0.0,0.0,0.3,-0.03691592432876732,0.01837070291968518,-0.04415431716049806
i want to make it 80 and wipe that grin,477.28,4.72,479.64,0.5267,0.0,-0.7,-0.0380873382000782,0.016337321454713616,-0.04792941585624764
off your face,479.84,14.0,486.84,0.0,0.0,0.7,-0.03893733413591226,0.014757244697961061,-0.05063805290992409
i don't like gentlemen who grin at me,482.0,11.84,487.92,0.2477,0.0,-0.7,-0.03906571791990469,0.014511597750927658,-0.051044591749042315
a cop what a policeman is chasing us,497.52,10.32,502.68,0.0,0.0,-0.7,-0.04084104114313663,0.01094653533093925,-0.056586027577630475
look they make me sick,502.319,5.521,505.0795,-0.5106,-0.7142857142857143,-0.8,-0.04113297334707779,0.01033285361044492,-0.057481394467469075
he wants to talk to you,510.24,3.2,511.84,0.0,0.2,0.7,-0.04195982358259906,0.008557434009754976,-0.05999003434823873
drunk and driving my second offense now,514.719,5.601,517.5195000000001,-0.5267,-0.25,-0.8,-0.04265895247457314,0.007016451358526327,-0.062077467113016066
i go to jail oh,518.24,16.4,526.44,0.0,-0.1,-0.7,-0.043764090076542556,0.004514188249140984,-0.06530825903619084
family jail who cares,520.32,17.84,529.24,0.4588,-0.1,-0.7,-0.0441124996301774,0.003710022319360663,-0.0663080781446517
having a time for yourself aren't you,534.64,3.52,536.4,0.0,0.0,0.3,-0.045006151841103965,0.0016173893931369335,-0.06882850253405787
people like you are being bet drunk huh,538.88,5.04,541.4,0.0258,-0.5,-0.7,-0.045632127509114884,0.00012815437009069649,-0.07055412622876144
just a minute officer no arguments,542.32,2.079,543.3595,0.3089,0.0,0.4,-0.04587779232928133,-0.0004610951689720936,-0.07122192230689614
you ain't got a leg to stand on,544.399,5.44,547.119,0.0,0.0,-0.7,-0.04634956740959202,-0.0015997230975742498,-0.07248889724072842
sorry but you didn't speak up that's all,554.88,3.36,556.56,-0.0387,-0.5,-0.7,-0.04753603594215143,-0.004499724894945204,-0.07558056800814536
sure you can handle it no trouble well,558.24,5.599,561.0395,0.4106,0.3,0.7,-0.048099361748709164,-0.005892369330757272,-0.07699815933056231
you ought to know,560.72,3.119,562.2795,0.0,0.0,-0.7,-0.04825529527665212,-0.006279415610943244,-0.07738454409190645
where's the ticket he didn't give me a,569.519,5.921,572.4795,0.0,0.0,0.3,-0.04953708180682798,-0.009482339673514563,-0.08045646381070237
but what's your name,575.44,6.079,578.4795,0.0,0.0,0.2,-0.05028958224175333,-0.011376741244286594,-0.08216824517927235
devlin well you showed that cup,578.72,4.16,580.8000000000001,0.2732,0.0,0.4,-0.05058015765568554,-0.012110265426122823,-0.0828099690759589
he saluted you did he i saw him,582.88,7.2,586.48,0.0,0.0,0.2,-0.05129006348365652,-0.013905669991806067,-0.08433047657981707
why are you double crossing buzzard,587.36,4.56,589.64,0.0,0.0,-0.8,-0.05168404383399017,-0.014903438733049479,-0.0851442775024215
you're a cop,590.08,4.08,592.12,0.0,0.0,0.2,-0.05199268939572894,-0.01568542970835699,-0.0857662601429166
all right we like you later get away,591.92,3.039,593.4395,0.3612,0.1428571428571428,0.3,-0.05215669221336431,-0.01610099438742551,-0.08609106972618866
from my car,594.16,2.0,595.16,0.0,0.0,0.3,-0.05237029993085842,-0.016642234319470407,-0.08650809254277533
get out of my car i'm gonna take you,594.959,4.401,597.1595,0.0,0.0,-0.7,-0.05261819450535777,-0.017270242267191722,-0.08698335481931677
home you're not gonna take me home at,596.16,3.2,597.76,0.0,0.0,-0.7,-0.052692566551055246,-0.017458616372802823,-0.08712409162346257
get out of my car a federal cop crashing,609.839,4.0,611.839,0.0,0.0,0.4,-0.05442455098778339,-0.021832921501590885,-0.09014605619991979
just like that buzzer with the glasses,613.839,3.361,615.5195000000001,0.3612,0.0,-0.7,-0.05487309158096585,-0.022959107226584258,-0.09084356318072061
leave me alone,615.839,5.921,618.7995000000001,-0.296,0.0,-0.7,-0.05527113368872734,-0.02395509538383502,-0.09143099662853181
to trailing me to get something on me oh,617.2,8.72,621.5600000000001,0.0,0.0,0.4,-0.05560482653090536,-0.02478720944235315,-0.09189980013829101
oh i'm gonna calm down,621.76,4.16,623.84,0.3182,0.0722222222222222,-0.7,-0.05587949380287838,-0.02546994438990942,-0.09226899387718712
good now move over,626.399,4.5,628.649,0.4404,0.7,0.7,-0.05645588203426867,-0.02689539636904985,-0.09299297409370284
i'm oh gonna leave,631.6,16.239,639.7195,-0.0516,0.0,0.6,-0.0577661653063939,-0.030091059261533888,-0.0943649787183696
you'd better drink that,654.24,7.599,658.0395,0.4404,0.5,-0.7,-0.05987556262652824,-0.03505551972747223,-0.09566140477086563
go on drink it,672.959,2.88,674.399,0.0,0.0,0.6,-0.06168568207748755,-0.03906126806076376,-0.09569179723536676
oh oh finish it,681.44,8.399,685.6395,0.0,0.0,0.7,-0.06288289966218472,-0.04153912792675959,-0.09506674371297444
feel better,714.16,6.88,717.6,0.4404,0.5,0.7,-0.0660437286414305,-0.04740882774114663,-0.09135154471861692
what do you care how i feel,717.44,3.6,719.24,0.4939,0.0,-0.7,-0.06619512215892102,-0.047666339994039054,-0.0911190523784781
you you cop,722.16,4.56,724.4399999999999,0.0,0.0,0.2,-0.06666757081843142,-0.048456457025317944,-0.09037468921244392
what's this all about huh,741.839,7.12,745.399,0.0,0.0,0.5,-0.06844824837537637,-0.05125435132139293,-0.08748252435164042
what's your angle one angle what last,745.839,3.601,747.6395000000001,0.0,0.0,0.2,-0.06862623539349605,-0.05151871522045733,-0.08720480040129124
just wanted to be friends friends yeah,749.44,5.68,752.2800000000001,0.8126,0.0,0.4,-0.06898689123890464,-0.052046094121205255,-0.08666166788572738
you could frame me huh no i got a job,753.04,3.84,754.9599999999999,-0.296,0.0,0.6,-0.0691901873172031,-0.05233852208124939,-0.08637040431076183
for you well,755.12,5.04,757.64,0.2732,0.0,0.7,-0.0693897653938543,-0.052622245221123236,-0.08609761137057348
don't tell me there's only,756.88,3.28,758.52,0.0,0.0,-0.7,-0.06945447901134041,-0.05271353525320124,-0.0860123465891014
oh there's only one,760.72,7.52,764.48,0.0,0.0,0.2,-0.06988193166392959,-0.05330795644088835,-0.08549651810127881
job that you coppers would want me for,764.079,4.161,766.1595,0.0772,0.0,0.3,-0.06999892742288907,-0.05346809492370575,-0.08537213234794558
or you can forget it mister devlin what,768.56,7.519,772.3195,-0.2263,0.0,-0.7,-0.07041472883573074,-0.05402859164566832,-0.08500442220408314
devlin i am no stool pigeon mr devil,772.079,5.681,774.9195,-0.765,0.0,0.7,-0.07058384663722927,-0.054252812048748406,-0.08489437813509709
my department authorized me to engage,776.079,3.281,777.7194999999999,0.34,0.0,0.6,-0.07076165909250563,-0.054486308811795295,-0.08480835827772948
you to do some work for us there's a job,777.76,2.56,779.04,0.0,0.0,0.2,-0.07084394798330687,-0.05459360690617482,-0.08478000754421358
oh go away the whole thing bores me some,780.32,3.199,781.9195000000001,-0.3182,0.2,-0.7,-0.07101986407512392,-0.05482142416187851,-0.0847465557220691
german gentry who are paying your father,783.519,3.601,785.3195000000001,0.0,0.0,0.6,-0.07122128575310917,-0.055079762637337625,-0.08475947181239694
are working in rio,785.76,3.92,787.72,0.0,0.0,0.7,-0.07135933784154994,-0.05525536405788504,-0.08480451038730545
every of the ig farben industries i tell,787.12,3.12,788.68,0.0,0.0,0.2,-0.07141357428652823,-0.05532404468783694,-0.08483115751494526
you i'm not,789.68,2.719,791.0395,0.0,0.0,-0.7,-0.07154449552114941,-0.055489155804436384,-0.08491826001931234
interested barbin has men in south,790.24,4.08,792.28,0.4019,0.25,0.5,-0.0716119599514211,-0.05557388353172128,-0.08497666718138007
america planted there before the war,792.399,3.361,794.0795,-0.5994,0.0,0.2,-0.07170813793303957,-0.05569428375257637,-0.08507726923688146
they're cooperating with the brazilian,794.32,3.28,795.96,0.0,0.0,0.7,-0.0718064952695008,-0.0558169755839823,-0.08520297107257283
government to smoke them out,795.76,3.44,797.48,0.0,0.0,-0.7,-0.07188437947690594,-0.05591384585504484,-0.08532032627064451
my chief thinks that the daughter of a,797.6,3.52,799.36,0.0,0.0,0.2,-0.07197869462290908,-0.05603085778177624,-0.08548543949780965
uh of a traitor,799.2,3.439,800.9195000000001,0.0,0.0,0.2,-0.07205522812812026,-0.05612560580896977,-0.08563953896420826
well he thinks it might be valuable in,801.12,4.32,803.28,0.6369,0.0,-0.7,-0.07216810989027476,-0.05626509423519245,-0.08590311725024975
the work they might sell to trust you,802.639,4.241,804.7595,0.5106,0.0,0.2,-0.07223702948306433,-0.056350152498226204,-0.08608738354030557
and you could make up a little for your,805.44,4.72,807.8000000000001,0.0,-0.1875,0.4,-0.0723741924091431,-0.056519346818696345,-0.08651353662191869
daddy's peculiarities why should i,806.88,6.48,810.12,0.0258,0.0,-0.7,-0.07247476711813033,-0.05664348455272167,-0.0868828835366744
patriotism that word gives me pain,810.16,5.76,813.04,-0.5106,0.0,-0.7,-0.0725962706589371,-0.05679378686846021,-0.08740392481501348
no thank you i don't go for patriotism,813.36,3.68,815.2,-0.2755,0.0,-0.7,-0.07268246974519389,-0.056900816063911494,-0.0878308031777354
or patriots but i can dispute that with,817.04,4.72,819.4,-0.5499,0.0,0.7,-0.07284101054079575,-0.05709914260336524,-0.08876531148926871
you waving the flag with one hand and,819.44,3.839,821.3595,0.4939,0.0,0.2,-0.07291083552662488,-0.05718738143554716,-0.08924994872788386
picking pockets was the other that's,821.76,3.199,823.3595,0.0,-0.125,-0.7,-0.07297935764893726,-0.057274714066541166,-0.0897774472295926
your patriotism,823.279,4.881,825.7195,0.0,0.0,0.8,-0.07305661696421864,-0.05737430463202265,-0.09044350616152955
well you can have it we've had your,824.959,5.361,827.6395,0.2732,0.0,-0.7,-0.07311657671302102,-0.05745263031840733,-0.09102095473983332
bungalow wired for three months,828.16,3.84,830.0799999999999,0.0,0.0,0.3,-0.07318901020853694,-0.05754879057745324,-0.09180203660535896
conversation between john hubermann and,830.32,4.0,832.32,0.0,0.0,0.4,-0.07325173735014377,-0.05763379276906975,-0.09256633615313045
dalton alicia 6 30 p.m january the 9th,832.0,5.199,834.5995,0.0,0.0,0.2,-0.07331184864754633,-0.05771718650273581,-0.09339170773971797
1946 at miami beach florida,834.32,4.4,836.5200000000001,0.0,0.0,0.7,-0.07335955593467378,-0.05778508169171115,-0.09412510113556315
some of the evidence that wasn't used at,837.199,3.44,838.919,0.0,0.0,0.2,-0.07341534629161267,-0.05786694483436165,-0.09509103597068419
the trial i don't want to hear that,838.72,5.359,841.3995,-0.0572,0.0,-0.7,-0.07346855322300519,-0.05794825320209906,-0.09614915158161208
relax hardboard and listen,840.639,6.0,843.639,0.4404,0.0,0.4,-0.07351264603128224,-0.05801884717985519,-0.09715738957351087
there's for us both of us the wind of,844.079,4.161,846.1595,0.0,0.0,0.4,-0.07355776760629054,-0.05809519114458862,-0.09835262774504258
money in it,846.639,3.2,848.239,0.0,0.0,-0.7,-0.07359141558947048,-0.05815569221358298,-0.09938504911266603
i told you before christmas i wouldn't,848.24,3.36,849.92,0.0,0.0,0.3,-0.07361626223139538,-0.058202941998899464,-0.10024874457093555
do it you don't use your judgment,849.839,3.921,851.7995000000001,0.0,0.0,0.3,-0.0736415628332098,-0.05825400264330312,-0.10124384623927295
you can have anything you want the work,851.6,4.4,853.8000000000001,0.0772,0.0,0.3,-0.073665628485938,-0.058306282939512837,-0.10233552014212831
is easy why not listen father this is,853.76,4.24,855.88,0.4404,0.4333333333333333,0.6,-0.07368753407091765,-0.05835836106760211,-0.10350423546525904
not your country is it,856.0,4.8,858.4,0.0,0.0,-0.7,-0.0737098398510961,-0.05841831333937985,-0.10496329150343195
my mother was born here we have america,858.0,4.8,860.4,0.0,0.0,0.7,-0.07372425892559605,-0.05846342155752405,-0.10615266553352531
citizenship where's your judgment,860.8,3.68,862.64,0.0,0.0,0.4,-0.07373697718049141,-0.05851132056256162,-0.10751534892102224
and your feelings you're german you've,862.8,3.2,864.4,0.0,0.0,0.2,-0.07374443935208569,-0.0585469959806385,-0.10860712171592436
got to listen to me you don't know what,864.48,2.4,865.6800000000001,0.0,0.0,-0.7,-0.0737484736706661,-0.05857185095965756,-0.1094120296975127
we stand for,866.0,3.6,867.8,0.0,0.0,0.8,-0.07375258670037994,-0.058610982531337556,-0.11076394463982214
i know what you stand for you and your,866.88,3.28,868.52,0.0,0.0,-0.9,-0.07375325734529813,-0.0586236921875942,-0.1112281002803635
swine i've hated you ever since i found,870.16,4.32,872.3199999999999,-0.6369,-0.7425130973594822,0.5,-0.07375073045117907,-0.05868585364656826,-0.11371567432500278
out my daughter don't talk to me like,872.959,2.961,874.4395,0.3612,0.0,-0.7,-0.07374491448744148,-0.05871690191061107,-0.11512769853104302
that stay on your side of the table,874.48,3.76,876.36,0.0,0.0,0.4,-0.07373693756901659,-0.058742771676494866,-0.11642005620679577
alicia put your voice down,875.92,5.44,878.64,0.0,-0.1555555555555555,-0.7,-0.07372414398233877,-0.058770667525591826,-0.11796800470941883
i hate you all and i love this country,878.24,5.839,881.1595,0.128,-0.15,-0.8,-0.0737058343280898,-0.058797907013549026,-0.11969278531741133
do you understand that,881.36,5.36,884.04,0.0,0.0,0.2,-0.07367956987724576,-0.05882439105308618,-0.12167853936021385
it i'll see you all hang before i raise,884.079,5.041,886.5994999999999,0.0,0.0,-0.7,-0.07365149287309815,-0.05884371226694674,-0.12345125546149813
a finger against it,886.72,5.52,889.48,0.0,0.0,-0.7,-0.07361459943493096,-0.05886066811991244,-0.12545071536171362
now go around and get out of here,889.12,6.0,892.12,0.0,0.0,-0.8,-0.07357589639415432,-0.05887171046912337,-0.12728294720014446
i'll turn you in don't ever come near,892.24,4.399,894.4395,0.0,0.1,-0.7,-0.07353805902943428,-0.05887782825725879,-0.12888914774776172
and you'll speak to me again about your,895.12,4.719,897.4795,0.0,0.0,0.4,-0.07348307830340184,-0.058880721390484315,-0.13098431817091138
rotten schemes,896.639,3.2,898.239,-0.5106,0.0,-0.8,-0.07346839274362484,-0.05888052986035021,-0.1315053427106359
well that doesn't prove much i didn't,904.16,4.56,906.44,0.2732,0.2,-0.7,-0.07328590418705555,-0.05885484746235237,-0.13703666367375664
turn him in,907.199,4.64,909.519,0.0,0.0,-0.7,-0.07320621125031151,-0.05883388767329382,-0.13905300586734523
