text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
J One watch One initial bro s two,281.479,8.761,285.8595,0.0,0.0,0.2,0.16428680706874596,-0.03301593994439643,0.1403130410706378
bracelets one leus two rings,285.16,5.08,287.70000000000005,0.0,0.0,0.4,0.1635502534858225,-0.03327989619787643,0.13892231572693042
so if you do if you don't,296.639,4.921,299.09950000000003,0.0,0.0,0.2,0.15872842015933206,-0.035054975522443424,0.13041861456613246
Maron I'll sign that receipt right away,310.52,4.0,312.52,0.0,0.2857142857142857,0.7,0.1525058493269965,-0.037440090322431716,0.1209893967791311
you'll check the list first it's laid,313.0,2.84,314.42,0.0,0.25,0.4,0.1515796042163472,-0.037802334403553677,0.11973504215381053
down in the,314.52,5.28,317.16,0.0,-0.1555555555555555,-0.5,0.15022479453796297,-0.03833509593439122,0.11797009735926871
regulations I'm saying goodbye to,315.84,3.96,317.82,0.0,0.0,-0.7,0.149895125111199,-0.03846523634444472,0.11755317929823611
regulations,328.479,3.0,329.979,0.0,0.0,-0.4,0.1435980597922944,-0.04098471300180676,0.11053563749996641
my but it's nice to feel smart,336.8,5.56,339.58,0.8047,0.4071428571428571,0.6,0.13834053493299928,-0.04313013790586502,0.10606234284866808
again do until you see people in their,340.199,3.44,341.91900000000004,0.0,0.0,0.4,0.13702365588674584,-0.04367259049433967,0.10514102288778536
own clothes you realize what you've been,342.36,4.16,344.44,0.0,0.6,0.2,0.13558904915741246,-0.04426564930681882,0.10422868991667622
mixing with in this,343.639,2.881,345.0795,0.0,0.0,0.2,0.1352226508386654,-0.04441745765003801,0.1040109720578552
place can I help Monica just a,346.6,4.76,348.98,0.4019,0.0,0.4,0.1329665141281858,-0.04535516526501429,0.10280103354365283
moment we all came in here at different,352.6,4.36,354.78000000000003,0.0,0.0,0.3,0.12954559062674978,-0.046786040213563064,0.10135384622889401
times why do we have to go out at the,355.039,3.761,356.9195,0.0,0.0,-0.7,0.12826435896804878,-0.0473245648707191,0.10091836160139021
same time because all your sentences,356.96,4.519,359.2195,0.0516,0.0,-0.5,0.12687572147456624,-0.04790975675773045,0.10050521495484306
happen to end,358.8,2.679,360.1395,0.0,0.0,0.2,0.12631704001725141,-0.048145626895995663,0.10035529030081199
today ly I'd hardly have known,366.52,5.76,369.4,0.5574,-0.2916666666666667,0.7,0.12059446082660383,-0.050575042545544326,0.09928787917164572
you nice bit of,369.8,7.119,373.3595,0.4215,0.6,0.2,0.1180949829242257,-0.051643258453714196,0.09904760167407684
stuff those real pearls yes it's small,372.28,6.68,375.62,0.4019,-0.0249999999999999,0.6,0.11665454257353013,-0.05226067973801217,0.09895991142994567
aren't they well you can't blow up,376.919,4.201,379.0195,-0.2057,0.0,0.2,0.1144704412662916,-0.053199268186075004,0.09888847283211434
pearls like balloons well that's what I,378.96,4.0,380.96,0.5574,0.0,-0.7,0.11321433767649455,-0.053740328684523185,0.09887714284578998
mean they must have cost a packet of,381.12,3.24,382.74,0.0,-0.3125,0.3,0.11205628116786107,-0.054239947534905984,0.09888371496842743
money but nobody would hardly know you,382.96,3.32,384.62,0.0,-0.2916666666666667,-0.7,0.1108272109277189,-0.05477101252489648,0.09890676662234668
was wearing any I'm sorry you don't,384.36,3.92,386.32,-0.0772,-0.5,-0.7,0.10971065236496202,-0.05525416653208666,0.09894057696443757
approve well I've got a thing about,386.28,4.24,388.4,0.2732,0.0,0.7,0.10833797544119084,-0.05584904147818128,0.09899694401652445
jewelry especially,388.28,4.319,390.4395,0.0,0.0,0.7,0.10698519506749153,-0.0564362329179535,0.09906631750793739
earrings what about our money from the,390.52,4.04,392.54,0.0,0.0,0.4,0.10558505162898683,-0.0570449368787625,0.09915023555747557
discharged prisoners Aid Society one,392.599,4.72,394.959,-0.5106,0.0,0.2,0.10396414876209863,-0.05775079097485216,0.09925973322641869
thing at a time nothing for you mden,394.56,7.56,398.34,0.0,0.0,-0.7,0.10168395295220181,-0.058745809411457364,0.09942973801476762
thanks independent eh you object take,397.319,8.121,401.3795,0.4404,0.1,0.4,0.09961999227541984,-0.05964846714826716,0.09959266289405289
anything that's going that's my,402.12,3.32,403.78,0.0,0.0,0.2,0.09798087981188328,-0.06036662244491592,0.09972355578199556
motto right lead,408.96,3.84,410.88,0.0,0.2857142857142857,0.4,0.0930886660168207,-0.06251657441190393,0.10008888194467425
wait there the day discharges I know I,420.199,5.4,422.899,0.0,0.0,0.2,0.08467188838312234,-0.06623625815384812,0.10043839800784914
know no need to be so regimental about,423.639,5.041,426.1595,-0.296,0.0,0.3,0.0823627564137247,-0.06726094679814193,0.10043104099175687
it you got the list three Jarvis quam,425.599,5.521,428.3595,0.0,0.0,0.4,0.08079910711195953,-0.06795578057546563,0.100393657401169
maren I hand them over to you officially,428.68,5.799,431.5795,0.4939,0.0,0.4,0.07850285958910044,-0.06897750993493054,0.10029119112134073
anyone would think me was registered,431.12,3.359,432.7995,0.0,0.0,0.2,0.07763059521998524,-0.06936604046953442,0.10023775766056314
letters I am looking forward to tonight,434.639,4.721,436.9995,0.0,0.0,0.3,0.07461884153114474,-0.07070924139549416,0.09999355133277249
aren't you Stella what are you talking,437.319,4.401,439.5195,0.0,0.0,0.7,0.0728056037559013,-0.07151914152095397,0.09980298701885315
about well you know as well as I do,439.36,5.16,441.94,0.4939,0.0,0.2,0.0710599315928614,-0.07229969995333342,0.09958948437368888
going to the Monte Cristo some people,441.72,4.759,444.0995,0.0,0.0,-0.7,0.06949937971808837,-0.07299816054989092,0.0993742181811958
don't get asked sorry Stella would you,444.52,4.88,446.96,0.0572,-0.5,0.3,0.06742806485787461,-0.07392618401928497,0.09905371188077598
like to come oh I don't know I can't PR,446.479,4.321,448.6395,0.3612,0.0,0.2,0.06620985758926744,-0.07447248286677395,0.09884705212271555
promise I've got to see what,449.4,3.56,451.18,0.3182,0.0,0.6,0.06436446474601662,-0.07530072432062941,0.09850890781381909
Arrangements my fiance has made quite,450.8,6.32,453.96,0.0,0.0,0.7,0.06234174165291303,-0.07620947707626913,0.09810425349333776
you women easy easy they're only a bit,452.96,6.239,456.0795,0.7003,0.2888888888888889,0.3,0.060797478231483584,-0.07690390307041957,0.09777187675041424
excited after all I'm the first men,457.12,5.519,459.8795,0.34,0.3125,0.8,0.0580248238117406,-0.07815204210826228,0.097125414600743
they've seen since they went,459.199,3.44,460.919,0.0,0.0,0.2,0.05726557507320301,-0.07849411585603558,0.09693747166078538
there you are ladies London the biggest,517.88,6.2,520.98,0.0,0.0,0.7,0.01356661811063831,-0.09834851769986919,0.07936861350689771
city in the world it's all,520.479,3.601,522.2795000000001,0.0,0.0,0.4,0.012640270681137527,-0.09877213762177187,0.07887170439951117
there he is there's,553.68,3.24,555.3,0.0,0.0,0.2,-0.010294133481220196,-0.10928173460950436,0.06520898516693738
she is being met as bad as I am who,569.88,4.0,571.88,-0.5423,-0.6999999999999998,0.4,-0.021241285589027124,-0.11430741057093066,0.05784088391463889
didn't really believe it think he's,572.32,3.759,574.1995000000001,0.0,0.2,0.5,-0.022735390539971007,-0.11499347556037232,0.056796301863338616
going to marry her you know what she is,573.88,4.88,576.32,0.0,0.0,-0.7,-0.024092668147694115,-0.11561671131367257,0.055839528296916546
I know what she,576.079,2.681,577.4195,0.0,0.0,0.4,-0.024793119402670486,-0.11593834159137059,0.055342865271347845
was Bob why have you got your uniform on,580.92,5.76,583.8,0.0,0.0,-0.7,-0.028811852790655103,-0.11778352525114058,0.05245571761460204
I got to go on duty no when you had,583.959,3.601,585.7595,-0.296,0.0,-0.7,-0.030029788898967544,-0.11834266796966555,0.05156825148649295
something to,586.68,4.719,589.0395,0.0,0.0,0.2,-0.03205091916665099,-0.11927033071748147,0.05008283740620241
eat all right then come,587.56,3.839,589.4794999999999,0.0,0.2857142857142857,0.2,-0.032320375804063724,-0.11939395774064018,0.049883591368866775
on she's not going to introduce us I,593.16,5.56,595.9399999999999,0.0,0.0,-0.7,-0.03623165380675285,-0.121185575156473,0.046958480972768536
know her Sal ashamed of him cuz he's in,596.079,7.361,599.7595,-0.4767,0.0,-0.7,-0.03850460808288228,-0.12222273482970138,0.04522944848971382
the s a armor no he's a bus,598.72,4.72,601.08,-0.296,0.0,0.2,-0.039283674454531375,-0.12257725514974428,0.04463172356334819
conductor I wish you had a nice young,604.24,5.52,607.0,0.6705,0.35,0.4,-0.04273407656591207,-0.12413958825762071,0.041952275239558294
man to meet you I don't know any nice,606.839,5.161,609.4195000000001,-0.3252,0.6,-0.7,-0.044124510286003296,-0.12476479386144299,0.04085727991378595
come on look a copper sure to know where,642.32,6.36,645.5,0.3182,0.5,0.4,-0.06354885413866745,-0.1329835381579769,0.02452817198616996
we've come from nonsense anyway we're,646.72,4.28,648.86,-0.4019,0.0,-0.7,-0.06523713706837662,-0.13362666632327933,0.02300692141333682
oh dear I've made you miss never mind,660.16,3.119,661.7194999999999,0.25,0.0,-0.7,-0.07151739869987322,-0.13586249673308357,0.01718263821936453
there'll be another one along in a,662.24,3.32,663.9,0.0,0.0,0.4,-0.07255429016875972,-0.13620430974627912,0.016194658289336205
minute I should be all right when I get,663.279,4.521,665.5395,0.0,0.2857142857142857,0.4,-0.0733286537940194,-0.13645387485027263,0.01545171780176874
to Shepherd's Bush and when I do get,665.56,3.8,667.4599999999999,0.0,0.0,0.4,-0.07423002027866739,-0.13673797110518454,0.014581343372763842
there there'll be somebody waiting for,667.8,3.92,669.76,0.0,0.0,0.4,-0.07530142745528735,-0.13706633011810762,0.013538832740690884
me somebody Very Special Johnny why,669.36,4.479,671.5995,0.4576,0.4642857142857143,-0.7,-0.07615202360426579,-0.13731948968284127,0.012704931403746057
don't you bring him along tonight do you,671.72,5.48,674.46,0.0,0.0,0.7,-0.07746369359745926,-0.13769618132803255,0.011407958771931598
mean it oh it would be a treat for him,673.839,5.321,676.4995,0.4019,-0.3125,0.7,-0.07839074246803818,-0.13795192957257932,0.010483062466718296
I've always wanted to see inside one of,677.2,6.319,680.3595,0.0,0.0,0.3,-0.08012686958733342,-0.13840612633725,0.008732172859916674
them Posh places Johnny and,679.16,4.359,681.3394999999999,0.0,0.0,0.4,-0.08056383611913806,-0.1385151264223048,0.008287557269522927
look what play close,740.04,4.32,742.1999999999999,0.34,0.0,0.4,-0.10487182350263385,-0.13952225660668352,-0.01942125388278038
me he's watching us nonsense I tell he's,744.6,6.0,747.6,-0.4019,0.0,-0.7,-0.10677874311449646,-0.13899066345501662,-0.021891568749213254
watching us isn't even aware why in,748.04,5.239,750.6595,0.0,0.25,-0.7,-0.10784250156008886,-0.13863910446614025,-0.023292227835713507
follow you our experience you'll run Us,750.6,4.56,752.88,0.0,0.0,0.3,-0.10860710349329292,-0.13836075387230448,-0.024309272885221476
in before we know where we are let's,753.279,4.401,755.4795,0.0,0.0,0.4,-0.10949433191963058,-0.1380098011426735,-0.025500438989022736
move down a,755.16,2.52,756.42,0.0,-0.1555555555555555,-0.5,-0.10981325344912252,-0.13787610037796302,-0.02593154603026443
I'm sorry I didn't uh won't you take my,784.88,4.639,787.1995,-0.0772,-0.5,-0.7,-0.1196676875067934,-0.13142626204433555,-0.04008568864844572
seat thank,787.0,2.519,788.2595,0.3612,0.0,0.4,-0.1199877885710367,-0.1311290720073619,-0.040574823548547044
you very kind of you sir it's,795.959,5.44,798.679,0.0,0.78,0.7,-0.12306999892974099,-0.12792636708400945,-0.045389398066950755
be all right,822.76,2.48,824.0,0.0,0.2857142857142857,0.5,-0.1301001881821549,-0.11791284524218591,-0.057142404487786305
now what did I tell you don't youget to,830.16,4.599,832.4594999999999,0.0,0.0,-0.7,-0.1323136397545772,-0.11382470933729925,-0.06108699756868266
bring Johnny tonight now we'll be there,832.72,8.039,836.7395,0.0,0.0,0.7,-0.13340934837562954,-0.11160833469916095,-0.06308638541346136
6:00 on the dot be good be careful dear,834.759,6.0,837.759,0.7269,0.3,0.2,-0.13366801157349847,-0.11106549868428417,-0.06356301204264217
oh this Russia are perfectly,850.36,4.56,852.64,0.6369,0.8756643829807848,0.4,-0.13734505070697836,-0.102475287595837,-0.07053676736257858
maddening do always travel on this line,852.56,4.16,854.64,-0.4939,0.0,-0.7,-0.13782566657372644,-0.10122378881846922,-0.07147648931881954
at this hour of,854.92,3.919,856.8795,0.0,0.0,-0.7,-0.13836016206573087,-0.09979459940400752,-0.07252945186313176
morning terrible people when meets on,856.72,5.28,859.36,-0.4767,-0.7546664180316324,0.2,-0.13894770797036124,-0.09817706023284263,-0.07369660970303582
the Underground yes terrible oh I say,858.839,4.8,861.239,-0.1027,-0.7546664180316324,-0.7,-0.13938969551319516,-0.09692742312413216,-0.07458136495937062
this isn't a habit of man you know after,862.0,4.079,864.0395,0.0,0.0,-0.7,-0.14004358404162542,-0.09502571772890415,-0.07590102923802752
all we did speak in the train a sort of,863.639,4.801,866.0395,0.0,0.0,0.4,-0.14050705506015193,-0.09363867019266031,-0.07684422282185226
introduction you're a very attractive,866.079,4.32,868.2389999999999,0.4927,0.8756643829807848,0.8,-0.14101343280993855,-0.09208523637302302,-0.07788222312555293
girl I'd like to take you out to dinner,868.44,7.0,871.94,0.3612,0.0,0.7,-0.1418577687874017,-0.08940455351526366,-0.07963054770605113
s this evening dinner and a show,870.399,5.041,872.9195,0.0,0.0,0.7,-0.14207963284085495,-0.08868097133259059,-0.08009362226919722
Arie you know the beler and Whitman,880.839,3.56,882.619,0.0,0.0,0.5,-0.14424175394582017,-0.08119220544433134,-0.08468764895827552
Street come right into the barn you'll,883.199,4.041,885.2194999999999,0.0,0.2857142857142857,0.3,-0.1448109958647508,-0.07908323069525414,-0.08592198624327145
find me there you may be there I sh oh,884.399,5.041,886.9195,0.0,0.0,0.2,-0.14518081650679315,-0.07768111192398616,-0.08672951394837174
yes you will it's a date then 6:00 at,887.24,5.519,889.9995,0.4019,0.0,0.4,-0.14584628996216709,-0.0750932716137296,-0.0881938165581912
the belad oh I almost forgot the name's,889.44,6.839,892.8595,0.0,0.0,0.2,-0.14645907687750204,-0.07263503562012824,-0.08955498508803408
jenin you could call me George thank,892.759,8.841,897.1795,0.3612,0.0,0.2,-0.14737552930191167,-0.06882006785846373,-0.091613713461348
you what's your name Stella Stella I,896.279,7.161,899.8595,0.0,0.0,0.6,-0.1479381921304422,-0.0663914203285887,-0.09289243049437342
ought to have guessed it suit your right,901.6,4.2,903.7,0.0,0.2857142857142857,0.4,-0.1487317014822174,-0.06282966534694943,-0.09472579795947497
down to the,903.44,2.36,904.62,0.0,-0.1555555555555555,-0.5,-0.14891875283956682,-0.061962426151966975,-0.09516496920763672
God I was afraid I'd have to push off to,936.6,4.919,939.0595,0.2732,-0.6,0.4,-0.15390927358200213,-0.025940934061779726,-0.11133723401817339
the office before you got,938.8,6.08,941.84,0.0,0.0,0.4,-0.15404469083822403,-0.022758474317079638,-0.11259838096572304
here well let's have a look at you not,941.519,6.481,944.7595,0.2732,0.0,-0.7,-0.15412752671500266,-0.019377571017568273,-0.11391172768994864
as bad as I expected was it awful then,944.88,4.48,947.12,-0.7579,-0.6,-0.7,-0.15414759359286329,-0.016615256513191498,-0.11496492883727925
let's talk about,948.0,5.36,950.68,0.0,0.0,0.4,-0.15409397347360557,-0.01240195182706884,-0.11653761681676135
it it's over finished done with can't,949.36,6.599,952.6595,0.0,0.0,-0.7,-0.15401839851362972,-0.01003519314139204,-0.11740344583702386
believe it yet but I'm free I'm hungry,953.36,5.279,955.9995,0.6652,0.4,0.3,-0.1538128782375708,-0.006004015272879627,-0.11884947305829878
too I saved you an egg and some bacon,955.959,4.12,958.019,0.4215,0.0,0.7,-0.15363915097774955,-0.0035441637092460234,-0.1197142960926625
don't be too good to me I'm not used to,958.639,3.0,960.139,-0.3412,0.7,-0.7,-0.15341506935253893,-0.0009441724629610966,-0.12061408893276443
it B you'll have to get your own,960.079,4.32,962.239,0.0,0.6,-0.7,-0.15314963042248925,0.0016487974485747646,-0.12149694085705452
breakfast I've got to,961.639,2.76,963.019,0.0,0.0,0.2,-0.15303974470036125,0.0026162584870649437,-0.12182265276997563
fly anything you want me to get you,964.92,4.44,967.14,0.0772,0.8,-0.7,-0.15235417970497106,0.007765854026049438,-0.12352289680595466
shall we meet for lunch no thanks I'm,967.48,4.359,969.6595,-0.3412,-0.1,0.8,-0.15184502060025032,0.010944959499850804,-0.1245446432634952
going out job,969.36,5.68,972.2,0.0,0.0,0.4,-0.15125956646961072,0.014173344251747369,-0.12556061676411126
hunting okay,971.839,3.201,973.4395,0.2263,0.5,0.4,-0.15094694287187801,0.01575655403318745,-0.126050935349959
okay borrow anything of mine you,976.279,5.281,978.9195,0.2263,0.5,0.2,-0.14934438713043174,0.022817327215652175,-0.12817460892233937
need by the way are you all right for,979.44,4.879,981.8795,0.0,0.2857142857142857,0.6,-0.14832332592586514,0.026670967519435897,-0.1292904541698263
money just stop mothering me you make me,981.56,3.719,983.4195,-0.296,0.0,-0.7,-0.14774728621115318,0.02868644852899803,-0.12986194551615188
minute I can manage if you'll let me,985.279,4.92,987.739,0.0,0.0,0.3,-0.14596244535361633,0.034376542954058696,-0.1314306209543706
stay for a week or two of course long as,987.319,5.041,989.8395,0.0,-0.05,0.4,-0.14500177256495161,0.037162454247669646,-0.1321745828778833
like any messages for,995.279,6.281,998.4195,0.3612,0.0,0.7,-0.14041387265832497,0.048660944342429256,-0.1350777386647626
no forget him Monica I don't want to,1004.839,4.281,1006.9795,0.1139,0.0,-0.7,-0.13474233394070492,0.06029731966246079,-0.13774123126499116
interfere you know that but remember,1007.959,3.041,1009.4795,0.0,0.0,0.3,-0.13289177165336824,0.06371932364984903,-0.1384722337008995
you're still young there are plenty of,1009.12,3.24,1010.74,0.0,0.1,0.3,-0.13192749606765977,0.06544781479652614,-0.13883244500785222
decent men in the,1011.0,3.279,1012.6395,0.0,0.1666666666666666,0.6,-0.13043605211793077,0.06805596341854032,-0.13936448855159278
world you never knew what really,1012.36,4.24,1014.48,0.0,0.2,-0.7,-0.12894818513075737,0.0705864745986121,-0.13986746117949383
happened did,1014.279,4.641,1016.5995,0.0,0.0,0.2,-0.12718438579187866,0.07350392550510235,-0.14043111095902208
you when I first met David I thought he,1016.6,3.64,1018.42,0.0,0.25,0.4,-0.1256278107364979,0.0760120131773049,-0.14090171299610593
was perfectly,1018.92,3.44,1020.64,0.6369,0.8756643829807848,0.5,-0.12367958532403946,0.07907237785861629,-0.14145835772355816
honest by the time I discovered he,1020.24,5.199,1022.8395,0.5106,0.6,0.3,-0.12169723431395389,0.0821055772432354,-0.141990856900323
wasn't I was too much in love with,1022.36,5.88,1025.3,0.6369,0.5,-0.7,-0.11942096395275731,0.08549875884102767,-0.14256369142015532
him begged him to go,1025.439,5.161,1028.0195,0.0,0.0,-0.5,-0.11683665467810486,0.08924754976702372,-0.14316817390769365
straight one night he persuaded me to go,1028.24,5.12,1030.8,0.2263,0.2,0.4,-0.11412438823667644,0.0930768148082301,-0.14375444099275242
on a job with,1030.6,2.76,1031.98,0.0,0.0,0.2,-0.11295305946497937,0.0947002995404624,-0.14399336111583053
him we were discovered he ran away and,1033.48,6.8,1036.88,0.0,0.0,-0.7,-0.10796906964140707,0.10142757906609656,-0.14492103278408788
left me I was,1036.839,3.441,1038.5594999999998,0.0,0.0,-0.7,-0.10621930100672144,0.10372673437817773,-0.14521461692535195
caught what a fool I was you warned me,1041.0,5.439,1043.7195,-0.6124,0.0,-0.7,-0.10072556381434596,0.1107627707660084,-0.1460364584478502
enough well nobody listens to do,1046.439,4.561,1048.7195000000002,0.2732,0.0,-0.7,-0.09525378161674572,0.11753123654790358,-0.14671412867382913
anything when they're in love cattle's,1048.6,6.36,1051.78,0.6369,0.5,0.7,-0.09184395939183332,0.12164510437521776,-0.1470694948605737
on everything is ready I must go see you,1051.0,6.48,1054.24,0.3612,0.2,0.7,-0.08907489331987035,0.12493352247194224,-0.1473216269556481
tonight don't worry if I'm a bit late I,1054.96,5.2,1057.56,0.3412,-0.3,0.7,-0.08530380412201179,0.12934307199150125,-0.1476136192302154
maybe a bit late,1057.48,2.68,1058.82,0.0,-0.3,-0.3,-0.08386382499437667,0.13100737367106532,-0.14770969134049797
myself you're not going to look for it's,1060.44,3.72,1062.3,0.0,0.0,-0.7,-0.07986633075473641,0.13557562563249664,-0.14793215506620602
all right I'm having dinner with an old,1062.679,4.161,1064.7595,0.0,0.1928571428571428,0.4,-0.07702673002661055,0.13877745638521244,-0.14805082854629847
lady why not join us sorry too much work,1064.16,5.08,1066.7,-0.1695,-0.15,-0.7,-0.07478013198878455,0.141286960609011,-0.14812164339127598
to do well have a good,1066.84,7.68,1070.6799999999998,0.6124,0.7,0.7,-0.07015791149544498,0.14638568196697962,-0.14820482869517346
time oh cigarettes on the table all for,1069.24,5.28,1071.88,0.0,0.0,-0.7,-0.06876089847384795,0.14790976409790202,-0.14821383138755184
oh look at it look at it what's so,1109.679,5.281,1112.3195,0.0,0.0,0.4,-0.021499409291617158,0.19486473755982206,-0.14466880491792894
special about chela Square good old,1112.48,4.4,1114.68,0.6808,0.3857142857142857,0.7,-0.0187721289987745,0.19729349136071891,-0.14426032623748608
Nelson but he could do the wash and,1114.96,5.48,1117.7,0.0,0.0,0.2,-0.015295028484932947,0.20034263256384205,-0.1437102211315278
brush up of course it isn't pick a,1116.88,7.919,1120.8395,0.0,0.0,0.2,-0.011696376701983636,0.20344141715761335,-0.14310670716628832
Dilly no come,1120.44,4.359,1122.6195,-0.296,0.0,-0.7,-0.009663976311516904,0.20516543122750067,-0.14275066406489118
on sure you don't want anything else no,1125.64,4.88,1128.0800000000002,-0.0315,0.5,0.2,-0.003468881566292608,0.2103012272168592,-0.14159852112263857
thanks Bob when do we get married next,1136.159,5.441,1138.8795,0.4404,0.15,0.7,0.008576959905941777,0.21974519776379212,-0.13907469404977496
Wednesday suit you anytime you like you,1138.799,5.081,1141.3395,0.3612,0.0,0.6,0.011276680362161779,0.22175736307435162,-0.13845828405222083
see next Wednesday and get the day off,1141.6,3.52,1143.36,0.0,0.0,0.6,0.013480491527184436,0.2233699584029553,-0.13794139305041062
question is where you going to stitle,1143.88,4.56,1146.16,0.0,0.0,-0.7,0.01651333729614477,0.22554387443114995,-0.13720992056157114
then oh but I,1145.12,3.32,1146.78,0.0,0.0,0.2,0.0171814577326583,0.22601556443478957,-0.13704564508544845
thought look I want you to get a room on,1148.88,4.84,1151.3000000000002,0.0772,0.0,0.2,0.02201283970135051,0.22934632649871933,-0.1358239690337394
your own but not up your,1151.0,6.28,1154.14,0.0,0.6,-0.7,0.025011419853898063,0.23134013975532564,-0.13503582641920567
mind you think I'm weak don't you no,1153.72,6.24,1156.84,-0.2528,-0.375,-0.7,0.027834222189989738,0.23316322976410592,-0.13427283001141085
