text,start,duration,time_midpoint,vader,textblob,llama3
somehow there was a fly in the ointment,484.5,4.56,486.78,0.0,0.8,0.4
I couldn't put my finger on it but there,486.56,5.859,489.4895,0.0,0.0,0.2
was definitely a fly yes sir that's the,489.06,5.82,491.97,0.6597,0.8,0.7
greatest news I've had in years,492.419,5.12,494.979,0.6369,1.0,0.9
that was the fly,500.46,5.76,503.34,0.0,0.8,-0.7
first he steals my daughter now he makes,506.22,5.479,508.9595000000001,-0.5106,0.25,-0.9
a grandpa out of me,508.62,3.079,510.1595,0.0,0.0,0.4
I do wish he'd go to Dr Barnes after all,511.88,5.2,514.48,0.4019,0.0,0.4
he's taken care of her all her life I,514.74,4.38,516.9300000000001,0.4939,0.0,0.3
suppose this man is all right though,517.08,4.139,519.1495,0.0,0.2857142857142857,0.8
good gracious November that doesn't give,519.12,3.599,520.9195,0.7579,0.7,0.6
me much time and I have a million things,521.219,4.501,523.4695,0.0,0.2,0.2
to do then Tommy what do you want them,522.719,5.401,525.4195000000001,0.0772,0.0,0.4
for I want to tell them then Tommy wake,525.72,3.299,527.3695,0.0772,0.0,0.4
Tommy Ben boys you hear me something,529.019,5.661,531.8495,0.0,0.0,0.4
wrong what is it,532.44,7.44,536.1600000000001,-0.4767,-0.5,-0.7
the most exciting news K's having a baby,534.68,9.159,539.2595,0.5413,0.4,0.8
right now no silly November poor Barkley,539.88,4.92,542.34,-0.4895,0.04523809523809522,0.3
what do you mean poor Buckley you,543.839,1.801,544.7395,-0.4767,-0.35625,0.4
wouldn't say that if you've been there,544.8,2.28,545.9399999999999,0.0,0.0,-0.7
tonight He was just boosting with pride,545.64,2.52,546.9,0.5859,0.0,0.7
we were standing there telling him how,547.08,2.4,548.2800000000001,0.0,0.0,0.3
delighted if he were and he does to,548.16,2.88,549.6,0.5106,0.7,0.8
their looking sort of cute and shot,549.48,4.56,551.76,0.4033,0.5,0.3
wasn't he cute Stanley cutest thing you,551.04,4.62,553.3499999999999,0.3226,0.5,0.7
ever saw oh all right all right you're,554.04,3.06,555.5699999999999,0.0,0.2857142857142857,0.4
all like you man good night Tommy sorry,555.66,3.239,557.2795,0.6249,0.09999999999999998,0.7
I woke you up now night fans go back to,557.1,4.72,559.46,0.0,0.0,0.6
your book good night good night,558.899,4.021,560.9095,0.7003,0.7,-0.7
no need of broadcasting National,564.18,5.629,566.9944999999999,-0.296,0.0,-0.7
Mrs Dixon please Sally what are you,573.839,4.141,575.9095000000001,0.3182,0.0,0.2
doing calling people up at this time of,576.42,2.94,577.89,0.0,0.0,-0.7
the night will you please ask her to,577.98,2.76,579.36,0.3182,0.0,0.4
call Mrs Banks the minute she comes in I,579.36,4.22,581.47,0.0,0.0,-0.7
have some very important news to talk,580.74,4.68,583.08,0.2716,0.52,0.4
forgive me if I didn't tell her right,583.58,3.64,585.4000000000001,0.2732,0.2857142857142857,-0.5
away you know I think I'll give Kay a,585.42,2.94,586.89,0.0,0.0,0.3
baby shall we could have it on a,587.22,2.28,588.36,0.0,0.0,0.7
Saturday and you could ask the men to,588.36,3.06,589.89,0.0,0.0,0.5
come in uh do we really have to Blazing,589.5,4.14,591.57,0.0,0.2,-0.7
this thing from the house tops huh you,591.42,3.539,593.1895,0.5106,0.0,0.3
know after all it really isn't our,593.64,2.4,594.84,0.0,0.2,-0.7
apparently what's the matter with you,596.04,2.28,597.18,0.0258,0.05,-0.7
ask where you at because though you,597.42,2.94,598.89,0.0,0.0,0.2
almost didn't like the idea I don't,598.32,4.92,600.7800000000001,-0.2099,0.0,0.2
why Stanley For Heaven's Sake why I'll,600.36,5.099,602.9095,0.0,0.0,-0.7
tell you why exactly why the first place,603.24,3.659,605.0695000000001,0.0,0.25,0.6
I haven't got room enough for a baby the,605.459,2.641,606.7795,0.0,0.0,-0.7
little apartment I live in isn't big,606.899,2.581,608.1895,0.0,-0.017045454545454548,-0.7
enough the two of them much less a baby,608.1,2.7,609.45,0.0,-0.08333333333333333,-0.7
but they can always second place they,609.48,3.12,611.04,0.0,0.0,0.2
can't afford a baby babies cost money,610.8,3.659,612.6295,0.0,0.0,-0.7
the older they get the more they cost,612.6,3.359,614.2795,0.0,0.3333333333333333,-0.5
what do they think they're going to use,614.459,2.701,615.8095,0.0,0.0,-0.7
for money you heard them tonight didn't,615.959,2.221,617.0695,0.0,0.0,-0.7
you when I asked him if he had the,617.16,2.82,618.5699999999999,0.0,0.0,0.3
contract said no but did that phase him,618.18,4.44,620.4,-0.1531,0.0,-0.7
oh no no he just stood there looking,619.98,5.4,622.6800000000001,0.2235,0.0,-0.7
cute cute and he's the one who's going,622.62,4.8,625.02,0.7184,0.5,0.7
to be the father well I'll tell you,625.38,3.6,627.18,0.2732,0.0,-0.7
something if he's got any idea that I'm,627.42,2.7,628.77,0.0,0.0,0.4
going to pay for it he's got another,628.98,2.82,630.39,-0.1027,0.0,0.2
thing coming I just got through paying,630.12,3.6,631.92,0.0,0.0,0.3
for the wedding that's another thing I,631.8,3.659,633.6295,0.0,0.0,-0.7
think they're ought to wait wait for,633.72,3.6,635.52,0.0,0.0,-0.5
what for seven or eight years that's,635.459,3.421,637.1695,0.0,0.0,-0.7
what what do they know about children my,637.32,3.06,638.85,0.0,0.0,-0.7
king is just a child herself here she,638.88,3.0,640.38,0.0,0.0,0.4
gets out of college Mary's the first guy,640.38,3.3,642.03,0.0,0.25,0.2
she comes in contact with now she's,641.88,3.72,643.74,0.0,0.0,0.4
saddled with a baby Stanley Banks you,643.68,2.94,645.15,0.0,0.0,-0.7
listen to me,645.6,3.0,647.1,0.0,0.0,0.4
I left school to marry you do you,646.62,3.48,648.36,0.0,0.0,0.7
remember that and do you remember when,648.6,3.66,650.4300000000001,0.0,0.0,0.2
we were married of course you don't we,650.1,3.54,651.87,0.0,0.25,-0.7
were married on the 4th of September,652.26,3.0,653.76,0.0,0.25,0.6
what's that got to do and you remember,653.64,3.199,655.2395,0.0,0.0,0.4
when Kay was born,655.26,4.259,657.3895,0.0,0.0,0.2
21st of June exactly,656.839,4.361,659.0195000000001,0.0,0.125,0.3
while my class was up there on the,659.519,3.841,661.4395,0.0,0.0,0.3
platform graduating I was home having a,661.2,5.54,663.97,0.0,0.0,0.4
baby wow I don't,663.36,3.38,665.0500000000001,0.5859,0.1,0.2
and I are I know they haven't money and,666.959,6.241,670.0794999999999,0.0,0.0,0.3
the apartment is small but those things,670.68,4.56,672.9599999999999,0.0,-0.25,-0.7
don't really matter do they,673.2,4.44,675.4200000000001,-0.0749,0.2,-0.5
the important thing is that we're going,675.24,4.5,677.49,0.2023,0.4,0.5
to have a grandchild,677.64,5.699,680.4895,0.0,0.0,0.7
darling it's like getting a dividend,679.74,5.94,682.71,0.743,0.0,0.7
it's like getting a dividend yeah,683.339,4.141,685.4095000000001,0.5719,0.0,0.7
something comes to you and you don't,685.68,3.839,687.5994999999999,0.0,0.0,-0.7
even lift a finger you have none of the,687.48,4.38,689.6700000000001,0.0,0.0,-0.7
responsibilities of a baby no the,689.519,7.041,693.0395,-0.296,0.0,0.2
hardships all you have to do is love it,691.86,4.7,694.21,0.6369,0.5,0.7
hello Ruth I have the most marvelous,698.7,5.22,701.3100000000001,0.6361,0.75,0.7
news for you I'm going to be a,701.579,4.161,703.6595,0.0,0.0,0.6
grandmother,703.92,4.859,706.3494999999999,0.0,0.0,0.7
isn't that Divine oh we're so excited,705.74,6.48,708.98,0.0496,0.375,0.8
yes Kate told us about it,708.779,3.441,710.4995,0.4019,0.0,0.7
Ellie didn't seem to mind the idea maybe,713.1,4.26,715.23,0.0,0.0,0.2
women were different but when I thought,715.74,3.9,717.69,0.0,0.0,0.4
a grandfather,717.36,5.34,720.03,0.0,0.0,-0.7
why was the guy who was going places the,719.64,4.56,721.92,0.0,0.0,0.7
whole world of Adventure was waiting,722.7,3.12,724.26,0.3182,0.2,0.8
just waiting for me to give it the nod,724.2,4.079,726.2395,0.0,0.0,0.4
and now a grandfather,725.82,4.5,728.07,0.0,0.0,0.6
I thought of the other grandfathers I,728.279,2.881,729.7195,0.0,-0.125,0.4
why they were old old men the toothless,731.16,5.58,733.9499999999999,-0.34,0.1,-0.7
old codger down the street,734.279,4.441,736.4995,0.0,-0.02777777777777779,0.2
a client of ours his only fun was,736.74,4.58,739.03,0.5106,0.15,-0.7
cutting people out of his will,738.72,4.799,741.1195,-0.128,-0.6,-0.7
those ancient daughters at the club,741.32,4.42,743.5300000000001,0.0,0.0,0.6
you'd have to use a stethoscope to be,743.519,4.091,745.5645,0.0,0.0,0.3
sure they were still living,745.74,4.2,747.84,0.3182,0.5,0.4
with them I wasn't ready for the,749.94,3.54,751.71,-0.2755,0.2,-0.7
mothball jet why I hadn't even begun to,751.5,4.1,753.55,0.0,0.0,0.3
he talked with me was I was a little out,756.42,3.06,757.9499999999999,0.0,-0.1875,0.4
of condition,757.98,3.299,759.6295,0.0,0.0,0.6
I spent the next afternoon in the gym,759.48,4.63,761.7950000000001,0.0,-0.05,0.2
that evening I felt like a million,796.68,3.92,798.64,0.3612,0.0,0.8
but the next morning I fell closer to a,800.639,4.461,802.8695,0.0,0.0,0.7
Andy Buckley's here for your golf match,815.18,5.64,818.0,0.0,0.0,0.3
what's the matter I'm gonna get done,817.399,6.24,820.519,0.0258,0.0,0.4
where's the pain it's all over oh,823.639,4.781,826.0295,-0.5106,0.0,0.3
whatever did you do what happened I'll,826.44,3.12,828.0,0.0,0.0,-0.7
call Dr Barnes and get him over here,828.42,4.52,830.68,0.0,0.0,0.7
right oh I don't want any doctor,829.56,3.38,831.25,-0.0572,0.2857142857142857,-0.7
Buckley if I don't want a doctor I,837.44,5.56,840.22,-0.0572,0.0,0.4
certainly don't want Buckley so we might,840.18,5.099,842.7294999999999,0.291,0.21428571428571427,-0.7
be able to help help don't you think,843.0,4.5,845.25,0.6597,0.5,0.4
he's done enough all I want is a hot,845.279,5.961,848.2595,0.0772,0.125,-0.7
bath with some Epsom salts,847.5,3.74,849.37,0.0,0.0,0.7
the next week Ellie gave what she called,857.839,4.06,859.869,0.0,0.0,0.4
a stork shower,860.279,4.081,862.3195,0.0,0.0,0.7
this is one form of highway robbery not,861.899,5.421,864.6095,0.0,0.0,-0.7
punishable by law,864.36,2.96,865.84,-0.4404,0.0,-0.7
understanding how wonderful that you got,880.32,3.0,881.82,0.5719,1.0,0.8
home and done you should see the things,882.0,3.54,883.77,0.0,0.0,0.7
they gave K everyone was so sweet they,883.32,4.56,885.6,0.5949,0.35,0.4
all brought us something what else could,885.54,4.68,887.88,0.0,0.0,0.4
they do honey oh Stan you make it sound,887.88,4.86,890.31,0.0,0.4,0.7
so sordid go on in Casey oh no no no I,890.22,4.799,892.6195,0.4168,0.0,-0.7
had no place for a man,892.74,4.62,895.05,-0.296,0.0,-0.7
where are you going I don't want to come,895.019,4.26,897.149,-0.0572,0.0,-0.7
in and see my plunder well I'll see you,897.36,3.24,898.98,0.2732,0.0,0.4
later oh come on Stanley when you,899.279,2.641,900.5995,0.0,0.0,-0.7
finished I have something very important,900.6,2.7,901.95,0.2716,0.52,0.4
I want to talk over with you I'll be in,901.92,3.56,903.7,0.0772,0.0,0.7
the kitchen,903.3,2.18,904.39,0.0,0.0,0.3
Buckley looked like a man going down for,925.019,4.32,927.179,0.3612,-0.15555555555555559,-0.7
the third and last time,927.06,4.5,929.31,0.0,0.0,-0.7
but I decided to let him stew in his own,929.339,4.461,931.5695,0.0,0.6,-0.7
what do you want mom,937.82,5.68,940.66,0.0772,0.0,-0.5
I wanted to talk to you before the,943.5,4.92,945.96,0.0,0.0,0.5
dunstons got here well you know how,945.899,4.081,947.9395,0.2732,0.0,0.3
worried I've been about how we're gonna,948.42,3.719,950.2795,-0.296,0.0,-0.7
rattle around in this house after Ben,949.98,4.14,952.05,0.0,0.0,0.4
leaves the school in the fall,952.139,4.681,954.4795,0.0,0.0,0.7
mm-hmm well I had a wonderful idea today,954.12,4.62,956.43,0.7003,1.0,0.4
I say we asked hey and Buckley to move,958.74,4.14,960.81,0.0,0.0,0.2
in with us,961.56,3.54,963.33,0.0,0.0,0.5
Ellie are you crazy,962.88,4.56,965.16,-0.34,-0.6,0.6
the Stanley would be so simple,965.1,4.5,967.35,0.0,0.0,-0.7
we could make a sitting room for them,967.44,4.68,969.78,0.0,0.0,0.5
out of Kay's old bedroom and knock,969.6,4.32,971.76,0.0,0.1,0.3
through a door to Ben's room and that,972.12,3.959,974.0995,0.0,0.0,0.4
could be their bedroom then if we put,973.92,4.38,976.11,0.0,0.0,0.2
Tommy in the spare room,976.079,4.141,978.1495,0.0,0.0,0.4
we could put connecting doors from the,978.3,4.5,980.55,0.0,0.0,0.2
bathroom and that would be the nursery,980.22,4.5,982.47,0.0,0.0,0.4
right next to our room we could even,982.8,3.659,984.6295,0.0,0.14285714285714285,0.7
knock through a door to our room so if a,984.72,4.08,986.76,0.0,0.0,0.4
baby cried yes that'd be good Noah Ellie,986.459,5.761,989.3395,0.4588,0.7,0.2
no no damn it won't cost much I had the,988.8,5.76,991.68,0.4847,0.2,0.4
contractor over here today it's a,992.22,3.9,994.17,0.0,0.0,0.3
perfect place for the baby and the,994.56,3.42,996.27,0.5719,1.0,0.7
wonderful thing would be that if they,996.12,3.779,998.0095,0.5719,1.0,0.8
wanted to go out some evening or even go,997.98,3.24,999.6,0.0,0.0,0.4
away for a week or two they wouldn't,999.899,2.94,1001.369,0.0,0.0,-0.7
have to worry we'd be right here to take,1001.22,4.44,1003.44,-0.4404,0.2857142857142857,0.7
you yeah yeah I love Kelly I know how,1002.839,4.74,1005.209,0.8225,0.5,0.7
anxious you've been to get your hopes,1005.66,4.32,1007.82,0.2023,-0.25,-0.7
into that baby but the answer is no I've,1007.579,4.021,1009.5895,-0.4215,0.0,-0.7
been all through that you know the two,1009.98,3.359,1011.6595,0.0,0.0,0.2
o'clock feedings and the colic and the,1011.6,3.299,1013.2495,0.0,0.0,-0.7
measles and all the rest of it and I'm,1013.339,2.881,1014.7795,0.0,0.0,0.3
not going through it again especially,1014.899,3.36,1016.579,0.0,0.0,-0.7
with somebody else's baby but it,1016.22,3.78,1018.11,0.0,0.0,-0.7
wouldn't be like that Stan it would be,1018.259,3.601,1020.0595,-0.2755,0.0,-0.7
fun to have a baby yeah you can go over,1020.0,3.48,1021.74,0.6705,0.3,0.7
and see the baby at their apartment when,1021.86,3.24,1023.48,0.0,0.0,0.4
they get it all washed and ironed but,1023.48,3.18,1025.07,0.0,0.0,0.2
it's not coming here and that's final,1025.1,3.239,1026.7195,0.0,0.0,-0.7
well you know that apartment isn't big,1026.66,3.12,1028.22,0.2732,0.0,0.7
enough right tell them to buy a house,1028.339,3.36,1030.019,0.0,0.14285714285714285,-0.7
they can't afford a house oh they should,1029.78,4.2,1031.88,0.0,0.0,-0.7
have thought of that before,1031.699,4.561,1033.9795,0.0,0.0,-0.7
I don't understand how you can be so,1033.98,6.859,1037.4095,0.0,0.0,0.2
hard on a poor innocent little baby,1036.26,4.579,1038.5495,-0.2732,-0.09479166666666666,-0.9
the Johnsons are here would you please,1041.02,3.34,1042.69,0.3182,0.0,0.2
come out and talk to am I gonna say,1043.04,4.94,1045.51,0.0,0.0,0.4
goodbye to the girls of course,1044.36,3.62,1046.1699999999998,0.0,0.0,0.2
come on Stan,1048.86,3.14,1050.4299999999998,0.0,0.0,0.7
we were afraid,1056.38,3.48,1058.12,0.0,-0.6,-0.7
you're crazy look at me I always say the,1067.84,5.68,1070.6799999999998,-0.34,-0.6,0.5
only exercise I get is in varying the,1071.539,3.321,1073.1995,0.0,0.0,-0.7
men that take it,1073.52,3.72,1075.38,0.0,0.0,0.2
really this Baby's the best thing that,1074.86,4.179,1076.9495,0.6369,0.6,0.7
ever happened to her but it's giving him,1077.24,4.62,1079.55,0.4767,0.0,0.2
a new lease on life sit down oh no no no,1079.039,6.061,1082.0695,0.4168,-0.009595959595959616,-0.7
no no not now you sit down Ellie you sit,1081.86,5.699,1084.7095,0.2235,-0.15555555555555559,-0.7
down go I beg your pardon me because,1085.1,3.959,1087.0794999999998,0.3182,-0.15555555555555559,-0.7
I've got something I want to show you,1087.559,4.081,1089.5995,0.0772,0.0,0.7
hey Buckley come here I want you to see,1089.059,4.261,1091.1895,0.0772,0.0,0.7
your present here take this out of the,1091.64,3.18,1093.23,0.0,0.0,0.4
way will you stand now we're gonna need,1093.32,4.02,1095.33,0.0,0.0,0.4
a lot of room here you are boy what is,1094.82,5.84,1097.74,0.0,0.0,0.2
it what it's a blueprint here,1097.34,7.14,1100.91,0.0,0.0,0.6
a blueprint for the future a blueprint,1100.66,6.34,1103.8300000000002,0.0,0.0,0.6
for happiness then I stand just hold,1104.48,4.26,1106.61,0.5574,0.7,0.7
that side down on you and you hold the,1107.0,4.38,1109.19,0.0,-0.15555555555555559,-0.7
other side Ellie there now you two kids,1108.74,5.46,1111.47,0.0,-0.125,0.4
take a look at that what is it it's your,1111.38,5.179,1113.9695000000002,0.0,0.0,0.7
new home oh,1114.2,4.859,1116.6295,0.0,0.13636363636363635,0.4
well I'll tell you I was looking over,1116.559,4.541,1118.8295,0.2732,0.0,0.2
our house just the other day and it came,1119.059,4.201,1121.1595,0.0,-0.125,0.4
to me like an inspiration that whole,1121.1,4.14,1123.1699999999998,0.7096,0.2,0.7
West Wing It was the perfect place for,1123.26,4.44,1125.48,0.5719,1.0,0.7
you kids so I called up my architect and,1125.24,4.2,1127.34,0.0,0.0,0.3
I had him come right out here let me,1127.7,4.5,1129.95,0.0,0.2857142857142857,0.4
show you your own study your own living,1129.44,5.7,1132.29,0.0,0.6,0.4
room dining out cold kitchen and laundry,1132.2,6.42,1135.41,0.0,-0.6,0.2
and over here baby's room nurses room,1135.14,6.899,1138.5895,0.0,0.0,0.7
