text,start,duration,time_midpoint,vader,textblob,llama3
he is Dr Blood and I had to be married,257.76,4.439,259.9795,0.0,0.25,0.7
you're a lucky devil blood I'm aware of,262.199,4.621,264.5095,-0.3818,0.29166666666666663,0.6
that colonel well we have a long search,264.36,3.839,266.27950000000004,0.2732,-0.05,0.2
ahead of us,266.82,2.879,268.2595,0.0,0.0,0.7
well I certainly won't recover my,268.199,4.521,270.4595,0.5423,0.21428571428571427,-0.7
property standing here,269.699,3.021,271.2095,0.0,0.0,0.2
delightful as the company is,273.68,3.84,275.6,0.5859,1.0,0.8
I'm glad to see you're feeling better,284.419,5.5,287.169,0.7506,0.5,0.7
Angus poor Angus has had the gout I'm,286.38,5.099,288.9295,-0.4767,-0.4,-0.7
afraid too much Rich living since we,289.919,3.181,291.5095,0.5574,-0.11249999999999999,-0.7
gained off the sea,291.479,3.481,293.2195,0.3818,0.0,0.7
you're not beginning to regret giving up,293.1,4.28,295.24,0.5764,0.0,-0.7
the scene my,294.96,2.42,296.17,0.0,0.0,0.3
regrets whatever,297.6,8.58,301.89000000000004,-0.3612,-0.1,-0.7
who is this manuelito,306.18,5.94,309.15000000000003,0.0,0.0,-0.7
he's a prison from my cousin Don Ramon,310.139,3.901,312.0895,-0.5106,0.0,0.2
he sent him to me with a letter saying,312.12,3.84,314.04,0.0,0.0,0.4
he'd be here in time for our wedding oh,314.04,3.78,315.93,0.0,0.0,0.8
that he endless off him to honor the,315.96,4.14,318.03,0.4939,-0.125,0.4
marriage of a Spanish Noble woman to an,317.82,3.599,319.6195,0.4588,0.3,0.4
we will not speak of that again all,321.419,4.56,323.699,0.0,0.0,-0.7
right my dear let's go in the house and,323.4,4.2,325.5,0.3818,0.2857142857142857,0.6
Angus will prepare us one of his,325.979,4.081,328.0195,0.0,0.0,0.5
Highland dinners it's good to see you my,327.6,5.28,330.24,0.4404,0.7,0.6
lady let's know that bad cooking I've,330.06,5.34,332.73,-0.5423,-0.6999999999999998,-0.7
kept you healthy enough healthy I grant,332.88,4.44,335.1,0.7845,0.3333333333333333,0.4
you but no punch and how can I be,335.4,5.0,337.9,-0.4215,0.0,0.2
respectable without a porn,337.32,3.08,338.86,0.4404,0.5,0.5
after what you're used to in Spain,346.44,4.259,348.5695,0.0,0.0,0.2
this is a poor threshold to ask you to,348.72,3.0,350.22,-0.4767,-0.4,-0.7
it's the one I want to get used to,351.72,8.48,355.96000000000004,0.0772,0.0,0.5
DD Peter but I feel at home already,367.16,6.4,370.36,0.0,0.0,0.7
I'm glad Jeff Angus,370.08,5.64,372.9,0.4588,0.5,0.7
you better feed our um,373.56,3.979,375.5495,0.4404,0.5,-0.7
our patients,375.72,6.14,378.79,0.0,0.0,0.7
or they can leave us as it gets dark,377.539,4.321,379.6995,-0.0516,-0.15,-0.7
hey young ladies,383.699,4.021,385.7095,0.0,0.1,0.4
you're supposed,385.56,3.419,387.2695,0.0,0.0,0.2
and be sure to get some sleep,388.979,5.241,391.5995,0.3182,0.5,0.3
Peter what you're doing is dangerous no,398.6,4.3,400.75,-0.6486,-0.6,-0.7
matter how you feel helping Escape,401.58,3.48,403.32,0.4588,0.0,0.7
slaves is against the law if they come,402.9,3.72,404.76,0.0,0.0,-0.7
to me for help how can I turn them out,405.06,3.54,406.83,0.4019,0.0,-0.7
you helped a man in England once in your,406.62,3.96,408.6,0.0,0.0,0.7
reward was prison a man can't live like,408.6,4.02,410.61,-0.1803,0.13636363636363635,-0.7
a man and not make enemies,410.58,3.899,412.5295,0.3875,0.0,0.4
but forgive me we should be planning our,412.62,3.18,414.21,0.3919,0.0,0.4
wedding and I should be making gallon,414.479,3.301,416.1295,0.0,0.0,0.2
speeches to you it's not for speeches,415.8,5.0,418.3,0.0,0.0,0.2
that I love you Peter,417.78,3.02,419.29,0.6369,0.5,0.7
ah Hillary you didn't forget Clover,431.12,5.7,433.97,0.1695,0.0,0.8
beautiful my wife beautiful,434.1,4.439,436.3195,0.8316,0.85,0.8
I hope you enjoy them,438.539,3.481,440.2795,0.7269,0.4,0.7
your Excellency I have the honor to,440.16,3.9,442.11,0.7717,0.0,0.5
present Don Ramon Del Monte allegory of,442.02,4.26,444.15,0.0,0.0,0.7
Cartagena lady Isabella's cousin welcome,444.06,4.5,446.31,0.4588,0.8,0.7
to Jamaica sir it's delightful to see,446.28,4.38,448.47,0.5859,1.0,0.7
you Hillary did you dispose of your,448.56,4.139,450.6295,0.0,0.0,0.3
Cargo in Portobello an average of 17,450.66,4.2,452.7600000000001,0.0,-0.15,0.6
pounds ahead so I'm glad to report 17,452.699,4.321,454.8595,0.507,0.5,0.7
pounds the price of slaves is improving,454.86,4.5,457.11,0.4215,0.0,-0.7
your company should be delighted I'll,457.02,4.619,459.3295,0.5106,0.7,0.7
take that fine Sleek hen there go,459.36,4.26,461.49,0.2023,0.4166666666666667,0.6
prepare them yes sir,461.639,4.021,463.6495,0.4019,0.0,0.7
after leaving Portobello we put in to,463.62,4.44,465.84,0.0,0.0,0.3
Cartagena Carter henna was sacked by,465.66,4.68,468.0,0.0,0.0,-0.7
Pirates sacked the Royal Governor,468.06,4.8,470.46,0.0,0.0,-0.7
murdered and almost a hundred others did,470.34,5.1,472.89,-0.6597,0.0,0.2
I get so if you have need of a stouting,472.86,4.26,474.99,0.0,0.0,-0.9
this ship to help hunt down this pirate,475.44,5.099,477.9895,0.4019,-0.15555555555555559,0.7
Vernon the pirate Wars English,477.12,5.519,479.8795,-0.5574,0.0,-0.7
no that's no that's impossible,480.539,4.801,482.9395,-0.0803,-0.6666666666666666,0.4
how can you be sure who identified him I,482.639,4.021,484.6495,0.3182,0.5,-0.6
at the time when England fights for her,486.66,4.86,489.09,-0.4019,0.0,0.8
life against Louis of France it is most,488.88,4.379,491.0695,0.0,0.5,0.4
regrettable that your Pirates attack,491.52,4.079,493.5595,-0.7506,0.0,-0.7
your only friend and Ally I assure you,493.259,4.44,495.479,0.6808,0.0,0.8
Don Ramon we shall do everything within,495.599,3.72,497.459,0.0,0.0,0.5
our power to bring these robes to,497.699,2.641,499.0195,0.0,0.0,0.6
meanwhile we should at least have the,500.34,4.199,502.4395,0.0,-0.3,0.2
pleasure of your company Don Ramon at,502.5,3.72,504.36,0.5719,0.0,0.7
the wedding of your cousin lady Isabella,504.539,3.72,506.399,0.0,0.0,0.6
there will be no wedding,506.22,4.319,508.3795,-0.296,0.0,-0.8
the pirate who raided Cartagena was,508.259,4.261,510.3895,0.0,0.0,0.3
Captain Peter blood,510.539,4.261,512.6695,0.0,0.0,0.2
Atop The Blood is no power gentleman,512.52,4.319,514.6795,-0.296,0.0,-0.7
here's a position and well thought of in,514.8,3.599,516.5994999999999,0.2732,0.0,0.7
these parts there must be some mistake I,516.839,2.76,518.219,-0.34,0.0,-0.7
wish it were a mistake where too many,518.399,2.58,519.689,0.0772,0.5,-0.7
people recognize his blue and silver,519.599,3.421,521.3095000000001,0.0,0.0,0.7
uniform Captain Evans himself showed me,520.979,3.48,522.719,0.0,0.0,0.6
this black art through his telescope,523.02,3.0,524.52,0.0,-0.16666666666666666,0.4
made no secret of it his Pirates roaming,524.459,2.701,525.8095,-0.296,0.2,-0.7
drunk through the streets of Cartagena,526.02,3.3,527.67,-0.34,-0.5,0.6
boasted of a blood's men Your Excellence,527.16,3.359,528.8394999999999,0.6249,0.0,0.6
is servant,529.32,2.76,530.7,0.0,0.0,0.2
knowing the way I feel about isabellum,530.519,2.641,531.8395,0.0,0.0,0.7
Israel it's a difficult position in,532.08,4.74,534.45,-0.3612,-0.5,0.3
which this place is made on Ramon,533.16,5.58,535.9499999999999,0.0,0.0,0.4
this whole thing has come as somewhat of,536.82,4.38,539.0100000000001,0.0,0.2,0.2
a shock but Spain is our Ally and I have,538.74,4.92,541.2,-0.2023,0.0,0.4
a duty to my king if there is one shred,541.2,4.44,543.4200000000001,0.0,0.0,0.6
of evidence against Peter blood he shall,543.66,4.26,545.79,0.0,0.0,-0.7
hang like any other pirate,545.64,5.42,548.35,0.3612,-0.125,0.4
good day gentlemen,547.92,3.14,549.49,0.4404,0.7,0.7
to us to our happiness to our life,555.08,5.379,557.7695,0.5574,0.7,0.7
you've spilled your luck,561.98,4.419,564.1895000000001,0.4588,0.0,-0.7
that's a bad woman take it almost out of,564.36,4.57,566.645,-0.5423,-0.6999999999999998,-0.7
here you Highland hag or spill your luck,566.399,4.44,568.619,0.4588,0.0,0.7
here is always,570.839,6.681,574.1795000000001,0.0,0.0,0.5
oh Peter it's beautiful,584.3,5.979,587.2895,0.5994,0.85,0.8
it's the best of poor surge you can do I,587.519,3.841,589.4395,0.2732,0.3,-0.5
might have done better for you in the,590.279,3.441,591.9995,0.4404,0.5,-0.7
my present for you,598.08,5.22,600.69,0.0,0.0,0.7
to Bitter blood,609.66,4.7,612.01,-0.4215,-0.1,-0.7
with all my love,611.519,2.841,612.9395,0.6369,0.5,0.9
our word here always,615.18,3.44,616.9,0.0,0.0,0.7
what is it I don't know I'll go and see,619.1,34.799,636.4995,0.0,0.0,0.6
speak while you still can I have a,653.899,4.681,656.2395,0.0,0.0,0.4
warrant for your arrest my arrest,656.339,3.721,658.1995000000001,-0.5859,-0.05,-0.7
why did you come cleaning up here like,660.06,3.899,662.0094999999999,0.3612,0.0,-0.7
this news did you take Captain Blood not,661.62,3.47,663.355,0.0,0.0,0.3
even by stealth,663.959,2.761,665.3394999999999,-0.0772,0.0,0.2
an excellent meal Sir Henry more pose,666.72,4.94,669.19,0.5719,0.75,0.7
Hillary thank you,668.94,2.72,670.3000000000001,0.3612,0.0,0.7
to later Isabella to see your elections,671.82,4.98,674.3100000000001,0.0,0.0,0.4
vasel lady Isabella my regrets,674.22,4.2,676.32,-0.3612,-0.1,0.2
this time you may convey them yourself,676.8,4.38,678.99,0.0,0.0,0.7
said Henry I've tried for two days to,678.42,4.74,680.79,0.0,0.0,-0.7
see you and to see Peter in prison why,681.18,4.02,683.1899999999999,-0.5106,0.0,-0.7
have you refused me necessity has tied,683.16,4.28,685.3,-0.296,0.0,-0.7
the need to silence,688.14,2.66,689.47,0.0,0.0,-0.7
policy is a fact that your fiance seems,694.86,3.84,696.78,0.0,0.0,0.3
to have forgotten,697.56,2.82,698.9699999999999,-0.2263,0.0,-0.6
who could prove such an absurd,698.7,3.78,700.59,0.0,-0.25,-0.7
accusation the proof will be thoroughly,700.38,3.48,702.12,-0.25,0.0,-0.7
examined by the English Court where,702.48,3.24,704.1,0.0,0.0,0.2
blood will stand trial,703.86,3.96,705.84,0.0,0.0,0.5
he was tried once before by an English,705.72,4.52,707.98,0.0,0.0,0.2
to Peter blood had The Misfortune of,717.48,4.799,719.8795,0.0,0.0,-0.7
putting healing above all else while,719.459,4.56,721.7389999999999,0.0,0.0,0.8
helping the wounded he was accused of,722.279,4.201,724.3795,0.0,0.0,0.7
disloyalty to the crown,724.019,4.44,726.239,0.0,0.0,-0.7
an outrageous government sentenced him,726.48,4.5,728.73,-0.4767,-1.0,-0.8
to slavery in the West Indies,728.459,4.5,730.709,-0.7003,0.0,-0.7
forced to work as a slave along with,730.98,3.66,732.8100000000001,-0.4588,-0.30000000000000004,-0.9
those unfortunates he helped as a,732.959,4.381,735.1495,-0.4404,0.0,0.4
surgeon in the Rebellion,734.64,5.909,737.5945,-0.128,0.0,0.5
never was fighting so bitter as between,742.339,5.261,744.9695,-0.3625,-0.1,0.2
those that were in prison and the guards,745.079,4.44,747.299,-0.5106,0.0,-0.7
so misguided that only the urge to kill,747.6,5.16,750.1800000000001,-0.6908,0.0,-0.8
their less fortunate fellows remained so,749.519,6.361,752.6995000000001,0.3832,0.11666666666666668,-0.7
they fought as only slaves can fight for,752.76,4.8,755.16,-0.5994,0.0,0.8
their freedom,755.88,3.26,757.51,0.6369,0.0,0.7
and at last,757.56,5.279,760.1995,0.0,0.0,0.2
the prison Gates were opened a score of,759.14,5.98,762.13,-0.5106,0.0,0.6
hunted men on a tiny Island kept her,762.839,5.661,765.6695000000001,0.0,0.0,0.5
meant death there was a ship in the hub,765.12,5.88,768.0600000000001,-0.5994,0.0,-0.7
a slave ship,768.5,4.54,770.77,0.0,0.0,-0.8
faint from hunger and thirst but,771.0,4.44,773.22,-0.128,-0.5,0.2
fighting desperately for their lives,773.04,5.66,775.87,-0.6249,-0.6,0.8
they took their one last chance,775.44,6.3,778.59,0.25,0.0,-0.7
cautiously silently,778.7,6.04,781.72,0.0,0.0,0.2
found meant death they climbed aboard,781.74,6.3,784.89,-0.5859,0.0,0.3
surprising the crew in a short time the,784.74,5.64,787.5600000000001,0.2732,0.35,0.7
ship was theirs,788.04,4.799,790.4395,0.0,0.0,0.4
ship a crew Men Without a country,792.839,4.5,795.089,0.0,0.0,0.4
sailing under the only colors left to,795.42,3.92,797.38,0.0,0.0,0.4
SUNY became Captain blunt known as the,805.2,4.68,807.5400000000001,0.0,0.0,0.3
most courageous and daring pirate in all,807.839,3.12,809.399,0.7548,0.5,0.8
the Caribbean,809.88,3.3,811.53,0.0,0.0,0.7
forced by sheer necessity ships of every,810.959,4.38,813.149,-0.4588,-0.15000000000000002,0.2
nation became his prize but only for the,813.18,5.76,816.06,0.2846,0.0,0.4
goal They Carried and not for bloodshed,815.339,6.18,818.4290000000001,0.0,0.0,0.6
never once did he attack a ship flying,818.94,5.82,821.85,-0.4767,0.0,0.8
the English flag until in the harbor at,821.519,6.06,824.549,0.0,0.0,0.2
larger lay an English frigate of 50 guns,824.76,5.639,827.5794999999999,0.0,0.0,0.3
guarding the slave colony,827.579,5.341,830.2494999999999,0.0,0.0,0.4
he entered into combat at the risk of,830.399,4.62,832.709,-0.5423,0.0,0.4
losing their ship,832.92,4.14,834.99,-0.3818,0.0,-0.7
their only home,835.019,4.981,837.5095,0.0,0.0,-0.7
even possible capture and returned to,837.06,3.48,838.8,0.0,0.0,0.2
his crew proved their worth even when,846.54,4.08,848.5799999999999,0.2263,0.3,-0.7
the frigate made a futile attempt to Ram,848.76,4.579,851.0495,-0.4404,0.0,0.7
their ship,850.62,2.719,851.9795,0.0,0.0,0.4
victory was theirs,853.5,5.459,856.2295,0.0,0.0,0.8
they could have ransacked the city for,856.62,5.76,859.5,0.0,0.0,-0.7
its gold and its jewels,858.959,4.801,861.3594999999999,0.4588,0.0,0.8
but a dawn,862.38,3.899,864.3294999999999,0.0,0.0,0.4
the Victor only demanded the release of,863.76,3.2,865.36,-0.2263,0.0,0.5
the slaves,866.279,5.161,868.8595,0.0,0.0,-0.7
a free man he went back to the practice,875.16,4.76,877.54,0.5106,0.2,0.7
it was Isabella you know cousin Don,885.48,3.84,887.4,0.0,0.0,0.5
Ramon and I saw Captain Blood at,887.699,3.601,889.4995,0.0,0.0,0.4
Cartagena wearing the same blue and,889.32,3.3,890.97,0.0,0.0,0.4
silver uniform which he has made,891.3,3.96,893.28,0.0,0.0,0.7
Infamous throughout the Caribbean,892.62,4.44,894.84,0.0,-0.5,-0.5
but surely your personal knowledge of,895.26,3.06,896.79,0.5927,0.25,0.3
Peter makes you realize this is,897.06,3.06,898.5899999999999,0.0,0.0,-0.7
impossible,898.32,4.56,900.6,0.0,-0.6666666666666666,0.4
the parrot my dear none of us can deny,900.12,4.92,902.58,0.0516,0.0,0.7
it's your Excellency will please excuse,905.04,3.919,906.9995,0.7269,-0.05,0.6
what did they say Lassie,917.88,5.759,920.7595,0.0,0.0,0.4
politicians what is the condition of,920.839,5.081,923.3795,0.0,0.0,0.2
your ship Hillary I can Sail On The,923.639,3.781,925.5295,0.0,0.0,0.6
Morning Tide,925.92,4.32,928.08,0.0,0.0,0.7
and so you shall,927.42,4.68,929.76,0.0,0.0,0.8
and take your prisoner aboard with you,930.24,3.899,932.1895,-0.5267,0.0,-0.7
you were right in the first place Angus,934.139,4.26,936.269,0.0,0.26785714285714285,0.7
get all Captain blood's old crew,936.18,4.26,938.31,0.0,0.1,0.7
together they'll know what to do I'll,938.399,6.201,941.4995,0.0,0.0,0.7
see begging your pardon my lady,940.44,4.16,942.52,0.3182,0.0,0.3
I'll pass the word,946.139,37.921,965.0995,0.0,0.0,0.4
ER is to be captain Iron into a well at,1046.1,5.03,1048.615,0.2732,0.0,0.3
Sea Captain's orders,1048.919,7.43,1052.634,0.0,0.0,0.5
oh Shakira sir,1057.74,4.92,1060.2,0.0,0.0,0.4
a strange one get your man alive to make,1059.96,3.66,1061.79,0.2023,0.025,0.7
let's skip alongside Seth,1063.62,3.62,1065.4299999999998,0.0,0.0,0.7
good evening Hillary this is indeed a,1084.559,4.921,1087.0195,0.4404,0.7,0.6
surprise I'm about to set sail yes I,1086.72,5.28,1089.36,0.5859,0.0,0.7
know that's why I had to see you to,1089.48,4.199,1091.5795,0.0,0.0,0.3
apologize oh there's no need of that,1092.0,4.799,1094.3995,-0.2023,0.0,0.4
Isabella please please let me talk to,1093.679,4.38,1095.869,0.5574,0.0,0.7
you one moment,1096.799,4.321,1098.9595,0.0,0.0,0.4
alone why of course my dear come come,1098.059,5.48,1100.799,0.1531,0.0,0.4
here now what's this ain't he elegant he,1111.5,6.059,1114.5295,-0.3724,0.5,0.3
looks like a blooming Admiral hear you,1115.64,5.58,1118.43,0.5859,0.0,0.7
what's your name is,1117.559,3.661,1119.3895,0.0,0.0,0.2
molester here now then you either speak,1125.419,5.521,1128.1795000000002,-0.5106,0.0,-0.9
English you play I dance,1127.88,5.159,1130.4595000000002,0.34,0.0,0.7
give him a tune and let's see the little,1130.94,4.82,1133.35,0.0,-0.1875,0.4
monkey dance,1133.039,2.721,1134.3995,0.0,-0.05,0.7
knowing the way I feel about you can,1152.799,3.76,1154.679,0.0,0.0,0.8
well understand what a distasteful,1155.0,3.84,1156.92,0.2732,-0.5,-0.7
situation is this for me I can grant you,1156.559,4.201,1158.6595,0.3612,0.0,0.4
no favors Isabella,1158.84,3.959,1160.8194999999998,-0.1877,0.0,-0.7
but I ask for nothing Hillary,1160.76,3.9,1162.71,0.0,0.0,0.7
I only came here to say I'm sorry for,1162.799,4.561,1165.0795,-0.0772,-0.25,-0.7
the way I acted yesterday I'm glad you,1164.66,3.6,1166.46,0.4588,0.5,0.4
it'll give me something to look forward,1168.26,3.24,1169.88,0.0,0.0,0.2
to on the long voyage to England and,1169.58,2.76,1170.96,0.0,-0.05,0.7
you know Isabella from the time you,1172.34,4.98,1174.83,0.0,0.0,0.7
boarded my ship in Spain I've always,1174.799,4.441,1177.0195,0.0,0.0,0.4
dared The Hope even though I knew you,1177.32,3.07,1178.855,0.4404,0.0,0.6
were pledged to another,1179.24,3.47,1180.975,0.0,0.0,-0.7
what is it Captain Evans are dead,1271.1,5.34,1273.77,-0.6486,-0.2,-0.7
quickly sir pirates pirates what's going,1273.44,5.099,1275.9895,0.0,0.3333333333333333,0.3
on up there speak up boy pirate sir they,1276.44,3.359,1278.1195,0.0,0.0,0.4
came over the side they released the,1278.539,3.301,1280.1895,0.0,0.0,-0.7
prisoner out of my way Hillary please,1279.799,4.921,1282.2595,-0.296,0.0,0.3
don't leave me alone I'm afraid,1281.84,5.88,1284.78,0.2235,-0.6,-0.7
hi Asha tell them who we are hi hi sir,1412.52,6.42,1415.73,0.0,0.0,0.7
the peaceful citizen reversed to type,1416.84,4.44,1419.06,0.4939,0.25,0.4
you see the parrot in his true colors my,1418.94,4.32,1421.1,0.4215,0.35,0.7
dear now do you believe that blood was,1421.28,4.639,1423.5995,0.3818,0.0,-0.7
in Cartagena,1423.26,2.659,1424.5895,0.0,0.0,0.4
the crew are they with us I'll get a few,1438.64,4.779,1441.0295,0.0,-0.2,0.6
of them they're just on us average,1441.559,3.781,1443.4495,0.0,-0.15,-0.7
citizens who appreciate a wee bit of,1443.419,2.331,1444.5845000000002,0.4019,0.0,0.8
any man who doesn't want to join us has,1448.0,3.82,1449.91,-0.2755,0.0,0.7
my permission to go over the side and,1450.62,3.9,1452.57,0.0,0.0,0.6
swim ashore man this is Mutiny I warn,1451.82,3.96,1453.8,-0.1027,0.0,-0.7
you that every one of you will swing,1454.52,3.24,1456.14,0.0,0.0,0.8
from the yardarm you won't be able to,1455.78,4.259,1457.9095,0.0,0.5,-0.7
see it you'd be down at the cabin with a,1457.76,4.88,1460.2,0.0,-0.15555555555555559,0.7
bit of fluff,1460.039,2.601,1461.3395,0.0,-0.1,0.3
what we want is a captain who's on Deck,1462.86,4.38,1465.05,0.0772,0.0,0.8
when the fighting's on,1465.38,2.96,1466.86,0.0,0.0,0.5
take him below,1468.34,4.83,1470.755,0.0,0.0,-0.7
I'm out here they'll take you ashore,1476.0,4.039,1478.0195,0.0,0.0,0.4
I'll wait for you,1485.08,3.719,1486.9395,0.0,0.0,0.7
it's no use to wait,1488.84,4.26,1490.97,-0.296,0.0,-0.7
I have no life to offer you now they've,1490.58,4.62,1492.89,-0.296,0.0,-0.7
driven me back to piracy and another,1493.1,3.6,1494.9,0.0,0.0,0.4
apart from the king would be a miracle,1495.2,2.82,1496.61,0.5859,0.0,0.8
oh Peter I'll pray for a Luke,1498.02,6.26,1501.15,0.3182,0.0,0.6
see they gotta show it safely all right,1504.98,3.38,1506.67,0.4939,0.39285714285714285,0.4
we've exhale at once,1508.36,3.66,1510.1899999999998,0.0,0.0,0.2
I'll wait for you forever,1513.64,8.26,1517.7700000000002,0.0,0.0,0.8
shake out your fossils,1526.779,4.26,1528.909,-0.1779,0.0,0.4
still North Water East,1534.26,3.11,1535.815,0.0,0.0,-0.7
I think string him up now I let him,1580.24,4.84,1582.66,0.0,0.0,0.2
dance on the yard,1583.22,4.339,1585.3895,0.0,0.0,0.7
we have no collar with Captain Evans,1587.559,4.661,1589.8895,-0.296,0.0,0.6
only with his Majesty's government,1590.14,5.2,1592.74,0.0,0.0,0.4
what's about about that has given us a,1592.22,6.559,1595.4995,0.0,0.0,0.2
chance to resume our chosen profession,1595.34,6.12,1598.4,0.25,0.0,0.7
I can promise that every one of you will,1598.779,5.741,1601.6495,0.3182,0.0,0.8
be caught and hanged without distinction,1601.46,5.76,1604.34,0.0,0.0,-0.8
throw him overboard probably I should,1604.52,5.759,1607.3995,0.0,-0.25,-0.7
listen to my man but my retirement has,1607.22,7.1,1610.77,0.0,0.0,-0.7
made me a bit soft put him up,1610.279,4.041,1612.2995,0.0,0.1,0.4
you've ordered food enough for three,1623.72,4.02,1625.73,0.0,0.0,0.6
days if your drawings are stubborn as,1625.58,3.839,1627.4995,-0.4019,0.0,-0.7
the set of your jaw you'll make Port,1627.74,4.76,1630.12,0.0,0.0,0.4
Royal long before that,1629.419,3.081,1630.9595000000002,0.0,-0.05,0.5
I'll find every one of you first I,1632.539,4.501,1634.7895,0.0,0.25,-0.8
suggest you find Port Royal,1635.659,5.631,1638.4745,0.0,0.0,0.4
ship off the starboard ball,1643.159,3.981,1645.1495000000002,0.0,0.0,0.3
if she is a friend,1660.159,3.841,1662.0795,0.4939,0.0,0.6
she's a pilot you'd like us,1669.38,6.0,1672.38,0.3612,0.0,0.7
put two shots across our bar I sure are,1675.38,4.64,1677.7,0.3182,0.5,0.4
our true colors,1678.32,4.17,1680.405,0.4215,0.35,0.7
they take a closer look,1680.02,6.589,1683.3145,0.0,0.0,0.6
raise your hands and take again the oath,1694.46,3.12,1696.02,0.0,0.0,0.4
we the hunted or become Hunters we,1697.58,4.5,1699.83,0.0,0.0,0.4
dedicate ourselves to a life and death,1700.4,4.68,1702.74,-0.5994,0.0,0.7
Brotherhood of Buccaneers all valuables,1702.08,6.24,1705.1999999999998,0.4767,0.0,0.8
seized shall become common fans,1705.08,4.92,1707.54,0.0,-0.3,0.4
for the future security of each and,1708.32,4.12,1710.38,0.34,0.0,0.45
every one of you we pledge these Rewards,1710.0,12.509,1716.2545,0.4767,0.0,0.8
what shape are you a Congo clean Captain,1734.0,7.14,1737.57,0.4019,0.3666666666666667,0.4
Peter blood Captain Peter blood Thomas,1738.08,6.12,1741.14,0.0,0.0,0.2
Wallace great The Last Quest from his,1741.14,5.159,1743.7195000000002,0.6249,0.4,0.7
Captain Peter blood my friend but you,1746.299,5.701,1749.1495,0.2732,0.0,0.4
should be more careless full I put the,1749.72,4.38,1751.91,-0.4201,0.11666666666666665,0.4
new capture you haven't sent the enemies,1752.0,4.76,1754.38,0.3875,0.13636363636363635,0.7
such as you,1754.1,2.66,1755.4299999999998,0.0,0.0,-0.5
coming come in my friend ah we have much,1758.299,7.62,1762.109,0.4939,0.2,0.7
to say it is so good Malone comrades,1762.5,6.179,1765.5895,0.5777,0.7,0.7
meet you don't know how much I miss you,1765.919,6.561,1769.1995000000002,-0.1531,0.2,0.7
my friend come on we get drunk everybody,1768.679,5.36,1771.3590000000002,0.2023,-0.5,0.7
oh I put it in here forgot the crew of,1774.039,5.681,1776.8795,0.0,0.0,-0.7
my friendship is don't be thirsty so,1777.679,4.701,1780.0295,0.4404,0.0,0.2
long I got fine Spanish wine in my old,1779.72,6.78,1783.11,0.2023,0.11666666666666667,0.7
I give the order oh a passenger I pick,1782.38,7.38,1786.0700000000002,0.0,0.0,0.4
up in Tortuga,1786.5,3.26,1788.13,0.0,0.0,0.7
