text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
got your chains on you're expecting a,531.519,4.88,533.9590000000001,0.0,0.0,0.4,-0.0859513545582907,-0.002835257053559507,-0.09516912524315062
shower nope I'm expecting good weather,533.279,4.761,535.6595,-0.3412,0.7,-0.7,-0.08610446173323304,-0.0032544183561867028,-0.09532795792408415
that's what put my James on so it,536.399,4.451,538.6245,0.0,0.0,0.4,-0.08636186933520784,-0.003981588903350697,-0.095584671791037
wouldn't be fooled,538.04,6.55,541.3149999999999,0.2924,0.0,-0.7,-0.0865846640457493,-0.004637113846590096,-0.09579593468594097
do you want your name Mrs AEL Frank or,545.48,4.16,547.5600000000001,0.0772,0.0,0.2,-0.08706061811041482,-0.006141183361762514,-0.09621013422207585
Mrs Melissa frake Melissa frake I guess,547.24,3.8,549.14,0.0,0.0,0.2,-0.08717159039098869,-0.006517522337244847,-0.0962987083862731
with your father entering Blue Boy the,549.64,3.6,551.4399999999999,0.0,0.0,0.4,-0.08732609154916929,-0.007062108196481354,-0.09641639470499107
judges might get us,551.04,6.239,554.1595,0.0,0.0,-0.7,-0.08749778000413135,-0.007700830126348361,-0.09653879137051219
mixed ARA pneumonia he left out,553.24,8.8,557.64,0.0,0.0,0.2,-0.08769968212407815,-0.008509628483081611,-0.09666987873669326
earthquakes the old Gloom spreader Poor,557.279,4.761,559.6595,-0.722605064790058,-0.1444444444444444,-0.7,-0.0878074293083527,-0.008974239188489257,-0.09673324490996452
Dad I don't know let me,564.079,6.841,567.4994999999999,0.0,0.0,0.2,-0.08815773465266258,-0.010742820747894023,-0.09689610202946003
don't taste like Grandma's stitches I,570.92,4.0,572.92,-0.2755,0.0,-0.7,-0.08833400124419713,-0.011930258021971753,-0.09693693701508074
followed a,572.76,5.759,575.6395,0.0,0.0,0.2,-0.08840125651873504,-0.012514249338386407,-0.09693710982946975
recipe I'll get it you left something,574.92,6.0,577.92,0.0,0.0,-0.7,-0.08844645242890041,-0.012997622720332664,-0.09692739108667697
out able Frank I am not going to put,578.519,5.281,581.1595,0.0,0.5,-0.7,-0.0884927217924148,-0.013673950868021482,-0.09689886085293209
liquor into my cooking making minc meat,580.92,5.08,583.4599999999999,0.0,0.0,0.2,-0.08851255268552806,-0.014146642874862102,-0.0968686094245311
without Brandy no such thing I don't,583.8,3.96,585.78,0.2235,0.0,-0.7,-0.08852138674597104,-0.014616745710882758,-0.09683012380061327
approve of it and I won't do it well,586.0,3.839,587.9195,-0.2057,0.0,0.4,-0.08851943668789898,-0.015044244514826617,-0.09678785746619406
you'll be sorry you know those judges at,587.76,3.96,589.74,-0.0772,-0.5,0.3,-0.08851003648733483,-0.01540333629078671,-0.09674700262158804
the fair they like a little sniff now,589.839,4.321,591.9995,0.5859,0.25625,-0.7,-0.0884883291863402,-0.015842911781301226,-0.0966903318821461
and thenor for Wayne Wayne's out back,591.72,5.4,594.4200000000001,0.0,0.0,0.6,-0.08845255579995046,-0.01630612201565785,-0.09662266643952352
somewhere I'll find,594.16,2.96,595.64,0.0,0.0,0.5,-0.08842955175628886,-0.01653651469995174,-0.0965859659793409
why don't you say hello to alen her ma,601.0,3.64,602.82,0.0,0.0,-0.7,-0.08822502125834594,-0.017849027664819005,-0.09633802988629497
see how her mother is you know they had,603.16,3.16,604.74,0.0,0.0,0.3,-0.08814985133868639,-0.018186989083069573,-0.09626338594202316
the doctor again this morning I suppose,604.64,3.84,606.56,0.0,0.0,-0.4,-0.0880704356122777,-0.018502094553778003,-0.09618975465665411
I should find out if she's going to the,606.32,4.8,608.72,0.0,0.0,0.3,-0.08796575170237145,-0.018869305893445844,-0.09609899316030229
fair yes I,608.48,2.64,609.8000000000001,0.6124,0.7,0.4,-0.08790911971004867,-0.019050116515624285,-0.09605232813396533
will hello Elena how are you dear how's,612.68,5.599,615.4794999999999,0.3818,0.0,0.5,-0.08756339077162616,-0.019969456427057945,-0.09579456569591034
your mother,616.839,3.44,618.5590000000001,0.0,0.0,0.5,-0.08734161276419315,-0.020445146314170423,-0.09564745938554345
feeling yes I,618.279,4.441,620.4995,0.4939,0.0,0.7,-0.08718921105649052,-0.020736409089061294,-0.0955526367343848
know I'm sorry I couldn't get by to see,620.279,4.481,622.5195,-0.0772,-0.5,0.4,-0.08702010580744178,-0.021032534496352978,-0.09545242079968663
her today but I've been so busy getting,622.72,4.48,624.96,0.0,0.1,0.2,-0.08680189506262918,-0.021380782577945963,-0.0953293033999142
ready to leave and,624.76,5.199,627.3595,0.3182,0.2,0.4,-0.0865729944172528,-0.021713189397126468,-0.09520602549546615
all oh well I'm glad she's better dear,627.2,4.28,629.34,0.8625,0.5,0.7,-0.08637369555118353,-0.021980213015337435,-0.09510257030646553
Wayne will be here any moment just hold,629.959,4.081,631.9994999999999,0.0,0.0,0.5,-0.08609183820920757,-0.02232852653169625,-0.09496116458154864
on and be sure to give my love to your,631.48,7.0,634.98,0.7579,0.5,0.5,-0.08575734252142361,-0.022705177139246212,-0.09479922572994985
mother thank you dear,634.04,4.44,636.26,0.6249,0.0,0.2,-0.08560787637512493,-0.022862566077478042,-0.09472853047378345
goodbye able I need a good size box a,638.839,5.321,641.4995,0.4404,0.6,0.7,-0.08496158079518146,-0.023480143746540918,-0.09443173534121067
coton something to carry my pickles in,642.399,3.801,644.2995,0.0,0.0,0.4,-0.08459473434673001,-0.023793041713769916,-0.09426810247564175
no just what you want Ma I'll get it for,644.16,4.479,646.3995,-0.2263,0.0,0.7,-0.08431041199348842,-0.0240201003361899,-0.09414301167593872
away so apple and glasses spes lemons,654.6,8.44,658.82,0.0,0.0,0.2,-0.08248644596265527,-0.025236127388339365,-0.09335961684297085
two parts good,659.76,3.28,661.4,0.4404,0.7,0.6,-0.08208098700638673,-0.025462874462744055,-0.09318710678553845
Brandy no I,668.56,6.0,671.56,-0.296,0.0,-0.7,-0.08041487838393947,-0.02627617990998654,-0.09247288790986369
won't he where's Wayne Wayne oh he's,671.6,5.479,674.3395,0.0,0.0,0.2,-0.07994312847989898,-0.02647772499846035,-0.09226743617719745
back there in the,674.56,2.519,675.8195,0.0,0.0,0.2,-0.07968968450005387,-0.026581559530592026,-0.09215621557261647
barn thank you mister and now I think,677.32,4.6,679.62,0.3612,0.0,0.5,-0.0790326652468911,-0.02683745066168989,-0.09186469856730371
I'll have a try at that fancy brass,680.44,4.92,682.9000000000001,0.0,0.0,0.4,-0.07845964445327844,-0.02704627700337408,-0.09160613190639291
clock yes that,681.92,3.44,683.64,0.4019,0.0,0.3,-0.07832973809076473,-0.027091899494490663,-0.09154688793985598
one there you are Wayne there's a nice,686.6,4.4,688.8000000000001,0.4215,0.6,0.5,-0.07741915746583926,-0.02739535326699362,-0.09112429539299348
String of Pearls I think I'll have a go,689.72,4.48,691.96,0.0,0.0,-0.7,-0.076858841014328,-0.02756901918512187,-0.09085714847632931
with them oh I know they're fakes but,691.0,5.72,693.86,-0.2263,0.0,0.7,-0.07652155205114422,-0.027669194243649102,-0.09069340367420295
Wayne what are you,694.2,5.84,697.12,0.0,0.0,0.2,-0.07594299066616751,-0.027833940652819706,-0.09040690285849458
doing how long you been there oh just a,696.72,4.48,698.96,0.0,-0.05,0.2,-0.07561692051507587,-0.027923084935681682,-0.09024205767767239
little while why didn't you say,700.04,3.16,701.62,0.0,-0.1875,-0.5,-0.07514670443189558,-0.02804725125540215,-0.089999683015795
something instead of just standing there,701.2,4.199,703.2995000000001,0.0,0.0,0.7,-0.07485079488719386,-0.028122878232639464,-0.08984414439153421
who were you talking to and does mother,703.2,3.68,705.0400000000001,0.0,0.0,0.3,-0.07454515532090164,-0.028199065098775525,-0.08968088627342859
know you have her embroidery Hoops out,705.399,3.44,707.119,0.0,0.0,0.4,-0.07418169233721386,-0.028287243283505376,-0.08948308627298895
here look just leave me alone Willian,706.88,4.28,709.02,-0.296,0.0,-0.7,-0.0738511496707009,-0.028365270079380576,-0.08929953380851695
stop prying in other people's Affairs,708.839,4.361,711.0195000000001,-0.296,-0.125,-0.7,-0.07350561587246841,-0.02844475569024159,-0.08910366916905596
speaking of Affairs Elanor is on the,711.16,6.479,714.3995,0.0,0.0,0.4,-0.07292728953844627,-0.028573372820298072,-0.08876595612327799
phone elanar well Christmas wed you tell,713.2,4.439,715.4195000000001,0.2732,0.0,0.4,-0.07275436154538555,-0.02861082792484169,-0.08866238991576676
elan's on the,730.32,2.8,731.72,0.0,0.0,0.2,-0.070126229786409,-0.029136193417918826,-0.08689946060230905
phone hello elener how are you honey,741.959,4.961,744.4395,0.0,0.0,0.7,-0.06831885483931315,-0.029473685886665307,-0.08537546944034825
what' the doctor say about your mother,745.639,3.76,747.519,0.0,0.0,0.2,-0.06792270098626255,-0.029549119037391023,-0.08498590848329479
can you go well I don't know what to do,746.92,3.919,748.8795,0.2732,0.0,-0.7,-0.06775344696761541,-0.029581882829222684,-0.08481117830392537
Wayne the doctor says she's a little,749.399,3.921,751.3595,0.0,-0.1875,0.3,-0.06745440308402263,-0.0296408586355742,-0.0844884870512154
better but oh but elanar you've got to,750.839,5.641,753.6595000000001,0.2382,0.5,0.4,-0.06718841343617413,-0.029694832072982357,-0.08418434408196028
go I made a lot of plans for,753.32,6.16,756.4000000000001,0.0,0.0,0.4,-0.06688636275886618,-0.029758453370040006,-0.0838157597138602
what I keep wishing I were so,775.199,11.281,780.8394999999999,0.2263,0.0,-0.7,-0.06502553309950573,-0.030333727925108515,-0.08021804535464368
else walking down a strange New,780.72,5.76,783.6,-0.2023,-0.023063973063973,0.3,-0.06492294060351249,-0.030404312842393186,-0.07977506245857624
Street hearing words that I have never,786.519,13.12,793.079,0.0,0.0,0.3,-0.06476237136731383,-0.03066427018913609,-0.07819455570610832
heard from a man I've yet to,792.279,7.36,795.959,0.0,0.0,0.2,-0.06477562296241197,-0.030749775416581502,-0.07769577281638232
meet he would be a kind of handsome,799.76,10.6,805.06,0.4417,0.55,0.4,-0.06501427557687119,-0.03104486424566795,-0.07606111981148739
combination of Ronald Coleman Charles,806.279,6.441,809.4995,0.0,0.0,0.2,-0.06523595896561371,-0.031204598615502503,-0.07523084453091676
and a my dear Little Margie I'd make the,815.04,7.479,818.7795,0.3818,-0.1875,0.6,-0.06591165777868449,-0.031578026409701955,-0.07342372200568703
world a ruby for your little finger and,819.6,8.52,823.86,0.0,-0.1875,0.6,-0.06639821845064128,-0.03180799439584817,-0.07239245457273948
say I love you I love you I love,822.519,9.961,827.4995,0.9274,0.5,0.9,-0.06679541778885564,-0.031985037901453926,-0.07163507276730063
you I'm Magie you're are beautiful you,828.12,6.279,831.2595,0.5994,0.85,0.8,-0.06724713984252019,-0.032179455809761885,-0.07083606439598972
are so very,832.48,6.919,835.9395000000001,0.0,0.2,0.8,-0.06786637743617666,-0.0324387888507794,-0.06981774088507052
beautiful and we feel so G in a,834.399,12.161,840.4795,0.5994,0.85,-0.7,-0.06852549240788139,-0.03270988395227847,-0.06880428419002883
Melancholy way that it might as well be,839.399,7.161,842.9795,-0.2023,0.0,0.8,-0.06891224107044219,-0.032867805148387046,-0.06823531450522165
Margie hello,864.72,5.96,867.7,0.0,0.0,0.7,-0.07356813664553753,-0.03480448758284262,-0.06217836261326703
Margie hello Harry,866.8,3.88,868.74,0.0,0.0,0.2,-0.07379434904567742,-0.03490248682514783,-0.06190588815416601
no I'm not mad I'm just,870.72,5.4,873.4200000000001,0.1098,0.3125,0.4,-0.07483963253534803,-0.03536170080291702,-0.0606615704919276
disappointed well I'll see you when I,873.72,6.119,876.7795,-0.25,-0.6650484579962898,-0.7,-0.07561665415656464,-0.035710237983956866,-0.059749839581583884
goodbye G I wish I was going to the fair,880.199,4.401,882.3995,0.6124,0.7,-0.7,-0.07696382152579725,-0.03633004272704028,-0.05818959636778755
with you tonight I'd rather be doing,882.519,4.361,884.6995000000001,0.0,0.0,0.7,-0.07753147884245161,-0.03659739492747063,-0.057538279056788266
that than anything I know oh would you,884.6,5.96,887.58,0.0,0.0,-0.7,-0.07825519118593473,-0.03694378157977407,-0.05671199581474418
Harry well sure only I can't neglect my,886.88,7.959,890.8595,0.7077,0.25,0.4,-0.07909583004359332,-0.03735415292013128,-0.05575682267323706
cows oh of course not say I saw,890.56,7.12,894.1199999999999,0.0,0.0,-0.7,-0.07994846859823017,-0.0377794606970349,-0.05479181340990918
something today what the sweetest bit of,894.839,5.24,897.4590000000001,0.0,0.0,0.7,-0.08083827112243869,-0.03823335665974788,-0.05378754296834336
Farmland this side of Davenport I was,897.68,4.2,899.78,0.0,0.0,0.4,-0.08146627742931314,-0.03856005234755158,-0.0530798234982514
thinking of putting a bid in on it if,900.079,5.521,902.8395,0.0,0.0,0.2,-0.08230546771637384,-0.03900501246211516,-0.052134754766608886
you like it if I like it well sure you,901.88,5.12,904.44,0.8126,0.5,0.3,-0.08274942675569506,-0.03924437733715506,-0.051634819459866726
know I haven't made a plan since I was,905.6,4.84,908.02,0.0,0.0,-0.7,-0.08375424336075672,-0.03979650930295686,-0.05050267015336206
12 years old it didn't include you got a,907.0,5.759,909.8795,0.0,0.1,0.4,-0.08428231606555285,-0.04009256230237829,-0.049906992148485596
house on it yeah but it's too old we,910.44,4.24,912.56,0.1531,0.1,-0.7,-0.08505058790075147,-0.04053068575541088,-0.049039073621949716
have to build a new one oh I like old,912.759,3.88,914.699,0.3612,0.1181818181818181,-0.7,-0.08566937440156558,-0.04089006786865178,-0.048338615286678085
houses oh wouldn't fit in with our kind,914.68,5.079,917.2195,0.316,0.5,0.2,-0.0864047210884404,-0.0413248537914173,-0.04750420196184263
of farm you know I plan to do everything,916.639,5.681,919.4795,0.0,0.0,0.5,-0.0870694946990462,-0.04172526136442116,-0.046747675229220124
my old man won't let me do on his place,919.759,5.721,922.6195,0.0,0.1,0.4,-0.0880011432378079,-0.042298431198250365,-0.045683374620313605
scientific irrigation electric milking,922.32,5.879,925.2595,0.0,0.0,-0.7,-0.08879121258430493,-0.042795754146971086,-0.04477659084119372
separate hen roosts no horses all,925.48,4.719,927.8395,-0.296,0.0,0.3,-0.08956889064358098,-0.04329562177577189,-0.04387978732766899
tractor power you see what I mean,928.199,4.161,930.2795,0.0,-0.3125,0.7,-0.09030908659817762,-0.04378115578340966,-0.04302191877027504
everything modern but the house you live,930.199,4.041,932.2195,0.0,0.1681818181818181,0.4,-0.09090065897991577,-0.04417619240946243,-0.04233305470720802
in is it's got to be the same no old,932.36,4.399,934.5595,-0.296,-0.025,0.3,-0.09161756033592938,-0.044663425600661104,-0.04149411125380661
clabber and shingle business there's a,934.24,4.959,936.7195,0.0,0.0,0.2,-0.09228234249105897,-0.04512373951668491,-0.040711851993167444
new kind of plastic pre-fabricated job I,936.759,5.121,939.3195,0.0,0.3681818181818181,0.4,-0.09308607551433565,-0.04569145106603856,-0.039760190450221694
want you to see it got the catalog home,939.199,5.601,941.9995,0.0772,0.0,0.4,-0.09391819179917037,-0.04629243552718877,-0.03876768267521611
is it pretty sure but what's more,941.88,5.399,944.5795,0.4118,0.4166666666666667,0.3,-0.09472237156833543,-0.04688637629225044,-0.037801047390760845
important it's termite,944.8,5.039,947.3195,0.2023,0.4,0.2,-0.09557933905328199,-0.047533916340505425,-0.03676239964648358
proof will you see it if they tell you,947.279,5.12,949.839,0.0,0.0,0.2,-0.09636961289323788,-0.04814480493768884,-0.03579629873881874
how to furnish it too no rugs or carpets,949.839,4.12,951.899,-0.296,0.0,-0.7,-0.09701712191042071,-0.04865543141096576,-0.034998489152373836
they're just dust collectors what's on,952.399,5.641,955.2195,0.0,0.0,0.2,-0.0980629231109421,-0.04949967268394169,-0.03369762506187637
the floor lolium through the whole house,953.959,6.161,957.0395,0.0,0.2,0.4,-0.09863701735801911,-0.04997323109519467,-0.03297706883595833
wait to see the pictures it's it's slick,958.04,5.239,960.6595,0.0,-0.25,0.7,-0.09978021631177035,-0.0509371215165239,-0.03152874647144112
and smooth and easy to keep clean it,960.12,4.68,962.46,0.6808,0.4000000000000001,0.7,-0.10034925116402585,-0.051427101473798836,-0.03080119241901586
well it's like every room in the house,963.279,4.8,965.679,0.5574,0.0,0.2,-0.10136688230117391,-0.05231994841926203,-0.029489134719748678
was a bathroom sounds real cozy yeah,964.8,5.92,967.76,0.296,-0.3,0.7,-0.10202471028309769,-0.052908284624340725,-0.028633539879495823
don't it though what I've always wanted,968.079,4.361,970.2595,0.0,0.0,0.7,-0.10281450923285487,-0.053626081776238864,-0.02759859965621216
oh sure it's the only way to live,970.72,4.479,972.9595,0.3182,0.2121212121212121,0.7,-0.10366695253868684,-0.054414647955276944,-0.026472152195282907
everything's sanitary sure and if we had,972.44,5.879,975.3795,0.3182,0.5,0.4,-0.10443007586060016,-0.05513264074806235,-0.02545543539402235
children oh Margie I said if by any,975.199,5.2,977.799,0.0,0.0,0.2,-0.10519190083491009,-0.055860663757800494,-0.024432611515086747
strange chance we had children I could,978.319,5.52,981.079,0.0516,-0.05,0.4,-0.10622238031732407,-0.0568631565326275,-0.02303658488928232
dress them in cellophane rompers say I,980.399,5.521,983.1595,0.0,0.0,0.5,-0.10687437797057993,-0.05750790906101643,-0.022145832073842405
didn't know they had life will be Just,983.839,5.281,986.4795,0.0,0.0,-0.7,-0.10791170832007604,-0.058550328644701555,-0.0207166159890033
Ducky in our air condition,985.92,7.399,989.6195,0.0,0.0,0.7,-0.10888874639625909,-0.05955074959995652,-0.01935683107822622
patent leather farmhous plastic on our,989.12,7.36,992.8,0.0,0.0,0.8,-0.10987377260973315,-0.06057756338658323,-0.017972356207938668
Ultra scienic,993.319,7.841,997.2395,0.0,0.0,0.2,-0.11123983244018133,-0.062031853848032684,-0.01602936705723644
Farm we'll live in a streamlined,996.48,9.479,1001.2195,0.0,0.1363636363636363,0.6,-0.11245449584990781,-0.06335463359783217,-0.014278781389473078
heaven and we'll waste no time on,1001.16,10.039,1006.1795,-0.1779,-0.2,0.8,-0.11395317430750262,-0.06502553071065711,-0.012088182644727122
charm no geraniums to clutter our,1005.959,10.401,1011.1595,0.128,0.0,0.3,-0.11543894067473913,-0.06672498538887771,-0.009881704681990953
Veranda nor single little sentimental,1011.199,7.841,1015.1195,-0.1889,-0.1696428571428571,-0.7,-0.11660531687937231,-0.06808968287313068,-0.008124231334142128
thing no Virginia,1016.36,5.52,1019.12,-0.296,0.0,0.2,-0.11776878684053094,-0.0694784122953851,-0.0063479239571402595
creepers nothing,1019.04,6.06,1022.07,0.0,0.0,0.2,-0.11861649606616989,-0.07050792171724518,-0.005038468721984398
useless what's the matter honey oh,1025.24,6.92,1028.7,-0.4019,-0.5,0.2,-0.12048729327241994,-0.07283458236437212,-0.0021004933186637266
nothing just Restless I guess sure I,1028.4,6.12,1031.46,0.4791,0.5,-0.7,-0.12125106509046966,-0.07380692049570103,-0.0008808468788746233
understand you like to travel well I,1032.16,3.84,1034.0800000000002,0.5574,0.0,0.6,-0.12196740184347289,-0.07473120463786811,0.0002743555682783363
figured we'd make a little trip,1034.52,3.96,1036.5,0.0,-0.1875,0.7,-0.12262124051891511,-0.0755855884366829,0.0013387351890361335
California or Bermuda it was may we,1036.0,3.88,1037.94,0.0,0.0,0.4,-0.12300662837906182,-0.07609411393120157,0.0019707274044800114
could go to Washington see the cherry,1038.48,5.359,1041.1595,0.0,0.0,0.6,-0.12385802324611529,-0.07723092028095521,0.003379592331913866
trees a honeymoon that's what I'd almost,1039.88,6.12,1042.94,0.0,0.0,0.3,-0.12432262054889791,-0.07785926846611929,0.004156053963861778
marry you to make the trip Harry oh no,1043.839,5.161,1046.4195,-0.296,0.0,0.4,-0.125217210368558,-0.0790857704340517,0.005667235196340095
kidding now Margie what do you say,1046.0,6.36,1049.18,0.1027,0.0,0.7,-0.12591396253582815,-0.08005684054286091,0.006859718131497583
what do you say well I I won't say,1049.0,6.36,1052.18,0.2732,0.0,-0.7,-0.12665764859239784,-0.08110942470847227,0.008148523874388131
anything just now Harry well after the,1052.36,6.76,1055.74,0.2732,0.0,0.2,-0.12752121848005357,-0.08235378524979581,0.009667327173063575
fair maybe,1055.36,3.76,1057.24,0.3182,0.7,0.2,-0.12787873843974576,-0.082876281376931,0.010303571113724303
wow look at him,1062.52,3.519,1064.2795,0.5859,0.1,0.8,-0.129504089288916,-0.08531062364434197,0.013257023735448127
