text,start,duration,time_midpoint,vader,textblob,llama3
put in a word for,463.479,2.72,464.839,0.0,0.0,0.2
me gager I got to talk to you what's he,469.84,4.88,472.28,0.0,0.0,-0.7
want wa gager you got to listen to me I,472.599,3.841,474.5195,0.0772,0.0,-0.7
said blow they'll kill me they'll who is,474.72,4.84,477.14,-0.6908,0.0,-0.7
he Wilson he's here on a 529 also a,476.44,5.24,479.06,0.0,0.0,0.2
stool pigeon he planted a shave on,479.56,4.68,481.9,0.0,0.0,-0.7
Collins M he made me do it honest you,481.68,4.639,483.9995,0.5106,0.6,0.3
can fix anything Jack if you can call,484.24,6.799,487.6395,0.0,0.0,0.3
off Collins I'd pay I'd you'll,486.319,4.72,488.679,-0.1027,0.0,0.2
hello Roberts how's that cold coming,518.519,5.241,521.1395,0.0,-0.6,0.4
sir hello Daniels morning,530.279,4.441,532.4995,0.0,0.0,0.3
sir strella they tell me you're,535.279,4.201,537.3795,0.0,0.0,-0.7
pressuring some of the inmates in your,537.68,5.32,540.3399999999999,-0.34,0.0,0.3
area am I captain MSY sir I've got to,539.48,7.0,542.98,0.0,0.0,0.6
talk to you please sir,543.0,3.48,544.74,0.3182,0.0,0.4
please morning boys morning,550.519,7.0,554.019,0.3182,0.0,0.3
sir oh good morning Gallagher Morning,554.0,5.959,556.9795,0.4404,0.7,0.5
Captain I understand you're responsible,557.519,4.281,559.6595,0.3182,0.2,0.4
for settling that little Feud over in,559.959,3.081,561.4994999999999,-0.2748,-0.1875,0.4
cell block,561.8,3.76,563.68,-0.4404,0.0,-0.7
J we appreciate your assistance of,563.04,4.919,565.4995,0.4019,0.0,0.7
course boys and I were only trying to,565.56,5.959,568.5395,0.0,0.0,0.6
help you you and your boys there's a,567.959,5.841,570.8794999999999,0.4019,0.0,0.3
very old bylaw in this institution about,571.519,5.961,574.4995,0.0,0.13,-0.7
gangs or ceks we don't like them we,573.8,5.279,576.4395,-0.2755,0.0,-0.7
don't want them why don't you break them,577.48,3.12,579.04,-0.0572,0.0,-0.8
Captain gallager when are you going to,580.6,4.64,582.9200000000001,0.0,0.0,0.4
remember that you're not back home,583.519,3.121,585.0795,0.0,0.0,-0.7
running a gang of,585.24,4.599,587.5395,0.0,0.0,-0.7
hoodlums that may be the policeman eh,586.64,4.92,589.1,0.0,0.0,0.3
you just serve your,589.839,4.361,592.0195000000001,0.0,0.0,-0.7
time and that way we'll both get paid,591.56,5.8,594.4599999999999,0.0,0.0,0.7
off that's right Captain like the book,594.2,6.0,597.2,0.3612,0.2857142857142857,0.7
says we always get what's coming to,597.36,6.2,600.46,0.0,0.0,-0.7
us oh excuse me sir what's the matter,608.399,6.88,611.839,0.1027,-0.05,0.2
with you wasn't his,611.92,3.359,613.5994999999999,0.0,0.0,-0.7
fault sorry,620.959,3.401,622.6595,-0.4588,-0.5,-0.5
are the warden's breakfast ready and,637.76,6.36,640.9399999999999,0.3612,0.2,0.2
made with the hum and eggs and the,640.04,4.08,642.0799999999999,0.0,0.0,0.2
marmalade sounds like a very important,651.16,6.04,654.18,0.5563,0.52,0.5
meeting you're going to this morning,653.92,3.28,655.56,0.0,0.0,0.4
is uh Captain MSY going to be down,663.0,7.239,666.6195,0.0,-0.15555555555555559,-0.7
mhm Brandy is the very best drink in the,671.88,5.72,674.74,0.6697,1.0,0.8
world if you're drink enough your toes,674.839,3.031,676.3545,0.0,0.0,0.4
curled Calypso statistics show that if,679.72,5.08,682.26,0.0,0.0,0.4
the level of alcohol in the blood,682.839,5.12,685.399,0.0,0.0,0.2
exceeds 1 half of 1% the blood pressure,684.8,6.039,687.8195,-0.296,-0.16666666666666666,-0.7
is affected as cerebral condition occurs,687.959,3.961,689.9395,-0.1531,0.0,0.3
then you're,691.92,3.28,693.56,0.0,0.0,0.2
cockeyed and maybe that's the way it,697.04,4.16,699.12,0.0,0.0,-0.7
be you don't Lang dis Place doc what for,711.56,6.6,714.8599999999999,0.0,0.0,0.2
you stay here you haven't got much,715.399,7.24,719.019,0.0,0.2,-0.7
choice calyon so neither have,718.16,4.479,720.3995,0.0,0.0,0.2
I but it's not as easy as all that Mr,725.04,4.88,727.48,-0.4782,0.43333333333333335,0.2
mallum this,728.16,4.32,730.3199999999999,0.0,0.0,-0.7
prison this prison has almost twice as,729.92,5.039,732.4395,-0.765,0.0,-0.7
many men as it was built to accommodate,732.48,3.84,734.4,0.0,0.5,0.2
there's not enough work to keep the,734.959,3.44,736.679,0.0,0.0,-0.7
inmates occupied why,736.32,5.72,739.1800000000001,0.0,0.0,-0.7
not the world we live in yes we can give,738.399,6.0,741.399,0.4019,0.13636363636363635,0.7
them real work teach them trades produce,742.04,4.68,744.38,0.0,0.2,0.7
things but the civilian manufacturer,744.399,3.8,746.299,0.0,0.0,0.3
says we're competing with him Trade,746.72,3.16,748.3000000000001,0.0,0.0,-0.5
union say we're put their people out of,748.199,5.521,750.9594999999999,0.0,0.0,-0.7
work nobody wants to help not us,749.88,6.36,753.06,0.4019,0.2,-0.7
manufacturers unions you might as well,753.72,4.72,756.08,0.2732,0.0,0.3
blame the weather what you're really,756.24,5.88,759.1800000000001,-0.34,0.2,0.3
saying is you can't handle the,758.44,3.68,760.2800000000001,0.0,0.0,0.4
situation excuse me sir I don't think,763.36,4.719,765.7195,0.0772,-0.05,0.3
you quite understood what the warden,766.519,3.68,768.359,0.0,0.0,0.2
meant it's not only a matter of,768.079,4.641,770.3995,-0.0191,0.0,0.3
controlling the man he wants to help,770.199,4.961,772.6795,0.4019,0.2,-0.7
them Mony what this prison needs is,772.72,5.119,775.2795,-0.596,0.0,0.7
absolute discipline not,775.16,5.08,777.6999999999999,0.0,0.2,-0.7
charity your loyalty to the warden,777.839,3.761,779.7195,0.743,0.0,0.2
doesn't change the fact that he may be,780.24,4.52,782.5,0.0,0.0,0.2
getting too old for his job age Mr mum,781.6,6.239,784.7195,0.0,0.1,0.3
is a matter of arteries not years it's a,784.76,4.84,787.18,0.0258,0.0,0.7
Pity walers you're a better philosopher,787.839,3.521,789.5995,0.1779,0.2,0.3
than you are a doctor but I'm getting,789.6,4.28,791.74,0.0,0.0,-0.7
tired of you in both roles I was sent,791.36,4.36,793.54,-0.4404,-0.4,-0.7
here today for one reason to tell you,793.88,3.6,795.68,0.0,0.0,-0.7
that if there's any more trouble if this,795.72,3.239,797.3395,-0.4576,0.15,-0.7
prison isn't brought under the strictest,797.48,3.919,799.4395000000001,-0.5106,0.0,0.5
control Mr M there will be an immediate,798.959,5.68,801.799,0.0,0.0,-0.7
change in practically all Personnel we,801.399,5.201,803.9995,0.0,0.0,-0.7
don't want to be bothered,804.639,6.121,807.6995000000001,-0.3658,0.0,-0.7
anymore is that clear Warden,806.6,4.16,808.6800000000001,0.3818,0.10000000000000002,-0.7
yes clear to you Doctor oh,812.24,6.599,815.5395,0.6486,0.10000000000000002,0.6
absolutely you can't be,815.6,7.16,819.1800000000001,0.0,0.2,-0.7
bothered well that simplifies,818.839,6.56,822.119,-0.0516,0.0,0.2
everything the great,822.76,6.36,825.9399999999999,0.6249,0.8,0.8
public and its servants you put up,825.399,6.44,828.619,0.0,0.0,0.2
prisons thick walls and then your job is,829.12,5.44,831.84,0.0,-0.30000000000000004,-0.7
finished but is it,834.56,6.12,837.6199999999999,0.0,0.0,0.2
over you and your Pat medicine remedies,836.68,8.36,840.8599999999999,0.0,0.0,-0.7
change the warden new Personnel absolute,840.68,6.399,843.8794999999999,0.0,0.16818181818181818,0.3
Discipline Do you know what this prison,845.04,5.32,847.6999999999999,-0.596,0.0,-0.7
is Mr mcallum one big human bomb and you,847.079,5.641,849.8995,-0.4939,0.0,0.5
say kick it and it'll be quiet smash it,850.36,3.399,852.0595,0.0,0.0,0.7
and it won't,852.72,2.64,854.0400000000001,0.0,0.0,-0.5
myy what do you think of the doctor's,855.36,4.279,857.4995,0.0,0.0,0.2
Viewpoint I think say that on occasion,857.519,7.201,861.1195,0.0,0.0,0.4
the doctor becomes unduly alarmed,859.639,5.081,862.1795,-0.34,0.0,-0.7
Wen I I don't,864.759,6.88,868.1990000000001,0.0,0.0,-0.7
know I do like so many dreamers and,867.68,6.04,870.6999999999999,0.3612,0.5,0.6
drunkards the doctor's emotional words,871.639,5.361,874.3195000000001,0.1531,0.0,0.4
are empty what's your solution all I,873.72,5.0,876.22,0.128,-0.1,-0.7
know is that when people are sick you,877.0,4.04,879.02,-0.5106,-0.7142857142857143,0.2
don't cure them by making them sicker by,878.72,4.08,880.76,0.0,0.0,-0.7
your methods we send the man back to,881.04,3.4,882.74,0.0,0.0,-0.7
society a worse criminal than he was,882.8,3.399,884.4994999999999,-0.7579,-0.4,-0.7
when they sent him to us platitudes,884.44,4.6,886.74,0.0,-0.2,-0.7
doctor I'm waiting for your solution for,886.199,5.2,888.799,0.3182,0.0,-0.7
men like you Mr mallum there will never,889.04,4.28,891.18,0.3612,0.0,-0.7
be any solution wait a minut not why you,891.399,4.721,893.7595,0.3182,0.0,-0.8
want to destroy instead of build what we,893.32,4.879,895.7595,-0.4939,-0.2,-0.7
need here is a little more patience and,896.12,4.0,898.12,0.0,0.15625,0.3
much more understanding we've been,898.199,5.121,900.7595,0.0,0.5,0.7
patient too long that's for,900.12,5.2,902.72,0.0,-0.05,0.3
understanding I'm positive the purpose,903.32,3.72,905.18,0.5574,0.22727272727272727,0.7
of my visit cannot be,905.32,4.36,907.5,0.0,0.0,-0.7
misunderstood you'll remain here Warden,907.04,4.32,909.2,-0.34,0.0,-0.7
only as long as there's no further,909.68,4.92,912.14,-0.296,-0.016666666666666666,0.2
trouble good,911.36,3.24,912.98,0.0516,0.24999999999999997,0.6
doctor I'll see you at the gates,918.88,3.92,920.84,0.0,0.0,0.4
I've been Warden here for such a long,932.44,3.92,934.4,0.0,-0.025,0.2
time I wouldn't know where to,937.519,6.401,940.7195,0.0,0.0,-0.7
go what to,940.56,3.36,942.24,0.0,0.0,0.2
do the place looks so nice now oh that's,946.319,6.161,949.3995,0.5598,0.6,0.7
SW I got flower drapes and big Cher boy,949.24,6.2,952.34,0.0,0.0,0.5
doesn't know anything about it fine fine,952.48,5.12,955.04,0.3818,0.4166666666666667,0.2
did you the of fruit she loves to come,957.6,6.479,960.8395,0.5719,0.0,0.4
to see you it's good she's so young she,961.36,6.24,964.48,0.4404,0.39999999999999997,0.4
thinks it's such fun like a,964.079,3.521,965.8395,0.7003,0.15,0.4
holiday over there your,967.88,3.959,969.8595,0.4019,0.0,0.4
attorney Ruth she won't go through with,974.16,4.56,976.44,0.0,0.0,-0.7
it but she's got to I've had three,976.519,4.161,978.5995,0.0,0.0,0.2
different doctors to see her they've all,978.72,3.479,980.4595,0.0,0.0,0.4
tried to explain how important an,980.68,3.639,982.4995,0.2023,0.4,-0.7
operation is right away but she keeps,982.199,5.32,984.859,0.0,0.2857142857142857,0.4
saying no not unless you're there,984.319,5.281,986.9595,-0.296,0.0,-0.7
nothing matters to Ruth Without You Joe,987.519,3.641,989.3395,-0.0191,0.0,-0.7
not even her,989.6,6.039,992.6195,0.0,0.0,-0.7
life how long has she gone I don't,991.16,8.119,995.2195,0.0,-0.05,-0.7
know let me tell her you're here no she,995.639,6.801,999.0395,-0.296,0.0,0.2
loves you Joe well she'll understand,999.279,6.0,1002.279,0.7003,0.0,0.2
no okay I guess you know what you're,1002.44,4.879,1004.8795,-0.1695,-0.25,0.8
doing go back and talk to her try to,1005.279,4.401,1007.4795,0.0,0.0,0.4
make her go through with it keep trying,1007.319,5.52,1010.079,0.0,0.0,0.7
all right Joe,1009.68,5.44,1012.4,0.0,0.2857142857142857,0.4
wait get some cash keep it in your,1012.839,4.961,1015.3195,0.0,0.0,0.2
office what are you going to do there's,1015.12,6.399,1018.3195,0.0,0.0,-0.7
not much I can do is,1017.8,3.719,1019.6595,0.0,-0.1,-0.7
there I'm not trying to,1026.16,4.6,1028.46,0.0,0.0,-0.7
interfere I'm just saying that if you,1028.52,4.64,1030.84,0.0,0.0,-0.7
send Roberts back to the drain pipe I,1030.76,6.96,1034.24,0.0,0.0,-0.7
won't all right myy have it your,1033.16,4.56,1035.44,0.0,0.2857142857142857,-0.7
way duck Joe they letting you run around,1042.48,6.84,1045.9,0.0,0.0,0.4
loose I'm waiting be,1047.0,4.84,1049.42,-0.3182,-0.07692307692307693,0.2
CL M will find another job for me he,1049.32,4.8,1051.72,0.0,0.0,0.6
always has well sit down be with you in,1051.84,5.44,1054.56,0.2732,-0.15555555555555559,0.7
a second glad you dropped,1054.12,6.24,1057.2399999999998,0.4588,0.25,0.4
in patient of mine old Pat Regan wants,1057.28,5.56,1060.06,0.0,0.15000000000000002,0.4
to see you there's a pass to the,1060.36,5.559,1063.1395,0.0,0.0,0.6
infirmary right there on the,1062.84,3.079,1064.3795,0.0,0.2857142857142857,-0.7
thanks Doc H how quick will cancer kill,1070.2,7.44,1073.92,-0.802,0.26666666666666666,0.3
somebody oh that's the wrong way to put,1075.32,3.88,1077.26,-0.4767,-0.5,-0.7
the question,1077.64,3.159,1079.2195000000002,0.0,0.0,0.7
these days cancer doesn't have to mean,1079.2,5.2,1081.8,-0.6597,-0.3125,0.2
death at all why well,1080.799,6.201,1083.8995,-0.4215,0.0,-0.7
uh how about if they have to operate,1084.4,5.519,1087.1595,0.0,0.0,0.2
even so depends entirely on the case the,1087.0,5.52,1089.76,0.0,0.0,0.2
important thing of course is the time,1089.919,6.24,1093.039,0.2023,0.4,0.5
element somebody close,1092.52,7.639,1096.3395,0.0,0.0,0.7
yeah by the way what time is it about,1096.159,9.52,1100.919,0.296,0.0,0.3
10:30 are you sure to be exact it's,1100.159,7.161,1103.7395,0.3182,0.375,0.2
10:30 Wilson,1152.24,3.559,1154.0195,0.0,0.0,0.2
103 did I ever tell you about that last,1160.52,6.159,1163.5995,0.0,0.0,0.4
limousine of mine beautiful and roomy,1163.08,5.32,1165.74,0.5994,0.85,0.7
listen that car was so long when I,1166.679,3.36,1168.3590000000002,0.0,-0.05,-0.7
picked up the phone to talk to the Cher,1168.4,3.32,1170.0600000000002,0.0,0.0,0.5
I had to call Long,1170.039,4.12,1172.099,0.0,-0.05,-0.5
Distance strangely enough had this same,1171.72,6.36,1174.9,-0.296,0.0,0.4
number on it keep,1174.159,3.921,1176.1195,0.0772,0.0,0.2
moving Wilson 10,1178.44,4.119,1180.4995,0.0,0.0,0.4
where are you going just to get a drink,1203.88,4.32,1206.0400000000002,0.0,0.0,0.2
you made me do it he made me do it no no,1296.12,4.76,1298.5,0.2235,0.0,0.2
stay away from me got the mo made me do,1298.52,4.24,1300.64,0.0,0.0,-0.7
it you guys would have done the same,1300.88,4.76,1303.2600000000002,0.0,0.0,-0.7
walers yes,1320.4,3.639,1322.2195000000002,0.4019,0.0,0.7
what yes yes I'll be right over Warden,1324.039,5.64,1326.859,0.6597,0.2857142857142857,0.8
when did it,1327.72,5.199,1330.3195,0.0,0.0,0.2
see prisoner just killed yeah well this,1333.36,7.679,1337.1995,-0.6908,-0.2,-0.7
is one rap they can't hang on you,1337.84,5.64,1340.66,0.0,0.0,0.7
Collins I'm your,1341.039,5.681,1343.8795,0.0,0.0,0.7
witness important thing,1343.48,5.88,1346.42,0.2023,0.4,0.7
Witnesses luck you asked me before,1346.72,5.72,1349.58,0.4588,0.0,0.2
exactly what time it was yeah it wasn't,1349.36,7.4,1353.06,0.296,0.25,0.2
it a fellow named Wilson tough,1352.44,7.239,1356.0595,-0.128,-0.3888888888888889,0.3
break accident,1356.76,5.919,1359.7195,-0.4767,0.0,-0.7
positively,1359.679,3.0,1361.179,0.5267,0.22727272727272727,0.8
yeah a human interest,1382.36,4.319,1384.5195,0.6369,0.0,0.7
story remember that terrific third,1384.64,3.519,1386.3995,0.4767,0.0,0.7
baseman got paroled a couple of years,1386.679,4.321,1388.8395,0.0,0.0,0.2
ago doy he'll be back for the book just,1388.159,5.841,1391.0795,0.0,0.0,0.4
knocked off his old lady you don't say,1391.0,4.72,1393.36,0.0,0.1,-0.7
just shows you a guy don't think if he,1394.0,3.2,1395.6,0.0,0.0,-0.7
done it last year we might have beat the,1395.72,4.559,1397.9995,0.0,0.0,0.2
Patrol's benevolent,1397.2,3.079,1398.7395,0.5719,0.0,0.7
Association,1406.88,4.76,1409.2600000000002,0.0,0.0,0.4
ask my advice about Wilson not have said,1411.64,4.399,1413.8395,0.0,0.0,0.4
don't do it maybe that's why I nobody I,1413.64,4.32,1415.8000000000002,0.0,0.0,-0.7
has to you only make things tougher for,1416.039,3.401,1417.7395,0.1779,0.0,-0.7
everybody else I don't care about,1417.96,3.959,1419.9395,-0.3875,0.0,-0.7
everybody else that's Cemetery tour why,1419.44,4.64,1421.76,0.0,0.0,0.4
not we're buried ain't we only thing is,1421.919,3.12,1423.479,0.0,0.0,-0.7
de it's on your,1425.039,3.561,1426.8195,0.0,0.0,0.4
mind you and me,1430.32,6.359,1433.4995,0.0,0.0,0.4
out tell me you've had the fever ever,1434.36,4.319,1436.5195,0.0,0.0,0.4
since the day you got here,1436.679,4.441,1438.8995,0.0,0.0,0.4
I thought you had more sense no Lexis,1438.679,6.041,1441.6995000000002,-0.3566,0.5,-0.7
just yes or no look Collins K respect me,1441.12,5.72,1443.9799999999998,0.5574,0.0,0.7
so does a warden I've had a good setup,1444.72,3.92,1446.68,0.4404,0.7,0.5
here because I've tried to help both,1446.84,4.439,1449.0594999999998,0.4019,0.0,0.4
sides I never crossed either so what so,1448.64,5.32,1451.3000000000002,0.0,0.0,-0.7
in spite of Muny I'm still number,1451.279,6.4,1454.479,-0.4767,0.0,0.7
one I've been here 6 years how many,1453.96,5.68,1456.8,0.0,0.5,0.2
propositions I've had to crack the,1457.679,4.961,1460.1595,0.0,0.0,0.3
"6,000 they're on tap all the time look",1462.799,5.521,1465.5595,0.0,0.0,0.7
gallaga wait a minute,1465.96,5.24,1468.58,0.0,0.0,0.5
see this fell at the lype machine he a,1468.32,5.239,1470.9395,0.0,0.0,-0.7
lifer done,1471.2,5.079,1473.7395,0.0,0.0,0.3
on R off yeah you know Collins he's okay,1476.279,8.601,1480.5795,0.4767,0.5,-0.7
sure how's the,1482.08,6.319,1485.2395,0.3182,0.5,0.2
plan if there's no hitch we go Tuesday,1484.88,6.6,1488.18,-0.296,0.0,0.4
you in Boss no good luck it's all set,1488.399,5.241,1491.0195,-0.5975,-0.35,0.6
time been all said every Tuesday for 12,1496.24,5.28,1498.88,0.0,0.0,0.2
years 12 years from now it can still be,1501.72,4.52,1503.98,0.0,0.0,0.4
Tuesday look Gallagher I know this,1506.24,5.28,1508.88,0.0,0.0,0.3
drum's full of crack putts one Khan's,1509.0,3.799,1510.8995,0.0,0.35,0.3
going to buy his way out another knows,1511.52,3.08,1513.06,0.0,0.0,-0.5
the governor's cousin a third guy's even,1512.799,3.681,1514.6395,0.0,0.0,0.2
going to float out in a homemade balloon,1514.6,4.959,1517.0794999999998,0.0,0.0,0.7
but I'm not buying any pipe,1516.48,3.079,1518.0195,0.0,0.0,-0.7
dreams it can be done it's been done,1519.6,4.72,1521.9599999999998,0.4019,0.0,0.7
before and it'll be done again it can be,1522.72,5.52,1525.48,0.0,0.0,0.2
done here by us by you and me,1524.32,5.479,1527.0594999999998,0.0,0.0,0.6
Collins If I ever put in with anybody,1528.24,4.12,1530.3,0.0,0.0,0.4
it'll be with,1529.799,2.561,1531.0795,0.0,0.0,0.5
you there's no need for that,1532.48,5.919,1535.4395,-0.296,0.0,-0.7
now you I can tell,1535.08,6.12,1538.14,0.0,0.0,0.7
why promise me my,1538.399,5.321,1541.0594999999998,0.3182,0.0,-0.7
parole very soon now I'll be walking out,1541.2,4.76,1543.5800000000002,0.0,0.2,0.7
here next Tuesday could be,1547.36,6.84,1550.78,0.0,0.0,0.2
next hold on,1550.84,3.36,1552.52,0.0,0.0,0.2
white tie and tales for the movie,1574.44,4.88,1576.88,0.0,0.0,0.8
tonight the boy gets the girl and that's,1576.44,6.959,1579.9195,0.0,0.0,0.7
all right it is,1579.32,7.28,1582.96,0.0,0.2857142857142857,0.4
mate thaty again so yeah chess Domino's,1586.6,6.88,1590.04,0.4341,0.0,0.8
whatever we play don't you ever lose,1591.0,4.84,1593.42,0.5659,0.0,0.3
very seldom friend I was born with what,1593.48,5.36,1596.16,-0.4416,0.2,-0.7
you might call the Golden Touch I almost,1595.84,5.36,1598.52,0.0,0.3,0.8
win the Golden Gloves once they give me,1598.84,4.24,1600.9599999999998,0.5859,0.55,0.6
a watch and a robe with my name on a,1601.2,5.28,1603.84,0.0,0.0,0.7
back my girl was there Henrietta I'll be,1603.08,5.24,1605.6999999999998,0.0,0.0,0.7
in the infirmary I got to see a guy,1606.48,5.439,1609.1995,0.0,0.0,0.2
still figuring still save me a seat at,1608.32,7.359,1611.9995,0.4939,0.0,0.4
the movie take it easy,1611.919,3.76,1613.7990000000002,0.4404,0.43333333333333335,0.7
hey what goes between you guys in this,1619.72,5.28,1622.36,0.0,0.0,0.2
thing what's your language my unromantic,1622.559,4.921,1625.0195,0.0,0.0,-0.7
friend you're speaking of a lady it's,1625.0,4.799,1627.3995,0.4939,0.0,0.3
enough to give somebody the creeps you,1627.48,4.6,1629.78,0.0,0.0,0.4
fellas smiling at her picture throwing,1629.799,4.24,1631.919,0.4588,0.0,0.4
kisses at her you might think she was,1632.08,4.88,1634.52,0.5106,0.0,0.7
real she is after a while you'll get to,1634.039,6.36,1637.219,0.0,0.2,0.2
know it too it's true to me she looks,1636.96,4.959,1639.4395,0.4215,0.35,0.4
like like my wife yeah that's no,1641.919,6.561,1645.1995000000002,0.6124,0.0,0.6
ordinary pinup girl each one of us she's,1645.76,4.639,1648.0795,0.0,-0.25,0.4
somebody special you mean if I keep,1648.48,3.319,1650.1395,0.4019,0.022321428571428575,0.7
looking at her long enough like you,1650.399,3.441,1652.1194999999998,0.3612,-0.025,0.7
fellas she'll begin to remind me of,1651.799,5.24,1654.419,0.0,0.0,0.4
Henrietta that's,1653.84,3.199,1655.4395,0.0,0.0,0.2
right but henrietta's a blonde she don't,1658.6,5.679,1661.4395,0.0,0.14285714285714285,-0.7
