text,start,duration,time_midpoint,vader,textblob,llama3
fella and forget the whole matter,384.639,3.201,386.2395,-0.2023,0.2,0.2
he's much too old for the sort of thing,386.16,3.52,387.92,0.0,0.15000000000000002,-0.7
we have in mind in me huh,387.84,5.199,390.4395,0.0,0.0,0.3
that'll be good dick i really would like,389.68,5.44,392.4,0.3353,0.44999999999999996,0.3
to stop worrying you know i don't agree,393.039,3.521,394.7995,-0.6917,0.0,0.7
with the word you've said,395.12,4.079,397.1595,0.0,0.0,0.5
but the disagreement is purely academic,396.56,4.72,398.92,-0.5023,0.0,0.2
you know that's exactly my complaint,399.199,4.0,401.199,-0.296,-0.3,-0.7
the flesh is still strong but the spirit,401.28,3.28,402.92,0.4939,0.4333333333333333,0.4
grows weaker by the hour,403.199,3.601,404.9995,-0.4404,0.0,-0.7
good you know even if the spirit of,404.56,3.44,406.28,0.5574,0.7,0.7
adventure should rise,406.8,3.679,408.6395,0.3182,0.0,0.7
up before me impeccable even in the form,408.0,3.12,409.56,0.0,0.75,-0.7
of that uh,410.479,2.72,411.839,0.0,0.0,0.7
alluring young woman in the window next,411.12,4.24,413.24,0.0,0.05,0.7
door i'm afraid that all i do is clutch,413.199,3.361,414.8795,0.0,-0.6,-0.7
my coat a little tight i'm under,415.36,2.72,416.72,0.0,-0.1830357142857143,-0.7
something idiotic and run like the devil,416.56,4.4,418.76,-0.7579,-0.6666666666666666,-0.9
not before you got a number i hope,418.08,6.19,421.175,0.4939,0.0,0.4
probably good night,420.96,5.28,423.6,0.4404,0.7,0.6
you're safe i guess good night,426.24,11.6,432.04,0.7003,0.6,0.4
let him kiss me with the kisses of his,473.68,6.16,476.76,0.7269,0.0,0.7
the light mouth,476.96,2.88,478.4,0.0,0.4,0.2
oh thank you,500.479,7.361,504.1595,0.3612,0.0,0.8
would you be uh good enough to remind me,508.879,4.72,511.239,0.4404,0.35,0.2
when it's 10 30. yes sir,510.479,5.04,512.999,0.4019,0.0,0.7
sometimes i'm inclined to lose strike of,513.599,4.56,515.879,-0.4939,0.0,-0.7
time and i'll remind you sir,515.519,6.32,518.679,0.0,0.0,0.4
thank you sir,518.159,3.68,519.999,0.3612,0.0,0.7
it's 10 30 professor wandy,533.36,7.68,537.2,0.0,0.0,0.4
it's 10 30 so oh,536.64,4.4,538.84,0.0,0.0,0.3
would you mind putting it back in the,543.04,6.799,546.4395,0.0,0.0,0.2
library yes sir thank you,544.16,5.679,546.9995,0.6369,0.0,0.7
my hat please,560.48,3.359,562.1595,0.3182,0.0,0.4
i uh i couldn't have drunk that much,615.44,6.72,618.8000000000001,0.2584,-0.15,-0.7
you you did pose for it didn't you,619.12,4.56,621.4,0.0,0.0,-0.7
well then my admiration for the artist,622.16,3.44,623.88,0.6808,0.0,0.8
is done it's not only a good painting,623.68,3.04,625.1999999999999,-0.3412,0.35,0.2
it's also you,625.6,4.16,627.6800000000001,0.0,0.0,0.7
you know that so quickly i don't know i,626.72,4.48,628.96,0.0,0.3333333333333333,0.2
only know that if i were a painter and,629.76,2.88,631.2,0.0,0.0,0.6
done this have you i'd be very happy,631.2,2.639,632.5195,0.6115,1.0,0.8
is it yours no i wish it would,633.839,4.721,636.1995000000001,-0.5358,0.0,-0.7
and i wouldn't have to come over here,637.279,4.081,639.3195,0.0,0.0,-0.7
every so often to watch people's faces,638.56,5.68,641.4,0.0,0.0,0.2
is that what you do now and then when,641.36,4.96,643.84,0.0,0.0,0.2
i'm lonely,644.24,6.32,647.4,-0.3612,-0.09999999999999998,-0.7
tonight i was alone i don't like to be,646.32,7.36,650.0,-0.4784,0.0,-0.7
why did you watch my face,650.56,8.16,654.64,0.0,0.0,-0.7
oh yes did i react properly and normally,653.68,8.159,657.7595,0.4019,0.075,0.7
well there are two general reactions,658.72,6.239,661.8395,0.2732,0.05000000000000002,0.2
one is a kind of solemn stare for the,661.839,5.361,664.5195000000001,-0.1513,0.6,0.3
and and the other the other is a long,667.2,7.6,671.0,0.0,-0.09999999999999999,0.2
blown whistle what was mine,670.56,6.56,673.8399999999999,0.0,0.0,-0.7
i'm not sure but i suspect that in,674.8,3.92,676.76,-0.5075,-0.25,0.2
another moment or two you might have,677.12,2.8,678.52,0.0,0.0,0.4
given a long,678.72,5.04,681.24,0.0,-0.05,0.2
low solemn whistle,679.92,3.84,681.8399999999999,-0.34,0.0,0.2
well that uh rather embarrasses me well,684.16,3.919,686.1195,0.128,0.0,-0.7
it shouldn't,687.04,2.96,688.52,0.0,0.0,-0.8
i regard it as an unusually sincere,688.079,3.841,689.9994999999999,0.4576,0.5,0.7
compliment because you don't look to me,690.0,4.24,692.12,0.4767,0.0,0.8
like a man much given to,691.92,6.96,695.4,0.3612,0.2,0.5
me oh no no it's not that exactly but uh,694.24,7.92,698.2,0.1139,0.25,-0.7
if my admiration was that obvious,698.88,5.36,701.56,0.5423,0.0,-0.7
i'm afraid you might misunderstand earth,702.16,3.44,703.88,-0.3612,-0.6,0.7
may i help you,704.24,4.24,706.36,0.4019,0.0,0.5
could you i'm not married i have no,705.6,4.4,707.8000000000001,-0.296,-0.125,-0.7
designs on you,708.48,4.64,710.8000000000001,0.0,0.0,0.4
and one drink is all i care for is that,710.0,3.92,711.96,0.4939,0.0,0.4
that's right thank you,713.92,3.77,715.805,0.3612,0.2857142857142857,0.7
what's so funny well i i had dinner with,724.88,4.24,727.0,0.6779,0.25,0.2
a couple of friends tonight and,727.6,3.76,729.48,0.4767,0.0,0.6
we discussed your portrait with great,729.12,4.56,731.4,0.6249,0.8,0.7
admiration i might say,731.36,3.68,733.2,0.5423,0.0,0.8
i'm thinking of their faces tomorrow,733.68,3.44,735.4,0.0,0.0,0.4
night when i tell them about this,735.04,3.599,736.8394999999999,0.0,0.0,0.5
sitting and chatting over a drink with,737.12,3.92,739.08,0.0,0.0,0.7
the charming young lady herself,738.639,3.841,740.5595,0.5859,0.39999999999999997,0.7
would you like to see some more of his,741.04,4.32,743.1999999999999,0.3612,0.5,0.4
work i would indeed,742.48,5.84,745.4,0.0,0.0,0.8
i like it very much then when you,745.36,4.56,747.64,0.3612,0.26,0.7
finished your drink you can take me home,748.32,2.4,749.5200000000001,0.0,0.0,0.7
show them to you they're just sketches,750.72,4.88,753.1600000000001,0.0,0.0,0.2
but quite good i think,753.12,5.519,755.8795,0.6474,0.7,0.7
they're of me of course,755.6,8.239,759.7195,0.0,0.0,0.4
little late isn't it is that late 11,758.639,5.2,761.239,0.0,-0.2625,-0.5
i don't think i should don't think you,764.32,3.92,766.2800000000001,0.0,0.0,-0.7
what you mean i was warned,768.24,6.88,771.6800000000001,-0.2732,-0.3125,-0.7
you mean you're afraid of me,772.0,6.32,775.16,0.0,-0.45625,-0.7
no no no no it's not that but uh,775.12,5.76,778.0,0.3252,0.0,-0.7
i was warned against the siren call of,778.32,4.079,780.3595,-0.2732,0.0,0.4
at my age i should never have stopped to,782.399,3.841,784.3195,0.1695,0.0,-0.7
talk with you,785.04,3.28,786.68,0.0,0.0,0.7
i should never never come here to drink,786.24,4.399,788.4395,0.0,0.0,-0.8
may i have your hand yes thank you,847.68,9.59,852.4749999999999,0.8126,0.0,0.7
make yourself at home i'll be right back,851.04,41.919,871.9995,0.0,0.14285714285714285,0.7
clemens who did the one in the window,892.959,3.44,894.679,0.0,0.0,0.4
did these just sketches but,894.56,5.279,897.1995,0.0,0.0,0.7
nice i think,896.399,3.44,898.119,0.4215,0.6,-0.7
let's have another,910.48,6.08,913.52,0.0,0.0,0.7
i should say no i know but i haven't the,913.839,4.24,915.959,-0.1531,0.0,-0.7
slightest intention of saying it,916.56,4.719,918.9195,0.0,0.0,0.2
i should say not this is much too,918.079,8.051,922.1045,0.0,0.2,-0.7
pleasant to break up,921.279,22.401,932.4795,0.5106,0.7333333333333333,-0.7
ouch oh did you cut yourself,943.68,5.76,946.56,-0.2732,0.0,-0.7
no but the wire broke have you something,946.72,4.4,948.92,-0.6486,0.0,-0.7
to cut it with,949.44,3.399,951.1395,-0.2732,0.0,0.4
scissors all right yes i think that'll,951.12,4.719,953.4795,0.4019,0.2857142857142857,-0.7
who are you my name is,962.399,5.68,965.239,0.0,0.0,0.2
what are we going to do,1030.319,5.201,1032.9195,0.0,0.0,0.2
i don't know,1037.439,4.39,1039.634,0.0,0.0,0.2
call the police i suppose,1041.839,13.2,1048.439,0.0,0.0,-0.7
what was his name,1055.039,3.281,1056.6795,0.0,0.0,0.2
hard frank hard,1058.32,5.04,1060.84,-0.2023,-0.2916666666666667,0.2
that's what he told me,1063.6,4.24,1065.7199999999998,0.0,0.0,0.4
don't you think it was,1068.08,3.2,1069.6799999999998,0.0,0.0,0.2
i don't know i don't think so,1071.28,7.68,1075.12,0.0,0.0,-0.7
but i don't know he never told me,1075.52,5.84,1078.44,0.0,0.0,-0.7
anything else,1078.96,6.32,1082.12,0.0,0.0,0.5
where he lived what he did,1081.36,8.16,1085.4399999999998,0.0,0.0,0.2
anything i saw him two or three times a,1085.28,6.399,1088.4795,0.0,0.0,0.2
week perhaps,1089.52,4.32,1091.68,0.0,0.0,0.2
he never took me out to dinner or a show,1091.679,4.641,1093.9995,0.0,0.0,-0.7
or anything,1093.84,2.48,1095.08,0.0,0.0,0.5
what what are you,1098.4,6.08,1101.44,0.0,0.0,0.2
where's the teleport,1101.44,3.04,1102.96,0.0,0.0,0.3
in the bedroom,1104.88,4.96,1107.36,0.0,0.0,0.2
operator operator,1152.64,8.56,1156.92,0.0,0.0,0.0
give me operator,1155.84,5.36,1158.52,0.0,0.0,0.2
you say nobody,1172.559,6.961,1176.0395,0.0,0.0,-0.7
has ever seen you with him,1175.84,5.76,1178.72,0.0,0.0,-0.7
we've never been out together when you,1179.52,4.48,1181.76,0.0,0.0,0.4
that was on a train why,1184.08,9.52,1188.84,0.0,0.0,-0.7
who knows at all about you and him,1188.48,10.319,1193.6395,0.0,0.0,-0.5
unless he told someone which i doubt,1193.6,10.559,1198.8795,-0.3612,0.0,-0.7
nobody you never mention him to anybody,1198.799,5.36,1201.479,0.0,0.0,-0.7
not his name not even the name he gave,1204.24,6.08,1207.28,0.0,0.0,-0.7
do you think there's something we can do,1210.96,4.8,1213.36,0.0,0.0,0.4
i'm just wondering,1213.36,3.92,1215.32,0.0,0.0,0.3
i was wondering if anybody could have,1215.76,3.36,1217.44,0.0,0.0,0.2
seen him coming in here tonight,1217.28,4.399,1219.4795,0.0,0.0,0.4
i'm sure not he wouldn't even get out of,1219.12,5.2,1221.7199999999998,0.3182,0.5,-0.7
the cab if there was anyone around,1221.679,4.081,1223.7195000000002,0.0,0.0,0.2
do you think there's something we can do,1224.32,3.44,1226.04,0.0,0.0,0.4
do you i don't want to go to jail,1225.76,5.039,1228.2795,-0.0572,-0.1,-0.7
try to keep calm please let's think,1227.76,4.399,1229.9595,0.5574,0.30000000000000004,0.4
about it a minute let's see if there is,1230.799,2.081,1231.8395,0.0,0.0,0.2
they'll never believe us you know no i'm,1232.88,3.679,1234.7195000000002,-0.296,0.0,-0.7
afraid they won't but even if they did,1234.64,3.44,1236.36,0.0,-0.6,-0.7
we wouldn't be much better off,1236.559,2.721,1237.9195,-0.3412,0.5,-0.7
they'll say we could make up any kind of,1238.08,4.24,1240.1999999999998,0.0,0.6,0.4
story we wanted to who else saw it,1239.28,4.24,1241.4,0.0,0.0,0.2
they'll make it some kind of murder i,1242.32,7.52,1246.08,-0.7178,0.6,0.6
know they will please,1243.52,6.32,1246.68,0.3182,0.0,-0.7
i have no feeling about him,1255.2,3.28,1256.84,-0.0951,0.0,0.0
he's trying to kill me there's no,1259.52,2.88,1260.96,-0.7845,0.0,-0.7
question about that i hadn't killed them,1260.799,2.641,1262.1195,0.5559,-0.2,-0.7
you'd have killed me,1262.4,2.399,1263.5995,-0.6705,-0.2,-0.8
if you wouldn't give me the scissors i'd,1263.44,3.359,1265.1195,0.0,0.0,-0.7
but whatever they believe i'm ruined,1266.799,6.0,1269.799,-0.631,0.0,-0.7
my whole life you were thinking of,1270.72,3.6,1272.52,0.0,0.2,0.2
what was it i was wondering if we had,1274.32,4.16,1276.4,0.0,0.0,-0.7
the nerve for something,1276.559,4.801,1278.9595,0.0,0.0,-0.7
something pretty dangerous it would shut,1278.48,4.24,1280.6,0.0258,-0.175,-0.7
the door on us completely if we were,1281.36,3.439,1283.0794999999998,0.0,0.1,-0.7
anything you say i don't want to go to,1284.799,3.36,1286.479,-0.0572,0.0,-0.7
jail i don't,1286.96,5.36,1289.64,0.0,-0.1,-0.7
what's this if nobody knows about you,1288.159,7.52,1291.919,0.0,0.0,-0.7
if nobody saw him coming in here tonight,1292.32,4.88,1294.76,0.0,0.0,-0.7
how could either of us be connected with,1295.679,3.36,1297.3590000000002,0.0,0.0,-0.7
it if his body will turn miles and miles,1297.2,3.839,1299.1195,0.0,0.0,0.5
away from here,1299.039,6.481,1302.2795,0.0,0.0,-0.7
i'll have to go and get my car,1305.52,3.44,1307.24,0.0,0.0,0.2
i'll park it directly in front of the,1310.48,4.16,1312.56,0.0,0.1,0.2
door and then we'll pick our moment,1311.919,4.161,1313.9995,0.0,0.0,0.4
you'll watch when i carry it out and put,1314.64,3.44,1316.36,0.0,0.0,0.4
it in the bag,1316.08,3.599,1317.8795,0.0,0.0,0.5
and then i'll dump it somewhere in the,1318.08,4.0,1320.08,-0.3818,0.0,0.2
country it'll be found of course sooner,1319.679,3.201,1321.2795,0.0,0.0,0.7
or later but,1322.08,2.64,1323.4,0.0,0.0,0.3
maybe not for a week you mean you'll go,1322.88,5.52,1325.64,0.0,-0.3125,-0.7
for your car while i wait here,1324.72,6.64,1328.04,0.0,0.0,0.3
would you be afraid not of that but if,1328.4,4.159,1330.4795,0.0,-0.6,0.2
you got out of here why should you ever,1331.36,3.6,1333.16,0.0,0.0,-0.7
i like you i think you're all right but,1334.96,4.56,1337.24,0.1901,0.2857142857142857,0.3
i don't even know your name,1337.679,2.88,1339.119,0.0,0.0,-0.7
and i don't think there's a man in the,1339.52,2.159,1340.5995,0.0,0.0,0.2
world who wouldn't get out of a mess,1340.559,2.641,1341.8795,-0.3612,-0.175,-0.7
like this if he could oh we mustn't,1341.679,2.88,1343.119,0.3612,0.0,0.3
if we do that we're lost both of us,1344.559,6.161,1347.6395,-0.3182,0.0,-0.7
why can't i go with you,1347.679,3.041,1349.1995000000002,0.0,0.0,0.7
well i'm hoping we can get ourselves out,1350.96,5.28,1353.6,0.5994,0.0,0.4
of this completely,1354.48,4.16,1356.56,0.0,0.1,0.2
but there's one condition i won't tell,1356.24,3.76,1358.12,0.0,0.0,0.2
you my name what i do or,1358.64,2.64,1359.96,0.0,0.0,0.3
take her to get the car because then,1360.0,3.28,1361.64,0.0,0.0,0.7
you'd know where i live,1361.28,4.08,1363.32,0.0,0.13636363636363635,0.4
but if we're successful tonight it'll be,1363.28,5.04,1365.8,0.7351,0.75,0.7
of no importance to you,1365.36,2.96,1366.84,-0.2755,0.0,-0.7
i tell you what i'll do,1369.6,2.88,1371.04,0.0,0.0,0.6
you leave something here,1372.72,3.12,1374.28,-0.0516,0.0,0.2
leave your vest with me that would be a,1376.88,4.159,1378.9595000000002,-0.0516,0.0,0.6
clue if you,1379.919,6.64,1383.239,0.0,0.0,0.6
didn't come back i mean that's fair,1381.039,5.52,1383.799,0.3182,0.12916666666666665,0.2
there's almost no blood outside,1405.919,3.681,1407.7595,-0.228,0.0,-0.7
fortunately,1414.84,3.719,1416.6995,0.0,0.4,0.7
have you a dark blanket we can grab them,1416.96,3.12,1418.52,0.0,-0.15,0.2
i have one,1420.08,11.76,1425.96,0.0,0.0,0.4
trouble is a i have no idea what the,1462.08,5.36,1464.76,-0.5994,-0.2,-0.7
police can do with clues,1464.4,3.04,1465.92,0.0,0.0,0.4
but a great deal i'm sure i've read a,1467.84,4.16,1469.9199999999998,0.8625,0.65,0.5
thing that's a little,1471.36,2.16,1472.4399999999998,0.0,-0.1875,0.2
short of miraculous by the city police,1472.0,3.12,1473.56,0.0,0.0,0.7
as well as the fbi,1473.52,4.88,1475.96,0.2732,0.0,0.2
from a piece of cloth or even a button,1475.12,7.039,1478.6395,0.0,0.0,0.2
now 115. i'll have to take the subway so,1478.4,5.36,1481.0800000000002,0.0,0.0,-0.7
i probably won't be able to make it much,1482.159,3.281,1483.7995,0.0,0.35,-0.4
under three quarters of an hour,1483.76,4.0,1485.76,0.0,0.0,0.4
maybe an hour but even if i'm longer,1485.44,3.359,1487.1195,0.0,0.0,0.2
than that don't worry don't get,1487.76,2.399,1488.9595,0.3412,0.0,0.2
panicking call the police because i,1488.799,2.801,1490.1995,-0.4404,0.0,-0.7
promise you i'll be back i won't fail,1490.159,2.4,1491.3590000000002,0.631,-0.25,0.7
now look outside will you yes,1495.6,11.53,1501.365,0.4019,0.0,0.4
keep your nerve we'll make it,1516.159,13.681,1522.9995,0.0,0.0,0.7
i'd like my car please yes sir,1563.279,4.721,1565.6395,0.7579,0.0,0.7
hey charlie yeah professor wendy's car,1568.48,6.4,1571.68,0.296,0.0,0.4
right away kind of late for you wouldn't,1572.32,3.44,1574.04,0.0,0.1952380952380952,0.2
later than i expected hey you know mr,1575.76,3.84,1577.68,0.0,-0.05,0.3
ward in your building,1578.48,4.36,1580.66,0.0,0.0,0.2
yes four o'clock sunday morning he got,1579.6,6.24,1582.7199999999998,0.4019,0.0,0.2
better get them brakes adjusted first,1588.24,3.76,1590.12,0.4404,0.375,0.3
chance you get they're pretty loose,1590.0,9.84,1594.92,0.4404,0.08653846153846154,0.6
pull over to the curb,1606.64,7.2,1610.24,0.0,0.0,0.2
don't you ever turn your lights on at,1625.919,4.561,1628.1995000000002,0.0,0.0,-0.7
night oh i'm sorry i thought the garage,1627.36,4.16,1629.4399999999998,-0.0772,-0.5,0.2
man turned them on,1630.48,4.4,1632.68,0.0,0.0,0.4
let's see your driver's license,1631.52,3.36,1633.2,0.0,0.0,0.2
warnley huh what's that polish no it's,1638.559,3.761,1640.4395,-0.296,0.0,0.2
do you have any other identification,1642.32,3.52,1644.08,0.0,-0.125,0.2
i have a letter here from the board of,1649.44,6.4,1652.64,0.0,0.0,0.2
professor huh assistant,1656.08,13.76,1662.96,0.0,0.0,0.2
okay watch those lights from now on,1659.52,10.32,1664.68,0.2263,0.5,0.3
everything all right everything's just,1709.919,2.88,1711.3590000000002,0.0,0.2857142857142857,0.5
as you left it the name on the mailbox,1711.2,3.12,1712.76,0.0,0.0,0.2
is read alice read in case you have to,1712.799,2.081,1713.8395,0.0,0.0,0.2
come again,1714.32,2.079,1715.3595,0.0,0.0,0.4
well if we're lucky i don't think that'd,1714.88,3.6,1716.68,0.5994,0.3333333333333333,-0.7
be any occasion for that,1716.399,5.28,1719.039,0.0,0.0,0.2
is that the blanket yes first i imagine,1718.48,3.6,1720.28,0.4019,0.25,0.3
want to get rid of the more obvious,1722.08,2.959,1723.5594999999998,0.0772,0.25,-0.7
means of identification i've already,1723.52,3.68,1725.36,0.0,0.0,0.3
you searched him had to be done didn't,1727.2,4.16,1729.28,0.0,0.0,-0.7
no letters or anything with a name on it,1750.08,8.24,1754.1999999999998,-0.296,0.0,0.2
tell me frank howard that's all i know,1758.32,6.88,1761.76,0.0,0.0,-0.7
all right tie it all up tomorrow get on,1762.08,4.079,1764.1195,0.0,0.2857142857142857,0.4
one of the ferries,1765.2,3.199,1766.7995,0.0,0.0,0.4
not during a rush hour and drop it,1766.159,3.841,1768.0795,-0.2732,0.0,0.5
overboard and be very careful that,1768.399,2.241,1769.5195,0.2247,-0.19,-0.7
you're unseen,1770.0,3.52,1771.76,0.0,0.0,0.2
the money too well you might as well,1770.64,4.24,1772.76,0.4939,0.0,-0.7
keep it i don't see how that could be,1773.52,1.84,1774.44,0.0,0.0,0.3
what about the watch do exactly as i,1775.36,3.52,1777.12,0.0,0.25,0.3
